family,phantom_seed,noise_fraction,candidate_name,regularizer_kind,base_model_seed,residual_seed,step,train_mean_whitened_mse,train_objective,normalized_total_l2,normalized_total_h1,normalized_total_huber,normalized_residual_l2,normalized_residual_h1,centered_regularization,development_normalized_mean,development_worst_ratio,all_renderers_consent,development_automatic_whitened_mse,development_central_0_whitened_mse,development_central_1_whitened_mse,development_central_2_whitened_mse
smooth_plume,2201,0.02,total_l2_0p01,l2,211,419,140.0,3.127944231033325,3.128519296646118,1.0054479837417603,1.0762559175491333,0.4486025273799896,0.00010453789582243189,0.005497245118021965,5.447983494377695e-05,0.5010496938688369,0.9282311527593364,1.0,7.818211078643799,3.9275336265563965,6.284330368041992,7.590053558349609
smooth_plume,2201,0.02,total_l2_0p01,l2,211,419,160.0,3.0745270252227783,3.0757882595062256,1.0080124139785767,1.0746047496795654,0.4492424726486206,0.0001282278390135616,0.00584840914234519,8.012414036784321e-05,0.493858663345661,0.9117449377774702,1.0,7.76715612411499,3.8577771186828613,6.178645610809326,7.522312164306641
smooth_plume,2201,0.02,total_l2_0p01,l2,211,419,180.0,2.9381957054138184,2.939774751663208,1.0089932680130005,1.0690468549728394,0.44845491647720337,0.0001388510427204892,0.0060699861496686935,8.993267692858353e-05,0.4874359924634881,0.8970820222158762,1.0,7.697948932647705,3.7957353591918945,6.098774433135986,7.458750247955322
smooth_plume,2201,0.02,total_l2_0p01,l2,211,419,200.0,2.9083619117736816,2.910159111022949,1.0118025541305542,1.068616271018982,0.44921666383743286,0.00017151357315015048,0.0064879474230110645,0.0001180255421786569,0.48259800672629133,0.8827207359823221,1.0,7.655947685241699,3.7349698543548584,6.067255020141602,7.432218074798584
smooth_plume,2201,0.02,total_l2_0p01,l2,211,419,220.0,2.8384575843811035,2.840653419494629,1.0143154859542847,1.069328784942627,0.45028597116470337,0.00020536813826765865,0.007008327636867762,0.00014315485896077007,0.4794542968879571,0.8719910600966431,1.0,7.663333892822266,3.689570426940918,6.045397758483887,7.418045997619629
smooth_plume,2201,0.02,total_l2_0p01,l2,211,419,240.0,2.7929506301879883,2.7954909801483154,1.0163706541061401,1.0689141750335693,0.4508756399154663,0.00023817605688236654,0.0075019411742687225,0.0001637065433897078,0.4763920281318691,0.86141121278994,1.0,7.653956413269043,3.6448049545288086,6.032491683959961,7.408719539642334
smooth_plume,2201,0.02,total_h1_0p001,l2_h1,211,419,20.0,6.13784122467041,6.137718677520752,0.9991389513015747,0.9940171837806702,0.41635528206825256,3.834434392047115e-05,0.0021393464412540197,-6.198079063324258e-06,0.6261807450895592,0.9838239228514108,1.0,10.394598007202148,4.162757873535156,9.462101936340332,10.412440299987793
smooth_plume,2201,0.02,total_h1_0p001,l2_h1,211,419,40.0,4.976716041564941,4.9769062995910645,0.9938732981681824,1.0127063989639282,0.423502117395401,4.430054104886949e-05,0.003277455223724246,1.1174724022566807e-05,0.5824665208600124,0.9747609560810118,1.0,9.0126314163208,4.124410629272461,8.619697570800781,9.204324722290039
smooth_plume,2201,0.02,total_h1_0p001,l2_h1,211,419,60.0,4.139122009277344,4.1397857666015625,0.993340253829956,1.0489821434020996,0.43550097942352295,6.807649333495647e-05,0.004125615581870079,4.731721128337085e-05,0.5483598501211634,0.9768229444296563,1.0,8.220609664916992,4.1331353187561035,7.6246514320373535,8.326301574707031
smooth_plume,2201,0.02,total_h1_0p001,l2_h1,211,419,80.0,3.6542155742645264,3.6554431915283203,0.9951075911521912,1.076833963394165,0.44527894258499146,8.365818212041631e-05,0.00532861053943634,7.561086385976523e-05,0.5266195941538784,0.9747260204965947,1.0,8.043416976928711,4.124262809753418,6.798905372619629,7.850827693939209
smooth_plume,2201,0.02,total_h1_0p001,l2_h1,211,419,100.0,3.3803110122680664,3.381516456604004,0.9986854195594788,1.0804651975631714,0.4474967420101166,7.794374687364325e-05,0.005385630764067173,8.013655315153301e-05,0.5199558669705641,0.9746189598346713,1.0,7.92586088180542,4.123809814453125,6.584041118621826,7.689617156982422
smooth_plume,2201,0.02,total_h1_0p001,l2_h1,211,419,120.0,3.243255615234375,3.2444939613342285,1.0012236833572388,1.0731688737869263,0.44624990224838257,7.738354179309681e-05,0.005092615261673927,7.347479549935088e-05,0.5049157922742543,0.944741991693445,1.0,7.76252555847168,3.997394323348999,6.302123069763184,7.587986946105957
smooth_plume,2201,0.02,total_h1_0p001,l2_h1,211,419,140.0,3.1770682334899902,3.178225040435791,1.003097414970398,1.0701866149902344,0.4464589059352875,7.803532935213298e-05,0.005266645923256874,7.096096669556573e-05,0.4973913366191346,0.9276574203068606,1.0,7.688692092895508,3.9251060485839844,6.1768598556518555,7.553844451904297
smooth_plume,2201,0.02,total_h1_0p001,l2_h1,211,419,160.0,3.056628942489624,3.057854413986206,1.0095727443695068,1.0755044221878052,0.44928881525993347,0.0001325287448707968,0.005814012140035629,7.789761002641171e-05,0.4969566437778247,0.9086503211707162,1.0,7.932767868041992,3.8446831703186035,6.215652942657471,7.667319297790527
smooth_plume,2201,0.02,total_h1_0p001,l2_h1,211,419,180.0,3.001901149749756,3.0030531883239746,1.0117107629776,1.0727477073669434,0.4494999349117279,0.00015976993017829955,0.006193630397319794,7.567540160380304e-05,0.4889388330532804,0.8975934340935692,1.0,7.733819484710693,3.7978992462158203,6.134763717651367,7.495182514190674
smooth_plume,2201,0.02,total_h1_0p001,l2_h1,211,419,200.0,2.9095687866210938,2.910703659057617,1.014039158821106,1.0720146894454956,0.45022016763687134,0.0001906052348203957,0.006631930824369192,7.552448369096965e-05,0.4845507370458403,0.8851577747339994,1.0,7.731996536254883,3.745281457901001,6.083169937133789,7.461536884307861
smooth_plume,2201,0.02,total_h1_0p001,l2_h1,211,419,220.0,2.848634958267212,2.849754810333252,1.0162367820739746,1.0708270072937012,0.45066767930984497,0.0002227181539637968,0.0070384470745921135,7.488620758522302e-05,0.48041785941521564,0.8725338576525947,1.0,7.710469722747803,3.6918671131134033,6.052016258239746,7.440779685974121
smooth_plume,2201,0.02,total_h1_0p001,l2_h1,211,419,240.0,2.8012375831604004,2.8023548126220703,1.0183666944503784,1.0701572895050049,0.45120537281036377,0.0002565592003520578,0.00749841658398509,7.474896847270429e-05,0.4769614706879613,0.8613141256738905,1.0,7.692260265350342,3.6443941593170166,6.033271312713623,7.427187919616699
smooth_plume,2201,0.02,total_h1_0p003,l2_h1,211,419,20.0,6.137731075286865,6.137354373931885,0.9990861415863037,0.9938051700592041,0.416289359331131,3.8355530705302954e-05,0.0021416691597551107,-1.9269882614025846e-05,0.6261924135232073,0.9837867333583217,1.0,10.397302627563477,4.162600517272949,9.461241722106934,10.413274765014648
smooth_plume,2201,0.02,total_h1_0p003,l2_h1,211,419,40.0,4.978372097015381,4.978914260864258,0.9938054084777832,1.0121642351150513,0.42334428429603577,4.4533066102303565e-05,0.003271732944995165,3.1846764613874257e-05,0.582613580143098,0.9746408227487904,1.0,9.017218589782715,4.123902320861816,8.623523712158203,9.210290908813477
smooth_plume,2201,0.02,total_h1_0p003,l2_h1,211,419,60.0,4.13810396194458,4.140045166015625,0.9931368231773376,1.0480905771255493,0.43524378538131714,6.881826993776485e-05,0.004094074480235577,0.0001391243567923084,0.5484288374494923,0.9766967255440203,1.0,8.231405258178711,4.132601261138916,7.62166690826416,8.330451965332031
smooth_plume,2201,0.02,total_h1_0p003,l2_h1,211,419,80.0,3.6242213249206543,3.6277670860290527,0.9937182068824768,1.0719640254974365,0.44373488426208496,8.2943428424187e-05,0.0050843097269535065,0.00021118074073456228,0.5222561105444967,0.9739067246942967,1.0,7.847982883453369,4.120796203613281,6.738043785095215,7.742919445037842
smooth_plume,2201,0.02,total_h1_0p003,l2_h1,211,419,100.0,3.4543652534484863,3.4580838680267334,1.0012868642807007,1.0819792747497559,0.4482256770133972,9.954151028068736e-05,0.005427248775959015,0.00024690295686013997,0.5241157536378922,0.9665931291397258,1.0,8.216876983642578,4.089850902557373,6.646601676940918,7.891142845153809
smooth_plume,2201,0.02,total_h1_0p003,l2_h1,211,419,120.0,3.23622727394104,3.239783763885498,1.0000278949737549,1.0675544738769531,0.4444173574447632,8.544941374566406e-05,0.004855750594288111,0.00020268434309400618,0.5038249766152975,0.9387507643567784,1.0,7.8445820808410645,3.9720442295074463,6.25616455078125,7.623334884643555
smooth_plume,2201,0.02,total_h1_0p003,l2_h1,211,419,140.0,3.131448745727539,3.1347835063934326,1.0035070180892944,1.066218614578247,0.44523194432258606,8.911984332371503e-05,0.005043786019086838,0.00020128610776737332,0.4966089254233492,0.9194499809206631,1.0,7.781707763671875,3.890378713607788,6.171090602874756,7.5950422286987305
smooth_plume,2201,0.02,total_h1_0p003,l2_h1,211,419,160.0,3.0329222679138184,3.036252498626709,1.0071873664855957,1.068128228187561,0.44685235619544983,0.00011557315883692354,0.005426717456430197,0.0002097752148984,0.49285349419131014,0.906635439513318,1.0,7.798167705535889,3.83615779876709,6.144223213195801,7.572524070739746
smooth_plume,2201,0.02,total_h1_0p003,l2_h1,211,419,180.0,2.9998035430908203,3.0029900074005127,1.009726881980896,1.0651309490203857,0.44688865542411804,0.000141064083436504,0.005684304516762495,0.00020268801017664373,0.4900846678616863,0.8899948317874149,1.0,7.928543567657471,3.7657480239868164,6.110212326049805,7.6353912353515625
smooth_plume,2201,0.02,total_h1_0p003,l2_h1,211,419,200.0,2.911963939666748,2.915099859237671,1.0122333765029907,1.0631736516952515,0.44725120067596436,0.0001704171154415235,0.0060583013109862804,0.00019869598327204585,0.4848113232377185,0.8778423760524908,1.0,7.837577819824219,3.7143285274505615,6.075304985046387,7.5684428215026855
smooth_plume,2201,0.02,total_h1_0p003,l2_h1,211,419,220.0,2.8540310859680176,2.857118606567383,1.01459801197052,1.0611488819122314,0.44751834869384766,0.00020220114674884826,0.0064668501727283,0.00019439516472630203,0.48073856817138444,0.8655056632836249,1.0,7.81273889541626,3.6621294021606445,6.048532485961914,7.542797088623047
smooth_plume,2201,0.02,total_h1_0p003,l2_h1,211,419,240.0,2.8094863891601562,2.8125317096710205,1.0168681144714355,1.05985426902771,0.44792041182518005,0.000235863117268309,0.006931516341865063,0.00019221389084123075,0.4775123449534229,0.8545837853359349,1.0,7.807559490203857,3.6159167289733887,6.030505180358887,7.530645370483398
smooth_plume,2201,0.02,total_h1_0p01,l2_h1,211,419,20.0,6.137396335601807,6.136035919189453,0.9989006519317627,0.9930620193481445,0.4160585105419159,3.840606223093346e-05,0.002150120446458459,-7.212817581603304e-05,0.6262328141968709,0.983657020914244,1.0,10.40696907043457,4.162051677703857,9.45810317993164,10.416167259216309
smooth_plume,2201,0.02,total_h1_0p01,l2_h1,211,419,40.0,4.9833197593688965,4.9847846031188965,0.9935218095779419,1.0102088451385498,0.4227710962295532,4.542375972960144e-05,0.0032545451540499926,8.589297794969752e-05,0.5829501993972895,0.9741623179377096,1.0,9.030106544494629,4.121877670288086,8.632135391235352,9.226641654968262
smooth_plume,2201,0.02,total_h1_0p01,l2_h1,211,419,60.0,4.135788917541504,4.141693592071533,0.9924449324607849,1.0449427366256714,0.43433159589767456,7.150395686039701e-05,0.003985358402132988,0.0004305396869312972,0.5486351354636249,0.9761254723910838,1.0,8.260980606079102,4.130184173583984,7.61512565612793,8.345908164978027
smooth_plume,2201,0.02,total_h1_0p01,l2_h1,211,419,80.0,3.6308841705322266,3.641157388687134,0.9939860701560974,1.0700470209121704,0.44341596961021423,8.704779611434788e-05,0.004950161557644606,0.000685435370542109,0.5290223716803285,0.9744167842267865,1.0,8.116375923156738,4.122954368591309,6.855684280395508,7.9218292236328125
smooth_plume,2201,0.02,total_h1_0p01,l2_h1,211,419,100.0,3.3876590728759766,3.3982090950012207,0.9947955012321472,1.063946008682251,0.4424518942832947,7.661075505893677e-05,0.004576173145323992,0.0006264487747102976,0.5154674795162406,0.9676597914187837,1.0,7.857876300811768,4.094364166259766,6.479133605957031,7.664260387420654
smooth_plume,2201,0.02,total_h1_0p01,l2_h1,211,419,120.0,3.243070602416992,3.252786874771118,0.999980092048645,1.0628807544708252,0.44354259967803955,7.883749640313908e-05,0.004625460132956505,0.000628757756203413,0.5082741049669935,0.9455681055694759,1.0,7.859619140625,4.000889778137207,6.383368492126465,7.660401344299316
smooth_plume,2201,0.02,total_h1_0p01,l2_h1,211,419,140.0,3.2117972373962402,3.221611738204956,1.0021765232086182,1.0600749254226685,0.4442199766635895,8.485700527671725e-05,0.004885775502771139,0.0006061905296519399,0.4978895717050128,0.9289030429344809,1.0,7.8013715744018555,3.9303765296936035,6.133632183074951,7.538445472717285
smooth_plume,2201,0.02,total_h1_0p01,l2_h1,211,419,160.0,3.0069332122802734,3.016077995300293,1.0054247379302979,1.0505074262619019,0.4423941671848297,0.00010899930202867836,0.004940757993608713,0.0005186361377127469,0.48889586192501383,0.9038678650548816,1.0,7.691718101501465,3.8244476318359375,6.088905334472656,7.458190441131592
smooth_plume,2201,0.02,total_h1_0p01,l2_h1,211,419,180.0,2.9257543087005615,2.9344019889831543,1.0078898668289185,1.0461838245391846,0.4422677159309387,0.00012755794159602374,0.00526464032009244,0.00048156289267353714,0.4818851283533646,0.8826345803233322,1.0,7.669116973876953,3.734605312347412,6.010061264038086,7.446743965148926
smooth_plume,2201,0.02,total_h1_0p01,l2_h1,211,419,200.0,2.8575644493103027,2.865953207015991,1.0111645460128784,1.0440775156021118,0.44276997447013855,0.0001619186659809202,0.00578699354082346,0.0004686865140683949,0.4776969143289625,0.868029702910044,1.0,7.65770149230957,3.67280912399292,6.004489898681641,7.41718864440918
smooth_plume,2201,0.02,total_h1_0p01,l2_h1,211,419,220.0,2.793358325958252,2.8012633323669434,1.0133600234985352,1.0404716730117798,0.4425819218158722,0.0001925106771523133,0.006225991994142532,0.00043811678187921643,0.47321345292723394,0.8537863524477561,1.0,7.63791561126709,3.6125426292419434,5.976699352264404,7.394595623016357
smooth_plume,2201,0.02,total_h1_0p01,l2_h1,211,419,240.0,2.7514731884002686,2.7592825889587402,1.015781044960022,1.0389900207519531,0.44298431277275085,0.0002281235792906955,0.006764763966202736,0.0004293528036214411,0.47000545565674934,0.8429846078322876,1.0,7.615799903869629,3.566838264465332,5.969142913818359,7.380102157592773
smooth_plume,2201,0.02,total_huber_0p001,l2_huber,211,419,20.0,6.137869834899902,6.137815475463867,0.9991509914398193,0.9940870404243469,0.41637635231018066,3.834313611150719e-05,0.0021386737935245037,-2.5484264369879384e-06,0.6261785792355439,0.9838333892678336,1.0,10.393877029418945,4.162797927856445,9.462385177612305,10.412229537963867
smooth_plume,2201,0.02,total_huber_0p001,l2_huber,211,419,40.0,4.976266860961914,4.9763264656066895,0.9938904047012329,1.0128941535949707,0.4235557019710541,4.4238327973289415e-05,0.003279708791524172,3.3157766665681265e-06,0.5824328198130237,0.9747988217467026,1.0,9.011388778686523,4.124570846557617,8.618873596191406,9.202812194824219
smooth_plume,2201,0.02,total_huber_0p001,l2_huber,211,419,60.0,4.139309883117676,4.139517307281494,0.9933971166610718,1.0493100881576538,0.43559345602989197,6.78911164868623e-05,0.004137692507356405,1.523021001048619e-05,0.54835403772786,0.9768715161615394,1.0,8.217803955078125,4.133340835571289,7.625743865966797,8.325468063354492
smooth_plume,2201,0.02,total_huber_0p001,l2_huber,211,419,80.0,3.664902448654175,3.665318250656128,0.9957213997840881,1.078351378440857,0.44576025009155273,8.405648259213194e-05,0.005394438281655312,2.5978075427701697e-05,0.5294429382234538,0.9742637438279529,1.0,8.165059089660645,4.122306823730469,6.844352722167969,7.937758445739746
smooth_plume,2201,0.02,total_huber_0p001,l2_huber,211,419,100.0,3.4556782245635986,3.4561526775360107,0.9992910027503967,1.0815731287002563,0.4478788673877716,8.40413267724216e-05,0.005448419135063887,2.8989092243136838e-05,0.5170693258854859,0.9697120879601383,1.0,7.906296253204346,4.103047847747803,6.511170387268066,7.670136451721191
smooth_plume,2201,0.02,total_huber_0p001,l2_huber,211,419,120.0,3.295073986053467,3.295543909072876,1.0021307468414307,1.0776346921920776,0.4476452171802521,8.214594708988443e-05,0.005330642685294151,2.9465380066540092e-05,0.5087316096538128,0.9531918389573238,1.0,7.811751365661621,4.03314733505249,6.370463848114014,7.592368125915527
smooth_plume,2201,0.02,total_huber_0p001,l2_huber,211,419,140.0,3.1740522384643555,3.174546480178833,1.0052642822265625,1.0770951509475708,0.44851216673851013,9.832772775553167e-05,0.005517304874956608,3.111571277258918e-05,0.5020696821483737,0.9378644147714863,1.0,7.769781112670898,3.9682939052581787,6.264071464538574,7.539216041564941
smooth_plume,2201,0.02,total_huber_0p001,l2_huber,211,419,160.0,3.067004442214966,3.0675148963928223,1.0083130598068237,1.0756018161773682,0.44909802079200745,0.0001222725841216743,0.005776502657681704,3.2463762181578204e-05,0.4958778811075443,0.9209269109257546,1.0,7.738094329833984,3.896627902984619,6.187989234924316,7.5086212158203125
smooth_plume,2201,0.02,total_huber_0p001,l2_huber,211,419,180.0,2.991882085800171,2.992415428161621,1.0114080905914307,1.0742285251617432,0.4497729241847992,0.00015442683070432395,0.006175126414746046,3.391241989447735e-05,0.4903917633432804,0.9048031244583575,1.0,7.729000091552734,3.8284049034118652,6.125308036804199,7.482632637023926
smooth_plume,2201,0.02,total_huber_0p001,l2_huber,211,419,200.0,2.91723370552063,2.9177918434143066,1.0146746635437012,1.0730876922607422,0.4504855275154114,0.00019533527665771544,0.006669746246188879,3.5441666113911197e-05,0.48562462670569534,0.8884085308640111,1.0,7.7309041023254395,3.759036064147949,6.090400218963623,7.474775314331055
smooth_plume,2201,0.02,total_huber_0p001,l2_huber,211,419,220.0,2.858487844467163,2.859074592590332,1.01771080493927,1.0724660158157349,0.451266884803772,0.00023960683029145002,0.007237185724079609,3.698205910040997e-05,0.48134201092872464,0.8735038835973374,1.0,7.729220390319824,3.6959714889526367,6.066057205200195,7.463841915130615
smooth_plume,2201,0.02,total_huber_0p001,l2_huber,211,419,240.0,2.819485902786255,2.820101022720337,1.0206079483032227,1.0731797218322754,0.45235657691955566,0.00028755987295880914,0.007900195196270943,3.879603900713846e-05,0.4782847577486103,0.860912873582545,1.0,7.749814987182617,3.6426963806152344,6.05776834487915,7.4666748046875
smooth_plume,2201,0.02,total_huber_0p003,l2_huber,211,419,20.0,6.1378173828125,6.13765287399292,0.999122142791748,0.9940142631530762,0.41635259985923767,3.8351041439455e-05,0.002139626769348979,-7.738172826066148e-06,0.6261856108434214,0.9838151326075898,1.0,10.395105361938477,4.162720680236816,9.4621000289917,10.41263198852539
smooth_plume,2201,0.02,total_huber_0p003,l2_huber,211,419,40.0,4.977086067199707,4.977261066436768,0.9938601851463318,1.0127311944961548,0.423506498336792,4.434245056472719e-05,0.003278236836194992,9.77705349214375e-06,0.582524367284454,0.974760054517543,1.0,9.013687133789062,4.124406814575195,8.621360778808594,9.206045150756836
smooth_plume,2201,0.02,total_huber_0p003,l2_huber,211,419,60.0,4.138777732849121,4.139394283294678,0.9933001399040222,1.0490564107894897,0.4355156421661377,6.826239405199885e-05,0.004129916895180941,4.538445136859082e-05,0.5483965046158322,0.9768419899579353,1.0,8.223411560058594,4.13321590423584,7.624160289764404,8.327462196350098
smooth_plume,2201,0.02,total_huber_0p003,l2_huber,211,419,80.0,3.636828660964966,3.638066291809082,0.9946592450141907,1.0758544206619263,0.44493240118026733,8.275314030470327e-05,0.00527684111148119,7.465405360562727e-05,0.5242225644674029,0.9755281865929849,1.0,7.908699989318848,4.127656936645508,6.775696277618408,7.771714210510254
smooth_plume,2201,0.02,total_huber_0p003,l2_huber,211,419,100.0,3.4268147945404053,3.428013563156128,0.996115505695343,1.0732048749923706,0.4449329376220703,7.892583380453289e-05,0.005020932760089636,7.574786286568269e-05,0.5147085039848359,0.9602478127506769,1.0,7.931210994720459,4.063002586364746,6.450393199920654,7.742319107055664
smooth_plume,2201,0.02,total_huber_0p003,l2_huber,211,419,120.0,3.294390916824341,3.2956700325012207,1.0001839399337769,1.0734983682632446,0.4459696114063263,7.861889025662094e-05,0.005033459514379501,8.190920925699174e-05,0.5094215100305646,0.9457173143235671,1.0,7.953847885131836,4.001521110534668,6.3533220291137695,7.723616123199463
smooth_plume,2201,0.02,total_huber_0p003,l2_huber,211,419,140.0,3.196010112762451,3.1973860263824463,1.0039292573928833,1.073110580444336,0.44693663716316223,9.122186020249501e-05,0.005190384574234486,8.76192789291963e-05,0.5046703829272838,0.930896625154928,1.0,7.987142086029053,3.938811779022217,6.280242919921875,7.713185787200928
smooth_plume,2201,0.02,total_huber_0p003,l2_huber,211,419,160.0,3.1000242233276367,3.101468801498413,1.007034182548523,1.0708086490631104,0.44733715057373047,0.00011150150385219604,0.005432140547782183,9.114950807997957e-05,0.49856325769421694,0.9145995131106487,1.0,7.967487335205078,3.8698554039001465,6.196916580200195,7.676444053649902
smooth_plume,2201,0.02,total_huber_0p003,l2_huber,211,419,180.0,2.992197036743164,2.9937031269073486,1.010147213935852,1.0688953399658203,0.44790658354759216,0.0001403921196470037,0.005826091859489679,9.519258310319856e-05,0.49138340408453707,0.8983259544119924,1.0,7.875223159790039,3.8009986877441406,6.118335247039795,7.5993146896362305
smooth_plume,2201,0.02,total_huber_0p003,l2_huber,211,419,200.0,2.909039258956909,2.9106030464172363,1.0132869482040405,1.0671882629394531,0.4484836161136627,0.0001765900815371424,0.006309231743216515,9.927847713697702e-05,0.4855882883452234,0.8816975741406353,1.0,7.837066173553467,3.7306406497955322,6.0692853927612305,7.561410427093506
smooth_plume,2201,0.02,total_huber_0p003,l2_huber,211,419,220.0,2.829620122909546,2.8312573432922363,1.0163302421569824,1.0664805173873901,0.44929343461990356,0.00021841835405211896,0.006898912135511637,0.00010399040183983743,0.4802239548375025,0.8666487330666659,1.0,7.778562545776367,3.666965961456299,6.039737701416016,7.514527797698975
smooth_plume,2201,0.02,total_huber_0p003,l2_huber,211,419,240.0,2.7773990631103516,2.7791056632995605,1.0194236040115356,1.066098928451538,0.45010969042778015,0.0002674543939065188,0.007578044198453426,0.0001087591954274103,0.47693709513291255,0.8517736120035964,1.0,7.8123626708984375,3.6040263175964355,6.040102481842041,7.523078441619873
smooth_plume,2201,0.02,total_huber_0p01,l2_huber,211,419,20.0,6.137636184692383,6.137073993682861,0.9990213513374329,0.9937592148780823,0.41626936197280884,3.83823316951748e-05,0.00214299070648849,-2.687826781766489e-05,0.6262103466244388,0.983751685078471,1.0,10.3994779586792,4.162452220916748,9.461052894592285,10.414052963256836
smooth_plume,2201,0.02,total_huber_0p01,l2_huber,211,419,40.0,4.979702949523926,4.980247497558594,0.993743360042572,1.0121464729309082,0.42332929372787476,4.471977808861993e-05,0.003273574635386467,3.052607280551456e-05,0.5828002460625883,0.9746041967328692,1.0,9.020979881286621,4.1237473487854,8.628891944885254,9.216285705566406
smooth_plume,2201,0.02,total_huber_0p01,l2_huber,211,419,60.0,4.136631488800049,4.1386213302612305,0.9929826855659485,1.0482193231582642,0.43525928258895874,6.9558693212457e-05,0.004102981183677912,0.00014792427828069776,0.5485832825940843,0.9767227581891827,1.0,8.241487503051758,4.132711410522461,7.620939254760742,8.3360013961792
smooth_plume,2201,0.02,total_huber_0p01,l2_huber,211,419,80.0,3.6466495990753174,3.650604724884033,0.9945496320724487,1.0749454498291016,0.4446965456008911,8.621011511422694e-05,0.005224761087447405,0.0002462142729200423,0.5275600299683624,0.9733711959938126,1.0,8.11032485961914,4.1185302734375,6.804846286773682,7.89773416519165
smooth_plume,2201,0.02,total_huber_0p01,l2_huber,211,419,100.0,3.3901076316833496,3.3939943313598633,0.9960347414016724,1.0721018314361572,0.44480100274086,7.69130710978061e-05,0.00500194588676095,0.0002509716141503304,0.5106092863468107,0.9616337411931336,1.0,7.7385711669921875,4.068866729736328,6.388981819152832,7.607086181640625
smooth_plume,2201,0.02,total_huber_0p01,l2_huber,211,419,120.0,3.2688939571380615,3.2730507850646973,1.0012664794921875,1.0680077075958252,0.4450428783893585,7.703046139795333e-05,0.004979208577424288,0.00026646972401067615,0.5070068507913051,0.9394161745444907,1.0,7.88173770904541,3.9748597145080566,6.360528945922852,7.700443267822266
smooth_plume,2201,0.02,total_huber_0p01,l2_huber,211,419,140.0,3.10451602935791,3.109337091445923,1.0059069395065308,1.0685739517211914,0.4464789628982544,0.0001040390197886154,0.005228419788181782,0.0002924317086581141,0.49719925817841826,0.9140515879124681,1.0,7.9137701988220215,3.867537021636963,6.181218147277832,7.637674331665039
smooth_plume,2201,0.02,total_huber_0p01,l2_huber,211,419,160.0,3.109097480773926,3.1139073371887207,1.011223554611206,1.077979564666748,0.4507639706134796,0.0001554289774503559,0.00609446270391345,0.0003485733177512884,0.49543517770441226,0.9113278519777034,1.0,7.906423091888428,3.8560123443603516,6.170001029968262,7.564299583435059
smooth_plume,2201,0.02,total_huber_0p01,l2_huber,211,419,180.0,2.932258367538452,2.9376094341278076,1.0108718872070312,1.0675908327102661,0.4481785297393799,0.00015282306412700564,0.005990120582282543,0.00032183973235078156,0.48555900799468094,0.8933342228759559,1.0,7.688060760498047,3.7798776626586914,6.063569068908691,7.43734073638916
smooth_plume,2201,0.02,total_huber_0p01,l2_huber,211,419,200.0,2.886260986328125,2.8916890621185303,1.0142815113067627,1.0672266483306885,0.4489448368549347,0.00019845581846311688,0.006474695168435574,0.00033802684629336,0.4852475480492469,0.8738318273091238,1.0,7.893200397491455,3.697359085083008,6.100235939025879,7.610321521759033
smooth_plume,2201,0.02,total_huber_0p01,l2_huber,211,419,220.0,2.8573286533355713,2.8628015518188477,1.01435387134552,1.0635805130004883,0.4485069811344147,0.00019980603246949613,0.006734846625477076,0.0003338292008265853,0.4786582059904381,0.8611816521916895,1.0,7.824917793273926,3.643833637237549,5.976954460144043,7.5527215003967285
smooth_plume,2201,0.02,total_huber_0p01,l2_huber,211,419,240.0,2.7971835136413574,2.802845001220703,1.0175790786743164,1.0611754655838013,0.4484691619873047,0.00024899234995245934,0.007175974547863007,0.00034151403815485537,0.4773854856448695,0.848839699085161,1.0,7.875020980834961,3.5916123390197754,6.036243915557861,7.580068588256836
smooth_plume,2201,0.08,mgrs_control,none,101,307,20.0,1.3925561904907227,1.3925561904907227,0.9225773215293884,0.9144434332847595,0.3909851014614105,0.0019420775352045894,0.012770774774253368,0.0,0.6204501668576266,1.021044069287677,0.0,2.0189526081085205,1.2463322877883911,1.9199777841567993,2.033676862716675
smooth_plume,2201,0.08,mgrs_control,none,101,307,40.0,1.273184895515442,1.273184895515442,0.9338048696517944,0.9367509484291077,0.39814695715904236,0.0014471433823928237,0.012328541837632656,0.0,0.6131669391140155,1.010900324156073,0.0,1.9882745742797852,1.2339503765106201,1.9013950824737549,2.002260208129883
smooth_plume,2201,0.08,mgrs_control,none,101,307,60.0,1.1843984127044678,1.1843984127044678,0.9439541101455688,0.9552828073501587,0.40456366539001465,0.001135259517468512,0.01375881303101778,0.0,0.6001557586682873,1.0030634272414545,0.0,1.9522583484649658,1.2243843078613281,1.834255337715149,1.930974006652832
smooth_plume,2201,0.08,mgrs_control,none,101,307,80.0,1.102493405342102,1.102493405342102,0.9541206359863281,0.9827136993408203,0.41441234946250916,0.0009385569137521088,0.012963550165295601,0.0,0.58192323721899,0.993639931277975,1.0,1.8851655721664429,1.2128815650939941,1.7364331483840942,1.8442063331604004
smooth_plume,2201,0.08,mgrs_control,none,101,307,100.0,1.0535651445388794,1.0535651445388794,0.9576011300086975,0.996889054775238,0.4209030568599701,0.0008625202463008463,0.011284945532679558,0.0,0.569419258034155,0.9903529582269155,1.0,1.8490864038467407,1.2088693380355835,1.6567696332931519,1.7792659997940063
smooth_plume,2201,0.08,mgrs_control,none,101,307,120.0,1.0213836431503296,1.0213836431503296,0.960360586643219,0.9993088841438293,0.4234102964401245,0.0007818633457645774,0.010148730129003525,0.0,0.5614756001761223,0.9821417270666806,1.0,1.8304383754730225,1.1988463401794434,1.6130462884902954,1.751905918121338
