method,model_seed,source_split,source_index,geometry_id,geometry_partition,family_id,noise_level,field_rel_l2,audit_reprojection_rel_l2
locked_fno,20261303,val,194,g_011010111,validation,1,0.02,0.3745124638080597,0.4803629517555237
locked_fno,20261303,val,195,g_111001110,validation,1,0.05,0.4400276243686676,0.6558220982551575
locked_fno,20261303,val,196,g_111010110,validation,0,0.02,0.20053613185882568,0.19110053777694702
locked_fno,20261303,val,197,g_111001110,validation,0,0.05,0.23746904730796814,0.4206518530845642
locked_fno,20261303,val,198,g_101011110,validation,0,0.02,0.14841920137405396,0.10797760635614395
locked_fno,20261303,val,199,g_011010111,validation,0,0.05,0.22286038100719452,0.2145005464553833
static,20261301,val,160,g_101011110,validation,0,0.02,0.1800748109817505,0.18098412454128265
static,20261301,val,161,g_101011110,validation,0,0.05,0.20458045601844788,0.15263940393924713
static,20261301,val,162,g_011010111,validation,0,0.02,0.13206852972507477,0.12458208948373795
static,20261301,val,163,g_011010111,validation,0,0.05,0.17756327986717224,0.21863645315170288
static,20261301,val,164,g_111001110,validation,0,0.02,0.1896289587020874,0.2734265923500061
static,20261301,val,165,g_111001110,validation,0,0.05,0.1596449613571167,0.191231369972229
static,20261301,val,166,g_101011110,validation,1,0.02,0.25292280316352844,0.30166876316070557
static,20261301,val,167,g_011010111,validation,1,0.05,0.3107073903083801,0.47624096274375916
static,20261301,val,168,g_011010111,validation,1,0.02,0.26448580622673035,0.34590837359428406
static,20261301,val,169,g_111010110,validation,1,0.05,0.3865658938884735,0.4695029556751251
static,20261301,val,170,g_111001110,validation,1,0.02,0.3803545832633972,0.6167714595794678
static,20261301,val,171,g_111001110,validation,1,0.05,0.3196716606616974,0.5198794007301331
static,20261301,val,172,g_101011110,validation,0,0.02,0.1810123771429062,0.2912755012512207
static,20261301,val,173,g_111010110,validation,0,0.05,0.2660575807094574,0.31503888964653015
static,20261301,val,174,g_011010111,validation,0,0.02,0.15991701185703278,0.1396278291940689
static,20261301,val,175,g_111010110,validation,0,0.05,0.19136281311511993,0.21978510916233063
static,20261301,val,176,g_011010111,validation,0,0.02,0.19294647872447968,0.21420536935329437
static,20261301,val,177,g_111001110,validation,0,0.05,0.1926586925983429,0.34088999032974243
static,20261301,val,178,g_111010110,validation,1,0.02,0.245167538523674,0.3748367428779602
static,20261301,val,179,g_011010111,validation,1,0.05,0.23875339329242706,0.36122196912765503
static,20261301,val,180,g_111001110,validation,1,0.02,0.5357122421264648,0.7199581861495972
static,20261301,val,181,g_011010111,validation,1,0.05,0.41740986704826355,0.6398836970329285
static,20261301,val,182,g_101011110,validation,1,0.02,0.2632293105125427,0.36582913994789124
static,20261301,val,183,g_101011110,validation,1,0.05,0.2022974193096161,0.31063586473464966
static,20261301,val,184,g_111010110,validation,0,0.02,0.15195325016975403,0.19264739751815796
static,20261301,val,185,g_101011110,validation,0,0.05,0.14712004363536835,0.18597179651260376
static,20261301,val,186,g_101011110,validation,0,0.02,0.1351049393415451,0.13527695834636688
static,20261301,val,187,g_111010110,validation,0,0.05,0.138951376080513,0.12440317124128342
static,20261301,val,188,g_111010110,validation,0,0.02,0.14335624873638153,0.14557379484176636
static,20261301,val,189,g_111001110,validation,0,0.05,0.16354039311408997,0.2626478970050812
static,20261301,val,190,g_111001110,validation,1,0.02,0.4262533187866211,0.45322978496551514
static,20261301,val,191,g_101011110,validation,1,0.05,0.3217926025390625,0.5453495383262634
static,20261301,val,192,g_111010110,validation,1,0.02,0.3598814606666565,0.533674418926239
static,20261301,val,193,g_111010110,validation,1,0.05,0.24769258499145508,0.26657068729400635
static,20261301,val,194,g_011010111,validation,1,0.02,0.37199676036834717,0.48149433732032776
static,20261301,val,195,g_111001110,validation,1,0.05,0.43195995688438416,0.6402744054794312
static,20261301,val,196,g_111010110,validation,0,0.02,0.1743326485157013,0.18045485019683838
static,20261301,val,197,g_111001110,validation,0,0.05,0.22481796145439148,0.3974747955799103
static,20261301,val,198,g_101011110,validation,0,0.02,0.14082711935043335,0.1355857104063034
static,20261301,val,199,g_011010111,validation,0,0.05,0.198320671916008,0.1988423764705658
k_cardinality,20261301,val,160,g_101011110,validation,0,0.02,0.1800750195980072,0.18098439276218414
k_cardinality,20261301,val,161,g_101011110,validation,0,0.05,0.20458094775676727,0.15263959765434265
k_cardinality,20261301,val,162,g_011010111,validation,0,0.02,0.13206899166107178,0.1245826929807663
k_cardinality,20261301,val,163,g_011010111,validation,0,0.05,0.1775636076927185,0.21863669157028198
k_cardinality,20261301,val,164,g_111001110,validation,0,0.02,0.18962900340557098,0.2734264135360718
k_cardinality,20261301,val,165,g_111001110,validation,0,0.05,0.15964540839195251,0.1912311464548111
k_cardinality,20261301,val,166,g_101011110,validation,1,0.02,0.2529219090938568,0.3016684353351593
k_cardinality,20261301,val,167,g_011010111,validation,1,0.05,0.3107072412967682,0.47624096274375916
k_cardinality,20261301,val,168,g_011010111,validation,1,0.02,0.26448550820350647,0.3459082543849945
k_cardinality,20261301,val,169,g_111010110,validation,1,0.05,0.3865656554698944,0.46950268745422363
k_cardinality,20261301,val,170,g_111001110,validation,1,0.02,0.3803544044494629,0.6167712211608887
k_cardinality,20261301,val,171,g_111001110,validation,1,0.05,0.3196712136268616,0.5198794603347778
k_cardinality,20261301,val,172,g_101011110,validation,0,0.02,0.18101286888122559,0.2912753224372864
k_cardinality,20261301,val,173,g_111010110,validation,0,0.05,0.26605767011642456,0.3150390088558197
k_cardinality,20261301,val,174,g_011010111,validation,0,0.02,0.15991747379302979,0.13962776958942413
k_cardinality,20261301,val,175,g_111010110,validation,0,0.05,0.19136326014995575,0.21978536248207092
k_cardinality,20261301,val,176,g_011010111,validation,0,0.02,0.19294676184654236,0.21420513093471527
k_cardinality,20261301,val,177,g_111001110,validation,0,0.05,0.19265903532505035,0.34088951349258423
k_cardinality,20261301,val,178,g_111010110,validation,1,0.02,0.24516721069812775,0.37483662366867065
k_cardinality,20261301,val,179,g_011010111,validation,1,0.05,0.23875325918197632,0.36122187972068787
k_cardinality,20261301,val,180,g_111001110,validation,1,0.02,0.5357120633125305,0.7199578285217285
k_cardinality,20261301,val,181,g_011010111,validation,1,0.05,0.4174097180366516,0.6398839950561523
k_cardinality,20261301,val,182,g_101011110,validation,1,0.02,0.26322850584983826,0.3658287227153778
k_cardinality,20261301,val,183,g_101011110,validation,1,0.05,0.2022969275712967,0.31063562631607056
k_cardinality,20261301,val,184,g_111010110,validation,0,0.02,0.15195336937904358,0.19264717400074005
k_cardinality,20261301,val,185,g_101011110,validation,0,0.05,0.1471199244260788,0.18597149848937988
k_cardinality,20261301,val,186,g_101011110,validation,0,0.02,0.13510455191135406,0.13527676463127136
k_cardinality,20261301,val,187,g_111010110,validation,0,0.05,0.13895182311534882,0.12440367043018341
k_cardinality,20261301,val,188,g_111010110,validation,0,0.02,0.143356591463089,0.1455739140510559
k_cardinality,20261301,val,189,g_111001110,validation,0,0.05,0.16354061663150787,0.26264747977256775
k_cardinality,20261301,val,190,g_111001110,validation,1,0.02,0.4262527525424957,0.45322924852371216
k_cardinality,20261301,val,191,g_101011110,validation,1,0.05,0.3217924237251282,0.5453498363494873
k_cardinality,20261301,val,192,g_111010110,validation,1,0.02,0.3598812222480774,0.5336746573448181
k_cardinality,20261301,val,193,g_111010110,validation,1,0.05,0.2476920336484909,0.2665705382823944
k_cardinality,20261301,val,194,g_011010111,validation,1,0.02,0.37199652194976807,0.4814949333667755
k_cardinality,20261301,val,195,g_111001110,validation,1,0.05,0.431959867477417,0.6402742266654968
k_cardinality,20261301,val,196,g_111010110,validation,0,0.02,0.1743333488702774,0.1804555356502533
k_cardinality,20261301,val,197,g_111001110,validation,0,0.05,0.22481785714626312,0.3974744379520416
k_cardinality,20261301,val,198,g_101011110,validation,0,0.02,0.14082753658294678,0.1355856955051422
k_cardinality,20261301,val,199,g_011010111,validation,0,0.05,0.19832104444503784,0.19884255528450012
shuffled_geometry,20261301,val,160,g_101011110,validation,0,0.02,0.18011793494224548,0.18097573518753052
shuffled_geometry,20261301,val,161,g_101011110,validation,0,0.05,0.20463456213474274,0.15267321467399597
shuffled_geometry,20261301,val,162,g_011010111,validation,0,0.02,0.1320566087961197,0.12454817444086075
shuffled_geometry,20261301,val,163,g_011010111,validation,0,0.05,0.17755620181560516,0.21865786612033844
shuffled_geometry,20261301,val,164,g_111001110,validation,0,0.02,0.18963579833507538,0.2734750211238861
shuffled_geometry,20261301,val,165,g_111001110,validation,0,0.05,0.15974877774715424,0.19130611419677734
shuffled_geometry,20261301,val,166,g_101011110,validation,1,0.02,0.25285765528678894,0.30168843269348145
shuffled_geometry,20261301,val,167,g_011010111,validation,1,0.05,0.3107154667377472,0.4762597680091858
shuffled_geometry,20261301,val,168,g_011010111,validation,1,0.02,0.2644994258880615,0.34593138098716736
shuffled_geometry,20261301,val,169,g_111010110,validation,1,0.05,0.3865920603275299,0.4694870710372925
shuffled_geometry,20261301,val,170,g_111001110,validation,1,0.02,0.38034212589263916,0.6167880296707153
shuffled_geometry,20261301,val,171,g_111001110,validation,1,0.05,0.3195870816707611,0.5198864340782166
shuffled_geometry,20261301,val,172,g_101011110,validation,0,0.02,0.18106190860271454,0.2912987172603607
shuffled_geometry,20261301,val,173,g_111010110,validation,0,0.05,0.2660204768180847,0.3150147497653961
shuffled_geometry,20261301,val,174,g_011010111,validation,0,0.02,0.15990915894508362,0.13963361084461212
shuffled_geometry,20261301,val,175,g_111010110,validation,0,0.05,0.19131126999855042,0.21977712213993073
shuffled_geometry,20261301,val,176,g_011010111,validation,0,0.02,0.19294919073581696,0.21424266695976257
shuffled_geometry,20261301,val,177,g_111001110,validation,0,0.05,0.19275468587875366,0.34095117449760437
shuffled_geometry,20261301,val,178,g_111010110,validation,1,0.02,0.24519872665405273,0.37483397126197815
shuffled_geometry,20261301,val,179,g_011010111,validation,1,0.05,0.2387629896402359,0.36124712228775024
shuffled_geometry,20261301,val,180,g_111001110,validation,1,0.02,0.5356789827346802,0.7199409008026123
shuffled_geometry,20261301,val,181,g_011010111,validation,1,0.05,0.41741740703582764,0.6398814916610718
shuffled_geometry,20261301,val,182,g_101011110,validation,1,0.02,0.26319003105163574,0.365795761346817
shuffled_geometry,20261301,val,183,g_101011110,validation,1,0.05,0.20224501192569733,0.31066522002220154
shuffled_geometry,20261301,val,184,g_111010110,validation,0,0.02,0.1519431322813034,0.19264356791973114
shuffled_geometry,20261301,val,185,g_101011110,validation,0,0.05,0.14711004495620728,0.18593214452266693
shuffled_geometry,20261301,val,186,g_101011110,validation,0,0.02,0.1350668966770172,0.13524354994297028
shuffled_geometry,20261301,val,187,g_111010110,validation,0,0.05,0.13890616595745087,0.12437250465154648
shuffled_geometry,20261301,val,188,g_111010110,validation,0,0.02,0.1433100700378418,0.1455409675836563
shuffled_geometry,20261301,val,189,g_111001110,validation,0,0.05,0.1635807454586029,0.26271936297416687
shuffled_geometry,20261301,val,190,g_111001110,validation,1,0.02,0.4261503219604492,0.45317772030830383
shuffled_geometry,20261301,val,191,g_101011110,validation,1,0.05,0.32178208231925964,0.5453296303749084
shuffled_geometry,20261301,val,192,g_111010110,validation,1,0.02,0.3599143326282501,0.5336710214614868
shuffled_geometry,20261301,val,193,g_111010110,validation,1,0.05,0.24774323403835297,0.26659277081489563
shuffled_geometry,20261301,val,194,g_011010111,validation,1,0.02,0.37200814485549927,0.48146143555641174
shuffled_geometry,20261301,val,195,g_111001110,validation,1,0.05,0.43194565176963806,0.6402803063392639
shuffled_geometry,20261301,val,196,g_111010110,validation,0,0.02,0.17426222562789917,0.1804162859916687
shuffled_geometry,20261301,val,197,g_111001110,validation,0,0.05,0.22481052577495575,0.39748021960258484
shuffled_geometry,20261301,val,198,g_101011110,validation,0,0.02,0.1408558487892151,0.13559028506278992
shuffled_geometry,20261301,val,199,g_011010111,validation,0,0.05,0.19830264151096344,0.19881398975849152
correct_geometry,20261301,val,160,g_101011110,validation,0,0.02,0.18006722629070282,0.180978924036026
correct_geometry,20261301,val,161,g_101011110,validation,0,0.05,0.20457366108894348,0.15263447165489197
correct_geometry,20261301,val,162,g_011010111,validation,0,0.02,0.13205218315124512,0.12458382546901703
correct_geometry,20261301,val,163,g_011010111,validation,0,0.05,0.1775307059288025,0.21860520541667938
correct_geometry,20261301,val,164,g_111001110,validation,0,0.02,0.18962953984737396,0.2734295129776001
correct_geometry,20261301,val,165,g_111001110,validation,0,0.05,0.15966364741325378,0.19123774766921997
correct_geometry,20261301,val,166,g_101011110,validation,1,0.02,0.25291359424591064,0.30165261030197144
correct_geometry,20261301,val,167,g_011010111,validation,1,0.05,0.3107077181339264,0.47622355818748474
correct_geometry,20261301,val,168,g_011010111,validation,1,0.02,0.2644953727722168,0.3459049165248871
correct_geometry,20261301,val,169,g_111010110,validation,1,0.05,0.3865363895893097,0.46950793266296387
correct_geometry,20261301,val,170,g_111001110,validation,1,0.02,0.3803456723690033,0.6167631149291992
correct_geometry,20261301,val,171,g_111001110,validation,1,0.05,0.3196448087692261,0.5198596119880676
correct_geometry,20261301,val,172,g_101011110,validation,0,0.02,0.18100003898143768,0.2912549078464508
correct_geometry,20261301,val,173,g_111010110,validation,0,0.05,0.2661294937133789,0.3150729537010193
correct_geometry,20261301,val,174,g_011010111,validation,0,0.02,0.15989068150520325,0.1396075338125229
correct_geometry,20261301,val,175,g_111010110,validation,0,0.05,0.19144390523433685,0.21980763971805573
correct_geometry,20261301,val,176,g_011010111,validation,0,0.02,0.19291113317012787,0.21416638791561127
correct_geometry,20261301,val,177,g_111001110,validation,0,0.05,0.1926697939634323,0.3408801257610321
correct_geometry,20261301,val,178,g_111010110,validation,1,0.02,0.24512577056884766,0.3748340308666229
correct_geometry,20261301,val,179,g_011010111,validation,1,0.05,0.23875828087329865,0.36120277643203735
correct_geometry,20261301,val,180,g_111001110,validation,1,0.02,0.5357005000114441,0.719957172870636
correct_geometry,20261301,val,181,g_011010111,validation,1,0.05,0.41741055250167847,0.6398763656616211
correct_geometry,20261301,val,182,g_101011110,validation,1,0.02,0.2632259726524353,0.36582913994789124
correct_geometry,20261301,val,183,g_101011110,validation,1,0.05,0.20229682326316833,0.31061214208602905
correct_geometry,20261301,val,184,g_111010110,validation,0,0.02,0.1519697904586792,0.19264960289001465
correct_geometry,20261301,val,185,g_101011110,validation,0,0.05,0.14712315797805786,0.18599705398082733
correct_geometry,20261301,val,186,g_101011110,validation,0,0.02,0.13511082530021667,0.13527680933475494
correct_geometry,20261301,val,187,g_111010110,validation,0,0.05,0.1390068382024765,0.12443963438272476
correct_geometry,20261301,val,188,g_111010110,validation,0,0.02,0.14341937005519867,0.14561395347118378
correct_geometry,20261301,val,189,g_111001110,validation,0,0.05,0.16354559361934662,0.2626413106918335
correct_geometry,20261301,val,190,g_111001110,validation,1,0.02,0.4262238144874573,0.45323869585990906
correct_geometry,20261301,val,191,g_101011110,validation,1,0.05,0.3217945694923401,0.5453492403030396
correct_geometry,20261301,val,192,g_111010110,validation,1,0.02,0.3598414957523346,0.5336886644363403
correct_geometry,20261301,val,193,g_111010110,validation,1,0.05,0.24763141572475433,0.26655787229537964
correct_geometry,20261301,val,194,g_011010111,validation,1,0.02,0.37200450897216797,0.4815061688423157
correct_geometry,20261301,val,195,g_111001110,validation,1,0.05,0.43195924162864685,0.6402710676193237
correct_geometry,20261301,val,196,g_111010110,validation,0,0.02,0.17442640662193298,0.18050730228424072
correct_geometry,20261301,val,197,g_111001110,validation,0,0.05,0.2248172014951706,0.3974795341491699
correct_geometry,20261301,val,198,g_101011110,validation,0,0.02,0.1408243030309677,0.13557901978492737
correct_geometry,20261301,val,199,g_011010111,validation,0,0.05,0.19829478859901428,0.19883108139038086
static,20261302,val,160,g_101011110,validation,0,0.02,0.18016386032104492,0.187882661819458
static,20261302,val,161,g_101011110,validation,0,0.05,0.20310091972351074,0.15488259494304657
static,20261302,val,162,g_011010111,validation,0,0.02,0.1317310929298401,0.1242402195930481
static,20261302,val,163,g_011010111,validation,0,0.05,0.17727866768836975,0.22073228657245636
static,20261302,val,164,g_111001110,validation,0,0.02,0.18787874281406403,0.268811970949173
static,20261302,val,165,g_111001110,validation,0,0.05,0.157552570104599,0.18894509971141815
static,20261302,val,166,g_101011110,validation,1,0.02,0.2547725439071655,0.3034529685974121
static,20261302,val,167,g_011010111,validation,1,0.05,0.3114420473575592,0.476060152053833
static,20261302,val,168,g_011010111,validation,1,0.02,0.26488232612609863,0.3462960422039032
static,20261302,val,169,g_111010110,validation,1,0.05,0.3870389759540558,0.46843236684799194
static,20261302,val,170,g_111001110,validation,1,0.02,0.3805716037750244,0.6164321899414062
static,20261302,val,171,g_111001110,validation,1,0.05,0.3206497132778168,0.5201956629753113
static,20261302,val,172,g_101011110,validation,0,0.02,0.18065358698368073,0.2982633709907532
static,20261302,val,173,g_111010110,validation,0,0.05,0.2620762288570404,0.3149358332157135
static,20261302,val,174,g_011010111,validation,0,0.02,0.15812358260154724,0.1367490589618683
static,20261302,val,175,g_111010110,validation,0,0.05,0.19003364443778992,0.22150301933288574
static,20261302,val,176,g_011010111,validation,0,0.02,0.1922720968723297,0.2128640115261078
static,20261302,val,177,g_111001110,validation,0,0.05,0.1906701773405075,0.3397466242313385
static,20261302,val,178,g_111010110,validation,1,0.02,0.24592307209968567,0.373291552066803
static,20261302,val,179,g_011010111,validation,1,0.05,0.23909251391887665,0.36154940724372864
static,20261302,val,180,g_111001110,validation,1,0.02,0.5364501476287842,0.7207448482513428
static,20261302,val,181,g_011010111,validation,1,0.05,0.4184185862541199,0.6387262344360352
static,20261302,val,182,g_101011110,validation,1,0.02,0.2634247839450836,0.3690577447414398
static,20261302,val,183,g_101011110,validation,1,0.05,0.2049468457698822,0.3130667805671692
static,20261302,val,184,g_111010110,validation,0,0.02,0.15225672721862793,0.19149109721183777
static,20261302,val,185,g_101011110,validation,0,0.05,0.14971429109573364,0.1895567923784256
static,20261302,val,186,g_101011110,validation,0,0.02,0.1372176855802536,0.1418398916721344
static,20261302,val,187,g_111010110,validation,0,0.05,0.13926224410533905,0.1248653456568718
static,20261302,val,188,g_111010110,validation,0,0.02,0.14322614669799805,0.14461752772331238
static,20261302,val,189,g_111001110,validation,0,0.05,0.16441097855567932,0.2619651257991791
static,20261302,val,190,g_111001110,validation,1,0.02,0.4257463216781616,0.450074166059494
static,20261302,val,191,g_101011110,validation,1,0.05,0.3214423954486847,0.5461030006408691
static,20261302,val,192,g_111010110,validation,1,0.02,0.3617602586746216,0.5319269895553589
static,20261302,val,193,g_111010110,validation,1,0.05,0.24830414354801178,0.26748284697532654
static,20261302,val,194,g_011010111,validation,1,0.02,0.37245580554008484,0.48072975873947144
static,20261302,val,195,g_111001110,validation,1,0.05,0.43186232447624207,0.6404953598976135
static,20261302,val,196,g_111010110,validation,0,0.02,0.17320962250232697,0.18244372308254242
static,20261302,val,197,g_111001110,validation,0,0.05,0.22481976449489594,0.3960663080215454
static,20261302,val,198,g_101011110,validation,0,0.02,0.1416843980550766,0.14626777172088623
static,20261302,val,199,g_011010111,validation,0,0.05,0.19731226563453674,0.19545122981071472
k_cardinality,20261302,val,160,g_101011110,validation,0,0.02,0.18016457557678223,0.18788589537143707
k_cardinality,20261302,val,161,g_101011110,validation,0,0.05,0.20310130715370178,0.1548856645822525
k_cardinality,20261302,val,162,g_011010111,validation,0,0.02,0.1317290961742401,0.12423457950353622
k_cardinality,20261302,val,163,g_011010111,validation,0,0.05,0.17727936804294586,0.22073806822299957
k_cardinality,20261302,val,164,g_111001110,validation,0,0.02,0.18787872791290283,0.26881518959999084
k_cardinality,20261302,val,165,g_111001110,validation,0,0.05,0.15755286812782288,0.18894997239112854
k_cardinality,20261302,val,166,g_101011110,validation,1,0.02,0.25477561354637146,0.30345794558525085
k_cardinality,20261302,val,167,g_011010111,validation,1,0.05,0.31144243478775024,0.4760607182979584
k_cardinality,20261302,val,168,g_011010111,validation,1,0.02,0.2648830711841583,0.34629765152931213
k_cardinality,20261302,val,169,g_111010110,validation,1,0.05,0.3870393931865692,0.46843037009239197
k_cardinality,20261302,val,170,g_111001110,validation,1,0.02,0.3805728852748871,0.6164359450340271
k_cardinality,20261302,val,171,g_111001110,validation,1,0.05,0.32065075635910034,0.5202010869979858
k_cardinality,20261302,val,172,g_101011110,validation,0,0.02,0.18065324425697327,0.2982688844203949
k_cardinality,20261302,val,173,g_111010110,validation,0,0.05,0.26207423210144043,0.3149358630180359
k_cardinality,20261302,val,174,g_011010111,validation,0,0.02,0.15812326967716217,0.13675206899642944
k_cardinality,20261302,val,175,g_111010110,validation,0,0.05,0.19003403186798096,0.22150516510009766
k_cardinality,20261302,val,176,g_011010111,validation,0,0.02,0.19227196276187897,0.2128736823797226
k_cardinality,20261302,val,177,g_111001110,validation,0,0.05,0.1906711757183075,0.3397541046142578
k_cardinality,20261302,val,178,g_111010110,validation,1,0.02,0.24592293798923492,0.3732891380786896
k_cardinality,20261302,val,179,g_011010111,validation,1,0.05,0.23909242451190948,0.361549973487854
k_cardinality,20261302,val,180,g_111001110,validation,1,0.02,0.5364507436752319,0.7207476496696472
k_cardinality,20261302,val,181,g_011010111,validation,1,0.05,0.4184172451496124,0.638722836971283
k_cardinality,20261302,val,182,g_101011110,validation,1,0.02,0.26342496275901794,0.36905813217163086
k_cardinality,20261302,val,183,g_101011110,validation,1,0.05,0.20494909584522247,0.31307223439216614
k_cardinality,20261302,val,184,g_111010110,validation,0,0.02,0.1522575467824936,0.19149453938007355
k_cardinality,20261302,val,185,g_101011110,validation,0,0.05,0.1497172713279724,0.1895575076341629
k_cardinality,20261302,val,186,g_101011110,validation,0,0.02,0.13721857964992523,0.14184044301509857
k_cardinality,20261302,val,187,g_111010110,validation,0,0.05,0.13926243782043457,0.12486425042152405
k_cardinality,20261302,val,188,g_111010110,validation,0,0.02,0.14322566986083984,0.14461655914783478
k_cardinality,20261302,val,189,g_111001110,validation,0,0.05,0.16441240906715393,0.2619728147983551
k_cardinality,20261302,val,190,g_111001110,validation,1,0.02,0.4257471263408661,0.450074702501297
k_cardinality,20261302,val,191,g_101011110,validation,1,0.05,0.32144224643707275,0.5461021065711975
k_cardinality,20261302,val,192,g_111010110,validation,1,0.02,0.36176005005836487,0.5319221019744873
k_cardinality,20261302,val,193,g_111010110,validation,1,0.05,0.24830444157123566,0.26748552918434143
k_cardinality,20261302,val,194,g_011010111,validation,1,0.02,0.3724547028541565,0.4807263910770416
k_cardinality,20261302,val,195,g_111001110,validation,1,0.05,0.431863009929657,0.640497088432312
k_cardinality,20261302,val,196,g_111010110,validation,0,0.02,0.17320841550827026,0.18244114518165588
k_cardinality,20261302,val,197,g_111001110,validation,0,0.05,0.22482135891914368,0.396068811416626
k_cardinality,20261302,val,198,g_101011110,validation,0,0.02,0.14168497920036316,0.14627261459827423
k_cardinality,20261302,val,199,g_011010111,validation,0,0.05,0.1973126232624054,0.19544939696788788
shuffled_geometry,20261302,val,160,g_101011110,validation,0,0.02,0.18016059696674347,0.18789887428283691
shuffled_geometry,20261302,val,161,g_101011110,validation,0,0.05,0.20309405028820038,0.15491031110286713
shuffled_geometry,20261302,val,162,g_011010111,validation,0,0.02,0.13173966109752655,0.12425777316093445
shuffled_geometry,20261302,val,163,g_011010111,validation,0,0.05,0.1772903949022293,0.2207304984331131
shuffled_geometry,20261302,val,164,g_111001110,validation,0,0.02,0.18787361681461334,0.2688051164150238
shuffled_geometry,20261302,val,165,g_111001110,validation,0,0.05,0.1575504094362259,0.1889457106590271
shuffled_geometry,20261302,val,166,g_101011110,validation,1,0.02,0.25481101870536804,0.30345553159713745
shuffled_geometry,20261302,val,167,g_011010111,validation,1,0.05,0.3114371597766876,0.47606033086776733
shuffled_geometry,20261302,val,168,g_011010111,validation,1,0.02,0.2648758292198181,0.34629297256469727
shuffled_geometry,20261302,val,169,g_111010110,validation,1,0.05,0.3870350122451782,0.46841996908187866
shuffled_geometry,20261302,val,170,g_111001110,validation,1,0.02,0.38057151436805725,0.616428792476654
shuffled_geometry,20261302,val,171,g_111001110,validation,1,0.05,0.32065653800964355,0.5202001333236694
shuffled_geometry,20261302,val,172,g_101011110,validation,0,0.02,0.1806418001651764,0.2982800602912903
shuffled_geometry,20261302,val,173,g_111010110,validation,0,0.05,0.26209521293640137,0.31493833661079407
shuffled_geometry,20261302,val,174,g_011010111,validation,0,0.02,0.15813645720481873,0.13676024973392487
shuffled_geometry,20261302,val,175,g_111010110,validation,0,0.05,0.19005580246448517,0.2215089648962021
shuffled_geometry,20261302,val,176,g_011010111,validation,0,0.02,0.1922760307788849,0.21286527812480927
shuffled_geometry,20261302,val,177,g_111001110,validation,0,0.05,0.19066691398620605,0.339748740196228
shuffled_geometry,20261302,val,178,g_111010110,validation,1,0.02,0.24591737985610962,0.3732783794403076
shuffled_geometry,20261302,val,179,g_011010111,validation,1,0.05,0.2390836924314499,0.36154288053512573
shuffled_geometry,20261302,val,180,g_111001110,validation,1,0.02,0.5364522337913513,0.7207373976707458
shuffled_geometry,20261302,val,181,g_011010111,validation,1,0.05,0.41841763257980347,0.6387362480163574
shuffled_geometry,20261302,val,182,g_101011110,validation,1,0.02,0.2634401321411133,0.36906886100769043
shuffled_geometry,20261302,val,183,g_101011110,validation,1,0.05,0.20497649908065796,0.3130680024623871
shuffled_geometry,20261302,val,184,g_111010110,validation,0,0.02,0.1522568166255951,0.19148895144462585
shuffled_geometry,20261302,val,185,g_101011110,validation,0,0.05,0.14973285794258118,0.1895858645439148
shuffled_geometry,20261302,val,186,g_101011110,validation,0,0.02,0.13724111020565033,0.1418602615594864
shuffled_geometry,20261302,val,187,g_111010110,validation,0,0.05,0.13926924765110016,0.1248585507273674
shuffled_geometry,20261302,val,188,g_111010110,validation,0,0.02,0.1432325541973114,0.14460910856723785
shuffled_geometry,20261302,val,189,g_111001110,validation,0,0.05,0.16441011428833008,0.26196029782295227
shuffled_geometry,20261302,val,190,g_111001110,validation,1,0.02,0.42575690150260925,0.45007097721099854
shuffled_geometry,20261302,val,191,g_101011110,validation,1,0.05,0.32144662737846375,0.5461079478263855
shuffled_geometry,20261302,val,192,g_111010110,validation,1,0.02,0.3617568910121918,0.5319262146949768
shuffled_geometry,20261302,val,193,g_111010110,validation,1,0.05,0.24829724431037903,0.26748645305633545
shuffled_geometry,20261302,val,194,g_011010111,validation,1,0.02,0.37244945764541626,0.4807455539703369
shuffled_geometry,20261302,val,195,g_111001110,validation,1,0.05,0.4318590760231018,0.6404802799224854
shuffled_geometry,20261302,val,196,g_111010110,validation,0,0.02,0.1732195019721985,0.18243950605392456
shuffled_geometry,20261302,val,197,g_111001110,validation,0,0.05,0.2248189002275467,0.3960564434528351
shuffled_geometry,20261302,val,198,g_101011110,validation,0,0.02,0.1416841745376587,0.146281436085701
shuffled_geometry,20261302,val,199,g_011010111,validation,0,0.05,0.1973283588886261,0.1954641044139862
correct_geometry,20261302,val,160,g_101011110,validation,0,0.02,0.18018706142902374,0.18787264823913574
correct_geometry,20261302,val,161,g_101011110,validation,0,0.05,0.20313559472560883,0.1549040675163269
correct_geometry,20261302,val,162,g_011010111,validation,0,0.02,0.13170547783374786,0.12422893196344376
correct_geometry,20261302,val,163,g_011010111,validation,0,0.05,0.1772758960723877,0.22075019776821136
correct_geometry,20261302,val,164,g_111001110,validation,0,0.02,0.1878664344549179,0.26877477765083313
correct_geometry,20261302,val,165,g_111001110,validation,0,0.05,0.15753120183944702,0.18892185389995575
correct_geometry,20261302,val,166,g_101011110,validation,1,0.02,0.25474005937576294,0.30345144867897034
correct_geometry,20261302,val,167,g_011010111,validation,1,0.05,0.3114277124404907,0.4760347306728363
correct_geometry,20261302,val,168,g_011010111,validation,1,0.02,0.2648816406726837,0.3462824523448944
correct_geometry,20261302,val,169,g_111010110,validation,1,0.05,0.38703227043151855,0.4684193432331085
