candidate_id,solver_kind,mean_policy,whitening_policy,stress,row_count,field_gain_to_huber_mean,h1_gain_to_huber_mean,field_harm_rate_vs_huber,worst_field_gain_to_huber,clean_reprojection_ratio_to_cgls_mean,clean_reprojection_ratio_to_cgls_maximum,minimum_family_mean_field_gain_to_huber,family_mean_field_gains_to_huber_json,exact_call_budget_all_rows
robust_data__mean_estimated__unwhitened__d2__l0,huber_measurement_pdhg,estimated,unwhitened,sparse_flowon_outlier,12,-0.16674758614594018,-0.2800691641661432,1.0,-0.6667130801989345,1.918226931607732,3.0675793681640653,-0.23433122740601267,"{""single_interface"":-0.23433122740601267,""smooth_no_interface"":-0.09916394488586766}",True
robust_data__mean_estimated__unwhitened__d2__l0p001,huber_measurement_pdhg,estimated,unwhitened,nominal,12,-0.26295685220995874,-0.46739058300571196,1.0,-0.3464891059567225,10.566297888156415,17.522138227433995,-0.31291773925648786,"{""single_interface"":-0.21299596516342958,""smooth_no_interface"":-0.31291773925648786}",True
robust_data__mean_estimated__unwhitened__d2__l0p001,huber_measurement_pdhg,estimated,unwhitened,sparse_flowon_outlier,12,-0.2629953438797629,-0.46835399697169905,1.0,-0.35658093660119766,8.598717775112656,12.13109637812184,-0.3135282790828241,"{""single_interface"":-0.21246240867670171,""smooth_no_interface"":-0.3135282790828241}",True
robust_data__mean_estimated__unwhitened__d2__l0p01,huber_measurement_pdhg,estimated,unwhitened,nominal,12,-0.25751089491004336,-0.46054338454918337,1.0,-0.3366961156130816,10.542205930661417,17.485914304172386,-0.30604999384043446,"{""single_interface"":-0.2089717959796523,""smooth_no_interface"":-0.30604999384043446}",True
robust_data__mean_estimated__unwhitened__d2__l0p01,huber_measurement_pdhg,estimated,unwhitened,sparse_flowon_outlier,12,-0.2575486560809403,-0.4615045414409346,1.0,-0.3468381031675826,8.579141697114364,12.106345103731604,-0.30666882943166224,"{""single_interface"":-0.2084284827302183,""smooth_no_interface"":-0.30666882943166224}",True
robust_data__mean_estimated__unwhitened__d2__l0p1,huber_measurement_pdhg,estimated,unwhitened,nominal,12,-0.20566662291077067,-0.3954269169628985,1.0,-0.26127896529614114,10.29879650721796,17.116249138285806,-0.24053175682647496,"{""single_interface"":-0.17080148899506645,""smooth_no_interface"":-0.24053175682647496}",True
robust_data__mean_estimated__unwhitened__d2__l0p1,huber_measurement_pdhg,estimated,unwhitened,sparse_flowon_outlier,12,-0.20570137697861982,-0.3963849433905971,1.0,-0.26021840370460136,8.381894642322926,11.853929408526994,-0.2412442705575136,"{""single_interface"":-0.17015848339972608,""smooth_no_interface"":-0.2412442705575136}",True
robust_data__mean_zero__diagonal_flowoff__d0p75__l0,huber_measurement_pdhg,zero,diagonal_flowoff,nominal,12,-0.18571794603215683,-0.30436297635192394,1.0,-0.6719943596094244,2.3964074470512133,4.955072168047042,-0.2559226362086841,"{""single_interface"":-0.2559226362086841,""smooth_no_interface"":-0.11551325585562953}",True
robust_data__mean_zero__diagonal_flowoff__d0p75__l0,huber_measurement_pdhg,zero,diagonal_flowoff,sparse_flowon_outlier,12,-0.1854087632577971,-0.30425659829096463,1.0,-0.6659363564950141,2.0299199653410134,3.614828951912033,-0.2556715723733705,"{""single_interface"":-0.2556715723733705,""smooth_no_interface"":-0.11514595414222363}",True
robust_data__mean_zero__diagonal_flowoff__d0p75__l0p001,huber_measurement_pdhg,zero,diagonal_flowoff,nominal,12,-0.18258909981377014,-0.29994248126914425,1.0,-0.6690430166466264,2.4946296966028525,5.164217929451888,-0.2535344464711245,"{""single_interface"":-0.2535344464711245,""smooth_no_interface"":-0.11164375315641578}",True
robust_data__mean_zero__diagonal_flowoff__d0p75__l0p001,huber_measurement_pdhg,zero,diagonal_flowoff,sparse_flowon_outlier,12,-0.18247501726871151,-0.3001102551036637,1.0,-0.6631606541789004,2.1106376537719354,3.749830518761863,-0.25355401964694574,"{""single_interface"":-0.25355401964694574,""smooth_no_interface"":-0.11139601489047725}",True
robust_data__mean_zero__diagonal_flowoff__d0p75__l0p01,huber_measurement_pdhg,zero,diagonal_flowoff,nominal,12,-0.14229266350310274,-0.25456048376216506,1.0,-0.6459581501567389,2.4245921266090797,5.023572531803965,-0.22459297265808775,"{""single_interface"":-0.22459297265808775,""smooth_no_interface"":-0.05999235434811772}",True
robust_data__mean_zero__diagonal_flowoff__d0p75__l0p01,huber_measurement_pdhg,zero,diagonal_flowoff,sparse_flowon_outlier,12,-0.1423613821113824,-0.254942791694696,1.0,-0.6401401291769979,2.0565765036156893,3.655858192055721,-0.224813815840317,"{""single_interface"":-0.224813815840317,""smooth_no_interface"":-0.05990894838244778}",True
robust_data__mean_zero__diagonal_flowoff__d0p75__l0p1,huber_measurement_pdhg,zero,diagonal_flowoff,nominal,12,0.14391536959520676,0.05408669316765208,0.16666666666666666,-0.4623646082660341,1.9547562925294677,3.9140685957483337,-0.010425721363227912,"{""single_interface"":-0.010425721363227912,""smooth_no_interface"":0.29825646055364147}",True
robust_data__mean_zero__diagonal_flowoff__d0p75__l0p1,huber_measurement_pdhg,zero,diagonal_flowoff,sparse_flowon_outlier,12,0.14254299774568438,0.05185776892837818,0.16666666666666666,-0.4571256945328618,1.6930722413001706,2.921119368988222,-0.011956767030264314,"{""single_interface"":-0.011956767030264314,""smooth_no_interface"":0.2970427625216331}",True
robust_data__mean_zero__diagonal_flowoff__d1p345__l0,huber_measurement_pdhg,zero,diagonal_flowoff,nominal,12,-0.183146796176508,-0.3009622084064711,1.0,-0.6635470052981537,2.3566609758314705,4.853989010061903,-0.25177035988679936,"{""single_interface"":-0.25177035988679936,""smooth_no_interface"":-0.11452323246621664}",True
robust_data__mean_zero__diagonal_flowoff__d1p345__l0,huber_measurement_pdhg,zero,diagonal_flowoff,sparse_flowon_outlier,12,-0.18286823572515543,-0.30089592669109827,1.0,-0.6575806105411711,1.9995793853666324,3.545663433648371,-0.2515603071919406,"{""single_interface"":-0.2515603071919406,""smooth_no_interface"":-0.11417616425837025}",True
robust_data__mean_zero__diagonal_flowoff__d1p345__l0p001,huber_measurement_pdhg,zero,diagonal_flowoff,nominal,12,-0.17988531469770755,-0.2963829453892158,1.0,-0.6605228429558243,2.452397767439615,5.0583084519377515,-0.24922896468417122,"{""single_interface"":-0.24922896468417122,""smooth_no_interface"":-0.1105416647112439}",True
robust_data__mean_zero__diagonal_flowoff__d1p345__l0p001,huber_measurement_pdhg,zero,diagonal_flowoff,sparse_flowon_outlier,12,-0.17979825354077275,-0.29658475088964836,1.0,-0.6547291273301168,2.078204883064036,3.67740340847816,-0.2492843608024081,"{""single_interface"":-0.2492843608024081,""smooth_no_interface"":-0.11031214627913742}",True
robust_data__mean_zero__diagonal_flowoff__d1p345__l0p01,huber_measurement_pdhg,zero,diagonal_flowoff,nominal,12,-0.13953481177518703,-0.2509407450361327,1.0,-0.6374351076311879,2.383160497159314,4.918780925082194,-0.22024057293730714,"{""single_interface"":-0.22024057293730714,""smooth_no_interface"":-0.058829050613066904}",True
robust_data__mean_zero__diagonal_flowoff__d1p345__l0p01,huber_measurement_pdhg,zero,diagonal_flowoff,sparse_flowon_outlier,12,-0.13962636566921746,-0.2513520131300923,1.0,-0.6317062145052164,2.024793029521216,3.5843188585696515,-0.2204899529021008,"{""single_interface"":-0.2204899529021008,""smooth_no_interface"":-0.05876277843633415}",True
robust_data__mean_zero__diagonal_flowoff__d1p345__l0p1,huber_measurement_pdhg,zero,diagonal_flowoff,nominal,12,0.14682798874251515,0.05780029185145632,0.08333333333333333,-0.454151064183122,1.9189191001273835,3.8217250631791697,-0.005984448607030364,"{""single_interface"":-0.005984448607030364,""smooth_no_interface"":0.2996404260920607}",True
robust_data__mean_zero__diagonal_flowoff__d1p345__l0p1,huber_measurement_pdhg,zero,diagonal_flowoff,sparse_flowon_outlier,12,0.14544804266910402,0.055561398394237675,0.08333333333333333,-0.44901463756205884,1.665860817418196,2.8589257759749858,-0.007523610511315768,"{""single_interface"":-0.007523610511315768,""smooth_no_interface"":0.2984196958495238}",True
robust_data__mean_zero__diagonal_flowoff__d2__l0,huber_measurement_pdhg,zero,diagonal_flowoff,nominal,12,-0.18040909215903048,-0.29734140043841123,1.0,-0.6544853107870652,2.3141534663200947,4.745561439836631,-0.2473461383620926,"{""single_interface"":-0.2473461383620926,""smooth_no_interface"":-0.11347204595596842}",True
robust_data__mean_zero__diagonal_flowoff__d2__l0,huber_measurement_pdhg,zero,diagonal_flowoff,sparse_flowon_outlier,12,-0.18016302876327292,-0.29731774551219853,1.0,-0.6486175916501268,1.9671768229824844,3.4715263518409087,-0.2471794361145664,"{""single_interface"":-0.2471794361145664,""smooth_no_interface"":-0.11314662141197944}",True
robust_data__mean_zero__diagonal_flowoff__d2__l0p001,huber_measurement_pdhg,zero,diagonal_flowoff,nominal,12,-0.1770072865349864,-0.2925943406662551,1.0,-0.6513802969874848,2.407200821167605,4.944678058719037,-0.2446428528870839,"{""single_interface"":-0.2446428528870839,""smooth_no_interface"":-0.10937172018288888}",True
robust_data__mean_zero__diagonal_flowoff__d2__l0p001,huber_measurement_pdhg,zero,diagonal_flowoff,sparse_flowon_outlier,12,-0.17694738929761278,-0.292830573590575,1.0,-0.6456649175862346,2.0435317498705494,3.5997447874215722,-0.24473309762048626,"{""single_interface"":-0.24473309762048626,""smooth_no_interface"":-0.10916168097473929}",True
robust_data__mean_zero__diagonal_flowoff__d2__l0p01,huber_measurement_pdhg,zero,diagonal_flowoff,nominal,12,-0.13659677390345198,-0.24708532270111036,1.0,-0.628288651952043,2.338818310509802,4.806371174603432,-0.2155999389893657,"{""single_interface"":-0.2155999389893657,""smooth_no_interface"":-0.05759360881753827}",True
robust_data__mean_zero__diagonal_flowoff__d2__l0p01,huber_measurement_pdhg,zero,diagonal_flowoff,sparse_flowon_outlier,12,-0.13671444929889953,-0.247529347783764,1.0,-0.6226556346843392,1.9908291004611192,3.5076424802299937,-0.2158832038770497,"{""single_interface"":-0.2158832038770497,""smooth_no_interface"":-0.057545694720749364}",True
robust_data__mean_zero__diagonal_flowoff__d2__l0p1,huber_measurement_pdhg,zero,diagonal_flowoff,nominal,12,0.1499270626358309,0.061750944748423776,0.08333333333333333,-0.4453360829229495,1.8806584457853912,3.72291389795857,-0.0012548540161027293,"{""single_interface"":-0.0012548540161027293,""smooth_no_interface"":0.30110897928776453}",True
robust_data__mean_zero__diagonal_flowoff__d2__l0p1,huber_measurement_pdhg,zero,diagonal_flowoff,sparse_flowon_outlier,12,0.14853973949603475,0.05950248261211219,0.08333333333333333,-0.44030963955201313,1.6368579151178375,2.792492720572051,-0.0028014587906158004,"{""single_interface"":-0.0028014587906158004,""smooth_no_interface"":0.2998809377826853}",True
robust_data__mean_zero__isotropic_flowoff__d0p75__l0,huber_measurement_pdhg,zero,isotropic_flowoff,nominal,12,-0.18831865108127985,-0.3176935870602374,1.0,-0.6246598359428692,2.586363304790026,4.761959746959721,-0.24650920844220647,"{""single_interface"":-0.24650920844220647,""smooth_no_interface"":-0.13012809372035317}",True
robust_data__mean_zero__isotropic_flowoff__d0p75__l0,huber_measurement_pdhg,zero,isotropic_flowoff,sparse_flowon_outlier,12,-0.18824583081600488,-0.31789608289578536,1.0,-0.6193722367977617,2.1867485667836593,3.4758936821845947,-0.2468633920023743,"{""single_interface"":-0.2468633920023743,""smooth_no_interface"":-0.1296282696296354}",True
robust_data__mean_zero__isotropic_flowoff__d0p75__l0p001,huber_measurement_pdhg,zero,isotropic_flowoff,nominal,12,-0.18403596948545034,-0.3135630317889608,1.0,-0.6256167553470792,2.668826228936293,4.804239170966493,-0.2419851016795838,"{""single_interface"":-0.2419851016795838,""smooth_no_interface"":-0.1260868372913169}",True
robust_data__mean_zero__isotropic_flowoff__d0p75__l0p001,huber_measurement_pdhg,zero,isotropic_flowoff,sparse_flowon_outlier,12,-0.18412524758647372,-0.3139500849455667,1.0,-0.6204443864582764,2.2551661484324503,3.484669962421783,-0.24264043920822873,"{""single_interface"":-0.24264043920822873,""smooth_no_interface"":-0.12561005596471875}",True
robust_data__mean_zero__isotropic_flowoff__d0p75__l0p01,huber_measurement_pdhg,zero,isotropic_flowoff,nominal,12,-0.14462007339353666,-0.26854093432774095,1.0,-0.6035090978031014,2.5973411619578415,4.663740516502521,-0.21329727135766086,"{""single_interface"":-0.21329727135766086,""smooth_no_interface"":-0.07594287542941246}",True
robust_data__mean_zero__isotropic_flowoff__d0p75__l0p01,huber_measurement_pdhg,zero,isotropic_flowoff,sparse_flowon_outlier,12,-0.1448596645904811,-0.2691001564841448,1.0,-0.5984152388392164,2.199602084170396,3.3908110411785652,-0.2141305617550309,"{""single_interface"":-0.2141305617550309,""smooth_no_interface"":-0.07558876742593129}",True
robust_data__mean_zero__isotropic_flowoff__d0p75__l0p1,huber_measurement_pdhg,zero,isotropic_flowoff,nominal,12,0.13599384367651204,0.04188630035552987,0.08333333333333333,-0.4282067954008606,2.1618620842264797,3.621513241889159,-0.000969137316478313,"{""single_interface"":-0.000969137316478313,""smooth_no_interface"":0.2729568246695024}",True
robust_data__mean_zero__isotropic_flowoff__d0p75__l0p1,huber_measurement_pdhg,zero,isotropic_flowoff,sparse_flowon_outlier,12,0.13461395048755134,0.03965774840998745,0.08333333333333333,-0.4237961992899942,1.8612735422014246,2.709582829267618,-0.002907435087868397,"{""single_interface"":-0.002907435087868397,""smooth_no_interface"":0.2721353360629711}",True
robust_data__mean_zero__isotropic_flowoff__d1p345__l0,huber_measurement_pdhg,zero,isotropic_flowoff,nominal,12,-0.1855487812825367,-0.3139464665126329,1.0,-0.6174403047152488,2.5394237759706564,4.655618780357233,-0.24243184441637547,"{""single_interface"":-0.24243184441637547,""smooth_no_interface"":-0.12866571814869796}",True
robust_data__mean_zero__isotropic_flowoff__d1p345__l0,huber_measurement_pdhg,zero,isotropic_flowoff,sparse_flowon_outlier,12,-0.18549657779402587,-0.314174645057642,1.0,-0.6122297571717685,2.1504648551354233,3.402646880725258,-0.2428129205028762,"{""single_interface"":-0.2428129205028762,""smooth_no_interface"":-0.12818023508517554}",True
robust_data__mean_zero__isotropic_flowoff__d1p345__l0p001,huber_measurement_pdhg,zero,isotropic_flowoff,nominal,12,-0.18117917723672608,-0.3096496580974846,1.0,-0.6183739501073817,2.6186144640455224,4.698270865027804,-0.2379110967822565,"{""single_interface"":-0.2379110967822565,""smooth_no_interface"":-0.1244472576911957}",True
robust_data__mean_zero__isotropic_flowoff__d1p345__l0p001,huber_measurement_pdhg,zero,isotropic_flowoff,sparse_flowon_outlier,12,-0.18128510903481718,-0.31005768387290394,1.0,-0.6132777354180617,2.2160859161639537,3.4115316560070803,-0.23858505671644206,"{""single_interface"":-0.23858505671644206,""smooth_no_interface"":-0.12398516135319222}",True
robust_data__mean_zero__isotropic_flowoff__d1p345__l0p01,huber_measurement_pdhg,zero,isotropic_flowoff,nominal,12,-0.14170735745253904,-0.2645759921605489,1.0,-0.5962558869548326,2.548005689145396,4.559200164225282,-0.20918303482114722,"{""single_interface"":-0.20918303482114722,""smooth_no_interface"":-0.07423168008393086}",True
robust_data__mean_zero__isotropic_flowoff__d1p345__l0p01,huber_measurement_pdhg,zero,isotropic_flowoff,sparse_flowon_outlier,12,-0.14196179771320913,-0.2651542203949318,1.0,-0.5912373044452252,2.161244220904383,3.318785683695754,-0.2100311066612722,"{""single_interface"":-0.2100311066612722,""smooth_no_interface"":-0.07389248876514606}",True
robust_data__mean_zero__isotropic_flowoff__d1p345__l0p1,huber_measurement_pdhg,zero,isotropic_flowoff,nominal,12,0.1391109862040787,0.04582053424826652,0.08333333333333333,-0.4211405126348106,2.1181506875081504,3.5299151250809118,0.003183144675273048,"{""single_interface"":0.003183144675273048,""smooth_no_interface"":0.27503882773288435}",True
robust_data__mean_zero__isotropic_flowoff__d1p345__l0p1,huber_measurement_pdhg,zero,isotropic_flowoff,sparse_flowon_outlier,12,0.13772899836079505,0.04358858034091334,0.08333333333333333,-0.4168109393527406,1.8274767924969044,2.6475259921544825,0.0012538950623887037,"{""single_interface"":0.0012538950623887037,""smooth_no_interface"":0.27420410165920145}",True
robust_data__mean_zero__isotropic_flowoff__d2__l0,huber_measurement_pdhg,zero,isotropic_flowoff,nominal,12,-0.18260205947757258,-0.3099543630525453,1.0,-0.6096963545210747,2.4891952582194237,4.541732671353151,-0.2380923120349514,"{""single_interface"":-0.2380923120349514,""smooth_no_interface"":-0.12711180692019372}",True
robust_data__mean_zero__isotropic_flowoff__d2__l0,huber_measurement_pdhg,zero,isotropic_flowoff,sparse_flowon_outlier,12,-0.18257162338569424,-0.3102097446290336,1.0,-0.6045688189103234,2.111685229922649,3.324227133797942,-0.23850143143936453,"{""single_interface"":-0.23850143143936453,""smooth_no_interface"":-0.12664181533202393}",True
robust_data__mean_zero__isotropic_flowoff__d2__l0p001,huber_measurement_pdhg,zero,isotropic_flowoff,nominal,12,-0.17814096042868122,-0.3054810773651409,1.0,-0.6105979178952989,2.5649230362377193,4.584809439336069,-0.2335734676122876,"{""single_interface"":-0.2335734676122876,""smooth_no_interface"":-0.1227084532450748}",True
robust_data__mean_zero__isotropic_flowoff__d2__l0p001,huber_measurement_pdhg,zero,isotropic_flowoff,sparse_flowon_outlier,12,-0.17826440245098785,-0.3059112586793186,1.0,-0.6055835854617148,2.1743442988240775,3.333237083666708,-0.23426658549747761,"{""single_interface"":-0.23426658549747761,""smooth_no_interface"":-0.12226221940449807}",True
robust_data__mean_zero__isotropic_flowoff__d2__l0p01,huber_measurement_pdhg,zero,isotropic_flowoff,nominal,12,-0.13860909554203968,-0.2603520703358323,1.0,-0.5884667898930934,2.495255608891729,4.4472747774157755,-0.2048018989489845,"{""single_interface"":-0.2048018989489845,""smooth_no_interface"":-0.07241629213509483}",True
robust_data__mean_zero__isotropic_flowoff__d2__l0p01,huber_measurement_pdhg,zero,isotropic_flowoff,sparse_flowon_outlier,12,-0.13887914863126571,-0.26095038768591794,1.0,-0.5835298015909655,2.120279816421995,3.2416954107148954,-0.20566514548883388,"{""single_interface"":-0.20566514548883388,""smooth_no_interface"":-0.07209315177369753}",True
robust_data__mean_zero__isotropic_flowoff__d2__l0p1,huber_measurement_pdhg,zero,isotropic_flowoff,nominal,12,0.14242646148012986,0.05000735418263089,0.08333333333333333,-0.41354946527169184,2.071437863745686,3.432064465690869,0.007603560851250707,"{""single_interface"":0.007603560851250707,""smooth_no_interface"":0.277249362109009}",True
robust_data__mean_zero__isotropic_flowoff__d2__l0p1,huber_measurement_pdhg,zero,isotropic_flowoff,sparse_flowon_outlier,12,0.1410431338160707,0.047772872565438496,0.08333333333333333,-0.40930778058166584,1.7914133787774909,2.5812901252333904,0.005685510003808662,"{""single_interface"":0.005685510003808662,""smooth_no_interface"":0.27640075762833277}",True
robust_data__mean_zero__structured_flowoff__d0p75__l0,huber_measurement_pdhg,zero,structured_flowoff,nominal,12,-0.13202500425820543,-0.24429654914032686,1.0,-0.43065777421046497,2.1672047280651534,4.471432986652834,-0.18280546627193114,"{""single_interface"":-0.18280546627193114,""smooth_no_interface"":-0.08124454224447972}",True
robust_data__mean_zero__structured_flowoff__d0p75__l0,huber_measurement_pdhg,zero,structured_flowoff,sparse_flowon_outlier,12,-0.13266145319897285,-0.24528812855402007,1.0,-0.4271461936804468,1.8541706498328363,3.6488435515883277,-0.18284978317739753,"{""single_interface"":-0.18284978317739753,""smooth_no_interface"":-0.08247312322054821}",True
robust_data__mean_zero__structured_flowoff__d0p75__l0p001,huber_measurement_pdhg,zero,structured_flowoff,nominal,12,-0.12904526597831278,-0.23992917350735146,1.0,-0.42264941904523223,2.261077973171623,4.581480092996619,-0.17995630160350382,"{""single_interface"":-0.17995630160350382,""smooth_no_interface"":-0.07813423035312178}",True
robust_data__mean_zero__structured_flowoff__d0p75__l0p001,huber_measurement_pdhg,zero,structured_flowoff,sparse_flowon_outlier,12,-0.12980231719599636,-0.24102657544195574,1.0,-0.4192316682490883,1.9278248458223508,3.735556673795753,-0.18019340578893484,"{""single_interface"":-0.18019340578893484,""smooth_no_interface"":-0.07941122860305788}",True
robust_data__mean_zero__structured_flowoff__d0p75__l0p01,huber_measurement_pdhg,zero,structured_flowoff,nominal,12,-0.09626429711708438,-0.2027149394406554,1.0,-0.404389693796659,2.1955676947204736,4.478644034928728,-0.15701241413319125,"{""single_interface"":-0.15701241413319125,""smooth_no_interface"":-0.03551618010097749}",True
robust_data__mean_zero__structured_flowoff__d0p75__l0p01,huber_measurement_pdhg,zero,structured_flowoff,sparse_flowon_outlier,12,-0.0971570488380298,-0.20394620983946113,1.0,-0.4009955725902385,1.8775346668250013,3.6525228311720905,-0.15735414672047357,"{""single_interface"":-0.15735414672047357,""smooth_no_interface"":-0.036959950955586025}",True
robust_data__mean_zero__structured_flowoff__d0p75__l0p1,huber_measurement_pdhg,zero,structured_flowoff,nominal,12,0.14637927235338233,0.05682331028571474,0.16666666666666666,-0.2626123048781334,1.7806975104363605,3.6042450147665503,0.017690262516285575,"{""single_interface"":0.017690262516285575,""smooth_no_interface"":0.2750682821904791}",True
robust_data__mean_zero__structured_flowoff__d0p75__l0p1,huber_measurement_pdhg,zero,structured_flowoff,sparse_flowon_outlier,12,0.14449981624685146,0.05444433066421181,0.16666666666666666,-0.25962895586732543,1.5599174478778874,2.954735043483141,0.016693242090818492,"{""single_interface"":0.016693242090818492,""smooth_no_interface"":0.2723063904028844}",True
robust_data__mean_zero__structured_flowoff__d1p345__l0,huber_measurement_pdhg,zero,structured_flowoff,nominal,12,-0.13065753694000543,-0.242152294603048,1.0,-0.4252016913826252,2.1420315308912645,4.423622246679721,-0.18039263277160258,"{""single_interface"":-0.18039263277160258,""smooth_no_interface"":-0.08092244110840828}",True
robust_data__mean_zero__structured_flowoff__d1p345__l0,huber_measurement_pdhg,zero,structured_flowoff,sparse_flowon_outlier,12,-0.13129564719544118,-0.2431444930437847,1.0,-0.4217397713098593,1.8346708510797674,3.6106117092164327,-0.18045206042045817,"{""single_interface"":-0.18045206042045817,""smooth_no_interface"":-0.08213923397042416}",True
robust_data__mean_zero__structured_flowoff__d1p345__l0p001,huber_measurement_pdhg,zero,structured_flowoff,nominal,12,-0.1276481027880034,-0.23772961939636125,1.0,-0.41726603901893505,2.236172839678462,4.535706597421803,-0.17754282589528472,"{""single_interface"":-0.17754282589528472,""smooth_no_interface"":-0.07775337968072206}",True
robust_data__mean_zero__structured_flowoff__d1p345__l0p001,huber_measurement_pdhg,zero,structured_flowoff,sparse_flowon_outlier,12,-0.12840442101071772,-0.2388253874615023,1.0,-0.41389717866231346,1.9083353138423835,3.69894654503793,-0.1777907885628791,"{""single_interface"":-0.1777907885628791,""smooth_no_interface"":-0.07901805345855634}",True
robust_data__mean_zero__structured_flowoff__d1p345__l0p01,huber_measurement_pdhg,zero,structured_flowoff,nominal,12,-0.09483992092582644,-0.2004881477840478,1.0,-0.39898450784676054,2.171309012003056,4.433720351227881,-0.15456440150027034,"{""single_interface"":-0.15456440150027034,""smooth_no_interface"":-0.03511544035138251}",True
robust_data__mean_zero__structured_flowoff__d1p345__l0p01,huber_measurement_pdhg,zero,structured_flowoff,sparse_flowon_outlier,12,-0.09573093205272239,-0.20171626801073692,1.0,-0.39563996174975447,1.8585826817005453,3.6166182975433303,-0.15491600079053194,"{""single_interface"":-0.15491600079053194,""smooth_no_interface"":-0.03654586331491285}",True
robust_data__mean_zero__structured_flowoff__d1p345__l0p1,huber_measurement_pdhg,zero,structured_flowoff,nominal,12,0.14791716776405844,0.05908014589956561,0.16666666666666666,-0.25719469546038587,1.7585835846496767,3.565784653023112,0.0202888957854668,"{""single_interface"":0.0202888957854668,""smooth_no_interface"":0.27554543974265006}",True
robust_data__mean_zero__structured_flowoff__d1p345__l0p1,huber_measurement_pdhg,zero,structured_flowoff,sparse_flowon_outlier,12,0.14604748879253251,0.05671560056492239,0.16666666666666666,-0.25426557401804406,1.5429524905105634,2.924287728882805,0.01929030604473805,"{""single_interface"":0.01929030604473805,""smooth_no_interface"":0.272804671540327}",True
robust_data__mean_zero__structured_flowoff__d2__l0,huber_measurement_pdhg,zero,structured_flowoff,nominal,12,-0.1292046953787446,-0.23986526726963284,1.0,-0.4193470015325913,2.115884984240831,4.374519593830707,-0.17782966044527018,"{""single_interface"":-0.17782966044527018,""smooth_no_interface"":-0.08057973031221899}",True
robust_data__mean_zero__structured_flowoff__d2__l0,huber_measurement_pdhg,zero,structured_flowoff,sparse_flowon_outlier,12,-0.12984465599601788,-0.24085819346693568,1.0,-0.4159388461701199,1.8144061055438157,3.5713680333233677,-0.17790520572143378,"{""single_interface"":-0.17790520572143378,""smooth_no_interface"":-0.08178410627060194}",True
robust_data__mean_zero__structured_flowoff__d2__l0p001,huber_measurement_pdhg,zero,structured_flowoff,nominal,12,-0.12616338259568358,-0.23538408081019854,1.0,-0.4114896626152409,2.210273774535577,4.488752971314046,-0.1749789854810393,"{""single_interface"":-0.1749789854810393,""smooth_no_interface"":-0.07734777971032782}",True
robust_data__mean_zero__structured_flowoff__d2__l0p001,huber_measurement_pdhg,zero,structured_flowoff,sparse_flowon_outlier,12,-0.12691897877447178,-0.2364782679643597,1.0,-0.4081737157504158,1.8880386288464892,3.6612993122247315,-0.17523850297101037,"{""single_interface"":-0.17523850297101037,""smooth_no_interface"":-0.07859945457793321}",True
robust_data__mean_zero__structured_flowoff__d2__l0p01,huber_measurement_pdhg,zero,structured_flowoff,nominal,12,-0.09332587012631795,-0.19811360065328742,1.0,-0.393183823851375,2.146069578762136,4.387146310247775,-0.1519634470145681,"{""single_interface"":-0.1519634470145681,""smooth_no_interface"":-0.03468829323806781}",True
robust_data__mean_zero__structured_flowoff__d2__l0p01,huber_measurement_pdhg,zero,structured_flowoff,sparse_flowon_outlier,12,-0.0942149995740229,-0.19933849363692005,1.0,-0.38989233058056666,1.8388292535535944,3.5792499732816623,-0.15232537405768123,"{""single_interface"":-0.15232537405768123,""smooth_no_interface"":-0.03610462509036455}",True
robust_data__mean_zero__structured_flowoff__d2__l0p1,huber_measurement_pdhg,zero,structured_flowoff,nominal,12,0.1495517852525524,0.061485228799762724,0.16666666666666666,-0.25139215877341864,1.7358158399987464,3.527855037456147,0.023048416489914705,"{""single_interface"":0.023048416489914705,""smooth_no_interface"":0.2760551540151901}",True
robust_data__mean_zero__structured_flowoff__d2__l0p1,huber_measurement_pdhg,zero,structured_flowoff,sparse_flowon_outlier,12,0.14769229873973014,0.059135840655299705,0.16666666666666666,-0.24852368543352527,1.5254710673991534,2.894302533274403,0.022047801446020514,"{""single_interface"":0.022047801446020514,""smooth_no_interface"":0.27333679603343974}",True
robust_data__mean_zero__unwhitened__d0p75__l0,huber_measurement_pdhg,zero,unwhitened,nominal,12,-0.18836701456158,-0.31776286567662315,1.0,-0.6246127031239025,2.587152103974969,4.762051736773708,-0.2465735676884837,"{""single_interface"":-0.2465735676884837,""smooth_no_interface"":-0.13016046143467627}",True
robust_data__mean_zero__unwhitened__d0p75__l0,huber_measurement_pdhg,zero,unwhitened,sparse_flowon_outlier,12,-0.1882933311189439,-0.3179641136071019,1.0,-0.6193256059744251,2.187381941278065,3.475957052488001,-0.24692718008369421,"{""single_interface"":-0.24692718008369421,""smooth_no_interface"":-0.1296594821541936}",True
robust_data__mean_zero__unwhitened__d0p75__l0p001,huber_measurement_pdhg,zero,unwhitened,nominal,12,-0.2834572025947754,-0.49531573725817396,1.0,-0.3714639757017111,11.007205348618543,18.087394274962016,-0.3341896627686258,"{""single_interface"":-0.2327247424209251,""smooth_no_interface"":-0.3341896627686258}",True
