case_id,split,family,base_seed,method,model_seed,field_relative_l2,field_rmse,field_nrmse_dynamic_range,field_mean_bias,h1_seminorm_relative_error,measured_reprojection_relative_l2,clean_reprojection_relative_l2,gate,correction_rms,optimization_forward_calls,optimization_adjoint_calls,grouped_adjoint_calls,evaluation_forward_calls,neural_inference_seconds
73a367367e8a2588b8c2,ood,two_interface,3137,jacru_m2,29,0.49435882431321604,0.027285614815620175,0.0715112067911485,-0.008888678394622903,0.7861667063818352,0.2947709623555342,0.29411541271676434,0.8544666767120361,0.032594114542007446,13,13,1,1,0.00474758300697431
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,jacru_m2,29,0.3512355068825882,0.03712216948808388,0.04012803377903834,0.007177528820230602,0.6178538740031904,0.21718185612707008,0.21676880626104028,0.8580331802368164,0.04707840830087662,13,13,1,1,0.004561042005661875
35d22c1380baf6593b39,ood,single_interface,3163,jacru_m2,29,0.6375335019885063,0.0768741398888813,0.07520424922367193,0.0001335568081160864,0.9243482027271315,0.18590859400999088,0.1853048684894929,0.8615155816078186,0.06795471161603928,13,13,1,1,0.0044183749705553055
f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,29,0.45819082846011255,0.027721554194886016,0.06062403665289059,-0.009261222891061172,0.7408769263785218,0.27061627402970717,0.27086679131530844,0.8550205230712891,0.03616226837038994,13,13,1,1,0.003872375003993511
e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,jacru_m2,29,0.3808265783064545,0.0386948190846503,0.036862491121552834,0.0035929439032781393,0.6094180430670953,0.25788797895649435,0.25738779512093785,0.8575894236564636,0.048359114676713943,13,13,1,1,0.0033044589799828827
3362d0532ed7c2a38730,ood,single_interface,3181,jacru_m2,29,0.45943073332877216,0.05978468489027378,0.05417667159957862,0.0033549027149076096,0.7392343696624176,0.20142943224612223,0.19673059927694514,0.8603296279907227,0.06324750185012817,13,13,1,1,0.004550667013972998
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,29,0.43423693467482755,0.029790161341535268,0.0600300653155687,-0.009399829798836965,0.6830984607094636,0.2533166390870218,0.25124775477374117,0.8557822108268738,0.040968429297208786,13,13,1,1,0.005080667033325881
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,29,0.34913673355556724,0.039645717957869885,0.039593828266764386,0.006719089075282763,0.6006302024559032,0.21114029301598955,0.20966521807908267,0.8584080338478088,0.05077284574508667,13,13,1,1,0.0032542499830015004
2aa10b47cf2ae3da6dfc,ood,single_interface,3191,jacru_m2,29,0.4191165078059108,0.052174340359503475,0.04848185753901981,-0.003074535191555513,0.6721054445266094,0.20606014804920475,0.207182783117944,0.8601396083831787,0.06363482028245926,13,13,1,1,0.003236500022467226
00c3a80c137b7dc58c98,ood,two_interface,3191,jacru_m2,29,0.4906737067498917,0.03452479030971911,0.07375221860557919,-0.007851158338735524,0.7498028947123007,0.26594102511365025,0.26327713358600036,0.8561955094337463,0.047182802110910416,13,13,1,1,0.005169208976440132
6c144f9849f9520d81e5,development,smooth_no_interface,2101,jacru_m2,43,0.24437040688428066,0.025046358882609258,0.028416151383460864,0.0037315390786564918,0.44928284039176813,0.1968005393869948,0.19652104819614089,0.8885008096694946,0.05316757410764694,13,13,1,1,0.0050036669708788395
cee85dad2f56f6debc94,development,single_interface,2101,jacru_m2,43,0.42827706897402273,0.05327178985916096,0.04901730567997756,0.0025948062097874763,0.6906332915561224,0.23968627366478532,0.23904411929158706,0.889441728591919,0.06677088886499405,13,13,1,1,0.004477709007915109
b06a75091983ab395677,development,smooth_no_interface,2113,jacru_m2,43,0.24938346854266852,0.021509371457041248,0.0273557238320691,0.0010462478214973208,0.45198424010515165,0.2521810751022505,0.25180235812624974,0.888035774230957,0.047498900443315506,13,13,1,1,0.004498208989389241
423593699e2b6baeef3f,development,single_interface,2113,jacru_m2,43,0.675299529838856,0.06214171087923269,0.07956062108199315,-0.0016132353907576573,0.8215475150222679,0.2166137700202049,0.2181531403475596,0.8894475698471069,0.06592440605163574,13,13,1,1,0.003508333000354469
5639798ee009ab4df707,development,smooth_no_interface,2129,jacru_m2,43,0.2509457353295698,0.022894696456739704,0.02913641713529896,0.0020622318190751656,0.4616147663555517,0.2299901973677292,0.22938065069547842,0.8882704973220825,0.049641553312540054,13,13,1,1,0.0032909170258790255
9f862d87f3c25fedf3e1,development,single_interface,2129,jacru_m2,43,0.4700004397726512,0.056252061282697705,0.05529240062836948,-0.008434081261023138,0.7109821431935328,0.25641045770291476,0.2543493663102139,0.8896075487136841,0.06702473759651184,13,13,1,1,0.004592332988977432
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,jacru_m2,43,0.28340465898268297,0.030269890563157056,0.029805310141236847,0.0023657881684949395,0.49970265617703125,0.22867062073565464,0.22750210002313037,0.8885510563850403,0.054441582411527634,13,13,1,1,0.004685834050178528
6be92a896230a00c27bc,development,single_interface,2141,jacru_m2,43,0.35060806306441694,0.03577878071080834,0.04519445885606608,0.0011943566526149423,0.5938862012893266,0.29924031322134265,0.30169302141454085,0.8885440230369568,0.058052267879247665,13,13,1,1,0.003853667003568262
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,jacru_m2,43,0.24093571147838594,0.028137709578570348,0.02730337979965272,0.00544067215271858,0.45544574218721057,0.20473800580664764,0.20317709574404366,0.8888945579528809,0.05597305670380592,13,13,1,1,0.003484125016257167
317ac465ce89a727ceb8,development,single_interface,2153,jacru_m2,43,0.37804618906999354,0.033610644268246066,0.0438251869044939,0.0036278753013936718,0.5657529752041807,0.27895286068891073,0.28056876054978797,0.8886493444442749,0.0577336922287941,13,13,1,1,0.0035490409936755896
80f83d2b9da59c138e54,development,smooth_no_interface,2161,jacru_m2,43,0.2565852339281657,0.01981564975083172,0.029535089222287526,-0.00019661992873471412,0.4620343388071664,0.2606205264537727,0.2592880452110319,0.8878650069236755,0.044138092547655106,13,13,1,1,0.005189582996536046
817ed62303fd3253a425,development,single_interface,2161,jacru_m2,43,0.4750745524010113,0.04939991271220051,0.05541647586514471,-0.002375967872823747,0.6804191219220359,0.28578268233800275,0.28473728751983907,0.8889161944389343,0.06336364895105362,13,13,1,1,0.0048150839866138995
c12970cf110f1be99b82,ood,smooth_no_interface,3109,jacru_m2,43,0.3052490919743402,0.03799677783879607,0.035397167378058154,0.004484014750819624,0.5579253394028815,0.20049664576067414,0.20105890607801885,0.8878140449523926,0.0590081587433815,13,13,1,1,0.005832375027239323
c574fbda17385d89b138,ood,single_interface,3109,jacru_m2,43,0.487419564635616,0.05562536580299806,0.05630388901516909,-0.0037429181273731103,0.7424175732121554,0.22050534633583188,0.2189997447781381,0.8878284692764282,0.06298264116048813,13,13,1,1,0.004784375021699816
49ed9e07a52fd9932a2e,ood,two_interface,3109,jacru_m2,43,0.6421051240664467,0.038167692893528775,0.09791911230714544,-0.006886603246787779,0.8562993718858645,0.37093205666077755,0.37261640748199376,0.8862916827201843,0.047795120626688004,13,13,1,1,0.00351462495746091
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,jacru_m2,43,0.29744314479039685,0.029152702453468998,0.03510711909695558,0.0022896527857495554,0.5168779431932536,0.23976622979731357,0.24032965568350256,0.8871473670005798,0.051341403275728226,13,13,1,1,0.0034832920064218342
92c050cb6b32ffd7819e,ood,single_interface,3121,jacru_m2,43,0.42746974806450205,0.048606130116056794,0.049125039537816835,-0.0040565661576491665,0.6411451970870405,0.1837821697543064,0.1833349296013544,0.8880839347839355,0.06405684351921082,13,13,1,1,0.004537167027592659
d2bd02757c7386060fa0,ood,two_interface,3121,jacru_m2,43,0.5689816590997179,0.029000387509252077,0.07786166760345706,-0.008038899082196564,0.7908975071926668,0.44372064006567374,0.44313254340290903,0.8858222365379333,0.03964408114552498,13,13,1,1,0.0049041250022128224
efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,jacru_m2,43,0.3293307212188528,0.02456677348565246,0.03251849770014641,-0.0006496173838155357,0.5394788699769191,0.3458465358609173,0.34704553603728644,0.8863396048545837,0.04216941073536873,13,13,1,1,0.0038901249645277858
59d5c6804bd39f12f83e,ood,single_interface,3137,jacru_m2,43,0.4452179906092811,0.048888877141661236,0.052038722311278214,-0.005197313055343474,0.6710492129919333,0.20343046247387989,0.20834791934219177,0.8879732489585876,0.0638788640499115,13,13,1,1,0.003626750025432557
73a367367e8a2588b8c2,ood,two_interface,3137,jacru_m2,43,0.6469938898566652,0.03571014655440591,0.09359054916118068,-0.007712943289473418,0.8642181456280261,0.4662984621964818,0.4644671417381151,0.8858388066291809,0.04140843451023102,13,13,1,1,0.0037310419720597565
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,jacru_m2,43,0.2941938722061016,0.031093424703332536,0.033611128175087594,0.003714516681867864,0.523528076982539,0.2422377681758024,0.2409032149085817,0.8873405456542969,0.053381796926259995,13,13,1,1,0.003848041989840567
35d22c1380baf6593b39,ood,single_interface,3163,jacru_m2,43,0.5511166041315351,0.06645394287350978,0.06501040387546396,-0.00451296322406214,0.8249277701219917,0.1532155334796343,0.15175440454288538,0.8888146877288818,0.06746561080217361,13,13,1,1,0.008261665992904454
f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,43,0.5966903318442504,0.03610107916689757,0.07894915022573475,-0.008743561528952462,0.7717116076986348,0.39713991006200766,0.39588413083603285,0.8860872983932495,0.04468400403857231,13,13,1,1,0.009113790991250426
e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,jacru_m2,43,0.33041648955183905,0.03357277830410547,0.0319829959523413,0.0016068699159718892,0.5327289855775256,0.2876432400104502,0.28798180077304564,0.8871920704841614,0.0525544248521328,13,13,1,1,0.00784779101377353
3362d0532ed7c2a38730,ood,single_interface,3181,jacru_m2,43,0.41288277145295726,0.05372750361973254,0.04868767519329968,-0.0015169953346381834,0.6717327817253231,0.19518749754275475,0.19098609701921332,0.8883401155471802,0.06687264889478683,13,13,1,1,0.008167374995537102
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,43,0.6181816449677765,0.04240940710341949,0.08545906983267156,-0.008473976552869342,0.8438796153238299,0.43408557900110817,0.432020297423241,0.8864409327507019,0.04836386814713478,13,13,1,1,0.010146250016987324
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,43,0.29821105596375796,0.03386292612712444,0.03381860515459136,0.0026293144173930656,0.5177087683681851,0.21271864804259794,0.2111473423431953,0.887431263923645,0.056475989520549774,13,13,1,1,0.0072250840021297336
2aa10b47cf2ae3da6dfc,ood,single_interface,3191,jacru_m2,43,0.40528522893427055,0.05045253308630881,0.04688190602351461,-0.006802280325289505,0.6387016808375049,0.20804374942416237,0.20885536522997467,0.8881593346595764,0.06387941539287567,13,13,1,1,0.008482458011712879
00c3a80c137b7dc58c98,ood,two_interface,3191,jacru_m2,43,0.6202471475779818,0.04364183858999074,0.09322815261624642,-0.00760279587981925,0.7975848338521092,0.38171712321105694,0.38110426973597855,0.8865159749984741,0.052473828196525574,13,13,1,1,0.008773582987487316
6c144f9849f9520d81e5,development,smooth_no_interface,2101,pooled_cnn,17,0.25657247124292687,0.026296990196490365,0.029835045399421712,0.0036711787332512585,0.47165423013535784,0.1837550376837102,0.18287699099666446,1.0,0.05008973181247711,13,13,1,1,0.0048053329810500145
cee85dad2f56f6debc94,development,single_interface,2101,pooled_cnn,17,0.404442080868969,0.05030704444173809,0.04628933590885979,0.008640389802980378,0.6826211764812785,0.23442547625812402,0.23267528004135649,1.0,0.06517169624567032,13,13,1,1,0.004778917005751282
b06a75091983ab395677,development,smooth_no_interface,2113,pooled_cnn,17,0.2531762857417996,0.021836502659768935,0.027771770895859135,0.0006108601186676982,0.4569974319222983,0.23196697964500743,0.23102045181852968,1.0,0.045055095106363297,13,13,1,1,0.0050195829826407135
423593699e2b6baeef3f,development,single_interface,2113,pooled_cnn,17,0.6863185696224877,0.06315569349604958,0.08085883263135131,0.005179494390011762,0.8560703126708904,0.19577040791068817,0.19726071588922775,1.0,0.06684949994087219,13,13,1,1,0.005089957965537906
5639798ee009ab4df707,development,smooth_no_interface,2129,pooled_cnn,17,0.2548049210396155,0.02324678407156068,0.029584493467430306,0.0007601556210477747,0.47822240638337404,0.21163637735071475,0.21078044206949392,1.0,0.047643717378377914,13,13,1,1,0.004716374969575554
9f862d87f3c25fedf3e1,development,single_interface,2129,pooled_cnn,17,0.43932050535202904,0.05258012950320235,0.05168311203694238,-0.000875380410190918,0.6985629456282035,0.22600005600533882,0.22296334773522386,1.0,0.06936655938625336,13,13,1,1,0.007831458002328873
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,pooled_cnn,17,0.2933742843301295,0.031334726509419056,0.030853803050772035,0.002445519503153835,0.5197030030287316,0.2234770830221879,0.22266750675177185,1.0,0.0517854318022728,13,13,1,1,0.006356666039209813
6be92a896230a00c27bc,development,single_interface,2141,pooled_cnn,17,0.3742598597629416,0.0381923944768376,0.048243248274714205,0.0036633444407139924,0.6267660972907829,0.2842821097216871,0.2852582858592445,1.0,0.05361999571323395,13,13,1,1,0.005892749992199242
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,pooled_cnn,17,0.25559468662472695,0.029849659969221454,0.0289645680205202,0.0056783359919535545,0.4747037111739233,0.2011469035361725,0.19842076129807767,1.0,0.05308717116713524,13,13,1,1,0.006613250006921589
317ac465ce89a727ceb8,development,single_interface,2153,pooled_cnn,17,0.373514961608936,0.03320779012318308,0.043299902174402743,0.0060263859788459795,0.589039106374258,0.24098767391064504,0.24227041364119523,1.0,0.05572471767663956,13,13,1,1,0.005261290993075818
80f83d2b9da59c138e54,development,smooth_no_interface,2161,pooled_cnn,17,0.26078303675004705,0.020139839062772964,0.030018291154774987,-0.0002862007913521491,0.4647346134921996,0.22785474022332583,0.22747797495782615,1.0,0.042174287140369415,13,13,1,1,0.005267916014418006
817ed62303fd3253a425,development,single_interface,2161,pooled_cnn,17,0.4525927210301722,0.04706217329484606,0.05279401617061928,0.00419186414123835,0.6573489654458707,0.21396852928948942,0.21315426410202504,1.0,0.06257443875074387,13,13,1,1,0.004354415985289961
c12970cf110f1be99b82,ood,smooth_no_interface,3109,pooled_cnn,17,0.3391360407906366,0.04221495538513814,0.039326751546265824,0.006251124439196433,0.6108061545561803,0.18590531162262633,0.18622481251159978,1.0,0.05414116010069847,13,13,1,1,0.005428457981906831
c574fbda17385d89b138,ood,single_interface,3109,pooled_cnn,17,0.5153757048722764,0.05881578046816785,0.05953322064520767,0.004221513158503638,0.7634104578328228,0.2254164685252101,0.224385031483358,1.0,0.06235294044017792,13,13,1,1,0.005722999980207533
49ed9e07a52fd9932a2e,ood,two_interface,3109,pooled_cnn,17,0.4925022496659869,0.02927507336427701,0.07510512109162837,-0.0025567952980904813,0.7968791540011954,0.30247383823301066,0.3037001919624288,1.0,0.04195593670010567,13,13,1,1,0.005677541019394994
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,17,0.3137360454842717,0.03074958607426034,0.037030164946601274,0.0030551492031593713,0.5530075996592901,0.21499295383407419,0.2157646338918277,1.0,0.047491539269685745,13,13,1,1,0.009375374997034669
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,17,0.45684046904246156,0.05194577483225243,0.05250033763979791,0.004886574141966221,0.7117194327124249,0.23066687787473736,0.23145537555233067,1.0,0.0627635270357132,13,13,1,1,0.0063327919924631715
d2bd02757c7386060fa0,ood,two_interface,3121,pooled_cnn,17,0.4730522081830907,0.024110965845759752,0.0647343076944032,-0.0058176010115052615,0.792838657235435,0.43730457702928227,0.43654605805337815,1.0,0.03411874547600746,13,13,1,1,0.00609695800812915
efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,pooled_cnn,17,0.33721364096109,0.025154808221666138,0.033296866345985665,-3.735021642456041e-05,0.5617110613898525,0.31278461286452525,0.3143104126071139,1.0,0.03920024260878563,13,13,1,1,0.005864334001671523
59d5c6804bd39f12f83e,ood,single_interface,3137,pooled_cnn,17,0.4539777916232892,0.04985078084859179,0.05306260019151884,0.003959593776399564,0.6855311053437065,0.17987501317668583,0.18310022299331752,1.0,0.06281635165214539,13,13,1,1,0.00674408400664106
73a367367e8a2588b8c2,ood,two_interface,3137,pooled_cnn,17,0.5608599086611092,0.030956072149639625,0.08113088496973553,-0.005253888085972268,0.8494188696308399,0.3566254694964718,0.3539351233664757,1.0,0.03364991396665573,13,13,1,1,0.005451999953947961
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,pooled_cnn,17,0.31737208184304755,0.03354313553755259,0.03625919752178925,0.00479105060652136,0.5668429818704509,0.2227222639613173,0.22143940427163064,1.0,0.04920731484889984,13,13,1,1,0.006108874978963286
35d22c1380baf6593b39,ood,single_interface,3163,pooled_cnn,17,0.6255178715318358,0.07542528856781636,0.07378687042769566,0.007196731003753844,0.8917329777566441,0.15589900116754118,0.15468076234936332,1.0,0.06970158964395523,13,13,1,1,0.005026958999224007
f0363cd7bec7fc07695b,ood,two_interface,3163,pooled_cnn,17,0.5076157120269245,0.030711868499033162,0.06716353017132119,-0.004676500065686371,0.7607970172831684,0.27615716248769084,0.27645068903749315,1.0,0.037725381553173065,13,13,1,1,0.005121958034578711
e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,pooled_cnn,17,0.35022627437247417,0.03558560010648369,0.0339005039695546,0.003094015206147811,0.5724270672229222,0.2717966660686641,0.2719987334399734,1.0,0.04889755696058273,13,13,1,1,0.004759333038236946
3362d0532ed7c2a38730,ood,single_interface,3181,pooled_cnn,17,0.4335254100380655,0.056413683610724484,0.051121882072476615,0.005662136656261924,0.6880142404869597,0.2208845091346286,0.2161873235704586,1.0,0.06439614295959473,13,13,1,1,0.007725208008196205
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,pooled_cnn,17,0.5456216945496094,0.03743154258457182,0.07542818987963679,-0.0033404682470295215,0.8118848710960898,0.33265058611217235,0.33093996467679,1.0,0.043472204357385635,13,13,1,1,0.006469583022408187
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,pooled_cnn,17,0.31053629690307183,0.035262501076075085,0.0352163482912929,0.0036098067155922483,0.5586071233640933,0.20410121663032424,0.20160359237437725,1.0,0.05129588767886162,13,13,1,1,0.0057880840031430125
2aa10b47cf2ae3da6dfc,ood,single_interface,3191,pooled_cnn,17,0.39097380111219493,0.048670953758573936,0.04522641264177659,0.00120254495271525,0.6270738031934793,0.19715573640016268,0.19773591313722097,1.0,0.06399130821228027,13,13,1,1,0.005697750020772219
00c3a80c137b7dc58c98,ood,two_interface,3191,pooled_cnn,17,0.543217053709503,0.038221846033302156,0.08164990775811681,-0.0023953639899700558,0.7859864523295839,0.31362429046878537,0.3137377566727959,1.0,0.05042022094130516,13,13,1,1,0.006259083980694413
6c144f9849f9520d81e5,development,smooth_no_interface,2101,pooled_cnn,29,0.25852746389022035,0.026497364080060332,0.030062378028308127,0.00329309965434026,0.4521408033023527,0.20372936235995792,0.202952479901107,1.0,0.05156681686639786,13,13,1,1,0.0064345410210080445
cee85dad2f56f6debc94,development,single_interface,2101,pooled_cnn,29,0.4089665784907967,0.0508698298533075,0.046807175174708775,0.0032831039758073636,0.6829204862131266,0.2238946847144621,0.22396091597118484,1.0,0.06321612000465393,13,13,1,1,0.006496459012851119
b06a75091983ab395677,development,smooth_no_interface,2113,pooled_cnn,29,0.25709280427958764,0.022174303126415575,0.02820138718168996,0.0012860672613335554,0.4527326372032464,0.26141379982810675,0.26074258282838375,1.0,0.046604253351688385,13,13,1,1,0.006496209010947496
423593699e2b6baeef3f,development,single_interface,2113,pooled_cnn,29,0.717968754688158,0.06606817390321706,0.08458770888539761,-7.634356013149617e-05,0.871023580105351,0.18775866984308812,0.1903206993964914,1.0,0.06445619463920593,13,13,1,1,0.00615899998228997
5639798ee009ab4df707,development,smooth_no_interface,2129,pooled_cnn,29,0.2600409646659641,0.023724487465491884,0.030192431877045265,0.002247108466574379,0.4600136285303733,0.2438553180895798,0.24348491883655946,1.0,0.04812963679432869,13,13,1,1,0.0049921669997274876
9f862d87f3c25fedf3e1,development,single_interface,2129,pooled_cnn,29,0.45079198967850204,0.05395309553627333,0.05303265525755774,-0.007914814165133755,0.6999012017514558,0.21828179887846205,0.2154900676251872,1.0,0.06572649627923965,13,13,1,1,0.005431666970252991
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,pooled_cnn,29,0.3039532898569128,0.032464649146231914,0.031966383704327556,0.002214811195905153,0.5065706644428051,0.24914959520538998,0.24757039447317966,1.0,0.05334356799721718,13,13,1,1,0.004986290994565934
6be92a896230a00c27bc,development,single_interface,2141,pooled_cnn,29,0.35154370577702443,0.03587426098911528,0.045315066082577994,0.0015974915091938966,0.5963629297953895,0.27157949649949353,0.27436983649457225,1.0,0.05467067286372185,13,13,1,1,0.004443083016667515
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,pooled_cnn,29,0.26949686232718884,0.03147322743469127,0.030539994016594973,0.00423305901186626,0.4815179702464216,0.2257708883267648,0.22394796170982434,1.0,0.05408446863293648,13,13,1,1,0.00471470900811255
317ac465ce89a727ceb8,development,single_interface,2153,pooled_cnn,29,0.3918554093482219,0.03483836935531856,0.04542602742926542,0.004126937363273302,0.5917197501727102,0.23985334141638903,0.24079698482978834,1.0,0.05586516857147217,13,13,1,1,0.004699042008724064
80f83d2b9da59c138e54,development,smooth_no_interface,2161,pooled_cnn,29,0.27093274479122176,0.020923684089776445,0.031186606758860716,0.0007489370491317296,0.47405292755618716,0.27224056924084483,0.2706619520025423,1.0,0.04356278106570244,13,13,1,1,0.004782292002346367
817ed62303fd3253a425,development,single_interface,2161,pooled_cnn,29,0.4629332356444324,0.048137416152544965,0.05400021607263093,-0.0008654203198899803,0.676624341775256,0.25702456380236216,0.25595598260555763,1.0,0.06082664057612419,13,13,1,1,0.004716833005659282
c12970cf110f1be99b82,ood,smooth_no_interface,3109,pooled_cnn,29,0.33925658709694556,0.04222996074089688,0.0393407302865583,0.004394611530235749,0.5746779455115861,0.21177632080602282,0.21271458031693544,1.0,0.05484090372920036,13,13,1,1,0.0037872089887969196
c574fbda17385d89b138,ood,single_interface,3109,pooled_cnn,29,0.527235922944223,0.060169293984287296,0.060903244440862654,-0.0027146258492773885,0.7581254944783956,0.2386260991763478,0.23784467528583855,1.0,0.06011846661567688,13,13,1,1,0.0056252090143971145
49ed9e07a52fd9932a2e,ood,two_interface,3109,pooled_cnn,29,0.5623504364433363,0.033426954484932624,0.08575676081408912,-0.0033189092333259125,0.7631560125449748,0.3117439442277711,0.31367722327991693,1.0,0.0459347702562809,13,13,1,1,0.005785082990769297
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,29,0.3136593448048749,0.030742068563355828,0.03702111198998229,0.0027136244563107322,0.5167449198896359,0.238731717852613,0.23968637045654065,1.0,0.04800717905163765,13,13,1,1,0.005047292041126639
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,29,0.4573611247459044,0.052004976820186774,0.05256017165643425,-0.0017237659399581746,0.6837605573754009,0.2063431168432014,0.2062986838211052,1.0,0.060707055032253265,13,13,1,1,0.003784333006478846
d2bd02757c7386060fa0,ood,two_interface,3121,pooled_cnn,29,0.48220691816918915,0.024577571636800098,0.06598707388562189,-0.0038410715321909317,0.7325638313929861,0.3575106356410622,0.3576447555933983,1.0,0.03809429332613945,13,13,1,1,0.0036679169861599803
efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,pooled_cnn,29,0.3308500294024492,0.024680107886594995,0.03266851595380718,0.0005233575324117512,0.536515844884843,0.3197316745740951,0.3209678639365368,1.0,0.040669750422239304,13,13,1,1,0.003049999999348074
59d5c6804bd39f12f83e,ood,single_interface,3137,pooled_cnn,29,0.47955691157569236,0.05265959468613124,0.05605238215955739,-0.003425382737974908,0.691877054002071,0.2070185084238834,0.2125477955806694,1.0,0.06067267432808876,13,13,1,1,0.004208582977298647
73a367367e8a2588b8c2,ood,two_interface,3137,pooled_cnn,29,0.5514836600175264,0.030438559977666767,0.07977456882304194,-0.003501880822690851,0.7869167162498123,0.379525831332546,0.37831434869319447,1.0,0.03922921419143677,13,13,1,1,0.004360333958175033
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,pooled_cnn,29,0.30914741711360094,0.03267386864372671,0.035319544162099654,0.0035143882697379527,0.5250005171665268,0.23980718629031775,0.23850461278570395,1.0,0.04989150911569595,13,13,1,1,0.0030171250109560788
35d22c1380baf6593b39,ood,single_interface,3163,pooled_cnn,29,0.6283164549632919,0.0757627432953396,0.07411699482930909,-0.002863599881113068,0.8962010704654458,0.19215191638001083,0.19117956345939052,1.0,0.06583400070667267,13,13,1,1,0.0031591670121997595
f0363cd7bec7fc07695b,ood,two_interface,3163,pooled_cnn,29,0.5269083079376886,0.03187911303969259,0.0697161675638119,-0.004251064454701231,0.7032040249155023,0.33431156808790236,0.3339781406908082,1.0,0.04278400167822838,13,13,1,1,0.0035013339947909117
e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,pooled_cnn,29,0.35719831228122695,0.03629401112845132,0.034575369381137595,0.0016290159148018193,0.5521646235203986,0.2860390747789806,0.2864168745667443,1.0,0.049965228885412216,13,13,1,1,0.0027394170174375176
3362d0532ed7c2a38730,ood,single_interface,3181,pooled_cnn,29,0.4477418411144075,0.0582636357155942,0.05279830217646183,-0.0007159053549558586,0.7009119190434853,0.22690469370192504,0.22320413205141384,1.0,0.06357868760824203,13,13,1,1,0.0030727499979548156
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,pooled_cnn,29,0.5566178928571369,0.03818591996605841,0.07694833349228947,-0.005135159424662146,0.7543584574880767,0.3625058750444825,0.3609198582664088,1.0,0.04578310251235962,13,13,1,1,0.0035914999898523092
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,pooled_cnn,29,0.3135564899756105,0.03560545474214393,0.035558853087705386,0.0031126503391996295,0.5178363404674596,0.21774286694631895,0.21545941712380548,1.0,0.05249132961034775,13,13,1,1,0.0033334590261802077
2aa10b47cf2ae3da6dfc,ood,single_interface,3191,pooled_cnn,29,0.43167723578657746,0.05373798121979125,0.049934836396218804,-0.007358154190090909,0.6497684042483948,0.21470446129139997,0.21576798239871275,1.0,0.06212080642580986,13,13,1,1,0.002643457963131368
00c3a80c137b7dc58c98,ood,two_interface,3191,pooled_cnn,29,0.5921102534234417,0.04166207004464373,0.088998950317405,-0.004799444280408746,0.7460787138575344,0.3531707081211712,0.35092659431810663,1.0,0.05139527842402458,13,13,1,1,0.003315625013783574
6c144f9849f9520d81e5,development,smooth_no_interface,2101,pooled_cnn,43,0.25345273346270386,0.02597723760017823,0.02947227258183787,0.0019562779263870606,0.49813333173867286,0.17875929748512376,0.17789463139779377,1.0,0.050380147993564606,13,13,1,1,0.0025494590518064797
cee85dad2f56f6debc94,development,single_interface,2101,pooled_cnn,43,0.4207459737985673,0.05233502497338898,0.04815535433804685,0.0023067653439533767,0.716301953321942,0.2282014902495837,0.22827996367274228,1.0,0.06456059217453003,13,13,1,1,0.00254791701445356
b06a75091983ab395677,development,smooth_no_interface,2113,pooled_cnn,43,0.25211704929984363,0.02174514331576748,0.02765557963527422,0.00010145162092540513,0.48818301701601985,0.23113453231234318,0.23096558893563673,1.0,0.04455086216330528,13,13,1,1,0.003611624997574836
423593699e2b6baeef3f,development,single_interface,2113,pooled_cnn,43,0.6615472797426983,0.06087621562615847,0.07794039552195717,-0.0008820938013438463,0.8740786665679534,0.20649327027589004,0.20883409125308197,1.0,0.06338872760534286,13,13,1,1,0.0032383340294472873
