replicate,sample_index,reaction_family,noise_family,relative_noise,method,field_relative_l2,gradient_relative_l2,front_top10_f1,solver_elapsed_seconds,forward_calls,adjoint_calls,field_gain_vs_baseline_percent,gradient_gain_vs_baseline_percent,front_f1_gain_vs_baseline
3,1,wavy_front,component_iid,0.07999999821186066,component_iid,0.6600629687309265,1.0614638328552246,0.24146340787410736,0.03541720804059878,4,4,0.0,0.0,0.0
3,2,thin_front,component_iid,0.03999999910593033,component_iid,0.7269135117530823,1.054244041442871,0.2829268276691437,0.03541720804059878,4,4,0.0,0.0,0.0
3,3,double_front,component_iid,0.07999999821186066,component_iid,0.7345456480979919,1.0647743940353394,0.26829269528388977,0.03541720804059878,4,4,0.0,0.0,0.0
3,4,annular_kernel,component_iid,0.03999999910593033,component_iid,0.9100738167762756,1.0197982788085938,0.31951218843460083,0.03541720804059878,4,4,0.0,0.0,0.0
3,5,oblique_shock,component_iid,0.07999999821186066,component_iid,0.7382931113243103,1.029684066772461,0.2512195110321045,0.03541720804059878,4,4,0.0,0.0,0.0
3,6,vortex_pair,component_iid,0.03999999910593033,component_iid,0.8584634065628052,1.008318543434143,0.5121951103210449,0.03541720804059878,4,4,0.0,0.0,0.0
3,7,multi_plume,component_iid,0.07999999821186066,component_iid,1.0501283407211304,1.0884592533111572,0.22439023852348328,0.03541720804059878,4,4,0.0,0.0,0.0
3,0,plume,component_iid,0.03999999910593033,diagonal_shrinkage,0.6508074402809143,0.9610705971717834,0.6097561120986938,0.0357343340292573,4,4,-4.220870333476638,-3.2341881265588843,-0.0463414192199707
3,1,wavy_front,component_iid,0.07999999821186066,diagonal_shrinkage,0.6217376589775085,1.0203642845153809,0.25853657722473145,0.0357343340292573,4,4,5.806311150450437,3.8719687913709073,0.017073169350624084
3,2,thin_front,component_iid,0.03999999910593033,diagonal_shrinkage,0.7196556925773621,1.051489233970642,0.2804878056049347,0.0357343340292573,4,4,0.9984432891083126,0.2613064303838691,-0.0024390220642089844
