rig_id,block_id,sample_index_in_block,family,true_aperture_radius,metadata_aperture_radius,per_scene_estimated_radius,shared_estimated_radius,rigcal_estimated_radius,profile_information,profile_retained_fraction,profile_approximate_standard_error,block_median_profile_fraction,block_identifiable,outer_improvement_percent,accepted,raw_rigcal_gain_percent,selected_gain_percent,fallback_relative_l2,candidate_relative_l2,selected_relative_l2,fallback_outer_rms,candidate_outer_rms,fallback_audit_rms,candidate_audit_rms,selected_audit_rms,selected_audit_change_percent,pinhole_relative_l2,pinhole_outer_rms,pinhole_audit_rms,metadata_nearest_relative_l2,metadata_nearest_outer_rms,metadata_nearest_audit_rms,per_scene_profile_relative_l2,per_scene_profile_outer_rms,per_scene_profile_audit_rms,rig_shared_sse_only_relative_l2,rig_shared_sse_only_outer_rms,rig_shared_sse_only_audit_rms,rig_shared_profile_relative_l2,rig_shared_profile_outer_rms,rig_shared_profile_audit_rms,rigcal_profile_relative_l2,rigcal_profile_outer_rms,rigcal_profile_audit_rms,oracle_nearest_bank_relative_l2,oracle_nearest_bank_outer_rms,oracle_nearest_bank_audit_rms,oracle_true_operator_relative_l2,oracle_true_operator_outer_rms,oracle_true_operator_audit_rms
development_rig_a,development_rig_a:radius=0.09500,2,interacting_fronts,0.095,0.113,0.0,0.08,0.08,486.3988900969639,0.01753810753814849,0.04534231736461053,0.01262943544905876,True,-1.3865072280315316,False,2.2287146348621927,0.0,0.5595308842861564,0.547060537581497,0.5595308842861564,4.786963710214329,4.853335308059697,1.8945450999155293,2.2342812334786286,1.8945450999155293,0.0,0.5419297947384424,5.243698265902899,2.6067042444485686,0.5595308842861564,4.786963710214329,1.8945450999155293,0.5419297947384424,5.243698265902899,2.6067042444485686,0.547060537581497,4.853335308059697,2.2342812334786286,0.547060537581497,4.853335308059697,2.2342812334786286,0.547060537581497,4.853335308059697,2.2342812334786286,0.547060537581497,4.853335308059697,2.2342812334786286,0.5337730353367809,4.548530691758308,2.1139346945137114
development_rig_a,development_rig_a:radius=0.09500,3,interacting_fronts,0.095,0.113,0.0,0.08,0.08,1054.5707055938942,0.011704345372468635,0.030793719427593173,0.01262943544905876,True,9.61925977101426,True,4.950517431158593,4.950517431158593,0.5575225537238908,0.5299223025191491,0.5299223025191491,8.443012830643038,7.63085749396342,2.1483795804620476,2.363976601068023,2.363976601068023,10.035331864381591,0.5732196340624114,8.994892422978374,3.4672785256969783,0.5575225537238908,8.443012830643038,2.1483795804620476,0.5732196340624114,8.994892422978374,3.4672785256969783,0.5299223025191491,7.63085749396342,2.363976601068023,0.5299223025191491,7.63085749396342,2.363976601068023,0.5299223025191491,7.63085749396342,2.363976601068023,0.5299223025191491,7.63085749396342,2.363976601068023,0.5647779036529494,7.008887493162537,2.2233245636704577
development_rig_a,development_rig_a:radius=0.09500,4,helical_plume,0.095,0.113,0.04,0.08,0.08,1389.2562954812474,0.006286404625633252,0.02682926735475738,0.01262943544905876,True,29.019483613685907,True,21.260158512574147,21.260158512574147,1.4213489795508536,1.119167933481487,1.119167933481487,24.726834262727508,17.551234645672025,5.976445478967836,3.2142832239263335,3.2142832239263335,-46.21747600245059,0.8346238206453568,10.948631131545108,4.5071914406069915,1.4213489795508536,24.726834262727508,5.976445478967836,0.8697507229654428,12.866421074804808,3.3455087769527707,1.119167933481487,17.551234645672025,3.2142832239263335,1.119167933481487,17.551234645672025,3.2142832239263335,1.119167933481487,17.551234645672025,3.2142832239263335,1.119167933481487,17.551234645672025,3.2142832239263335,1.174861328994373,17.96637962165843,4.201808359991215
development_rig_a,development_rig_a:radius=0.09500,5,helical_plume,0.095,0.113,0.08,0.08,0.08,579.6213770489326,0.007896290881600331,0.04153629955076982,0.01262943544905876,True,0.058559727438592876,True,5.280205414248118,5.280205414248118,1.0734747717187296,1.0167930987018496,1.0167930987018496,11.0882353813624,11.081742140945325,2.973269417035067,2.513640538270748,2.513640538270748,-15.458702670229567,1.3171766675757854,17.19766732136739,3.3086689259682154,1.0734747717187296,11.0882353813624,2.973269417035067,1.0167930987018496,11.081742140945325,2.513640538270748,1.0167930987018496,11.081742140945325,2.513640538270748,1.0167930987018496,11.081742140945325,2.513640538270748,1.0167930987018496,11.081742140945325,2.513640538270748,1.0167930987018496,11.081742140945325,2.513640538270748,1.0275585329899224,11.60998570074116,2.43478236277185
development_rig_a,development_rig_a:radius=0.09500,6,stratified_ignition,0.095,0.113,0.12,0.08,0.08,477.5003864564044,0.04879685520482113,0.0457628576769408,0.01262943544905876,True,-19.02292191989341,False,-9.111474588564885,0.0,0.4637182422093443,0.5059698120107885,0.4637182422093443,5.838115335013822,6.948695456786825,1.3163920900086465,1.6845308519094204,1.3163920900086465,0.0,0.5342256410759573,7.43378762133591,1.87829566849491,0.4637182422093443,5.838115335013822,1.3163920900086465,0.4637182422093443,5.838115335013822,1.3163920900086465,0.5059698120107885,6.948695456786825,1.6845308519094204,0.5059698120107885,6.948695456786825,1.6845308519094204,0.5059698120107885,6.948695456786825,1.6845308519094204,0.5059698120107885,6.948695456786825,1.6845308519094204,0.4719665114347352,6.202392550129058,1.5134070601831697
development_rig_a,development_rig_a:radius=0.09500,7,stratified_ignition,0.095,0.113,0.04,0.08,0.08,893.0428457183931,0.022427782560113737,0.033462921312558645,0.01262943544905876,True,-8.977585549432375,False,-6.464882734980036,0.0,0.362619384229358,0.3860623021940927,0.362619384229358,5.497741468002706,5.991305911579269,1.7447765234793406,2.0141065484950618,1.7447765234793406,0.0,0.43009917892921035,6.116389568928526,3.268992257246663,0.362619384229358,5.497741468002706,1.7447765234793406,0.42258151209024813,6.206823318885874,2.78313447872161,0.3860623021940927,5.991305911579269,2.0141065484950618,0.3860623021940927,5.991305911579269,2.0141065484950618,0.3860623021940927,5.991305911579269,2.0141065484950618,0.3860623021940927,5.991305911579269,2.0141065484950618,0.32558827974115584,4.995887178394811,1.5957633776888598
development_rig_a,development_rig_a:radius=0.13500,0,expanding_kernel,0.135,0.153,0.16,0.12,0.12,3646.216851117503,0.01992752587068854,0.016560702408417005,0.018355626715783228,True,-1.4671958549260307,False,6.310622207156224,0.0,0.8333372955416323,0.7807485271086669,0.8333372955416323,13.814641677431005,14.017329527495157,3.917222284702849,2.57037808958905,3.917222284702849,0.0,0.9639093401886611,17.67634684886098,2.9681701305802046,0.8333372955416323,13.814641677431005,3.917222284702849,0.8333372955416323,13.814641677431005,3.917222284702849,0.7807485271086669,14.017329527495157,2.57037808958905,0.7807485271086669,14.017329527495157,2.57037808958905,0.7807485271086669,14.017329527495157,2.57037808958905,0.7807485271086669,14.017329527495157,2.57037808958905,0.6948784132233121,12.21932257267687,2.763318963893352
development_rig_a,development_rig_a:radius=0.13500,1,expanding_kernel,0.135,0.153,0.12,0.12,0.12,1068.1330330464943,0.013233629608578056,0.03059759746658072,0.018355626715783228,True,-3.5256122565962533,False,-8.67996854944816,0.0,0.8567119172967465,0.9310742422774784,0.8567119172967465,9.306794903584573,9.634916405401626,1.758865055305807,2.2596050865139645,1.758865055305807,0.0,1.2418140929904211,12.704034546922527,3.805241833819753,0.8567119172967465,9.306794903584573,1.758865055305807,0.9310742422774784,9.634916405401626,2.2596050865139645,0.9310742422774784,9.634916405401626,2.2596050865139645,0.9310742422774784,9.634916405401626,2.2596050865139645,0.9310742422774784,9.634916405401626,2.2596050865139645,0.9310742422774784,9.634916405401626,2.2596050865139645,0.9360420176374007,9.718296928745993,2.403599945661565
development_rig_a,development_rig_a:radius=0.13500,2,interacting_fronts,0.135,0.153,0.0,0.12,0.12,933.3398408467472,0.024837002673110932,0.03273256942436494,0.018355626715783228,True,-11.970316914776308,False,-2.0832569448113394,0.0,0.5584839005188089,0.5701185551620203,0.5584839005188089,4.422445495378383,4.951826236558425,1.6849765495869895,2.0102866774135606,1.6849765495869895,0.0,0.5734566347643972,5.753402909657714,2.856288935824857,0.5584839005188089,4.422445495378383,1.6849765495869895,0.5734566347643972,5.753402909657714,2.856288935824857,0.5701185551620203,4.951826236558425,2.0102866774135606,0.5701185551620203,4.951826236558425,2.0102866774135606,0.5701185551620203,4.951826236558425,2.0102866774135606,0.5701185551620203,4.951826236558425,2.0102866774135606,0.5446937399943692,4.433205509837693,1.844061228334945
development_rig_a,development_rig_a:radius=0.13500,3,interacting_fronts,0.135,0.153,0.12,0.12,0.12,2131.003681929267,0.016783727560877915,0.021662466293063384,0.018355626715783228,True,6.406380418465709,True,2.7571516766486526,2.7571516766486526,0.571488261162023,0.5557314629875441,0.5557314629875441,8.894345981921521,8.32454034258511,1.9004844888545644,2.442016312116596,2.442016312116596,28.494409001381353,0.6493486610664886,11.24721982701005,4.587680205252806,0.571488261162023,8.894345981921521,1.9004844888545644,0.5557314629875441,8.32454034258511,2.442016312116596,0.5557314629875441,8.32454034258511,2.442016312116596,0.5557314629875441,8.32454034258511,2.442016312116596,0.5557314629875441,8.32454034258511,2.442016312116596,0.5557314629875441,8.32454034258511,2.442016312116596,0.5715538442916852,6.971927320127003,2.0547090199627056
