rig_id,block_id,true_aperture_radius,inner_view_count,mask_index,inner_camera_indices,ridge_lambda,median_normal_matrix_diagonal,ridge_over_normal_scale,shared_estimated_radius,shared_aperture_absolute_error,shared_nearest_bank_match,shared_boundary_hit,per_scene_boundary_hit_rate,per_scene_nearest_bank_match_rate,median_profile_information,median_profile_retained_fraction,relative_profile_score_gap
development_rig_a,development_rig_a:radius=0.13500,0.135,3,1,"0,2,4",1000000.0,2539.2936394155286,393.81030396711856,0.0,0.135,False,True,1.0,0.0,1.5988920833341065,0.991575334437693,0.0009604007374416706
development_rig_a,development_rig_a:radius=0.13500,0.135,4,0,"0,2,3,5",0.01,2226.5922586259894,4.491168044467609e-06,0.16,0.024999999999999994,False,True,0.5,0.5,3008.7002476838024,0.02358381085071136,0.007071340296890102
development_rig_a,development_rig_a:radius=0.13500,0.135,4,0,"0,2,3,5",1.0,2226.5922586259894,0.00044911680444676083,0.12,0.015000000000000013,True,False,0.375,0.625,1878.25474452994,0.019679330354991954,0.009359913034807486
development_rig_a,development_rig_a:radius=0.13500,0.135,4,0,"0,2,3,5",100.0,2226.5922586259894,0.04491168044467608,0.0,0.135,False,True,1.0,0.0,736.7561751868939,0.03689985305366614,0.019790947828602166
development_rig_a,development_rig_a:radius=0.13500,0.135,4,0,"0,2,3,5",10000.0,2226.5922586259894,4.491168044467608,0.0,0.135,False,True,1.0,0.0,2187.3357559875753,0.5754187217447713,0.015511571137943027
development_rig_a,development_rig_a:radius=0.13500,0.135,4,0,"0,2,3,5",1000000.0,2226.5922586259894,449.11680444676085,0.0,0.135,False,True,1.0,0.0,1.4109098429176776,0.9912157895376825,0.0009063952931501744
development_rig_a,development_rig_a:radius=0.13500,0.135,4,1,"0,1,3,4",0.01,3104.661095681253,3.2209634777562443e-06,0.12,0.015000000000000013,True,False,0.375,0.375,1968.300101650159,0.015687058816188086,0.012256498046125872
development_rig_a,development_rig_a:radius=0.13500,0.135,4,1,"0,1,3,4",1.0,3104.661095681253,0.00032209634777562445,0.12,0.015000000000000013,True,False,0.5,0.375,1787.959513342124,0.017223577326725206,0.020518434154283692
development_rig_a,development_rig_a:radius=0.13500,0.135,4,1,"0,1,3,4",100.0,3104.661095681253,0.032209634777562446,0.0,0.135,False,True,1.0,0.0,1245.9943978727647,0.04925562325419148,0.02171724734442672
development_rig_a,development_rig_a:radius=0.13500,0.135,4,1,"0,1,3,4",10000.0,3104.661095681253,3.220963477756244,0.0,0.135,False,True,1.0,0.0,3088.6162364239244,0.5169243810576514,0.0176790374848953
development_rig_a,development_rig_a:radius=0.13500,0.135,4,1,"0,1,3,4",1000000.0,3104.661095681253,322.09634777562445,0.0,0.135,False,True,1.0,0.0,3.948202489452809,0.9885496640112077,0.0010262089817051883
development_rig_a,development_rig_a:radius=0.13500,0.135,5,0,"0,1,3,4,5",0.01,3478.9690473834553,2.874414765926427e-06,0.16,0.024999999999999994,False,True,0.625,0.375,8555.799123029516,0.03628423847463757,0.02520326347972588
development_rig_a,development_rig_a:radius=0.13500,0.135,5,0,"0,1,3,4,5",1.0,3478.9690473834553,0.0002874414765926427,0.16,0.024999999999999994,False,True,0.5,0.5,9116.914451405146,0.03801889517518151,0.0055362997895831365
development_rig_a,development_rig_a:radius=0.13500,0.135,5,0,"0,1,3,4,5",100.0,3478.9690473834553,0.028744147659264273,0.0,0.135,False,True,0.875,0.0,1710.9047554132133,0.05550511868366659,0.020411847035955846
development_rig_a,development_rig_a:radius=0.13500,0.135,5,0,"0,1,3,4,5",10000.0,3478.9690473834553,2.874414765926427,0.0,0.135,False,True,1.0,0.0,3694.430838030905,0.5107519320673116,0.01780452997993616
development_rig_a,development_rig_a:radius=0.13500,0.135,5,0,"0,1,3,4,5",1000000.0,3478.9690473834553,287.44147659264274,0.0,0.135,False,True,1.0,0.0,4.513750801356181,0.9886470529487431,0.0010756592895586807
development_rig_a,development_rig_a:radius=0.13500,0.135,5,1,"0,1,2,4,5",0.01,3842.086091526213,2.60275271344262e-06,0.16,0.024999999999999994,False,True,0.625,0.375,9213.548265950849,0.036166772280118796,0.01202173544853792
development_rig_a,development_rig_a:radius=0.13500,0.135,5,1,"0,1,2,4,5",1.0,3842.086091526213,0.00026027527134426197,0.12,0.015000000000000013,True,False,0.375,0.625,4414.637602703928,0.022697870011597718,0.005502606191063647
