seed,split,sample_index,sample_seed,family_id,view_count,noise_level,support_fit_residual_weight,method,rel_l2,gradient_rel_l2,support_reprojection_rel_l2,heldout_reprojection_rel_l2,support_correction_leakage,correction_norm_ratio,field_improvement_vs_base_pct
20260710,test_joint_ood,136,20760714,0,3,0.1,0.41611355543136597,nullspace_correction,0.2474103422086635,0.41557948536668277,0.2398162526472633,0.35249339663789686,2.109837649323594e-08,0.06308618304074524,-1.3597823240138218
20260710,test_joint_ood,136,20760714,0,3,0.1,0.41611355543136597,oracle_null_upper_bound,0.12438065406066884,0.2225503450223224,0.2398162539286547,0.10306991610909111,1.3360472573703753e-16,0.22383845067708893,49.04337503269983
20260710,test_joint_ood,137,20760715,1,3,0.1,0.4464333951473236,support_fit_base,0.45201351563902503,0.6113609663644904,0.21489930449852457,0.5921698824073399,0.0,0.0,0.0
20260710,test_joint_ood,137,20760715,1,3,0.1,0.4464333951473236,free_correction,0.4698315538979716,0.6253375279461094,0.22357876250552866,0.6087617713618438,0.053622491982290015,0.07503638159509701,-3.9419259916857254
20260710,test_joint_ood,137,20760715,1,3,0.1,0.4464333951473236,nullspace_correction,0.4827476176079101,0.6392419384397957,0.21489930551426684,0.6309406336223703,1.2776201658251822e-08,0.09753877776549964,-6.799376767609997
20260710,test_joint_ood,137,20760715,1,3,0.1,0.4464333951473236,oracle_null_upper_bound,0.18550235420495523,0.22263262961988234,0.21489930449852462,0.16585104573319434,1.7896436220487676e-16,0.5063388596402031,58.9608832949841
20260710,test_joint_ood,138,20760716,0,3,0.1,0.3763112723827362,support_fit_base,0.24866000863298907,0.3829858387983067,0.30255988942674594,0.3251893850799424,0.0,0.0,0.0
20260710,test_joint_ood,138,20760716,0,3,0.1,0.3763112723827362,free_correction,0.25221561724214364,0.387721559664596,0.31934868004847505,0.3197310511244907,0.0511088499031445,0.04925146626069951,-1.4299076995481788
20260710,test_joint_ood,138,20760716,0,3,0.1,0.3763112723827362,nullspace_correction,0.24828438395163957,0.3899078846440024,0.302559890491343,0.3142852273711512,1.830782212215778e-08,0.06380828049046823,0.15105954649200953
20260710,test_joint_ood,138,20760716,0,3,0.1,0.3763112723827362,oracle_null_upper_bound,0.15478034892924747,0.2517573818878954,0.3025598894267459,0.11225529754444906,1.1137039045088427e-16,0.19670230811294545,37.754225224823415
20260710,test_joint_ood,139,20760717,1,3,0.1,0.7234838604927063,support_fit_base,0.5916545965596964,0.8469602192446049,0.32780691172036447,0.6388414185173672,0.0,0.0,0.0
20260710,test_joint_ood,139,20760717,1,3,0.1,0.7234838604927063,free_correction,0.5979716011203838,0.8467122604877217,0.3398367913829082,0.6458550536699912,0.06592232591644906,0.07142414258615865,-1.0676845236069004
20260710,test_joint_ood,139,20760717,1,3,0.1,0.7234838604927063,nullspace_correction,0.6038816728824259,0.8503069819751299,0.3278069141043118,0.6579357045085843,1.568557677427646e-08,0.10262346586477375,-2.0665902696954896
20260710,test_joint_ood,139,20760717,1,3,0.1,0.7234838604927063,oracle_null_upper_bound,0.19428069002469908,0.26740642028529266,0.3278069117203645,0.10646299439255243,3.097686961703264e-16,0.7106437630743803,67.16315716043486
20260710,test_joint_ood,140,20760718,0,3,0.1,0.7175078392028809,support_fit_base,0.22724858313482027,0.3797534074955675,0.23044190887120922,0.27896019610708356,0.0,0.0,0.0
20260710,test_joint_ood,140,20760718,0,3,0.1,0.7175078392028809,free_correction,0.2260172660223894,0.3824458142216638,0.2445326660856554,0.2691469920145659,0.043173394948618986,0.048127840425760404,0.5418370911007859
20260710,test_joint_ood,140,20760718,0,3,0.1,0.7175078392028809,nullspace_correction,0.22383778946083277,0.38638115543918766,0.23044190913217513,0.2800599958044,1.7875169074955038e-08,0.07799711106592787,1.5009086643893228
20260710,test_joint_ood,140,20760718,0,3,0.1,0.7175078392028809,oracle_null_upper_bound,0.1341239841718607,0.20458081955560517,0.2304419088712093,0.10759270274151096,1.0094542888885732e-16,0.19809778368869185,40.97917693387841
20260710,test_joint_ood,141,20760719,1,3,0.1,0.15562322735786438,support_fit_base,0.5753899146265053,0.7931556192604604,0.271799519446562,0.6372082634305019,0.0,0.0,0.0
20260710,test_joint_ood,141,20760719,1,3,0.1,0.15562322735786438,free_correction,0.5665612709481586,0.7861537621856274,0.27559492981317585,0.6195816042797504,0.058313230690966875,0.08038013871646732,1.5343758126282523
20260710,test_joint_ood,141,20760719,1,3,0.1,0.15562322735786438,nullspace_correction,0.554876497135449,0.7760082514491594,0.2717995209405031,0.5985108837886642,1.5220728579093216e-08,0.11115433402151303,3.5651333069221987
20260710,test_joint_ood,141,20760719,1,3,0.1,0.15562322735786438,oracle_null_upper_bound,0.1800136548335417,0.23613671198433048,0.27179951944656205,0.10912987362148563,2.3938449647644774e-16,0.8064019811664265,68.71449251051288
20260710,test_joint_ood,142,20760720,0,3,0.1,0.38529911637306213,support_fit_base,0.2785475543099544,0.3932291473742526,0.25898318838113327,0.34540514496797003,0.0,0.0,0.0
20260710,test_joint_ood,142,20760720,0,3,0.1,0.38529911637306213,free_correction,0.28005200239732836,0.39447830042722776,0.27319866052552644,0.3401396735296049,0.0410997184278499,0.04418026458236318,-0.5401045760733746
20260710,test_joint_ood,142,20760720,0,3,0.1,0.38529911637306213,nullspace_correction,0.2721493424075172,0.3900053390753865,0.258983187112076,0.3299523714202979,1.8723253781717697e-08,0.06231997049141969,2.296990874059023
20260710,test_joint_ood,142,20760720,0,3,0.1,0.38529911637306213,oracle_null_upper_bound,0.1798185000108772,0.2437833255915608,0.25898318838113327,0.14488863513808092,1.244329530479624e-16,0.23658823306405496,35.444236637907004
20260710,test_joint_ood,143,20760721,1,3,0.1,0.5196323394775391,support_fit_base,0.4697338803156724,0.7310831579628957,0.2408513354893072,0.5454671344136199,0.0,0.0,0.0
20260710,test_joint_ood,143,20760721,1,3,0.1,0.5196323394775391,free_correction,0.47038761827830494,0.7281185405015133,0.24888408136402096,0.5449379318534177,0.0517473815655129,0.06146912378929294,-0.13917198439929382
20260710,test_joint_ood,143,20760721,1,3,0.1,0.5196323394775391,nullspace_correction,0.4732889424545126,0.7321389897699238,0.24085133532723885,0.5525644074222669,1.4065498048587433e-08,0.0969460287063429,-0.7568247230630893
20260710,test_joint_ood,143,20760721,1,3,0.1,0.5196323394775391,oracle_null_upper_bound,0.15565325882876452,0.21668193259403354,0.2408513354893072,0.11342060851534022,2.6271541389944994e-16,0.5391926556260342,66.86352308144552
20260710,test_joint_ood,144,20760722,0,3,0.1,0.4282607138156891,support_fit_base,0.21730850312125527,0.31093282904791547,0.22002183496136404,0.25519176751486117,0.0,0.0,0.0
20260710,test_joint_ood,144,20760722,0,3,0.1,0.4282607138156891,free_correction,0.22711195690495298,0.3211916898143353,0.23888960339219809,0.2749575367271574,0.04970058418244101,0.049526396879295144,-4.511307032556566
20260710,test_joint_ood,144,20760722,0,3,0.1,0.4282607138156891,nullspace_correction,0.22904414156344144,0.33122586869769344,0.2200218386309495,0.2987852424542915,1.8786657520185993e-08,0.07391116440443095,-5.400450637490165
20260710,test_joint_ood,144,20760722,0,3,0.1,0.4282607138156891,oracle_null_upper_bound,0.12246831710957538,0.19813850402339248,0.22002183496136404,0.11949478955230311,1.0760066730039533e-16,0.19667532082303588,43.64310859861931
20260710,test_joint_ood,145,20760723,1,3,0.1,0.24552299082279205,support_fit_base,0.3476232747500938,0.5521442661673255,0.16479584457748503,0.39969085410438343,0.0,0.0,0.0
20260710,test_joint_ood,145,20760723,1,3,0.1,0.24552299082279205,free_correction,0.3476302204442252,0.5440071080789743,0.1673138752747598,0.39302285430743833,0.05396734624775075,0.0695447009722319,-0.0019980520971654516
20260710,test_joint_ood,145,20760723,1,3,0.1,0.24552299082279205,nullspace_correction,0.3435859279062145,0.5404797576869863,0.1647958450146904,0.38975204577311273,1.2593607602456325e-08,0.0770586069871379,1.1614144210482251
20260710,test_joint_ood,145,20760723,1,3,0.1,0.24552299082279205,oracle_null_upper_bound,0.13694955114192736,0.18628486321842463,0.16479584457748503,0.10612537769226195,1.3375272776564993e-16,0.36955866825761297,60.60403284533052
20260710,test_joint_ood,146,20760724,0,3,0.1,0.005416346248239279,support_fit_base,0.1852730733617276,0.33928662334084114,0.24895510193345788,0.19929967881091415,0.0,0.0,0.0
20260710,test_joint_ood,146,20760724,0,3,0.1,0.005416346248239279,free_correction,0.18205706841480282,0.3317288116744018,0.25846398620910355,0.18553188296008954,0.04541003004338644,0.04545244270907846,1.7358188583769476
20260710,test_joint_ood,146,20760724,0,3,0.1,0.005416346248239279,nullspace_correction,0.18810973460870364,0.35235934326288554,0.24895510248472918,0.20295198171802648,1.8750284984847584e-08,0.06933375557676659,-1.531070433220712
20260710,test_joint_ood,146,20760724,0,3,0.1,0.005416346248239279,oracle_null_upper_bound,0.12948875959052533,0.2154995414237171,0.2489551019334579,0.08290261498367325,8.916929777182789e-17,0.13401570427412698,30.109239706942056
20260710,test_joint_ood,147,20760725,1,3,0.1,0.18768936395645142,support_fit_base,0.5630978626023128,0.8276320554958984,0.258487932337274,0.5785204351594202,0.0,0.0,0.0
20260710,test_joint_ood,147,20760725,1,3,0.1,0.18768936395645142,free_correction,0.5609439733393397,0.8240329977495123,0.26715290006543124,0.5697071223230546,0.055069636583089054,0.06889873881833959,0.382507092641988
20260710,test_joint_ood,147,20760725,1,3,0.1,0.18768936395645142,nullspace_correction,0.5568601768552633,0.8226507114198592,0.2584879323996261,0.5631039944747693,1.589609509625768e-08,0.09709698190457819,1.107744525651609
20260710,test_joint_ood,147,20760725,1,3,0.1,0.18768936395645142,oracle_null_upper_bound,0.16878500105670843,0.25563675173850586,0.258487932337274,0.10309795297161642,3.1069974626606313e-16,0.7157720590196777,70.0256363472271
20260710,test_family_ood,148,20860710,2,5,0.02,0.26763707399368286,support_fit_base,0.6825750842067835,0.8874326460397307,0.5464280100287774,0.6573869598967502,0.0,0.0,0.0
20260710,test_family_ood,148,20860710,2,5,0.02,0.26763707399368286,free_correction,0.6837480232983051,0.8874018379857364,0.5536795060377052,0.6519838986913314,0.039273164229941315,0.04943952566509275,-0.17184030279730397
20260710,test_family_ood,148,20860710,2,5,0.02,0.26763707399368286,nullspace_correction,0.6778679861852913,0.8848934909013969,0.5464280110651907,0.6441848687124732,1.633465148050367e-08,0.07010979888929059,0.6896088255192258
20260710,test_family_ood,148,20860710,2,5,0.02,0.26763707399368286,oracle_null_upper_bound,0.3379387309970824,0.38331819069149664,0.5464280100287774,0.20840418354702647,3.6556967954364954e-16,0.8136451105409276,50.490614319697315
20260710,test_family_ood,149,20860711,2,5,0.05,0.9680587649345398,support_fit_base,0.660911393124346,0.8784920137168112,0.5214810788121061,0.6443925518688045,0.0,0.0,0.0
20260710,test_family_ood,149,20860711,2,5,0.05,0.9680587649345398,free_correction,0.6626964232709077,0.8794086416570355,0.5274778349152648,0.6392353409780771,0.03606574909642918,0.058377104718218185,-0.2700861515067249
20260710,test_family_ood,149,20860711,2,5,0.05,0.9680587649345398,nullspace_correction,0.6585696625267012,0.8761822073493825,0.5214810775161982,0.6313785345663804,1.432645557179967e-08,0.07779453883158423,0.35431838851666303
20260710,test_family_ood,149,20860711,2,5,0.05,0.9680587649345398,oracle_null_upper_bound,0.33757149565522765,0.3816770943409602,0.5214810788121061,0.20046921344248392,3.6288399661779665e-16,0.8448651965254614,48.92333538692605
20260710,test_family_ood,150,20860712,2,7,0.02,0.6093559861183167,support_fit_base,0.6649121460774129,0.8813833585377081,0.5211380916894446,0.7054082959229212,0.0,0.0,0.0
20260710,test_family_ood,150,20860712,2,7,0.02,0.6093559861183167,free_correction,0.6680523944540744,0.8834061564973075,0.5268150979426617,0.7014011761642144,0.04269978636280587,0.05521502014247806,-0.4722801944861996
20260710,test_family_ood,150,20860712,2,7,0.02,0.6093559861183167,nullspace_correction,0.6614507362665516,0.8793133523105613,0.5211380916536243,0.687528472083945,1.5820944785710182e-08,0.03764989805331516,0.5205815281426804
20260710,test_family_ood,150,20860712,2,7,0.02,0.6093559861183167,oracle_null_upper_bound,0.3989095956669472,0.45080708234785666,0.5211380916894446,0.22440126246241993,3.5777181155888614e-16,0.7201439706860134,40.00566871568264
20260710,test_family_ood,151,20860713,2,7,0.05,0.7128222584724426,support_fit_base,0.7110579293789999,0.9061269628782448,0.5866135138889008,0.7507785271099481,0.0,0.0,0.0
20260710,test_family_ood,151,20860713,2,7,0.05,0.7128222584724426,free_correction,0.713185430387607,0.9083487265978221,0.5926567089100312,0.7506265285396247,0.041294667605072756,0.06618392990521602,-0.2992022057136877
20260710,test_family_ood,151,20860713,2,7,0.05,0.7128222584724426,nullspace_correction,0.7093265278477358,0.906122975397751,0.586613513260784,0.7403377430847247,1.3591899575534398e-08,0.049831343485599075,0.24349655066414125
20260710,test_family_ood,151,20860713,2,7,0.05,0.7128222584724426,oracle_null_upper_bound,0.4518244189382143,0.49297552828546193,0.5866135138889008,0.26353860435533283,4.0330602621011614e-16,0.8614894741300759,36.45743894127188
20260710,test_family_ood,152,20860714,2,5,0.02,0.4155520796775818,support_fit_base,0.6447065063085462,0.866867384661271,0.5252419283205025,0.641270931159223,0.0,0.0,0.0
20260710,test_family_ood,152,20860714,2,5,0.02,0.4155520796775818,free_correction,0.6458858242036323,0.8674530522243994,0.5347832720306495,0.633169982564568,0.04012189241963436,0.04958358779426345,-0.18292321909961337
20260710,test_family_ood,152,20860714,2,5,0.02,0.4155520796775818,nullspace_correction,0.6390352984161874,0.8633870350356084,0.5252419297595107,0.621962072323906,1.4733041629044532e-08,0.06597878986604755,0.8796573071399729
20260710,test_family_ood,152,20860714,2,5,0.02,0.4155520796775818,oracle_null_upper_bound,0.3281718954160407,0.3882608298882533,0.5252419283205025,0.18432740192588531,3.951439732820426e-16,0.7696612408677479,49.097474245207344
20260710,test_family_ood,153,20860715,2,5,0.05,0.656049907207489,support_fit_base,0.6522855702033137,0.8698172144818712,0.5573166908313913,0.6432269884166766,0.0,0.0,0.0
20260710,test_family_ood,153,20860715,2,5,0.05,0.656049907207489,free_correction,0.6546870031579739,0.8723856476016215,0.5651564133970466,0.6409340450019168,0.04180670895072769,0.05913503017173256,-0.3681566884743482
20260710,test_family_ood,153,20860715,2,5,0.05,0.656049907207489,nullspace_correction,0.6500907857631284,0.8682549415219236,0.5573166916000813,0.6333487435637999,1.4107775040135348e-08,0.07389299842613396,0.3364760068964604
20260710,test_family_ood,153,20860715,2,5,0.05,0.656049907207489,oracle_null_upper_bound,0.36646046895011986,0.42893931888215014,0.5573166908313913,0.24124988930910762,3.268270211282708e-16,0.812110076075061,43.819013375332766
20260710,test_family_ood,154,20860716,2,7,0.02,0.73660808801651,support_fit_base,0.6175817579053062,0.8515553227739813,0.4978233484457202,0.6762196789064485,0.0,0.0,0.0
20260710,test_family_ood,154,20860716,2,7,0.02,0.73660808801651,free_correction,0.6205135322208049,0.8538404126259596,0.5000738985728491,0.6746909495587579,0.037088183537463015,0.046724856811836475,-0.4747184122532659
20260710,test_family_ood,154,20860716,2,7,0.02,0.73660808801651,nullspace_correction,0.6161329868211411,0.850848160594949,0.49782334540561735,0.6611944245329664,1.751356305765737e-08,0.03706431417894489,0.23458773929408602
20260710,test_family_ood,154,20860716,2,7,0.02,0.73660808801651,oracle_null_upper_bound,0.386741655124305,0.47594589874837906,0.4978233484457202,0.20011077476771255,2.989979484348791e-16,0.6037898722352084,37.37806368562172
20260710,test_family_ood,155,20860717,2,7,0.05,0.5280435085296631,support_fit_base,0.7037671659751761,0.8934698498508525,0.5868231198816415,0.7127773487902648,0.0,0.0,0.0
20260710,test_family_ood,155,20860717,2,7,0.05,0.5280435085296631,free_correction,0.7066277019024884,0.8956190777861347,0.5908808344884798,0.7132913924082661,0.04334089220413904,0.06244371296762623,-0.4064605547979081
20260710,test_family_ood,155,20860717,2,7,0.05,0.5280435085296631,nullspace_correction,0.7024268704760914,0.8932136109780555,0.586823118655229,0.7038655331089583,1.4947975186134244e-08,0.04886967258077359,0.1904458695832402
20260710,test_family_ood,155,20860717,2,7,0.05,0.5280435085296631,oracle_null_upper_bound,0.45235672870462484,0.5024868604635374,0.5868231198816415,0.21936699555189756,3.7465997739187425e-16,0.7483355056342327,35.723524686154796
20260710,test_family_ood,156,20860718,2,5,0.02,0.6409196257591248,support_fit_base,0.6956071298735601,0.9061659541411221,0.5486588662938087,0.6769933165710593,0.0,0.0,0.0
20260710,test_family_ood,156,20860718,2,5,0.02,0.6409196257591248,free_correction,0.6998175013058161,0.9086283724841969,0.5545700088588594,0.6798770365223394,0.045557828313558445,0.05763235452290324,-0.605280085759797
20260710,test_family_ood,156,20860718,2,5,0.02,0.6409196257591248,nullspace_correction,0.6979877085163785,0.9070925966474103,0.5486588661015116,0.6821442633679721,1.6087570407040932e-08,0.0751215709330697,-0.34223033959523524
20260710,test_family_ood,156,20860718,2,5,0.02,0.6409196257591248,oracle_null_upper_bound,0.33947176636191445,0.3921378466333451,0.5486588662938088,0.1834402056397453,4.1426852594849627e-16,0.8521956768251656,51.19777360187037
20260710,test_family_ood,157,20860719,2,5,0.05,0.5704416036605835,support_fit_base,0.6223953705271663,0.850938580796653,0.5451515146599515,0.6395160094846163,0.0,0.0,0.0
20260710,test_family_ood,157,20860719,2,5,0.05,0.5704416036605835,free_correction,0.6230082651844268,0.8509746330050765,0.5498027880056128,0.6381450837221699,0.03653213424263849,0.0541603271243095,-0.09847352443196022
20260710,test_family_ood,157,20860719,2,5,0.05,0.5704416036605835,nullspace_correction,0.6167631399327773,0.8463295198354005,0.5451515153530819,0.6238798428510985,1.4109542263299113e-08,0.06972648706096363,0.9049280989364482
20260710,test_family_ood,157,20860719,2,5,0.05,0.5704416036605835,oracle_null_upper_bound,0.3553331831712843,0.4171271536370622,0.5451515146599515,0.22763266282510683,2.9560564741547304e-16,0.7407813575343871,42.908768284901015
20260710,test_family_ood,158,20860720,2,7,0.02,0.38425788283348083,support_fit_base,0.7440654366282989,0.9201856473445464,0.5990750977485314,0.7551407325676696,0.0,0.0,0.0
20260710,test_family_ood,158,20860720,2,7,0.02,0.38425788283348083,free_correction,0.7468248045982444,0.9220411664022752,0.6062615703044267,0.7545318061092169,0.04513958882963401,0.06507541297936645,-0.37085017447466995
20260710,test_family_ood,158,20860720,2,7,0.02,0.38425788283348083,nullspace_correction,0.7419584481484532,0.9195271638200624,0.599075096654996,0.7462332266529094,1.4529137915299491e-08,0.0479821271753219,0.28317247060831
20260710,test_family_ood,158,20860720,2,7,0.02,0.38425788283348083,oracle_null_upper_bound,0.43797583111713173,0.4585030945574168,0.5990750977485314,0.27946231510401137,4.358411764944066e-16,0.878536970036816,41.137457868999796
20260710,test_family_ood,159,20860721,2,7,0.05,0.4106122553348541,support_fit_base,0.7257016598948819,0.9079750043193174,0.5834500800970025,0.7059593276323056,0.0,0.0,0.0
20260710,test_family_ood,159,20860721,2,7,0.05,0.4106122553348541,free_correction,0.7272906083913461,0.9097549608200253,0.5873816653311611,0.7066012829691153,0.0388710742613694,0.06160720567091244,-0.2189534052729261
20260710,test_family_ood,159,20860721,2,7,0.05,0.4106122553348541,nullspace_correction,0.7235747651604139,0.90756552569086,0.5834500784885406,0.6911724660794437,1.5039664011893686e-08,0.04717964628954504,0.2930811450497692
20260710,test_family_ood,159,20860721,2,7,0.05,0.4106122553348541,oracle_null_upper_bound,0.4343825207332038,0.47292160997801286,0.5834500800970025,0.23591376184562352,4.222866139920495e-16,0.9032407157173371,40.143099466449385
20260710,test_family_ood,160,20860722,2,5,0.02,0.19805088639259338,support_fit_base,0.7726452153747649,0.9270119084217454,0.6430168501905014,0.7556783492713377,0.0,0.0,0.0
20260710,test_family_ood,160,20860722,2,5,0.02,0.19805088639259338,free_correction,0.7768732770074808,0.9285653236494685,0.6524314833430633,0.7612886437670242,0.05380623796833891,0.07938770428829614,-0.547219027384978
20260710,test_family_ood,160,20860722,2,5,0.02,0.19805088639259338,nullspace_correction,0.7752560246700296,0.9267266516962359,0.6430168519168478,0.761384813063337,1.3927917297819301e-08,0.10012627628335012,-0.3379053210075162
20260710,test_family_ood,160,20860722,2,5,0.02,0.19805088639259338,oracle_null_upper_bound,0.3918691460681291,0.4059692891282207,0.6430168501905015,0.24310244311413315,5.21175662455748e-16,1.1132620943341949,49.28213644880346
20260710,test_family_ood,161,20860723,2,5,0.05,0.5454691648483276,support_fit_base,0.6977939659693326,0.9041090645017046,0.5636447463205615,0.7030472154823376,0.0,0.0,0.0
20260710,test_family_ood,161,20860723,2,5,0.05,0.5454691648483276,free_correction,0.6988416902418921,0.904355934193194,0.5673641503091906,0.7019978344285936,0.03977457548373835,0.06033687133279674,-0.15014808434214055
20260710,test_family_ood,161,20860723,2,5,0.05,0.5454691648483276,nullspace_correction,0.6965083458640012,0.9022237562563216,0.5636447473471488,0.6964633519192638,1.3652095526400663e-08,0.07281037832483349,0.1842406452374019
20260710,test_family_ood,161,20860723,2,5,0.05,0.5454691648483276,oracle_null_upper_bound,0.3590372728500665,0.405059805171166,0.5636447463205616,0.19723095750509373,4.013320619012257e-16,0.9260920209010209,48.54680745887515
20260710,test_family_ood,162,20860724,2,7,0.02,0.0,support_fit_base,0.7540151906107135,0.9181161350877636,0.6147062839602118,0.7216615657002332,0.0,0.0,0.0
20260710,test_family_ood,162,20860724,2,7,0.02,0.0,free_correction,0.7563179335851,0.9196918462683613,0.6220634148398482,0.7222675095152685,0.038827758964243946,0.060456246077435084,-0.30539742475457654
20260710,test_family_ood,162,20860724,2,7,0.02,0.0,nullspace_correction,0.7519940590735337,0.9175820290660045,0.6147062836979542,0.7105815044654382,1.4784460111556912e-08,0.04071131386387596,0.2680491802214452
20260710,test_family_ood,162,20860724,2,7,0.02,0.0,oracle_null_upper_bound,0.4586814524824698,0.4833941202014076,0.6147062839602118,0.24231574524791294,4.284510115683515e-16,0.9499589468576284,39.168141677443785
20260710,test_family_ood,163,20860725,2,7,0.05,0.4236743450164795,support_fit_base,0.6769129025789367,0.8761213913139094,0.5624835140103408,0.6944431350561425,0.0,0.0,0.0
20260710,test_family_ood,163,20860725,2,7,0.05,0.4236743450164795,free_correction,0.6777213146723513,0.8774988372155748,0.5668164527290783,0.6890792573877282,0.0397931245956403,0.0626112091121013,-0.1194263088107085
20260710,test_family_ood,163,20860725,2,7,0.05,0.4236743450164795,nullspace_correction,0.6730307098644094,0.8737524453093778,0.5624835143316557,0.6768237906915353,1.5221773214533377e-08,0.04811698809675631,0.5735143620000402
20260710,test_family_ood,163,20860725,2,7,0.05,0.4236743450164795,oracle_null_upper_bound,0.4284312788010224,0.47642359783599014,0.5624835140103407,0.2357969640232916,3.6649133296754403e-16,0.7770821203152698,36.7080643360275
20260710,test_family_ood,164,20860726,2,5,0.02,0.41154441237449646,support_fit_base,0.665078905340027,0.8705839502069552,0.5644907953559993,0.6635983205695974,0.0,0.0,0.0
20260710,test_family_ood,164,20860726,2,5,0.02,0.41154441237449646,free_correction,0.6674570580422854,0.8714392611749108,0.5720615524057067,0.6628173383020226,0.041062520946697524,0.05539498837709428,-0.35757451982918614
20260710,test_family_ood,164,20860726,2,5,0.02,0.41154441237449646,nullspace_correction,0.66038596086067,0.8666931834574748,0.5644907963742707,0.6487433819546559,1.4437352074789249e-08,0.0658156774263003,0.7056222113901828
20260710,test_family_ood,164,20860726,2,5,0.02,0.41154441237449646,oracle_null_upper_bound,0.3673767713599706,0.4130778433827981,0.5644907953559994,0.23996653405921325,3.464670458313342e-16,0.8372224046011143,44.761926981792655
20260710,test_family_ood,165,20860727,2,5,0.05,0.16162236034870148,support_fit_base,0.6891629966241156,0.8737958118343471,0.5913837762512288,0.6717914638488032,0.0,0.0,0.0
20260710,test_family_ood,165,20860727,2,5,0.05,0.16162236034870148,free_correction,0.6926801865070538,0.8754063029391091,0.6001066722907391,0.672810349655648,0.04173250704866397,0.06386721726258025,-0.5103567516192967
20260710,test_family_ood,165,20860727,2,5,0.05,0.16162236034870148,nullspace_correction,0.6855047894172697,0.8706186283494497,0.591383774957526,0.6571173603199408,1.2719790430564167e-08,0.07022613049170938,0.5308188664743285
20260710,test_family_ood,165,20860727,2,5,0.05,0.16162236034870148,oracle_null_upper_bound,0.3882894159920817,0.41189487447034523,0.591383776251229,0.2864528756038942,3.58439072375803e-16,0.9646370216570122,43.6578258126793
20260710,test_family_ood,166,20860728,2,7,0.02,0.41655233502388,support_fit_base,0.6486572799596907,0.8747491627372868,0.5375176600107723,0.6769697978553078,0.0,0.0,0.0
20260710,test_family_ood,166,20860728,2,7,0.02,0.41655233502388,free_correction,0.6510804938593652,0.8775741685535573,0.5422730801479849,0.6750433198583801,0.03951025629024753,0.05441757899849121,-0.3735738385332437
20260710,test_family_ood,166,20860728,2,7,0.02,0.41655233502388,nullspace_correction,0.6464848769904059,0.8740925374941345,0.5375176608220364,0.6620437192376168,1.395087057793013e-08,0.03974430600316171,0.33490766794699833
20260710,test_family_ood,166,20860728,2,7,0.02,0.41655233502388,oracle_null_upper_bound,0.41187740802889233,0.48166308548597525,0.5375176600107723,0.2552765706914282,3.0830066945054973e-16,0.7039452019874364,36.50307785725422
20260710,test_family_ood,167,20860729,2,7,0.05,0.01297342125326395,support_fit_base,0.7820529128088434,0.9261895982583659,0.6669784328466567,0.7772621710369095,0.0,0.0,0.0
20260710,test_family_ood,167,20860729,2,7,0.05,0.01297342125326395,free_correction,0.7835533839112827,0.9277990111169818,0.6739949168568835,0.7767244456638255,0.04065854070149454,0.06998269984795062,-0.1918631179376706
20260710,test_family_ood,167,20860729,2,7,0.05,0.01297342125326395,nullspace_correction,0.7790284039183957,0.9248108879339488,0.6669784330810534,0.7651042433213604,1.1918951466963073e-08,0.04610750130602709,0.38673967463159464
20260710,test_family_ood,167,20860729,2,7,0.05,0.01297342125326395,oracle_null_upper_bound,0.4976537288385077,0.4878032560422202,0.6669784328466567,0.35669699732377597,4.2446205945267713e-16,1.1272770163335575,36.365721463592
20260711,test_iid,80,20460710,0,5,0.02,0.7526369690895081,support_fit_base,0.1466842846849269,0.23597364672228993,0.16555488771993054,0.19074522648109932,0.0,0.0,0.0
20260711,test_iid,80,20460710,0,5,0.02,0.7526369690895081,free_correction,0.14853455811425953,0.23777091510992607,0.16710757652381344,0.1922876870378453,0.01614550896001993,0.014583393660685784,-1.2613985426553034
20260711,test_iid,80,20460710,0,5,0.02,0.7526369690895081,nullspace_correction,0.15241759930195795,0.2496028281526624,0.1655548875884398,0.19958882354463675,2.1528522103674044e-08,0.03271535704782559,-3.9086086347333957
20260711,test_iid,80,20460710,0,5,0.02,0.7526369690895081,oracle_null_upper_bound,0.13168556111929594,0.2026436240386981,0.16555488771993057,0.14933765128038629,5.74864687753835e-17,0.06343099605084833,10.225174153963032
20260711,test_iid,81,20460711,0,5,0.05,0.6552187204360962,support_fit_base,0.22876687421542022,0.29252060100606925,0.2339826829286524,0.2773074084521801,0.0,0.0,0.0
20260711,test_iid,81,20460711,0,5,0.05,0.6552187204360962,free_correction,0.23026933602863087,0.29383863772628593,0.23750494882308862,0.2776775051417272,0.017680866813630843,0.01575919422099589,-0.6567654597532661
20260711,test_iid,81,20460711,0,5,0.05,0.6552187204360962,nullspace_correction,0.239154729402817,0.30515836816700814,0.23398268457970606,0.2799125883361261,2.0150694046224128e-08,0.050538620917742735,-4.540803917952552
20260711,test_iid,81,20460711,0,5,0.05,0.6552187204360962,oracle_null_upper_bound,0.19279353835166418,0.24095470531961455,0.23398268292865237,0.20056387102657863,8.376988765219145e-17,0.11800845093629442,15.724888486138163
20260711,test_iid,82,20460712,0,7,0.02,1.0,support_fit_base,0.14989835037014515,0.20867220021134059,0.16348737186698323,0.18461061052909555,0.0,0.0,0.0
