case_id,split,family,base_seed,method,model_seed,field_relative_l2,field_rmse,field_nrmse_dynamic_range,field_mean_bias,h1_seminorm_relative_error,measured_reprojection_relative_l2,clean_reprojection_relative_l2,gate,correction_rms,optimization_forward_calls,optimization_adjoint_calls,grouped_adjoint_calls,evaluation_forward_calls,neural_inference_seconds,projection_iterations,interpolation_fraction,paired_call_budget,field_gain,h1_gain,reprojection_ratio_to_matched_cgls,field_harm,truth_used_by_candidate,exact_camera_block_setup_forward_equivalents,preconditioner_block_count
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,29,0.4343494489259571,0.029797880209799853,0.0600456195839989,-0.009395195652706231,0.6828074464537667,0.2531114306679164,0.2510658072441797,,,24,23,1,1,0.0,10,0.0,24,0.2807590036070948,0.28032200675334606,385.97204361352294,0,False,1001,3
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,29,0.3984564408220871,0.02733549523730086,0.05508367496622694,-0.008655888358390741,0.6598689439424466,0.12655557679394375,0.12532725120515,,,24,23,1,1,0.0,10,0.5,24,0.3401943798369996,0.30449915294758867,192.9858105457672,0,False,1001,3
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,29,0.38948649439006094,0.026720125769397154,0.053843645785855855,-0.008286234711232998,0.6704193626436934,0.06327804247391833,0.06362493809827999,,,24,23,1,1,0.0,10,0.75,24,0.3550477501481964,0.29337902794271375,96.49329271725148,0,False,1001,3
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,29,0.387272582599761,0.026568243734124523,0.053537588749334696,-0.00806444252293835,0.6835950923358673,0.02531277820424768,0.029906315732913365,,,24,23,1,1,0.0,10,0.9,24,0.3587137755706271,0.279491829210961,38.59969779811187,0,False,1001,3
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,29,0.38707492270378124,0.026554683579006904,0.05351026372117968,-0.007990511793506802,0.6890709721298315,0.012659783441762653,0.021986221179023817,,,24,23,1,1,0.0,10,0.95,24,0.359041081385986,0.2737202603713894,19.305024960064536,0,False,1001,3
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,29,0.38707783267194196,0.026554883212925817,0.05351066600289458,-0.007953546428791028,0.6920053668362177,0.006337206244250189,0.019948552557452835,,,24,23,1,1,0.0,10,0.975,24,0.35903626275802514,0.2706274128861231,9.663666466738,0,False,1001,3
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,29,0.38711214173242375,0.02655723693359215,0.053515408978392916,-0.007931367209961562,0.6938279269976446,0.0025561110415688233,0.019623723351774997,,,24,23,1,1,0.0,10,0.99,24,0.35897945024702216,0.2687064372928438,3.8978381964575024,0,False,1001,3
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,29,0.38712900416528495,0.026558393755030944,0.05351774008582577,-0.007923974137018407,0.6944456870395922,0.0013158485380846913,0.019677609610197076,,,24,23,1,1,0.0,10,0.995,24,0.3589515276767445,0.26805531916341246,2.0065500320953786,0,False,1001,3
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,29,0.38714857909452227,0.026559736663138617,0.05352044617595037,-0.007916581064075253,0.6950685444172646,0.000364007106514319,0.019812304118221002,,,24,23,1,1,0.0,10,1.0,24,0.35891911347282696,0.2673988284500053,0.5550779212951046,0,False,1001,3
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,29,0.34910495583696827,0.03964210948489116,0.03959022451668029,0.006700159444607427,0.6003764210262346,0.21107974556538095,0.20959231913011803,,,23,22,1,1,0.0,9,0.0,23,0.39646902481524005,0.42204331937280626,273.36996059061516,0,False,1001,3
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,29,0.3316934397057479,0.03766496989626234,0.03761567267693864,0.006576819672618349,0.5949121540409866,0.10552768237055905,0.10527369134050502,,,23,22,1,1,0.0,9,0.5,23,0.4265699704890907,0.42730353529443826,136.66919245893786,0,False,1001,3
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,29,0.33228698752915314,0.03773236936283118,0.03768298392874731,0.006515149786623812,0.6114823764158265,0.05275253445817776,0.055124418224101766,,,23,22,1,1,0.0,9,0.75,23,0.4255438478555127,0.4113520915241334,68.3199528560181,0,False,1001,3
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,29,0.3356692047938792,0.03811643216362559,0.03806654405482363,0.006478147855027087,0.6271735998916591,0.021090276053935247,0.02989620699904771,,,23,22,1,1,0.0,9,0.9,23,0.4196966868515305,0.3962468223672098,27.31407467953221,0,False,1001,3
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,29,0.33728918025352683,0.038300386139243685,0.038250257265096455,0.00646581387782818,0.6332974938398817,0.010540913415838914,0.025014174132140504,,,23,22,1,1,0.0,9,0.95,23,0.4168960810377502,0.3903516118045135,13.65156603424282,0,False,1001,3
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,29,0.3381897231633018,0.03840264598983663,0.03835238327444921,0.006459646889228726,0.6365200472029051,0.005275095174927094,0.02398885636113024,,,23,22,1,1,0.0,9,0.975,23,0.41533922676958557,0.38724939762752525,6.831790308534814,0,False,1001,3
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,29,0.33875875575460607,0.03846726166460089,0.038416914377976605,0.006455946696069054,0.6385040503294143,0.0021436797415371705,0.02391930039577618,,,23,22,1,1,0.0,9,0.99,23,0.414355485951818,0.38533948274547314,2.7762855450353965,0,False,1001,3
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,29,0.33895319396674883,0.03848934081519711,0.038438964630614525,0.006454713298349163,0.6391737187230676,0.0011437448809560314,0.023989396619702803,,,23,22,1,1,0.0,9,0.995,23,0.4140193421021658,0.384694821648931,1.4812671495087693,0,False,1001,3
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,29,0.3391500057381416,0.0385116894918888,0.03846128405658281,0.0064534799006292715,0.639847532387553,0.0004992137238477093,0.02410568110059772,,,23,22,1,1,0.0,9,1.0,23,0.41367909485465326,0.38404617007760256,0.6465330704706179,0,False,1001,3
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,29,0.34910495583696827,0.03964210948489116,0.03959022451668029,0.006700159444607427,0.6003764210262346,0.21107974556538095,0.20959231913011803,,,24,23,1,1,0.0,10,0.0,24,0.39327729723434196,0.4227266230768996,339.6623906092292,0,False,1001,3
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,29,0.3316973106027172,0.03766540945038179,0.0376161116557544,0.006575857175664751,0.5949021470241967,0.10553027664941794,0.1052720065579159,,,24,23,1,1,0.0,10,0.5,24,0.42353070208787497,0.42799024191448987,169.81575353136807,0,False,1001,3
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,29,0.3322928816015844,0.03773303865572068,0.03768365234564307,0.0065137060411934134,0.6114622185351882,0.052755914209488886,0.05511536427587805,,,24,23,1,1,0.0,10,0.75,24,0.42249563672979307,0.41206741738567587,84.89303363131074,0,False,1001,3
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,29,0.3356762763341342,0.03811723516217468,0.03806734600238036,0.006476415360510611,0.6271461166486124,0.02109248810889889,0.029870552931118722,,,24,23,1,1,0.0,10,0.9,24,0.4166155070944682,0.3969870502856851,33.94131879293089,0,False,1001,3
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,29,0.3372966332897229,0.03830123245801385,0.03825110247617525,0.006463985133616342,0.633267405664438,0.010540000970538872,0.024979439696108028,,,24,23,1,1,0.0,10,0.95,24,0.4137994274739915,0.3911013141749169,16.96061323689595,0,False,1001,3
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,29,0.33819736449411025,0.03840351369012978,0.038353249839066114,0.006457770020169211,0.6364886299183241,0.0052674921747827815,0.02395041648083073,,,24,23,1,1,0.0,10,0.975,24,0.4122340126563157,0.38800404563181035,8.476270330011085,0,False,1001,3
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,29,0.33876650923248425,0.03846814209959271,0.03841779366062457,0.00645404095210093,0.6384718275434325,0.0021159320315298743,0.0238793821589626,,,24,23,1,1,0.0,10,0.99,24,0.411244874495549,0.38609716329923094,3.4048862920078955,0,False,1001,3
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,29,0.33896098468517766,0.038490225478985916,0.03843984813652467,0.006452797929411502,0.639141226137455,0.0010849102737730818,0.023949135880667466,,,24,23,1,1,0.0,10,0.995,24,0.4109068882529967,0.3854535237868423,1.7458009350884696,0,False,1001,3
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,29,0.3391578336252684,0.03851257837631547,0.038462171777606705,0.006451554906722075,0.6398147693637773,0.0003240999647569857,0.024065155197669563,,,24,23,1,1,0.0,10,1.0,24,0.41056477703695254,0.3848058991314667,0.5215307064676489,0,False,1001,3
2aa10b47cf2ae3da6dfc,ood,single_interface,3191,jacru_m2,29,0.41928421257359,0.052195217336348444,0.04850125701029763,-0.003094000234485825,0.6721364956946693,0.20613934986595195,0.2072664127948748,,,23,22,1,1,0.0,9,0.0,23,0.3358120076061271,0.3484282501979265,126.45933919265968,0,False,1001,3
2aa10b47cf2ae3da6dfc,ood,single_interface,3191,jacru_m2,29,0.37933839820822596,0.047222503363456694,0.0438804719892539,-0.0030060033523711593,0.6354636362872665,0.10306397819959698,0.10505407538714714,,,23,22,1,1,0.0,9,0.5,23,0.39909015987667756,0.3839790636523139,63.22617484804848,0,False,1001,3
2aa10b47cf2ae3da6dfc,ood,single_interface,3191,jacru_m2,29,0.3677078393349729,0.04577465598469069,0.042535091676404554,-0.0029620049113138268,0.6338181254605515,0.0515280308430265,0.05522983269155329,,,23,22,1,1,0.0,9,0.75,23,0.4175141246165588,0.38557422828858745,31.610659170825294,0,False,1001,3
2aa10b47cf2ae3da6dfc,ood,single_interface,3191,jacru_m2,29,0.36375793595559197,0.04528294640163984,0.042078181367778106,-0.002935605846679427,0.6383388115725941,0.02061202677339135,0.028475834816833454,,,23,22,1,1,0.0,9,0.9,23,0.42377116534699255,0.3811918574767105,12.64476329667036,0,False,1001,3
2aa10b47cf2ae3da6dfc,ood,single_interface,3191,jacru_m2,29,0.36296567733945667,0.0451843209122565,0.04198653580229415,-0.002926806158467961,0.6407501940279182,0.010315961140740544,0.0221301824853758,,,23,22,1,1,0.0,9,0.95,23,0.42502618197754427,0.3788542538858898,6.328484250307018,0,False,1001,3
2aa10b47cf2ae3da6dfc,ood,single_interface,3191,jacru_m2,29,0.3626690349405682,0.045147392943072726,0.04195222129963179,-0.0029224063143622274,0.642122946600152,0.00518522332584463,0.020222157976343184,,,23,22,1,1,0.0,9,0.975,23,0.4254960931105376,0.37752350216914027,3.1809546104568476,0,False,1001,3
