case_id,split,family,base_seed,method,model_seed,projection_iterations,paired_call_budget,truth_used_by_candidate,candidate_deployable,per_case_reprojection_ratio_limit,exact_camera_block_setup_forward_equivalents,reprojection_feasible,feasible_alpha_lower,feasible_alpha_upper,truth_oracle_alpha,field_relative_l2,h1_seminorm_relative_error,measured_reprojection_relative_l2,clean_reprojection_relative_l2,field_gain,h1_gain,reprojection_ratio_to_matched_cgls,field_harm
c574fbda17385d89b138,ood,single_interface,3109,jacru_m2,43,10,24,True,False,1.1,1001,1,0.9946164818423678,1.0,0.9946164818423678,0.46208362855129914,0.7831818423803945,0.0012099588045987064,0.025059927267585522,0.3266035220092601,0.2583202109174441,1.100000000002371,0
49ed9e07a52fd9932a2e,ood,two_interface,3109,jacru_m2,43,9,23,True,False,1.1,1001,1,0.997794733985322,1.0,1.0,0.5060746873624256,0.8719637169041761,0.0012237493308333211,0.03260922892803984,0.16741546410319894,0.16346077750958704,0.938935825587638,0
49ed9e07a52fd9932a2e,ood,two_interface,3109,jacru_m2,43,10,24,True,False,1.1,1001,1,0.9973602513457624,1.0,1.0,0.5060113974021173,0.8719003685821594,0.0006294344636037579,0.032624434034108585,0.1627343178701606,0.16382636938971656,0.6149547671214259,0
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,jacru_m2,43,9,23,True,False,1.1,1001,1,0.9963529832804416,1.0,0.9963529832804416,0.2836049634800256,0.5672824191257764,0.0008999340335389621,0.022705027351797743,0.5020865245866599,0.4543373045226238,1.1000000000026493,0
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,jacru_m2,43,10,24,True,False,1.1,1001,1,0.996938495774153,1.0,0.996938495774153,0.2836313622504352,0.5673551072233897,0.0006996689551520821,0.022713878303083804,0.49915395145400554,0.4547893167766159,1.1000000000061019,0
92c050cb6b32ffd7819e,ood,single_interface,3121,jacru_m2,43,9,23,True,False,1.1,1001,1,0.9908013888602554,1.0,0.9908013888602554,0.456998337235599,0.7665541423062024,0.0018706001535288247,0.025269404381599997,0.3005262989243062,0.25875292613360723,1.1000000000012062,0
92c050cb6b32ffd7819e,ood,single_interface,3121,jacru_m2,43,10,24,True,False,1.1,1001,1,0.9912388942222152,1.0,0.9912388942222152,0.45702564936369233,0.7665672673322129,0.0015236008276181935,0.025231445304645057,0.297144795784421,0.2600342846937386,1.0999999999980183,0
d2bd02757c7386060fa0,ood,two_interface,3121,jacru_m2,43,9,23,True,False,1.1,1001,0,,,,,,,,,,,
d2bd02757c7386060fa0,ood,two_interface,3121,jacru_m2,43,10,24,True,False,1.1,1001,0,,,,,,,,,,,
efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,jacru_m2,43,9,23,True,False,1.1,1001,1,0.9989761712209559,1.0,0.9989761712209559,0.3206251067138448,0.5760233308359223,0.000921557209041768,0.016259025963572763,0.4371813953792939,0.3847071780556772,1.1000000000245722,0
efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,jacru_m2,43,10,24,True,False,1.1,1001,1,0.998420711787596,1.0,0.998420711787596,0.32063250996716175,0.5758841622505869,0.0007114108792556755,0.01622386852528331,0.43362918422080216,0.38412727740013003,1.1000000000119643,0
59d5c6804bd39f12f83e,ood,single_interface,3137,jacru_m2,43,9,23,True,False,1.1,1001,1,0.9934450971493443,1.0,0.9934450971493443,0.46156831889246086,0.7921570004378663,0.0016879040232484594,0.025167943243169257,0.29575670757337486,0.2524034808615825,1.1000000000012151,0
59d5c6804bd39f12f83e,ood,single_interface,3137,jacru_m2,43,10,24,True,False,1.1,1001,1,0.9937015176925279,1.0,0.9937015176925279,0.4615945983917935,0.792299955319294,0.0013367787265585584,0.025172996750317235,0.2926346628335129,0.25333488524245135,1.100000000002999,0
73a367367e8a2588b8c2,ood,two_interface,3137,jacru_m2,43,9,23,True,False,1.1,1001,0,,,,,,,,,,,
73a367367e8a2588b8c2,ood,two_interface,3137,jacru_m2,43,10,24,True,False,1.1,1001,1,0.9995329955045995,1.0,0.9995329955045995,0.5580722807287606,0.935481514246966,0.0008121919382051454,0.01938143223845322,0.10351959540654476,0.010818591966340411,1.0999999999966998,0
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,jacru_m2,43,9,23,True,False,1.1,1001,1,0.9961572934091368,1.0,0.9961572934091368,0.29820599930934033,0.5985341967342833,0.001047727627635817,0.01853821145382306,0.48065644258464435,0.4297002964041246,1.100000000003337,0
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,jacru_m2,43,10,24,True,False,1.1,1001,1,0.9965450455393867,1.0,0.9965450455393867,0.2982377135994327,0.5985886652481275,0.0008094199605054624,0.018523504781700385,0.477967898598783,0.4304847537170734,1.0999999999904688,0
35d22c1380baf6593b39,ood,single_interface,3163,jacru_m2,43,9,23,True,False,1.1,1001,1,0.9878865579470917,1.0,0.9878865579470917,0.6242704897722089,1.0287905469358503,0.002049954039943623,0.01783425748035731,0.10295817244861734,0.10245756661547445,1.0999999999997367,0
35d22c1380baf6593b39,ood,single_interface,3163,jacru_m2,43,10,24,True,False,1.1,1001,1,0.9892974918633215,1.0,0.9892974918633215,0.6244665163624884,1.0292234576611878,0.0016876473554726752,0.01786759384187915,0.10036537895679114,0.1038225506718753,1.1000000000000607,0
f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,43,9,23,True,False,1.1,1001,0,,,,,,,,,,,
f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,43,10,24,True,False,1.1,1001,1,0.9995535503274596,1.0,1.0,0.4959259645649529,0.8029664252300001,0.0004808358976979316,0.02181070327844481,0.21184539337651256,0.16827142868736977,1.0431559574476021,0
e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,jacru_m2,43,9,23,True,False,1.1,1001,1,0.998607260350662,1.0,0.998607260350662,0.32609774433986305,0.5880813646852683,0.000738557986310024,0.016419297324522925,0.4453505834084501,0.402373921877008,1.1000000000187893,0
e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,jacru_m2,43,10,24,True,False,1.1,1001,1,0.9979237145383454,1.0,0.9979237145383454,0.3261045043983814,0.5880309181458628,0.0006092473881938848,0.016455993943806493,0.44253738453861763,0.40256678527026535,1.0999999999767638,0
3362d0532ed7c2a38730,ood,single_interface,3181,jacru_m2,43,9,23,True,False,1.1,1001,1,0.9934793645199135,1.0,0.9934793645199135,0.4011532034226905,0.7416299061143495,0.0013480042828030205,0.0304286712853825,0.40180300034522715,0.31551958602959207,1.0999999999995183,0
3362d0532ed7c2a38730,ood,single_interface,3181,jacru_m2,43,10,24,True,False,1.1,1001,1,0.9946377668071573,1.0,0.9946377668071573,0.4011859087977381,0.7417589659413554,0.0010306940426551721,0.030436249530254516,0.4017648036275894,0.31652548808752706,1.1000000000007093,0
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,43,9,23,True,False,1.1,1001,0,,,,,,,,,,,
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,43,10,24,True,False,1.1,1001,1,0.9988732036873356,1.0,1.0,0.48408697887049545,0.8408448179522101,0.000587185585800733,0.019807392721892858,0.19839842807536454,0.11375086144924039,0.8954049208044729,0
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,43,9,23,True,False,1.1,1001,1,0.9971299764161363,1.0,0.9971299764161363,0.29861692574384197,0.5847302469703629,0.0008493534535401565,0.024021209582674098,0.483752489365918,0.43710522138153246,1.0999999999993197,0
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,43,10,24,True,False,1.1,1001,1,0.9970883286087989,1.0,0.9970883286087989,0.29863795036997093,0.584723028817249,0.0006835838366029906,0.02399430894847807,0.4809858142446967,0.43777765816807945,1.100000000002281,0
2aa10b47cf2ae3da6dfc,ood,single_interface,3191,jacru_m2,43,9,23,True,False,1.1,1001,1,0.9916432618007578,1.0,0.9916432618007578,0.3646351480454602,0.670017042155721,0.001793092438249536,0.019625739171245958,0.4223815739447859,0.3504828567545448,1.0999999999992438,0
2aa10b47cf2ae3da6dfc,ood,single_interface,3191,jacru_m2,43,10,24,True,False,1.1,1001,1,0.9933516062202575,1.0,0.9933516062202575,0.36463643960835707,0.6702190054190479,0.0013622550217184091,0.01952785451724797,0.4224258155624462,0.35054495735632274,1.1000000000004153,0
00c3a80c137b7dc58c98,ood,two_interface,3191,jacru_m2,43,9,23,True,False,1.1,1001,1,0.9962671024754752,1.0,0.9962671024754752,0.5278204943974059,0.8783509798693206,0.0020380666943577395,0.021459882680562415,0.12027456448210623,0.10981638303332945,1.100000000003282,0
00c3a80c137b7dc58c98,ood,two_interface,3191,jacru_m2,43,10,24,True,False,1.1,1001,1,0.9961715678112829,1.0,0.9961715678112829,0.5278112958417233,0.8782607240974508,0.0016425820168480885,0.021530152367535436,0.11492599585459118,0.11027397666439673,1.1000000000088515,0
6c144f9849f9520d81e5,development,smooth_no_interface,2101,pooled_cnn,17,9,23,True,False,1.1,1001,1,0.9981882547872819,1.0,0.9981882547872819,0.26456094454101864,0.5314971677828572,0.0005750030610582602,0.0191544386488492,0.5304031003063229,0.46785632929333093,1.100000000007668,0
6c144f9849f9520d81e5,development,smooth_no_interface,2101,pooled_cnn,17,10,24,True,False,1.1,1001,1,0.9978735407100345,1.0,0.9978735407100345,0.26449462197866397,0.5313497230477372,0.0004528803057372445,0.019134120853619027,0.5273784063000997,0.4678136818270308,1.1000000000101045,0
cee85dad2f56f6debc94,development,single_interface,2101,pooled_cnn,17,9,23,True,False,1.1,1001,1,0.994997959142754,1.0,0.994997959142754,0.3846572712507187,0.7090891779879565,0.0013468376435964995,0.02506054677104062,0.424827929126834,0.333191131401425,1.0999999999995775,0
cee85dad2f56f6debc94,development,single_interface,2101,pooled_cnn,17,10,24,True,False,1.1,1001,1,0.995908788729685,1.0,0.995908788729685,0.38473003209488293,0.7092008483878907,0.0010473610027228416,0.025089953873758498,0.42265078349222945,0.33391188195555754,1.0999999999936978,0
b06a75091983ab395677,development,smooth_no_interface,2113,pooled_cnn,17,9,23,True,False,1.1,1001,0,,,,,,,,,,,
b06a75091983ab395677,development,smooth_no_interface,2113,pooled_cnn,17,10,24,True,False,1.1,1001,1,0.998534503881823,1.0,0.998534503881823,0.2644311991368999,0.5149791211268299,0.0004276403649789941,0.018089263502705958,0.5170167790840131,0.4637915185416509,1.0999999999983374,0
423593699e2b6baeef3f,development,single_interface,2113,pooled_cnn,17,9,23,True,False,1.1,1001,1,0.9888972862518333,1.0,0.9888972862518333,0.7983131881761343,1.1243814148488251,0.002536328985082185,0.015168616569067254,-0.11592296409735778,-0.0478218110034431,1.100000000000446,1
423593699e2b6baeef3f,development,single_interface,2113,pooled_cnn,17,10,24,True,False,1.1,1001,1,0.9898823869021841,1.0,0.9898823869021841,0.7985096209482174,1.124638201282842,0.002138416350516169,0.01509469071071465,-0.11740413739165416,-0.046352815808069395,1.099999999999688,1
5639798ee009ab4df707,development,smooth_no_interface,2129,pooled_cnn,17,9,23,True,False,1.1,1001,1,0.9977760457245549,1.0,0.9977760457245549,0.26411291652549906,0.5605970027089504,0.0008501128407502261,0.024712622396852502,0.5336169792363172,0.4512101026121107,1.0999999999950303,0
5639798ee009ab4df707,development,smooth_no_interface,2129,pooled_cnn,17,10,24,True,False,1.1,1001,1,0.997112718753784,1.0,0.997112718753784,0.2640913503786801,0.5605000507972455,0.0007101726642704604,0.02466390597650442,0.5303634322053549,0.4513200757689699,1.100000000005057,0
9f862d87f3c25fedf3e1,development,single_interface,2129,pooled_cnn,17,9,23,True,False,1.1,1001,1,0.9970052377684481,1.0,0.9970052377684481,0.473668791936654,0.7932486716492785,0.001548406004385879,0.01844771133440181,0.29997786734728094,0.23822098121942756,1.0999999999946517,0
9f862d87f3c25fedf3e1,development,single_interface,2129,pooled_cnn,17,10,24,True,False,1.1,1001,1,0.9970751310621055,1.0,0.9970751310621055,0.4736079059625094,0.7932235588227344,0.0012628245382130063,0.01851113354594384,0.29769585762668305,0.2393261653698602,1.1000000000041856,0
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,pooled_cnn,17,9,23,True,False,1.1,1001,1,0.9993960976818436,1.0,0.9993960976818436,0.29980964765066753,0.5782182928499875,0.00037206790761188437,0.015762519150036722,0.49668455347086227,0.4272068612551745,1.1000000000247632,0
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,pooled_cnn,17,10,24,True,False,1.1,1001,1,0.999078448586182,1.0,0.999078448586182,0.2998151792309142,0.5781754595342078,0.00030713870563088525,0.015844376158986123,0.49384004142948074,0.4272574693961851,1.1000000000366434,0
6be92a896230a00c27bc,development,single_interface,2141,pooled_cnn,17,9,23,True,False,1.1,1001,0,,,,,,,,,,,
6be92a896230a00c27bc,development,single_interface,2141,pooled_cnn,17,10,24,True,False,1.1,1001,0,,,,,,,,,,,
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,pooled_cnn,17,9,23,True,False,1.1,1001,1,0.9986306395509529,1.0,0.9986306395509529,0.26855458272590776,0.5313118240478841,0.0006631763042111665,0.02683867774477624,0.5055981395951401,0.4557980567942326,1.1000000000081902,0
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,pooled_cnn,17,10,24,True,False,1.1,1001,1,0.9976830366140689,1.0,0.9976830366140689,0.2684879408333092,0.5312362061930214,0.000578732850299976,0.026810781839609263,0.5025381865918083,0.45588031882655095,1.099999999990163,0
317ac465ce89a727ceb8,development,single_interface,2153,pooled_cnn,17,9,23,True,False,1.1,1001,0,,,,,,,,,,,
317ac465ce89a727ceb8,development,single_interface,2153,pooled_cnn,17,10,24,True,False,1.1,1001,1,0.9957604906623186,1.0,0.9957604906623186,0.485120849699438,0.815542685899441,0.0013890080951874048,0.01953316363600184,0.24110660875870574,0.16896264177489442,1.0999999999957548,0
80f83d2b9da59c138e54,development,smooth_no_interface,2161,pooled_cnn,17,9,23,True,False,1.1,1001,0,,,,,,,,,,,
80f83d2b9da59c138e54,development,smooth_no_interface,2161,pooled_cnn,17,10,24,True,False,1.1,1001,1,0.9991698431603429,1.0,0.9991698431603429,0.26908781901782985,0.522844920014577,0.00036513269399857134,0.025417987681462285,0.5183990411784863,0.46746820103161246,1.0999999999675465,0
817ed62303fd3253a425,development,single_interface,2161,pooled_cnn,17,9,23,True,False,1.1,1001,1,0.9938615221127437,1.0,0.9938615221127437,0.4270037069024244,0.7058194462247193,0.001527789205956509,0.01889716165844392,0.3661022851143655,0.340614919120075,1.1000000000012178,0
817ed62303fd3253a425,development,single_interface,2161,pooled_cnn,17,10,24,True,False,1.1,1001,1,0.9944674610933238,1.0,0.9944674610933238,0.4270079374727051,0.7058668865021582,0.001255201548478244,0.018815036400025555,0.36373616977474005,0.3414278708428413,1.0999999999987229,0
c12970cf110f1be99b82,ood,smooth_no_interface,3109,pooled_cnn,17,9,23,True,False,1.1,1001,1,0.9958743965978882,1.0,0.9958743965978882,0.3316009061098933,0.6588136487286482,0.000875867424081692,0.01641757240969657,0.44355836279690086,0.3940392405580078,1.1000000000011139,0
c12970cf110f1be99b82,ood,smooth_no_interface,3109,pooled_cnn,17,10,24,True,False,1.1,1001,1,0.996508965897536,1.0,0.996508965897536,0.33162267584206506,0.6589150283704844,0.0006929771283988959,0.016381730603503383,0.44104795467502467,0.39547662031116876,1.0999999999983376,0
c574fbda17385d89b138,ood,single_interface,3109,pooled_cnn,17,9,23,True,False,1.1,1001,1,0.9944181786304163,1.0,0.9944181786304163,0.4967803574442909,0.8137931623237776,0.0015266237083611928,0.025088518626674973,0.2787067113951713,0.2289216428581328,1.1000000000000618,0
c574fbda17385d89b138,ood,single_interface,3109,pooled_cnn,17,10,24,True,False,1.1,1001,1,0.995412863272725,1.0,0.995412863272725,0.49688342284543824,0.8140176828558199,0.0012099588045960952,0.025077504161301115,0.27588963070360023,0.22911841074484934,1.0999999999999972,0
49ed9e07a52fd9932a2e,ood,two_interface,3109,pooled_cnn,17,9,23,True,False,1.1,1001,1,0.996314825307872,1.0,0.996314825307872,0.4383183729823629,0.8025039732420072,0.0014336701478835448,0.03258625421268777,0.2788868752820831,0.2300986419425628,1.1000000000055028,0
49ed9e07a52fd9932a2e,ood,two_interface,3109,pooled_cnn,17,10,24,True,False,1.1,1001,1,0.9967374196168365,1.0,0.9967374196168365,0.4383462201018005,0.8025366660516705,0.0011259005490965542,0.03260813019249691,0.2746956909136311,0.2303478448557809,1.1000000000117938,0
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,17,9,23,True,False,1.1,1001,1,0.9967132878864684,1.0,0.9967132878864684,0.3013293799436449,0.589563928023978,0.0008999340335401664,0.022694895150602683,0.4709685014999601,0.43290496712808146,1.1000000000041215,0
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,17,10,24,True,False,1.1,1001,1,0.9970151389437135,1.0,0.9970151389437135,0.3013289371978663,0.5895899898254566,0.0006996689551377306,0.022677568884366266,0.46790296280825383,0.4334222833604674,1.0999999999835388,0
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,17,9,23,True,False,1.1,1001,1,0.9946014110979663,1.0,0.9946014110979663,0.4833252941775645,0.8308178707187042,0.0018706001535307862,0.0254244245984086,0.26023071684046284,0.19661080464144604,1.1000000000023595,0
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,17,10,24,True,False,1.1,1001,1,0.9944098178300649,1.0,0.9944098178300649,0.4832750664328143,0.8306229208849758,0.0015236008276265005,0.02531202066869842,0.25677607814167036,0.1982015016875754,1.1000000000040158,0
d2bd02757c7386060fa0,ood,two_interface,3121,pooled_cnn,17,9,23,True,False,1.1,1001,0,,,,,,,,,,,
d2bd02757c7386060fa0,ood,two_interface,3121,pooled_cnn,17,10,24,True,False,1.1,1001,0,,,,,,,,,,,
efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,pooled_cnn,17,9,23,True,False,1.1,1001,1,0.9982883105945617,1.0,0.9982883105945617,0.3297063280978436,0.5960098806242932,0.0009215572090017173,0.01629054088986655,0.42124040934741863,0.3633580764448601,1.0999999999767665,0
efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,pooled_cnn,17,10,24,True,False,1.1,1001,1,0.998099923305713,1.0,0.998099923305713,0.32972104813958486,0.5959981390548869,0.00071141087924703,0.016278214981860273,0.41757503306974497,0.36261661524133193,1.0999999999985965,0
59d5c6804bd39f12f83e,ood,single_interface,3137,pooled_cnn,17,9,23,True,False,1.1,1001,1,0.9926047189747258,1.0,0.9926047189747258,0.4784999006199626,0.7807801589635377,0.001687904023249198,0.02504248243517244,0.2699231475699977,0.2631403513055681,1.1000000000016963,0
59d5c6804bd39f12f83e,ood,single_interface,3137,pooled_cnn,17,10,24,True,False,1.1,1001,1,0.9934297002714539,1.0,0.9934297002714539,0.4785755410091177,0.7809669584254089,0.00133677872655436,0.025056041219642073,0.2666124124827561,0.26401512492883317,1.0999999999995442,0
73a367367e8a2588b8c2,ood,two_interface,3137,pooled_cnn,17,9,23,True,False,1.1,1001,0,,,,,,,,,,,
73a367367e8a2588b8c2,ood,two_interface,3137,pooled_cnn,17,10,24,True,False,1.1,1001,1,0.998221533334154,1.0,0.998221533334154,0.5168367958771333,0.8763831237320866,0.0008121919381595341,0.019286313987251693,0.1697597679073558,0.07330943572084178,1.0999999999349257,0
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,pooled_cnn,17,9,23,True,False,1.1,1001,1,0.9965294742599708,1.0,0.9965294742599708,0.31587396914586724,0.6234042583798268,0.0010477276276370476,0.01853800783631433,0.44988661793839124,0.40600342350654933,1.1000000000046288,0
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,pooled_cnn,17,10,24,True,False,1.1,1001,1,0.9966662102378446,1.0,0.9966662102378446,0.31588667718376834,0.6234678327462329,0.00080941996050119,0.018537372503234586,0.447075341663952,0.4068139660333068,1.0999999999846626,0
35d22c1380baf6593b39,ood,single_interface,3163,pooled_cnn,17,9,23,True,False,1.1,1001,1,0.9884764482793801,1.0,0.9884764482793801,0.6640147059344084,1.0432994984153408,0.0020499540399446787,0.01794753428532693,0.04584795358540339,0.08979959687076225,1.1000000000003032,0
35d22c1380baf6593b39,ood,single_interface,3163,pooled_cnn,17,10,24,True,False,1.1,1001,1,0.9903851144334468,1.0,0.9903851144334468,0.6642862769370175,1.0439632649254205,0.0016876473554736028,0.01789577316993656,0.042999236376132406,0.09098813383137164,1.1000000000006653,0
f0363cd7bec7fc07695b,ood,two_interface,3163,pooled_cnn,17,9,23,True,False,1.1,1001,0,,,,,,,,,,,
f0363cd7bec7fc07695b,ood,two_interface,3163,pooled_cnn,17,10,24,True,False,1.1,1001,1,0.9985811588559461,1.0,0.9985811588559461,0.4527543730454406,0.7541311926883422,0.0005070377862999274,0.021848741868293713,0.2804562166900692,0.21885593249144694,1.0999999999211556,0
e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,pooled_cnn,17,9,23,True,False,1.1,1001,1,0.9985729599214154,1.0,0.9985729599214154,0.34085883645918963,0.6079068715883228,0.000738557986306125,0.01641245337449693,0.42024390519817156,0.38222664184269883,1.1000000000129821,0
e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,pooled_cnn,17,10,24,True,False,1.1,1001,1,0.9980922568934691,1.0,0.9980922568934691,0.34085618495939,0.6078869731173696,0.0006092473881911125,0.016449313397458906,0.4173199762628198,0.382393242710833,1.0999999999717585,0
3362d0532ed7c2a38730,ood,single_interface,3181,pooled_cnn,17,9,23,True,False,1.1,1001,1,0.9955670984333089,1.0,0.9955670984333089,0.41574375025344285,0.7525662345038135,0.0013480042828035753,0.03045898938339201,0.3800456735608218,0.30542600360846667,1.099999999999971,0
3362d0532ed7c2a38730,ood,single_interface,3181,pooled_cnn,17,10,24,True,False,1.1,1001,1,0.9960255487258834,1.0,0.9960255487258834,0.41577035854043115,0.7527228583043158,0.0010306940426626425,0.030451058555028433,0.38001695315609557,0.3064230945533615,1.100000000008682,0
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,pooled_cnn,17,9,23,True,False,1.1,1001,0,,,,,,,,,,,
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,pooled_cnn,17,10,24,True,False,1.1,1001,1,0.9983542136931621,1.0,0.9983542136931621,0.4610597124375879,0.7809875385404894,0.0007213542492224463,0.01976679953031847,0.23652937101626978,0.17684034143655075,1.1000000000275691,0
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,pooled_cnn,17,9,23,True,False,1.1,1001,1,0.9969045014435775,1.0,0.9969045014435775,0.3063875825827487,0.6075854157953124,0.0008493534535514005,0.023983518684654724,0.4703186150499039,0.4151035286990266,1.100000000013882,0
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,pooled_cnn,17,10,24,True,False,1.1,1001,1,0.9970508314214934,1.0,0.9970508314214934,0.30641398609777165,0.6076452987087386,0.0006835838366057138,0.02397419164952182,0.4674715477334621,0.41573745858065314,1.100000000006663,0
2aa10b47cf2ae3da6dfc,ood,single_interface,3191,pooled_cnn,17,9,23,True,False,1.1,1001,1,0.9917090348314234,1.0,0.9917090348314234,0.35332768133393067,0.6368754070835198,0.0017930924382475687,0.019544869457123203,0.44029372849048853,0.38261048751647486,1.099999999998037,0
2aa10b47cf2ae3da6dfc,ood,single_interface,3191,pooled_cnn,17,10,24,True,False,1.1,1001,1,0.993389454112031,1.0,0.993389454112031,0.35335355809366675,0.6370897711630409,0.0013622550217177363,0.019493571146200605,0.4402975924368369,0.3826478193648908,1.099999999999872,0
00c3a80c137b7dc58c98,ood,two_interface,3191,pooled_cnn,17,9,23,True,False,1.1,1001,1,0.9955762384653495,1.0,0.9955762384653495,0.5088445321129419,0.8458077457066444,0.0020380666943585223,0.02153946527655503,0.151902053111796,0.14279802085086166,1.1000000000037045,0
00c3a80c137b7dc58c98,ood,two_interface,3191,pooled_cnn,17,10,24,True,False,1.1,1001,1,0.9956684658401208,1.0,0.9956684658401208,0.5088207529217319,0.8458298470109802,0.0016425820168440067,0.021549971061775457,0.14677077825222345,0.14312822428327304,1.100000000006118,0
6c144f9849f9520d81e5,development,smooth_no_interface,2101,pooled_cnn,29,9,23,True,False,1.1,1001,1,0.9994692397499267,1.0,0.9994692397499267,0.2626358874387379,0.525593190699839,0.000575003061059119,0.019196290641024846,0.5338200855629058,0.473767487860424,1.1000000000093109,0
6c144f9849f9520d81e5,development,smooth_no_interface,2101,pooled_cnn,29,10,24,True,False,1.1,1001,1,0.9982180425144049,1.0,0.9982180425144049,0.2625312833189276,0.5253141643707461,0.00045288030573328343,0.019133797742656045,0.530886667600067,0.4738587433206194,1.1000000000004833,0
cee85dad2f56f6debc94,development,single_interface,2101,pooled_cnn,29,9,23,True,False,1.1,1001,1,0.9946405297359628,1.0,0.9946405297359628,0.38504179342440026,0.7024082314171308,0.0013468376436028447,0.025169872621980838,0.4242529590652674,0.3394737183627725,1.1000000000047598,0
cee85dad2f56f6debc94,development,single_interface,2101,pooled_cnn,29,10,24,True,False,1.1,1001,1,0.9957218189998573,1.0,0.9957218189998573,0.38507406471815037,0.7025166577960504,0.001047361002728187,0.02507319828567387,0.4221345072753326,0.3401897367298289,1.0999999999993118,0
b06a75091983ab395677,development,smooth_no_interface,2113,pooled_cnn,29,9,23,True,False,1.1,1001,0,,,,,,,,,,,
b06a75091983ab395677,development,smooth_no_interface,2113,pooled_cnn,29,10,24,True,False,1.1,1001,1,0.9987194281089118,1.0,0.9987194281089118,0.2634123337933247,0.5119635192719815,0.0004276403649860205,0.018106901400852624,0.5188777352303597,0.4669314347536579,1.1000000000164112,0
423593699e2b6baeef3f,development,single_interface,2113,pooled_cnn,29,9,23,True,False,1.1,1001,1,0.9878738055794697,1.0,0.9878738055794697,0.789304283546413,1.0873049124579,0.0025363289850806026,0.015375925796262199,-0.10332985689761692,-0.013269863267668663,1.0999999999997596,1
423593699e2b6baeef3f,development,single_interface,2113,pooled_cnn,29,10,24,True,False,1.1,1001,1,0.9893675547864125,1.0,0.9893675547864125,0.7895257366297247,1.0876902538599855,0.002138416350515,0.01519291478517272,-0.10483242974533794,-0.011976792674464873,1.0999999999990866,1
5639798ee009ab4df707,development,smooth_no_interface,2129,pooled_cnn,29,9,23,True,False,1.1,1001,1,0.9980836853788304,1.0,0.9980836853788304,0.265470552078022,0.5544992251378693,0.0008501128407526905,0.02467923552778149,0.5312196024687911,0.45717945084507855,1.099999999998219,0
5639798ee009ab4df707,development,smooth_no_interface,2129,pooled_cnn,29,10,24,True,False,1.1,1001,1,0.9977051181816831,1.0,0.9977051181816831,0.265443309317234,0.5543976353910134,0.0007101726642804664,0.024727103424997114,0.5279592286796002,0.45729380015660404,1.1000000000205554,0
9f862d87f3c25fedf3e1,development,single_interface,2129,pooled_cnn,29,9,23,True,False,1.1,1001,1,0.9961851002930057,1.0,0.9961851002930057,0.47991480145919085,0.7949735026133523,0.0015484060043926841,0.01852619535200003,0.2907470609674505,0.23656457751358503,1.099999999999486,0
9f862d87f3c25fedf3e1,development,single_interface,2129,pooled_cnn,29,10,24,True,False,1.1,1001,1,0.9965766892185621,1.0,0.9965766892185621,0.47990737507902337,0.795083328713503,0.0012628245382030716,0.018491786915437947,0.2883544948673571,0.2375427106569919,1.0999999999955319,0
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,pooled_cnn,29,9,23,True,False,1.1,1001,1,0.9993439266556123,1.0,0.9993439266556123,0.29826501389362897,0.5680510746341836,0.00037206790759673633,0.015766428680418932,0.4992776589137321,0.43727868517729446,1.0999999999799788,0
