partition,base_seed,family,case_id,geometry_digest,candidate_id,field_relative_l2,h1_seminorm_relative_l2,field_mean_bias,data_residual_relative_l2,fallback,fallback_reason,takeover,evaluator_only,basis_rank,warm_forward_calls,warm_adjoint_calls,warm_projection_forward_calls,setup_forward_calls,setup_adjoint_calls,refine_forward_calls,refine_adjoint_calls,low_forward_calls,low_adjoint_calls,high_order_forward_calls,high_order_adjoint_calls,shared_warm_seconds,deployment_setup_seconds,candidate_refine_seconds,end_to_end_seconds,coefficient_norm,coefficient_radius,coefficient_clipped,projection_target_residual_ratio,radius_applies_to_entire_correction,high_order_teacher_setup_seconds
development,2153,smooth_no_interface,c67e153f11105dcd0f2c,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,pose_fourier_krylov6_total_measurement_oracle,0.5600682827018526,1.0024451793323585,0.02510834801488764,0.0018669623320931173,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.004316208011005074,0.0008684589993208647,0.002963416976854205,0.008148083987180144,1.82699660147315,1.8931752533674169,False,0.5167844303383284,True,
development,2153,smooth_no_interface,c67e153f11105dcd0f2c,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,pose_fourier_krylov6_total_adjoint_oracle,0.5628674609045922,1.0077582363606212,0.025119312099559768,0.0037979866956014048,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.004316208011005074,0.0008684589993208647,0.002937000012025237,0.008121667022351176,1.8931752533674169,1.8931752533674169,True,0.491483455372523,True,
development,2153,smooth_no_interface,c67e153f11105dcd0f2c,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,detector_moment_krylov6_total_measurement_oracle,0.5597810541521993,1.0010196741887452,0.025061568771773637,0.0020238328239859187,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.004316208011005074,0.0008184589678421617,0.0032918330398388207,0.008426500018686056,1.8225451485209647,1.8931752533674169,False,0.5202243396795813,True,
development,2153,smooth_no_interface,c67e153f11105dcd0f2c,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,detector_moment_krylov6_total_adjoint_oracle,0.5619281522523459,1.0035465115789335,0.025027975517690107,0.004158116931051409,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.004316208011005074,0.0008184589678421617,0.0028702080016955733,0.008004874980542809,1.8931752533674169,1.8931752533674169,True,0.5070320750628111,True,
development,2153,smooth_no_interface,c67e153f11105dcd0f2c,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,exact_mismatch_oracle,0.5542678081602616,1.049373646584396,0.023952384842243338,0.0023997688489115895,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004316208011005074,0.0006358330138027668,0.003252541006077081,0.008204582030884922,,,,,,
development,2153,smooth_no_interface,c67e153f11105dcd0f2c,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,high_order_teacher_b0p75,0.5582428407807792,1.0149850203697528,0.024952974365098288,0.003022266294938197,False,,True,True,4,12,12,1,2,2,10,10,25,24,1,0,0.004316208011005074,0.0006358330138027668,0.0028913330170325935,0.007843374041840434,,,,,,0.00016654102364555
development,2153,single_interface,d1f773e0843797aa3ccb,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,low_cgls24_matched,0.7180036370845152,1.221438371947981,0.00943558089564059,0.0012610851232655919,False,,True,False,,0,0,0,0,0,25,24,25,24,0,0,0.0,0.0,0.008083624998107553,0.008083624998107553,,,,,,
development,2153,single_interface,d1f773e0843797aa3ccb,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,component_damping,0.6787546052533032,1.0837374266239128,0.010054703827519757,0.003041843485599164,False,,True,False,,12,12,1,0,0,12,12,25,24,0,0,0.0037550420383922756,0.0,0.0037665420095436275,0.007521584047935903,,,,,,
development,2153,single_interface,d1f773e0843797aa3ccb,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,krylov4_total_measurement_oracle,0.6597026743903929,1.063252882974967,0.00979354544603127,0.007363035374804165,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.0037550420383922756,0.0006516660214401782,0.002898624981753528,0.007305333041585982,2.89256707471746,3.9402900154088707,False,0.6057879841488646,True,
development,2153,single_interface,d1f773e0843797aa3ccb,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,krylov4_total_adjoint_oracle,0.6686812682312288,1.080256775653695,0.009789053725495874,0.0038885105052167655,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.0037550420383922756,0.0006516660214401782,0.0033950420329347253,0.007801750092767179,2.855286558312662,3.9402900154088707,False,0.547674181774123,True,
development,2153,single_interface,d1f773e0843797aa3ccb,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,fit_pca2_krylov6_total_measurement_oracle,0.6603650901566632,1.0651119291519962,0.0098175059075701,0.007379897407556448,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.0037550420383922756,0.0006914159748703241,0.002830624987836927,0.007277083001099527,2.893560893425821,3.9402900154088707,False,0.6054287939241435,True,
development,2153,single_interface,d1f773e0843797aa3ccb,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,fit_pca2_krylov6_total_adjoint_oracle,0.6693599742161007,1.0828165650584969,0.009840080382749836,0.00418028839011863,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.0037550420383922756,0.0006914159748703241,0.0035457080230116844,0.007992166036274284,2.862963332370843,3.9402900154088707,False,0.543877643414278,True,
development,2153,single_interface,d1f773e0843797aa3ccb,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,camera_block6_total_measurement_oracle,0.6320880600807207,0.9804714659697379,0.009971767907215698,0.009194664177303141,False,,True,True,6,12,12,1,0,0,12,12,25,24,0,0,0.0037550420383922756,0.00019529100973159075,0.0034783330047503114,0.007428666052874178,2.825292201447968,3.9402900154088707,False,0.6293505118372847,True,
development,2153,single_interface,d1f773e0843797aa3ccb,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,camera_block6_total_adjoint_oracle,0.6596980512360625,1.0106301111192744,0.010002841428173904,0.005678067800452447,False,,True,True,6,12,12,1,0,0,12,12,25,24,0,0,0.0037550420383922756,0.00019529100973159075,0.0035802919883280993,0.007530625036451966,3.183638036908924,3.9402900154088707,False,0.5974131966828731,True,
development,2153,single_interface,d1f773e0843797aa3ccb,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,pose_fourier_krylov6_total_measurement_oracle,0.6314909166272099,0.9728435694899045,0.010204991333313372,0.013943879197037289,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.0037550420383922756,0.0008230420062318444,0.003203874977771193,0.007781959022395313,2.7829079928694473,3.9402900154088707,False,0.6434794132151517,True,
development,2153,single_interface,d1f773e0843797aa3ccb,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,pose_fourier_krylov6_total_adjoint_oracle,0.6454643236394446,0.966690718842696,0.010351965119821206,0.011870213415796601,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.0037550420383922756,0.0008230420062318444,0.0029494170448742807,0.007527501089498401,3.146424672638053,3.9402900154088707,False,0.6235309729130563,True,
development,2153,single_interface,d1f773e0843797aa3ccb,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,detector_moment_krylov6_total_measurement_oracle,0.6547047567116675,1.0112326687380269,0.010070339817052406,0.010514828479925962,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.0037550420383922756,0.0007824160275049508,0.0033341250382363796,0.007871583104133606,2.7011396706842734,3.9402900154088707,False,0.6693221443119648,True,
development,2153,single_interface,d1f773e0843797aa3ccb,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,detector_moment_krylov6_total_adjoint_oracle,0.6701329188365059,1.0186911260313287,0.010217379747524605,0.007941490024040418,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.0037550420383922756,0.0007824160275049508,0.0028870420064777136,0.00742450007237494,3.0784266915212104,3.9402900154088707,False,0.6256730502482987,True,
development,2153,single_interface,d1f773e0843797aa3ccb,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,exact_mismatch_oracle,0.6031859528084904,1.009324507573677,0.009629365489592832,0.016610346891680533,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.0037550420383922756,0.0006516660214401782,0.0035959580563940108,0.008002666116226465,,,,,,
development,2153,single_interface,d1f773e0843797aa3ccb,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,high_order_teacher_b0p75,0.6632033585691353,1.0653733576948214,0.01004720425104616,0.005881780328837964,False,,True,True,4,12,12,1,2,2,10,10,25,24,1,0,0.0037550420383922756,0.0006516660214401782,0.0028289170004427433,0.007235625060275197,,,,,,0.00016954203601926565
development,2161,smooth_no_interface,a7807f272a639137f150,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,low_cgls24_matched,0.605689335519144,1.171448937730575,0.014217073899092008,0.000251408485176716,False,,True,False,,0,0,0,0,0,25,24,25,24,0,0,0.0,0.0,0.007945333025418222,0.007945333025418222,,,,,,
development,2161,smooth_no_interface,a7807f272a639137f150,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,component_damping,0.5957286567837545,1.043404904136158,0.015568230315291913,0.0008666778392117422,False,,True,False,,12,12,1,0,0,12,12,25,24,0,0,0.004403166007250547,0.0,0.0038205410237424076,0.008223707030992955,,,,,,
development,2161,smooth_no_interface,a7807f272a639137f150,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,krylov4_total_measurement_oracle,0.593291891615302,1.0813935309719251,0.014909208743906822,0.0006605231875057758,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004403166007250547,0.0006712090107612312,0.0029085000278428197,0.007982875045854598,1.9257026251392964,1.9257026251392964,True,0.39338790079692226,True,
development,2161,smooth_no_interface,a7807f272a639137f150,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,krylov4_total_adjoint_oracle,0.5953647848661601,1.0883432262278072,0.01496964685602901,0.003415246788743463,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004403166007250547,0.0006712090107612312,0.003348250000271946,0.008422625018283725,1.9257026251392964,1.9257026251392964,True,0.35949031459736225,True,
development,2161,smooth_no_interface,a7807f272a639137f150,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,fit_pca2_krylov6_total_measurement_oracle,0.5921401526727229,1.0892028961022013,0.014651374374397822,0.0022339305403910733,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.004403166007250547,0.0007134579936973751,0.002901375002693385,0.008017999003641307,1.9257026251392968,1.9257026251392964,True,0.2521940156068264,True,
development,2161,smooth_no_interface,a7807f272a639137f150,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,fit_pca2_krylov6_total_adjoint_oracle,0.5924772547287334,1.093816423673622,0.014571004765165098,0.0029588693946794387,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.004403166007250547,0.0007134579936973751,0.0029644580208696425,0.008081082021817565,1.9257026251392964,1.9257026251392964,True,0.23098027565615706,True,
development,2161,smooth_no_interface,a7807f272a639137f150,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,camera_block6_total_measurement_oracle,0.5952937643667247,1.0529813482656216,0.015423129852552822,0.001769927773756624,False,,True,True,6,12,12,1,0,0,12,12,25,24,0,0,0.004403166007250547,0.00017562496941536665,0.004044790985062718,0.008623581961728632,1.8021464818094346,1.9257026251392964,False,0.5121960018202042,True,
development,2161,smooth_no_interface,a7807f272a639137f150,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,camera_block6_total_adjoint_oracle,0.5980689388106926,1.050747767305005,0.015531195923718802,0.0035369795544198963,False,,True,True,6,12,12,1,0,0,12,12,25,24,0,0,0.004403166007250547,0.00017562496941536665,0.00335145799908787,0.007930248975753784,1.9257026251392964,1.9257026251392964,True,0.4871878005171333,True,
development,2161,smooth_no_interface,a7807f272a639137f150,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,pose_fourier_krylov6_total_measurement_oracle,0.5951477595221286,1.0501898553945133,0.015503496584898567,0.001618935337467355,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.004403166007250547,0.0007367500220425427,0.0029856250039301813,0.008125541033223271,1.792702367837794,1.9257026251392964,False,0.5196689548903626,True,
development,2161,smooth_no_interface,a7807f272a639137f150,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,pose_fourier_krylov6_total_adjoint_oracle,0.5978237168178188,1.0469066738369264,0.015588857845488366,0.005156195701716824,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.004403166007250547,0.0007367500220425427,0.002946500026155263,0.008086416055448353,1.9257026251392961,1.9257026251392964,True,0.4924476012875218,True,
development,2161,smooth_no_interface,a7807f272a639137f150,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,detector_moment_krylov6_total_measurement_oracle,0.5950232597475298,1.0532308642565449,0.015463381340852348,0.0016799295091638909,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.004403166007250547,0.0008750419947318733,0.002870915981475264,0.008149123983457685,1.7969334699263066,1.9257026251392964,False,0.5163391867580731,True,
development,2161,smooth_no_interface,a7807f272a639137f150,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,detector_moment_krylov6_total_adjoint_oracle,0.5966206739428853,1.0480775702048455,0.015551790325538217,0.003931367503620686,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.004403166007250547,0.0008750419947318733,0.003226208034902811,0.008504416036885232,1.9257026251392964,1.9257026251392964,True,0.48872919082139954,True,
development,2161,smooth_no_interface,a7807f272a639137f150,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,exact_mismatch_oracle,0.5903435353292696,1.086373359474937,0.014605741292139655,0.0014977593753348834,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004403166007250547,0.0006712090107612312,0.002884874993469566,0.007959250011481345,,,,,,
development,2161,smooth_no_interface,a7807f272a639137f150,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,high_order_teacher_b0p75,0.5942301860318288,1.0558221637002652,0.015342361609401965,0.002322028653979774,False,,True,True,4,12,12,1,2,2,10,10,25,24,1,0,0.004403166007250547,0.0006712090107612312,0.0032847499824129045,0.008359125000424683,,,,,,0.00015108397928997874
development,2161,single_interface,99689ce39ea56bfb0b6d,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,low_cgls24_matched,0.681611156528675,1.1539059231951687,-0.0006612856669804576,0.001043186477900583,False,,True,False,,0,0,0,0,0,25,24,25,24,0,0,0.0,0.0,0.007980292022693902,0.007980292022693902,,,,,,
development,2161,single_interface,99689ce39ea56bfb0b6d,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,component_damping,0.6525115215274768,1.0390914273478193,-0.00047238205804558036,0.0021704582276435218,False,,True,False,,12,12,1,0,0,12,12,25,24,0,0,0.003993165970314294,0.0,0.0034447090001776814,0.0074378749704919755,,,,,,
development,2161,single_interface,99689ce39ea56bfb0b6d,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,krylov4_total_measurement_oracle,0.647896137828704,1.027130163246045,-0.0005482059813389082,0.0014176834663922042,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.003993165970314294,0.0010927919647656381,0.0034452079562470317,0.008531165891326964,3.0266925516817165,3.3209980336696323,False,0.44692363234305693,True,
development,2161,single_interface,99689ce39ea56bfb0b6d,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,krylov4_total_adjoint_oracle,0.65291324814107,1.0301519817177809,-0.0006160063980125131,0.007257416754870538,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.003993165970314294,0.0010927919647656381,0.0028339580167084932,0.007919915951788425,3.109448385590265,3.3209980336696323,False,0.46384274843651874,True,
development,2161,single_interface,99689ce39ea56bfb0b6d,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,fit_pca2_krylov6_total_measurement_oracle,0.6422820686973569,1.0405989271262257,-0.000624517805315581,0.003942670414545243,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.003993165970314294,0.0009948749793693423,0.0036092919763177633,0.0085973329260014,3.2234092305713617,3.3209980336696323,False,0.3038688202407411,True,
development,2161,single_interface,99689ce39ea56bfb0b6d,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,fit_pca2_krylov6_total_adjoint_oracle,0.6425132412026939,1.034884931019782,-0.0006885165304617982,0.0036842390080329876,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.003993165970314294,0.0009948749793693423,0.0028115410241298378,0.007799581973813474,3.1833822117973507,3.3209980336696323,False,0.3012965088163918,True,
development,2161,single_interface,99689ce39ea56bfb0b6d,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,camera_block6_total_measurement_oracle,0.6523629731413698,1.020913336372382,-0.0005443724686585321,0.003888232119549404,False,,True,True,6,12,12,1,0,0,12,12,25,24,0,0,0.003993165970314294,0.0002009579911828041,0.0035505000269040465,0.007744623988401145,2.9617512683665357,3.3209980336696323,False,0.48343908135093766,True,
development,2161,single_interface,99689ce39ea56bfb0b6d,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,camera_block6_total_adjoint_oracle,0.6646896357937371,1.050619542313973,-0.0006741379716878365,0.004918832401488651,False,,True,True,6,12,12,1,0,0,12,12,25,24,0,0,0.003993165970314294,0.0002009579911828041,0.003932165971491486,0.008126289932988584,3.3209980336696323,3.3209980336696323,True,0.44806165916608603,True,
development,2161,single_interface,99689ce39ea56bfb0b6d,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,pose_fourier_krylov6_total_measurement_oracle,0.651981475697332,1.0057207945508306,-0.00042505279940581204,0.004255680028001615,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.003993165970314294,0.0007617080118507147,0.002870375057682395,0.007625249039847404,2.8899618159898512,3.3209980336696323,False,0.5200105322414891,True,
development,2161,single_interface,99689ce39ea56bfb0b6d,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,pose_fourier_krylov6_total_adjoint_oracle,0.6662574975477867,1.0459307019878752,-0.0005556492575941397,0.008147891935581008,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.003993165970314294,0.0007617080118507147,0.0032270419760607183,0.007981915958225727,3.320998033669632,3.3209980336696323,True,0.49020956726341897,True,
development,2161,single_interface,99689ce39ea56bfb0b6d,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,detector_moment_krylov6_total_measurement_oracle,0.6509663787665003,0.9995306402507901,-0.0004952702635850929,0.004925614255956645,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.003993165970314294,0.0007920839707367122,0.0031625410192646086,0.007947790960315615,2.8859030921251265,3.3209980336696323,False,0.5219758762260397,True,
development,2161,single_interface,99689ce39ea56bfb0b6d,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,detector_moment_krylov6_total_adjoint_oracle,0.6533809521493099,0.9853619214222415,-0.0005139788332770837,0.007172311110211098,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.003993165970314294,0.0007920839707367122,0.0029107079608365893,0.007695957901887596,3.2686695678871684,3.3209980336696323,False,0.5046426217694899,True,
development,2161,single_interface,99689ce39ea56bfb0b6d,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,exact_mismatch_oracle,0.632536205911464,1.036442241495832,-0.0005960531792260789,0.007297730310331548,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.003993165970314294,0.0010927919647656381,0.0030372499604709446,0.008123207895550877,,,,,,
development,2161,single_interface,99689ce39ea56bfb0b6d,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,high_order_teacher_b0p75,0.647653671237155,1.0335307465605694,-0.0005058087976870921,0.005053729090435662,False,,True,True,4,12,12,1,2,2,10,10,25,24,1,0,0.003993165970314294,0.0010927919647656381,0.002924333035480231,0.008010290970560163,,,,,,0.00026179198175668716
