partition,base_seed,geometry_digest,family,case_id,candidate_id,mismatch_relative_l2_to_continuous,residual_ratio_to_uncorrected_mismatch,gain_vs_zero,correction_norm_ratio_to_mismatch,prediction_target_cosine,warm_forward_calls,warm_adjoint_calls,visible_projection_forward_calls,evaluator_truth_forward_calls,warm_seconds
development,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,smooth_no_interface,317fb817e8498cce9453,ridge_geometry_signal,0.17967271463519086,0.9349917329044936,0.06500826709550644,1.1878770460041816,0.6468861154416411,12,12,1,1,0.003774917044211179
development,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,smooth_no_interface,317fb817e8498cce9453,ridge_curvature_visible,0.17967271463519086,0.3849366857841774,0.6150633142158226,1.067383688153933,0.9327159988355724,12,12,1,1,0.003774917044211179
development,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,single_interface,a19120623d9d018341fe,zero,0.4386631382428906,1.0,0.0,0.0,0.0,12,12,1,1,0.004239666974171996
development,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,single_interface,a19120623d9d018341fe,global_component_mean,0.4386631382428906,1.0003844923375018,-0.0003844923375018183,0.0038956597929771476,-0.0967687611604819,12,12,1,1,0.004239666974171996
development,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,single_interface,a19120623d9d018341fe,nominal_slot_component_mean,0.4386631382428906,0.9999796739035509,2.0326096449085895e-05,0.007422998286390311,0.006449730931742604,12,12,1,1,0.004239666974171996
development,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,single_interface,a19120623d9d018341fe,local_detector_component_mean,0.4386631382428906,0.9643733495996084,0.03562665040039159,0.17726731347198882,0.28603057445114427,12,12,1,1,0.004239666974171996
development,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,single_interface,a19120623d9d018341fe,component_damping,0.4386631382428906,0.6631599088491927,0.33684009115080726,0.3737197751680221,0.9363772700174928,12,12,1,1,0.004239666974171996
development,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,single_interface,a19120623d9d018341fe,ridge_geometry_only,0.4386631382428906,0.9944337759125453,0.005566224087454663,0.10893811485348998,0.10542213908805345,12,12,1,1,0.004239666974171996
development,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,single_interface,a19120623d9d018341fe,ridge_geometry_observation,0.4386631382428906,0.6831895665871522,0.31681043341284776,0.4033030339552106,0.8627573991685145,12,12,1,1,0.004239666974171996
development,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,single_interface,a19120623d9d018341fe,ridge_geometry_signal,0.4386631382428906,0.7304555082388123,0.26954449176118767,0.5136667505696839,0.7108580420228363,12,12,1,1,0.004239666974171996
development,2113,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,single_interface,a19120623d9d018341fe,ridge_curvature_visible,0.4386631382428906,0.536974904078383,0.463025095921617,0.5325694928014636,0.9344209821495097,12,12,1,1,0.004239666974171996
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,smooth_no_interface,2fbb12616f11afd7c91c,zero,0.16076725015324592,1.0,0.0,0.0,0.0,12,12,1,1,0.0036094579845666885
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,smooth_no_interface,2fbb12616f11afd7c91c,global_component_mean,0.16076725015324592,1.0002724364899378,-0.00027243648993779956,0.010629542700301652,-0.02031884323146359,12,12,1,1,0.0036094579845666885
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,smooth_no_interface,2fbb12616f11afd7c91c,nominal_slot_component_mean,0.16076725015324592,1.0005029165362758,-0.0005029165362757659,0.02025409852053646,-0.014709553479025724,12,12,1,1,0.0036094579845666885
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,smooth_no_interface,2fbb12616f11afd7c91c,local_detector_component_mean,0.16076725015324592,0.8458633092313779,0.15413669076862213,0.48368455616045036,0.5359546892296121,12,12,1,1,0.0036094579845666885
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,smooth_no_interface,2fbb12616f11afd7c91c,component_damping,0.16076725015324592,0.5288279013962663,0.47117209860373366,0.9780876379365753,0.8572833420771215,12,12,1,1,0.0036094579845666885
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,smooth_no_interface,2fbb12616f11afd7c91c,ridge_geometry_only,0.16076725015324592,1.068699996018873,-0.068699996018873,0.38014509972548327,0.0031443458777769863,12,12,1,1,0.0036094579845666885
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,smooth_no_interface,2fbb12616f11afd7c91c,ridge_geometry_observation,0.16076725015324592,0.7085934033600314,0.2914065966399686,1.0907879477868523,0.7736213712188407,12,12,1,1,0.0036094579845666885
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,smooth_no_interface,2fbb12616f11afd7c91c,ridge_geometry_signal,0.16076725015324592,1.176081275970673,-0.1760812759706729,1.4432637558415402,0.5888885847638692,12,12,1,1,0.0036094579845666885
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,smooth_no_interface,2fbb12616f11afd7c91c,ridge_curvature_visible,0.16076725015324592,0.4787119178817931,0.5212880821182069,1.1185658695405292,0.9038468628626573,12,12,1,1,0.0036094579845666885
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,single_interface,244e6ac3deb3e11e693a,zero,0.2765528341063828,1.0,0.0,0.0,0.0,12,12,1,1,0.0036730419960804284
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,single_interface,244e6ac3deb3e11e693a,global_component_mean,0.2765528341063828,1.0001665136795803,-0.0001665136795803157,0.006179225592953577,-0.02385996858358057,12,12,1,1,0.0036730419960804284
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,single_interface,244e6ac3deb3e11e693a,nominal_slot_component_mean,0.2765528341063828,0.9999601103033093,3.988969669066478e-05,0.011774226556025814,0.009274928257337991,12,12,1,1,0.0036730419960804284
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,single_interface,244e6ac3deb3e11e693a,local_detector_component_mean,0.2765528341063828,0.9733465996057256,0.02665340039427444,0.28117822869823256,0.23411768745286676,12,12,1,1,0.0036730419960804284
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,single_interface,244e6ac3deb3e11e693a,component_damping,0.2765528341063828,0.6472452309547564,0.3527547690452436,0.5831317012577545,0.7898011632975324,12,12,1,1,0.0036730419960804284
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,single_interface,244e6ac3deb3e11e693a,ridge_geometry_only,0.2765528341063828,1.0071410096734805,-0.007141009673480525,0.22098808909182274,0.07806466469783804,12,12,1,1,0.0036730419960804284
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,single_interface,244e6ac3deb3e11e693a,ridge_geometry_observation,0.2765528341063828,0.7310888561850041,0.2689111438149959,0.6716365153378239,0.6823666314778892,12,12,1,1,0.0036730419960804284
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,single_interface,244e6ac3deb3e11e693a,ridge_geometry_signal,0.2765528341063828,0.862807664390098,0.13719233560990196,0.8542023416206374,0.5766927381811341,12,12,1,1,0.0036730419960804284
development,2129,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,single_interface,244e6ac3deb3e11e693a,ridge_curvature_visible,0.2765528341063828,0.5512545807180055,0.4487454192819945,0.728114018848346,0.8420854288868712,12,12,1,1,0.0036730419960804284
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,smooth_no_interface,9f619eafbf24c823c56e,zero,0.19941695185059435,1.0,0.0,0.0,0.0,12,12,1,1,0.004059291968587786
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,smooth_no_interface,9f619eafbf24c823c56e,global_component_mean,0.19941695185059435,1.0001569091316698,-0.00015690913166976905,0.00856939359696121,-0.014027152241006539,12,12,1,1,0.004059291968587786
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,smooth_no_interface,9f619eafbf24c823c56e,nominal_slot_component_mean,0.19941695185059435,1.000368279216317,-0.00036827921631710225,0.016328580360205062,-0.014394133331427233,12,12,1,1,0.004059291968587786
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,smooth_no_interface,9f619eafbf24c823c56e,local_detector_component_mean,0.19941695185059435,0.9073572815519967,0.09264271844800331,0.38993994900578005,0.421546866746305,12,12,1,1,0.004059291968587786
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,smooth_no_interface,9f619eafbf24c823c56e,component_damping,0.19941695185059435,0.5535345203024133,0.44646547969758665,0.7904766640020294,0.8339606665238444,12,12,1,1,0.004059291968587786
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,smooth_no_interface,9f619eafbf24c823c56e,ridge_geometry_only,0.19941695185059435,1.0478970482862322,-0.0478970482862322,0.32291200435650425,0.009575269217477048,12,12,1,1,0.004059291968587786
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,smooth_no_interface,9f619eafbf24c823c56e,ridge_geometry_observation,0.19941695185059435,0.6937995087728215,0.3062004912271785,0.8981133827963871,0.7377965384828316,12,12,1,1,0.004059291968587786
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,smooth_no_interface,9f619eafbf24c823c56e,ridge_geometry_signal,0.19941695185059435,1.0637677390276725,-0.06376773902767252,1.212354745891834,0.5519020863427219,12,12,1,1,0.004059291968587786
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,smooth_no_interface,9f619eafbf24c823c56e,ridge_curvature_visible,0.19941695185059435,0.4774915180662169,0.5225084819337831,1.029062090445403,0.8896307876690871,12,12,1,1,0.004059291968587786
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,single_interface,5b5cfa89f87acb09b4ba,zero,0.21903179830632902,1.0,0.0,0.0,0.0,12,12,1,1,0.004178959003183991
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,single_interface,5b5cfa89f87acb09b4ba,global_component_mean,0.21903179830632902,0.9979908031187911,0.00200919688120893,0.007801982924525102,0.2611661591218242,12,12,1,1,0.004178959003183991
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,single_interface,5b5cfa89f87acb09b4ba,nominal_slot_component_mean,0.21903179830632902,0.9997415458697483,0.0002584541302517174,0.014866315067758288,0.024816129023789105,12,12,1,1,0.004178959003183991
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,single_interface,5b5cfa89f87acb09b4ba,local_detector_component_mean,0.21903179830632902,0.995982438155497,0.00401756184450297,0.3550198493405783,0.18880363529059044,12,12,1,1,0.004178959003183991
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,single_interface,5b5cfa89f87acb09b4ba,component_damping,0.21903179830632902,0.9946569506088603,0.00534304939113972,0.7300690883581721,0.37233354558554926,12,12,1,1,0.004178959003183991
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,single_interface,5b5cfa89f87acb09b4ba,ridge_geometry_only,0.21903179830632902,1.0626029176337701,-0.06260291763377013,0.2939944251139321,-0.07260722469343676,12,12,1,1,0.004178959003183991
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,single_interface,5b5cfa89f87acb09b4ba,ridge_geometry_observation,0.21903179830632902,1.1384373653382402,-0.13843736533824025,0.8305669954844509,0.2370681121034062,12,12,1,1,0.004178959003183991
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,single_interface,5b5cfa89f87acb09b4ba,ridge_geometry_signal,0.21903179830632902,1.1099855776323049,-0.10998557763230488,1.0648650309267607,0.423466601562653,12,12,1,1,0.004178959003183991
development,2141,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,single_interface,5b5cfa89f87acb09b4ba,ridge_curvature_visible,0.21903179830632902,1.028367624815133,-0.028367624815132997,0.799773117024106,0.3639138741700109,12,12,1,1,0.004178959003183991
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,smooth_no_interface,c67e153f11105dcd0f2c,zero,0.17424475709506482,1.0,0.0,0.0,0.0,12,12,1,1,0.003618541988544166
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,smooth_no_interface,c67e153f11105dcd0f2c,global_component_mean,0.17424475709506482,0.9999369847420543,6.301525794571994e-05,0.009807367399764398,0.011328779234256674,12,12,1,1,0.003618541988544166
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,smooth_no_interface,c67e153f11105dcd0f2c,nominal_slot_component_mean,0.17424475709506482,0.999926628515213,7.337148478703259e-05,0.018687481780028832,0.013269833980732653,12,12,1,1,0.003618541988544166
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,smooth_no_interface,c67e153f11105dcd0f2c,local_detector_component_mean,0.17424475709506482,0.7082293291625648,0.29177067083743524,0.4462724579602934,0.7815520671342108,12,12,1,1,0.003618541988544166
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,smooth_no_interface,c67e153f11105dcd0f2c,component_damping,0.17424475709506482,0.5313525182701843,0.46864748172981574,0.8871263315131669,0.8480514983843707,12,12,1,1,0.003618541988544166
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,smooth_no_interface,c67e153f11105dcd0f2c,ridge_geometry_only,0.17424475709506482,1.0362356637462489,-0.03623566374624887,0.3073012786597478,0.03359850166642233,12,12,1,1,0.003618541988544166
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,smooth_no_interface,c67e153f11105dcd0f2c,ridge_geometry_observation,0.17424475709506482,0.6503764032990925,0.3496235967009075,0.9782707492189137,0.7840488913901855,12,12,1,1,0.003618541988544166
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,smooth_no_interface,c67e153f11105dcd0f2c,ridge_geometry_signal,0.17424475709506482,1.012628435018909,-0.012628435018908979,1.2708453862876328,0.6254229135942793,12,12,1,1,0.003618541988544166
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,smooth_no_interface,c67e153f11105dcd0f2c,ridge_curvature_visible,0.17424475709506482,0.43252433650192057,0.5674756634980794,1.086109416876667,0.9172908055119144,12,12,1,1,0.003618541988544166
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,single_interface,d1f773e0843797aa3ccb,zero,0.2968443438140976,1.0,0.0,0.0,0.0,12,12,1,1,0.0035912079620175064
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,single_interface,d1f773e0843797aa3ccb,global_component_mean,0.2968443438140976,0.9997965681043841,0.00020343189561589092,0.0057568297524449846,0.03821230733000335,12,12,1,1,0.0035912079620175064
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,single_interface,d1f773e0843797aa3ccb,nominal_slot_component_mean,0.2968443438140976,0.9999990226610853,9.773389146872091e-07,0.010969370955974174,0.0055737825138149075,12,12,1,1,0.0035912079620175064
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,single_interface,d1f773e0843797aa3ccb,local_detector_component_mean,0.2968443438140976,0.9794261856167132,0.02057381438328676,0.26195761400192763,0.20870960151032997,12,12,1,1,0.0035912079620175064
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,single_interface,d1f773e0843797aa3ccb,component_damping,0.2968443438140976,0.7120504190979107,0.28794958090208933,0.5419057820181732,0.7258144343077304,12,12,1,1,0.0035912079620175064
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,single_interface,d1f773e0843797aa3ccb,ridge_geometry_only,0.2968443438140976,1.0097514947668236,-0.009751494766823576,0.18038287665202815,0.03586787517084639,12,12,1,1,0.0035912079620175064
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,single_interface,d1f773e0843797aa3ccb,ridge_geometry_observation,0.2968443438140976,0.7813772290916573,0.2186227709083427,0.5945590833316076,0.6247908326167091,12,12,1,1,0.0035912079620175064
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,single_interface,d1f773e0843797aa3ccb,ridge_geometry_signal,0.2968443438140976,0.8003147550174378,0.19968524498256224,0.7425159269749566,0.6133378164853673,12,12,1,1,0.0035912079620175064
development,2153,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,single_interface,d1f773e0843797aa3ccb,ridge_curvature_visible,0.2968443438140976,0.5722513014702517,0.4277486985297483,0.7286802627515575,0.8258103278005308,12,12,1,1,0.0035912079620175064
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,smooth_no_interface,a7807f272a639137f150,zero,0.17132381566075205,1.0,0.0,0.0,0.0,12,12,1,1,0.003771166957449168
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,smooth_no_interface,a7807f272a639137f150,global_component_mean,0.17132381566075205,0.999918265650984,8.173434901603827e-05,0.00997457559372749,0.01318122126261818,12,12,1,1,0.003771166957449168
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,smooth_no_interface,a7807f272a639137f150,nominal_slot_component_mean,0.17132381566075205,1.000073187296366,-7.318729636596188e-05,0.019006089205527325,0.005652174822836879,12,12,1,1,0.003771166957449168
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,smooth_no_interface,a7807f272a639137f150,local_detector_component_mean,0.17132381566075205,0.6578760741368052,0.34212392586319484,0.4538810657211083,0.8517728005133162,12,12,1,1,0.003771166957449168
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,smooth_no_interface,a7807f272a639137f150,component_damping,0.17132381566075205,0.5286055746321996,0.4713944253678004,0.9177530883524333,0.8514528022203891,12,12,1,1,0.003771166957449168
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,smooth_no_interface,a7807f272a639137f150,ridge_geometry_only,0.17132381566075205,1.0691380978942038,-0.06913809789420378,0.3936230881900715,0.015094215181954428,12,12,1,1,0.003771166957449168
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,smooth_no_interface,a7807f272a639137f150,ridge_geometry_observation,0.17132381566075205,0.7390891578022226,0.2609108421977774,1.0436626026591644,0.7392134398018679,12,12,1,1,0.003771166957449168
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,smooth_no_interface,a7807f272a639137f150,ridge_geometry_signal,0.17132381566075205,1.1695375317505055,-0.16953753175050545,1.384819521986555,0.5596061601148677,12,12,1,1,0.003771166957449168
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,smooth_no_interface,a7807f272a639137f150,ridge_curvature_visible,0.17132381566075205,0.5728548230059642,0.42714517699403576,1.1300326325123236,0.8622808962467219,12,12,1,1,0.003771166957449168
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,single_interface,99689ce39ea56bfb0b6d,zero,0.27625320326273456,1.0,0.0,0.0,0.0,12,12,1,1,0.004166250000707805
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,single_interface,99689ce39ea56bfb0b6d,global_component_mean,0.27625320326273456,0.9999267953862343,7.320461376569831e-05,0.006185927729094052,0.01492658648571701,12,12,1,1,0.004166250000707805
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,single_interface,99689ce39ea56bfb0b6d,nominal_slot_component_mean,0.27625320326273456,0.9998419586720195,0.00015804132798047377,0.011786997164274407,0.019300546810565058,12,12,1,1,0.004166250000707805
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,single_interface,99689ce39ea56bfb0b6d,local_detector_component_mean,0.27625320326273456,0.9739225102618395,0.026077489738160486,0.28148320134247823,0.23217679779806208,12,12,1,1,0.004166250000707805
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,single_interface,99689ce39ea56bfb0b6d,component_damping,0.27625320326273456,0.587924123024244,0.412075876975756,0.5867478001510154,0.850977375877002,12,12,1,1,0.004166250000707805
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,single_interface,99689ce39ea56bfb0b6d,ridge_geometry_only,0.27625320326273456,1.0173870919453618,-0.01738709194536181,0.24411304051651064,0.05021174133365778,12,12,1,1,0.004166250000707805
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,single_interface,99689ce39ea56bfb0b6d,ridge_geometry_observation,0.27625320326273456,0.7076791122932306,0.29232088770676945,0.6799742692663525,0.7070526962186598,12,12,1,1,0.004166250000707805
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,single_interface,99689ce39ea56bfb0b6d,ridge_geometry_signal,0.27625320326273456,0.8355502715982133,0.16444972840178673,0.8979760889328063,0.6170636465633866,12,12,1,1,0.004166250000707805
development,2161,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,single_interface,99689ce39ea56bfb0b6d,ridge_curvature_visible,0.27625320326273456,0.4899984404648163,0.5100015595351837,0.7659683120260476,0.8790239506176122,12,12,1,1,0.004166250000707805
