rig_id,block_id,true_aperture_radius,metadata_aperture_radius,candidate_aperture_radius,validation_camera_index,kappa,mean_gcv,mean_upre,mean_effective_df_fraction,mean_whitened_discrepancy,outer_validation_mse
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.04,1,0.001,2.1624767088701944,0.5472006904325759,0.7553895193203725,0.3385774595199799,74.1640364328903
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.04,1,0.0031622776601683794,2.0014861467123506,0.5075937709535703,0.700553331642777,0.3867084403251271,42.34737530849296
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.04,1,0.01,1.9034844592979177,0.47706852058677895,0.6378874775644818,0.45644855648360805,28.843773320638523
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.04,1,0.03162277660168379,2.0109798924094124,0.5077030684148964,0.5662513387655226,0.6017009263900602,26.211057598466603
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.04,1,0.1,3.074290796757038,0.9292472776422339,0.4837329723230971,1.1552745219252785,25.73413495877775
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.04,1,0.31622776601683794,9.048085175406293,3.9324033356739205,0.38695068672477373,4.313282236914282,24.343825017632458
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.04,1,1.0,33.27177984939357,19.66738476284587,0.2753799589920104,20.226776828458654,31.400443405163216
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.04,2,1e-06,4.009644627862084,0.7507460188615818,0.9307430453489132,0.2615571463033206,13033.831806007665
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.04,2,3.162277660168379e-06,3.769938611457453,0.7347805270917094,0.9145223055154352,0.27154483826701303,2828.1706694176455
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.04,2,1e-05,3.5114412533074253,0.7152175487439628,0.8933887685845381,0.285795519008702,791.6082491030061
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.04,2,3.1622776601683795e-05,3.2744977349991267,0.69461191364492,0.8672234207490139,0.3070544404464979,342.7551272082127
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.04,2,0.0001,3.01971235084101,0.6688428444539465,0.8363863355026533,0.3306247076497013,185.88282609726406
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.04,2,0.00031622776601683794,2.7232408825138115,0.6328914919930304,0.7986013618778021,0.3551293129885472,104.30782412150859
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.04,2,0.001,2.423520302741588,0.5878140931042384,0.7510066578962428,0.38620344047025,53.56513924887524
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.04,2,0.0031622776601683794,2.172428618542058,0.5402366030518151,0.6945130239453543,0.4290157647392483,28.7035596973302
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.04,2,0.01,2.0208328380132086,0.5051546408933799,0.6317515455006517,0.4943521680923372,20.406391369936447
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.04,2,0.03162277660168379,2.154707695832834,0.5521583412054072,0.5612936348659396,0.6540885254199038,19.505277476141835
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.04,2,0.1,3.543439201143482,1.1118108137326077,0.4804062674529921,1.3431607858078203,20.910229096796236
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.04,2,0.31622776601683794,10.974441978235038,4.872076715194947,0.38492308807633113,5.256199774272817,23.178678794129137
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.04,2,1.0,39.54531266305434,23.604923715441913,0.2727921154861845,24.168456330664018,35.80779203207412
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.04,3,1e-06,4.148594814219124,0.7602508292823162,0.9265972087157696,0.27769529533708515,3216.593017563155
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.04,3,3.162277660168379e-06,3.8902178888128236,0.743717114827855,0.9110709298149853,0.2860036271238786,1207.7923112884994
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.04,3,1e-05,3.602721350771323,0.7227183727819196,0.8918964201705006,0.29568410050911875,358.95060124018147
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.04,3,3.1622776601683795e-05,3.292556377029242,0.6963040010833463,0.8673233251208189,0.30858668089003605,138.71319504964646
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.04,3,0.0001,2.979318102197705,0.6643926309342632,0.8350156429047411,0.3283676022866773,69.972415196609
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.04,3,0.00031622776601683794,2.6968401420706547,0.6293752565668105,0.7966950174754003,0.35466322860617006,46.214889261711434
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.04,3,0.001,2.4415756908945294,0.5908659164323411,0.754767978509197,0.3832371508176259,39.322670182075356
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.04,3,0.0031622776601683794,2.2214571592827945,0.5504611037859439,0.7081229074842604,0.41746445181112724,36.85991996972603
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.04,3,0.01,2.1391874652462546,0.5327626887316436,0.6527074586033998,0.48843075496620386,37.012319211907446
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.04,3,0.03162277660168379,2.559640999701181,0.6607159286244165,0.5845236030864205,0.7254781636861438,42.70613000735652
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.04,3,0.1,4.633230259422172,1.4666234297800222,0.5004705641768955,1.6658705270969896,58.561760189322605
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.04,3,0.31622776601683794,12.403754390465846,5.3888846470212615,0.3988753043315184,5.750684160090832,86.17102742784354
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.04,3,1.0,37.56062460460087,22.00171031519178,0.2814310026440918,22.55142071096123,126.95567039943884
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,0,1e-06,3.6797171347572175,0.728583401599322,0.9223757845936235,0.2527821462495245,9583.097883769959
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,0,3.162277660168379e-06,3.46533105780456,0.7120604693513958,0.9061808678339411,0.2621710808170899,2457.1130181010867
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,0,1e-05,3.200904916321419,0.6890435786520136,0.8861380504265044,0.27122269796960663,791.9055314280296
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,0,3.1622776601683795e-05,2.926740542095166,0.6610417309277907,0.8610017892476302,0.28343886813158237,382.7177366732491
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,0,0.0001,2.6776906130408156,0.6302232879114653,0.829515976064662,0.3029977262080061,200.23369211715894
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,0,0.00031622776601683794,2.4514131195514732,0.5963837716522635,0.7925138368802753,0.3283616326438229,120.64488346964055
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,0,0.001,2.229876707624345,0.5567156372067734,0.7496249586059047,0.3573157034373259,80.7901212745991
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,0,0.0031622776601683794,2.0611191457690756,0.5189498309963169,0.6994411870708972,0.3998439316828813,55.51348606216871
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,0,0.01,2.0069718650170167,0.5019766115088713,0.6408318533300374,0.4766456461808113,44.140175887553156
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,0,0.03162277660168379,2.2370572444745815,0.5732564903624965,0.5722367262723091,0.6576777283268019,42.02365320994573
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,0,0.1,3.655540215953261,1.1357077672995848,0.4898026399966347,1.3520235433049694,45.55067814973081
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,0,0.31622776601683794,10.254513250623752,4.478123807326414,0.38997817088929354,4.854158733903544,57.13740323414576
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,0,1.0,33.750400757739754,19.986481788681232,0.27468569406163224,20.546984678182618,92.72452579475254
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,1,1e-06,3.528904437023569,0.7190502821643815,0.9285457133045184,0.23337714087715214,12346.702559835347
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,1,3.162277660168379e-06,3.3152506085941225,0.7018547620515831,0.9135177763667639,0.240226319864761,2904.9358800940354
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,1,1e-05,3.076942937731321,0.6800378099362172,0.8943212001340297,0.24912388972176952,795.3349822492665
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,1,3.1622776601683795e-05,2.821377304804628,0.6523559076711893,0.8682880092021891,0.26309509294768696,344.7209861202964
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,1,0.0001,2.571617721082656,0.6196515300336514,0.8358393808893577,0.28230852061067896,211.17596278835578
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,1,0.00031622776601683794,2.3416673887110124,0.5826644183333768,0.7966874130418423,0.30796455746642915,137.57981702452258
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,1,0.001,2.1409931551531787,0.5423801788019269,0.7492184911263399,0.3436305929997831,80.91110065732589
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,1,0.0031622776601683794,1.9933354189813985,0.5048338008732429,0.6943206327634,0.39392078845180295,44.63663196110686
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,1,0.01,1.9479928510831046,0.4873249027905704,0.6315618260943245,0.47682598103965124,28.380751250052764
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,1,0.03162277660168379,2.135984024918099,0.5468407195146461,0.5600075283883589,0.6508286740932718,24.875357508291042
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,1,0.1,3.308906047102236,1.0266869259403852,0.4781367605949569,1.2616681089884543,24.304397719266074
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,1,0.31622776601683794,9.559806001554593,4.215287084310183,0.3826175484277225,4.603099006825826,23.359614267116132
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,1,1.0,34.28458786169488,20.395439430442156,0.27265520315832015,20.959191105388843,31.700117453964566
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,2,1e-06,4.114704375798475,0.7577110128099093,0.9294274773400375,0.27062704906584933,11092.968765485159
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,2,3.162277660168379e-06,3.8358552624709006,0.739645440973008,0.9122986871003972,0.27996754161237264,2321.0020112651814
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,2,1e-05,3.5461418800553814,0.7181234290014962,0.8902314797888712,0.2937530613393021,668.7257968400046
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,2,3.1622776601683795e-05,3.2737178419694666,0.6945840443804026,0.8634275738543293,0.31309992621347577,301.7316294474582
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,2,0.0001,2.981059183178822,0.6645498071872262,0.8314268691047313,0.33426681661965607,169.32082048324833
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,2,0.00031622776601683794,2.674068933478715,0.62620381226556,0.792388832776916,0.3583816798224946,94.54050466021064
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,2,0.001,2.3908720288202234,0.5821979913316784,0.7444302483149428,0.39110959402776996,48.14813232019104
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,2,0.0031622776601683794,2.1680023341648518,0.5390492798475316,0.6882195198821943,0.4378980480360206,25.948598595090182
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,2,0.01,2.0646163888776456,0.5161227872507288,0.6256153689960386,0.515138196857067,18.049865258094034
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,2,0.03162277660168379,2.2746137839583156,0.5910030158705053,0.5553830124542738,0.7023901959436671,17.092700515505303
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,2,0.1,3.7840623452306126,1.213766536968341,0.47538415351162,1.4531518913497488,18.701758846923163
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,2,0.31622776601683794,11.50452323042661,5.169103022398553,0.3810596652724233,5.559407557962676,21.385418285715147
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,2,1.0,40.66587595969635,24.416308195549036,0.27022702915124364,24.983944948907048,34.6937084823595
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,3,1e-06,4.062835228521215,0.7546108910778201,0.925412844202727,0.2739503403534571,3462.326886088137
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,3,3.162277660168379e-06,3.8221311033194034,0.7388253862786893,0.9092512053580177,0.284023457705861,1208.5632284587327
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,3,1e-05,3.5634780363895384,0.7195673912813032,0.8900412561896891,0.29550138137780074,341.53866460571885
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,3,3.1622776601683795e-05,3.2631548847884595,0.6935538521720226,0.8652761548812082,0.3091120043620894,136.13925031597722
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,3,0.0001,2.9523344880523137,0.661341728541393,0.8320859678684827,0.3300041799518207,72.64534115508879
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,3,0.00031622776601683794,2.6745448517366412,0.6262850612934653,0.7928983684773725,0.3576476717296694,49.22253825398045
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,3,0.001,2.422329550397733,0.5875804310681026,0.7501542199428222,0.38733367915958716,40.74537352238849
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,3,0.0031622776601683794,2.204631656889967,0.5469481424888698,0.7025506106765231,0.4228671654064328,37.45778078048891
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,3,0.01,2.1172849844461323,0.5279323287128144,0.6464436886968267,0.4936224267978917,37.41876742135355
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,3,0.03162277660168379,2.5094354753183916,0.6500711924135352,0.5779824361010106,0.7252992946519181,42.89570160435609
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,3,0.1,4.54357894482657,1.4517662037447687,0.494213838318778,1.661024062434724,57.89090658303654
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,3,0.31622776601683794,12.42810242290868,5.462432793341431,0.3936787597273132,5.832546777777731,84.32845126310815
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.08,3,1.0,38.093459586100366,22.480813270617396,0.27794857689032904,23.03609554759287,124.73789425462317
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.12,0,1e-06,3.7293949033550025,0.7319860826841836,0.9220934348745526,0.25663658688489926,10138.847021729563
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.12,0,3.162277660168379e-06,3.4850359840393565,0.7133991558687669,0.9036745409163274,0.2675198904026429,2519.3304207840647
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.12,0,1e-05,3.2105626612198073,0.6894839142985497,0.8822277794703131,0.27791946714604865,829.9838546307944
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.12,0,3.1622776601683795e-05,2.9214386020882266,0.6598102289318297,0.8557007588715435,0.2906890147373602,442.57212234219077
