rig_id,split_role,method,partition_name,iteration,normalized_residual_l2,field_relative_l2,solution_l2
fresh-02,fresh_geometry_ood,fixed_paired_local,paired_local,2,0.9857772575637487,0.9872660481100431,0.02861543665487857
fresh-02,fresh_geometry_ood,fixed_paired_local,paired_local,4,0.955266409033092,0.96004707512901,0.08992682823369551
fresh-02,fresh_geometry_ood,fixed_paired_local,paired_local,8,0.8573464264194544,0.8734673711919202,0.28658344750014847
fresh-02,fresh_geometry_ood,fixed_paired_local,paired_local,16,0.5853714358897294,0.6409268726352708,0.8354303472159466
fresh-02,fresh_geometry_ood,fixed_paired_local,paired_local,32,0.1468963236349214,0.3290230343119927,1.8335820625535901
fresh-02,fresh_geometry_ood,fixed_paired_cross,paired_cross,0,1.0,1.0,0.0
fresh-02,fresh_geometry_ood,fixed_paired_cross,paired_cross,1,0.8805495025967146,0.8996889151252622,0.2403640490699118
fresh-02,fresh_geometry_ood,fixed_paired_cross,paired_cross,2,0.709440053144671,0.7600115242882437,0.5862420813880005
fresh-02,fresh_geometry_ood,fixed_paired_cross,paired_cross,4,0.37525482317909364,0.512762113063132,1.276145330474011
fresh-02,fresh_geometry_ood,fixed_paired_cross,paired_cross,8,0.10800732207106423,0.3492516901904219,1.9781708699275407
fresh-02,fresh_geometry_ood,fixed_paired_cross,paired_cross,16,0.038725983923717185,0.275808595174526,2.0453591959419266
fresh-02,fresh_geometry_ood,fixed_paired_cross,paired_cross,32,0.02310108042628251,0.2569242957264604,2.0671391708361995
fresh-02,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,0,1.0,1.0,0.0
fresh-02,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,1,0.9876556897045689,0.9931309965441921,0.037422456926753334
fresh-02,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,2,0.9650235432337344,0.9810266763736638,0.10582210140468414
fresh-02,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,4,0.8968182649163867,0.9487570091023868,0.31148593596088336
fresh-02,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,8,0.7162701317743848,0.8962517846054369,0.8559741789256458
fresh-02,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,16,0.4015415162260062,0.8951438801481569,1.788583743687057
fresh-02,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,32,0.09987591865552406,0.825070821411467,2.3987797047421338
fresh-02,fresh_geometry_ood,train_selected_fixed,paired_cross,0,1.0,1.0,0.0
fresh-02,fresh_geometry_ood,train_selected_fixed,paired_cross,1,0.8805495025967146,0.8996889151252622,0.2403640490699118
fresh-02,fresh_geometry_ood,train_selected_fixed,paired_cross,2,0.709440053144671,0.7600115242882437,0.5862420813880005
fresh-02,fresh_geometry_ood,train_selected_fixed,paired_cross,4,0.37525482317909364,0.512762113063132,1.276145330474011
fresh-02,fresh_geometry_ood,train_selected_fixed,paired_cross,8,0.10800732207106423,0.3492516901904219,1.9781708699275407
fresh-02,fresh_geometry_ood,train_selected_fixed,paired_cross,16,0.038725983923717185,0.275808595174526,2.0453591959419266
fresh-02,fresh_geometry_ood,train_selected_fixed,paired_cross,32,0.02310108042628251,0.2569242957264604,2.0671391708361995
fresh-02,fresh_geometry_ood,geometry_conditioned_selector,paired_local,0,1.0,1.0,0.0
fresh-02,fresh_geometry_ood,geometry_conditioned_selector,paired_local,1,0.9951225589283087,0.9956288291236258,0.009818601824450917
fresh-02,fresh_geometry_ood,geometry_conditioned_selector,paired_local,2,0.9857772575637487,0.9872660481100431,0.02861543665487857
fresh-02,fresh_geometry_ood,geometry_conditioned_selector,paired_local,4,0.955266409033092,0.96004707512901,0.08992682823369551
fresh-02,fresh_geometry_ood,geometry_conditioned_selector,paired_local,8,0.8573464264194544,0.8734673711919202,0.28658344750014847
fresh-02,fresh_geometry_ood,geometry_conditioned_selector,paired_local,16,0.5853714358897294,0.6409268726352708,0.8354303472159466
fresh-02,fresh_geometry_ood,geometry_conditioned_selector,paired_local,32,0.1468963236349214,0.3290230343119927,1.8335820625535901
fresh-02,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,0,1.0,1.0,0.0
fresh-02,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,1,0.8205369970852228,0.8484454045923805,0.360883907527985
fresh-02,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,2,0.5903016879343214,0.6635360345080162,0.8272461161227546
fresh-02,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,4,0.22557600432078867,0.42225030071866076,1.5957481362523858
fresh-02,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,8,0.08190218678908431,0.3401735569885733,2.072445852041082
fresh-02,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,16,0.030116044861414473,0.29922412003127513,2.0519224585324665
fresh-02,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,32,0.023418258867508927,0.28078706054220914,2.0738669236639145
fresh-03,fresh_geometry_ood,singleton_factor,singleton_factor,0,1.0,1.0,0.0
fresh-03,fresh_geometry_ood,singleton_factor,singleton_factor,1,0.9990654204971531,0.9992142283129443,0.002155727621663098
fresh-03,fresh_geometry_ood,singleton_factor,singleton_factor,2,0.9972226316544236,0.9976655842368795,0.006405123134295826
fresh-03,fresh_geometry_ood,singleton_factor,singleton_factor,4,0.9909192754186426,0.9923772398576551,0.020934304874667062
fresh-03,fresh_geometry_ood,singleton_factor,singleton_factor,8,0.9686006385967597,0.9737747345484477,0.07234148262309681
