policy,base_seed,mismatch_severity,camera_block,raw_weight_feature,normalized_weight,effective_camera_count,weight_fit_rigs,target_local_weight
target_local_range_heuristic_lcb,401,0.0,3,0.12723271110510143,0.2599918501256961,4.558064788776661,,True
target_local_range_heuristic_lcb,401,0.0,4,0.0356098244546402,0.07473507865179879,4.558064788776661,,True
target_local_range_heuristic_lcb,401,0.0,5,0.008240846164183344,0.07473507865179879,4.558064788776661,,True
target_local_range_heuristic_lcb,401,0.5,0,0.10381521429223041,0.2601500075678886,4.811413422578263,,True
target_local_range_heuristic_lcb,401,0.5,1,0.02311529246342177,0.08247610127171119,4.811413422578263,,True
target_local_range_heuristic_lcb,401,0.5,2,0.09688604776227572,0.24278624506451738,4.811413422578263,,True
target_local_range_heuristic_lcb,401,0.5,3,0.09776682684410491,0.24499338480184443,4.811413422578263,,True
target_local_range_heuristic_lcb,401,0.5,4,0.034765289980253286,0.08711816002232735,4.811413422578263,,True
target_local_range_heuristic_lcb,401,0.5,5,0.007028210921528263,0.08247610127171119,4.811413422578263,,True
target_local_range_heuristic_lcb,401,1.0,0,0.06290775495790031,0.18579914646221166,5.587646321109075,,True
target_local_range_heuristic_lcb,401,1.0,1,0.04850069687786465,0.1432476502898631,5.587646321109075,,True
target_local_range_heuristic_lcb,401,1.0,2,0.07923206827926055,0.23401328927688123,5.587646321109075,,True
target_local_range_heuristic_lcb,401,1.0,3,0.06372457127806465,0.1882116276452471,5.587646321109075,,True
target_local_range_heuristic_lcb,401,1.0,4,0.054789858986189766,0.1618227997681953,5.587646321109075,,True
target_local_range_heuristic_lcb,401,1.0,5,0.008455405858666443,0.08690548655760173,5.587646321109075,,True
target_local_range_heuristic_lcb,401,2.0,0,0.13254118452445052,0.21875005220519925,5.354575140336843,,True
target_local_range_heuristic_lcb,401,2.0,1,0.10911940749519768,0.18009403018253173,5.354575140336843,,True
target_local_range_heuristic_lcb,401,2.0,2,0.044922369137532614,0.09027472999166507,5.354575140336843,,True
target_local_range_heuristic_lcb,401,2.0,3,0.14517516816991125,0.23960156784481038,5.354575140336843,,True
target_local_range_heuristic_lcb,401,2.0,4,0.10967129952591527,0.18100488978412854,5.354575140336843,,True
target_local_range_heuristic_lcb,401,2.0,5,0.009991792463627872,0.09027472999166507,5.354575140336843,,True
target_local_range_heuristic_lcb,503,0.0,0,0.11035904415953772,0.22360205935412747,5.242827718764561,,True
target_local_range_heuristic_lcb,503,0.0,1,0.05632488510572851,0.11412168706643384,5.242827718764561,,True
target_local_range_heuristic_lcb,503,0.0,2,0.12601053059030215,0.2553140465729806,5.242827718764561,,True
target_local_range_heuristic_lcb,503,0.0,3,0.09916015481855465,0.20091162434544055,5.242827718764561,,True
target_local_range_heuristic_lcb,503,0.0,4,0.061525163747889446,0.12465814125972595,5.242827718764561,,True
target_local_range_heuristic_lcb,503,0.0,5,0.021071833322451966,0.08139244140129163,5.242827718764561,,True
target_local_range_heuristic_lcb,503,0.5,0,0.07983793666565271,0.24028874422509763,4.88391019735985,,True
target_local_range_heuristic_lcb,503,0.5,1,0.03354792556203131,0.10096940428729269,4.88391019735985,,True
target_local_range_heuristic_lcb,503,0.5,2,0.11584289746971371,0.29277415621671543,4.88391019735985,,True
target_local_range_heuristic_lcb,503,0.5,3,0.0612643925482276,0.18438783072233705,4.88391019735985,,True
target_local_range_heuristic_lcb,503,0.5,4,0.036012259409607325,0.10838632549437838,4.88391019735985,,True
target_local_range_heuristic_lcb,503,0.5,5,0.01229386218463785,0.07319353905417886,4.88391019735985,,True
target_local_range_heuristic_lcb,503,1.0,0,0.121182278685652,0.26516259989757923,5.067690927737412,,True
target_local_range_heuristic_lcb,503,1.0,1,0.04416210618213296,0.09663243684815952,5.067690927737412,,True
target_local_range_heuristic_lcb,503,1.0,2,0.10306997656205216,0.22553052519726402,5.067690927737412,,True
target_local_range_heuristic_lcb,503,1.0,3,0.09942074644356433,0.21754553468266205,5.067690927737412,,True
target_local_range_heuristic_lcb,503,1.0,4,0.051456726558688895,0.11259401576293566,5.067690927737412,,True
target_local_range_heuristic_lcb,503,1.0,5,0.011310737457635556,0.08253488761139943,5.067690927737412,,True
target_local_range_heuristic_lcb,503,2.0,0,0.20138644683018153,0.27223365394099336,4.919103286098273,,True
target_local_range_heuristic_lcb,503,2.0,1,0.08915481603837905,0.12908729287590326,4.919103286098273,,True
target_local_range_heuristic_lcb,503,2.0,2,0.07959154201505977,0.1152406246917716,4.919103286098273,,True
target_local_range_heuristic_lcb,503,2.0,3,0.18842405176588234,0.27223365394099336,4.919103286098273,,True
target_local_range_heuristic_lcb,503,2.0,4,0.09886478523947584,0.1431463610650901,4.919103286098273,,True
target_local_range_heuristic_lcb,503,2.0,5,0.022323953418842857,0.06805841348524834,4.919103286098273,,True
target_local_range_heuristic_lcb,607,0.0,0,0.08231923439570998,0.14434614099224416,5.543765998528525,,True
target_local_range_heuristic_lcb,607,0.0,1,0.12272370945528768,0.21519507558791573,5.543765998528525,,True
target_local_range_heuristic_lcb,607,0.0,2,0.12449104878460623,0.21829409143620027,5.543765998528525,,True
target_local_range_heuristic_lcb,607,0.0,3,0.06885856273308291,0.12074295731437054,5.543765998528525,,True
target_local_range_heuristic_lcb,607,0.0,4,0.11607025658597095,0.20352829742835482,5.543765998528525,,True
target_local_range_heuristic_lcb,607,0.0,5,0.055827698271958326,0.09789343724091445,5.543765998528525,,True
target_local_range_heuristic_lcb,607,0.5,0,0.05143147547892325,0.11076642253474696,5.421481634784831,,True
target_local_range_heuristic_lcb,607,0.5,1,0.09872475599227226,0.21262053898028202,5.421481634784831,,True
target_local_range_heuristic_lcb,607,0.5,2,0.11297038802619594,0.24330092841983364,5.421481634784831,,True
target_local_range_heuristic_lcb,607,0.5,3,0.07029680613722791,0.15139611801785305,5.421481634784831,,True
target_local_range_heuristic_lcb,607,0.5,4,0.08894392930333614,0.19155586658507134,5.421481634784831,,True
