policy,base_seed,family,mismatch_severity,selected_correction,fallback_used,reported_geometry_field_relative_l2,selected_field_relative_l2,field_gain_percent,selected_weighted_lcb,effective_camera_count
robust_median_uniform_gate,101,wrinkled_density_interface,0.0,0.0,True,0.629167857951391,0.629167857951391,0.0,0.0,5.999999999999999
robust_median_uniform_gate,101,shock_expansion_pair,0.0,0.0,True,0.5915088432532365,0.5915088432532365,0.0,0.0,5.999999999999999
robust_median_uniform_gate,101,smooth_plume,0.5,0.0,True,0.5373905185022773,0.5373905185022773,0.0,0.0,5.999999999999999
robust_median_uniform_gate,101,wrinkled_density_interface,0.5,0.0,True,0.6361169993138507,0.6361169993138507,0.0,0.0,5.999999999999999
robust_median_uniform_gate,101,shock_expansion_pair,0.5,0.0,True,0.5946837178386972,0.5946837178386972,0.0,0.0,5.999999999999999
robust_median_uniform_gate,101,smooth_plume,1.0,0.0,True,0.5536420647042976,0.5536420647042976,0.0,0.0,5.999999999999999
robust_median_uniform_gate,101,wrinkled_density_interface,1.0,0.0,True,0.6547981910135915,0.6547981910135915,0.0,0.0,5.999999999999999
robust_median_uniform_gate,101,shock_expansion_pair,1.0,0.0,True,0.603775335912293,0.603775335912293,0.0,0.0,5.999999999999999
robust_median_uniform_gate,101,smooth_plume,2.0,1.0,False,0.5901941489489183,0.5537613388057987,6.1730212351313725,0.0012191018379484504,5.999999999999999
robust_median_uniform_gate,101,wrinkled_density_interface,2.0,1.0,False,0.7027492413121786,0.6548759812211785,6.812282002839422,0.0012191018379484504,5.999999999999999
robust_median_uniform_gate,101,shock_expansion_pair,2.0,1.0,False,0.6259422338454882,0.6037992421453979,3.537545559764256,0.0012191018379484504,5.999999999999999
robust_median_uniform_gate,211,smooth_plume,0.0,0.0,True,0.6733044324928485,0.6733044324928485,0.0,0.0,5.999999999999999
robust_median_uniform_gate,211,wrinkled_density_interface,0.0,0.0,True,0.6641610760615045,0.6641610760615045,0.0,0.0,5.999999999999999
robust_median_uniform_gate,211,shock_expansion_pair,0.0,0.0,True,0.6367027605831819,0.6367027605831819,0.0,0.0,5.999999999999999
robust_median_uniform_gate,211,smooth_plume,0.5,0.0,True,0.7039630342370274,0.7039630342370274,0.0,0.0,5.999999999999999
robust_median_uniform_gate,211,wrinkled_density_interface,0.5,0.0,True,0.6842177157614542,0.6842177157614542,0.0,0.0,5.999999999999999
robust_median_uniform_gate,211,shock_expansion_pair,0.5,0.0,True,0.6447018093676098,0.6447018093676098,0.0,0.0,5.999999999999999
robust_median_uniform_gate,211,smooth_plume,1.0,0.0,True,0.7712600280537701,0.7712600280537701,0.0,0.0,5.999999999999999
robust_median_uniform_gate,211,wrinkled_density_interface,1.0,0.0,True,0.6999114295792108,0.6999114295792108,0.0,0.0,5.999999999999999
robust_median_uniform_gate,211,shock_expansion_pair,1.0,0.0,True,0.6619263349422688,0.6619263349422688,0.0,0.0,5.999999999999999
robust_median_uniform_gate,211,smooth_plume,2.0,1.5,False,0.8935033413537071,0.7041406157268356,21.193286791740082,1.6161855875100606e-05,5.999999999999999
robust_median_uniform_gate,211,wrinkled_density_interface,2.0,1.5,False,0.7221578910867941,0.6843333530210277,5.237710275358652,1.6161855875100606e-05,5.999999999999999
robust_median_uniform_gate,211,shock_expansion_pair,2.0,1.5,False,0.6972087605335413,0.6447287452040992,7.527159482230491,1.6161855875100606e-05,5.999999999999999
robust_median_uniform_gate,307,smooth_plume,0.0,0.0,True,0.6857219524369543,0.6857219524369543,0.0,0.0,5.999999999999999
robust_median_uniform_gate,307,wrinkled_density_interface,0.0,0.0,True,0.6359586984952307,0.6359586984952307,0.0,0.0,5.999999999999999
robust_median_uniform_gate,307,shock_expansion_pair,0.0,0.0,True,0.6654776142738124,0.6654776142738124,0.0,0.0,5.999999999999999
robust_median_uniform_gate,307,smooth_plume,0.5,0.0,True,0.7119388755127151,0.7119388755127151,0.0,0.0,5.999999999999999
robust_median_uniform_gate,307,wrinkled_density_interface,0.5,0.0,True,0.6444583675636819,0.6444583675636819,0.0,0.0,5.999999999999999
robust_median_uniform_gate,307,shock_expansion_pair,0.5,0.0,True,0.6708123545414086,0.6708123545414086,0.0,0.0,5.999999999999999
robust_median_uniform_gate,307,smooth_plume,1.0,0.0,True,0.7545286929195707,0.7545286929195707,0.0,0.0,5.999999999999999
robust_median_uniform_gate,307,wrinkled_density_interface,1.0,0.0,True,0.6585879659103594,0.6585879659103594,0.0,0.0,5.999999999999999
robust_median_uniform_gate,307,shock_expansion_pair,1.0,0.0,True,0.6778664146881345,0.6778664146881345,0.0,0.0,5.999999999999999
robust_median_uniform_gate,307,smooth_plume,2.0,1.5,False,0.8488336675010058,0.7121309312066298,16.10477311730969,0.001978959675020906,5.999999999999999
robust_median_uniform_gate,307,wrinkled_density_interface,2.0,1.5,False,0.7034148028500332,0.6445027800281957,8.375146866847702,0.001978959675020906,5.999999999999999
robust_median_uniform_gate,307,shock_expansion_pair,2.0,1.5,False,0.7081653177943622,0.6708366707806538,5.271176952010512,0.001978959675020906,5.999999999999999
robust_median_uniform_gate,401,smooth_plume,0.0,0.0,True,0.5363030060846542,0.5363030060846542,0.0,0.0,5.999999999999999
robust_median_uniform_gate,401,wrinkled_density_interface,0.0,0.0,True,0.7314049954666972,0.7314049954666972,0.0,0.0,5.999999999999999
robust_median_uniform_gate,401,shock_expansion_pair,0.0,0.0,True,0.6400704980190834,0.6400704980190834,0.0,0.0,5.999999999999999
robust_median_uniform_gate,401,smooth_plume,0.5,0.0,True,0.5616114838581756,0.5616114838581756,0.0,0.0,5.999999999999999
robust_median_uniform_gate,401,wrinkled_density_interface,0.5,0.0,True,0.7565318924974527,0.7565318924974527,0.0,0.0,5.999999999999999
robust_median_uniform_gate,401,shock_expansion_pair,0.5,0.0,True,0.6562688432536677,0.6562688432536677,0.0,0.0,5.999999999999999
robust_median_uniform_gate,401,smooth_plume,1.0,0.5,False,0.604607366114732,0.561626367189286,7.108910895619115,0.0007917226885776531,5.999999999999999
robust_median_uniform_gate,401,wrinkled_density_interface,1.0,0.5,False,0.7962834361167285,0.7565561350088507,4.989090480346764,0.0007917226885776531,5.999999999999999
robust_median_uniform_gate,401,shock_expansion_pair,1.0,0.5,False,0.6786064952497747,0.6562730533229988,3.291073999896747,0.0007917226885776531,5.999999999999999
robust_median_uniform_gate,401,smooth_plume,2.0,2.0,False,0.7068123514999479,0.536352849023161,24.11665587267251,0.00950661915392062,5.999999999999999
robust_median_uniform_gate,401,wrinkled_density_interface,2.0,2.0,False,0.8923221778918206,0.7314823853711611,18.024856549083633,0.00950661915392062,5.999999999999999
robust_median_uniform_gate,401,shock_expansion_pair,2.0,2.0,False,0.7474792307495669,0.6400840115108658,14.36765261437511,0.00950661915392062,5.999999999999999
robust_median_uniform_gate,503,smooth_plume,0.0,0.0,True,0.5803634581194058,0.5803634581194058,0.0,0.0,5.999999999999999
robust_median_uniform_gate,503,wrinkled_density_interface,0.0,0.0,True,0.651470919535793,0.651470919535793,0.0,0.0,5.999999999999999
robust_median_uniform_gate,503,shock_expansion_pair,0.0,0.0,True,0.6421722296506339,0.6421722296506339,0.0,0.0,5.999999999999999
robust_median_uniform_gate,503,smooth_plume,0.5,0.0,True,0.6004359552513786,0.6004359552513786,0.0,0.0,5.999999999999999
robust_median_uniform_gate,503,wrinkled_density_interface,0.5,0.0,True,0.6600112423142548,0.6600112423142548,0.0,0.0,5.999999999999999
robust_median_uniform_gate,503,shock_expansion_pair,0.5,0.0,True,0.64865494430849,0.64865494430849,0.0,0.0,5.999999999999999
robust_median_uniform_gate,503,smooth_plume,1.0,0.0,True,0.6341653621975536,0.6341653621975536,0.0,0.0,5.999999999999999
robust_median_uniform_gate,503,wrinkled_density_interface,1.0,0.0,True,0.6783575517090672,0.6783575517090672,0.0,0.0,5.999999999999999
robust_median_uniform_gate,503,shock_expansion_pair,1.0,0.0,True,0.6607392756100213,0.6607392756100213,0.0,0.0,5.999999999999999
robust_median_uniform_gate,503,smooth_plume,2.0,2.0,False,0.7075737791249151,0.5804949301895246,17.95980188702782,0.0020520885937113653,5.999999999999999
robust_median_uniform_gate,503,wrinkled_density_interface,2.0,2.0,False,0.7302888054452139,0.6515362090374939,10.783760591771529,0.0020520885937113653,5.999999999999999
robust_median_uniform_gate,503,shock_expansion_pair,2.0,2.0,False,0.6897734643792239,0.6422155858602265,6.89470978153648,0.0020520885937113653,5.999999999999999
robust_median_uniform_gate,607,smooth_plume,0.0,0.0,True,0.49221398228238805,0.49221398228238805,0.0,0.0,5.999999999999999
robust_median_uniform_gate,607,wrinkled_density_interface,0.0,0.0,True,0.7845751678397818,0.7845751678397818,0.0,0.0,5.999999999999999
robust_median_uniform_gate,607,shock_expansion_pair,0.0,0.0,True,0.5844258655054176,0.5844258655054176,0.0,0.0,5.999999999999999
robust_median_uniform_gate,607,smooth_plume,0.5,0.0,True,0.5120072126410113,0.5120072126410113,0.0,0.0,5.999999999999999
robust_median_uniform_gate,607,wrinkled_density_interface,0.5,0.0,True,0.7987777069362686,0.7987777069362686,0.0,0.0,5.999999999999999
robust_median_uniform_gate,607,shock_expansion_pair,0.5,0.0,True,0.5972937982749542,0.5972937982749542,0.0,0.0,5.999999999999999
robust_median_uniform_gate,607,smooth_plume,1.0,0.0,True,0.5542432204738572,0.5542432204738572,0.0,0.0,5.999999999999999
robust_median_uniform_gate,607,wrinkled_density_interface,1.0,0.0,True,0.8234614426900347,0.8234614426900347,0.0,0.0,5.999999999999999
robust_median_uniform_gate,607,shock_expansion_pair,1.0,0.0,True,0.6190381616373509,0.6190381616373509,0.0,0.0,5.999999999999999
robust_median_uniform_gate,607,smooth_plume,2.0,0.0,True,0.6633893239665006,0.6633893239665006,0.0,0.0,5.999999999999999
robust_median_uniform_gate,607,wrinkled_density_interface,2.0,0.0,True,0.8770815777554284,0.8770815777554284,0.0,0.0,5.999999999999999
robust_median_uniform_gate,607,shock_expansion_pair,2.0,0.0,True,0.6790773488899832,0.6790773488899832,0.0,0.0,5.999999999999999
loro_sign_agreement_heuristic_lcb,101,smooth_plume,0.0,0.0,True,0.5303539883483216,0.5303539883483216,0.0,0.0,5.746325029825765
loro_sign_agreement_heuristic_lcb,101,wrinkled_density_interface,0.0,0.0,True,0.629167857951391,0.629167857951391,0.0,0.0,5.746325029825765
loro_sign_agreement_heuristic_lcb,101,shock_expansion_pair,0.0,0.0,True,0.5915088432532365,0.5915088432532365,0.0,0.0,5.746325029825765
loro_sign_agreement_heuristic_lcb,101,smooth_plume,0.5,0.5,False,0.5373905185022773,0.5303681740413804,1.306748857510245,0.0001938073048370747,5.746325029825765
loro_sign_agreement_heuristic_lcb,101,wrinkled_density_interface,0.5,0.5,False,0.6361169993138507,0.6291711314413891,1.0919167197156687,0.0001938073048370747,5.746325029825765
loro_sign_agreement_heuristic_lcb,101,shock_expansion_pair,0.5,0.5,False,0.5946837178386972,0.5915101097127353,0.5336631945290145,0.0001938073048370747,5.746325029825765
loro_sign_agreement_heuristic_lcb,101,smooth_plume,1.0,1.0,False,0.5536420647042976,0.5304076217637897,4.196654196230089,0.0021362204352337773,5.746325029825765
loro_sign_agreement_heuristic_lcb,101,wrinkled_density_interface,1.0,1.0,False,0.6547981910135915,0.6291802286671925,3.91234470375427,0.0021362204352337773,5.746325029825765
loro_sign_agreement_heuristic_lcb,101,shock_expansion_pair,1.0,1.0,False,0.603775335912293,0.5915136311734883,2.0308389577188546,0.0021362204352337773,5.746325029825765
loro_sign_agreement_heuristic_lcb,101,smooth_plume,2.0,2.5,False,0.5901941489489183,0.5494793968657472,6.898535364283151,0.007706779115904117,5.746325029825765
loro_sign_agreement_heuristic_lcb,101,wrinkled_density_interface,2.0,2.5,False,0.7027492413121786,0.6363892973046806,9.442905108455218,0.007706779115904117,5.746325029825765
loro_sign_agreement_heuristic_lcb,101,shock_expansion_pair,2.0,2.5,False,0.6259422338454882,0.5993820294791667,4.243235706136702,0.007706779115904117,5.746325029825765
loro_sign_agreement_heuristic_lcb,211,smooth_plume,0.0,0.0,True,0.6733044324928485,0.6733044324928485,0.0,0.0,5.7374908933256465
loro_sign_agreement_heuristic_lcb,211,wrinkled_density_interface,0.0,0.0,True,0.6641610760615045,0.6641610760615045,0.0,0.0,5.7374908933256465
loro_sign_agreement_heuristic_lcb,211,shock_expansion_pair,0.0,0.0,True,0.6367027605831819,0.6367027605831819,0.0,0.0,5.7374908933256465
loro_sign_agreement_heuristic_lcb,211,smooth_plume,0.5,0.0,True,0.7039630342370274,0.7039630342370274,0.0,0.0,5.7374908933256465
loro_sign_agreement_heuristic_lcb,211,wrinkled_density_interface,0.5,0.0,True,0.6842177157614542,0.6842177157614542,0.0,0.0,5.7374908933256465
loro_sign_agreement_heuristic_lcb,211,shock_expansion_pair,0.5,0.0,True,0.6447018093676098,0.6447018093676098,0.0,0.0,5.7374908933256465
loro_sign_agreement_heuristic_lcb,211,smooth_plume,1.0,0.5,False,0.7712600280537701,0.7040219258533532,8.71795500281382,0.0009417049504099953,5.7374908933256465
loro_sign_agreement_heuristic_lcb,211,wrinkled_density_interface,1.0,0.5,False,0.6999114295792108,0.6842560899893443,2.2367600996712653,0.0009417049504099953,5.7374908933256465
loro_sign_agreement_heuristic_lcb,211,shock_expansion_pair,1.0,0.5,False,0.6619263349422688,0.6447107365657089,2.6008329730620914,0.0009417049504099953,5.7374908933256465
loro_sign_agreement_heuristic_lcb,211,smooth_plume,2.0,2.0,False,0.8935033413537071,0.6734039061621355,24.63330857365444,0.005270833831635534,5.7374908933256465
loro_sign_agreement_heuristic_lcb,211,wrinkled_density_interface,2.0,2.0,False,0.7221578910867941,0.6642851429304135,8.01386357065023,0.005270833831635534,5.7374908933256465
loro_sign_agreement_heuristic_lcb,211,shock_expansion_pair,2.0,2.0,False,0.6972087605335413,0.6367357170683654,8.673592026999016,0.005270833831635534,5.7374908933256465
loro_sign_agreement_heuristic_lcb,307,smooth_plume,0.0,0.0,True,0.6857219524369543,0.6857219524369543,0.0,0.0,5.735537590589686
loro_sign_agreement_heuristic_lcb,307,wrinkled_density_interface,0.0,0.0,True,0.6359586984952307,0.6359586984952307,0.0,0.0,5.735537590589686
loro_sign_agreement_heuristic_lcb,307,shock_expansion_pair,0.0,0.0,True,0.6654776142738124,0.6654776142738124,0.0,0.0,5.735537590589686
loro_sign_agreement_heuristic_lcb,307,smooth_plume,0.5,0.0,True,0.7119388755127151,0.7119388755127151,0.0,0.0,5.735537590589686
loro_sign_agreement_heuristic_lcb,307,wrinkled_density_interface,0.5,0.0,True,0.6444583675636819,0.6444583675636819,0.0,0.0,5.735537590589686
loro_sign_agreement_heuristic_lcb,307,shock_expansion_pair,0.5,0.0,True,0.6708123545414086,0.6708123545414086,0.0,0.0,5.735537590589686
loro_sign_agreement_heuristic_lcb,307,smooth_plume,1.0,0.5,False,0.7545286929195707,0.7120247437361926,5.633178642804615,0.001311079558420327,5.735537590589686
loro_sign_agreement_heuristic_lcb,307,wrinkled_density_interface,1.0,0.5,False,0.6585879659103594,0.6444782268516965,2.142422848428321,0.001311079558420327,5.735537590589686
loro_sign_agreement_heuristic_lcb,307,shock_expansion_pair,1.0,0.5,False,0.6778664146881345,0.6708232296614947,1.0390225675777376,0.001311079558420327,5.735537590589686
loro_sign_agreement_heuristic_lcb,307,smooth_plume,2.0,2.0,False,0.8488336675010058,0.6859228724345768,19.192310732212547,0.009150155967076558,5.735537590589686
loro_sign_agreement_heuristic_lcb,307,wrinkled_density_interface,2.0,2.0,False,0.7034148028500332,0.6360068787040986,9.582955017838303,0.009150155967076558,5.735537590589686
loro_sign_agreement_heuristic_lcb,307,shock_expansion_pair,2.0,2.0,False,0.7081653177943622,0.6655056627533129,6.023968410923628,0.009150155967076558,5.735537590589686
loro_sign_agreement_heuristic_lcb,401,smooth_plume,0.0,0.0,True,0.5363030060846542,0.5363030060846542,0.0,0.0,5.746246902192917
loro_sign_agreement_heuristic_lcb,401,wrinkled_density_interface,0.0,0.0,True,0.7314049954666972,0.7314049954666972,0.0,0.0,5.746246902192917
loro_sign_agreement_heuristic_lcb,401,shock_expansion_pair,0.0,0.0,True,0.6400704980190834,0.6400704980190834,0.0,0.0,5.746246902192917
loro_sign_agreement_heuristic_lcb,401,smooth_plume,0.5,0.0,True,0.5616114838581756,0.5616114838581756,0.0,0.0,5.746246902192917
loro_sign_agreement_heuristic_lcb,401,wrinkled_density_interface,0.5,0.0,True,0.7565318924974527,0.7565318924974527,0.0,0.0,5.746246902192917
loro_sign_agreement_heuristic_lcb,401,shock_expansion_pair,0.5,0.0,True,0.6562688432536677,0.6562688432536677,0.0,0.0,5.746246902192917
loro_sign_agreement_heuristic_lcb,401,smooth_plume,1.0,1.0,False,0.604607366114732,0.536348116335814,11.289847528249412,0.002965084145892718,5.746246902192917
loro_sign_agreement_heuristic_lcb,401,wrinkled_density_interface,1.0,1.0,False,0.7962834361167285,0.7314750425480032,8.138859937207696,0.002965084145892718,5.746246902192917
loro_sign_agreement_heuristic_lcb,401,shock_expansion_pair,1.0,1.0,False,0.6786064952497747,0.6400827285758539,5.676893301727288,0.002965084145892718,5.746246902192917
loro_sign_agreement_heuristic_lcb,401,smooth_plume,2.0,2.0,False,0.7068123514999479,0.536352849023161,24.11665587267251,0.02046436281551834,5.746246902192917
loro_sign_agreement_heuristic_lcb,401,wrinkled_density_interface,2.0,2.0,False,0.8923221778918206,0.7314823853711611,18.024856549083633,0.02046436281551834,5.746246902192917
loro_sign_agreement_heuristic_lcb,401,shock_expansion_pair,2.0,2.0,False,0.7474792307495669,0.6400840115108658,14.36765261437511,0.02046436281551834,5.746246902192917
loro_sign_agreement_heuristic_lcb,503,smooth_plume,0.0,0.0,True,0.5803634581194058,0.5803634581194058,0.0,0.0,5.745604154509389
loro_sign_agreement_heuristic_lcb,503,wrinkled_density_interface,0.0,0.0,True,0.651470919535793,0.651470919535793,0.0,0.0,5.745604154509389
loro_sign_agreement_heuristic_lcb,503,shock_expansion_pair,0.0,0.0,True,0.6421722296506339,0.6421722296506339,0.0,0.0,5.745604154509389
loro_sign_agreement_heuristic_lcb,503,smooth_plume,0.5,0.5,False,0.6004359552513786,0.5803845465759269,3.339475009796343,8.138751175005773e-05,5.745604154509389
loro_sign_agreement_heuristic_lcb,503,wrinkled_density_interface,0.5,0.5,False,0.6600112423142548,0.6514813928748321,1.292379416070815,8.138751175005773e-05,5.745604154509389
loro_sign_agreement_heuristic_lcb,503,shock_expansion_pair,0.5,0.5,False,0.64865494430849,0.6421791802221558,0.99833727363904,8.138751175005773e-05,5.745604154509389
loro_sign_agreement_heuristic_lcb,503,smooth_plume,1.0,1.0,False,0.6341653621975536,0.5804281239275983,8.47369494980635,0.0035703879832997276,5.745604154509389
loro_sign_agreement_heuristic_lcb,503,wrinkled_density_interface,1.0,1.0,False,0.6783575517090672,0.6515030341731202,3.9587555955246962,0.0035703879832997276,5.745604154509389
loro_sign_agreement_heuristic_lcb,503,shock_expansion_pair,1.0,1.0,False,0.6607392756100213,0.642193547621445,2.806814831985608,0.0035703879832997276,5.745604154509389
loro_sign_agreement_heuristic_lcb,503,smooth_plume,2.0,2.5,False,0.7075737791249151,0.5847957691463102,17.351972840266846,0.013128246758083162,5.745604154509389
loro_sign_agreement_heuristic_lcb,503,wrinkled_density_interface,2.0,2.5,False,0.7302888054452139,0.6627136600057649,9.253208447889655,0.013128246758083162,5.745604154509389
loro_sign_agreement_heuristic_lcb,503,shock_expansion_pair,2.0,2.5,False,0.6897734643792239,0.6480229220009012,6.052790449962733,0.013128246758083162,5.745604154509389
loro_sign_agreement_heuristic_lcb,607,smooth_plume,0.0,0.0,True,0.49221398228238805,0.49221398228238805,0.0,0.0,5.750401995208873
loro_sign_agreement_heuristic_lcb,607,wrinkled_density_interface,0.0,0.0,True,0.7845751678397818,0.7845751678397818,0.0,0.0,5.750401995208873
loro_sign_agreement_heuristic_lcb,607,shock_expansion_pair,0.0,0.0,True,0.5844258655054176,0.5844258655054176,0.0,0.0,5.750401995208873
loro_sign_agreement_heuristic_lcb,607,smooth_plume,0.5,0.0,True,0.5120072126410113,0.5120072126410113,0.0,0.0,5.750401995208873
loro_sign_agreement_heuristic_lcb,607,wrinkled_density_interface,0.5,0.0,True,0.7987777069362686,0.7987777069362686,0.0,0.0,5.750401995208873
loro_sign_agreement_heuristic_lcb,607,shock_expansion_pair,0.5,0.0,True,0.5972937982749542,0.5972937982749542,0.0,0.0,5.750401995208873
loro_sign_agreement_heuristic_lcb,607,smooth_plume,1.0,0.0,True,0.5542432204738572,0.5542432204738572,0.0,0.0,5.750401995208873
loro_sign_agreement_heuristic_lcb,607,wrinkled_density_interface,1.0,0.0,True,0.8234614426900347,0.8234614426900347,0.0,0.0,5.750401995208873
loro_sign_agreement_heuristic_lcb,607,shock_expansion_pair,1.0,0.0,True,0.6190381616373509,0.6190381616373509,0.0,0.0,5.750401995208873
loro_sign_agreement_heuristic_lcb,607,smooth_plume,2.0,0.5,False,0.6633893239665006,0.6069269614411327,8.51119553564283,0.0009593691500700031,5.750401995208873
loro_sign_agreement_heuristic_lcb,607,wrinkled_density_interface,2.0,0.5,False,0.8770815777554284,0.8542055400856908,2.6081995392356165,0.0009593691500700031,5.750401995208873
loro_sign_agreement_heuristic_lcb,607,shock_expansion_pair,2.0,0.5,False,0.6790773488899832,0.648352038447341,4.524567119322358,0.0009593691500700031,5.750401995208873
loro_consensus_correlation_heuristic_lcb,101,smooth_plume,0.0,0.0,True,0.5303539883483216,0.5303539883483216,0.0,0.0,5.714603959776788
loro_consensus_correlation_heuristic_lcb,101,wrinkled_density_interface,0.0,0.0,True,0.629167857951391,0.629167857951391,0.0,0.0,5.714603959776788
loro_consensus_correlation_heuristic_lcb,101,shock_expansion_pair,0.0,0.0,True,0.5915088432532365,0.5915088432532365,0.0,0.0,5.714603959776788
loro_consensus_correlation_heuristic_lcb,101,smooth_plume,0.5,0.0,True,0.5373905185022773,0.5373905185022773,0.0,0.0,5.714603959776788
loro_consensus_correlation_heuristic_lcb,101,wrinkled_density_interface,0.5,0.0,True,0.6361169993138507,0.6361169993138507,0.0,0.0,5.714603959776788
loro_consensus_correlation_heuristic_lcb,101,shock_expansion_pair,0.5,0.0,True,0.5946837178386972,0.5946837178386972,0.0,0.0,5.714603959776788
loro_consensus_correlation_heuristic_lcb,101,smooth_plume,1.0,1.0,False,0.5536420647042976,0.5304076217637897,4.196654196230089,0.001630174742550703,5.714603959776788
loro_consensus_correlation_heuristic_lcb,101,wrinkled_density_interface,1.0,1.0,False,0.6547981910135915,0.6291802286671925,3.91234470375427,0.001630174742550703,5.714603959776788
loro_consensus_correlation_heuristic_lcb,101,shock_expansion_pair,1.0,1.0,False,0.603775335912293,0.5915136311734883,2.0308389577188546,0.001630174742550703,5.714603959776788
loro_consensus_correlation_heuristic_lcb,101,smooth_plume,2.0,2.5,False,0.5901941489489183,0.5494793968657472,6.898535364283151,0.006413035304511885,5.714603959776788
loro_consensus_correlation_heuristic_lcb,101,wrinkled_density_interface,2.0,2.5,False,0.7027492413121786,0.6363892973046806,9.442905108455218,0.006413035304511885,5.714603959776788
loro_consensus_correlation_heuristic_lcb,101,shock_expansion_pair,2.0,2.5,False,0.6259422338454882,0.5993820294791667,4.243235706136702,0.006413035304511885,5.714603959776788
loro_consensus_correlation_heuristic_lcb,211,smooth_plume,0.0,0.0,True,0.6733044324928485,0.6733044324928485,0.0,0.0,5.71061394299288
loro_consensus_correlation_heuristic_lcb,211,wrinkled_density_interface,0.0,0.0,True,0.6641610760615045,0.6641610760615045,0.0,0.0,5.71061394299288
loro_consensus_correlation_heuristic_lcb,211,shock_expansion_pair,0.0,0.0,True,0.6367027605831819,0.6367027605831819,0.0,0.0,5.71061394299288
loro_consensus_correlation_heuristic_lcb,211,smooth_plume,0.5,0.0,True,0.7039630342370274,0.7039630342370274,0.0,0.0,5.71061394299288
loro_consensus_correlation_heuristic_lcb,211,wrinkled_density_interface,0.5,0.0,True,0.6842177157614542,0.6842177157614542,0.0,0.0,5.71061394299288
loro_consensus_correlation_heuristic_lcb,211,shock_expansion_pair,0.5,0.0,True,0.6447018093676098,0.6447018093676098,0.0,0.0,5.71061394299288
loro_consensus_correlation_heuristic_lcb,211,smooth_plume,1.0,0.5,False,0.7712600280537701,0.7040219258533532,8.71795500281382,0.0005052353205183234,5.71061394299288
loro_consensus_correlation_heuristic_lcb,211,wrinkled_density_interface,1.0,0.5,False,0.6999114295792108,0.6842560899893443,2.2367600996712653,0.0005052353205183234,5.71061394299288
loro_consensus_correlation_heuristic_lcb,211,shock_expansion_pair,1.0,0.5,False,0.6619263349422688,0.6447107365657089,2.6008329730620914,0.0005052353205183234,5.71061394299288
loro_consensus_correlation_heuristic_lcb,211,smooth_plume,2.0,2.0,False,0.8935033413537071,0.6734039061621355,24.63330857365444,0.003853785065787131,5.71061394299288
loro_consensus_correlation_heuristic_lcb,211,wrinkled_density_interface,2.0,2.0,False,0.7221578910867941,0.6642851429304135,8.01386357065023,0.003853785065787131,5.71061394299288
loro_consensus_correlation_heuristic_lcb,211,shock_expansion_pair,2.0,2.0,False,0.6972087605335413,0.6367357170683654,8.673592026999016,0.003853785065787131,5.71061394299288
loro_consensus_correlation_heuristic_lcb,307,smooth_plume,0.0,0.0,True,0.6857219524369543,0.6857219524369543,0.0,0.0,5.738512262494987
loro_consensus_correlation_heuristic_lcb,307,wrinkled_density_interface,0.0,0.0,True,0.6359586984952307,0.6359586984952307,0.0,0.0,5.738512262494987
loro_consensus_correlation_heuristic_lcb,307,shock_expansion_pair,0.0,0.0,True,0.6654776142738124,0.6654776142738124,0.0,0.0,5.738512262494987
loro_consensus_correlation_heuristic_lcb,307,smooth_plume,0.5,0.0,True,0.7119388755127151,0.7119388755127151,0.0,0.0,5.738512262494987
loro_consensus_correlation_heuristic_lcb,307,wrinkled_density_interface,0.5,0.0,True,0.6444583675636819,0.6444583675636819,0.0,0.0,5.738512262494987
loro_consensus_correlation_heuristic_lcb,307,shock_expansion_pair,0.5,0.0,True,0.6708123545414086,0.6708123545414086,0.0,0.0,5.738512262494987
loro_consensus_correlation_heuristic_lcb,307,smooth_plume,1.0,0.5,False,0.7545286929195707,0.7120247437361926,5.633178642804615,0.0010152028510570128,5.738512262494987
loro_consensus_correlation_heuristic_lcb,307,wrinkled_density_interface,1.0,0.5,False,0.6585879659103594,0.6444782268516965,2.142422848428321,0.0010152028510570128,5.738512262494987
loro_consensus_correlation_heuristic_lcb,307,shock_expansion_pair,1.0,0.5,False,0.6778664146881345,0.6708232296614947,1.0390225675777376,0.0010152028510570128,5.738512262494987
loro_consensus_correlation_heuristic_lcb,307,smooth_plume,2.0,2.0,False,0.8488336675010058,0.6859228724345768,19.192310732212547,0.007892591146054603,5.738512262494987
loro_consensus_correlation_heuristic_lcb,307,wrinkled_density_interface,2.0,2.0,False,0.7034148028500332,0.6360068787040986,9.582955017838303,0.007892591146054603,5.738512262494987
loro_consensus_correlation_heuristic_lcb,307,shock_expansion_pair,2.0,2.0,False,0.7081653177943622,0.6655056627533129,6.023968410923628,0.007892591146054603,5.738512262494987
loro_consensus_correlation_heuristic_lcb,401,smooth_plume,0.0,0.0,True,0.5363030060846542,0.5363030060846542,0.0,0.0,5.698088385522565
loro_consensus_correlation_heuristic_lcb,401,wrinkled_density_interface,0.0,0.0,True,0.7314049954666972,0.7314049954666972,0.0,0.0,5.698088385522565
loro_consensus_correlation_heuristic_lcb,401,shock_expansion_pair,0.0,0.0,True,0.6400704980190834,0.6400704980190834,0.0,0.0,5.698088385522565
loro_consensus_correlation_heuristic_lcb,401,smooth_plume,0.5,0.0,True,0.5616114838581756,0.5616114838581756,0.0,0.0,5.698088385522565
