case_id,split,family,base_seed,method,model_seed,field_relative_l2,field_rmse,field_nrmse_dynamic_range,field_mean_bias,h1_seminorm_relative_error,measured_reprojection_relative_l2,clean_reprojection_relative_l2,gate,correction_rms,optimization_forward_calls,optimization_adjoint_calls,grouped_adjoint_calls,evaluation_forward_calls,neural_inference_seconds,projection_variant,projection_iterations,damping_fraction,damping_absolute,preconditioner,projection_forward_calls,projection_adjoint_calls,paired_call_budget,matched_cgls_field_relative_l2,matched_huber_field_relative_l2,matched_base_landweber_field_relative_l2,field_gain_to_best_matched_classical,h1_gain_to_best_matched_classical,reprojection_ratio_to_matched_cgls,visible_correction_fraction,system_residual_fraction,exact_projection_approximation_error,exact_oracle_error_reduction_retention,oracle_reduction_defined,base_anchor_field_relative_l2,exact_oracle_field_relative_l2,raw_learned_field_relative_l2,exact_oracle_rank,exact_oracle_nullity_lower_bound,field_harm_to_best_matched_classical,converged,breakdown,projection_diagnostic_forward_calls,dense_oracle_used_by_algorithm,projection_target_mode,exact_oracle_internal_projection_residual
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,jacru_m2,29,0.31099659077338215,0.03321693017333366,0.032707118768412216,0.004477468630330556,0.5952691773301625,0.017809703158780592,0.0223247846877858,0.858244001865387,0.04747599437030647,18,17,1,1,0.00661620800383389,affine_cg_damped_1e-4,4,0.0001,0.0008912965609852112,identity,5,4,18,0.625247014128527,0.6163848846350234,0.6252958528213438,0.49545065343785827,0.404615267939515,14.346315559184832,0.0792150865254022,0.079214589693199,0.16720321678227565,1.0017653964660547,1,0.6253049932886997,0.31155049186141065,0.31497433523170804,150,850,0,0,0,1,False,affine_observation,2.2797417910473457e-15
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,jacru_m2,29,0.3114561044821762,0.03326600992285999,0.032755445244956105,0.004459513082216913,0.5989205445291077,0.009714499881070227,0.017768884486574033,0.858244001865387,0.047406831769115976,22,21,1,1,0.00661620800383389,affine_cg_damped_1e-4,8,0.0001,0.0008912965609852112,identity,9,8,22,0.6252396474805695,0.599231196705962,0.6252792296722122,0.48024050450930506,0.40642867273449956,23.018231084814193,0.04320874647765194,0.043207594442400854,0.0869293083952392,1.0003008319523865,1,0.6253049932886997,0.31155049186141065,0.31497433523170804,150,850,0,0,0,1,False,affine_observation,2.2797417910473457e-15
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,jacru_m2,29,0.3116044992349134,0.03328185967261932,0.03277105173372923,0.004482892088881981,0.5972605668739351,0.003976134327255322,0.01583331231317923,0.858244001865387,0.047390435575357666,26,25,1,1,0.00661620800383389,affine_cg_damped_1e-4,12,0.0001,0.0008912965609852112,identity,13,12,26,0.6252427773680682,0.5862439838509023,0.6252644014299842,0.4684730115470782,0.40781286378784193,20.28693687191678,0.017685293346108626,0.01768199099639974,0.03282368595974198,0.9998278674146281,1,0.6253049932886997,0.31155049186141065,0.31497433523170804,150,850,0,0,0,1,False,affine_observation,2.2797417910473457e-15
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,jacru_m2,29,0.31154136963807016,0.03327511692535962,0.032764412473740505,0.004494308048632094,0.5974262758252383,0.0005910987330542841,0.015885289844280847,0.858244001865387,0.04739121872053805,34,33,1,1,0.00661620800383389,affine_cg_damped_1e-4,20,0.0001,0.0008912965609852112,identity,21,20,34,0.6252482705869264,0.5671528538086444,0.6252419874306644,0.450692405855048,0.4021254862128515,35.970138275864485,0.0026291250823495876,0.0026059008235289056,0.005275783492406304,1.0000290743982923,1,0.6253049932886997,0.31155049186141065,0.31497433523170804,150,850,0,0,0,1,False,affine_observation,2.2797417910473457e-15
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,jacru_m2,29,0.3115253465906591,0.033273405535386845,0.03276272735007595,0.004494628954194876,0.5973328788885849,8.126074627042194e-05,0.0158271650627022,0.858244001865387,0.04739277388295581,46,45,1,1,0.00661620800383389,affine_cg_damped_1e-4,32,0.0001,0.0008912965609852112,identity,33,32,46,0.6252482639138777,0.5452801161542976,0.6252226293579616,0.4286874995777272,0.3893549739029119,104.51715101618942,0.0003614365152266225,9.40652967288293e-05,0.0011705267371675922,1.00008014313942,1,0.6253049932886997,0.31155049186141065,0.31497433523170804,150,850,0,0,0,1,False,affine_observation,2.2797417910473457e-15
6be92a896230a00c27bc,development,single_interface,2141,jacru_m2,29,0.3715435243274695,0.037915198427684274,0.04789310427344756,0.0021072175344086863,0.6289220604206949,0.2514224706733656,0.25307551236287534,0.8582111597061157,0.052377632645852185,14,13,1,1,0.008448167005553842,affine_cg_undamped,0,0.0,0.0,identity,1,0,14,0.6951479282993305,0.7105863434280925,0.690342074675668,0.46551876341421966,0.3442577601401911,28.249879203819603,1.0,1.0,1.0,1.26993781983652,1,0.6899331022184738,0.4392203721007183,0.3715435243274695,150,850,0,0,0,1,False,affine_observation,2.168912365218395e-15
6be92a896230a00c27bc,development,single_interface,2141,jacru_m2,29,0.3560978178434092,0.036338998096218524,0.045902105150108875,0.0018841333943103767,0.6500398311836353,0.13561012017445578,0.13825292559145594,0.8582111597061157,0.0498199982451056,15,14,1,1,0.008448167005553842,affine_cg_undamped,1,0.0,0.0,identity,2,1,15,0.697137186600731,0.7030735300088881,0.6905297423581671,0.4891997949790105,0.32901010438194456,19.325213687655932,0.5393715200207108,0.5393715200207108,0.7758111933203851,1.3315450085772182,1,0.6899331022184738,0.4392203721007183,0.3715435243274695,150,850,0,0,0,1,False,affine_observation,2.168912365218395e-15
6be92a896230a00c27bc,development,single_interface,2141,jacru_m2,29,0.3669763388924903,0.03744912721210675,0.0473043800084518,0.0019284238386239785,0.677409217995329,0.12457015431145543,0.1276063597342122,0.8582111597061157,0.04871405851080673,16,15,1,1,0.008448167005553842,affine_cg_undamped,2,0.0,0.0,identity,3,2,16,0.6986473512611595,0.6965826252772436,0.6907093252223083,0.47317615229574267,0.30699983202860226,23.09047287527406,0.4954614994349101,0.4954614994349101,0.650212869055992,1.2881546269082396,1,0.6899331022184738,0.4392203721007183,0.3715435243274695,150,850,0,0,0,1,False,affine_observation,2.168912365218395e-15
6be92a896230a00c27bc,development,single_interface,2141,jacru_m2,29,0.3954839388626564,0.040358265008337696,0.050979097419899776,0.0018170531112837276,0.7215508739235456,0.08316157426742797,0.08785830179706755,0.8582111597061157,0.047611426090233354,18,17,1,1,0.008448167005553842,affine_cg_undamped,4,0.0,0.0,identity,5,4,18,0.6999454152763986,0.6858796260192194,0.6910492232506122,0.42339162170772165,0.2724978002935975,25.26626067176228,0.3307642870770567,0.33076428707705663,0.4749796548103086,1.1744483944533635,1,0.6899331022184738,0.4392203721007183,0.3715435243274695,150,850,0,0,0,1,False,affine_observation,2.168912365218395e-15
6be92a896230a00c27bc,development,single_interface,2141,jacru_m2,29,0.4348602427025875,0.0443765300989275,0.05605482422504961,0.0018475851145574884,0.7811002753905794,0.039050444753562084,0.043678530489515054,0.8582111597061157,0.04682464043160708,22,21,1,1,0.008448167005553842,affine_cg_undamped,8,0.0,0.0,identity,9,8,22,0.7000452450462147,0.6700350890181536,0.6916692876621087,0.35098885143490505,0.22578656034142355,30.579491099146594,0.15531803760012483,0.15531803760012478,0.2083370290497685,1.017390937413042,1,0.6899331022184738,0.4392203721007183,0.3715435243274695,150,850,0,0,0,1,False,affine_observation,2.168912365218395e-15
6be92a896230a00c27bc,development,single_interface,2141,jacru_m2,29,0.44047113799454335,0.04494910960690451,0.056778085904206715,0.0018130444530981274,0.7941753702800294,0.01498912348636605,0.02462590110510205,0.8582111597061157,0.04671300486393912,26,25,1,1,0.008448167005553842,affine_cg_undamped,12,0.0,0.0,identity,13,12,26,0.6998787582406716,0.658032266443947,0.6922261005293768,0.3306237999925435,0.2174606139689571,32.43089905266059,0.059617278623592486,0.0596172786235925,0.07050450570858506,0.9950111592130261,1,0.6899331022184738,0.4392203721007183,0.3715435243274695,150,850,0,0,0,1,False,affine_observation,2.168912365218395e-15
6be92a896230a00c27bc,development,single_interface,2141,jacru_m2,29,0.4391476787394024,0.044814053504499136,0.05660748793126975,0.001825057612554987,0.792561526066665,0.002731763448569108,0.01999329625298543,0.8582111597061157,0.04673954263331142,34,33,1,1,0.008448167005553842,affine_cg_undamped,20,0.0,0.0,identity,21,20,34,0.6998971160431005,0.6391863350648893,0.6931912240589831,0.3129582804757227,0.2160725744579835,39.223882304166736,0.010865231899331966,0.010865231899331983,0.011716676829388463,1.0002899468299107,1,0.6899331022184738,0.4392203721007183,0.3715435243274695,150,850,0,0,0,1,False,affine_observation,2.168912365218395e-15
6be92a896230a00c27bc,development,single_interface,2141,jacru_m2,29,0.43921713848733257,0.044821141718808015,0.05661644150664547,0.001825429700399116,0.7926927074226865,0.00012075369919543317,0.020097593788897302,0.8582111597061157,0.04674379346106835,46,45,1,1,0.008448167005553842,affine_cg_undamped,32,0.0,0.0,identity,33,32,46,0.6998996242134863,0.6168194376030731,0.6943586683565581,0.28793239688731836,0.20221782818577025,56.13220176616733,0.00048028204826731577,0.00048028204826739096,0.0007066271308417804,1.0000128976832736,1,0.6899331022184738,0.4392203721007183,0.3715435243274695,150,850,0,0,0,1,False,affine_observation,2.168912365218395e-15
6be92a896230a00c27bc,development,single_interface,2141,jacru_m2,29,0.3715435243274695,0.037915198427684274,0.04789310427344756,0.0021072175344086863,0.6289220604206949,0.2514224706733656,0.25307551236287534,0.8582111597061157,0.052377632645852185,14,13,1,1,0.008448167005553842,affine_cg_damped_1e-6,0,1e-06,8.912965609852111e-06,identity,1,0,14,0.6951479282993305,0.7105863434280925,0.690342074675668,0.46551876341421966,0.3442577601401911,28.249879203819603,1.0,1.0,1.0,1.26993781983652,1,0.6899331022184738,0.4392203721007183,0.3715435243274695,150,850,0,0,0,1,False,affine_observation,2.168912365218395e-15
6be92a896230a00c27bc,development,single_interface,2141,jacru_m2,29,0.3560977675190168,0.0363389929607251,0.04590209866313973,0.0018841339560608326,0.6500396379169312,0.1356097786947027,0.13825259086044595,0.8582111597061157,0.0498199981471378,15,14,1,1,0.008448167005553842,affine_cg_damped_1e-6,1,1e-06,8.912965609852111e-06,identity,2,1,15,0.697137186600731,0.7030735300088881,0.6905297423581671,0.48919986716622615,0.32901030387742064,19.325165024848246,0.5393701618296463,0.5393701618237681,0.775811193322012,1.3315452093025362,1,0.6899331022184738,0.4392203721007183,0.3715435243274695,150,850,0,0,0,1,False,affine_observation,2.168912365218395e-15
6be92a896230a00c27bc,development,single_interface,2141,jacru_m2,29,0.3669760694276974,0.03744909971381806,0.04730434527361031,0.001928424318924985,0.6774085282511904,0.12456921443877375,0.1276054408319589,0.8582111597061157,0.04871405756302247,16,15,1,1,0.008448167005553842,affine_cg_damped_1e-6,2,1e-06,8.912965609852111e-06,identity,3,2,16,0.6986473512611595,0.6965826252772436,0.6907093252223083,0.47317653913397717,0.307000537647586,23.090298659349045,0.4954577612142205,0.495457761196317,0.6502128690679131,1.288155701703256,1,0.6899331022184738,0.4392203721007183,0.3715435243274695,150,850,0,0,0,1,False,affine_observation,2.168912365218395e-15
6be92a896230a00c27bc,development,single_interface,2141,jacru_m2,29,0.39548266665945064,0.04035813518280225,0.05097893342898942,0.0018170559801727725,0.7215483674068596,0.08315978671244179,0.08785660129122316,0.8582111597061157,0.04761141917335217,18,17,1,1,0.008448167005553842,affine_cg_damped_1e-6,4,1e-06,8.912965609852111e-06,identity,5,4,18,0.6999454152763986,0.6858796260192194,0.6910492232506122,0.42339347655681986,0.27250032748394337,25.265717574416612,0.33075717731084764,0.3307571772327069,0.4749796549335638,1.1744534687996289,1,0.6899331022184738,0.4392203721007183,0.3715435243274695,150,850,0,0,0,1,False,affine_observation,2.168912365218395e-15
6be92a896230a00c27bc,development,single_interface,2141,jacru_m2,29,0.43485563507666614,0.04437605990084934,0.05605423028788139,0.0018475880081553918,0.7810920918998003,0.039047954048159694,0.04367644842908459,0.8582111597061157,0.0468246014043222,22,21,1,1,0.008448167005553842,affine_cg_damped_1e-6,8,1e-06,8.912965609852111e-06,identity,9,8,22,0.7000452450462147,0.6700350890181536,0.6916692876621087,0.3509957281283751,0.22579467167967815,30.57754068592688,0.15530813114508235,0.15530813069701,0.20833703104939197,1.0174093155222,1,0.6899331022184738,0.4392203721007183,0.3715435243274695,150,850,0,0,0,1,False,affine_observation,2.168912365218395e-15
6be92a896230a00c27bc,development,single_interface,2141,jacru_m2,29,0.4404651696432802,0.04494850054980188,0.056777316565352266,0.0018130510954517396,0.794164469378294,0.01498751880049236,0.024625141739817624,0.8582111597061157,0.04671294418075098,26,25,1,1,0.008448167005553842,affine_cg_damped_1e-6,12,1e-06,8.912965609852111e-06,identity,13,12,26,0.6998787582406716,0.658032266443947,0.6922261005293768,0.33063286999042585,0.21747135515443128,32.427427108111715,0.059610896195365644,0.05961089469940891,0.07050451596767773,0.9950349647503849,1,0.6899331022184738,0.4392203721007183,0.3715435243274695,150,850,0,0,0,1,False,affine_observation,2.168912365218395e-15
6be92a896230a00c27bc,development,single_interface,2141,jacru_m2,29,0.43914170557275056,0.044813443955996686,0.056606717971696856,0.0018250627157184928,0.7925505069716708,0.002731260301741591,0.01999347597265318,0.8582111597061157,0.04673947093316462,34,33,1,1,0.008448167005553842,affine_cg_damped_1e-6,20,1e-06,8.912965609852111e-06,identity,21,20,34,0.6998971160431005,0.6391863350648893,0.6931912240589831,0.31296762542933665,0.21608347351185686,39.21665789681383,0.0108632306986192,0.01086322213644636,0.011716746191488688,1.000313771574067,1,0.6899331022184738,0.4392203721007183,0.3715435243274695,150,850,0,0,0,1,False,affine_observation,2.168912365218395e-15
6be92a896230a00c27bc,development,single_interface,2141,jacru_m2,29,0.43921114720440685,0.04482053032157972,0.0566156692118291,0.001825434733987287,0.7926816422681351,0.00012076581295055392,0.02009778189245689,0.8582111597061157,0.04674372035807699,46,45,1,1,0.008448167005553842,affine_cg_damped_1e-6,32,1e-06,8.912965609852111e-06,identity,33,32,46,0.6998996242134863,0.6168194376030731,0.6943586683565581,0.28794211007493936,0.20222896438387933,56.13783282965535,0.00048033022914426086,0.0004801361784217471,0.0007077852533177632,1.0000367946865207,1,0.6899331022184738,0.4392203721007183,0.3715435243274695,150,850,0,0,0,1,False,affine_observation,2.168912365218395e-15
6be92a896230a00c27bc,development,single_interface,2141,jacru_m2,29,0.3715435243274695,0.037915198427684274,0.04789310427344756,0.0021072175344086863,0.6289220604206949,0.2514224706733656,0.25307551236287534,0.8582111597061157,0.052377632645852185,14,13,1,1,0.008448167005553842,affine_cg_damped_1e-4,0,0.0001,0.0008912965609852112,identity,1,0,14,0.6951479282993305,0.7105863434280925,0.690342074675668,0.46551876341421966,0.3442577601401911,28.249879203819603,1.0,1.0,1.0,1.26993781983652,1,0.6899331022184738,0.4392203721007183,0.3715435243274695,150,850,0,0,0,1,False,affine_observation,2.168912365218395e-15
6be92a896230a00c27bc,development,single_interface,2141,jacru_m2,29,0.356092788867307,0.03633848490028233,0.045901456899605016,0.0018841895553553681,0.6500205125579602,0.13557599533715378,0.13821947536336587,0.8582111597061157,0.04981998861780112,15,14,1,1,0.008448167005553842,affine_cg_damped_1e-4,1,0.0001,0.0008912965609852112,identity,2,1,15,0.697137186600731,0.7030735300088881,0.6905297423581671,0.48920700873291556,0.3290300456255474,19.320350704184865,0.5392357929426552,0.539235734176905,0.7758112095817741,1.3315650672958157,1,0.6899331022184738,0.4392203721007183,0.3715435243274695,150,850,0,0,0,1,False,affine_observation,2.168912365218395e-15
6be92a896230a00c27bc,development,single_interface,2141,jacru_m2,29,0.36694942047961526,0.0374463802473538,0.04730091014215005,0.001928471850214093,0.677340302088085,0.12447626966817725,0.12751457138198125,0.8582111597061157,0.04871396483724879,16,15,1,1,0.008448167005553842,affine_cg_damped_1e-4,2,0.0001,0.0008912965609852112,identity,3,2,16,0.6986473512611595,0.6965826252772436,0.6907093252223083,0.4732147958276056,0.3070703340737875,23.073070305445018,0.4950880855430382,0.4950879065706205,0.6502129881314734,1.2882619944633789,1,0.6899331022184738,0.4392203721007183,0.3715435243274695,150,850,0,0,0,1,False,affine_observation,2.168912365218395e-15
6be92a896230a00c27bc,development,single_interface,2141,jacru_m2,29,0.395356985511341,0.04034530969841836,0.05096273274202409,0.0018173395813862472,0.7213007272004691,0.08298330795497703,0.08768873307902153,0.8582111597061157,0.047610743560329134,18,17,1,1,0.008448167005553842,affine_cg_damped_1e-4,4,0.0001,0.0008912965609852112,identity,5,4,18,0.6999454152763986,0.6858796260192194,0.6910492232506122,0.42357671738121794,0.27275001021789275,25.21209956239108,0.33005525613016673,0.33005447527641524,0.4749808836348777,1.1749547642386384,1,0.6899331022184738,0.4392203721007183,0.3715435243274695,150,850,0,0,0,1,False,affine_observation,2.168912365218395e-15
6be92a896230a00c27bc,development,single_interface,2141,jacru_m2,29,0.43440169019752684,0.0443297358256311,0.05599571539525779,0.0018478736407594551,0.7802859336872334,0.038803633965370385,0.04347250548672874,0.8582111597061157,0.046820811897935,22,21,1,1,0.008448167005553842,affine_cg_damped_1e-4,8,0.0001,0.0008912965609852112,identity,9,8,22,0.7000452450462147,0.6700350890181536,0.6916692876621087,0.3516732223172309,0.22659372212470372,30.38621933621762,0.15433637996415184,0.15433190456064189,0.2083568621123058,1.019219933112005,1,0.6899331022184738,0.4392203721007183,0.3715435243274695,150,850,0,0,0,1,False,affine_observation,2.168912365218395e-15
6be92a896230a00c27bc,development,single_interface,2141,jacru_m2,29,0.439878153942684,0.044888596890308524,0.056701648434115966,0.0018137050821289413,0.7930924653685678,0.014833528318453113,0.024553256677171918,0.8582111597061157,0.04670707199243727,26,25,1,1,0.008448167005553842,affine_cg_damped_1e-4,12,0.0001,0.0008912965609852112,identity,13,12,26,0.6998787582406716,0.658032266443947,0.6922261005293768,0.3315249473710207,0.21852765253028433,32.09424886839491,0.05899841918952433,0.058983454649553076,0.07060586263633355,0.9973763524426672,1,0.6899331022184738,0.4392203721007183,0.3715435243274695,150,850,0,0,0,1,False,affine_observation,2.168912365218395e-15
6be92a896230a00c27bc,development,single_interface,2141,jacru_m2,29,0.43855448424324034,0.04475351931252551,0.05653102333426042,0.001825565572314758,0.7914674164689707,0.0027033922114980814,0.020014211897141962,0.8582111597061157,0.04673253278859892,34,33,1,1,0.008448167005553842,affine_cg_damped_1e-4,20,0.0001,0.0008912965609852112,identity,21,20,34,0.6998971160431005,0.6391863350648893,0.6931912240589831,0.3138863267489614,0.21715476491509275,38.816515383622985,0.010752389013829163,0.010666479087884095,0.01238268314152265,1.002655979443745,1,0.6899331022184738,0.4392203721007183,0.3715435243274695,150,850,0,0,0,1,False,affine_observation,2.168912365218395e-15
6be92a896230a00c27bc,development,single_interface,2141,jacru_m2,29,0.4386221683941681,0.044760426331070594,0.05653974802971544,0.001825930776900885,0.7915940949620223,0.00036090947606904456,0.02011927216711292,0.8582111597061157,0.04673664640459826,46,45,1,1,0.008448167005553842,affine_cg_damped_1e-4,32,0.0001,0.0008912965609852112,identity,33,32,46,0.6998996242134863,0.6168194376030731,0.6943586683565581,0.2888969742934333,0.20332349426121646,167.7683057745656,0.0014354702469610145,0.00046594066695388137,0.004083167105396877,1.0023860124943365,1,0.6899331022184738,0.4392203721007183,0.3715435243274695,150,850,0,0,0,1,False,affine_observation,2.168912365218395e-15
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,jacru_m2,29,0.28673328338511567,0.033486185193945674,0.032493264238114314,0.007534173629460932,0.5438624745883539,0.2042437895623628,0.20242610272455136,0.8590075969696045,0.050655327567130905,14,13,1,1,0.011711500003002584,affine_cg_undamped,0,0.0,0.0,identity,1,0,14,0.5744395556809898,0.5939469509419847,0.5738016574765118,0.500846902777791,0.4107416411432015,43.5846124820283,1.0,1.0,1.0,1.0199448984726167,1,0.5737784687665399,0.29234641708288633,0.28673328338511567,150,850,0,0,0,1,False,affine_observation,2.050744273689601e-15
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,jacru_m2,29,0.2939880105265831,0.034333429482166083,0.03331538632732608,0.007677970645128703,0.5485137054887511,0.08630571935175856,0.0850502045900266,0.8590075969696045,0.048082760593997124,15,14,1,1,0.011711500003002584,affine_cg_undamped,1,0.0,0.0,identity,2,1,15,0.5746103998334069,0.5852704465465683,0.5738086851606051,0.4883698404835396,0.41410774990405474,23.22972976502393,0.4225622700043293,0.4225622700043293,0.5610622157071398,0.9941669989829659,1,0.5737784687665399,0.29234641708288633,0.28673328338511567,150,850,0,0,0,1,False,affine_observation,2.050744273689601e-15
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,jacru_m2,29,0.2895198825428198,0.033811618552621533,0.03280904795770216,0.0075996087606367835,0.5740953369054745,0.04416025153604243,0.04630347005733855,0.8590075969696045,0.04747700090953903,16,15,1,1,0.011711500003002584,affine_cg_undamped,2,0.0,0.0,identity,3,2,16,0.574735818084384,0.577773381607954,0.573814204407471,0.4962557170913753,0.3939275330765376,15.484546028121267,0.21621343606415389,0.21621343606415389,0.39599836366552493,1.0100433995458475,1,0.5737784687665399,0.29234641708288633,0.28673328338511567,150,850,0,0,0,1,False,affine_observation,2.050744273689601e-15
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,jacru_m2,29,0.28727619714960595,0.03354958945119629,0.032554788453928486,0.007574660146703668,0.5732144238814604,0.021850598720418835,0.02879541928042674,0.8590075969696045,0.047139689434400965,18,17,1,1,0.011711500003002584,affine_cg_undamped,4,0.0,0.0,identity,5,4,18,0.5749100453416804,0.5653570394658239,0.5738234763297847,0.4918676569039662,0.40478593663702267,12.440505195003277,0.10698292842704565,0.10698292842704558,0.2536218704591745,1.0180157871249846,1,0.5737784687665399,0.29234641708288633,0.28673328338511567,150,850,0,0,0,1,False,affine_observation,2.050744273689601e-15
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,jacru_m2,29,0.2916779472185755,0.034063648427004156,0.03305360472810711,0.007580780121411144,0.5857610306814844,0.013693872363900997,0.03051056106875834,0.8590075969696045,0.047067849038264165,22,21,1,1,0.011711500003002584,affine_cg_undamped,8,0.0,0.0,identity,9,8,22,0.5750179812598925,0.5469248064613386,0.5738429776580017,0.4666946099853055,0.39964610780572035,18.96220961739879,0.06704670136234316,0.06704670136234298,0.12093606474598102,1.0023752442563374,1,0.5737784687665399,0.29234641708288633,0.28673328338511567,150,850,0,0,0,1,False,affine_observation,2.050744273689601e-15
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,jacru_m2,29,0.29217273316138814,0.03412143207010544,0.033109674990307966,0.007615928170479523,0.586214922744176,0.005200083326002948,0.02687430374253453,0.8590075969696045,0.047104347393048265,26,25,1,1,0.011711500003002584,affine_cg_undamped,12,0.0,0.0,identity,13,12,26,0.5750631230082498,0.5334213874833811,0.5738677238614243,0.45226655695261025,0.398796016194623,15.49748237958578,0.02546017843257447,0.025460178432574553,0.048723061579752674,1.0006171433582605,1,0.5737784687665399,0.29234641708288633,0.28673328338511567,150,850,0,0,0,1,False,affine_observation,2.050744273689601e-15
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,jacru_m2,29,0.2923712536650015,0.03414461631390968,0.033132171782812955,0.007629064673571678,0.5862301987841533,0.0008212497605665441,0.027044750384982864,0.8590075969696045,0.04712117644647942,34,33,1,1,0.011711500003002584,affine_cg_undamped,20,0.0,0.0,identity,21,20,34,0.5750859132733027,0.5139501164903839,0.5739315020452427,0.431129122683112,0.39147843429031237,26.955218971300276,0.004020928921884245,0.0040209289218842295,0.008626207973205105,0.9999117492767203,1,0.5737784687665399,0.29234641708288633,0.28673328338511567,150,850,0,0,0,1,False,affine_observation,2.050744273689601e-15
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,jacru_m2,29,0.2923448002258042,0.034141526945443215,0.03312917401924782,0.007630788800383033,0.586177033025815,3.267130931699864e-05,0.026897831315322644,0.8590075969696045,0.04712086459089819,46,45,1,1,0.011711500003002584,affine_cg_undamped,32,0.0,0.0,identity,33,32,46,0.5750868153821183,0.49194338585127206,0.5740469962972995,0.40573486983685547,0.37565714223363617,29.857584126284404,0.00015996231458006188,0.00015996231458008866,0.00037163153154681246,1.0000057451064028,1,0.5737784687665399,0.29234641708288633,0.28673328338511567,150,850,0,0,0,1,False,affine_observation,2.050744273689601e-15
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,jacru_m2,29,0.28673328338511567,0.033486185193945674,0.032493264238114314,0.007534173629460932,0.5438624745883539,0.2042437895623628,0.20242610272455136,0.8590075969696045,0.050655327567130905,14,13,1,1,0.011711500003002584,affine_cg_damped_1e-6,0,1e-06,9.161935546900565e-06,identity,1,0,14,0.5744395556809898,0.5939469509419847,0.5738016574765118,0.500846902777791,0.4107416411432015,43.5846124820283,1.0,1.0,1.0,1.0199448984726167,1,0.5737784687665399,0.29234641708288633,0.28673328338511567,150,850,0,0,0,1,False,affine_observation,2.050744273689601e-15
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,jacru_m2,29,0.2939879471682085,0.03433342208284976,0.03331537914741176,0.00767797041127658,0.548513617926416,0.08630557899638415,0.08505005604768875,0.8590075969696045,0.048082760577830855,15,14,1,1,0.011711500003002584,affine_cg_damped_1e-6,1,1e-06,9.161935546900565e-06,identity,2,1,15,0.5746103998334069,0.5852704465465683,0.5738086851606051,0.4883699507467277,0.4141078434333377,23.229691987487943,0.4225615828090187,0.4225615828058892,0.5610622157087549,0.9941672241114622,1,0.5737784687665399,0.29234641708288633,0.28673328338511567,150,850,0,0,0,1,False,affine_observation,2.050744273689601e-15
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,jacru_m2,29,0.2895197913140667,0.03381160789845929,0.0328090376194535,0.007599608794231854,0.5740950683851868,0.04416007043718331,0.04630326518440308,0.8590075969696045,0.04747700085067446,16,15,1,1,0.011711500003002584,affine_cg_damped_1e-6,2,1e-06,9.161935546900565e-06,identity,3,2,16,0.574735818084384,0.577773381607954,0.573814204407471,0.4962558758230051,0.39392781655341463,15.48448252681586,0.21621254938427242,0.21621254937319048,0.3959983636723441,1.010043723704921,1,0.5737784687665399,0.29234641708288633,0.28673328338511567,150,850,0,0,0,1,False,affine_observation,2.050744273689601e-15
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,jacru_m2,29,0.2872760674906087,0.033549574308952806,0.03255477376067765,0.007574660481985419,0.5732139918357098,0.021850319563338227,0.028795110340716117,0.8590075969696045,0.04713968905703838,18,17,1,1,0.011711500003002584,affine_cg_damped_1e-6,4,1e-06,9.161935546900565e-06,identity,5,4,18,0.5749100453416804,0.5653570394658239,0.5738234763297847,0.4918678862439907,0.4047863852644404,12.440346258620988,0.10698156164335443,0.10698156160551593,0.25362187049752727,1.0180162478365364,1,0.5737784687665399,0.29234641708288633,0.28673328338511567,150,850,0,0,0,1,False,affine_observation,2.050744273689601e-15
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,jacru_m2,29,0.2916774753076549,0.034063593314823615,0.03305355125009417,0.007580780787998497,0.5857596318476306,0.01369307635589132,0.03050979034857913,0.8590075969696045,0.047067842169443125,22,21,1,1,0.011711500003002584,affine_cg_damped_1e-6,8,1e-06,9.161935546900565e-06,identity,9,8,22,0.5750179812598925,0.5469248064613386,0.5738429776580017,0.4666954728295484,0.3996475414882371,18.961107367404374,0.06704280401980273,0.06704280390746388,0.12093606534570717,1.0023769210764357,1,0.5737784687665399,0.29234641708288633,0.28673328338511567,150,850,0,0,0,1,False,affine_observation,2.050744273689601e-15
