case_id,split,family,base_seed,method,model_seed,field_relative_l2,field_rmse,field_nrmse_dynamic_range,field_mean_bias,h1_seminorm_relative_error,measured_reprojection_relative_l2,clean_reprojection_relative_l2,gate,correction_rms,optimization_forward_calls,optimization_adjoint_calls,grouped_adjoint_calls,evaluation_forward_calls,neural_inference_seconds,matched_step,total_calls,baseline_kind,dc_step_size,operator_norm_squared_bound,projection_iterations,paired_call_budget,matched_step_internal_offset
b06a75091983ab395677,development,smooth_no_interface,2113,base_landweber_matched,-1,0.590466269010773,0.05092782768330511,0.06477026036089188,0.016243204726470038,1.1339446495056973,0.005959519272891563,0.016656634557260245,,0.00018028065729398245,15,15,0,1,0.0,2,15,base_landweber_matched,0.10564399309083775,9.276438454549416,1,15,2
b06a75091983ab395677,development,smooth_no_interface,2113,cgls_matched,-1,0.5912091428511781,0.05099190069292506,0.0648517487279394,0.0162228223748082,1.1362425649573762,0.003044268044838387,0.0175566758961983,,,16,16,0,1,0.0,3,16,cgls_matched,,9.276438454549416,2,16,3
b06a75091983ab395677,development,smooth_no_interface,2113,huber_pdhg_matched,-1,0.5901457301379444,0.05090018114473387,0.06473509935790406,0.018446504525442324,0.9455518049658113,0.2063668003059802,0.20591133741683973,,,16,16,0,1,0.0,3,16,huber_pdhg_matched,,9.276438454549416,2,16,3
b06a75091983ab395677,development,smooth_no_interface,2113,base_landweber_matched,-1,0.5904749925182575,0.05092858008748005,0.06477121727220196,0.016243277895291033,1.1339790931227942,0.005797941086216284,0.016604975036277465,,0.00022023584695112135,16,16,0,1,0.0,3,16,base_landweber_matched,0.10564399309083775,9.276438454549416,2,16,3
b06a75091983ab395677,development,smooth_no_interface,2113,cgls_matched,-1,0.5914590305545027,0.05101345355472766,0.06487915976300569,0.01622648033738354,1.1366268616530244,0.0017512315390237458,0.017884922303703202,,,18,18,0,1,0.0,5,18,cgls_matched,,9.276438454549416,4,18,5
b06a75091983ab395677,development,smooth_no_interface,2113,huber_pdhg_matched,-1,0.5768001618896554,0.049749123352350065,0.06327117842715577,0.01789774595813368,0.9567741528937048,0.17720762925767333,0.17667829883881,,,18,18,0,1,0.0,5,18,huber_pdhg_matched,,9.276438454549416,4,18,5
b06a75091983ab395677,development,smooth_no_interface,2113,base_landweber_matched,-1,0.5904916773653048,0.05093001915870213,0.0647730474900214,0.016243062618804687,1.1340353986863656,0.005525918139024309,0.016542282229161223,,0.0002915116129259942,18,18,0,1,0.0,5,18,base_landweber_matched,0.10564399309083775,9.276438454549416,4,18,5
b06a75091983ab395677,development,smooth_no_interface,2113,cgls_matched,-1,0.5916077161031408,0.05102627771149572,0.06489546958831262,0.016222688634840537,1.1368458062046014,0.0006093774826991866,0.018047025056562423,,,22,22,0,1,0.0,9,22,cgls_matched,,9.276438454549416,8,22,9
b06a75091983ab395677,development,smooth_no_interface,2113,huber_pdhg_matched,-1,0.5560026152807732,0.0479553310131075,0.060989824555779046,0.016998929055907993,0.9624673082141634,0.1360029347647381,0.13532578127302586,,,22,22,0,1,0.0,9,22,huber_pdhg_matched,,9.276438454549416,8,22,9
b06a75091983ab395677,development,smooth_no_interface,2113,base_landweber_matched,-1,0.5905255229167969,0.050932938343937084,0.0647767601240824,0.016242068799947044,1.1341283913546885,0.005090209881462295,0.016497019903205103,,0.0004141734666573882,22,22,0,1,0.0,9,22,base_landweber_matched,0.10564399309083775,9.276438454549416,8,22,9
b06a75091983ab395677,development,smooth_no_interface,2113,cgls_matched,-1,0.5916385496993425,0.051028937115015646,0.06489885183071772,0.016225474684862035,1.1369506436067944,0.00026635571224233555,0.01810070450992746,,,26,26,0,1,0.0,13,26,cgls_matched,,9.276438454549416,12,26,13
b06a75091983ab395677,development,smooth_no_interface,2113,huber_pdhg_matched,-1,0.5398899601113873,0.0465656114490048,0.05922237241634557,0.016300060289341858,0.9567921175079376,0.10782307567326932,0.10699687292361741,,,26,26,0,1,0.0,13,26,huber_pdhg_matched,,9.276438454549416,12,26,13
b06a75091983ab395677,development,smooth_no_interface,2113,base_landweber_matched,-1,0.590561625518439,0.050936052200175524,0.06478072034167787,0.0162409188689863,1.1342160761982072,0.004731409349619703,0.016500810038698743,,0.0005210804605279729,26,26,0,1,0.0,13,26,base_landweber_matched,0.10564399309083775,9.276438454549416,12,26,13
b06a75091983ab395677,development,smooth_no_interface,2113,cgls_matched,-1,0.5916548178626493,0.051030340247186105,0.06490063634107553,0.016225092953186925,1.137009832267057,3.5760532202305375e-05,0.018101608397237384,,,34,34,0,1,0.0,21,34,cgls_matched,,9.276438454549416,20,34,21
b06a75091983ab395677,development,smooth_no_interface,2113,huber_pdhg_matched,-1,0.5154826219747578,0.04446047390590197,0.05654504819175556,0.015264541186449432,0.93743209790891,0.07389631808851765,0.07285356156693186,,,34,34,0,1,0.0,21,34,huber_pdhg_matched,,9.276438454549416,20,34,21
b06a75091983ab395677,development,smooth_no_interface,2113,base_landweber_matched,-1,0.5906394953036308,0.05094276848391622,0.06478926214419196,0.01623881332411679,1.1343979606540482,0.004137816186211571,0.016568628153356545,,0.0007059506105068031,34,34,0,1,0.0,21,34,base_landweber_matched,0.10564399309083775,9.276438454549416,20,34,21
