base_seed,family,mismatch_severity,correction_candidate,camera_block,loco_score
211,smooth_plume,2.0,2.5,0,0.035700280092686644
211,smooth_plume,2.0,2.5,1,0.074209974020345
211,smooth_plume,2.0,2.5,2,0.21137015081237792
211,smooth_plume,2.0,2.5,3,0.03239292604036655
211,smooth_plume,2.0,2.5,4,0.05828037490116271
211,smooth_plume,2.0,2.5,5,0.08084476782826668
211,wrinkled_density_interface,2.0,-0.5,0,0.30968387066417774
211,wrinkled_density_interface,2.0,-0.5,1,0.13227847090103884
211,wrinkled_density_interface,2.0,-0.5,2,0.27069640420348035
211,wrinkled_density_interface,2.0,-0.5,3,0.27839116108165607
211,wrinkled_density_interface,2.0,-0.5,4,0.10732273755516249
211,wrinkled_density_interface,2.0,-0.5,5,0.24375776925235018
211,wrinkled_density_interface,2.0,0.0,0,0.25784449048219527
211,wrinkled_density_interface,2.0,0.0,1,0.1199799415072558
211,wrinkled_density_interface,2.0,0.0,2,0.2818341025382676
211,wrinkled_density_interface,2.0,0.0,3,0.23695809785506136
211,wrinkled_density_interface,2.0,0.0,4,0.10319885437791071
211,wrinkled_density_interface,2.0,0.0,5,0.24233225279466192
211,wrinkled_density_interface,2.0,0.5,0,0.2058698704996579
211,wrinkled_density_interface,2.0,0.5,1,0.11266836768074906
211,wrinkled_density_interface,2.0,0.5,2,0.2921579538855699
211,wrinkled_density_interface,2.0,0.5,3,0.19124662860647043
211,wrinkled_density_interface,2.0,0.5,4,0.10263591871373681
211,wrinkled_density_interface,2.0,0.5,5,0.2386529879534448
211,wrinkled_density_interface,2.0,1.0,0,0.14955370099248982
211,wrinkled_density_interface,2.0,1.0,1,0.1094315227974025
211,wrinkled_density_interface,2.0,1.0,2,0.30194378739954586
211,wrinkled_density_interface,2.0,1.0,3,0.1403397019541545
211,wrinkled_density_interface,2.0,1.0,4,0.10397362379345007
211,wrinkled_density_interface,2.0,1.0,5,0.2340454445289556
211,wrinkled_density_interface,2.0,1.5,0,0.08614802922984854
211,wrinkled_density_interface,2.0,1.5,1,0.11007400820414169
211,wrinkled_density_interface,2.0,1.5,2,0.31435397082999256
211,wrinkled_density_interface,2.0,1.5,3,0.08297649039835976
211,wrinkled_density_interface,2.0,1.5,4,0.10569161085153125
211,wrinkled_density_interface,2.0,1.5,5,0.23504664390892807
211,wrinkled_density_interface,2.0,2.0,0,0.05974767426690656
211,wrinkled_density_interface,2.0,2.0,1,0.1169469279997722
211,wrinkled_density_interface,2.0,2.0,2,0.3317948179503458
211,wrinkled_density_interface,2.0,2.0,3,0.06097005103027526
211,wrinkled_density_interface,2.0,2.0,4,0.10870565127646632
211,wrinkled_density_interface,2.0,2.0,5,0.23882591192638994
211,wrinkled_density_interface,2.0,2.5,0,0.08074823506822884
211,wrinkled_density_interface,2.0,2.5,1,0.13153066718058629
211,wrinkled_density_interface,2.0,2.5,2,0.34653435759462814
211,wrinkled_density_interface,2.0,2.5,3,0.08196889056500146
211,wrinkled_density_interface,2.0,2.5,4,0.11613220793432952
211,wrinkled_density_interface,2.0,2.5,5,0.2449375181200619
211,shock_expansion_pair,2.0,-0.5,0,0.1153786229054187
211,shock_expansion_pair,2.0,-0.5,1,0.11253055034390089
211,shock_expansion_pair,2.0,-0.5,2,0.282840144955888
211,shock_expansion_pair,2.0,-0.5,3,0.1528686294334523
211,shock_expansion_pair,2.0,-0.5,4,0.07260113637802888
211,shock_expansion_pair,2.0,-0.5,5,0.24563239657438235
211,shock_expansion_pair,2.0,0.0,0,0.09864818200712568
211,shock_expansion_pair,2.0,0.0,1,0.09569532623071265
211,shock_expansion_pair,2.0,0.0,2,0.29687532463320343
211,shock_expansion_pair,2.0,0.0,3,0.12238383004593863
211,shock_expansion_pair,2.0,0.0,4,0.0682578340593714
211,shock_expansion_pair,2.0,0.0,5,0.24288647139128045
211,shock_expansion_pair,2.0,0.5,0,0.08109436706733708
211,shock_expansion_pair,2.0,0.5,1,0.08028634627007568
211,shock_expansion_pair,2.0,0.5,2,0.3116200700205998
211,shock_expansion_pair,2.0,0.5,3,0.09454946242574429
211,shock_expansion_pair,2.0,0.5,4,0.0629353856591763
211,shock_expansion_pair,2.0,0.5,5,0.23834735900650805
211,shock_expansion_pair,2.0,1.0,0,0.06368147497244393
211,shock_expansion_pair,2.0,1.0,1,0.07108032195197622
211,shock_expansion_pair,2.0,1.0,2,0.3265021531961806
211,shock_expansion_pair,2.0,1.0,3,0.06894059747753911
211,shock_expansion_pair,2.0,1.0,4,0.056941384597017974
211,shock_expansion_pair,2.0,1.0,5,0.23130497931271715
211,shock_expansion_pair,2.0,1.5,0,0.0475646144448205
211,shock_expansion_pair,2.0,1.5,1,0.07078625471906709
211,shock_expansion_pair,2.0,1.5,2,0.34010846475095596
211,shock_expansion_pair,2.0,1.5,3,0.04823397565769129
211,shock_expansion_pair,2.0,1.5,4,0.05183067437729499
211,shock_expansion_pair,2.0,1.5,5,0.2205418689173944
211,shock_expansion_pair,2.0,2.0,0,0.04141183209837224
211,shock_expansion_pair,2.0,2.0,1,0.0773868771984119
211,shock_expansion_pair,2.0,2.0,2,0.35737466400748297
211,shock_expansion_pair,2.0,2.0,3,0.04046282175762834
211,shock_expansion_pair,2.0,2.0,4,0.04927323550313326
211,shock_expansion_pair,2.0,2.0,5,0.2128456659536386
211,shock_expansion_pair,2.0,2.5,0,0.046326276162167446
211,shock_expansion_pair,2.0,2.5,1,0.08907980788493541
211,shock_expansion_pair,2.0,2.5,2,0.3759704111564137
211,shock_expansion_pair,2.0,2.5,3,0.045298741892067895
211,shock_expansion_pair,2.0,2.5,4,0.049822067796795065
211,shock_expansion_pair,2.0,2.5,5,0.20633911631902924
307,smooth_plume,0.0,-0.5,0,0.05412739860000224
307,smooth_plume,0.0,-0.5,1,0.06679295674347077
307,smooth_plume,0.0,-0.5,2,0.1241077492282622
307,smooth_plume,0.0,-0.5,3,0.04939493921106482
307,smooth_plume,0.0,-0.5,4,0.09555602074805106
307,smooth_plume,0.0,-0.5,5,0.07832318415694099
307,smooth_plume,0.0,0.0,0,0.04767510482810267
307,smooth_plume,0.0,0.0,1,0.05447937661972919
307,smooth_plume,0.0,0.0,2,0.13715140378722013
307,smooth_plume,0.0,0.0,3,0.043809435495239794
307,smooth_plume,0.0,0.0,4,0.0768956089047347
307,smooth_plume,0.0,0.0,5,0.076366417071707
307,smooth_plume,0.0,0.5,0,0.05772948230290454
307,smooth_plume,0.0,0.5,1,0.05266943181259849
307,smooth_plume,0.0,0.5,2,0.15646235572061776
307,smooth_plume,0.0,0.5,3,0.05299623051989161
307,smooth_plume,0.0,0.5,4,0.06236935413526681
307,smooth_plume,0.0,0.5,5,0.08281587359229
307,smooth_plume,0.0,1.0,0,0.08167404311318936
307,smooth_plume,0.0,1.0,1,0.06585365943843564
307,smooth_plume,0.0,1.0,2,0.1797524156497038
307,smooth_plume,0.0,1.0,3,0.07252851614190196
307,smooth_plume,0.0,1.0,4,0.06856021941274673
307,smooth_plume,0.0,1.0,5,0.09807739213393823
307,smooth_plume,0.0,1.5,0,0.11357615576251438
307,smooth_plume,0.0,1.5,1,0.08520000614328846
307,smooth_plume,0.0,1.5,2,0.20667581008043454
307,smooth_plume,0.0,1.5,3,0.09545644632076374
307,smooth_plume,0.0,1.5,4,0.0872806563028638
307,smooth_plume,0.0,1.5,5,0.11977197115726108
307,smooth_plume,0.0,2.0,0,0.14583316047648096
307,smooth_plume,0.0,2.0,1,0.10868894682561259
307,smooth_plume,0.0,2.0,2,0.2335524266938226
307,smooth_plume,0.0,2.0,3,0.10979256955474871
307,smooth_plume,0.0,2.0,4,0.11195974223799592
307,smooth_plume,0.0,2.0,5,0.14467032823398168
307,smooth_plume,0.0,2.5,0,0.18199822499628773
307,smooth_plume,0.0,2.5,1,0.1370600606174302
307,smooth_plume,0.0,2.5,2,0.2582073532147297
307,smooth_plume,0.0,2.5,3,0.12940076043204252
307,smooth_plume,0.0,2.5,4,0.14138805075580202
307,smooth_plume,0.0,2.5,5,0.1673498428929885
307,wrinkled_density_interface,0.0,-0.5,0,0.06331534185791145
307,wrinkled_density_interface,0.0,-0.5,1,0.07049305326731181
307,wrinkled_density_interface,0.0,-0.5,2,0.18918024933088004
307,wrinkled_density_interface,0.0,-0.5,3,0.058345175052309836
307,wrinkled_density_interface,0.0,-0.5,4,0.09810744135539112
307,wrinkled_density_interface,0.0,-0.5,5,0.1330024559584017
307,wrinkled_density_interface,0.0,0.0,0,0.05973562363291109
307,wrinkled_density_interface,0.0,0.0,1,0.07258225917637119
307,wrinkled_density_interface,0.0,0.0,2,0.20688941705178404
307,wrinkled_density_interface,0.0,0.0,3,0.05518253482312175
307,wrinkled_density_interface,0.0,0.0,4,0.09396829675154668
307,wrinkled_density_interface,0.0,0.0,5,0.1336941776860159
307,wrinkled_density_interface,0.0,0.5,0,0.07219681333459965
307,wrinkled_density_interface,0.0,0.5,1,0.07791452261645462
307,wrinkled_density_interface,0.0,0.5,2,0.2258993361400039
307,wrinkled_density_interface,0.0,0.5,3,0.06938592242175766
307,wrinkled_density_interface,0.0,0.5,4,0.08904606259009454
307,wrinkled_density_interface,0.0,0.5,5,0.1348165975800795
307,wrinkled_density_interface,0.0,1.0,0,0.09985015915615908
307,wrinkled_density_interface,0.0,1.0,1,0.0833779712192474
307,wrinkled_density_interface,0.0,1.0,2,0.2465566495310991
307,wrinkled_density_interface,0.0,1.0,3,0.09590925361487168
307,wrinkled_density_interface,0.0,1.0,4,0.08776882021784198
307,wrinkled_density_interface,0.0,1.0,5,0.1380886212600942
307,wrinkled_density_interface,0.0,1.5,0,0.1373032284352478
307,wrinkled_density_interface,0.0,1.5,1,0.08982102824483781
307,wrinkled_density_interface,0.0,1.5,2,0.2685261725488348
307,wrinkled_density_interface,0.0,1.5,3,0.1284614075488232
307,wrinkled_density_interface,0.0,1.5,4,0.09361052991355719
307,wrinkled_density_interface,0.0,1.5,5,0.1457732579540033
307,wrinkled_density_interface,0.0,2.0,0,0.18002295710514712
307,wrinkled_density_interface,0.0,2.0,1,0.09694049109108585
307,wrinkled_density_interface,0.0,2.0,2,0.2875724874752784
307,wrinkled_density_interface,0.0,2.0,3,0.1660019863804566
307,wrinkled_density_interface,0.0,2.0,4,0.10527770445612342
307,wrinkled_density_interface,0.0,2.0,5,0.14861391408850783
307,wrinkled_density_interface,0.0,2.5,0,0.23995321139121623
307,wrinkled_density_interface,0.0,2.5,1,0.10828464464604119
307,wrinkled_density_interface,0.0,2.5,2,0.3065099174011053
307,wrinkled_density_interface,0.0,2.5,3,0.21184587485092668
307,wrinkled_density_interface,0.0,2.5,4,0.12392823036629928
307,wrinkled_density_interface,0.0,2.5,5,0.14702028786604915
307,shock_expansion_pair,0.0,-0.5,0,0.05135965718039277
307,shock_expansion_pair,0.0,-0.5,1,0.08398041828691939
307,shock_expansion_pair,0.0,-0.5,2,0.19860359185853435
307,shock_expansion_pair,0.0,-0.5,3,0.04837856276658503
307,shock_expansion_pair,0.0,-0.5,4,0.12806267467740218
307,shock_expansion_pair,0.0,-0.5,5,0.13229504411761617
307,shock_expansion_pair,0.0,0.0,0,0.049552354843677246
307,shock_expansion_pair,0.0,0.0,1,0.0857415329200417
307,shock_expansion_pair,0.0,0.0,2,0.21687984279186837
307,shock_expansion_pair,0.0,0.0,3,0.046045846022710064
307,shock_expansion_pair,0.0,0.0,4,0.11502810948970763
307,shock_expansion_pair,0.0,0.0,5,0.13062277599386654
307,shock_expansion_pair,0.0,0.5,0,0.05882545139567027
307,shock_expansion_pair,0.0,0.5,1,0.0884108372323126
307,shock_expansion_pair,0.0,0.5,2,0.23766976499780837
307,shock_expansion_pair,0.0,0.5,3,0.05317231522958764
307,shock_expansion_pair,0.0,0.5,4,0.10244743741020912
307,shock_expansion_pair,0.0,0.5,5,0.12864081023769283
307,shock_expansion_pair,0.0,1.0,0,0.07927971432845024
307,shock_expansion_pair,0.0,1.0,1,0.09171024318269226
307,shock_expansion_pair,0.0,1.0,2,0.26018745570686636
307,shock_expansion_pair,0.0,1.0,3,0.06659379963840703
307,shock_expansion_pair,0.0,1.0,4,0.09586050382590812
307,shock_expansion_pair,0.0,1.0,5,0.1270254150497809
307,shock_expansion_pair,0.0,1.5,0,0.10884165517944883
307,shock_expansion_pair,0.0,1.5,1,0.09556112911041949
307,shock_expansion_pair,0.0,1.5,2,0.2841036534182534
307,shock_expansion_pair,0.0,1.5,3,0.08819454939661865
307,shock_expansion_pair,0.0,1.5,4,0.0971728987120677
307,shock_expansion_pair,0.0,1.5,5,0.12803266997438964
307,shock_expansion_pair,0.0,2.0,0,0.13053106452132754
307,shock_expansion_pair,0.0,2.0,1,0.09897957626307795
307,shock_expansion_pair,0.0,2.0,2,0.3030031495040728
307,shock_expansion_pair,0.0,2.0,3,0.09943252307612227
307,shock_expansion_pair,0.0,2.0,4,0.10412742959235424
307,shock_expansion_pair,0.0,2.0,5,0.12510752360045752
307,shock_expansion_pair,0.0,2.5,0,0.15408579912807127
307,shock_expansion_pair,0.0,2.5,1,0.10511415919596151
307,shock_expansion_pair,0.0,2.5,2,0.324396022969209
307,shock_expansion_pair,0.0,2.5,3,0.10912341344036436
307,shock_expansion_pair,0.0,2.5,4,0.11775432628479114
307,shock_expansion_pair,0.0,2.5,5,0.12300494364737018
307,smooth_plume,0.5,-0.5,0,0.06954830322889663
307,smooth_plume,0.5,-0.5,1,0.09351596653558199
307,smooth_plume,0.5,-0.5,2,0.11608964212379176
307,smooth_plume,0.5,-0.5,3,0.06629552674077988
307,smooth_plume,0.5,-0.5,4,0.11770362289699023
307,smooth_plume,0.5,-0.5,5,0.0856675847852941
307,smooth_plume,0.5,0.0,0,0.05412829792274554
307,smooth_plume,0.5,0.0,1,0.06679950940168444
307,smooth_plume,0.5,0.0,2,0.12410694084568341
307,smooth_plume,0.5,0.0,3,0.04939658813363202
307,smooth_plume,0.5,0.0,4,0.09555985873550564
307,smooth_plume,0.5,0.0,5,0.07832483146709543
307,smooth_plume,0.5,0.5,0,0.04767405220233889
307,smooth_plume,0.5,0.5,1,0.05448410830309618
307,smooth_plume,0.5,0.5,2,0.13715061345847482
307,smooth_plume,0.5,0.5,3,0.04381184158968905
307,smooth_plume,0.5,0.5,4,0.07689933501857339
307,smooth_plume,0.5,0.5,5,0.07636833709148312
307,smooth_plume,0.5,1.0,0,0.057727815745552635
307,smooth_plume,0.5,1.0,1,0.05267391389919862
307,smooth_plume,0.5,1.0,2,0.15646354268750087
307,smooth_plume,0.5,1.0,3,0.052999508252590526
307,smooth_plume,0.5,1.0,4,0.062372011989908674
307,smooth_plume,0.5,1.0,5,0.08281954297956595
307,smooth_plume,0.5,1.5,0,0.08167437967607766
307,smooth_plume,0.5,1.5,1,0.06585667580146268
307,smooth_plume,0.5,1.5,2,0.17975435455945746
307,smooth_plume,0.5,1.5,3,0.07253453107786974
307,smooth_plume,0.5,1.5,4,0.06856223295170916
307,smooth_plume,0.5,1.5,5,0.09808357111694642
307,smooth_plume,0.5,2.0,0,0.1135790177355769
307,smooth_plume,0.5,2.0,1,0.08520071950257159
307,smooth_plume,0.5,2.0,2,0.20667939327287607
307,smooth_plume,0.5,2.0,3,0.0954663277211219
307,smooth_plume,0.5,2.0,4,0.08728093803955866
307,smooth_plume,0.5,2.0,5,0.11978143247058452
307,smooth_plume,0.5,2.5,0,0.14583633396237333
307,smooth_plume,0.5,2.5,1,0.10868861324357715
307,smooth_plume,0.5,2.5,2,0.23355814127429192
307,smooth_plume,0.5,2.5,3,0.10980062493519549
307,smooth_plume,0.5,2.5,4,0.11195938402279684
307,smooth_plume,0.5,2.5,5,0.14468307792768445
307,wrinkled_density_interface,0.5,-0.5,0,0.07806745420654208
307,wrinkled_density_interface,0.5,-0.5,1,0.07550631484683044
307,wrinkled_density_interface,0.5,-0.5,2,0.17223097945136268
307,wrinkled_density_interface,0.5,-0.5,3,0.07609951159966366
307,wrinkled_density_interface,0.5,-0.5,4,0.10695609653786844
307,wrinkled_density_interface,0.5,-0.5,5,0.1302117652812349
307,wrinkled_density_interface,0.5,0.0,0,0.06331525020283776
307,wrinkled_density_interface,0.5,0.0,1,0.07049160507609123
307,wrinkled_density_interface,0.5,0.0,2,0.18917947987660969
307,wrinkled_density_interface,0.5,0.0,3,0.058347751098627186
307,wrinkled_density_interface,0.5,0.0,4,0.09809975033237366
307,wrinkled_density_interface,0.5,0.0,5,0.13300684298177198
307,wrinkled_density_interface,0.5,0.5,0,0.05973488960744084
307,wrinkled_density_interface,0.5,0.5,1,0.07258149303684457
307,wrinkled_density_interface,0.5,0.5,2,0.20688914730369204
307,wrinkled_density_interface,0.5,0.5,3,0.05518433108886245
307,wrinkled_density_interface,0.5,0.5,4,0.09396512376150518
307,wrinkled_density_interface,0.5,0.5,5,0.13369888143188022
307,wrinkled_density_interface,0.5,1.0,0,0.07219633486595214
307,wrinkled_density_interface,0.5,1.0,1,0.07791561922303063
307,wrinkled_density_interface,0.5,1.0,2,0.22589847328345936
307,wrinkled_density_interface,0.5,1.0,3,0.0693868189339813
307,wrinkled_density_interface,0.5,1.0,4,0.08904423004811518
307,wrinkled_density_interface,0.5,1.0,5,0.13482142154102134
307,wrinkled_density_interface,0.5,1.5,0,0.09985349505519313
307,wrinkled_density_interface,0.5,1.5,1,0.08337822890508606
307,wrinkled_density_interface,0.5,1.5,2,0.24655602540956845
307,wrinkled_density_interface,0.5,1.5,3,0.09591273173006706
307,wrinkled_density_interface,0.5,1.5,4,0.08776629986256064
307,wrinkled_density_interface,0.5,1.5,5,0.1380954907261743
307,wrinkled_density_interface,0.5,2.0,0,0.13731301890417055
307,wrinkled_density_interface,0.5,2.0,1,0.08982221738812994
307,wrinkled_density_interface,0.5,2.0,2,0.2685280785476297
307,wrinkled_density_interface,0.5,2.0,3,0.12847049781263792
307,wrinkled_density_interface,0.5,2.0,4,0.0936091039048108
307,wrinkled_density_interface,0.5,2.0,5,0.14578691281344583
307,wrinkled_density_interface,0.5,2.5,0,0.180031299210927
307,wrinkled_density_interface,0.5,2.5,1,0.09694364745835192
307,wrinkled_density_interface,0.5,2.5,2,0.2875763432044107
307,wrinkled_density_interface,0.5,2.5,3,0.16600985812620994
307,wrinkled_density_interface,0.5,2.5,4,0.10527817968383879
307,wrinkled_density_interface,0.5,2.5,5,0.14863230210345413
307,shock_expansion_pair,0.5,-0.5,0,0.060673270217376674
307,shock_expansion_pair,0.5,-0.5,1,0.08492734141678385
307,shock_expansion_pair,0.5,-0.5,2,0.18293896819657404
307,shock_expansion_pair,0.5,-0.5,3,0.062361006019051854
307,shock_expansion_pair,0.5,-0.5,4,0.14159192510893215
307,shock_expansion_pair,0.5,-0.5,5,0.13361333160233949
307,shock_expansion_pair,0.5,0.0,0,0.05136083054496783
307,shock_expansion_pair,0.5,0.0,1,0.0839807748385579
307,shock_expansion_pair,0.5,0.0,2,0.1986022379333487
307,shock_expansion_pair,0.5,0.0,3,0.04837925140580036
307,shock_expansion_pair,0.5,0.0,4,0.12806138484539872
307,shock_expansion_pair,0.5,0.0,5,0.13229684289139299
307,shock_expansion_pair,0.5,0.5,0,0.04955195724738981
307,shock_expansion_pair,0.5,0.5,1,0.08574213625298929
307,shock_expansion_pair,0.5,0.5,2,0.21687807065573242
307,shock_expansion_pair,0.5,0.5,3,0.046047546782618944
307,shock_expansion_pair,0.5,0.5,4,0.1150282560221465
307,shock_expansion_pair,0.5,0.5,5,0.13062402974780302
307,shock_expansion_pair,0.5,1.0,0,0.05882493024237369
307,shock_expansion_pair,0.5,1.0,1,0.08841276885081127
307,shock_expansion_pair,0.5,1.0,2,0.23766853146006853
307,shock_expansion_pair,0.5,1.0,3,0.053175378948274
307,shock_expansion_pair,0.5,1.0,4,0.10244723737291099
307,shock_expansion_pair,0.5,1.0,5,0.1286420322758793
307,shock_expansion_pair,0.5,1.5,0,0.0792822424752499
307,shock_expansion_pair,0.5,1.5,1,0.09171168753100585
307,shock_expansion_pair,0.5,1.5,2,0.2601869455279629
307,shock_expansion_pair,0.5,1.5,3,0.06660076657495059
307,shock_expansion_pair,0.5,1.5,4,0.09585980447799812
307,shock_expansion_pair,0.5,1.5,5,0.12702672190776643
307,shock_expansion_pair,0.5,2.0,0,0.10885091382977646
307,shock_expansion_pair,0.5,2.0,1,0.09556202571295729
307,shock_expansion_pair,0.5,2.0,2,0.28410480922119363
307,shock_expansion_pair,0.5,2.0,3,0.08821175747172424
307,shock_expansion_pair,0.5,2.0,4,0.09717247405139864
307,shock_expansion_pair,0.5,2.0,5,0.12803683395068838
307,shock_expansion_pair,0.5,2.5,0,0.130536102998931
307,shock_expansion_pair,0.5,2.5,1,0.09898057320408228
307,shock_expansion_pair,0.5,2.5,2,0.3030035144606672
307,shock_expansion_pair,0.5,2.5,3,0.0994456046737212
307,shock_expansion_pair,0.5,2.5,4,0.1041280087998726
307,shock_expansion_pair,0.5,2.5,5,0.12511327288098387
307,smooth_plume,1.0,-0.5,0,0.08716112167225974
307,smooth_plume,1.0,-0.5,1,0.12660848336460823
307,smooth_plume,1.0,-0.5,2,0.11148108925186101
307,smooth_plume,1.0,-0.5,3,0.08919859701985278
307,smooth_plume,1.0,-0.5,4,0.14972209738612782
307,smooth_plume,1.0,-0.5,5,0.09431069720301102
307,smooth_plume,1.0,0.0,0,0.06955144589267359
307,smooth_plume,1.0,0.0,1,0.09353249459976455
307,smooth_plume,1.0,0.0,2,0.11609076070796878
307,smooth_plume,1.0,0.0,3,0.06629713904987485
307,smooth_plume,1.0,0.0,4,0.11770879994819641
307,smooth_plume,1.0,0.0,5,0.08567150645969705
307,smooth_plume,1.0,0.5,0,0.05412930508409494
307,smooth_plume,1.0,0.5,1,0.06680685352006678
307,smooth_plume,1.0,0.5,2,0.12410603778049266
307,smooth_plume,1.0,0.5,3,0.049398432966011534
307,smooth_plume,1.0,0.5,4,0.09556417032243698
307,smooth_plume,1.0,0.5,5,0.07832667462334705
307,smooth_plume,1.0,1.0,0,0.04767287664922692
307,smooth_plume,1.0,1.0,1,0.05448940916930807
307,smooth_plume,1.0,1.0,2,0.1371497318950426
307,smooth_plume,1.0,1.0,3,0.043814533138151694
307,smooth_plume,1.0,1.0,4,0.07690351318678086
307,smooth_plume,1.0,1.0,5,0.07637048763046218
307,smooth_plume,1.0,1.5,0,0.057725953558275325
307,smooth_plume,1.0,1.5,1,0.05267893422473499
307,smooth_plume,1.0,1.5,2,0.15646487572051807
307,smooth_plume,1.0,1.5,3,0.0530031744062808
307,smooth_plume,1.0,1.5,4,0.06237499306414662
307,smooth_plume,1.0,1.5,5,0.08282365151090432
307,smooth_plume,1.0,2.0,0,0.08167475865039725
307,smooth_plume,1.0,2.0,1,0.0658600519242674
307,smooth_plume,1.0,2.0,2,0.17975652618313526
307,smooth_plume,1.0,2.0,3,0.0725412595659861
307,smooth_plume,1.0,2.0,4,0.06856448879302601
307,smooth_plume,1.0,2.0,5,0.09809048453319028
307,smooth_plume,1.0,2.5,0,0.11358222207021658
307,smooth_plume,1.0,2.5,1,0.0852015165894454
307,smooth_plume,1.0,2.5,2,0.2066834025911862
307,smooth_plume,1.0,2.5,3,0.09547738364414096
307,smooth_plume,1.0,2.5,4,0.08728125264068538
307,smooth_plume,1.0,2.5,5,0.11979201574883257
307,wrinkled_density_interface,1.0,-0.5,0,0.0994626700013822
307,wrinkled_density_interface,1.0,-0.5,1,0.08442504991421088
307,wrinkled_density_interface,1.0,-0.5,2,0.15866047767518834
307,wrinkled_density_interface,1.0,-0.5,3,0.1041923183260163
307,wrinkled_density_interface,1.0,-0.5,4,0.11878439468960325
307,wrinkled_density_interface,1.0,-0.5,5,0.1284792673796329
307,wrinkled_density_interface,1.0,0.0,0,0.07806822877210298
307,wrinkled_density_interface,1.0,0.0,1,0.07550693851631465
307,wrinkled_density_interface,1.0,0.0,2,0.1722284594952736
307,wrinkled_density_interface,1.0,0.0,3,0.07610271932344442
307,wrinkled_density_interface,1.0,0.0,4,0.10694815378855611
307,wrinkled_density_interface,1.0,0.0,5,0.13021485788344844
307,wrinkled_density_interface,1.0,0.5,0,0.06331515008354846
307,wrinkled_density_interface,1.0,0.5,1,0.07048998808620255
307,wrinkled_density_interface,1.0,0.5,2,0.18917862113269826
307,wrinkled_density_interface,1.0,0.5,3,0.058350632956961475
307,wrinkled_density_interface,1.0,0.5,4,0.09809114345981154
307,wrinkled_density_interface,1.0,0.5,5,0.13301175064939902
307,wrinkled_density_interface,1.0,1.0,0,0.059734070638368456
307,wrinkled_density_interface,1.0,1.0,1,0.0725806344626105
307,wrinkled_density_interface,1.0,1.0,2,0.2068888483453279
307,wrinkled_density_interface,1.0,1.0,3,0.05518634081812477
307,wrinkled_density_interface,1.0,1.0,4,0.09396157357252322
307,wrinkled_density_interface,1.0,1.0,5,0.13370414410571826
307,wrinkled_density_interface,1.0,1.5,0,0.07219580151298852
307,wrinkled_density_interface,1.0,1.5,1,0.0779168450091326
307,wrinkled_density_interface,1.0,1.5,2,0.22589750905135864
307,wrinkled_density_interface,1.0,1.5,3,0.0693878226695032
307,wrinkled_density_interface,1.0,1.5,4,0.08904218006640689
307,wrinkled_density_interface,1.0,1.5,5,0.13482681772927177
307,wrinkled_density_interface,1.0,2.0,0,0.09985723049969743
307,wrinkled_density_interface,1.0,2.0,1,0.08337851419670284
307,wrinkled_density_interface,1.0,2.0,2,0.24655532839428515
307,wrinkled_density_interface,1.0,2.0,3,0.09591662614497662
307,wrinkled_density_interface,1.0,2.0,4,0.08776347973418644
307,wrinkled_density_interface,1.0,2.0,5,0.13810317566756894
307,wrinkled_density_interface,1.0,2.5,0,0.13732398006919774
307,wrinkled_density_interface,1.0,2.5,1,0.08982354649844208
307,wrinkled_density_interface,1.0,2.5,2,0.2685302150710629
307,wrinkled_density_interface,1.0,2.5,3,0.12848067791867615
307,wrinkled_density_interface,1.0,2.5,4,0.09360750999111621
307,wrinkled_density_interface,1.0,2.5,5,0.14580219247649864
307,shock_expansion_pair,1.0,-0.5,0,0.0736518478620717
307,shock_expansion_pair,1.0,-0.5,1,0.08961242748640381
307,shock_expansion_pair,1.0,-0.5,2,0.16948596860481652
307,shock_expansion_pair,1.0,-0.5,3,0.085999345504442
307,shock_expansion_pair,1.0,-0.5,4,0.1593560975220188
307,shock_expansion_pair,1.0,-0.5,5,0.1348513806189549
307,shock_expansion_pair,1.0,0.0,0,0.06067682598289358
307,shock_expansion_pair,1.0,0.0,1,0.08493034289545567
307,shock_expansion_pair,1.0,0.0,2,0.18293799297509752
307,shock_expansion_pair,1.0,0.0,3,0.062361848850088386
307,shock_expansion_pair,1.0,0.0,4,0.14158889655441884
307,shock_expansion_pair,1.0,0.0,5,0.13361575615443644
307,shock_expansion_pair,1.0,0.5,0,0.05136214392805717
307,shock_expansion_pair,1.0,0.5,1,0.08398117441335434
307,shock_expansion_pair,1.0,0.5,2,0.19860072396893277
307,shock_expansion_pair,1.0,0.5,3,0.04838002270583451
307,shock_expansion_pair,1.0,0.5,4,0.1280599431461824
307,shock_expansion_pair,1.0,0.5,5,0.13229885384475396
307,shock_expansion_pair,1.0,1.0,0,0.04955151375949367
307,shock_expansion_pair,1.0,1.0,1,0.08574281121323418
307,shock_expansion_pair,1.0,1.0,2,0.21687608736342853
307,shock_expansion_pair,1.0,1.0,3,0.04604944896725228
307,shock_expansion_pair,1.0,1.0,4,0.11502842166672733
307,shock_expansion_pair,1.0,1.0,5,0.13062542936352414
307,shock_expansion_pair,1.0,1.5,0,0.05882434883426683
307,shock_expansion_pair,1.0,1.5,1,0.08841493110793223
307,shock_expansion_pair,1.0,1.5,2,0.23766715159706156
307,shock_expansion_pair,1.0,1.5,3,0.05317880459090524
307,shock_expansion_pair,1.0,1.5,4,0.10244701489858692
307,shock_expansion_pair,1.0,1.5,5,0.1286433965585189
