base_seed,phantom_seed,family,mismatch_severity,regularization,operator_relative_frobenius_mismatch,reported_geometry_field_relative_l2,reported_geometry_true_clean_reprojection_relative_l2,loco_selected_correction,loco_correction_absolute_error,loco_selected_score,loco_selected_geometry_field_relative_l2,loco_selected_geometry_true_clean_reprojection_relative_l2,half_step_loco_correction,half_step_loco_geometry_field_relative_l2,half_step_loco_geometry_true_clean_reprojection_relative_l2,loco_lcb_safe_correction,loco_lcb_safe_correction_absolute_error,loco_lcb_safe_geometry_field_relative_l2,loco_lcb_safe_geometry_true_clean_reprojection_relative_l2,loco_lcb_safe_fallback_used,exact_geometry_teacher_field_relative_l2,exact_geometry_teacher_true_clean_reprojection_relative_l2,truth_selected_candidate_correction,truth_selected_candidate_ceiling_field_relative_l2,multiframe_camera_block_lcb_correction,multiframe_camera_block_lcb_correction_absolute_error,multiframe_camera_block_lcb_geometry_field_relative_l2,multiframe_camera_block_lcb_geometry_true_clean_reprojection_relative_l2,multiframe_camera_block_lcb_fallback_used,multiframe_camera_block_lcb_paired_camera_improvement_lcb
607,3546350447645350744,shock_expansion_pair,0.0,0.005164127213504699,0.0,0.5844258655054176,0.011055506795500136,0.0,0.0,0.1357671417892091,0.5844258655054176,0.011055506795500136,0.0,0.5844258655054176,0.011055506795500136,0.0,0.0,0.5844258655054176,0.011055506795500136,True,0.5844258655054176,0.011055506795500136,0.5,0.5807116376912058,0.0,0.0,0.5844258655054176,0.011055506795500136,True,0.0
607,3826474711733753071,smooth_plume,0.5,0.005156757525120609,0.056936353747540774,0.5120072126410113,0.017054058415765943,0.5,0.0,0.07592618227747318,0.4922297377753445,0.011381764420690504,0.25,0.49874194947309974,0.012999730680446709,0.0,0.5,0.5120072126410113,0.017054058415765943,True,0.4922297377753445,0.011381764420690504,0.5,0.4922297377753445,0.0,0.5,0.5120072126410113,0.017054058415765943,True,0.0
607,2344523240111306852,wrinkled_density_interface,0.5,0.005156757525120609,0.056936353747540774,0.7987777069362686,0.021094169192893267,0.5,0.0,0.16422178764421044,0.7846067069871324,0.01276889017585656,0.25,0.7904123545025628,0.015122053954863789,0.0,0.5,0.7987777069362686,0.021094169192893267,True,0.7846067069871324,0.01276889017585656,1.0,0.7798556654894467,0.0,0.5,0.7987777069362686,0.021094169192893267,True,0.0
607,3546350447645350744,shock_expansion_pair,0.5,0.005156757525120609,0.056936353747540774,0.5972937982749542,0.016950194073971723,0.5,0.0,0.1357661038282935,0.5844318144350915,0.011055436145403207,0.25,0.5899097837156938,0.012703772965897732,0.0,0.5,0.5972937982749542,0.016950194073971723,True,0.5844318144350915,0.011055436145403207,1.0,0.5807166509323359,0.0,0.5,0.5972937982749542,0.016950194073971723,True,0.0
607,3826474711733753071,smooth_plume,1.0,0.005151261118107062,0.11299767532726825,0.5542432204738572,0.027793853963626772,1.0,0.0,0.07592625818802266,0.49224151358817053,0.011381532820247049,0.5,0.5120307159951044,0.01705441511165789,0.0,1.0,0.5542432204738572,0.027793853963626772,True,0.49224151358817053,0.011381532820247049,1.0,0.49224151358817053,0.0,1.0,0.5542432204738572,0.027793853963626772,True,0.0
607,2344523240111306852,wrinkled_density_interface,1.0,0.005151261118107062,0.11299767532726825,0.8234614426900347,0.03516325915834477,1.0,0.0,0.16422214380682001,0.7846302444032682,0.012767312906849366,0.5,0.7988060095038071,0.021094190928801743,0.0,1.0,0.8234614426900347,0.03516325915834477,True,0.7846302444032682,0.012767312906849366,1.5,0.7798765693276055,0.0,1.0,0.8234614426900347,0.03516325915834477,True,0.0
607,3546350447645350744,shock_expansion_pair,1.0,0.005151261118107062,0.11299767532726825,0.6190381616373509,0.028385095301690044,1.0,0.0,0.13576532914587777,0.5844362593231706,0.01105538429258197,0.5,0.5973017984606609,0.016950627450418452,0.0,1.0,0.6190381616373509,0.028385095301690044,True,0.5844362593231706,0.01105538429258197,1.5,0.580720401205521,0.0,1.0,0.6190381616373509,0.028385095301690044,True,0.0
607,3826474711733753071,smooth_plume,2.0,0.005142153726563947,0.22231664879776009,0.6633893239665006,0.052758482205301827,2.0,0.0,0.07592638655624596,0.49226107327004326,0.011381149731019278,1.0,0.5543155595727302,0.027796150340665772,1.0,1.0,0.5543155595727302,0.027796150340665772,False,0.49226107327004326,0.011381149731019278,2.0,0.49226107327004326,0.0,2.0,0.6633893239665006,0.052758482205301827,True,0.0
607,2344523240111306852,wrinkled_density_interface,2.0,0.005142153726563947,0.22231664879776009,0.8770815777554284,0.08006715240283802,2.0,0.0,0.16422273507365645,0.7846692737265226,0.012764701710996498,1.0,0.8235207335138993,0.03516565971941788,0.0,2.0,0.8770815777554284,0.08006715240283802,True,0.7846692737265226,0.012764701710996498,2.5,0.7799112357782527,0.0,2.0,0.8770815777554284,0.08006715240283802,True,0.0
607,3546350447645350744,shock_expansion_pair,2.0,0.005142153726563947,0.22231664879776009,0.6790773488899832,0.05734065099795263,2.0,0.0,0.1357640444679852,0.5844436396548869,0.011055299954118419,1.0,0.6190629874002977,0.02838694675541226,0.0,2.0,0.6790773488899832,0.05734065099795263,True,0.5844436396548869,0.011055299954118419,2.5,0.5807266367039141,0.0,2.0,0.6790773488899832,0.05734065099795263,True,0.0
