candidate_id,stopping_family,stopping_parameter,stopping_threshold,comparator_only,uses_simulator_nuisance_scale,selection_uses_truth,selection_uses_clean_renderer,target_crossed,selected_observable_value,selected_iteration,attempted_iteration,returned_field_kind,case_id,split,family,base_seed,method,model_seed,field_relative_l2,h1_seminorm_relative_error,measured_reprojection_relative_l2,clean_reprojection_relative_l2,clean_reprojection_ratio_to_base,field_gain_to_best_matched_classical,h1_gain_to_best_matched_classical,reprojection_ratio_to_matched_cgls,field_harm,projection_closure_relative_error,forward_calls,adjoint_calls,exact_camera_block_setup_forward_equivalents,exact_camera_block_setup_in_budget
system_fraction_0.5,initial_system_residual_fraction,0.5,0.5,False,False,False,False,True,0.23456999782796686,1,1,selected_affine_pcg_iterate,efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,jacru_m2,17,0.3137091138707717,0.5552764450309269,0.08392364136129356,0.08377095131739407,5.0149332021087,0.48476223968813786,0.3945342652749236,20.506445652754174,False,3.927405526070278e-16,15,14,1001,False
system_fraction_0.75,initial_system_residual_fraction,0.75,0.75,False,False,False,False,True,0.23456999782796686,1,1,selected_affine_pcg_iterate,efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,jacru_m2,17,0.3137091138707717,0.5552764450309269,0.08392364136129356,0.08377095131739407,5.0149332021087,0.48476223968813786,0.3945342652749236,20.506445652754174,False,3.927405526070278e-16,15,14,1001,False
fixed_k0,fixed_iteration_comparator,0,,True,False,False,False,True,nan,0,0,selected_affine_pcg_iterate,efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,jacru_m2,17,0.33014837401314656,0.5445044452004031,0.3577765363788892,0.3594264617075577,21.517001635857206,0.45901347347492794,0.40122964573179604,72.74573917520554,False,0.0,14,13,1001,False
fixed_k1,fixed_iteration_comparator,1,,True,False,False,False,True,nan,1,1,selected_affine_pcg_iterate,efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,jacru_m2,17,0.3137091138707717,0.5552764450309269,0.08392364136129356,0.08377095131739407,5.0149332021087,0.48476223968813786,0.3945342652749236,20.506445652754174,False,3.927405526070278e-16,15,14,1001,False
fixed_k2,fixed_iteration_comparator,2,,True,False,False,False,True,nan,2,2,selected_affine_pcg_iterate,efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,jacru_m2,17,0.30919344325087733,0.5600209506876185,0.020412754417879563,0.024274401364412324,1.453182749500749,0.4866717674906829,0.3934986958434736,5.647813545772889,False,3.731706596479883e-16,16,15,1001,False
fixed_k3,fixed_iteration_comparator,3,,True,False,False,False,True,nan,3,3,selected_affine_pcg_iterate,efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,jacru_m2,17,0.3096288028396001,0.560289108913513,0.011212864093730089,0.01906755097277087,1.141475570618162,0.480886661916742,0.39640110030061,3.5448296556128382,False,3.554341083892483e-16,17,16,1001,False
fixed_k4,fixed_iteration_comparator,4,,True,False,False,False,True,nan,4,4,selected_affine_pcg_iterate,efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,jacru_m2,17,0.31017659124029523,0.5616829253303472,0.007839257530457586,0.018351326011151168,1.0985988898150891,0.4752664923853775,0.3972654725158687,2.92652756275726,False,3.6960218624099134e-16,18,17,1001,False
fixed_k5,fixed_iteration_comparator,5,,True,False,False,False,True,nan,5,5,selected_affine_pcg_iterate,efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,jacru_m2,17,0.3100959527933401,0.5616202003549002,0.004531280425305552,0.016706004663797038,1.0001020180089888,0.4710086780928386,0.3989719439375464,2.0377444219758116,False,3.852538002176421e-16,19,18,1001,False
fixed_k6,fixed_iteration_comparator,6,,True,False,False,False,True,nan,6,6,selected_affine_pcg_iterate,efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,jacru_m2,17,0.3104637318973776,0.5611333136505832,0.002908695338780983,0.016664890780243503,0.9976407426330047,0.46624004539262937,0.4005039245475083,1.6252000948206453,False,4.317787796135225e-16,20,19,1001,False
fixed_k7,fixed_iteration_comparator,7,,True,False,False,False,True,nan,7,7,selected_affine_pcg_iterate,efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,jacru_m2,17,0.3104057192183371,0.5612391896614723,0.0014978384634071194,0.016345983342280355,0.9785494051957427,0.4624193610754711,0.4008638332003673,1.0226122293845683,False,3.8257999796413405e-16,21,20,1001,False
fixed_k8,fixed_iteration_comparator,8,,True,False,False,False,True,nan,8,8,selected_affine_pcg_iterate,efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,jacru_m2,17,0.3103939802087679,0.5611790022621658,0.00080618431922106,0.016201357651901782,0.969891413789994,0.4587085608371908,0.4009413853692581,0.6936983026253731,False,3.2177666038446293e-16,22,21,1001,False
fixed_k9,fixed_iteration_comparator,9,,True,False,False,False,True,nan,9,9,selected_affine_pcg_iterate,efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,jacru_m2,17,0.31035514035703143,0.5611615092954734,0.0005069589032572156,0.016198233967524463,0.9697044149765583,0.45520907946705946,0.4005821810726305,0.6051222736082135,False,3.752958606845774e-16,23,22,1001,False
fixed_k10,fixed_iteration_comparator,10,,True,False,False,False,True,nan,10,10,selected_affine_pcg_iterate,efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,jacru_m2,17,0.31038680322240203,0.5611493725264735,0.00034919735080904315,0.016209100921836105,0.9703549632767295,0.45172737796871093,0.39988522953561106,0.5399370421436537,False,3.594151070845707e-16,24,23,1001,False
noise_floor_x0.5,simulator_noise_floor_multiple,0.5,0.011180339887498949,False,True,False,False,True,0.009246227522556074,5,5,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.4215127794904065,0.6902151584628393,0.009246227522556074,0.024186473604044793,1.077973660148304,0.35289626869080026,0.2833821822875029,7.313810787633582,False,4.329586860063072e-16,19,18,1001,False
noise_floor_x0.75,simulator_noise_floor_multiple,0.75,0.016770509831248424,False,True,False,False,True,0.009246227522556074,5,5,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.4215127794904065,0.6902151584628393,0.009246227522556074,0.024186473604044793,1.077973660148304,0.35289626869080026,0.2833821822875029,7.313810787633582,False,4.329586860063072e-16,19,18,1001,False
noise_floor_x1,simulator_noise_floor_multiple,1.0,0.022360679774997897,False,True,False,False,True,0.019056271594545173,4,4,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.4219981097369685,0.6900792976349935,0.019056271594545173,0.02977875765903617,1.3272177215206866,0.35741192708822633,0.2817528428878107,12.331986166693193,False,4.938182887787399e-16,18,17,1001,False
noise_floor_x1.25,simulator_noise_floor_multiple,1.25,0.02795084971874737,False,True,False,False,True,0.027790934430915296,3,3,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.421190444706332,0.6883382238833257,0.027790934430915296,0.03714925634563333,1.655715524730027,0.3642362403350003,0.2811486513517642,13.483287379361839,False,4.626601658965656e-16,17,16,1001,False
noise_floor_x1.5,simulator_noise_floor_multiple,1.5,0.03354101966249685,False,True,False,False,True,0.027790934430915296,3,3,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.421190444706332,0.6883382238833257,0.027790934430915296,0.03714925634563333,1.655715524730027,0.3642362403350003,0.2811486513517642,13.483287379361839,False,4.626601658965656e-16,17,16,1001,False
noise_floor_x2,simulator_noise_floor_multiple,2.0,0.044721359549995794,False,True,False,False,True,0.03842676257855946,2,2,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.42213927058359163,0.6858692764230767,0.03842676257855946,0.04127296474386578,1.8395062297414237,0.36737618711794334,0.28059938711576987,14.846133198606475,False,4.1973520351138784e-16,16,15,1001,False
noise_floor_x3,simulator_noise_floor_multiple,3.0,0.0670820393249937,False,True,False,False,True,0.03842676257855946,2,2,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.42213927058359163,0.6858692764230767,0.03842676257855946,0.04127296474386578,1.8395062297414237,0.36737618711794334,0.28059938711576987,14.846133198606475,False,4.1973520351138784e-16,16,15,1001,False
noise_floor_x4,simulator_noise_floor_multiple,4.0,0.08944271909999159,False,True,False,False,True,0.07946338978399219,1,1,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.43350095316513343,0.6830253807617336,0.07946338978399219,0.0811755658523993,3.61793634198442,0.3502314564467207,0.27969546493642766,23.669218234783298,False,4.0723413901856435e-16,15,14,1001,False
noise_floor_x6,simulator_noise_floor_multiple,6.0,0.1341640786499874,False,True,False,False,True,0.07946338978399219,1,1,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.43350095316513343,0.6830253807617336,0.07946338978399219,0.0811755658523993,3.61793634198442,0.3502314564467207,0.27969546493642766,23.669218234783298,False,4.0723413901856435e-16,15,14,1001,False
noise_floor_x8,simulator_noise_floor_multiple,8.0,0.17888543819998318,False,True,False,False,True,0.07946338978399219,1,1,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.43350095316513343,0.6830253807617336,0.07946338978399219,0.0811755658523993,3.61793634198442,0.3502314564467207,0.27969546493642766,23.669218234783298,False,4.0723413901856435e-16,15,14,1001,False
base_residual_x0.5,base_anchor_residual_multiple,0.5,0.5,False,False,False,False,True,0.3877161863293008,7,7,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.42143003699494513,0.6899981837535606,0.0029491671141849917,0.02190931447357008,0.9764823223533043,0.3433177754460976,0.2855023416337442,3.4486133846884726,False,3.9907410540650786e-16,21,20,1001,False
base_residual_x0.75,base_anchor_residual_multiple,0.75,0.75,False,False,False,False,True,0.6728150362588399,6,6,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.42156519498398426,0.6903845412336866,0.005117774415480466,0.022301114566013445,0.9939445695006928,0.34784298406849523,0.2844032048511378,4.951258353444374,False,4.2036721798304657e-16,20,19,1001,False
base_residual_x1,base_anchor_residual_multiple,1.0,1.0,False,False,False,False,True,0.6728150362588399,6,6,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.42156519498398426,0.6903845412336866,0.005117774415480466,0.022301114566013445,0.9939445695006928,0.34784298406849523,0.2844032048511378,4.951258353444374,False,4.2036721798304657e-16,20,19,1001,False
base_residual_x1.25,base_anchor_residual_multiple,1.25,1.25,False,False,False,False,True,1.2155676278009624,5,5,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.4215127794904065,0.6902151584628393,0.009246227522556074,0.024186473604044793,1.077973660148304,0.35289626869080026,0.2833821822875029,7.313810787633582,False,4.329586860063072e-16,19,18,1001,False
base_residual_x1.5,base_anchor_residual_multiple,1.5,1.5,False,False,False,False,True,1.2155676278009624,5,5,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.4215127794904065,0.6902151584628393,0.009246227522556074,0.024186473604044793,1.077973660148304,0.35289626869080026,0.2833821822875029,7.313810787633582,False,4.329586860063072e-16,19,18,1001,False
base_residual_x2,base_anchor_residual_multiple,2.0,2.0,False,False,False,False,True,1.2155676278009624,5,5,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.4215127794904065,0.6902151584628393,0.009246227522556074,0.024186473604044793,1.077973660148304,0.35289626869080026,0.2833821822875029,7.313810787633582,False,4.329586860063072e-16,19,18,1001,False
base_residual_x3,base_anchor_residual_multiple,3.0,3.0,False,False,False,False,True,2.505258149921506,4,4,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.4219981097369685,0.6900792976349935,0.019056271594545173,0.02977875765903617,1.3272177215206866,0.35741192708822633,0.2817528428878107,12.331986166693193,False,4.938182887787399e-16,18,17,1001,False
base_residual_x4,base_anchor_residual_multiple,4.0,4.0,False,False,False,False,True,3.653572244263896,3,3,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.421190444706332,0.6883382238833257,0.027790934430915296,0.03714925634563333,1.655715524730027,0.3642362403350003,0.2811486513517642,13.483287379361839,False,4.626601658965656e-16,17,16,1001,False
base_residual_x6,base_anchor_residual_multiple,6.0,6.0,False,False,False,False,True,5.051825570779106,2,2,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.42213927058359163,0.6858692764230767,0.03842676257855946,0.04127296474386578,1.8395062297414237,0.36737618711794334,0.28059938711576987,14.846133198606475,False,4.1973520351138784e-16,16,15,1001,False
system_fraction_0.02,initial_system_residual_fraction,0.02,0.02,False,False,False,False,True,0.015134605803032051,6,6,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.42156519498398426,0.6903845412336866,0.005117774415480466,0.022301114566013445,0.9939445695006928,0.34784298406849523,0.2844032048511378,4.951258353444374,False,4.2036721798304657e-16,20,19,1001,False
system_fraction_0.05,initial_system_residual_fraction,0.05,0.05,False,False,False,False,True,0.02734352813514815,5,5,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.4215127794904065,0.6902151584628393,0.009246227522556074,0.024186473604044793,1.077973660148304,0.35289626869080026,0.2833821822875029,7.313810787633582,False,4.329586860063072e-16,19,18,1001,False
system_fraction_0.1,initial_system_residual_fraction,0.1,0.1,False,False,False,False,True,0.08218510691630931,3,3,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.421190444706332,0.6883382238833257,0.027790934430915296,0.03714925634563333,1.655715524730027,0.3642362403350003,0.2811486513517642,13.483287379361839,False,4.626601658965656e-16,17,16,1001,False
system_fraction_0.2,initial_system_residual_fraction,0.2,0.2,False,False,False,False,True,0.11363804980423346,2,2,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.42213927058359163,0.6858692764230767,0.03842676257855946,0.04127296474386578,1.8395062297414237,0.36737618711794334,0.28059938711576987,14.846133198606475,False,4.1973520351138784e-16,16,15,1001,False
system_fraction_0.3,initial_system_residual_fraction,0.3,0.3,False,False,False,False,True,0.2349941561542039,1,1,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.43350095316513343,0.6830253807617336,0.07946338978399219,0.0811755658523993,3.61793634198442,0.3502314564467207,0.27969546493642766,23.669218234783298,False,4.0723413901856435e-16,15,14,1001,False
system_fraction_0.5,initial_system_residual_fraction,0.5,0.5,False,False,False,False,True,0.2349941561542039,1,1,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.43350095316513343,0.6830253807617336,0.07946338978399219,0.0811755658523993,3.61793634198442,0.3502314564467207,0.27969546493642766,23.669218234783298,False,4.0723413901856435e-16,15,14,1001,False
system_fraction_0.75,initial_system_residual_fraction,0.75,0.75,False,False,False,False,True,0.2349941561542039,1,1,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.43350095316513343,0.6830253807617336,0.07946338978399219,0.0811755658523993,3.61793634198442,0.3502314564467207,0.27969546493642766,23.669218234783298,False,4.0723413901856435e-16,15,14,1001,False
fixed_k0,fixed_iteration_comparator,0,,True,False,False,False,True,nan,0,0,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.5179653796435478,0.7105256932862699,0.33815049312055256,0.3368065556807938,15.01122493228825,0.2234935502520633,0.245824399411431,78.69425133517855,False,0.0,14,13,1001,False
fixed_k1,fixed_iteration_comparator,1,,True,False,False,False,True,nan,1,1,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.43350095316513343,0.6830253807617336,0.07946338978399219,0.0811755658523993,3.61793634198442,0.3502314564467207,0.27969546493642766,23.669218234783298,False,4.0723413901856435e-16,15,14,1001,False
fixed_k2,fixed_iteration_comparator,2,,True,False,False,False,True,nan,2,2,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.42213927058359163,0.6858692764230767,0.03842676257855946,0.04127296474386578,1.8395062297414237,0.36737618711794334,0.28059938711576987,14.846133198606475,False,4.1973520351138784e-16,16,15,1001,False
fixed_k3,fixed_iteration_comparator,3,,True,False,False,False,True,nan,3,3,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.421190444706332,0.6883382238833257,0.027790934430915296,0.03714925634563333,1.655715524730027,0.3642362403350003,0.2811486513517642,13.483287379361839,False,4.626601658965656e-16,17,16,1001,False
fixed_k4,fixed_iteration_comparator,4,,True,False,False,False,True,nan,4,4,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.4219981097369685,0.6900792976349935,0.019056271594545173,0.02977875765903617,1.3272177215206866,0.35741192708822633,0.2817528428878107,12.331986166693193,False,4.938182887787399e-16,18,17,1001,False
fixed_k5,fixed_iteration_comparator,5,,True,False,False,False,True,nan,5,5,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.4215127794904065,0.6902151584628393,0.009246227522556074,0.024186473604044793,1.077973660148304,0.35289626869080026,0.2833821822875029,7.313810787633582,False,4.329586860063072e-16,19,18,1001,False
fixed_k6,fixed_iteration_comparator,6,,True,False,False,False,True,nan,6,6,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.42156519498398426,0.6903845412336866,0.005117774415480466,0.022301114566013445,0.9939445695006928,0.34784298406849523,0.2844032048511378,4.951258353444374,False,4.2036721798304657e-16,20,19,1001,False
fixed_k7,fixed_iteration_comparator,7,,True,False,False,False,True,nan,7,7,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.42143003699494513,0.6899981837535606,0.0029491671141849917,0.02190931447357008,0.9764823223533043,0.3433177754460976,0.2855023416337442,3.4486133846884726,False,3.9907410540650786e-16,21,20,1001,False
fixed_k8,fixed_iteration_comparator,8,,True,False,False,False,True,nan,8,8,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.4215215864231475,0.6899900953238237,0.0019310860803520668,0.021912537890244638,0.9766259877064162,0.33864315211031903,0.2857828664577331,2.909547976216915,False,4.095811051623905e-16,22,21,1001,False
fixed_k9,fixed_iteration_comparator,9,,True,False,False,False,True,nan,9,9,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.4214843423604908,0.6898388491850924,0.001002930227976054,0.021842417400665445,0.9735007681295352,0.3343479119061908,0.2858487106251517,1.8681912495042483,False,4.735649081482953e-16,23,22,1001,False
fixed_k10,fixed_iteration_comparator,10,,True,False,False,False,True,nan,10,10,selected_affine_pcg_iterate,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.42147441846792694,0.689858477107168,0.0004767487682687664,0.021832581907283346,0.9730624072930596,0.33016815366612134,0.28543088783830445,1.0342890790940824,False,3.8385723704027424e-16,24,23,1001,False
noise_floor_x0.5,simulator_noise_floor_multiple,0.5,0.011180339887498949,False,True,False,False,True,0.00838102252988734,3,3,selected_affine_pcg_iterate,17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,jacru_m2,29,0.3118491795744757,0.5983889179802478,0.00838102252988734,0.0181701100345695,1.0845605053209018,0.498358448071457,0.39843760691675023,5.298377739910302,False,5.780074892308537e-16,17,16,1001,False
noise_floor_x0.75,simulator_noise_floor_multiple,0.75,0.016770509831248424,False,True,False,False,True,0.012843255956340074,2,2,selected_affine_pcg_iterate,17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,jacru_m2,29,0.3096349904088628,0.5945722953047164,0.012843255956340074,0.018983124270225755,1.1330887271411791,0.5047890474792263,0.39827189506296706,6.346640789926388,False,6.10317475396175e-16,16,15,1001,False
noise_floor_x1,simulator_noise_floor_multiple,1.0,0.022360679774997897,False,True,False,False,True,0.012843255956340074,2,2,selected_affine_pcg_iterate,17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,jacru_m2,29,0.3096349904088628,0.5945722953047164,0.012843255956340074,0.018983124270225755,1.1330887271411791,0.5047890474792263,0.39827189506296706,6.346640789926388,False,6.10317475396175e-16,16,15,1001,False
noise_floor_x1.25,simulator_noise_floor_multiple,1.25,0.02795084971874737,False,True,False,False,True,0.012843255956340074,2,2,selected_affine_pcg_iterate,17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,jacru_m2,29,0.3096349904088628,0.5945722953047164,0.012843255956340074,0.018983124270225755,1.1330887271411791,0.5047890474792263,0.39827189506296706,6.346640789926388,False,6.10317475396175e-16,16,15,1001,False
noise_floor_x1.5,simulator_noise_floor_multiple,1.5,0.03354101966249685,False,True,False,False,True,0.012843255956340074,2,2,selected_affine_pcg_iterate,17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,jacru_m2,29,0.3096349904088628,0.5945722953047164,0.012843255956340074,0.018983124270225755,1.1330887271411791,0.5047890474792263,0.39827189506296706,6.346640789926388,False,6.10317475396175e-16,16,15,1001,False
noise_floor_x2,simulator_noise_floor_multiple,2.0,0.044721359549995794,False,True,False,False,True,0.012843255956340074,2,2,selected_affine_pcg_iterate,17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,jacru_m2,29,0.3096349904088628,0.5945722953047164,0.012843255956340074,0.018983124270225755,1.1330887271411791,0.5047890474792263,0.39827189506296706,6.346640789926388,False,6.10317475396175e-16,16,15,1001,False
noise_floor_x3,simulator_noise_floor_multiple,3.0,0.0670820393249937,False,True,False,False,True,0.06693315045814821,1,1,selected_affine_pcg_iterate,17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,jacru_m2,29,0.3122423868446134,0.5828310623517967,0.06693315045814821,0.0685097749186266,4.0892980815086934,0.5006399667754341,0.4051289524483347,25.91474542555422,False,7.00784963638989e-16,15,14,1001,False
noise_floor_x4,simulator_noise_floor_multiple,4.0,0.08944271909999159,False,True,False,False,True,0.06693315045814821,1,1,selected_affine_pcg_iterate,17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,jacru_m2,29,0.3122423868446134,0.5828310623517967,0.06693315045814821,0.0685097749186266,4.0892980815086934,0.5006399667754341,0.4051289524483347,25.91474542555422,False,7.00784963638989e-16,15,14,1001,False
noise_floor_x6,simulator_noise_floor_multiple,6.0,0.1341640786499874,False,True,False,False,True,0.06693315045814821,1,1,selected_affine_pcg_iterate,17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,jacru_m2,29,0.3122423868446134,0.5828310623517967,0.06693315045814821,0.0685097749186266,4.0892980815086934,0.5006399667754341,0.4051289524483347,25.91474542555422,False,7.00784963638989e-16,15,14,1001,False
noise_floor_x8,simulator_noise_floor_multiple,8.0,0.17888543819998318,False,True,False,False,True,0.06693315045814821,1,1,selected_affine_pcg_iterate,17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,jacru_m2,29,0.3122423868446134,0.5828310623517967,0.06693315045814821,0.0685097749186266,4.0892980815086934,0.5006399667754341,0.4051289524483347,25.91474542555422,False,7.00784963638989e-16,15,14,1001,False
base_residual_x0.5,base_anchor_residual_multiple,0.5,0.5,False,False,False,False,True,0.29959155754693834,6,6,selected_affine_pcg_iterate,17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,jacru_m2,29,0.3114368457071384,0.5973455159120129,0.0014333147911903255,0.015823983070031244,0.9445219121937529,0.48704723670769196,0.40635020924788867,1.7646947797268777,False,5.793940063774107e-16,20,19,1001,False
base_residual_x0.75,base_anchor_residual_multiple,0.75,0.75,False,False,False,False,True,0.6225305687743118,5,5,selected_affine_pcg_iterate,17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,jacru_m2,29,0.3115410365107955,0.5976606127793664,0.0029783291608694593,0.01639889960372109,0.978838257285208,0.4905906837179047,0.40446402822105726,2.932412493950184,False,5.400582067544047e-16,19,18,1001,False
base_residual_x1,base_anchor_residual_multiple,1.0,1.0,False,False,False,False,True,0.6225305687743118,5,5,selected_affine_pcg_iterate,17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,jacru_m2,29,0.3115410365107955,0.5976606127793664,0.0029783291608694593,0.01639889960372109,0.978838257285208,0.4905906837179047,0.40446402822105726,2.932412493950184,False,5.400582067544047e-16,19,18,1001,False
base_residual_x1.25,base_anchor_residual_multiple,1.25,1.25,False,False,False,False,True,0.6225305687743118,5,5,selected_affine_pcg_iterate,17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,jacru_m2,29,0.3115410365107955,0.5976606127793664,0.0029783291608694593,0.01639889960372109,0.978838257285208,0.4905906837179047,0.40446402822105726,2.932412493950184,False,5.400582067544047e-16,19,18,1001,False
base_residual_x1.5,base_anchor_residual_multiple,1.5,1.5,False,False,False,False,True,1.3559107865865518,4,4,selected_affine_pcg_iterate,17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,jacru_m2,29,0.31179292386230484,0.598323365987575,0.006486988491471509,0.01621831864945768,0.9680595129278742,0.49415871213823637,0.40156048639747133,5.225487651183438,False,4.449945126576196e-16,18,17,1001,False
base_residual_x2,base_anchor_residual_multiple,2.0,2.0,False,False,False,False,True,1.7518019132975777,3,3,selected_affine_pcg_iterate,17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,jacru_m2,29,0.3118491795744757,0.5983889179802478,0.00838102252988734,0.0181701100345695,1.0845605053209018,0.498358448071457,0.39843760691675023,5.298377739910302,False,5.780074892308537e-16,17,16,1001,False
base_residual_x3,base_anchor_residual_multiple,3.0,3.0,False,False,False,False,True,2.6844982550821856,2,2,selected_affine_pcg_iterate,17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,jacru_m2,29,0.3096349904088628,0.5945722953047164,0.012843255956340074,0.018983124270225755,1.1330887271411791,0.5047890474792263,0.39827189506296706,6.346640789926388,False,6.10317475396175e-16,16,15,1001,False
base_residual_x4,base_anchor_residual_multiple,4.0,4.0,False,False,False,False,True,2.6844982550821856,2,2,selected_affine_pcg_iterate,17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,jacru_m2,29,0.3096349904088628,0.5945722953047164,0.012843255956340074,0.018983124270225755,1.1330887271411791,0.5047890474792263,0.39827189506296706,6.346640789926388,False,6.10317475396175e-16,16,15,1001,False
base_residual_x6,base_anchor_residual_multiple,6.0,6.0,False,False,False,False,True,2.6844982550821856,2,2,selected_affine_pcg_iterate,17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,jacru_m2,29,0.3096349904088628,0.5945722953047164,0.012843255956340074,0.018983124270225755,1.1330887271411791,0.5047890474792263,0.39827189506296706,6.346640789926388,False,6.10317475396175e-16,16,15,1001,False
system_fraction_0.02,initial_system_residual_fraction,0.02,0.02,False,False,False,False,True,0.01324447498262357,5,5,selected_affine_pcg_iterate,17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,jacru_m2,29,0.3115410365107955,0.5976606127793664,0.0029783291608694593,0.01639889960372109,0.978838257285208,0.4905906837179047,0.40446402822105726,2.932412493950184,False,5.400582067544047e-16,19,18,1001,False
