candidate_id,stopping_family,stopping_parameter,comparator_only,method,model_seed,split,case_count,target_crossing_rate,selected_iteration_mean,selected_iteration_maximum,field_gain_mean,h1_gain_mean,clean_reprojection_ratio_to_base_mean,clean_reprojection_ratio_to_base_maximum,reprojection_ratio_to_matched_cgls_mean,field_harm_rate,worst_field_gain,projection_closure_relative_error_maximum,forward_calls_mean,forward_calls_maximum,adjoint_calls_mean,adjoint_calls_maximum
base_residual_x1.25,base_anchor_residual_multiple,1.25,False,pooled_cnn,17,ood,18,1.0,4.5,6,0.330725601191642,0.2536058880902114,1.0720476987216891,1.379996284814796,3.5174121443496325,0.0,0.0526906795780807,1.4138325616639168e-15,18.5,20,17.5,19
base_residual_x1.25,base_anchor_residual_multiple,1.25,False,pooled_cnn,29,development,12,1.0,4.416666666666667,5,0.4063180433124159,0.3317049803621948,1.0806985001318077,1.186856687957003,4.333592953845659,0.08333333333333333,-0.09354593648558346,7.383023555512899e-16,18.416666666666668,19,17.416666666666668,18
base_residual_x1.25,base_anchor_residual_multiple,1.25,False,pooled_cnn,29,ood,18,1.0,4.444444444444445,6,0.34370640901456984,0.2937901569351413,1.080072033722054,1.5050882575603806,3.4483545192020695,0.0,0.09532436041132475,1.005985667762814e-15,18.444444444444443,20,17.444444444444443,19
base_residual_x1.25,base_anchor_residual_multiple,1.25,False,pooled_cnn,43,development,12,1.0,4.666666666666667,5,0.40688847644514126,0.30281794738178197,1.028245392253215,1.1813956203690141,3.940721845146138,0.08333333333333333,-0.10203136849158745,7.339923746829106e-16,18.666666666666668,19,17.666666666666668,18
base_residual_x1.25,base_anchor_residual_multiple,1.25,False,pooled_cnn,43,ood,18,1.0,4.666666666666667,6,0.35508456368450814,0.2537602034811901,1.0794617683178187,1.5213873071879012,3.3777347011093966,0.0,0.10455669865344668,1.0019827114024484e-15,18.666666666666668,20,17.666666666666668,19
base_residual_x1.5,base_anchor_residual_multiple,1.5,False,jacru_m2,17,development,12,1.0,4.166666666666667,5,0.42682499873074264,0.3293898241277257,1.0748782138711444,1.2984312313176087,4.7525600902905225,0.08333333333333333,-0.05710511432259302,8.652166000538966e-16,18.166666666666668,19,17.166666666666668,18
base_residual_x1.5,base_anchor_residual_multiple,1.5,False,jacru_m2,17,ood,18,1.0,4.0,5,0.3638477005337589,0.28259743126326775,1.1367059238651924,1.491774176753396,3.9892141389198597,0.0,0.12337002146017806,8.110346618392341e-16,18.0,19,17.0,18
base_residual_x1.5,base_anchor_residual_multiple,1.5,False,jacru_m2,29,development,12,1.0,3.9166666666666665,5,0.4023347927592793,0.30923780818965557,1.0988178725795061,1.2534677864221777,4.854685313949955,0.08333333333333333,-0.0755019945769443,8.022052001487279e-16,17.916666666666668,19,16.916666666666668,18
base_residual_x1.5,base_anchor_residual_multiple,1.5,False,jacru_m2,29,ood,18,1.0,3.8333333333333335,5,0.3328591826271219,0.25829701979432473,1.1558859624684705,1.6210518042760247,4.0165284347461885,0.0,0.09052776256122101,8.825788659445139e-16,17.833333333333332,19,16.833333333333332,18
base_residual_x1.5,base_anchor_residual_multiple,1.5,False,jacru_m2,43,development,12,1.0,3.8333333333333335,5,0.4164969780773757,0.31929075030312887,1.1157341542399752,1.2744195620584098,5.078184425862717,0.08333333333333333,-0.05189791106758527,9.766149208555912e-16,17.833333333333332,19,16.833333333333332,18
base_residual_x1.5,base_anchor_residual_multiple,1.5,False,jacru_m2,43,ood,18,1.0,3.888888888888889,5,0.32896733705063785,0.2445214233284445,1.1718970197720067,1.6188785563487114,4.231591776212808,0.0,0.10616119990779711,1.016357404238236e-15,17.88888888888889,19,16.88888888888889,18
base_residual_x1.5,base_anchor_residual_multiple,1.5,False,pooled_cnn,17,development,12,1.0,4.25,5,0.40289438761601737,0.32180163801002765,1.1009823440882442,1.300268429338561,4.790390398424226,0.08333333333333333,-0.11257495571229098,6.875704073426119e-16,18.25,19,17.25,18
base_residual_x1.5,base_anchor_residual_multiple,1.5,False,pooled_cnn,17,ood,18,1.0,4.055555555555555,5,0.3325583525011647,0.25198994995745716,1.129906330213879,1.3806860735286868,4.047342425564029,0.0,0.0526906795780807,1.4138325616639168e-15,18.055555555555557,19,17.055555555555557,18
base_residual_x1.5,base_anchor_residual_multiple,1.5,False,pooled_cnn,29,development,12,1.0,4.166666666666667,5,0.408420065854084,0.3315484325227374,1.1085554939865887,1.2070765462714215,4.784196813524619,0.08333333333333333,-0.09354593648558346,8.046646035228232e-16,18.166666666666668,19,17.166666666666668,18
base_residual_x1.5,base_anchor_residual_multiple,1.5,False,pooled_cnn,29,ood,18,1.0,4.111111111111111,6,0.34561333613619555,0.29336846900382607,1.112764855720596,1.4956833314467608,3.841820697029844,0.0,0.09532436041132475,1.005985667762814e-15,18.11111111111111,20,17.11111111111111,19
base_residual_x1.5,base_anchor_residual_multiple,1.5,False,pooled_cnn,43,development,12,1.0,4.0,5,0.4114982840371963,0.3027303107658174,1.1400569131721843,1.3137757116968451,5.205996544887641,0.08333333333333333,-0.090144102940448,1.0912975612861165e-15,18.0,19,17.0,18
base_residual_x1.5,base_anchor_residual_multiple,1.5,False,pooled_cnn,43,ood,18,1.0,4.111111111111111,6,0.3579572115266702,0.2525827583783091,1.1358677107466535,1.5213873071879012,4.107145955505669,0.0,0.10455669865344668,9.008292262859664e-16,18.11111111111111,20,17.11111111111111,19
