rig_id,method,relative_aperture_residual_error,relative_operator_error,mean_probe_forward_relative_error,mean_probe_gradient_cosine,worst_probe_gradient_cosine
dco-rig-036,oracle_left_measurement_kernel,0.6684064197811854,0.09241026758404862,0.03811639585214245,0.9990727551635392,0.9982570304323665
dco-rig-037,oracle_left_measurement_kernel,0.8598821347635629,0.06339614297729111,0.026816275816271693,0.9996137120438138,0.9994221367492628
dco-rig-038,oracle_left_measurement_kernel,0.7398830933030593,0.0683594920273431,0.03231106519109351,0.9995090458842572,0.9993198657441591
dco-rig-039,oracle_left_measurement_kernel,0.7191308718092679,0.097076005168203,0.03685030085095836,0.9991446521969183,0.9989341704354505
dco-rig-040,oracle_left_measurement_kernel,0.8319501317285439,0.06410220650437558,0.02839081190175219,0.9994959504855709,0.9993812745523
dco-rig-041,oracle_left_measurement_kernel,0.6231398133873521,0.09860609342679745,0.03709961998064291,0.9989204289481057,0.9984106066355525
dco-rig-030,oracle_right_voxel_kernel,0.7353590480663176,0.06174015434764662,0.025802373887189988,0.9996469057638016,0.9995099656677545
dco-rig-031,oracle_right_voxel_kernel,0.739084214515535,0.07014779596161681,0.02910190495774967,0.9991664926534738,0.9989531166140977
dco-rig-032,oracle_right_voxel_kernel,0.7146007114651177,0.06787058929927975,0.02328711082229689,0.999143201721896,0.9989466137589174
dco-rig-033,oracle_right_voxel_kernel,0.5877071428011662,0.07446480899146338,0.032944846168011035,0.9993249237246165,0.9992100613675432
dco-rig-034,oracle_right_voxel_kernel,0.8457771256741002,0.04526876079474254,0.017078193699399932,0.9997839754779727,0.9996773656852909
dco-rig-035,oracle_right_voxel_kernel,0.7759661573989106,0.06891354769858953,0.029545324695218027,0.999344489662756,0.9991696812092603
dco-rig-036,oracle_right_voxel_kernel,0.612400916303432,0.08466724865216456,0.043743233403392305,0.9991509089669274,0.9989408335795212
dco-rig-037,oracle_right_voxel_kernel,0.7939067011411042,0.058532001888852006,0.02236911965113152,0.999666446927227,0.9996044477316556
dco-rig-038,oracle_right_voxel_kernel,0.6899946174066148,0.06375018158199358,0.031134835734514317,0.9993527113453357,0.9991746602860625
dco-rig-039,oracle_right_voxel_kernel,0.6370467591363805,0.08599541044138673,0.04080108018870543,0.9990738415716778,0.9987280652784118
dco-rig-040,oracle_right_voxel_kernel,0.7990675952050934,0.061568589324419824,0.028412359705784745,0.9994260166911904,0.999277636072918
dco-rig-041,oracle_right_voxel_kernel,0.5385588624127348,0.08522194275185715,0.039672308894843133,0.9988283731477797,0.9986657377227521
