stratum,rig,K,method,hidden_action_relative_l2,gradient_cosine_median,gradient_relative_l2_median,query_count,activation,dot_defect_max
out_of_class,7,16,df_gated_srco,0.10904024046009754,0.9731373875678075,0.24133275136608542,16,0.9996964865361698,4.3934075719813356e-15
out_of_class,7,32,nominal,0.1584027082866384,0.9432687626635785,0.35304137285264936,32,,
out_of_class,7,32,secant,0.11536471389464416,0.9667286853742405,0.27714053677753253,32,,
out_of_class,7,32,channel_gate,0.1216769172252924,0.9641443826151714,0.2759058982768606,32,,
out_of_class,7,32,full_srco,0.08567169496093079,0.9784958856630628,0.21099013589491553,32,,
out_of_class,7,32,df_gated_srco,0.08567385186746303,0.9784986479873086,0.21097946902836073,32,0.9997387948978098,6.594048407688723e-15
out_of_class,8,4,nominal,0.16804578640186768,0.9437212730087005,0.3598474527833484,4,,
out_of_class,8,4,secant,0.16359098487568122,0.9414648733872437,0.33998958868176343,4,,
out_of_class,8,4,channel_gate,0.13465688320634933,0.9646168493392968,0.2717946300332018,4,,
out_of_class,8,4,full_srco,0.13105619027803225,0.9645956527741031,0.2736465978282192,4,,
out_of_class,8,4,df_gated_srco,0.1310567194858734,0.964596035081005,0.2736449585439872,4,0.9996656921848258,1.1147498313437766e-13
out_of_class,8,8,nominal,0.16804578640186768,0.9398455665184602,0.3572964439320909,8,,
out_of_class,8,8,secant,0.15963843358396304,0.9469780539018269,0.33315363961989786,8,,
out_of_class,8,8,channel_gate,0.13286229181786322,0.9688482478020117,0.25400376710620765,8,,
out_of_class,8,8,full_srco,0.12699409831939953,0.9702918824687505,0.24994376203792187,8,,
out_of_class,8,8,df_gated_srco,0.1269944771544821,0.9702925954371016,0.24993644837236018,8,0.9996116748924846,8.423720233820429e-15
out_of_class,8,16,nominal,0.16804578640186768,0.9370481220452653,0.35935145758154907,16,,
out_of_class,8,16,secant,0.14992544446111902,0.943303187866195,0.34749899144662855,16,,
out_of_class,8,16,channel_gate,0.13247731356197032,0.962223439236372,0.2764928819255916,16,,
out_of_class,8,16,full_srco,0.11900066176569228,0.9674122936204066,0.26121274461478866,16,,
out_of_class,8,16,df_gated_srco,0.11900098935218842,0.9674174681181382,0.261172130116948,16,0.9996805963843636,2.9205081116359474e-15
out_of_class,8,32,nominal,0.16804578640186768,0.9477375847005797,0.3355377177449328,32,,
out_of_class,8,32,secant,0.11677214985388283,0.9690582705274617,0.25918448549387796,32,,
out_of_class,8,32,channel_gate,0.13185774320852056,0.9739966319573821,0.24135436049980324,32,,
out_of_class,8,32,full_srco,0.09390977790200099,0.9839715578837307,0.18373309688081182,32,,
out_of_class,8,32,df_gated_srco,0.09391187192520185,0.983972425826181,0.1837288733102418,32,0.9997108681830182,4.167732324218204e-15
out_of_class,9,4,nominal,0.15831921267532678,0.9452970249351725,0.34710151055450567,4,,
out_of_class,9,4,secant,0.1527633640391003,0.955238189538151,0.31858240615292527,4,,
out_of_class,9,4,channel_gate,0.12677230745679044,0.9717899771487089,0.23934950677818134,4,,
out_of_class,9,4,full_srco,0.12265558981953674,0.977076094618687,0.2178607641206718,4,,
out_of_class,9,4,df_gated_srco,0.12265501604779504,0.977076970223069,0.21785583655783283,4,0.9998199170597378,7.58080921731381e-15
out_of_class,9,8,nominal,0.15831921267532678,0.9394666614168901,0.37328545581400263,8,,
out_of_class,9,8,secant,0.14863799775809028,0.9462649233472248,0.33238977090531635,8,,
out_of_class,9,8,channel_gate,0.12367383236601925,0.9653893102955066,0.2830748834719684,8,,
out_of_class,9,8,full_srco,0.11683555859991754,0.9723806702856581,0.24405877813740418,8,,
out_of_class,9,8,df_gated_srco,0.11683486024863665,0.9723816868793389,0.24406472108382005,8,0.9997733022851398,2.4781566867365653e-14
out_of_class,9,16,nominal,0.15831921267532678,0.9418766320064405,0.36787020974874046,16,,
out_of_class,9,16,secant,0.14411182319422391,0.9595727221045625,0.2957038643838391,16,,
out_of_class,9,16,channel_gate,0.12212063073973507,0.9799248722798802,0.20402507537599218,16,,
out_of_class,9,16,full_srco,0.11509468981208588,0.9801786148603329,0.2145246049782863,16,,
out_of_class,9,16,df_gated_srco,0.11509234735874817,0.980180033118508,0.2145179143086796,16,0.9996740455579932,1.424916990973939e-14
out_of_class,9,32,nominal,0.15831921267532678,0.9513747160562892,0.32110485528726096,32,,
out_of_class,9,32,secant,0.1123873366201673,0.9703376761083127,0.2486308436187128,32,,
out_of_class,9,32,channel_gate,0.121613076082174,0.9752041264168352,0.22976933511644412,32,,
out_of_class,9,32,full_srco,0.08798380409382454,0.9835238272767407,0.18409730167208146,32,,
out_of_class,9,32,df_gated_srco,0.08798444987945898,0.9835197677622092,0.18411891279859666,32,0.9997033172278877,2.669411212495829e-13
out_of_class,10,4,nominal,0.16463182963960887,0.9421817699147981,0.3519694779360243,4,,
out_of_class,10,4,secant,0.15995499423964496,0.9475497270161489,0.34685406768213445,4,,
out_of_class,10,4,channel_gate,0.12351136063039206,0.9669778456459681,0.26922826549506834,4,,
out_of_class,10,4,full_srco,0.12043518896714277,0.9713434613694891,0.23871572514495168,4,,
out_of_class,10,4,df_gated_srco,0.12043523071403389,0.9713425352013662,0.2387191042975063,4,0.9996384706031664,2.1950556065644096e-15
out_of_class,10,8,nominal,0.16463182963960887,0.9393169579826346,0.35006006603721485,8,,
out_of_class,10,8,secant,0.15457169241934665,0.9465931207276707,0.3397060155044941,8,,
out_of_class,10,8,channel_gate,0.12247527229151758,0.9645479053798593,0.27009233486721773,8,,
out_of_class,10,8,full_srco,0.11571237970384027,0.9644008868076605,0.2679970387831938,8,,
out_of_class,10,8,df_gated_srco,0.11571223320418407,0.9643993016495236,0.26799579947790053,8,0.9997390377990748,6.521580640055016e-15
out_of_class,10,16,nominal,0.16463182963960887,0.9390392168360716,0.358307506155986,16,,
out_of_class,10,16,secant,0.14175417359011466,0.9523430601949637,0.3300175466517884,16,,
out_of_class,10,16,channel_gate,0.12190628004256454,0.9592684426808096,0.28473359308468826,16,,
out_of_class,10,16,full_srco,0.10451677014387468,0.9703546610829987,0.24899514019635374,16,,
out_of_class,10,16,df_gated_srco,0.10451716326306694,0.9703626076016496,0.24900315763078637,16,0.9997457709090407,3.4659936422918e-14
out_of_class,10,32,nominal,0.16463182963960887,0.9432977942022021,0.34944790838426415,32,,
out_of_class,10,32,secant,0.12025917133777882,0.9648635441661633,0.26945376304389235,32,,
out_of_class,10,32,channel_gate,0.12123125109252561,0.9663335089181495,0.259824284625654,32,,
out_of_class,10,32,full_srco,0.08985189228328322,0.9795111407682078,0.2052178001355518,32,,
out_of_class,10,32,df_gated_srco,0.0898531321881443,0.9795184834723221,0.2052028701098867,32,0.9997303373525538,4.477345706898564e-15
out_of_class,11,4,nominal,0.15620807533889755,0.9455236690800317,0.3446639592608797,4,,
out_of_class,11,4,secant,0.1503035979156474,0.9487727401152055,0.34639256907851834,4,,
out_of_class,11,4,channel_gate,0.12136846180054726,0.9640421442048861,0.27304783944991373,4,,
out_of_class,11,4,full_srco,0.11652139907965924,0.9600105959498959,0.2805530948349202,4,,
out_of_class,11,4,df_gated_srco,0.1165222781561052,0.9600090876419209,0.28055791495643256,4,0.9995945082213317,2.5577651203948874e-15
out_of_class,11,8,nominal,0.15620807533889755,0.9428375087300374,0.3555471964013387,8,,
out_of_class,11,8,secant,0.14517794301020656,0.9501439051814324,0.33217516811678877,8,,
out_of_class,11,8,channel_gate,0.1201932024603397,0.9711336259105058,0.2485943245091897,8,,
out_of_class,11,8,full_srco,0.11021971442175299,0.9716724180000039,0.24981584898159975,8,,
out_of_class,11,8,df_gated_srco,0.11022069473557444,0.9716726833667229,0.24980960314874634,8,0.9996790172613715,1.0948902245299036e-14
out_of_class,11,16,nominal,0.15620807533889755,0.9499492242918852,0.3302287553202373,16,,
out_of_class,11,16,secant,0.1336177783626009,0.9643062853775931,0.28294176181691566,16,,
out_of_class,11,16,channel_gate,0.11919647575911983,0.9727799252364271,0.23571175068697814,16,,
out_of_class,11,16,full_srco,0.10128953475260886,0.9800732067883348,0.20278820991206148,16,,
out_of_class,11,16,df_gated_srco,0.10129075287410973,0.9800736634669699,0.2027989657505045,16,0.9996342059477398,2.268646841505152e-15
out_of_class,11,32,nominal,0.15620807533889755,0.9416831071050209,0.3724569996657604,32,,
out_of_class,11,32,secant,0.10383674435809952,0.9685477460060532,0.2618549157354193,32,,
out_of_class,11,32,channel_gate,0.11916865422015643,0.9589988036675092,0.29836449045334845,32,,
out_of_class,11,32,full_srco,0.07856271631110223,0.979828690500691,0.19999032429282526,32,,
out_of_class,11,32,df_gated_srco,0.07856432580334434,0.9798258363206196,0.2000044841139551,32,0.9996913713897776,6.096098321073237e-15
out_of_class,12,4,nominal,0.15869305735956435,0.9446398223491697,0.3380080918096988,4,,
out_of_class,12,4,secant,0.15502806720979148,0.9480079033884607,0.3327984331802175,4,,
out_of_class,12,4,channel_gate,0.12255879838893537,0.96475890147417,0.2648950354933072,4,,
out_of_class,12,4,full_srco,0.11990943815604369,0.9660809648198969,0.2633687759167087,4,,
out_of_class,12,4,df_gated_srco,0.11990916526150994,0.9660812061726765,0.26336791679679694,4,0.9998257829415472,2.651635629987165e-15
out_of_class,12,8,nominal,0.15869305735956435,0.9415900684008746,0.3536733959823871,8,,
out_of_class,12,8,secant,0.14726704631541798,0.954234179815779,0.3062514143952474,8,,
out_of_class,12,8,channel_gate,0.11905603306425969,0.9764471823145838,0.21758496201851657,8,,
out_of_class,12,8,full_srco,0.11053436427567301,0.976879716994169,0.21648037308901685,8,,
out_of_class,12,8,df_gated_srco,0.11053474051048555,0.9768811291615059,0.21647405099830042,8,0.9997691700067346,6.5711272839130795e-15
out_of_class,12,16,nominal,0.15869305735956435,0.9461600811333752,0.3357648024164539,16,,
out_of_class,12,16,secant,0.13742243619350417,0.9573955937368959,0.3111627884473818,16,,
out_of_class,12,16,channel_gate,0.11773020795516914,0.969314932758578,0.24997091403057398,16,,
out_of_class,12,16,full_srco,0.1036010048877487,0.9767688093116098,0.2250876879117797,16,,
out_of_class,12,16,df_gated_srco,0.10360130891150032,0.9767710412192223,0.22508748736891895,16,0.9997076578539246,8.224037336233449e-15
out_of_class,12,32,nominal,0.15869305735956435,0.9374127548772133,0.35799551174301625,32,,
out_of_class,12,32,secant,0.11116054348643585,0.9646062079902104,0.2672443767259334,32,,
out_of_class,12,32,channel_gate,0.11669858450080786,0.9589740953773966,0.28600471309455894,32,,
out_of_class,12,32,full_srco,0.08335609775567683,0.9748288354673208,0.22698320864418203,32,,
out_of_class,12,32,df_gated_srco,0.08335549623964537,0.9748276030636815,0.2269982780127247,32,0.9997005402495217,9.917848122660646e-15
out_of_class,13,4,nominal,0.15832629074970134,0.9436489709038045,0.3401526816900269,4,,
out_of_class,13,4,secant,0.15352776169562057,0.9500717614184604,0.3352471616698078,4,,
out_of_class,13,4,channel_gate,0.1297227873291668,0.9684475641386596,0.25991939596308966,4,,
out_of_class,13,4,full_srco,0.12677139143236596,0.9694307035308086,0.2544812570959887,4,,
out_of_class,13,4,df_gated_srco,0.12677128300618182,0.9694311120605039,0.2544827224843883,4,0.999739987943244,1.9641470326917265e-14
out_of_class,13,8,nominal,0.15832629074970134,0.9524496500646196,0.3210453116200382,8,,
out_of_class,13,8,secant,0.148009908240615,0.9589977270012253,0.28542636860403153,8,,
out_of_class,13,8,channel_gate,0.12770444156741753,0.9785824049162088,0.21484766108630005,8,,
out_of_class,13,8,full_srco,0.12021815936625375,0.9775492489823039,0.21561772784669478,8,,
out_of_class,13,8,df_gated_srco,0.12021779524449103,0.977551516920332,0.21561444304161737,8,0.9997268110962853,1.0623074417071931e-14
out_of_class,13,16,nominal,0.15832629074970134,0.9497807406983751,0.3200600624213671,16,,
out_of_class,13,16,secant,0.1334969323564784,0.9644127316625349,0.2645870407527721,16,,
out_of_class,13,16,channel_gate,0.12686085807543615,0.9793458952647849,0.2043693701065493,16,,
out_of_class,13,16,full_srco,0.10561878735172951,0.9842356100599043,0.18079840630844554,16,,
out_of_class,13,16,df_gated_srco,0.10562010392766036,0.9842335582418067,0.18080894846679169,16,0.9997445140431414,3.596625839724541e-15
out_of_class,13,32,nominal,0.15832629074970134,0.9555731119786033,0.30931018711167446,32,,
out_of_class,13,32,secant,0.11282316101802306,0.9746366682298169,0.24173032135364164,32,,
out_of_class,13,32,channel_gate,0.1262868964114993,0.9790037940339908,0.20574666689942273,32,,
out_of_class,13,32,full_srco,0.09019453340162287,0.9878652528680003,0.15862690281725172,32,,
out_of_class,13,32,df_gated_srco,0.09019615296471971,0.9878620675510748,0.1586459301470613,32,0.9996935384478081,5.328363978445085e-15
out_of_class,14,4,nominal,0.16099443570042377,0.9448156822832633,0.33963000689390765,4,,
out_of_class,14,4,secant,0.1553814317554803,0.9478845343617122,0.3308000108956468,4,,
out_of_class,14,4,channel_gate,0.1274080668614647,0.9732713200538259,0.23224363471478623,4,,
out_of_class,14,4,full_srco,0.12284507584754124,0.9718703570070504,0.24199657246604078,4,,
out_of_class,14,4,df_gated_srco,0.12284530671302578,0.9718692497074577,0.24200081992170216,4,0.9996982193618157,6.564001834196176e-15
out_of_class,14,8,nominal,0.16099443570042377,0.9457838462544561,0.33566587629415295,8,,
out_of_class,14,8,secant,0.1497474384484934,0.9496848223223852,0.3217847888075437,8,,
out_of_class,14,8,channel_gate,0.1251003247308529,0.9746077802798025,0.23403583665521255,8,,
out_of_class,14,8,full_srco,0.11707689747700928,0.9806362207454711,0.20639603610943622,8,,
out_of_class,14,8,df_gated_srco,0.11707671268886448,0.9806411728844429,0.2063700668191023,8,0.9997298072130086,6.6205019933090544e-15
out_of_class,14,16,nominal,0.16099443570042377,0.9416896055245891,0.351293606038736,16,,
out_of_class,14,16,secant,0.13621387662169587,0.968725626696969,0.25152718225455395,16,,
out_of_class,14,16,channel_gate,0.12384770206446748,0.9715986828580219,0.246274899238161,16,,
out_of_class,14,16,full_srco,0.10551105424499145,0.9853829849741527,0.17826410076321664,16,,
out_of_class,14,16,df_gated_srco,0.10551073861127973,0.9853827317328754,0.17828745249747371,16,0.9997649039722595,9.002222905204816e-15
out_of_class,14,32,nominal,0.16099443570042377,0.9474148488826528,0.32657437250629884,32,,
out_of_class,14,32,secant,0.10983658483526403,0.9687995663069267,0.2586990666129082,32,,
out_of_class,14,32,channel_gate,0.12316648237767841,0.974070367587973,0.23162028325808284,32,,
out_of_class,14,32,full_srco,0.08540196665970792,0.9822992161693682,0.19540966516993313,32,,
out_of_class,14,32,df_gated_srco,0.0854043320508542,0.9823027454949147,0.19542056422454118,32,0.9997412596694313,4.071082385168171e-15
out_of_class,15,4,nominal,0.15619542462263677,0.9369647409135529,0.3725055329771686,4,,
out_of_class,15,4,secant,0.1493892737502738,0.9367592406652465,0.36705864188304804,4,,
out_of_class,15,4,channel_gate,0.12053477926153956,0.9602444515468267,0.2908700950573193,4,,
out_of_class,15,4,full_srco,0.11559441812738482,0.9607274677709973,0.2946463063931444,4,,
out_of_class,15,4,df_gated_srco,0.11559503551180156,0.9607277459312975,0.2946491380521211,4,0.9996630336921628,6.242739146248215e-15
out_of_class,15,8,nominal,0.15619542462263677,0.9409643618771475,0.37891498946033897,8,,
out_of_class,15,8,secant,0.13913378227214762,0.9462834849801836,0.3428606641308348,8,,
out_of_class,15,8,channel_gate,0.12099486952403578,0.9648884319880822,0.2959618354340977,8,,
out_of_class,15,8,full_srco,0.10552901827242095,0.9662501504142306,0.2810363164517589,8,,
out_of_class,15,8,df_gated_srco,0.10553090941665594,0.9662525361370973,0.2810234511162259,8,0.9997574374216749,6.837586287112418e-15
out_of_class,15,16,nominal,0.15619542462263677,0.9437479272211116,0.33674144893270774,16,,
out_of_class,15,16,secant,0.13251869056216442,0.953000056006537,0.30775744459340637,16,,
out_of_class,15,16,channel_gate,0.11997669939335731,0.9713556260764749,0.2531667598368097,16,,
out_of_class,15,16,full_srco,0.1013018610460145,0.9732513461816645,0.24905162764031055,16,,
out_of_class,15,16,df_gated_srco,0.10130235114781837,0.973256048448395,0.24902880601680724,16,0.999759397767194,2.8553348505949484e-15
out_of_class,15,32,nominal,0.15619542462263677,0.9325866992763053,0.3708492521549497,32,,
out_of_class,15,32,secant,0.10131968813809437,0.9726015477392622,0.23528481673321922,32,,
out_of_class,15,32,channel_gate,0.11901959527698297,0.971960022110115,0.2514374199894034,32,,
out_of_class,15,32,full_srco,0.07279223321573432,0.9881791162125785,0.1544420629134171,32,,
out_of_class,15,32,df_gated_srco,0.07279281370432193,0.988180047396169,0.15443766344584317,32,0.9997776034897315,8.39916418661326e-15
