replicate,split,sample_index,reaction_family,stage,baseline_field_relative_l2,baseline_gradient_relative_l2,baseline_front_top10_f1,relative_whitened_residual_objective,residual_objective_reduction_from_previous_stage,pcgls_alpha,previous_pcgls_beta,relative_volume_update,volume_gradient_to_field_norm,graph_field_relative_l2,graph_gradient_relative_l2,graph_front_top10_f1,field_gain_vs_component_s3_k4_percent,gradient_gain_vs_component_s3_k4_percent,front_gain_vs_component_s3_k4
2,selection,2,thin_front,5,0.5406296849250793,0.7387546896934509,0.5804877877235413,0.04078954458236694,0.019976601004600525,1.0077802471641917e-05,0.5508238673210144,0.17803001403808594,45.12248992919922,0.5202136635780334,0.6938082575798035,0.6439024209976196,3.7763411659267576,6.084080783608718,0.06341463327407837
2,selection,3,double_front,5,0.4887060225009918,0.7262891530990601,0.6634146571159363,0.04771293327212334,0.016077253967523575,2.687023879843764e-05,0.23127113282680511,0.16035573184490204,41.225982666015625,0.4367401599884033,0.6659892797470093,0.7317073345184326,10.633358321767568,8.30246095439434,0.06829267740249634
2,selection,4,annular_kernel,5,0.9059772491455078,0.9683096408843994,0.35853657126426697,0.14796586334705353,0.04112955927848816,5.19432796863839e-06,0.42154672741889954,0.267480731010437,47.45864486694336,0.9189249873161316,0.9710801243782043,0.35121950507164,-1.4291460610998479,-0.2861154507637173,-0.007317066192626953
2,selection,5,oblique_shock,5,0.5881250500679016,0.7931323051452637,0.5512195229530334,0.08532937616109848,0.021144412457942963,1.1004357475030702e-05,0.8789320588111877,0.15667323768138885,42.78550720214844,0.5497250556945801,0.7540313005447388,0.5707316994667053,6.529222716986479,4.929947292130974,0.019512176513671875
2,selection,6,vortex_pair,5,0.9035411477088928,0.9350522756576538,0.4853658676147461,0.23619598150253296,0.0664013922214508,1.0390260740678059e-06,0.52362459897995,0.38748177886009216,52.88041305541992,0.8654724955558777,0.9009258151054382,0.5756097435951233,4.213272660525282,3.6496847759889453,0.0902438759803772
2,selection,7,multi_plume,5,0.7561618089675903,0.8393110036849976,0.6853658556938171,0.08178006112575531,0.042558252811431885,2.302764551131986e-05,0.5169040560722351,0.2671416997909546,48.518653869628906,0.7138019800186157,0.7827239632606506,0.7365853786468506,5.601952974431454,6.742082514812906,0.05121952295303345
3,selection,0,plume,2,0.3913768231868744,0.5859094858169556,0.8658536672592163,0.07539999485015869,0.9246000051498413,4.517313755059149e-06,0.0645822137594223,1.0,38.58753204345703,0.5272703766822815,0.7089182138442993,0.8000000715255737,-34.721921545804136,-20.994493348375826,-0.06585359573364258
3,selection,1,wavy_front,2,0.4670408070087433,0.6720282435417175,0.5609756112098694,0.13256807625293732,0.8674319386482239,7.319977157749236e-06,0.09934017807245255,1.0,44.532806396484375,0.6587744951248169,0.7725801467895508,0.4121951162815094,-41.052877016051454,-14.96245198236096,-0.14878049492835999
3,selection,2,thin_front,2,0.5444692373275757,0.806118369102478,0.4414634108543396,0.12273703515529633,0.8772629499435425,3.3171402264997596e-06,0.13184808194637299,1.0,38.22278594970703,0.5139671564102173,0.7713114619255066,0.5634146332740784,5.602167914402675,4.317840718072832,0.12195122241973877
3,selection,3,double_front,2,0.5061068534851074,0.7689351439476013,0.5829268097877502,0.18557825684547424,0.8144217729568481,5.019287527829874e-06,0.30794090032577515,1.0,42.95162582397461,0.6087552905082703,0.7930755019187927,0.5292682647705078,-20.28196937392063,-3.1394530684679487,-0.05365854501724243
3,selection,4,annular_kernel,2,0.8874456882476807,0.971696138381958,0.4463414251804352,0.3734835088253021,0.6265164613723755,3.4474335279810475e-06,0.11816249042749405,1.0,41.56873321533203,0.8900371789932251,0.9836524724960327,0.37560975551605225,-0.2920168276056984,-1.2304601862454727,-0.07073166966438293
3,selection,5,oblique_shock,2,0.5706213116645813,0.7626668214797974,0.49512195587158203,0.21615293622016907,0.7838470935821533,6.120434591139201e-06,0.1442210078239441,1.0,43.12541961669922,0.6916985511779785,0.8461562991142273,0.3926829695701599,-21.218492376353446,-10.947044670493971,-0.10243898630142212
3,selection,6,vortex_pair,2,0.611365020275116,0.7121517062187195,0.7219512462615967,0.10647647827863693,0.8935235142707825,5.046364549343707e-06,0.1699284315109253,1.0,45.01951599121094,0.7077957391738892,0.7977574467658997,0.6682927012443542,-15.773018687817485,-12.020716906193654,-0.05365854501724243
3,selection,7,multi_plume,2,0.8419145941734314,0.900249183177948,0.46341463923454285,0.23636490106582642,0.7636350989341736,5.725619757868117e-06,0.5766910314559937,1.0,44.66018295288086,0.8289791345596313,0.9017188549041748,0.4878048896789551,1.5364337075662322,-0.16325165895055344,0.02439025044441223
3,selection,0,plume,3,0.3913768231868744,0.5859094858169556,0.8658536672592163,0.05063030123710632,0.024769693613052368,2.7509224764799e-06,0.21983887255191803,0.1618221551179886,39.76302719116211,0.46379587054252625,0.6545059084892273,0.829268217086792,-18.503662727384665,-11.70768255725117,-0.036585450172424316
3,selection,1,wavy_front,3,0.4670408070087433,0.6720282435417175,0.5609756112098694,0.08735933154821396,0.04520874470472336,7.034811915218597e-06,0.4667178690433502,0.32301414012908936,43.495662689208984,0.5400975942611694,0.7251837253570557,0.4731707274913788,-15.642484801345951,-7.90970949899346,-0.0878048837184906
3,selection,2,thin_front,3,0.5444692373275757,0.806118369102478,0.4414634108543396,0.08406873792409897,0.03866829723119736,2.415783910691971e-06,0.20954561233520508,0.14451627433300018,39.866546630859375,0.5097869634628296,0.7660656571388245,0.5634146332740784,6.369923493745483,4.968589415503302,0.12195122241973877
3,selection,3,double_front,3,0.5061068534851074,0.7689351439476013,0.5829268097877502,0.11031690984964371,0.07526134699583054,4.238569090375677e-06,0.42033809423446655,0.2852530777454376,41.08053207397461,0.5216969847679138,0.7850015163421631,0.5707316994667053,-3.0804031155577203,-2.0894314066696635,-0.012195110321044922
3,selection,4,annular_kernel,3,0.8874456882476807,0.971696138381958,0.4463414251804352,0.307577520608902,0.06590598821640015,2.577400891823345e-06,0.4016077518463135,0.2826422452926636,39.504981994628906,0.8650261759757996,0.964710533618927,0.43414634466171265,2.5262968279388334,0.7189083590126483,-0.012195080518722534
3,selection,5,oblique_shock,3,0.5706213116645813,0.7626668214797974,0.49512195587158203,0.1449049413204193,0.07124799489974976,5.475922080222517e-06,0.560840904712677,0.23998922109603882,44.18171691894531,0.6184731125831604,0.8046395778656006,0.4536585509777069,-8.38591197706738,-5.503419737646874,-0.04146340489387512
3,selection,6,vortex_pair,3,0.611365020275116,0.7121517062187195,0.7219512462615967,0.07835069298744202,0.028125785291194916,3.927947091142414e-06,0.11984892934560776,0.20810502767562866,48.04741668701172,0.6440909504890442,0.7511506676673889,0.6951219439506531,-5.352928140900417,-5.476215405807353,-0.026829302310943604
3,selection,7,multi_plume,3,0.8419145941734314,0.900249183177948,0.46341463923454285,0.15724334120750427,0.07912155985832214,1.4637836102338042e-05,0.10410597920417786,0.3369120955467224,45.47357940673828,0.8116005063056946,0.8863390684127808,0.502439022064209,3.6006131830388752,1.5451405038839885,0.03902438282966614
3,selection,0,plume,4,0.3913768231868744,0.5859094858169556,0.8658536672592163,0.02096150629222393,0.029668794944882393,7.592361271235859e-06,0.43399104475975037,0.25678715109825134,40.67267608642578,0.3854852616786957,0.5777261257171631,0.8682926893234253,1.5053424625927865,1.3966935675025154,0.0024390220642089844
3,selection,1,wavy_front,4,0.4670408070087433,0.6720282435417175,0.5609756112098694,0.057066258043050766,0.030293073505163193,1.835341208789032e-05,0.25683632493019104,0.26653194427490234,41.8912467956543,0.4548618495464325,0.6625029444694519,0.5609756112098694,2.607685940831032,1.4173956472521863,0.0
3,selection,2,thin_front,4,0.5444692373275757,0.806118369102478,0.4414634108543396,0.05748311057686806,0.02658562734723091,4.549787718133302e-06,0.3650554120540619,0.15820226073265076,41.1826171875,0.5258767604827881,0.7786527872085571,0.46341463923454285,3.414789224097445,3.407140061142724,0.021951228380203247
3,selection,3,double_front,4,0.5061068534851074,0.7689351439476013,0.5829268097877502,0.08473177999258041,0.025585129857063293,6.7738287725660484e-06,0.21271631121635437,0.12444324046373367,40.6634635925293,0.501379668712616,0.7656165361404419,0.5780487656593323,0.9340289980148542,0.43158487855323835,-0.004878044128417969
3,selection,4,annular_kernel,4,0.8874456882476807,0.971696138381958,0.4463414251804352,0.2190542221069336,0.08852329850196838,3.724645466718357e-06,0.9294571280479431,0.33300068974494934,43.28504180908203,0.8848941326141357,0.9648002982139587,0.46097561717033386,0.28751682129225675,0.709670430458027,0.014634191989898682
3,selection,5,oblique_shock,4,0.5706213116645813,0.7626668214797974,0.49512195587158203,0.11157192289829254,0.03333301842212677,1.2315426829445641e-05,0.2080223262310028,0.2048955261707306,44.74051284790039,0.5598728060722351,0.750743567943573,0.5097560882568359,1.8836495189763092,1.5633633456205367,0.014634132385253906
3,selection,6,vortex_pair,4,0.611365020275116,0.7121517062187195,0.7219512462615967,0.045183274894952774,0.03316741809248924,7.873513823142275e-06,0.58830726146698,0.28623121976852417,50.78070831298828,0.596644937992096,0.6946431398391724,0.7341463565826416,2.407740350665784,2.4585444683565503,0.012195110321044922
3,selection,7,multi_plume,4,0.8419145941734314,0.900249183177948,0.46341463923454285,0.12481345981359482,0.032429881393909454,9.269724614568986e-06,0.647232711315155,0.14989684522151947,44.926856994628906,0.8196271657943726,0.8756664395332336,0.504878044128418,2.6472315046326074,2.7306599221712595,0.04146340489387512
3,selection,0,plume,5,0.3913768231868744,0.5859094858169556,0.8658536672592163,0.01149755623191595,0.00946395006030798,1.0655900041456334e-05,0.22727897763252258,0.13383658230304718,41.504886627197266,0.35883480310440063,0.528510332107544,0.8902438879013062,8.31475400548581,9.796590616616802,0.024390220642089844
3,selection,1,wavy_front,5,0.4670408070087433,0.6720282435417175,0.5609756112098694,0.03122328780591488,0.025842970237135887,3.540909892763011e-05,0.44218194484710693,0.2516431510448456,39.628257751464844,0.3547574579715729,0.5751847624778748,0.6536585092544556,24.041442921510797,14.410626635788265,0.09268289804458618
3,selection,2,thin_front,5,0.5444692373275757,0.806118369102478,0.4414634108543396,0.03967636451125145,0.017806746065616608,8.007290489331353e-06,0.3805776834487915,0.19989317655563354,43.14082336425781,0.5087952017784119,0.7405243515968323,0.48048779368400574,6.552075508299253,8.137020569159999,0.03902438282966614
3,selection,3,double_front,5,0.5061068534851074,0.7689351439476013,0.5829268097877502,0.06410578638315201,0.020625993609428406,2.6523746782913804e-05,0.2058858722448349,0.15928561985492706,40.20867919921875,0.46468299627304077,0.7246912717819214,0.6170731782913208,8.184804636968936,5.753914684993889,0.03414636850357056
3,selection,4,annular_kernel,5,0.8874456882476807,0.971696138381958,0.4463414251804352,0.15856915712356567,0.06048506498336792,4.925368557451293e-06,0.5166983008384705,0.28106528520584106,46.007965087890625,0.9245383143424988,0.9746105074882507,0.49024394154548645,-4.179706610334647,-0.29992597388990894,0.04390251636505127
3,selection,5,oblique_shock,5,0.5706213116645813,0.7626668214797974,0.49512195587158203,0.07125305384397507,0.040318869054317474,2.758314076345414e-05,0.5400567054748535,0.28731265664100647,45.01545333862305,0.4699247181415558,0.6636094450950623,0.5707316994667053,17.64683362934336,12.988289721655223,0.07560974359512329
3,selection,6,vortex_pair,5,0.611365020275116,0.7121517062187195,0.7219512462615967,0.02915939688682556,0.016023878008127213,8.728160537430085e-06,0.43581491708755493,0.2417907565832138,52.94904327392578,0.5439027547836304,0.636724054813385,0.7853659391403198,11.03469502738763,10.591514525160566,0.06341469287872314
3,selection,7,multi_plume,5,0.8419145941734314,0.900249183177948,0.46341463923454285,0.0908476784825325,0.03396578133106232,1.3235775440989528e-05,0.7335230708122253,0.26173147559165955,46.19969177246094,0.7810014486312866,0.8344170451164246,0.5512195229530334,7.235074194425579,7.312657349949598,0.0878048837184906
4,selection,0,plume,2,0.5212239623069763,0.6972588300704956,0.8268292546272278,0.11472790688276291,0.8852720856666565,1.7030715753207915e-06,0.19009119272232056,1.0,40.25463104248047,0.6000872254371643,0.7867744565010071,0.7317073345184326,-15.13039860660536,-12.83822055311384,-0.09512192010879517
4,selection,1,wavy_front,2,0.5668214559555054,0.7799572944641113,0.4731707274913788,0.17480403184890747,0.8251959681510925,6.047970146028092e-06,0.0956663265824318,1.0,42.55885314941406,0.7157287001609802,0.8546193838119507,0.3804877996444702,-26.270572971599695,-9.572586842608834,-0.09268292784690857
4,selection,2,thin_front,2,0.43224093317985535,0.6803694367408752,0.6414633989334106,0.14669573307037354,0.8533042669296265,2.1823532279086066e-06,0.10068041831254959,1.0,45.911190032958984,0.6729544401168823,0.8475978374481201,0.3853658437728882,-55.689660200892206,-24.579058328708452,-0.25609755516052246
4,selection,3,double_front,2,0.5986002683639526,0.8184444308280945,0.5487805008888245,0.18398815393447876,0.8160118460655212,6.82275867802673e-06,0.4023737907409668,1.0,43.92617416381836,0.6322911381721497,0.8272780776023865,0.5512195229530334,-5.62827509253851,-1.0793215081632592,0.0024390220642089844
4,selection,4,annular_kernel,2,1.0156142711639404,1.0043214559555054,0.37317076325416565,0.5942995548248291,0.4057004451751709,1.4494592051050859e-06,0.2549116909503937,1.0,47.94220733642578,0.968343198299408,0.9909850358963013,0.22439023852348328,4.654431727348382,1.327903529305357,-0.14878052473068237
4,selection,5,oblique_shock,2,0.6878793239593506,0.8983619213104248,0.4121951162815094,0.21781286597251892,0.7821871042251587,3.4407455586915603e-06,0.08582977205514908,1.0,38.839622497558594,0.8166963458061218,0.934325098991394,0.34878048300743103,-18.72668902232967,-4.003194795757859,-0.06341463327407837
4,selection,6,vortex_pair,2,0.8057594895362854,0.8570242524147034,0.6195122003555298,0.30953019857406616,0.6904698014259338,1.7370167597619002e-06,0.8889183402061462,1.0,51.087669372558594,0.86409592628479,0.9094365835189819,0.5146341323852539,-7.239931704940547,-6.1156181936047345,-0.10487806797027588
4,selection,7,multi_plume,2,0.8770175576210022,0.9213746190071106,0.5121951103210449,0.3903106451034546,0.6096893548965454,1.0554919754213188e-05,0.5070479512214661,1.0,49.55947494506836,0.8219445943832397,0.9097623825073242,0.41707316040992737,6.2795736253163925,1.260316516239608,-0.09512194991111755
4,selection,0,plume,3,0.5212239623069763,0.6972588300704956,0.8268292546272278,0.05855377018451691,0.056174136698246,2.3929653707455145e-06,0.14435449242591858,0.26072075963020325,37.590797424316406,0.5443366169929504,0.7215826511383057,0.8146342039108276,-4.434303937922535,-3.4884923673682016,-0.012195050716400146
4,selection,1,wavy_front,3,0.5668214559555054,0.7799572944641113,0.4731707274913788,0.08294185996055603,0.09186217188835144,9.450287507206667e-06,0.5752296447753906,0.40033289790153503,42.9362907409668,0.5975736379623413,0.811330258846283,0.43414634466171265,-5.42537366638604,-4.022395149689213,-0.03902438282966614
4,selection,2,thin_front,3,0.43224093317985535,0.6803694367408752,0.6414633989334106,0.08773084729909897,0.05896488577127457,2.9227278446342098e-06,0.3159502446651459,0.3765242099761963,42.220672607421875,0.511690080165863,0.738145649433136,0.5707316994667053,-18.380755011221698,-8.491888314240272,-0.07073169946670532
4,selection,3,double_front,3,0.5986002683639526,0.8184444308280945,0.5487805008888245,0.12402630597352982,0.059961847960948944,4.54679593531182e-06,0.37086424231529236,0.220694899559021,42.97764587402344,0.6064344644546509,0.8323793411254883,0.5536585450172424,-1.3087525189572757,-1.7026092148118823,0.004878044128417969
4,selection,4,annular_kernel,3,1.0156142711639404,1.0043214559555054,0.37317076325416565,0.4600198268890381,0.13427972793579102,1.5161616602199501e-06,0.810994565486908,0.5889245867729187,46.325439453125,0.9699734449386597,0.9907633066177368,0.34634146094322205,4.4939134394965015,1.3499810501279605,-0.026829302310943604
4,selection,5,oblique_shock,3,0.6878793239593506,0.8983619213104248,0.4121951162815094,0.13004879653453827,0.08776406943798065,5.33765705768019e-06,0.5035367012023926,0.38263335824012756,41.1225700378418,0.7341229319572449,0.9080848693847656,0.4073171019554138,-6.722633809041046,-1.0822974397844163,-0.004878014326095581
4,selection,6,vortex_pair,3,0.8057594895362854,0.8570242524147034,0.6195122003555298,0.2312096506357193,0.07832054793834686,3.43616443387873e-06,0.13007286190986633,0.4029081165790558,53.627872467041016,0.7990831136703491,0.860280454158783,0.6097561120986938,0.8285817235337226,-0.3799427769873605,-0.009756088256835938
4,selection,7,multi_plume,3,0.8770175576210022,0.9213746190071106,0.5121951103210449,0.27273428440093994,0.11757636070251465,1.327872905676486e-05,0.35190171003341675,0.33556193113327026,50.37773132324219,0.8537930250167847,0.9042329788208008,0.5,2.648126300597265,1.8604419779635286,-0.012195110321044922
4,selection,0,plume,4,0.5212239623069763,0.6972588300704956,0.8268292546272278,0.04057016968727112,0.01798360049724579,1.596555307514791e-06,0.4798356592655182,0.11172474920749664,37.9990119934082,0.5159714221954346,0.6910361647605896,0.829268217086792,1.0077318948065266,0.8924469711307736,0.002438962459564209
4,selection,1,wavy_front,4,0.5668214559555054,0.7799572944641113,0.4731707274913788,0.05662398785352707,0.02631787210702896,2.26356387429405e-05,0.11960974335670471,0.21842381358146667,43.056583404541016,0.5597782731056213,0.771514892578125,0.4731707274913788,1.2425752017469347,1.0824184793074967,0.0
4,selection,2,thin_front,4,0.43224093317985535,0.6803694367408752,0.6414633989334106,0.051976028829813004,0.035754818469285965,5.003463229513727e-06,0.35420820116996765,0.28007587790489197,40.15159606933594,0.41735023260116577,0.6747317314147949,0.6390243768692017,3.4450000996304433,0.8286241300147486,-0.0024390220642089844
4,selection,3,double_front,4,0.5986002683639526,0.8184444308280945,0.5487805008888245,0.09543312340974808,0.02859318256378174,7.745297807559837e-06,0.27993348240852356,0.13537468016147614,43.5001335144043,0.5918822288513184,0.8086956143379211,0.5560975670814514,1.1222914301384288,1.1911396941524275,0.007317066192626953
4,selection,4,annular_kernel,4,1.0156142711639404,1.0043214559555054,0.37317076325416565,0.3552992045879364,0.10472062230110168,1.981453124244581e-06,0.5967374444007874,0.3826322853565216,47.97999954223633,1.0144134759902954,1.0010191202163696,0.3829268217086792,0.11823338916544106,0.32881262463858446,0.00975605845451355
4,selection,5,oblique_shock,4,0.6878793239593506,0.8983619213104248,0.4121951162815094,0.08643294125795364,0.043615855276584625,9.752648111316375e-06,0.27199190855026245,0.28532618284225464,42.37713623046875,0.6862366795539856,0.8965592384338379,0.4121951162815094,0.23879833978874765,0.2006633221894993,0.0
4,selection,6,vortex_pair,4,0.8057594895362854,0.8570242524147034,0.6195122003555298,0.14338475465774536,0.08782489597797394,3.0077292194619076e-06,1.2810826301574707,0.3561467230319977,54.38367462158203,0.7816802263259888,0.8307825326919556,0.6585366129875183,2.9883933758141956,3.0619576574187497,0.039024412631988525
4,selection,7,multi_plume,4,0.8770175576210022,0.9213746190071106,0.5121951103210449,0.11622388660907745,0.1565103977918625,2.0303445126046427e-05,0.8705822229385376,0.5100191831588745,51.11695098876953,0.8889369964599609,0.9205191135406494,0.5146341323852539,-1.3590878238847817,0.09285099120519397,0.0024390220642089844
4,selection,0,plume,5,0.5212239623069763,0.6972588300704956,0.8268292546272278,0.02505340985953808,0.01551675982773304,3.4737684018182335e-06,0.39655885100364685,0.1387270838022232,38.167964935302734,0.46771636605262756,0.639758825302124,0.8439024686813354,10.265759083201035,8.246579647124456,0.017073214054107666
4,selection,1,wavy_front,5,0.5668214559555054,0.7799572944641113,0.4731707274913788,0.043390702456235886,0.013233285397291183,1.6630101526970975e-05,0.6844075322151184,0.13481326401233673,42.69561767578125,0.5392881631851196,0.7442020177841187,0.4853658676147461,4.857489511220455,4.584260822197863,0.01219514012336731
4,selection,2,thin_front,5,0.43224093317985535,0.6803694367408752,0.6414633989334106,0.03717989847064018,0.014796130359172821,6.869375738460803e-06,0.3014164865016937,0.17897887527942657,38.38885498046875,0.39060530066490173,0.6648054122924805,0.6463414430618286,9.632505697378974,2.2875843046316136,0.004878044128417969
4,selection,3,double_front,5,0.5986002683639526,0.8184444308280945,0.5487805008888245,0.062447331845760345,0.03298579156398773,2.9096592697896995e-05,0.30708634853363037,0.21195971965789795,44.70295715332031,0.5656431913375854,0.7558173537254333,0.6170731782913208,5.505690319258107,7.651964475987165,0.06829267740249634
4,selection,4,annular_kernel,5,1.0156142711639404,1.0043214559555054,0.37317076325416565,0.29008471965789795,0.06521448493003845,2.9145064672775334e-06,0.42338046431541443,0.30014362931251526,48.48904037475586,1.0509371757507324,1.0085971355438232,0.356097549200058,-3.4779842691960527,-0.42572819319587424,-0.017073214054107666
4,selection,5,oblique_shock,5,0.6878793239593506,0.8983619213104248,0.4121951162815094,0.06646163761615753,0.019971303641796112,1.5868799891904928e-05,0.28141066431999207,0.17430932819843292,41.804100036621094,0.6532518267631531,0.8724964261054993,0.43414634466171265,5.03394941381372,2.879184278781094,0.021951228380203247
4,selection,6,vortex_pair,5,0.8057594895362854,0.8570242524147034,0.6195122003555298,0.09930767863988876,0.0440770760178566,4.065574103151448e-06,0.37128883600234985,0.3311437666416168,55.745906829833984,0.7384222745895386,0.7865410447120667,0.7243902087211609,8.356986895121693,8.224178896226938,0.1048780083656311
4,selection,7,multi_plume,5,0.8770175576210022,0.9213746190071106,0.5121951103210449,0.08523455262184143,0.030989333987236023,1.532066016807221e-05,0.262398362159729,0.13983896374702454,51.18213653564453,0.9128984212875366,0.930367112159729,0.502439022064209,-4.091236641130065,-0.9759866363921416,-0.009756088256835938
5,selection,0,plume,2,0.5315209031105042,0.656882643699646,0.7804877161979675,0.1400219053030014,0.8599780797958374,5.671390226780204e-06,0.10508312284946442,1.0,42.99542236328125,0.6344008445739746,0.7672722339630127,0.7487804889678955,-19.355765852557926,-16.805070330620794,-0.03170722723007202
5,selection,1,wavy_front,2,0.4601477086544037,0.730175256729126,0.6195122003555298,0.09298879653215408,0.9070112109184265,1.2100644198653754e-05,0.10824678838253021,1.0,37.45294189453125,0.4813450574874878,0.7298762798309326,0.6390243768692017,-4.606640092823865,0.040945909278362634,0.019512176513671875
5,selection,2,thin_front,2,0.5473782420158386,0.7422876358032227,0.5780487656593323,0.1634998470544815,0.8365001678466797,3.206643441444612e-06,0.126234233379364,1.0,40.15163803100586,0.6405330896377563,0.815284252166748,0.5243902206420898,-17.01836873874542,-9.834006770776455,-0.05365854501724243
5,selection,3,double_front,2,0.5735872983932495,0.7796621918678284,0.5731707215309143,0.18951542675495148,0.8104845881462097,8.205461199395359e-06,0.3998657166957855,1.0,45.936607360839844,0.5981390476226807,0.7728134393692017,0.5853658318519592,-4.280385792747899,0.8784256271577343,0.012195110321044922
5,selection,4,annular_kernel,2,0.9285802841186523,1.0031626224517822,0.3121951222419739,0.38102462887763977,0.6189754009246826,3.177994358338765e-06,0.07844316214323044,1.0,43.5832633972168,0.8803106546401978,0.9903005957603455,0.2780487835407257,5.198218215915381,1.282147719977973,-0.03414633870124817
5,selection,5,oblique_shock,2,0.7201388478279114,0.8661157488822937,0.3951219320297241,0.37536320090293884,0.6246367692947388,2.418876192677999e-06,0.16149596869945526,1.0,41.55179214477539,0.8426972031593323,0.9291598200798035,0.33170732855796814,-17.01871183606917,-7.278942944850844,-0.06341460347175598
5,selection,6,vortex_pair,2,0.5699225068092346,0.6993973851203918,0.6317073106765747,0.09583638608455658,0.9041635990142822,4.375078333396232e-06,0.14697982370853424,1.0,42.99332809448242,0.6754466891288757,0.782241702079773,0.5902438759803772,-18.515531683496462,-11.84509961316492,-0.04146343469619751
5,selection,7,multi_plume,2,0.9302502274513245,0.9144694209098816,0.5292682647705078,0.30911609530448914,0.6908838748931885,5.624548521154793e-06,0.6644241809844971,1.0,44.76188278198242,0.8577873706817627,0.9036113619804382,0.5463414788246155,7.789609142917775,1.1873616198822454,0.017073214054107666
5,selection,0,plume,3,0.5315209031105042,0.656882643699646,0.7804877161979675,0.08596300333738327,0.054058901965618134,4.345542492956156e-06,0.3509700894355774,0.2855556011199951,47.42295455932617,0.5504898428916931,0.7017397880554199,0.7731707096099854,-3.56880409974117,-6.828791228693884,-0.007317006587982178
5,selection,1,wavy_front,3,0.4601477086544037,0.730175256729126,0.6195122003555298,0.05992019921541214,0.03306859731674194,8.618159881734755e-06,0.2108808308839798,0.13418518006801605,38.682395935058594,0.45840466022491455,0.7112735509872437,0.712195098400116,0.3788019361405234,2.588653281207297,0.09268289804458618
5,selection,2,thin_front,3,0.5473782420158386,0.7422876358032227,0.5780487656593323,0.10001731663942337,0.06348253041505814,2.7774929094448453e-06,0.3792591989040375,0.21470047533512115,42.41384506225586,0.5693974494934082,0.7708131670951843,0.5829268097877502,-4.022667652349332,-3.842921519377654,0.004878044128417969
5,selection,3,double_front,3,0.5735872983932495,0.7796621918678284,0.5731707215309143,0.1068146750330925,0.08270075172185898,7.670308150409255e-06,0.36388882994651794,0.3145837187767029,44.182796478271484,0.570371687412262,0.7820491790771484,0.5756097435951233,0.560614049508282,-0.3061565937424244,0.0024390220642089844
5,selection,4,annular_kernel,3,0.9285802841186523,1.0031626224517822,0.3121951222419739,0.26401370763778687,0.1170109212398529,2.8223730623722076e-06,0.8693979978561401,0.4637957811355591,38.57091522216797,0.8708690404891968,0.9797323346138,0.3121951222419739,6.2149977354118935,2.335642029875208,0.0
5,selection,5,oblique_shock,3,0.7201388478279114,0.8661157488822937,0.3951219320297241,0.2936917245388031,0.08167147636413574,1.3514998045138782e-06,0.8616501688957214,0.2581491470336914,41.72382354736328,0.7902681827545166,0.9018381237983704,0.3658536672592163,-9.738307430314292,-4.124434287469743,-0.029268264770507812
5,selection,6,vortex_pair,3,0.5699225068092346,0.6993973851203918,0.6317073106765747,0.06122366711497307,0.03461271896958351,2.4270279936899897e-06,0.22106745839118958,0.17332671582698822,45.323936462402344,0.6197028160095215,0.7476956248283386,0.6000000238418579,-8.734575070387493,-6.905693492067158,-0.0317072868347168
5,selection,7,multi_plume,3,0.9302502274513245,0.9144694209098816,0.5292682647705078,0.2112969309091568,0.09781916439533234,9.065616723091807e-06,0.4255577623844147,0.2872600555419922,44.358482360839844,0.8983157873153687,0.9029385447502136,0.5219511985778809,3.4328871086061397,1.2609362211581598,-0.007317066192626953
5,selection,0,plume,4,0.5315209031105042,0.656882643699646,0.7804877161979675,0.04521293565630913,0.04075006768107414,1.057807185134152e-05,0.3096696138381958,0.3622674345970154,49.114322662353516,0.5170197486877441,0.6426374316215515,0.7829268574714661,2.7282378431211374,2.168608383053577,0.002439141273498535
5,selection,1,wavy_front,4,0.4601477086544037,0.730175256729126,0.6195122003555298,0.03961896523833275,0.02030123397707939,1.8361428374191746e-05,0.28814736008644104,0.15238220989704132,39.67148208618164,0.443995863199234,0.7070169448852539,0.6341463327407837,3.5101436237511736,3.1716100525799025,0.014634132385253906
5,selection,2,thin_front,4,0.5473782420158386,0.7422876358032227,0.5780487656593323,0.06032528355717659,0.03969203308224678,8.753851943765767e-06,0.19838231801986694,0.31183552742004395,43.483787536621094,0.540363609790802,0.7311045527458191,0.5853658318519592,1.2814963560122015,1.5065700299995504,0.007317066192626953
5,selection,3,double_front,4,0.5735872983932495,0.7796621918678284,0.5731707215309143,0.07498924434185028,0.03182543069124222,1.243946735485224e-05,0.23728810250759125,0.15628765523433685,45.54359436035156,0.563262403011322,0.7627846598625183,0.5975610017776489,1.8000564884978985,2.1647236689619045,0.02439028024673462
5,selection,4,annular_kernel,4,0.9285802841186523,1.0031626224517822,0.3121951222419739,0.1761522740125656,0.08786143362522125,3.165237330904347e-06,0.6695457696914673,0.2849571704864502,40.57811737060547,0.925830066204071,0.9968153238296509,0.32926830649375916,0.2961744893379495,0.63272877996772,0.01707318425178528
5,selection,5,oblique_shock,4,0.7201388478279114,0.8661157488822937,0.3951219320297241,0.21655458211898804,0.07713714241981506,3.6834101138083497e-06,0.3465445339679718,0.31423452496528625,42.724998474121094,0.7098693251609802,0.858220636844635,0.40000003576278687,1.4260475876153842,0.9115539173427093,0.004878103733062744
