scenario,method,rig_id,z,true_scale,frame_count,hard_quartile,coverage,radius_proxy,calibration_threshold,predicted_scale
hidden_scale,equal_rig,hidden_scale:evaluation:0345,0.9761482877012764,0.7212295270638324,152,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0346,0.8418010319550382,0.4851680955316571,171,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0347,-0.8169940710388238,0.5501769003777356,165,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0348,0.49037790212276583,0.9855634217262633,136,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0349,-1.2553292044771118,0.7944506107164168,147,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0350,1.3328459647587338,0.3523963045956939,185,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0351,-1.3728921446973872,0.7129786292108342,153,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0352,-0.602833803294205,0.6512601765335092,157,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0353,0.8453959450030378,0.366983289209518,184,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0354,1.797763885272535,1.2730841056614135,122,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0355,0.8014254718064009,1.225208424707532,124,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0356,0.06898548719118924,1.4156057316874688,117,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0357,-0.8014421927207592,0.6941228925230664,154,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0358,-1.3210902697228584,1.8417914642169444,104,True,0.9134615384615384,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0359,1.1798594453689348,0.8488576206872127,144,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0360,0.117089682164315,0.414382662535714,178,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0361,-1.1730204886537268,6.258823853426118,59,True,0.23728813559322035,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0362,0.16524443972419298,0.5155931243854271,169,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0363,-1.289656578440904,0.3205498056250036,189,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0364,-0.32686846106885703,0.4294081166875276,177,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0365,-0.14059346726025745,1.160613578739592,127,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0366,0.26127277503649504,1.198264502922671,126,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0367,0.40960752029073544,7.523228949749174,55,True,0.23636363636363636,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0368,0.3648334930850873,0.33743704461964263,187,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0369,-0.060747856060959074,0.17290219355266026,209,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0370,1.4590429547491257,0.3619814187020482,184,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0371,-0.6029471726074587,1.1660888645935157,127,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0372,2.505965841907666,19.551662463605954,40,True,0.05,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0373,-1.1369170307009275,3.135848432324576,81,True,0.6666666666666666,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0374,-0.10061782485276913,0.26874406248071636,196,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0375,-0.25352403936930595,1.644755881015247,109,False,0.9541284403669725,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0376,-0.1752659419227652,2.2894506910696073,94,True,0.8617021276595744,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0377,-1.214591792574693,0.4888798915847669,171,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0378,-0.856815581666578,0.5652068565684369,164,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0379,0.9013025455374588,1.1283602180837715,129,False,0.9922480620155039,4.313686480695308,18.60789105373347,1.0
