seed,split,sample_index,geometry_id,active_views,acceptance_gate,descent_gate,saturation_gate,candidate_alpha,correction_ratio,candidate_bound,fallback_bound,certificate_violation,candidate_relative_l2,candidate_gradient_relative_l2,candidate_front_f1,candidate_whitened_residual_rms,fixed_pg_relative_l2,fixed_pg_gradient_relative_l2,fixed_pg_front_f1,fixed_pg_whitened_residual_rms,projected_bb_relative_l2,projected_bb_gradient_relative_l2,projected_bb_front_f1,projected_bb_whitened_residual_rms,fista_relative_l2,fista_gradient_relative_l2,fista_front_f1,fista_whitened_residual_rms,gain_vs_fixed_pg_percent,gain_vs_projected_bb_percent,gain_vs_fista_percent
101,validation,12,analytic_1110001,4,1.0,1.0,0.0,0.847845733165741,0.7287941575050354,-99.497802734375,-246.3253173828125,False,0.4421829879283905,0.6031203269958496,0.550000011920929,5.207803726196289,0.49793726205825806,0.644756555557251,0.5,8.505168914794922,0.4553055763244629,0.6221963167190552,0.550000011920929,5.201471328735352,0.4753512442111969,0.633705735206604,0.550000011920929,6.590929985046387,11.19704818725586,2.8821496963500977,6.977631092071533
101,validation,13,analytic_1110101,5,1.0,1.0,0.0,0.8264368772506714,0.7015362977981567,-48.40081787109375,-110.5146484375,False,0.6181269288063049,0.7697093486785889,0.6499999761581421,4.8444437980651855,0.6873276829719543,0.8255464434623718,0.550000011920929,6.41732931137085,0.6285935640335083,0.784305214881897,0.6000000238418579,4.811567783355713,0.6618627905845642,0.8088445067405701,0.550000011920929,5.620330333709717,10.068087577819824,1.6650878190994263,6.60799503326416
101,validation,14,analytic_1101010,4,1.0,1.0,0.0,0.7222699522972107,0.7434443235397339,-124.01318359375,-238.824462890625,False,0.2418181151151657,0.3815670907497406,0.6000000238418579,5.566150188446045,0.3377528190612793,0.4760627746582031,0.550000011920929,9.732349395751953,0.25054824352264404,0.39845573902130127,0.550000011920929,5.612950325012207,0.2952975630760193,0.44275665283203125,0.550000011920929,7.520251274108887,28.403820037841797,3.484410047531128,18.11035919189453
101,validation,15,analytic_1101011,5,1.0,1.0,0.0,0.8639109134674072,0.8724590539932251,-57.43115234375,-123.47705078125,False,0.5105702877044678,0.651346743106842,0.6499999761581421,4.690897464752197,0.5926432013511658,0.7271033525466919,0.6000000238418579,6.397334098815918,0.5192378759384155,0.6631783843040466,0.6499999761581421,4.695515155792236,0.5614718198776245,0.7014162540435791,0.6000000238418579,5.593686103820801,13.84862232208252,1.6692904233932495,9.0657320022583
101,validation,16,analytic_0111100,4,1.0,1.0,0.0,0.8169013261795044,0.7055985927581787,-105.6373291015625,-230.44482421875,False,0.3473658859729767,0.47226837277412415,0.8000000715255737,4.938807010650635,0.42867711186408997,0.5514074563980103,0.699999988079071,8.087596893310547,0.3549998998641968,0.4914620816707611,0.75,4.904426574707031,0.39174985885620117,0.5229184627532959,0.75,6.427309989929199,18.967941284179688,2.1504271030426025,11.329671859741211
101,validation,17,analytic_1011101,5,1.0,1.0,0.0,0.8199631571769714,0.9114399552345276,-33.58209228515625,-71.3646240234375,False,0.3308247923851013,0.4877690076828003,0.699999988079071,2.741262912750244,0.42903071641921997,0.5836682915687561,0.6499999761581421,4.578073978424072,0.34470334649086,0.5110808610916138,0.699999988079071,2.7418177127838135,0.3879311680793762,0.5513330698013306,0.6499999761581421,3.6206982135772705,22.890186309814453,4.026231288909912,14.720749855041504
101,validation,18,analytic_0101101,4,1.0,1.0,0.0,0.8242009282112122,1.0062122344970703,-47.56756591796875,-104.07574462890625,False,0.1396581530570984,0.24114638566970825,0.8500000238418579,2.254472017288208,0.2386629283428192,0.3076023757457733,0.8500000238418579,5.900461196899414,0.14243409037590027,0.24649742245674133,0.8500000238418579,2.2406654357910156,0.18352632224559784,0.2737042307853699,0.8500000238418579,3.833409309387207,41.483097076416016,1.948927640914917,23.902931213378906
101,validation,19,analytic_1011101,5,1.0,1.0,0.0,0.8856062889099121,0.9178149700164795,-39.11322021484375,-82.55487060546875,False,0.42817744612693787,0.5840690732002258,0.6499999761581421,3.337162494659424,0.5189352035522461,0.6715911030769348,0.6000000238418579,5.065077304840088,0.43778136372566223,0.5973606109619141,0.6000000238418579,3.3516156673431396,0.48181357979774475,0.640523374080658,0.6000000238418579,4.181100845336914,17.489227294921875,2.193770408630371,11.132133483886719
101,independent_select,0,independent_select_63fef2ec8e_1101000,3,1.0,1.0,0.0,0.8345056176185608,0.7871620655059814,-36.28643798828125,-47.21038818359375,False,0.5323455333709717,0.610140323638916,0.8000000715255737,5.556277275085449,0.5995491147041321,0.6735438704490662,0.75,6.895885467529297,0.5363301634788513,0.613694429397583,0.8000000715255737,5.530525207519531,0.5710773468017578,0.6471710801124573,0.8000000715255737,6.221764087677002,11.209019660949707,0.742943525314331,6.782236099243164
101,independent_select,1,independent_select_63fef2ec8e_1000111,4,1.0,1.0,1.0,0.9075453877449036,0.5858043432235718,-17.14129638671875,-33.22442626953125,False,0.7043527364730835,0.7882612347602844,0.5,2.980504274368286,0.748443067073822,0.8242870569229126,0.5,4.156916618347168,0.7090006470680237,0.7926393747329712,0.5,2.8458101749420166,0.7284532189369202,0.8088385462760925,0.5,3.530251979827881,5.890939712524414,0.6555579900741577,3.308446168899536
101,independent_select,2,independent_select_63fef2ec8e_0111110,5,1.0,1.0,0.0,0.9955409169197083,0.9864971041679382,-1.5002765655517578,-5.295793533325195,False,0.348422110080719,0.504767119884491,0.8000000715255737,1.0620113611221313,0.3765758275985718,0.5326569676399231,0.8000000715255737,1.36065673828125,0.3457306921482086,0.5016828775405884,0.8000000715255737,1.0212608575820923,0.36089080572128296,0.5191309452056885,0.8000000715255737,1.1588966846466064,7.476241111755371,-0.778472363948822,3.45497727394104
101,independent_select,3,independent_select_63fef2ec8e_0011001,3,1.0,1.0,1.0,0.7090803980827332,0.5900213122367859,-20.38909912109375,-42.229705810546875,False,0.3774975836277008,0.5023750066757202,0.8500000238418579,3.1657118797302246,0.4678477942943573,0.5879806280136108,0.8500000238418579,4.835932731628418,0.37974828481674194,0.5066262483596802,0.8500000238418579,3.1030800342559814,0.42598459124565125,0.5517565608024597,0.8500000238418579,3.9278860092163086,19.311880111694336,0.5926823616027832,11.38233757019043
101,independent_select,4,independent_select_63fef2ec8e_0111010,4,1.0,1.0,0.0,0.5760437250137329,0.8864234089851379,-1.7702980041503906,-3.1547317504882812,False,0.35200271010398865,0.5690615177154541,0.8000000715255737,1.5377821922302246,0.37997037172317505,0.603049099445343,0.8000000715255737,1.9042147397994995,0.3463486135005951,0.5595818161964417,0.8500000238418579,1.4873772859573364,0.3628658056259155,0.5835350751876831,0.8500000238418579,1.6340442895889282,7.360485076904297,-1.632487177848816,2.993695020675659
