candidate_id,partition,feature_set,basis_rank,target_l2,ridge_alpha,residual_shrinkage,geometry_cluster_count,case_count,mean_field_gain_over_low_cgls24,mean_h1_gain_over_low_cgls24,mean_field_gain_over_component_damping,mean_field_gain_over_high_order_teacher_b0p75,worst_case_field_gain_over_low_cgls24,worst_geometry_field_gain_over_low_cgls24,worst_case_field_gain_over_component_damping,case_harm_over_one_percent_rate_vs_low,case_harm_over_one_percent_rate_vs_component_damping,takeover_rate,fallback_rate,evaluator_mean_adjoint_residual_gain_over_component_damping,low_forward_calls,low_adjoint_calls,high_order_forward_calls,high_order_adjoint_calls,evaluator_only
adjlr_summary_r2_tl21em02_a1e02_s0p25,calibration,summary,2,0.01,100.0,0.25,4,8,0.024653347444520857,0.10925840684721752,0.002086042189055559,,0.00858847853556155,0.01815981872642647,0.0,0.0,0.0,0.875,0.125,0.07898007000846563,25,24,0,0,False
adjlr_summary_r2_tl21em02_a1e02_s0p5,calibration,summary,2,0.01,100.0,0.5,4,8,0.026243619653826405,0.1046454994808213,0.003722222787075541,,0.009191100460260393,0.019554438663563045,0.0,0.0,0.0,0.875,0.125,0.15058048495339785,25,24,0,0,False
adjlr_summary_r2_tl21em02_a1e02_s0p75,calibration,summary,2,0.01,100.0,0.75,4,8,0.027399188379835265,0.09965247643284282,0.004910945861051938,,0.009587675358180947,0.02057029109751818,0.0,0.0,0.0,0.875,0.125,0.21175758954579532,25,24,0,0,False
adjlr_summary_r2_tl21em02_a1e02_s1p0,calibration,summary,2,0.01,100.0,1.0,4,8,0.028109931096619523,0.09427899470226579,0.0056418221472136765,,0.009775455956972046,0.021207402584306423,0.0,0.0,0.0,0.875,0.125,0.2575201745312769,25,24,0,0,False
adjlr_camera_r2_tl21em02_a1em02_s0p25,calibration,camera,2,0.01,0.01,0.25,4,8,0.026038099678217075,0.10771657449605929,0.003515616262776744,,0.008466141739308819,0.019460373011917498,0.0,0.0,0.0,0.875,0.125,0.1276220943520977,25,24,0,0,False
adjlr_camera_r2_tl21em02_a1em02_s0p5,calibration,camera,2,0.01,0.01,0.5,4,8,0.02821030587594689,0.10074213980056165,0.00575304321117881,,0.008830521681273185,0.021442277810415633,0.0,0.0,0.0,0.875,0.125,0.22659655276930946,25,24,0,0,False
adjlr_camera_r2_tl21em02_a1em02_s0p75,calibration,camera,2,0.01,0.01,0.75,4,8,0.02900203089053495,0.09244987505088094,0.00656649202926507,,0.008859295317156901,0.022323966275794804,0.0,0.0,0.0,0.875,0.125,0.27702656895991024,25,24,0,0,False
adjlr_camera_r2_tl21em02_a1em02_s1p0,calibration,camera,2,0.01,0.01,1.0,4,8,0.02836495316429924,0.0828458994530758,0.005905993401152457,,0.008538524743963882,0.022102585371801264,0.0,0.0,0.0,0.875,0.125,0.26666766251141943,25,24,0,0,False
adjlr_camera_r2_tl21em02_a1e00_s0p25,calibration,camera,2,0.01,1.0,0.25,4,8,0.025813380558844065,0.1082913446978796,0.0032822713478048438,,0.008475500078994891,0.019233820385906764,0.0,0.0,0.0,0.875,0.125,0.12365670632154648,25,24,0,0,False
adjlr_camera_r2_tl21em02_a1e00_s0p5,calibration,camera,2,0.01,1.0,0.5,4,8,0.028074261687239754,0.10218439814639496,0.005611056719079285,,0.009010880987307734,0.02105814373895054,0.0,0.0,0.0,0.875,0.125,0.2252800744993937,25,24,0,0,False
adjlr_camera_r2_tl21em02_a1e00_s0p75,calibration,camera,2,0.01,1.0,0.75,4,8,0.029307261555798547,0.0950744974633362,0.006881236256742723,,0.009383599281508004,0.021851233511665236,0.0,0.0,0.0,0.875,0.125,0.2934986092438272,25,24,0,0,False
adjlr_camera_r2_tl21em02_a1e00_s1p0,calibration,camera,2,0.01,1.0,1.0,4,8,0.029461822385200745,0.08694732699081893,0.0070404679606645565,,0.009587781462526923,0.021615664603859774,0.0,0.0,0.0,0.875,0.125,0.311601955386678,25,24,0,0,False
adjlr_camera_r2_tl21em02_a1e02_s0p25,calibration,camera,2,0.01,100.0,0.25,4,8,0.02509968759980362,0.10899572043787706,0.0025456865961132197,,0.008630299056887392,0.018554561831428618,0.0,0.0,0.0,0.875,0.125,0.0977198862928649,25,24,0,0,False
adjlr_camera_r2_tl21em02_a1e02_s0p5,calibration,camera,2,0.01,100.0,0.5,4,8,0.027057772252440507,0.10404035374297453,0.004560634903983257,,0.009342648280422194,0.02024120209217728,0.0,0.0,0.0,0.875,0.125,0.18640473188041032,25,24,0,0,False
adjlr_camera_r2_tl21em02_a1e02_s0p75,calibration,camera,2,0.01,100.0,0.75,4,8,0.0284907541388405,0.09861213086503547,0.006034965252725538,,0.009918478859314739,0.021442827113360874,0.0,0.0,0.0,0.875,0.125,0.261599236991355,25,24,0,0,False
adjlr_camera_r2_tl21em02_a1e02_s1p0,calibration,camera,2,0.01,100.0,1.0,4,8,0.02937226753858438,0.09270088227858111,0.0069414288936394675,,0.010357544456063406,0.022161546544973765,0.0,0.0,0.0,0.875,0.125,0.3155154678304726,25,24,0,0,False
adjlr_camera_geometry_r2_tl21em02_a1em02_s0p25,calibration,camera_geometry,2,0.01,0.01,0.25,4,8,0.02573482869579477,0.10864584310223291,0.0032030088640165044,,0.008417184408726963,0.018840121536989385,0.0,0.0,0.0,0.875,0.125,0.11335260905374514,25,24,0,0,False
adjlr_camera_geometry_r2_tl21em02_a1em02_s0p5,calibration,camera_geometry,2,0.01,0.01,0.5,4,8,0.027930472738269888,0.1028844301966522,0.005464753735901842,,0.008810209705981675,0.02067027037797825,0.0,0.0,0.0,0.875,0.125,0.20317373824822393,25,24,0,0,False
adjlr_camera_geometry_r2_tl21em02_a1em02_s0p75,calibration,camera_geometry,2,0.01,0.01,0.75,4,8,0.029085799232615145,0.09607299238625244,0.006653570380012075,,0.008944353982982545,0.02187251740408752,0.0,0.0,0.0,0.875,0.125,0.2563894858873586,25,24,0,0,False
adjlr_camera_geometry_r2_tl21em02_a1em02_s1p0,calibration,camera_geometry,2,0.01,0.01,1.0,4,8,0.029154200788322426,0.08819779929011572,0.006721151918097093,,0.008806210176690699,0.02244242037533134,0.0,0.0,0.0,0.875,0.125,0.2594002207198588,25,24,0,0,False
adjlr_camera_geometry_r2_tl21em02_a1e00_s0p25,calibration,camera_geometry,2,0.01,1.0,0.25,4,8,0.025677495014212792,0.10857180307150727,0.003142815861282691,,0.008360663838300031,0.018916468239905726,0.0,0.0,0.0,0.875,0.125,0.11084961153137052,25,24,0,0,False
adjlr_camera_geometry_r2_tl21em02_a1e00_s0p5,calibration,camera_geometry,2,0.01,1.0,0.5,4,8,0.027858727846863635,0.102793177017215,0.005389149831882378,,0.008701943689988112,0.020772588143678772,0.0,0.0,0.0,0.875,0.125,0.20023624618420494,25,24,0,0,False
adjlr_camera_geometry_r2_tl21em02_a1e00_s0p75,calibration,camera_geometry,2,0.01,1.0,0.75,4,8,0.029067550445472642,0.09605173090688554,0.006633136057346431,,0.0087890314791913,0.021948188676394975,0.0,0.0,0.0,0.875,0.125,0.2569714077204367,25,24,0,0,False
adjlr_camera_geometry_r2_tl21em02_a1e00_s1p0,calibration,camera_geometry,2,0.01,1.0,1.0,4,8,0.029243776742044397,0.0883364907335877,0.006812630481003404,,0.008608460051633293,0.02243273545021629,0.0,0.0,0.0,0.875,0.125,0.26793105341413886,25,24,0,0,False
adjlr_camera_geometry_r2_tl21em02_a1e02_s0p25,calibration,camera_geometry,2,0.01,100.0,0.25,4,8,0.025109231052880224,0.10901474206783486,0.00255619787494335,,0.00853861058626837,0.018470602397327618,0.0,0.0,0.0,0.875,0.125,0.09567043569693974,25,24,0,0,False
adjlr_camera_geometry_r2_tl21em02_a1e02_s0p5,calibration,camera_geometry,2,0.01,100.0,0.5,4,8,0.027056153880117034,0.1040458021774079,0.0045603262084543406,,0.009156424127364171,0.020062296557477988,0.0,0.0,0.0,0.875,0.125,0.18221182144761303,25,24,0,0,False
adjlr_camera_geometry_r2_tl21em02_a1e02_s0p75,calibration,camera_geometry,2,0.01,100.0,0.75,4,8,0.02844912144511247,0.09856256082477738,0.005994066909692439,,0.00963346615421734,0.021163950507001927,0.0,0.0,0.0,0.875,0.125,0.25523989460983965,25,24,0,0,False
adjlr_camera_geometry_r2_tl21em02_a1e02_s1p0,calibration,camera_geometry,2,0.01,100.0,1.0,4,8,0.02926119114051487,0.09255416074607786,0.006829570788596792,,0.009967111551751784,0.021779573899103566,0.0,0.0,0.0,0.875,0.125,0.30728131987936824,25,24,0,0,False
adjlr_summary_r4_tl21em08_a1em02_s0p25,calibration,summary,4,1e-08,0.01,0.25,4,8,0.025737828093216994,0.10787822765397846,0.00320060483417281,,0.009142212901105506,0.019280128540212105,0.0,0.0,0.0,0.875,0.125,0.15959020316402522,25,24,0,0,False
adjlr_summary_r4_tl21em08_a1em02_s0p5,calibration,summary,4,1e-08,0.01,0.5,4,8,0.027596219657859147,0.10097147054618086,0.005112300554281288,,0.009925329095402557,0.02044579513727346,0.0,0.0,0.0,0.875,0.125,0.2654862593547964,25,24,0,0,False
adjlr_summary_r4_tl21em08_a1em02_s0p75,calibration,summary,4,1e-08,0.01,0.75,4,8,0.02817263584110241,0.09280105036201146,0.00570562766078174,,0.010136212136938827,0.01985710666165974,0.0,0.0,0.0,0.875,0.125,0.2894652059529842,25,24,0,0,False
adjlr_summary_r4_tl21em08_a1em02_s1p0,calibration,summary,4,1e-08,0.01,1.0,4,8,0.027440867570922345,0.08344085425581653,0.004953650245398081,,0.009759121728437292,0.01751251223103467,-0.0022992934964252143,0.0,0.0,0.875,0.125,0.2253992154081432,25,24,0,0,False
adjlr_summary_r4_tl21em08_a1e00_s0p25,calibration,summary,4,1e-08,1.0,0.25,4,8,0.02557325630116966,0.10785843624364934,0.0030309485746219805,,0.008813875972097485,0.019534654318193567,0.0,0.0,0.0,0.875,0.125,0.1362531515777577,25,24,0,0,False
adjlr_summary_r4_tl21em08_a1e00_s0p5,calibration,summary,4,1e-08,1.0,0.5,4,8,0.027616747924386217,0.101369728091028,0.005131569382755344,,0.009616401273968567,0.021663251138266004,0.0,0.0,0.0,0.875,0.125,0.24869236007805828,25,24,0,0,False
adjlr_summary_r4_tl21em08_a1e00_s0p75,calibration,summary,4,1e-08,1.0,0.75,4,8,0.02874281277714158,0.09402806096474436,0.0062877027871114655,,0.010188945212350253,0.022770351676901834,0.0,0.0,0.0,0.875,0.125,0.3209902082405766,25,24,0,0,False
adjlr_summary_r4_tl21em08_a1e00_s1p0,calibration,summary,4,1e-08,1.0,1.0,4,8,0.0289352321693251,0.0858779809573073,0.006482690152437645,,0.01052850772814573,0.02283350090757924,0.0,0.0,0.0,0.875,0.125,0.3331747339655203,25,24,0,0,False
adjlr_summary_r4_tl21em08_a1e02_s0p25,calibration,summary,4,1e-08,100.0,0.25,4,8,0.02475383775091758,0.10918013841544041,0.002189838693365323,,0.008470623098739472,0.0183592290749518,0.0,0.0,0.0,0.875,0.125,0.08862041692418546,25,24,0,0,False
adjlr_summary_r4_tl21em08_a1e02_s0p5,calibration,summary,4,1e-08,100.0,0.5,4,8,0.026421338689180673,0.10446647225231752,0.0039058902377558657,,0.008971816741915162,0.019914288589564844,0.0,0.0,0.0,0.875,0.125,0.16843588004408538,25,24,0,0,False
adjlr_summary_r4_tl21em08_a1e02_s0p75,calibration,summary,4,1e-08,100.0,0.75,4,8,0.027622826407663587,0.09932885793686284,0.005142226407944692,,0.009281627709277207,0.0210592438198266,0.0,0.0,0.0,0.875,0.125,0.23554386904412933,25,24,0,0,False
adjlr_summary_r4_tl21em08_a1e02_s1p0,calibration,summary,4,1e-08,100.0,1.0,4,8,0.02835592194785254,0.09378523333270011,0.005896446847857076,,0.00939653548325603,0.021793460897731542,0.0,0.0,0.0,0.875,0.125,0.28405225893143626,25,24,0,0,False
adjlr_camera_r4_tl21em08_a1em02_s0p25,calibration,camera,4,1e-08,0.01,0.25,4,8,0.026017217349738803,0.10836939499010748,0.003492332692868222,,0.008405430986752171,0.019943241325057925,0.0,0.0,0.0,0.875,0.125,0.1528239254322611,25,24,0,0,False
adjlr_camera_r4_tl21em08_a1em02_s0p5,calibration,camera,4,1e-08,0.01,0.5,4,8,0.028103681496599794,0.10192207355382824,0.005640307426758126,,0.008699614729532068,0.022230491730701407,0.0,0.0,0.0,0.875,0.125,0.260180341715338,25,24,0,0,False
adjlr_camera_r4_tl21em08_a1em02_s0p75,calibration,camera,4,1e-08,0.01,0.75,4,8,0.028755912954954055,0.09400486891263611,0.0063096785324733146,,0.008650543701275493,0.023243770262776298,0.0,0.0,0.0,0.875,0.125,0.3021562750644285,25,24,0,0,False
adjlr_camera_r4_tl21em08_a1em02_s1p0,calibration,camera,4,1e-08,0.01,1.0,4,8,0.02792215284501469,0.08460457853081431,0.005446893422368926,,0.008248188967400205,0.022971782133171026,-0.0027420448494330785,0.0,0.0,0.875,0.125,0.27381035861800507,25,24,0,0,False
adjlr_camera_r4_tl21em08_a1e00_s0p25,calibration,camera,4,1e-08,1.0,0.25,4,8,0.02601853034867241,0.10837632480018343,0.0034913301898962246,,0.00880768278626809,0.019940093504754397,0.0,0.0,0.0,0.875,0.125,0.1515270568737615,25,24,0,0,False
adjlr_camera_r4_tl21em08_a1e00_s0p5,calibration,camera,4,1e-08,1.0,0.5,4,8,0.028428522247203936,0.10231078862321752,0.005971930040766113,,0.009587345535321146,0.022292429323024776,0.0,0.0,0.0,0.875,0.125,0.2778136404813367,25,24,0,0,False
adjlr_camera_r4_tl21em08_a1e00_s0p75,calibration,camera,4,1e-08,1.0,0.75,4,8,0.029758866212054022,0.09518756488640572,0.007341080394701355,,0.010119285692464453,0.023437647715847554,0.0,0.0,0.0,0.875,0.125,0.361288338483854,25,24,0,0,False
adjlr_camera_r4_tl21em08_a1e00_s1p0,calibration,camera,4,1e-08,1.0,1.0,4,8,0.029970521896919164,0.08701994011245748,0.007558406854137778,,0.010403256206999001,0.023360920082467596,0.0,0.0,0.0,0.875,0.125,0.3794698795345886,25,24,0,0,False
adjlr_camera_r4_tl21em08_a1e02_s0p25,calibration,camera,4,1e-08,100.0,0.25,4,8,0.025189209809690166,0.10896458023871443,0.002638068461041476,,0.00858214843818994,0.018759978598124227,0.0,0.0,0.0,0.875,0.125,0.11405655774218691,25,24,0,0,False
adjlr_camera_r4_tl21em08_a1e02_s0p5,calibration,camera,4,1e-08,100.0,0.5,4,8,0.02719563865636687,0.10392618360935084,0.004703035975028816,,0.009209936077965719,0.020603615241226003,0.0,0.0,0.0,0.875,0.125,0.21713085161591045,25,24,0,0,False
adjlr_camera_r4_tl21em08_a1e02_s0p75,calibration,camera,4,1e-08,100.0,0.75,4,8,0.028642856898734567,0.09838515428361626,0.006192345338591615,,0.009664096025385316,0.02192443039251063,0.0,0.0,0.0,0.875,0.125,0.3022942044365207,25,24,0,0,False
adjlr_camera_r4_tl21em08_a1e02_s1p0,calibration,camera,4,1e-08,100.0,1.0,4,8,0.029516575871318423,0.09235141807575066,0.007091225509633967,,0.009944072072053944,0.022722836538636715,0.0,0.0,0.0,0.875,0.125,0.35825502804047066,25,24,0,0,False
adjlr_camera_geometry_r4_tl21em08_a1em02_s0p25,calibration,camera_geometry,4,1e-08,0.01,0.25,4,8,0.025781366342671114,0.1088609599870905,0.0032461356727929574,,0.00880681194268329,0.019489593770701252,0.0,0.0,0.0,0.875,0.125,0.1482087694456808,25,24,0,0,False
adjlr_camera_geometry_r4_tl21em08_a1em02_s0p5,calibration,camera_geometry,4,1e-08,0.01,0.5,4,8,0.027754756403253714,0.10303755172192804,0.005274928885135963,,0.009397507723537535,0.021711522841897868,0.0,0.0,0.0,0.875,0.125,0.23962334112731598,25,24,0,0,False
adjlr_camera_geometry_r4_tl21em08_a1em02_s0p75,calibration,camera_geometry,4,1e-08,0.01,0.75,4,8,0.0284353068272976,0.09593168726169123,0.005971546125675825,,0.00954579670102762,0.023054336312107293,0.0,0.0,0.0,0.875,0.125,0.25395825221862106,25,24,0,0,False
adjlr_camera_geometry_r4_tl21em08_a1em02_s1p0,calibration,camera_geometry,4,1e-08,0.01,1.0,4,8,0.027781446416043104,0.08750234768199873,0.005292774924491886,,0.009251417990031041,0.02351451370414115,0.0,0.0,0.0,0.875,0.125,0.19379244359168574,25,24,0,0,False
adjlr_camera_geometry_r4_tl21em08_a1e00_s0p25,calibration,camera_geometry,4,1e-08,1.0,0.25,4,8,0.0257973631818562,0.10868934776525833,0.003263422808325228,,0.008737652815098085,0.01944833688020947,0.0,0.0,0.0,0.875,0.125,0.14316065998750876,25,24,0,0,False
adjlr_camera_geometry_r4_tl21em08_a1e00_s0p5,calibration,camera_geometry,4,1e-08,1.0,0.5,4,8,0.027948730261759397,0.1028919046619091,0.0054764516142274955,,0.009270211307923715,0.02169698375254364,0.0,0.0,0.0,0.875,0.125,0.24468125526648044,25,24,0,0,False
adjlr_camera_geometry_r4_tl21em08_a1e00_s0p75,calibration,camera_geometry,4,1e-08,1.0,0.75,4,8,0.028990974679359127,0.09602502723689726,0.006546850355947667,,0.009368863389174309,0.023151164868264684,0.0,0.0,0.0,0.875,0.125,0.28428672098747854,25,24,0,0,False
adjlr_camera_geometry_r4_tl21em08_a1e00_s1p0,calibration,camera_geometry,4,1e-08,1.0,1.0,4,8,0.028885136948508514,0.08808024903279824,0.006434138995307856,,0.009040528061089903,0.023798193816709112,0.0,0.0,0.0,0.875,0.125,0.25740888688367325,25,24,0,0,False
adjlr_camera_geometry_r4_tl21em08_a1e02_s0p25,calibration,camera_geometry,4,1e-08,100.0,0.25,4,8,0.025181498936754823,0.108990012556865,0.0026305600667543144,,0.00856046971825064,0.01855689362711882,0.0,0.0,0.0,0.875,0.125,0.11571256658781963,25,24,0,0,False
adjlr_camera_geometry_r4_tl21em08_a1e02_s0p5,calibration,camera_geometry,4,1e-08,100.0,0.5,4,8,0.027170700614753643,0.10396649806974004,0.0046783990270493625,,0.009128254493312338,0.02020981036239472,0.0,0.0,0.0,0.875,0.125,0.219302761148311,25,24,0,0,False
adjlr_camera_geometry_r4_tl21em08_a1e02_s0p75,calibration,camera_geometry,4,1e-08,100.0,0.75,4,8,0.02857848574871262,0.09840106842978326,0.0061278372253236735,,0.00948334584583399,0.021349669842687158,0.0,0.0,0.0,0.875,0.125,0.3030129685543904,25,24,0,0,False
adjlr_camera_geometry_r4_tl21em08_a1e02_s1p0,calibration,camera_geometry,4,1e-08,100.0,1.0,4,8,0.0293861694728194,0.0922887410889102,0.006959532572789445,,0.009624559090360196,0.02197962602384168,0.0,0.0,0.0,0.875,0.125,0.35487246911182485,25,24,0,0,False
adjlr_summary_r4_tl21em04_a1em02_s0p25,calibration,summary,4,0.0001,0.01,0.25,4,8,0.025737795364106045,0.10787831320454595,0.00320057120098452,,0.009142204274430243,0.019280092551989425,0.0,0.0,0.0,0.875,0.125,0.15958855690847618,25,24,0,0,False
adjlr_summary_r4_tl21em04_a1em02_s0p5,calibration,summary,4,0.0001,0.01,0.5,4,8,0.02759619063219436,0.10097168106974955,0.005112270726860477,,0.00992532812777902,0.020445780910723854,0.0,0.0,0.0,0.875,0.125,0.26548489991943963,25,24,0,0,False
adjlr_summary_r4_tl21em04_a1em02_s0p75,calibration,summary,4,0.0001,0.01,0.75,4,8,0.02817264834029025,0.09280142064789466,0.005705640505995688,,0.010136234974856495,0.019857171557273623,0.0,0.0,0.0,0.875,0.125,0.2894667425310879,25,24,0,0,False
adjlr_summary_r4_tl21em04_a1em02_s1p0,calibration,summary,4,0.0001,0.01,1.0,4,8,0.02744095946549581,0.08344141597514042,0.004953744685350564,,0.009759185521019176,0.017512713233674482,-0.002298900535616877,0.0,0.0,0.875,0.125,0.22540542739196381,25,24,0,0,False
adjlr_summary_r4_tl21em04_a1e00_s0p25,calibration,summary,4,0.0001,1.0,0.25,4,8,0.02557322330995418,0.10785851878804291,0.0030309146857403907,,0.008813870809263769,0.019534607554865913,0.0,0.0,0.0,0.875,0.125,0.13625166123756188,25,24,0,0,False
adjlr_summary_r4_tl21em04_a1e00_s0p5,calibration,summary,4,0.0001,1.0,0.5,4,8,0.02761670724448198,0.10136991909113122,0.005131527641036263,,0.009616395053956173,0.02166319155334606,0.0,0.0,0.0,0.875,0.125,0.24869021563924598,25,24,0,0,False
adjlr_summary_r4_tl21em04_a1e00_s0p75,calibration,summary,4,0.0001,1.0,0.75,4,8,0.028742790006371505,0.09402838239032162,0.0062876795324220275,,0.010188942032196002,0.02277031342216579,0.0,0.0,0.0,0.875,0.125,0.32098897986496855,25,24,0,0,False
adjlr_summary_r4_tl21em04_a1e00_s1p0,calibration,summary,4,0.0001,1.0,1.0,4,8,0.028935253847422432,0.08587845474030541,0.006482712689308473,,0.010528512160071113,0.022833519880680053,0.0,0.0,0.0,0.875,0.125,0.3331764940446724,25,24,0,0,False
adjlr_summary_r4_tl21em04_a1e02_s0p25,calibration,summary,4,0.0001,100.0,0.25,4,8,0.024753817916243245,0.10918018487969045,0.0021898182862451487,,0.008470623897616547,0.018359203705501426,0.0,0.0,0.0,0.875,0.125,0.08861970205731619,25,24,0,0,False
adjlr_summary_r4_tl21em04_a1e02_s0p5,calibration,summary,4,0.0001,100.0,0.5,4,8,0.026421307735786104,0.10446657328727023,0.003905858405572199,,0.008971822492509385,0.01991424445006673,0.0,0.0,0.0,0.875,0.125,0.16843465636039065,25,24,0,0,False
adjlr_summary_r4_tl21em04_a1e02_s0p75,calibration,summary,4,0.0001,100.0,0.75,4,8,0.02762279310538629,0.09932902218287346,0.005142192187469308,,0.009281642666055578,0.021059187551478953,0.0,0.0,0.0,0.875,0.125,0.235542475867223,25,24,0,0,False
adjlr_summary_r4_tl21em04_a1e02_s1p0,calibration,summary,4,0.0001,100.0,1.0,4,8,0.028355895213429877,0.09378546814078093,0.005896419427173172,,0.009396563994867435,0.02179339900350491,0.0,0.0,0.0,0.875,0.125,0.2840512471108127,25,24,0,0,False
adjlr_camera_r4_tl21em04_a1em02_s0p25,calibration,camera,4,0.0001,0.01,0.25,4,8,0.0260171786755289,0.10836947401089794,0.0034922928785534046,,0.008405434091073083,0.019943187105912863,0.0,0.0,0.0,0.875,0.125,0.15282230949051306,25,24,0,0,False
adjlr_camera_r4_tl21em04_a1em02_s0p5,calibration,camera,4,0.0001,0.01,0.5,4,8,0.028103647269298204,0.10192227676958988,0.005640272222278864,,0.008699631324949109,0.022230429245495953,0.0,0.0,0.0,0.875,0.125,0.2601788210479001,25,24,0,0,False
adjlr_camera_r4_tl21em04_a1em02_s0p75,calibration,camera,4,0.0001,0.01,0.75,4,8,0.028755928206388906,0.0940052405129515,0.006309694339252783,,0.008650584677359463,0.02324374580255334,0.0,0.0,0.0,0.875,0.125,0.30215701102397635,25,24,0,0,False
adjlr_camera_r4_tl21em04_a1em02_s1p0,calibration,camera,4,0.0001,0.01,1.0,4,8,0.027922263391389535,0.08460516190028249,0.005447007448899727,,0.00824826541557433,0.022971843139201642,-0.00274148120211426,0.0,0.0,0.875,0.125,0.27381522986208523,25,24,0,0,False
adjlr_camera_r4_tl21em04_a1e00_s0p25,calibration,camera,4,0.0001,1.0,0.25,4,8,0.026018490244056447,0.1083764025854365,0.0034912889399744684,,0.00880767762996848,0.019940039470160376,0.0,0.0,0.0,0.875,0.125,0.15152531862334423,25,24,0,0,False
adjlr_camera_r4_tl21em04_a1e00_s0p5,calibration,camera,4,0.0001,1.0,0.5,4,8,0.028428472414393363,0.10231097179890636,0.005971878776633993,,0.009587339404279915,0.022292365635239675,0.0,0.0,0.0,0.875,0.125,0.2778110598725822,25,24,0,0,False
adjlr_camera_r4_tl21em04_a1e00_s0p75,calibration,camera,4,0.0001,1.0,0.75,4,8,0.029758839417359878,0.09518788575261436,0.007341052827226274,,0.010119282974259458,0.02343761905458014,0.0,0.0,0.0,0.875,0.125,0.361286607976915,25,24,0,0,False
adjlr_camera_r4_tl21em04_a1e00_s1p0,calibration,camera,4,0.0001,1.0,1.0,4,8,0.029970551419645566,0.08702042741390517,0.007558437229964368,,0.010403260578738194,0.02336097166206197,0.0,0.0,0.0,0.875,0.125,0.37947137534084463,25,24,0,0,False
adjlr_camera_r4_tl21em04_a1e02_s0p25,calibration,camera,4,0.0001,100.0,0.25,4,8,0.025189182493735557,0.10896463505587813,0.0026380403590258034,,0.008582147903817505,0.018759944587917132,0.0,0.0,0.0,0.875,0.125,0.11405540299096961,25,24,0,0,False
adjlr_camera_r4_tl21em04_a1e02_s0p5,calibration,camera,4,0.0001,100.0,0.5,4,8,0.027195595811371348,0.10392630401573466,0.004702991911195248,,0.009209937011723346,0.020603559166209484,0.0,0.0,0.0,0.875,0.125,0.2171288363926013,25,24,0,0,False
adjlr_camera_r4_tl21em04_a1e02_s0p75,calibration,camera,4,0.0001,100.0,0.75,4,8,0.0286428122215604,0.09838535427994405,0.006192299433118623,,0.00966410044183974,0.021924364133126817,0.0,0.0,0.0,0.875,0.125,0.3022919003884837,25,24,0,0,False
adjlr_camera_r4_tl21em04_a1e02_s1p0,calibration,camera,4,0.0001,100.0,1.0,4,8,0.029516541449735104,0.0923517038586814,0.007091190213216275,,0.009944081986978603,0.022722771960558663,0.0,0.0,0.0,0.875,0.125,0.35825344766647327,25,24,0,0,False
adjlr_camera_geometry_r4_tl21em04_a1em02_s0p25,calibration,camera_geometry,4,0.0001,0.01,0.25,4,8,0.025781332595464043,0.10886103014228465,0.0032461009998885487,,0.008806808344347439,0.019489548092276265,0.0,0.0,0.0,0.875,0.125,0.14820732088916136,25,24,0,0,False
adjlr_camera_geometry_r4_tl21em04_a1em02_s0p5,calibration,camera_geometry,4,0.0001,0.01,0.5,4,8,0.0277547260464584,0.1030377285529636,0.0052748977611667275,,0.009397513469984853,0.02171146115980943,0.0,0.0,0.0,0.875,0.125,0.23962239954846376,25,24,0,0,False
adjlr_camera_geometry_r4_tl21em04_a1em02_s0p75,calibration,camera_geometry,4,0.0001,0.01,0.75,4,8,0.028435319512103666,0.09593201106001137,0.005971559403237611,,0.009545825251652706,0.02305428787633579,0.0,0.0,0.0,0.875,0.125,0.2539600701886804,25,24,0,0,False
adjlr_camera_geometry_r4_tl21em04_a1em02_s1p0,calibration,camera_geometry,4,0.0001,0.01,1.0,4,8,0.027781542995172825,0.0875028563444137,0.005292874673302153,,0.009251481955800056,0.023514509172392006,0.0,0.0,0.0,0.875,0.125,0.19379835971246767,25,24,0,0,False
adjlr_camera_geometry_r4_tl21em04_a1e00_s0p25,calibration,camera_geometry,4,0.0001,1.0,0.25,4,8,0.025797328147660933,0.10868941933777533,0.0032633867908175573,,0.008737650377284134,0.019448291789726402,0.0,0.0,0.0,0.875,0.125,0.14315920556187656,25,24,0,0,False
adjlr_camera_geometry_r4_tl21em04_a1e00_s0p5,calibration,camera_geometry,4,0.0001,1.0,0.5,4,8,0.0279486909604241,0.10289207848689239,0.005476411251528784,,0.009270216463385217,0.021696921221288634,0.0,0.0,0.0,0.875,0.125,0.24467982186056933,25,24,0,0,False
adjlr_camera_geometry_r4_tl21em04_a1e00_s0p75,calibration,camera_geometry,4,0.0001,1.0,0.75,4,8,0.028990965681805203,0.09602533304671698,0.006546841249384344,,0.00936888606562536,0.023151112102991034,0.0,0.0,0.0,0.875,0.125,0.28428727828906647,25,24,0,0,False
adjlr_camera_geometry_r4_tl21em04_a1e00_s1p0,calibration,camera_geometry,4,0.0001,1.0,1.0,4,8,0.028885192329258402,0.08808071829643126,0.006434196239138171,,0.009040579050707098,0.02379818049178667,0.0,0.0,0.0,0.875,0.125,0.2574128570969453,25,24,0,0,False
adjlr_camera_geometry_r4_tl21em04_a1e02_s0p25,calibration,camera_geometry,4,0.0001,100.0,0.25,4,8,0.025181471998805896,0.108990067205708,0.002630532346976161,,0.008560469836579099,0.018556863415367553,0.0,0.0,0.0,0.875,0.125,0.11571140792319466,25,24,0,0,False
