partition,base_seed,family,case_id,geometry_digest,candidate_id,adjoint_residual_ratio_to_component_damping,adjoint_residual_gain_over_component_damping,fresh_exact_mismatch_access,evaluator_only,evaluator_forward_calls,evaluator_adjoint_calls
calibration,1301,smooth_no_interface,e3e22e519a90f76c2d83,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_summary_r2_tl21em08_a1e02_s1p0,0.7909241964279299,0.20907580357207012,True,True,0,2
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_summary_r2_tl21em08_a1e02_s1p0,0.8783405882816165,0.12165941171838346,True,True,0,2
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_summary_r2_tl21em08_a1e02_s1p0,0.4474368661593252,0.5525631338406748,True,True,0,2
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_summary_r2_tl21em08_a1e02_s1p0,1.0,0.0,True,True,0,2
calibration,1277,smooth_no_interface,9b8d0afa66c626630d5d,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_r2_tl21em08_a1em02_s0p25,0.8098001501266201,0.1901998498733799,True,True,0,2
calibration,1277,single_interface,0df2064d6e220a501cc4,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_r2_tl21em08_a1em02_s0p25,0.980831014494264,0.01916898550573598,True,True,0,2
calibration,1289,smooth_no_interface,053736d143b5a7f2878b,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_r2_tl21em08_a1em02_s0p25,0.8462194599356962,0.15378054006430375,True,True,0,2
calibration,1289,single_interface,a40d33fc9a6be98e818c,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_r2_tl21em08_a1em02_s0p25,0.8220580822448331,0.17794191775516688,True,True,0,2
calibration,1301,smooth_no_interface,e3e22e519a90f76c2d83,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_r2_tl21em08_a1em02_s0p25,0.8842229900357439,0.1157770099642561,True,True,0,2
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_r2_tl21em08_a1em02_s0p25,0.9091815230869285,0.09081847691307154,True,True,0,2
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_r2_tl21em08_a1em02_s0p25,0.7256564963224811,0.2743435036775189,True,True,0,2
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_r2_tl21em08_a1em02_s0p25,1.0,0.0,True,True,0,2
calibration,1277,smooth_no_interface,9b8d0afa66c626630d5d,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_r2_tl21em08_a1em02_s0p5,0.640238730957242,0.35976126904275796,True,True,0,2
calibration,1277,single_interface,0df2064d6e220a501cc4,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_r2_tl21em08_a1em02_s0p5,0.9794608110851253,0.020539188914874718,True,True,0,2
calibration,1289,smooth_no_interface,053736d143b5a7f2878b,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_r2_tl21em08_a1em02_s0p5,0.6996346830970034,0.3003653169029966,True,True,0,2
calibration,1289,single_interface,a40d33fc9a6be98e818c,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_r2_tl21em08_a1em02_s0p5,0.6611162727275574,0.33888372727244265,True,True,0,2
calibration,1301,smooth_no_interface,e3e22e519a90f76c2d83,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_r2_tl21em08_a1em02_s0p5,0.8102971975337229,0.18970280246627713,True,True,0,2
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_r2_tl21em08_a1em02_s0p5,0.8709022445627835,0.12909775543721647,True,True,0,2
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_r2_tl21em08_a1em02_s0p5,0.5244813902403818,0.47551860975961824,True,True,0,2
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_r2_tl21em08_a1em02_s0p5,1.0,0.0,True,True,0,2
calibration,1277,smooth_no_interface,9b8d0afa66c626630d5d,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_r2_tl21em08_a1em02_s0p75,0.5122382730897123,0.48776172691028774,True,True,0,2
calibration,1277,single_interface,0df2064d6e220a501cc4,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_r2_tl21em08_a1em02_s0p75,0.9959628529082064,0.0040371470917935914,True,True,0,2
calibration,1289,smooth_no_interface,053736d143b5a7f2878b,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_r2_tl21em08_a1em02_s0p75,0.5658656609612808,0.43413433903871923,True,True,0,2
calibration,1289,single_interface,a40d33fc9a6be98e818c,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_r2_tl21em08_a1em02_s0p75,0.532809258969262,0.467190741030738,True,True,0,2
calibration,1301,smooth_no_interface,e3e22e519a90f76c2d83,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_r2_tl21em08_a1em02_s0p75,0.7900593374359696,0.20994066256403043,True,True,0,2
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_r2_tl21em08_a1em02_s0p75,0.8919523714781422,0.10804762852185779,True,True,0,2
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_r2_tl21em08_a1em02_s0p75,0.49548979218586453,0.5045102078141355,True,True,0,2
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_r2_tl21em08_a1em02_s0p75,1.0,0.0,True,True,0,2
calibration,1277,smooth_no_interface,9b8d0afa66c626630d5d,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_r2_tl21em08_a1em02_s1p0,0.46176133504838657,0.5382386649516134,True,True,0,2
calibration,1277,single_interface,0df2064d6e220a501cc4,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_r2_tl21em08_a1em02_s1p0,1.0294780477302152,-0.02947804773021523,True,True,0,2
calibration,1289,smooth_no_interface,053736d143b5a7f2878b,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_r2_tl21em08_a1em02_s1p0,0.45632569921336935,0.5436743007866307,True,True,0,2
calibration,1289,single_interface,a40d33fc9a6be98e818c,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_r2_tl21em08_a1em02_s1p0,0.46498648552258154,0.5350135144774184,True,True,0,2
calibration,1301,smooth_no_interface,e3e22e519a90f76c2d83,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_r2_tl21em08_a1em02_s1p0,0.827458108380132,0.172541891619868,True,True,0,2
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_r2_tl21em08_a1em02_s1p0,0.9684709505842832,0.03152904941571677,True,True,0,2
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_r2_tl21em08_a1em02_s1p0,0.6617141127486577,0.33828588725134234,True,True,0,2
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_r2_tl21em08_a1em02_s1p0,1.0,0.0,True,True,0,2
calibration,1277,smooth_no_interface,9b8d0afa66c626630d5d,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_r2_tl21em08_a1e00_s0p25,0.8121030653958323,0.18789693460416768,True,True,0,2
calibration,1277,single_interface,0df2064d6e220a501cc4,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_r2_tl21em08_a1e00_s0p25,0.9481847297985597,0.05181527020144028,True,True,0,2
calibration,1289,smooth_no_interface,053736d143b5a7f2878b,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_r2_tl21em08_a1e00_s0p25,0.8203340621538645,0.1796659378461355,True,True,0,2
calibration,1289,single_interface,a40d33fc9a6be98e818c,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_r2_tl21em08_a1e00_s0p25,0.8414385585427183,0.15856144145728168,True,True,0,2
calibration,1301,smooth_no_interface,e3e22e519a90f76c2d83,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_r2_tl21em08_a1e00_s0p25,0.8914293560019001,0.1085706439980999,True,True,0,2
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_r2_tl21em08_a1e00_s0p25,0.9114748062602794,0.08852519373972056,True,True,0,2
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_r2_tl21em08_a1e00_s0p25,0.7847236982313132,0.21527630176868684,True,True,0,2
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_r2_tl21em08_a1e00_s0p25,1.0,0.0,True,True,0,2
calibration,1277,smooth_no_interface,9b8d0afa66c626630d5d,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_r2_tl21em08_a1e00_s0p5,0.6437784478138185,0.35622155218618146,True,True,0,2
calibration,1277,single_interface,0df2064d6e220a501cc4,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_r2_tl21em08_a1e00_s0p5,0.9084458000095822,0.0915541999904178,True,True,0,2
calibration,1289,smooth_no_interface,053736d143b5a7f2878b,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_r2_tl21em08_a1e00_s0p5,0.6550913219012067,0.34490867809879333,True,True,0,2
calibration,1289,single_interface,a40d33fc9a6be98e818c,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_r2_tl21em08_a1e00_s0p5,0.6951773029764649,0.30482269702353515,True,True,0,2
calibration,1301,smooth_no_interface,e3e22e519a90f76c2d83,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_r2_tl21em08_a1e00_s0p5,0.821205734350688,0.178794265649312,True,True,0,2
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_r2_tl21em08_a1e00_s0p5,0.8797805044987844,0.12021949550121558,True,True,0,2
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_r2_tl21em08_a1e00_s0p5,0.5927665462745717,0.4072334537254283,True,True,0,2
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_r2_tl21em08_a1e00_s0p5,1.0,0.0,True,True,0,2
calibration,1277,smooth_no_interface,9b8d0afa66c626630d5d,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_r2_tl21em08_a1e00_s0p75,0.5146046085421193,0.4853953914578807,True,True,0,2
calibration,1277,single_interface,0df2064d6e220a501cc4,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_r2_tl21em08_a1e00_s0p75,0.8824162675266396,0.1175837324733604,True,True,0,2
calibration,1289,smooth_no_interface,053736d143b5a7f2878b,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_r2_tl21em08_a1e00_s0p75,0.5182566926738409,0.4817433073261591,True,True,0,2
calibration,1289,single_interface,a40d33fc9a6be98e818c,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_r2_tl21em08_a1e00_s0p75,0.5707520515193535,0.4292479484806465,True,True,0,2
calibration,1301,smooth_no_interface,e3e22e519a90f76c2d83,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_r2_tl21em08_a1e00_s0p75,0.7994983953489057,0.20050160465109435,True,True,0,2
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_r2_tl21em08_a1e00_s0p75,0.9108689482833222,0.08913105171667779,True,True,0,2
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_r2_tl21em08_a1e00_s0p75,0.45468966059210514,0.5453103394078949,True,True,0,2
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_r2_tl21em08_a1e00_s0p75,1.0,0.0,True,True,0,2
calibration,1277,smooth_no_interface,9b8d0afa66c626630d5d,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_r2_tl21em08_a1e00_s1p0,0.45892595112388324,0.5410740488761168,True,True,0,2
calibration,1277,single_interface,0df2064d6e220a501cc4,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_r2_tl21em08_a1e00_s1p0,0.8713256421940975,0.12867435780590253,True,True,0,2
calibration,1289,smooth_no_interface,053736d143b5a7f2878b,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_r2_tl21em08_a1e00_s1p0,0.437360322780581,0.562639677219419,True,True,0,2
calibration,1289,single_interface,a40d33fc9a6be98e818c,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_r2_tl21em08_a1e00_s1p0,0.48526087110152055,0.5147391288984795,True,True,0,2
calibration,1301,smooth_no_interface,e3e22e519a90f76c2d83,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_r2_tl21em08_a1e00_s1p0,0.8301221445347825,0.1698778554652175,True,True,0,2
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_r2_tl21em08_a1e00_s1p0,0.9988953083277057,0.0011046916722943223,True,True,0,2
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_r2_tl21em08_a1e00_s1p0,0.42650065623287026,0.5734993437671297,True,True,0,2
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_r2_tl21em08_a1e00_s1p0,1.0,0.0,True,True,0,2
calibration,1277,smooth_no_interface,9b8d0afa66c626630d5d,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_r2_tl21em08_a1e02_s0p25,0.8491709692605101,0.15082903073948994,True,True,0,2
calibration,1277,single_interface,0df2064d6e220a501cc4,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_r2_tl21em08_a1e02_s0p25,0.9349067819731376,0.06509321802686241,True,True,0,2
calibration,1289,smooth_no_interface,053736d143b5a7f2878b,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_r2_tl21em08_a1e02_s0p25,0.8204343874122544,0.17956561258774562,True,True,0,2
calibration,1289,single_interface,a40d33fc9a6be98e818c,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_r2_tl21em08_a1e02_s0p25,0.9298794736932631,0.07012052630673693,True,True,0,2
calibration,1301,smooth_no_interface,e3e22e519a90f76c2d83,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_r2_tl21em08_a1e02_s0p25,0.9049758261926519,0.09502417380734807,True,True,0,2
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_r2_tl21em08_a1e02_s0p25,0.9469298186691802,0.053070181330819755,True,True,0,2
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_r2_tl21em08_a1e02_s0p25,0.8312063746698188,0.16879362533018116,True,True,0,2
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_r2_tl21em08_a1e02_s0p25,1.0,0.0,True,True,0,2
calibration,1277,smooth_no_interface,9b8d0afa66c626630d5d,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_r2_tl21em08_a1e02_s0p5,0.7098693753180451,0.29013062468195494,True,True,0,2
calibration,1277,single_interface,0df2064d6e220a501cc4,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_r2_tl21em08_a1e02_s0p5,0.8801679100680582,0.11983208993194183,True,True,0,2
calibration,1289,smooth_no_interface,053736d143b5a7f2878b,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_r2_tl21em08_a1e02_s0p5,0.6494064963781185,0.35059350362188146,True,True,0,2
calibration,1289,single_interface,a40d33fc9a6be98e818c,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_r2_tl21em08_a1e02_s0p5,0.8624543030801807,0.13754569691981933,True,True,0,2
calibration,1301,smooth_no_interface,e3e22e519a90f76c2d83,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_r2_tl21em08_a1e02_s0p5,0.8344296310318027,0.16557036896819732,True,True,0,2
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_r2_tl21em08_a1e02_s0p5,0.8994020264654449,0.10059797353455513,True,True,0,2
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_r2_tl21em08_a1e02_s0p5,0.6717157442334273,0.3282842557665727,True,True,0,2
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_r2_tl21em08_a1e02_s0p5,1.0,0.0,True,True,0,2
calibration,1277,smooth_no_interface,9b8d0afa66c626630d5d,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_r2_tl21em08_a1e02_s0p75,0.5903131244846177,0.4096868755153823,True,True,0,2
calibration,1277,single_interface,0df2064d6e220a501cc4,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_r2_tl21em08_a1e02_s0p75,0.837815359612496,0.16218464038750402,True,True,0,2
calibration,1289,smooth_no_interface,053736d143b5a7f2878b,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_r2_tl21em08_a1e02_s0p75,0.4958312620930078,0.5041687379069921,True,True,0,2
calibration,1289,single_interface,a40d33fc9a6be98e818c,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_r2_tl21em08_a1e02_s0p75,0.7984076452016131,0.20159235479838689,True,True,0,2
calibration,1301,smooth_no_interface,e3e22e519a90f76c2d83,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_r2_tl21em08_a1e02_s0p75,0.794905459443068,0.205094540556932,True,True,0,2
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_r2_tl21em08_a1e02_s0p75,0.8583377954953996,0.14166220450460043,True,True,0,2
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_r2_tl21em08_a1e02_s0p75,0.5299943502321226,0.4700056497678774,True,True,0,2
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_r2_tl21em08_a1e02_s0p75,1.0,0.0,True,True,0,2
calibration,1277,smooth_no_interface,9b8d0afa66c626630d5d,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_r2_tl21em08_a1e02_s1p0,0.5047340882166708,0.49526591178332924,True,True,0,2
calibration,1277,single_interface,0df2064d6e220a501cc4,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_r2_tl21em08_a1e02_s1p0,0.8097948948014536,0.1902051051985464,True,True,0,2
calibration,1289,smooth_no_interface,053736d143b5a7f2878b,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_r2_tl21em08_a1e02_s1p0,0.3814080660400967,0.6185919339599033,True,True,0,2
calibration,1289,single_interface,a40d33fc9a6be98e818c,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_r2_tl21em08_a1e02_s1p0,0.7386188899836316,0.26138111001636843,True,True,0,2
calibration,1301,smooth_no_interface,e3e22e519a90f76c2d83,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_r2_tl21em08_a1e02_s1p0,0.7910669294810931,0.20893307051890686,True,True,0,2
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_r2_tl21em08_a1e02_s1p0,0.8247032068460189,0.17529679315398106,True,True,0,2
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_r2_tl21em08_a1e02_s1p0,0.42424043651265975,0.5757595634873403,True,True,0,2
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_r2_tl21em08_a1e02_s1p0,1.0,0.0,True,True,0,2
calibration,1277,smooth_no_interface,9b8d0afa66c626630d5d,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_geometry_r2_tl21em08_a1em02_s0p25,0.8282813291389823,0.17171867086101766,True,True,0,2
calibration,1277,single_interface,0df2064d6e220a501cc4,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_geometry_r2_tl21em08_a1em02_s0p25,0.9723560139045381,0.027643986095461925,True,True,0,2
calibration,1289,smooth_no_interface,053736d143b5a7f2878b,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_geometry_r2_tl21em08_a1em02_s0p25,0.8309121979660911,0.16908780203390894,True,True,0,2
calibration,1289,single_interface,a40d33fc9a6be98e818c,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_geometry_r2_tl21em08_a1em02_s0p25,0.830783303522883,0.169216696477117,True,True,0,2
calibration,1301,smooth_no_interface,e3e22e519a90f76c2d83,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_geometry_r2_tl21em08_a1em02_s0p25,0.9075281224124053,0.09247187758759468,True,True,0,2
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_geometry_r2_tl21em08_a1em02_s0p25,0.9233063274575651,0.07669367254243487,True,True,0,2
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_geometry_r2_tl21em08_a1em02_s0p25,0.7991086049953373,0.2008913950046627,True,True,0,2
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_geometry_r2_tl21em08_a1em02_s0p25,1.0,0.0,True,True,0,2
calibration,1277,smooth_no_interface,9b8d0afa66c626630d5d,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_geometry_r2_tl21em08_a1em02_s0p5,0.6997051618059361,0.3002948381940639,True,True,0,2
calibration,1277,single_interface,0df2064d6e220a501cc4,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_geometry_r2_tl21em08_a1em02_s0p5,0.9611239733580484,0.038876026641951555,True,True,0,2
calibration,1289,smooth_no_interface,053736d143b5a7f2878b,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_geometry_r2_tl21em08_a1em02_s0p5,0.6991056115672272,0.30089438843277283,True,True,0,2
calibration,1289,single_interface,a40d33fc9a6be98e818c,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_geometry_r2_tl21em08_a1em02_s0p5,0.6761274425934967,0.32387255740650334,True,True,0,2
calibration,1301,smooth_no_interface,e3e22e519a90f76c2d83,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_geometry_r2_tl21em08_a1em02_s0p5,0.8379820171279334,0.1620179828720666,True,True,0,2
