partition,base_seed,family,geometry_digest,rank,target_l2,adjoint_oracle_residual_ratio,target_adjoint_norm,offline_evaluator_adjoint_calls
fit,1101,single_interface,da6b2e0a6e4b84cedd4444d9dcd71503cd2c20378df2414960e3353b537c407a,4,0.0001,0.5054121852071455,3.4087653021742708,5
fit,1117,smooth_no_interface,6e9580a3129907266672d77d7e0a5862c0c64f705f419909025d6c60da893585,4,0.0001,0.5681836072941211,1.6989723276221387,5
fit,1117,single_interface,6e9580a3129907266672d77d7e0a5862c0c64f705f419909025d6c60da893585,4,0.0001,0.16218884804760503,5.410447145692945,5
fit,1129,smooth_no_interface,eba4bb1a5f22d2276c9c091d92683cb17b958383e8a8f0ff49cbbb861995abdd,4,0.0001,0.37391480585000464,1.897990903823605,5
fit,1129,single_interface,eba4bb1a5f22d2276c9c091d92683cb17b958383e8a8f0ff49cbbb861995abdd,4,0.0001,0.4331254770303075,2.9229295157427386,5
fit,1151,smooth_no_interface,836c10eaba5383c8c7ec047f057ad9629f75aed88d72e7905084987515e4203d,4,0.0001,0.3469440542349312,2.4693254842563683,5
fit,1151,single_interface,836c10eaba5383c8c7ec047f057ad9629f75aed88d72e7905084987515e4203d,4,0.0001,0.78926677648898,1.5499354723165524,5
fit,1163,smooth_no_interface,98e90ad43352dadcde3efe6826ae1511651c36520679a8b72030cbeda59dda3c,4,0.0001,0.2755981497894567,3.5187923719782144,5
fit,1163,single_interface,98e90ad43352dadcde3efe6826ae1511651c36520679a8b72030cbeda59dda3c,4,0.0001,0.4520904494988489,3.9594963000290115,5
fit,1181,smooth_no_interface,cab5e54627605eb0e89ba28cf4ddb3d9ecfae4af54b4e6f0c4f64ea7713405e7,4,0.0001,0.5398051252355636,1.819094723360128,5
fit,1181,single_interface,cab5e54627605eb0e89ba28cf4ddb3d9ecfae4af54b4e6f0c4f64ea7713405e7,4,0.0001,0.4118464107692955,3.5733618108838723,5
fit,1193,smooth_no_interface,3084924562523ce943ba2943cb3b13827f3424bcc313af78bb31ff80e74bd1c8,4,0.0001,0.589404877787646,1.4464108930263555,5
fit,1193,single_interface,3084924562523ce943ba2943cb3b13827f3424bcc313af78bb31ff80e74bd1c8,4,0.0001,0.5223341859513273,3.0642070996151065,5
fit,1201,smooth_no_interface,86f90bc98da3d4a2c72b47d55177a63c0c8b4d75b34583ef2c8294683179c008,4,0.0001,0.5116126932998902,1.1784986282193195,5
fit,1201,single_interface,86f90bc98da3d4a2c72b47d55177a63c0c8b4d75b34583ef2c8294683179c008,4,0.0001,0.5710358500857479,2.652879156438578,5
fit,1213,smooth_no_interface,75c35c11b41b23c353252dcc1d8b1f2855a07423640a2a113b5900aa47ddcc61,4,0.0001,0.3119198453998466,1.58001299077424,5
fit,1213,single_interface,75c35c11b41b23c353252dcc1d8b1f2855a07423640a2a113b5900aa47ddcc61,4,0.0001,0.4200734620291939,2.1717870485155553,5
fit,1229,smooth_no_interface,9f134cc3f709bd86732f24ba0a846a40bbfc8fc07190ab0826ad0f2cf36cd974,4,0.0001,0.36102874653083844,1.771755801795182,5
fit,1229,single_interface,9f134cc3f709bd86732f24ba0a846a40bbfc8fc07190ab0826ad0f2cf36cd974,4,0.0001,0.4087920940283517,3.692858233680339,5
fit,1237,smooth_no_interface,5912c6c9b0a9cba3a9ae4bbf3f5e867bdde92487ebe687a941aca09dfd1aa488,4,0.0001,0.38117464676422474,2.061056339283124,5
fit,1237,single_interface,5912c6c9b0a9cba3a9ae4bbf3f5e867bdde92487ebe687a941aca09dfd1aa488,4,0.0001,0.9593396898045506,1.6099793389795578,5
fit,1259,smooth_no_interface,1770135a525625675ff72b7c0b1ab109b505b0161bc74dc871b3913ce93e991d,4,0.0001,0.29571835690392617,2.416020500214247,5
fit,1259,single_interface,1770135a525625675ff72b7c0b1ab109b505b0161bc74dc871b3913ce93e991d,4,0.0001,0.35969204650088865,4.1872017326390685,5
fit,1101,smooth_no_interface,da6b2e0a6e4b84cedd4444d9dcd71503cd2c20378df2414960e3353b537c407a,4,0.01,0.2569772690333125,2.434799638379242,5
fit,1101,single_interface,da6b2e0a6e4b84cedd4444d9dcd71503cd2c20378df2414960e3353b537c407a,4,0.01,0.5054156492464768,3.4087653021742708,5
fit,1117,smooth_no_interface,6e9580a3129907266672d77d7e0a5862c0c64f705f419909025d6c60da893585,4,0.01,0.5681859523499507,1.6989723276221387,5
fit,1117,single_interface,6e9580a3129907266672d77d7e0a5862c0c64f705f419909025d6c60da893585,4,0.01,0.16219613217821283,5.410447145692945,5
fit,1129,smooth_no_interface,eba4bb1a5f22d2276c9c091d92683cb17b958383e8a8f0ff49cbbb861995abdd,4,0.01,0.37391940720907696,1.897990903823605,5
fit,1129,single_interface,eba4bb1a5f22d2276c9c091d92683cb17b958383e8a8f0ff49cbbb861995abdd,4,0.01,0.43312975052591696,2.9229295157427386,5
fit,1151,smooth_no_interface,836c10eaba5383c8c7ec047f057ad9629f75aed88d72e7905084987515e4203d,4,0.01,0.34694817378020437,2.4693254842563683,5
fit,1151,single_interface,836c10eaba5383c8c7ec047f057ad9629f75aed88d72e7905084987515e4203d,4,0.01,0.789267305271921,1.5499354723165524,5
fit,1163,smooth_no_interface,98e90ad43352dadcde3efe6826ae1511651c36520679a8b72030cbeda59dda3c,4,0.01,0.27560298655922366,3.5187923719782144,5
fit,1163,single_interface,98e90ad43352dadcde3efe6826ae1511651c36520679a8b72030cbeda59dda3c,4,0.01,0.45209277773348133,3.9594963000290115,5
fit,1181,smooth_no_interface,cab5e54627605eb0e89ba28cf4ddb3d9ecfae4af54b4e6f0c4f64ea7713405e7,4,0.01,0.5398091160087936,1.819094723360128,5
fit,1181,single_interface,cab5e54627605eb0e89ba28cf4ddb3d9ecfae4af54b4e6f0c4f64ea7713405e7,4,0.01,0.41184890039019234,3.5733618108838723,5
fit,1193,smooth_no_interface,3084924562523ce943ba2943cb3b13827f3424bcc313af78bb31ff80e74bd1c8,4,0.01,0.5894075126610059,1.4464108930263555,5
fit,1193,single_interface,3084924562523ce943ba2943cb3b13827f3424bcc313af78bb31ff80e74bd1c8,4,0.01,0.5223376172871267,3.0642070996151065,5
fit,1201,smooth_no_interface,86f90bc98da3d4a2c72b47d55177a63c0c8b4d75b34583ef2c8294683179c008,4,0.01,0.511616587747123,1.1784986282193195,5
fit,1201,single_interface,86f90bc98da3d4a2c72b47d55177a63c0c8b4d75b34583ef2c8294683179c008,4,0.01,0.5710387173611485,2.652879156438578,5
fit,1213,smooth_no_interface,75c35c11b41b23c353252dcc1d8b1f2855a07423640a2a113b5900aa47ddcc61,4,0.01,0.3119270314209512,1.58001299077424,5
fit,1213,single_interface,75c35c11b41b23c353252dcc1d8b1f2855a07423640a2a113b5900aa47ddcc61,4,0.01,0.4200791674274272,2.1717870485155553,5
fit,1229,smooth_no_interface,9f134cc3f709bd86732f24ba0a846a40bbfc8fc07190ab0826ad0f2cf36cd974,4,0.01,0.3610343496665107,1.771755801795182,5
fit,1229,single_interface,9f134cc3f709bd86732f24ba0a846a40bbfc8fc07190ab0826ad0f2cf36cd974,4,0.01,0.40879468582846135,3.692858233680339,5
fit,1237,smooth_no_interface,5912c6c9b0a9cba3a9ae4bbf3f5e867bdde92487ebe687a941aca09dfd1aa488,4,0.01,0.38117871382075685,2.061056339283124,5
fit,1237,single_interface,5912c6c9b0a9cba3a9ae4bbf3f5e867bdde92487ebe687a941aca09dfd1aa488,4,0.01,0.9593398188328753,1.6099793389795578,5
fit,1259,smooth_no_interface,1770135a525625675ff72b7c0b1ab109b505b0161bc74dc871b3913ce93e991d,4,0.01,0.2957239806685473,2.416020500214247,5
fit,1259,single_interface,1770135a525625675ff72b7c0b1ab109b505b0161bc74dc871b3913ce93e991d,4,0.01,0.35969488859298154,4.1872017326390685,5
fit,1101,smooth_no_interface,da6b2e0a6e4b84cedd4444d9dcd71503cd2c20378df2414960e3353b537c407a,8,1e-08,0.15815961431678446,2.434799638379242,9
fit,1101,single_interface,da6b2e0a6e4b84cedd4444d9dcd71503cd2c20378df2414960e3353b537c407a,8,1e-08,0.27552779087530616,3.4087653021742708,9
fit,1117,smooth_no_interface,6e9580a3129907266672d77d7e0a5862c0c64f705f419909025d6c60da893585,8,1e-08,0.5426557210408849,1.6989723276221387,9
fit,1117,single_interface,6e9580a3129907266672d77d7e0a5862c0c64f705f419909025d6c60da893585,8,1e-08,0.05693504417459905,5.410447145692945,9
fit,1129,smooth_no_interface,eba4bb1a5f22d2276c9c091d92683cb17b958383e8a8f0ff49cbbb861995abdd,8,1e-08,0.2944133547911958,1.897990903823605,9
fit,1129,single_interface,eba4bb1a5f22d2276c9c091d92683cb17b958383e8a8f0ff49cbbb861995abdd,8,1e-08,0.33012874543256915,2.9229295157427386,9
fit,1151,smooth_no_interface,836c10eaba5383c8c7ec047f057ad9629f75aed88d72e7905084987515e4203d,8,1e-08,0.2728273658519733,2.4693254842563683,9
fit,1151,single_interface,836c10eaba5383c8c7ec047f057ad9629f75aed88d72e7905084987515e4203d,8,1e-08,0.5420257866494979,1.5499354723165524,9
fit,1163,smooth_no_interface,98e90ad43352dadcde3efe6826ae1511651c36520679a8b72030cbeda59dda3c,8,1e-08,0.12283177146439735,3.5187923719782144,9
fit,1163,single_interface,98e90ad43352dadcde3efe6826ae1511651c36520679a8b72030cbeda59dda3c,8,1e-08,0.10923569164478257,3.9594963000290115,9
fit,1181,smooth_no_interface,cab5e54627605eb0e89ba28cf4ddb3d9ecfae4af54b4e6f0c4f64ea7713405e7,8,1e-08,0.3673824541016513,1.819094723360128,9
fit,1181,single_interface,cab5e54627605eb0e89ba28cf4ddb3d9ecfae4af54b4e6f0c4f64ea7713405e7,8,1e-08,0.19062865578571245,3.5733618108838723,9
fit,1193,smooth_no_interface,3084924562523ce943ba2943cb3b13827f3424bcc313af78bb31ff80e74bd1c8,8,1e-08,0.5110001113146273,1.4464108930263555,9
fit,1193,single_interface,3084924562523ce943ba2943cb3b13827f3424bcc313af78bb31ff80e74bd1c8,8,1e-08,0.20705379561977835,3.0642070996151065,9
fit,1201,smooth_no_interface,86f90bc98da3d4a2c72b47d55177a63c0c8b4d75b34583ef2c8294683179c008,8,1e-08,0.43538101850163297,1.1784986282193195,9
fit,1201,single_interface,86f90bc98da3d4a2c72b47d55177a63c0c8b4d75b34583ef2c8294683179c008,8,1e-08,0.4313448302584899,2.652879156438578,9
fit,1213,smooth_no_interface,75c35c11b41b23c353252dcc1d8b1f2855a07423640a2a113b5900aa47ddcc61,8,1e-08,0.23091057635812604,1.58001299077424,9
fit,1213,single_interface,75c35c11b41b23c353252dcc1d8b1f2855a07423640a2a113b5900aa47ddcc61,8,1e-08,0.3020053788147811,2.1717870485155553,9
fit,1229,smooth_no_interface,9f134cc3f709bd86732f24ba0a846a40bbfc8fc07190ab0826ad0f2cf36cd974,8,1e-08,0.3092131667479123,1.771755801795182,9
fit,1229,single_interface,9f134cc3f709bd86732f24ba0a846a40bbfc8fc07190ab0826ad0f2cf36cd974,8,1e-08,0.19775457303636507,3.692858233680339,9
fit,1237,smooth_no_interface,5912c6c9b0a9cba3a9ae4bbf3f5e867bdde92487ebe687a941aca09dfd1aa488,8,1e-08,0.3275132082994471,2.061056339283124,9
fit,1237,single_interface,5912c6c9b0a9cba3a9ae4bbf3f5e867bdde92487ebe687a941aca09dfd1aa488,8,1e-08,0.539558250335303,1.6099793389795578,9
fit,1259,smooth_no_interface,1770135a525625675ff72b7c0b1ab109b505b0161bc74dc871b3913ce93e991d,8,1e-08,0.2706754182465259,2.416020500214247,9
fit,1259,single_interface,1770135a525625675ff72b7c0b1ab109b505b0161bc74dc871b3913ce93e991d,8,1e-08,0.09314859555994313,4.1872017326390685,9
fit,1101,smooth_no_interface,da6b2e0a6e4b84cedd4444d9dcd71503cd2c20378df2414960e3353b537c407a,8,0.0001,0.15815961531185443,2.434799638379242,9
fit,1101,single_interface,da6b2e0a6e4b84cedd4444d9dcd71503cd2c20378df2414960e3353b537c407a,8,0.0001,0.2755277916309947,3.4087653021742708,9
fit,1117,smooth_no_interface,6e9580a3129907266672d77d7e0a5862c0c64f705f419909025d6c60da893585,8,0.0001,0.5426557212870466,1.6989723276221387,9
fit,1117,single_interface,6e9580a3129907266672d77d7e0a5862c0c64f705f419909025d6c60da893585,8,0.0001,0.056935047229630435,5.410447145692945,9
fit,1129,smooth_no_interface,eba4bb1a5f22d2276c9c091d92683cb17b958383e8a8f0ff49cbbb861995abdd,8,0.0001,0.2944133553648254,1.897990903823605,9
fit,1129,single_interface,eba4bb1a5f22d2276c9c091d92683cb17b958383e8a8f0ff49cbbb861995abdd,8,0.0001,0.330128746023409,2.9229295157427386,9
fit,1151,smooth_no_interface,836c10eaba5383c8c7ec047f057ad9629f75aed88d72e7905084987515e4203d,8,0.0001,0.2728273663679473,2.4693254842563683,9
fit,1151,single_interface,836c10eaba5383c8c7ec047f057ad9629f75aed88d72e7905084987515e4203d,8,0.0001,0.542025787025829,1.5499354723165524,9
fit,1163,smooth_no_interface,98e90ad43352dadcde3efe6826ae1511651c36520679a8b72030cbeda59dda3c,8,0.0001,0.12283177252994942,3.5187923719782144,9
fit,1163,single_interface,98e90ad43352dadcde3efe6826ae1511651c36520679a8b72030cbeda59dda3c,8,0.0001,0.10923569291269528,3.9594963000290115,9
fit,1181,smooth_no_interface,cab5e54627605eb0e89ba28cf4ddb3d9ecfae4af54b4e6f0c4f64ea7713405e7,8,0.0001,0.36738245470561004,1.819094723360128,9
fit,1181,single_interface,cab5e54627605eb0e89ba28cf4ddb3d9ecfae4af54b4e6f0c4f64ea7713405e7,8,0.0001,0.1906286563130029,3.5733618108838723,9
fit,1193,smooth_no_interface,3084924562523ce943ba2943cb3b13827f3424bcc313af78bb31ff80e74bd1c8,8,0.0001,0.5110001117213391,1.4464108930263555,9
fit,1193,single_interface,3084924562523ce943ba2943cb3b13827f3424bcc313af78bb31ff80e74bd1c8,8,0.0001,0.20705379722424358,3.0642070996151065,9
fit,1201,smooth_no_interface,86f90bc98da3d4a2c72b47d55177a63c0c8b4d75b34583ef2c8294683179c008,8,0.0001,0.43538101905523724,1.1784986282193195,9
fit,1201,single_interface,86f90bc98da3d4a2c72b47d55177a63c0c8b4d75b34583ef2c8294683179c008,8,0.0001,0.4313448306605696,2.652879156438578,9
fit,1213,smooth_no_interface,75c35c11b41b23c353252dcc1d8b1f2855a07423640a2a113b5900aa47ddcc61,8,0.0001,0.2309105773211733,1.58001299077424,9
fit,1213,single_interface,75c35c11b41b23c353252dcc1d8b1f2855a07423640a2a113b5900aa47ddcc61,8,0.0001,0.3020053796282615,2.1717870485155553,9
fit,1229,smooth_no_interface,9f134cc3f709bd86732f24ba0a846a40bbfc8fc07190ab0826ad0f2cf36cd974,8,0.0001,0.30921316745141303,1.771755801795182,9
fit,1229,single_interface,9f134cc3f709bd86732f24ba0a846a40bbfc8fc07190ab0826ad0f2cf36cd974,8,0.0001,0.19775457359075088,3.692858233680339,9
fit,1237,smooth_no_interface,5912c6c9b0a9cba3a9ae4bbf3f5e867bdde92487ebe687a941aca09dfd1aa488,8,0.0001,0.3275132088454397,2.061056339283124,9
fit,1237,single_interface,5912c6c9b0a9cba3a9ae4bbf3f5e867bdde92487ebe687a941aca09dfd1aa488,8,0.0001,0.5395582506528334,1.6099793389795578,9
fit,1259,smooth_no_interface,1770135a525625675ff72b7c0b1ab109b505b0161bc74dc871b3913ce93e991d,8,0.0001,0.2706754188755718,2.416020500214247,9
fit,1259,single_interface,1770135a525625675ff72b7c0b1ab109b505b0161bc74dc871b3913ce93e991d,8,0.0001,0.09314859712228155,4.1872017326390685,9
fit,1101,smooth_no_interface,da6b2e0a6e4b84cedd4444d9dcd71503cd2c20378df2414960e3353b537c407a,8,0.01,0.15816952342122487,2.434799638379242,9
fit,1101,single_interface,da6b2e0a6e4b84cedd4444d9dcd71503cd2c20378df2414960e3353b537c407a,8,0.01,0.2755353137708599,3.4087653021742708,9
fit,1117,smooth_no_interface,6e9580a3129907266672d77d7e0a5862c0c64f705f419909025d6c60da893585,8,0.01,0.5426581717188242,1.6989723276221387,9
fit,1117,single_interface,6e9580a3129907266672d77d7e0a5862c0c64f705f419909025d6c60da893585,8,0.01,0.05696543963624516,5.410447145692945,9
fit,1129,smooth_no_interface,eba4bb1a5f22d2276c9c091d92683cb17b958383e8a8f0ff49cbbb861995abdd,8,0.01,0.2944190667274236,1.897990903823605,9
fit,1129,single_interface,eba4bb1a5f22d2276c9c091d92683cb17b958383e8a8f0ff49cbbb861995abdd,8,0.01,0.33013462649557745,2.9229295157427386,9
fit,1151,smooth_no_interface,836c10eaba5383c8c7ec047f057ad9629f75aed88d72e7905084987515e4203d,8,0.01,0.2728325061514025,2.4693254842563683,9
fit,1151,single_interface,836c10eaba5383c8c7ec047f057ad9629f75aed88d72e7905084987515e4203d,8,0.01,0.5420295281651328,1.5499354723165524,9
fit,1163,smooth_no_interface,98e90ad43352dadcde3efe6826ae1511651c36520679a8b72030cbeda59dda3c,8,0.01,0.1228423899536488,3.5187923719782144,9
fit,1163,single_interface,98e90ad43352dadcde3efe6826ae1511651c36520679a8b72030cbeda59dda3c,8,0.01,0.10924832410529749,3.9594963000290115,9
fit,1181,smooth_no_interface,cab5e54627605eb0e89ba28cf4ddb3d9ecfae4af54b4e6f0c4f64ea7713405e7,8,0.01,0.3673884642711932,1.819094723360128,9
fit,1181,single_interface,cab5e54627605eb0e89ba28cf4ddb3d9ecfae4af54b4e6f0c4f64ea7713405e7,8,0.01,0.1906339118673578,3.5733618108838723,9
fit,1193,smooth_no_interface,3084924562523ce943ba2943cb3b13827f3424bcc313af78bb31ff80e74bd1c8,8,0.01,0.5110041577729175,1.4464108930263555,9
fit,1193,single_interface,3084924562523ce943ba2943cb3b13827f3424bcc313af78bb31ff80e74bd1c8,8,0.01,0.20706974937488795,3.0642070996151065,9
fit,1201,smooth_no_interface,86f90bc98da3d4a2c72b47d55177a63c0c8b4d75b34583ef2c8294683179c008,8,0.01,0.4353865266304399,1.1784986282193195,9
fit,1201,single_interface,86f90bc98da3d4a2c72b47d55177a63c0c8b4d75b34583ef2c8294683179c008,8,0.01,0.4313488323951435,2.652879156438578,9
fit,1213,smooth_no_interface,75c35c11b41b23c353252dcc1d8b1f2855a07423640a2a113b5900aa47ddcc61,8,0.01,0.23092016101970708,1.58001299077424,9
fit,1213,single_interface,75c35c11b41b23c353252dcc1d8b1f2855a07423640a2a113b5900aa47ddcc61,8,0.01,0.30201347448225757,2.1717870485155553,9
fit,1229,smooth_no_interface,9f134cc3f709bd86732f24ba0a846a40bbfc8fc07190ab0826ad0f2cf36cd974,8,0.01,0.30922016823186105,1.771755801795182,9
fit,1229,single_interface,9f134cc3f709bd86732f24ba0a846a40bbfc8fc07190ab0826ad0f2cf36cd974,8,0.01,0.19776009853414986,3.692858233680339,9
fit,1237,smooth_no_interface,5912c6c9b0a9cba3a9ae4bbf3f5e867bdde92487ebe687a941aca09dfd1aa488,8,0.01,0.3275186427576623,2.061056339283124,9
fit,1237,single_interface,5912c6c9b0a9cba3a9ae4bbf3f5e867bdde92487ebe687a941aca09dfd1aa488,8,0.01,0.5395614077776726,1.6099793389795578,9
fit,1259,smooth_no_interface,1770135a525625675ff72b7c0b1ab109b505b0161bc74dc871b3913ce93e991d,8,0.01,0.27068168096142714,2.416020500214247,9
fit,1259,single_interface,1770135a525625675ff72b7c0b1ab109b505b0161bc74dc871b3913ce93e991d,8,0.01,0.09316415831950269,4.1872017326390685,9
