partition,base_seed,family,case_id,geometry_digest,candidate_id,field_relative_l2,h1_seminorm_relative_l2,field_mean_bias,data_residual_relative_l2,fallback,fallback_reason,takeover,evaluator_only,low_forward_calls,low_adjoint_calls,high_order_forward_calls,high_order_adjoint_calls,shared_warm_seconds,deployment_setup_seconds,evaluator_setup_seconds,candidate_refine_seconds,end_to_end_seconds,total_with_evaluator_seconds,route,feature_set,basis_rank,target_l2,ridge_alpha,residual_shrinkage,feature_max_abs_z,predicted_residual_rms,model_inference_seconds
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_geometry_r4_tl21em08_a1e00_s0p75,0.7252226314812246,1.1810189989327338,0.007860697243035576,0.004400561737050972,True,feature_envelope,False,False,25,24,0,0,0.0041174580110237,0.0006440840079449117,0.0,0.003825250023510307,0.008586792042478919,0.008586792042478919,fail_closed,camera_geometry,4,1e-08,1.0,0.75,9.452161325275878,0.19224250781266172,7.433397695422173e-05
calibration,1277,smooth_no_interface,9b8d0afa66c626630d5d,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_geometry_r4_tl21em08_a1e00_s1p0,0.5262867690951742,0.9895323060267672,0.014459434232918142,0.0071703997357253045,False,,True,False,25,24,0,0,0.004321124986745417,0.0006875830003991723,0.0,0.003460042004007846,0.008468749991152436,0.008468749991152436,fail_closed,camera_geometry,4,1e-08,1.0,1.0,1.8279598537666888,0.10825950987873094,8.549995254725218e-05
calibration,1277,single_interface,0df2064d6e220a501cc4,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_geometry_r4_tl21em08_a1e00_s1p0,0.6987394343223442,1.118130108293028,0.005571938696665631,0.0026036774624065787,False,,True,False,25,24,0,0,0.00394850003067404,0.0004646250163204968,0.0,0.0038049169816076756,0.008218042028602213,0.008218042028602213,fail_closed,camera_geometry,4,1e-08,1.0,1.0,2.895673950541273,0.08517661257273137,7.570802699774504e-05
calibration,1289,smooth_no_interface,053736d143b5a7f2878b,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_geometry_r4_tl21em08_a1e00_s1p0,0.5466765101139537,1.1130563142367427,0.01889130868989104,0.003999080420900305,False,,True,False,25,24,0,0,0.004373792035039514,0.0004952910239808261,0.0,0.0034313329961150885,0.008300416055135429,0.008300416055135429,fail_closed,camera_geometry,4,1e-08,1.0,1.0,1.6966024708472331,0.07130847231100758,8.333299774676561e-05
calibration,1289,single_interface,a40d33fc9a6be98e818c,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_geometry_r4_tl21em08_a1e00_s1p0,0.6941852734317344,1.0919055575435888,0.0018515774074301485,0.006555042969622304,False,,True,False,25,24,0,0,0.0039884159923531115,0.0004529579891823232,0.0,0.003800584003329277,0.008241957984864712,0.008241957984864712,fail_closed,camera_geometry,4,1e-08,1.0,1.0,2.433806897615123,0.12095509270514927,6.695796037092805e-05
calibration,1301,smooth_no_interface,e3e22e519a90f76c2d83,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_geometry_r4_tl21em08_a1e00_s1p0,0.5188928558951489,1.028150805914793,0.01722598362687702,0.0024732602765567538,False,,True,False,25,24,0,0,0.003809707995969802,0.00047683302545920014,0.0,0.0034167920239269733,0.007703333045355976,0.007703333045355976,fail_closed,camera_geometry,4,1e-08,1.0,1.0,1.7630215060741075,0.061659485630398615,9.629200212657452e-05
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_geometry_r4_tl21em08_a1e00_s1p0,0.6854252944163954,1.1472206225078836,-0.014543992515975728,0.0034074894435977016,False,,True,False,25,24,0,0,0.003693792037665844,0.0004468329716473818,0.0,0.003904332988895476,0.008044957998208702,0.008044957998208702,fail_closed,camera_geometry,4,1e-08,1.0,1.0,1.7630215060741075,0.08446820901056343,7.037498289719224e-05
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_geometry_r4_tl21em08_a1e00_s1p0,0.5079425683258119,0.9835030740013142,0.021421126946174644,0.005004357816651254,False,,True,False,25,24,0,0,0.004227333003655076,0.0004579589585773647,0.0,0.003457167011220008,0.008142458973452449,0.008142458973452449,fail_closed,camera_geometry,4,1e-08,1.0,1.0,1.605918561525778,0.11553475910517444,7.854198338463902e-05
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_geometry_r4_tl21em08_a1e00_s1p0,0.7252226314812246,1.1810189989327338,0.007860697243035576,0.004400561737050972,True,feature_envelope,False,False,25,24,0,0,0.0041174580110237,0.0006387910107150674,0.0,0.003859666991047561,0.008615916012786329,0.008615916012786329,fail_closed,camera_geometry,4,1e-08,1.0,1.0,9.452161325275878,0.19224250781266172,6.90409797243774e-05
calibration,1277,smooth_no_interface,9b8d0afa66c626630d5d,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_geometry_r4_tl21em08_a1e02_s0p25,0.5281691767099945,0.9577837124286545,0.014872441410168599,0.0052034361095470525,False,,True,False,25,24,0,0,0.004321124986745417,0.0006806670571677387,0.0,0.003542166028637439,0.008543958072550595,0.008543958072550595,fail_closed,camera_geometry,4,1e-08,100.0,0.25,1.8279598537666888,0.07894772361530213,7.858400931581855e-05
calibration,1277,single_interface,0df2064d6e220a501cc4,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_geometry_r4_tl21em08_a1e02_s0p25,0.6990779301987304,1.106278080176259,0.005475026823847169,0.000852787074147688,False,,True,False,25,24,0,0,0.00394850003067404,0.00047262501902878284,0.0,0.003370624966919422,0.007791750016622245,0.007791750016622245,fail_closed,camera_geometry,4,1e-08,100.0,0.25,2.895673950541273,0.06048954177645541,8.370802970603108e-05
calibration,1289,smooth_no_interface,053736d143b5a7f2878b,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_geometry_r4_tl21em08_a1e02_s0p25,0.5493703261254427,1.0719643780462322,0.01936849766686706,0.0038782832313064243,False,,True,False,25,24,0,0,0.004373792035039514,0.0004830830730497837,0.0,0.0034347500186413527,0.00829162512673065,0.00829162512673065,fail_closed,camera_geometry,4,1e-08,100.0,0.25,1.6966024708472331,0.06480586459039185,7.112504681572318e-05
calibration,1289,single_interface,a40d33fc9a6be98e818c,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_geometry_r4_tl21em08_a1e02_s0p25,0.7020997613352823,1.0962101171603122,0.0021763417372230327,0.0014264785442795697,False,,True,False,25,24,0,0,0.0039884159923531115,0.0004705000319518149,0.0,0.0034639170044101775,0.007922833028715104,0.007922833028715104,fail_closed,camera_geometry,4,1e-08,100.0,0.25,2.433806897615123,0.07246263195789596,8.450000314041972e-05
calibration,1301,smooth_no_interface,e3e22e519a90f76c2d83,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_geometry_r4_tl21em08_a1e02_s0p25,0.5223563103741724,0.995872814825305,0.017691806135691737,0.0026858915877317822,False,,True,False,25,24,0,0,0.003809707995969802,0.00045499904081225395,0.0,0.0038485410041175783,0.008113248040899634,0.008113248040899634,fail_closed,camera_geometry,4,1e-08,100.0,0.25,1.7630215060741075,0.06225366422573414,7.445801747962832e-05
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_geometry_r4_tl21em08_a1e02_s0p25,0.6882281264283446,1.1168145853205427,-0.015379642939216988,0.003228505016724211,False,,True,False,25,24,0,0,0.003693792037665844,0.00045720802154392004,0.0,0.0034617080236785114,0.007612708082888275,0.007612708082888275,fail_closed,camera_geometry,4,1e-08,100.0,0.25,1.7630215060741075,0.04342633690656265,8.07500327937305e-05
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_geometry_r4_tl21em08_a1e02_s0p25,0.5077369855565591,0.935428194929994,0.02227528605900846,0.005044114616358231,False,,True,False,25,24,0,0,0.004227333003655076,0.00044875097228214145,0.0,0.0038256249972619116,0.008501708973199129,0.008501708973199129,fail_closed,camera_geometry,4,1e-08,100.0,0.25,1.605918561525778,0.07118089506404238,6.933399708941579e-05
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_geometry_r4_tl21em08_a1e02_s0p25,0.7252226314812246,1.1810189989327338,0.007860697243035576,0.004400561737050972,True,feature_envelope,False,False,25,24,0,0,0.0041174580110237,0.000651500013191253,0.0,0.0035467499983496964,0.00831570802256465,0.00831570802256465,fail_closed,camera_geometry,4,1e-08,100.0,0.25,9.452161325275878,0.05393404544923496,8.174998220056295e-05
calibration,1277,smooth_no_interface,9b8d0afa66c626630d5d,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_geometry_r4_tl21em08_a1e02_s0p5,0.5262199004666539,0.9664244071003247,0.014695086219535768,0.005207276284704869,False,,True,False,25,24,0,0,0.004321124986745417,0.0007014580187387764,0.0,0.003878874995280057,0.00890145800076425,0.00890145800076425,fail_closed,camera_geometry,4,1e-08,100.0,0.5,1.8279598537666888,0.07894772361530213,9.937497088685632e-05
calibration,1277,single_interface,0df2064d6e220a501cc4,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_geometry_r4_tl21em08_a1e02_s0p5,0.6986775771835186,1.1092229808972434,0.005458118442035244,0.0010179507733471956,False,,True,False,25,24,0,0,0.00394850003067404,0.0004768759827129543,0.0,0.0034412919776514173,0.007866667991038412,0.007866667991038412,fail_closed,camera_geometry,4,1e-08,100.0,0.5,2.895673950541273,0.06048954177645541,8.795899339020252e-05
calibration,1289,smooth_no_interface,053736d143b5a7f2878b,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_geometry_r4_tl21em08_a1e02_s0p5,0.5480061949756363,1.0830974623859666,0.019228126383133898,0.003943318365418732,False,,True,False,25,24,0,0,0.004373792035039514,0.0004964580293744802,0.0,0.0035013750311918557,0.00837162509560585,0.00837162509560585,fail_closed,camera_geometry,4,1e-08,100.0,0.5,1.6966024708472331,0.06480586459039185,8.450000314041972e-05
calibration,1289,single_interface,a40d33fc9a6be98e818c,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_geometry_r4_tl21em08_a1e02_s0p5,0.7000768763522475,1.0952952850049171,0.002157504792741168,0.002316214909262506,False,,True,False,25,24,0,0,0.0039884159923531115,0.0004570830496959388,0.0,0.0034098339965566993,0.00785533303860575,0.00785533303860575,fail_closed,camera_geometry,4,1e-08,100.0,0.5,2.433806897615123,0.07246263195789596,7.108302088454366e-05
calibration,1301,smooth_no_interface,e3e22e519a90f76c2d83,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_geometry_r4_tl21em08_a1e02_s0p5,0.5211875687502632,1.005472625104623,0.017557617922139723,0.0023222260082128065,False,,True,False,25,24,0,0,0.003809707995969802,0.00046141602797433734,0.0,0.003735499980393797,0.008006624004337937,0.008006624004337937,fail_closed,camera_geometry,4,1e-08,100.0,0.5,1.7630215060741075,0.06225366422573414,8.087500464171171e-05
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_geometry_r4_tl21em08_a1e02_s0p5,0.6874432653360882,1.1210181175653395,-0.015299285274689996,0.0031644734766376865,False,,True,False,25,24,0,0,0.003693792037665844,0.0004553739563561976,0.0,0.003984290990047157,0.008133456984069198,0.008133456984069198,fail_closed,camera_geometry,4,1e-08,100.0,0.5,1.7630215060741075,0.04342633690656265,7.891596760600805e-05
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_geometry_r4_tl21em08_a1e02_s0p5,0.5059919360994622,0.9456406589851202,0.022047401618989777,0.004897550096492109,False,,True,False,25,24,0,0,0.004227333003655076,0.00047391699627041817,0.0,0.0034890000242739916,0.008190250024199486,0.008190250024199486,fail_closed,camera_geometry,4,1e-08,100.0,0.5,1.605918561525778,0.07118089506404238,9.450002107769251e-05
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_geometry_r4_tl21em08_a1e02_s0p5,0.7252226314812246,1.1810189989327338,0.007860697243035576,0.004400561737050972,True,feature_envelope,False,False,25,24,0,0,0.0041174580110237,0.0006350830080918968,0.0,0.0033489580382592976,0.008101499057374895,0.008101499057374895,fail_closed,camera_geometry,4,1e-08,100.0,0.5,9.452161325275878,0.05393404544923496,6.533297710120678e-05
calibration,1277,smooth_no_interface,9b8d0afa66c626630d5d,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_geometry_r4_tl21em08_a1e02_s0p75,0.5249433878673224,0.9762440404261168,0.014518095653369876,0.005206507054637352,False,,True,False,25,24,0,0,0.004321124986745417,0.0007262500585056841,0.0,0.0035850839922204614,0.008632459037471563,0.008632459037471563,fail_closed,camera_geometry,4,1e-08,100.0,0.75,1.8279598537666888,0.07894772361530213,0.000124167010653764
calibration,1277,single_interface,0df2064d6e220a501cc4,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_geometry_r4_tl21em08_a1e02_s0p75,0.6984271972862376,1.1124584729843405,0.0054411662231138545,0.0012815622322432192,False,,True,False,25,24,0,0,0.00394850003067404,0.0004575839848257601,0.0,0.003679333021864295,0.008085417037364095,0.008085417037364095,fail_closed,camera_geometry,4,1e-08,100.0,0.75,2.895673950541273,0.06048954177645541,6.866699550300837e-05
calibration,1289,smooth_no_interface,053736d143b5a7f2878b,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_geometry_r4_tl21em08_a1e02_s0p75,0.5470355283869093,1.0950170180143297,0.019088173280527313,0.0040270154808924406,False,,True,False,25,24,0,0,0.004373792035039514,0.0004944989923387766,0.0,0.003518583020195365,0.008386874047573656,0.008386874047573656,fail_closed,camera_geometry,4,1e-08,100.0,0.75,1.6966024708472331,0.06480586459039185,8.254096610471606e-05
calibration,1289,single_interface,a40d33fc9a6be98e818c,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_geometry_r4_tl21em08_a1e02_s0p75,0.6983419180443295,1.0949524044734875,0.0021370043532437074,0.0032688744753300958,False,,True,False,25,24,0,0,0.0039884159923531115,0.0004520830698311329,0.0,0.0038097499636933208,0.008250249025877565,0.008250249025877565,fail_closed,camera_geometry,4,1e-08,100.0,0.75,2.433806897615123,0.07246263195789596,6.608304101973772e-05
calibration,1301,smooth_no_interface,e3e22e519a90f76c2d83,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_geometry_r4_tl21em08_a1e02_s0p75,0.520415202960257,1.0157992228172468,0.01742302339143223,0.0020037044661809344,False,,True,False,25,24,0,0,0.003809707995969802,0.00045670801773667336,0.0,0.0034237499930895865,0.007690166006796062,0.007690166006796062,fail_closed,camera_geometry,4,1e-08,100.0,0.75,1.7630215060741075,0.06225366422573414,7.616699440404773e-05
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_geometry_r4_tl21em08_a1e02_s0p75,0.6868585073294705,1.125512526026728,-0.01521907674354708,0.0031147149457057656,False,,True,False,25,24,0,0,0.003693792037665844,0.0004460419877432287,0.0,0.0038464589742943645,0.007986292999703437,0.007986292999703437,fail_closed,camera_geometry,4,1e-08,100.0,0.75,1.7630215060741075,0.04342633690656265,6.958399899303913e-05
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_geometry_r4_tl21em08_a1e02_s0p75,0.5048261602242252,0.9569404690509273,0.021818793464060453,0.0047253010148762,False,,True,False,25,24,0,0,0.004227333003655076,0.00047129200538620353,0.0,0.003456875041592866,0.008155500050634146,0.008155500050634146,fail_closed,camera_geometry,4,1e-08,100.0,0.75,1.605918561525778,0.07118089506404238,9.187503019347787e-05
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_geometry_r4_tl21em08_a1e02_s0p75,0.7252226314812246,1.1810189989327338,0.007860697243035576,0.004400561737050972,True,feature_envelope,False,False,25,24,0,0,0.0041174580110237,0.0006405420135706663,0.0,0.0038470419822260737,0.00860504200682044,0.00860504200682044,fail_closed,camera_geometry,4,1e-08,100.0,0.75,9.452161325275878,0.05393404544923496,7.079198257997632e-05
calibration,1277,smooth_no_interface,9b8d0afa66c626630d5d,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_geometry_r4_tl21em08_a1e02_s1p0,0.524340304318351,0.9872617318102496,0.014341749718417935,0.005169255509303241,False,,True,False,25,24,0,0,0.004321124986745417,0.0006939160521142185,0.0,0.003448166011366993,0.008463207050226629,0.008463207050226629,fail_closed,camera_geometry,4,1e-08,100.0,1.0,1.8279598537666888,0.07894772361530213,9.183300426229835e-05
calibration,1277,single_interface,0df2064d6e220a501cc4,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_geometry_r4_tl21em08_a1e02_s1p0,0.698327625845232,1.115982460965067,0.005424237477987016,0.001582186316467445,False,,True,False,25,24,0,0,0.00394850003067404,0.00046616699546575546,0.0,0.00384458398912102,0.008259251015260816,0.008259251015260816,fail_closed,camera_geometry,4,1e-08,100.0,1.0,2.895673950541273,0.06048954177645541,7.72500061430037e-05
calibration,1289,smooth_no_interface,053736d143b5a7f2878b,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_geometry_r4_tl21em08_a1e02_s1p0,0.5464673663958597,1.1076642121982068,0.018948590983469484,0.0041080542251442555,False,,True,False,25,24,0,0,0.004373792035039514,0.000491167011205107,0.0,0.0033307079575024545,0.008195667003747076,0.008195667003747076,fail_closed,camera_geometry,4,1e-08,100.0,1.0,1.6966024708472331,0.06480586459039185,7.920898497104645e-05
calibration,1289,single_interface,a40d33fc9a6be98e818c,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_geometry_r4_tl21em08_a1e02_s1p0,0.6969931270597092,1.0954064426139956,0.0021151973577901474,0.004120410490420164,False,,True,False,25,24,0,0,0.0039884159923531115,0.0005105000454932451,0.0,0.0035461660008877516,0.008045082038734108,0.008045082038734108,fail_closed,camera_geometry,4,1e-08,100.0,1.0,2.433806897615123,0.07246263195789596,0.00012450001668184996
calibration,1301,smooth_no_interface,e3e22e519a90f76c2d83,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_geometry_r4_tl21em08_a1e02_s1p0,0.5200342544641474,1.0268190474830654,0.0172882535362155,0.0017904673672399772,False,,True,False,25,24,0,0,0.003809707995969802,0.00045112502994015813,0.0,0.003351291990838945,0.007612125016748905,0.007612125016748905,fail_closed,camera_geometry,4,1e-08,100.0,1.0,1.7630215060741075,0.06225366422573414,7.05840066075325e-05
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_geometry_r4_tl21em08_a1e02_s1p0,0.6864758878616564,1.1302759000113607,-0.015138706604091355,0.0030643600302788436,False,,True,False,25,24,0,0,0.003693792037665844,0.00045841600513085723,0.0,0.003845500003080815,0.007997708045877516,0.007997708045877516,fail_closed,camera_geometry,4,1e-08,100.0,1.0,1.7630215060741075,0.04342633690656265,8.195801638066769e-05
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_geometry_r4_tl21em08_a1e02_s1p0,0.5042411514227287,0.969257715126097,0.021589875401252692,0.00456850289245931,False,,True,False,25,24,0,0,0.004227333003655076,0.00045633292756974697,0.0,0.0036139999865554273,0.00829766591778025,0.00829766591778025,fail_closed,camera_geometry,4,1e-08,100.0,1.0,1.605918561525778,0.07118089506404238,7.691595237702131e-05
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_geometry_r4_tl21em08_a1e02_s1p0,0.7252226314812246,1.1810189989327338,0.007860697243035576,0.004400561737050972,True,feature_envelope,False,False,25,24,0,0,0.0041174580110237,0.0006850000354461372,0.0,0.003515999997034669,0.008318458043504506,0.008318458043504506,fail_closed,camera_geometry,4,1e-08,100.0,1.0,9.452161325275878,0.05393404544923496,0.0001152500044554472
calibration,1277,smooth_no_interface,9b8d0afa66c626630d5d,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_summary_r4_tl21em04_a1em02_s0p25,0.5277168088901916,0.9582032648591616,0.014881800834318601,0.00565393993287987,False,,True,False,25,24,0,0,0.004321124986745417,0.0006769991014152765,0.0,0.003452415985520929,0.008450540073681623,0.008450540073681623,fail_closed,summary,4,0.0001,0.01,0.25,1.5956458132281044,0.1050977239608361,7.49160535633564e-05
calibration,1277,single_interface,0df2064d6e220a501cc4,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_summary_r4_tl21em04_a1em02_s0p25,0.6986677409970314,1.1061599181487172,0.005536760860281122,0.00122943704071879,False,,True,False,25,24,0,0,0.00394850003067404,0.00046749995090067387,0.0,0.0035526659921742976,0.007968665973749012,0.007968665973749012,fail_closed,summary,4,0.0001,0.01,0.25,2.130779587476059,0.10093012299847298,7.85829615779221e-05
calibration,1289,smooth_no_interface,053736d143b5a7f2878b,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_summary_r4_tl21em04_a1em02_s0p25,0.5491516967373624,1.0737407400031433,0.019344800948539884,0.00378310002680197,False,,True,False,25,24,0,0,0.004373792035039514,0.00048220803728327155,0.0,0.0037820410216227174,0.008638041093945503,0.008638041093945503,fail_closed,summary,4,0.0001,0.01,0.25,1.255060231210565,0.07654276404715354,7.025001104921103e-05
calibration,1289,single_interface,a40d33fc9a6be98e818c,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_summary_r4_tl21em04_a1em02_s0p25,0.701837498682698,1.096044815290214,0.0021624295605086937,0.0016021905572674087,False,,True,False,25,24,0,0,0.0039884159923531115,0.00046058406587690115,0.0,0.003401791036594659,0.007850791094824672,0.007850791094824672,fail_closed,summary,4,0.0001,0.01,0.25,1.9372561200038878,0.12111414198547342,7.458403706550598e-05
calibration,1301,smooth_no_interface,e3e22e519a90f76c2d83,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_summary_r4_tl21em04_a1em02_s0p25,0.5220260940364113,0.9994995424416377,0.01764594863593864,0.003650168122786097,False,,True,False,25,24,0,0,0.003809707995969802,0.0004524160176515579,0.0,0.0037925830110907555,0.008054707024712116,0.008054707024712116,fail_closed,summary,4,0.0001,0.01,0.25,1.3502097239570328,0.12155154747830298,7.18749943189323e-05
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_summary_r4_tl21em04_a1em02_s0p25,0.6876501666686667,1.1188115142181414,-0.015292004564774888,0.0036576505167891108,False,,True,False,25,24,0,0,0.003693792037665844,0.0004570419550873339,0.0,0.003406125004403293,0.007556958997156471,0.007556958997156471,fail_closed,summary,4,0.0001,0.01,0.25,1.424389174542249,0.08820951646922844,8.058396633714437e-05
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_summary_r4_tl21em04_a1em02_s0p25,0.5072862972121852,0.9380642260122651,0.022221539161258477,0.004925900910678689,False,,True,False,25,24,0,0,0.004227333003655076,0.000447333964984864,0.0,0.00388437497895211,0.00855904194759205,0.00855904194759205,fail_closed,summary,4,0.0001,0.01,0.25,1.3236228203307023,0.09975680409759433,6.791698979213834e-05
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_summary_r4_tl21em04_a1em02_s0p25,0.7252226314812246,1.1810189989327338,0.007860697243035576,0.004400561737050972,True,feature_envelope,False,False,25,24,0,0,0.0041174580110237,0.0006524170166812837,0.0,0.003356333007104695,0.008126208034809679,0.008126208034809679,fail_closed,summary,4,0.0001,0.01,0.25,4.844476821301209,0.20657092244374,8.266698569059372e-05
calibration,1277,smooth_no_interface,9b8d0afa66c626630d5d,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_summary_r4_tl21em04_a1em02_s0p5,0.5258173578038132,0.9683227180950615,0.014714811307847245,0.0061049406445457775,False,,True,False,25,24,0,0,0.004321124986745417,0.0006834580563008785,0.0,0.003826665983069688,0.008831249026115984,0.008831249026115984,fail_closed,summary,4,0.0001,0.01,0.5,1.5956458132281044,0.1050977239608361,8.13750084489584e-05
calibration,1277,single_interface,0df2064d6e220a501cc4,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_summary_r4_tl21em04_a1em02_s0p5,0.6981155493748831,1.109423282162487,0.0055819774947966656,0.0018679375011919136,False,,True,False,25,24,0,0,0.00394850003067404,0.0004674589727073908,0.0,0.003336416033562273,0.007752375036943704,0.007752375036943704,fail_closed,summary,4,0.0001,0.01,0.5,2.130779587476059,0.10093012299847298,7.854198338463902e-05
calibration,1289,smooth_no_interface,053736d143b5a7f2878b,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_summary_r4_tl21em04_a1em02_s0p5,0.5476910140377031,1.0869207979048872,0.01918102634237289,0.003740710883934382,False,,True,False,25,24,0,0,0.004373792035039514,0.0004898740444332361,0.0,0.003928332997020334,0.008791999076493084,0.008791999076493084,fail_closed,summary,4,0.0001,0.01,0.5,1.255060231210565,0.07654276404715354,7.79160181991756e-05
calibration,1289,single_interface,a40d33fc9a6be98e818c,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_summary_r4_tl21em04_a1em02_s0p5,0.6999270577438416,1.0955187947324159,0.002130361300130531,0.0025345027726250127,False,,True,False,25,24,0,0,0.0039884159923531115,0.0004671250353567302,0.0,0.003431375022046268,0.00788691604975611,0.00788691604975611,fail_closed,summary,4,0.0001,0.01,0.5,1.9372561200038878,0.12111414198547342,8.112500654533505e-05
