method,model_seed,split,row_index,rig_id,family,field_uid,target_view,whitened_target_residual_rmse
gc_rio_no_target_geometry,3101,train,92,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:6,2,8.978063354459756
gc_rio_no_target_geometry,3101,train,93,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:6,6,1.9522577899675608
gc_rio_no_target_geometry,3101,train,94,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:7,2,6.771548317263261
gc_rio_no_target_geometry,3101,train,95,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:7,6,1.3893966947015302
gc_rio_no_target_geometry,3101,train,96,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:8,2,6.512404190763932
gc_rio_no_target_geometry,3101,train,97,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:8,6,1.898223424107614
gc_rio_no_target_geometry,3101,train,98,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:9,2,1.5761372969459624
gc_rio_no_target_geometry,3101,train,99,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:9,6,1.3712845911307365
gc_rio_no_target_geometry,3101,train,100,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:0,2,10.402500430089162
gc_rio_no_target_geometry,3101,train,101,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:0,6,2.383965333175123
gc_rio_no_target_geometry,3101,train,102,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:1,2,9.597574642976372
gc_rio_no_target_geometry,3101,train,103,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:1,6,2.634911216639359
gc_rio_no_target_geometry,3101,train,104,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:2,2,9.697632830501977
gc_rio_no_target_geometry,3101,train,105,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:2,6,2.59824577582347
gc_rio_no_target_geometry,3101,train,106,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:3,2,8.105003696226943
gc_rio_no_target_geometry,3101,train,107,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:3,6,1.6105475716937003
gc_rio_no_target_geometry,3101,train,108,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:4,2,8.49968136192661
gc_rio_no_target_geometry,3101,train,109,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:4,6,2.6007997783440424
gc_rio_no_target_geometry,3101,train,110,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:5,2,6.330791335159199
gc_rio_no_target_geometry,3101,train,111,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:5,6,2.0727040773735923
gc_rio_no_target_geometry,3101,train,112,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:6,2,8.111164713628924
gc_rio_no_target_geometry,3101,train,113,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:6,6,2.6734850607356777
gc_rio_no_target_geometry,3101,train,114,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:7,2,8.008086060263528
gc_rio_no_target_geometry,3101,train,115,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:7,6,2.2398257453502555
gc_rio_no_target_geometry,3101,train,116,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:8,2,3.7180505828532886
gc_rio_no_target_geometry,3101,train,117,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:8,6,1.4797297311514923
gc_rio_no_target_geometry,3101,train,118,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:9,2,5.344995488355087
gc_rio_no_target_geometry,3101,train,119,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:9,6,1.7954377884501211
gc_rio_no_target_geometry,3101,train,120,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:0,0,1.5979696940056785
gc_rio_no_target_geometry,3101,train,121,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:0,5,1.4017018729558963
gc_rio_no_target_geometry,3101,train,122,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:1,0,1.896099591597874
gc_rio_no_target_geometry,3101,train,123,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:1,5,4.315116626584973
gc_rio_no_target_geometry,3101,train,124,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:2,0,2.4571362427621137
gc_rio_no_target_geometry,3101,train,125,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:2,5,1.5049255330596847
gc_rio_no_target_geometry,3101,train,126,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:3,0,1.7346068669712613
gc_rio_no_target_geometry,3101,train,127,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:3,5,1.299527476977487
gc_rio_no_target_geometry,3101,train,128,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:4,0,1.3844521988438203
gc_rio_no_target_geometry,3101,train,129,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:4,5,1.4863104723400449
gc_rio_no_target_geometry,3101,train,130,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:5,0,2.1448024792204725
gc_rio_no_target_geometry,3101,train,131,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:5,5,1.9613639860839132
gc_rio_no_target_geometry,3101,train,132,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:6,0,2.4124395633937668
gc_rio_no_target_geometry,3101,train,133,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:6,5,1.7338806444642412
gc_rio_no_target_geometry,3101,train,134,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:7,0,2.14447156197301
gc_rio_no_target_geometry,3101,train,135,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:7,5,1.6010885925559046
gc_rio_no_target_geometry,3101,train,136,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:8,0,2.395871095325995
gc_rio_no_target_geometry,3101,train,137,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:8,5,2.0199015521172687
gc_rio_no_target_geometry,3101,train,138,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:9,0,1.8597635398229109
gc_rio_no_target_geometry,3101,train,139,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:9,5,1.1581521567914996
gc_rio_no_target_geometry,3101,train,140,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:0,0,3.06586271714872
gc_rio_no_target_geometry,3101,train,141,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:0,5,3.1886050625045455
gc_rio_no_target_geometry,3101,train,142,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:1,0,2.0140173206102334
gc_rio_no_target_geometry,3101,train,143,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:1,5,1.7303916155807046
gc_rio_no_target_geometry,3101,train,144,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:2,0,3.4846763405214274
gc_rio_no_target_geometry,3101,train,145,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:2,5,1.9323102084029995
gc_rio_no_target_geometry,3101,train,146,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:3,0,3.2213627454244524
gc_rio_no_target_geometry,3101,train,147,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:3,5,2.9969902085753786
gc_rio_no_target_geometry,3101,train,148,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:4,0,2.740668440256588
gc_rio_no_target_geometry,3101,train,149,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:4,5,1.9889491689204368
gc_rio_no_target_geometry,3101,train,150,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:5,0,3.770512462165407
gc_rio_no_target_geometry,3101,train,151,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:5,5,4.140819838756686
gc_rio_no_target_geometry,3101,train,152,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:6,0,3.4851474904894575
gc_rio_no_target_geometry,3101,train,153,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:6,5,1.3704125799990265
gc_rio_no_target_geometry,3101,train,154,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:7,0,1.970383982785442
gc_rio_no_target_geometry,3101,train,155,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:7,5,1.8857943921822446
gc_rio_no_target_geometry,3101,train,156,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:8,0,4.334247292019486
gc_rio_no_target_geometry,3101,train,157,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:8,5,2.6996660295245887
gc_rio_no_target_geometry,3101,train,158,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:9,0,2.65176907389898
gc_rio_no_target_geometry,3101,train,159,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:9,5,2.6979208371834646
gc_rio_no_target_geometry,3101,validation,160,validation-rig-a,jet_shear,validation-rig-a:jet_shear:0,1,2.1144657986181845
gc_rio_no_target_geometry,3101,validation,161,validation-rig-a,jet_shear,validation-rig-a:jet_shear:0,4,1.584778556597753
gc_rio_no_target_geometry,3101,validation,162,validation-rig-a,jet_shear,validation-rig-a:jet_shear:1,1,4.852251229586631
gc_rio_no_target_geometry,3101,validation,163,validation-rig-a,jet_shear,validation-rig-a:jet_shear:1,4,4.83340570836097
gc_rio_no_target_geometry,3101,validation,164,validation-rig-a,jet_shear,validation-rig-a:jet_shear:2,1,2.450493511287672
gc_rio_no_target_geometry,3101,validation,165,validation-rig-a,jet_shear,validation-rig-a:jet_shear:2,4,2.534344566148047
gc_rio_no_target_geometry,3101,validation,166,validation-rig-a,jet_shear,validation-rig-a:jet_shear:3,1,2.434305660257406
gc_rio_no_target_geometry,3101,validation,167,validation-rig-a,jet_shear,validation-rig-a:jet_shear:3,4,2.0022980698536785
gc_rio_no_target_geometry,3101,validation,168,validation-rig-a,jet_shear,validation-rig-a:jet_shear:4,1,2.9451887649323454
gc_rio_no_target_geometry,3101,validation,169,validation-rig-a,jet_shear,validation-rig-a:jet_shear:4,4,2.4314928391281683
gc_rio_no_target_geometry,3101,validation,170,validation-rig-a,jet_shear,validation-rig-a:jet_shear:5,1,3.871176478701019
gc_rio_no_target_geometry,3101,validation,171,validation-rig-a,jet_shear,validation-rig-a:jet_shear:5,4,3.1302594452918875
gc_rio_no_target_geometry,3101,validation,172,validation-rig-a,jet_shear,validation-rig-a:jet_shear:6,1,2.1828035342814687
gc_rio_no_target_geometry,3101,validation,173,validation-rig-a,jet_shear,validation-rig-a:jet_shear:6,4,2.5785479670965143
gc_rio_no_target_geometry,3101,validation,174,validation-rig-a,jet_shear,validation-rig-a:jet_shear:7,1,2.011425879272775
gc_rio_no_target_geometry,3101,validation,175,validation-rig-a,jet_shear,validation-rig-a:jet_shear:7,4,2.6769210084602144
gc_rio_no_target_geometry,3101,validation,176,validation-rig-a,jet_shear,validation-rig-a:jet_shear:8,1,3.037142601995955
gc_rio_no_target_geometry,3101,validation,177,validation-rig-a,jet_shear,validation-rig-a:jet_shear:8,4,2.887804167393983
gc_rio_no_target_geometry,3101,validation,178,validation-rig-a,jet_shear,validation-rig-a:jet_shear:9,1,2.459722237221371
gc_rio_no_target_geometry,3101,validation,179,validation-rig-a,jet_shear,validation-rig-a:jet_shear:9,4,2.904564795888778
gc_rio_no_target_geometry,3101,validation,180,validation-rig-a,shock_cell,validation-rig-a:shock_cell:0,1,2.8872950763635923
gc_rio_no_target_geometry,3101,validation,181,validation-rig-a,shock_cell,validation-rig-a:shock_cell:0,4,2.8926430705795427
gc_rio_no_target_geometry,3101,validation,182,validation-rig-a,shock_cell,validation-rig-a:shock_cell:1,1,4.003479812578854
gc_rio_no_target_geometry,3101,validation,183,validation-rig-a,shock_cell,validation-rig-a:shock_cell:1,4,1.9339576879581186
gc_rio_no_target_geometry,3101,validation,184,validation-rig-a,shock_cell,validation-rig-a:shock_cell:2,1,3.7770209930747396
gc_rio_no_target_geometry,3101,validation,185,validation-rig-a,shock_cell,validation-rig-a:shock_cell:2,4,3.785987172322558
gc_rio_no_target_geometry,3101,validation,186,validation-rig-a,shock_cell,validation-rig-a:shock_cell:3,1,3.2304564248177807
gc_rio_no_target_geometry,3101,validation,187,validation-rig-a,shock_cell,validation-rig-a:shock_cell:3,4,2.6853762770857967
gc_rio_no_target_geometry,3101,validation,188,validation-rig-a,shock_cell,validation-rig-a:shock_cell:4,1,2.752749348489786
gc_rio_no_target_geometry,3101,validation,189,validation-rig-a,shock_cell,validation-rig-a:shock_cell:4,4,3.3498044614398474
gc_rio_no_target_geometry,3101,validation,190,validation-rig-a,shock_cell,validation-rig-a:shock_cell:5,1,3.535268783776099
gc_rio_no_target_geometry,3101,validation,191,validation-rig-a,shock_cell,validation-rig-a:shock_cell:5,4,3.1157903715391635
gc_rio_no_target_geometry,3101,validation,192,validation-rig-a,shock_cell,validation-rig-a:shock_cell:6,1,3.0792272650384414
gc_rio_no_target_geometry,3101,validation,193,validation-rig-a,shock_cell,validation-rig-a:shock_cell:6,4,3.2957930220551677
gc_rio_no_target_geometry,3101,validation,194,validation-rig-a,shock_cell,validation-rig-a:shock_cell:7,1,3.662563475558799
gc_rio_no_target_geometry,3101,validation,195,validation-rig-a,shock_cell,validation-rig-a:shock_cell:7,4,2.7875266522355258
gc_rio_no_target_geometry,3101,validation,196,validation-rig-a,shock_cell,validation-rig-a:shock_cell:8,1,2.594247283199254
gc_rio_no_target_geometry,3101,validation,197,validation-rig-a,shock_cell,validation-rig-a:shock_cell:8,4,2.8434392182728065
gc_rio_no_target_geometry,3101,validation,198,validation-rig-a,shock_cell,validation-rig-a:shock_cell:9,1,3.4172738755383887
gc_rio_no_target_geometry,3101,validation,199,validation-rig-a,shock_cell,validation-rig-a:shock_cell:9,4,3.22503396207696
gc_rio_no_target_geometry,3101,validation,200,validation-rig-b,jet_shear,validation-rig-b:jet_shear:0,0,7.109961685780291
gc_rio_no_target_geometry,3101,validation,201,validation-rig-b,jet_shear,validation-rig-b:jet_shear:0,6,3.4335022170319642
gc_rio_no_target_geometry,3101,validation,202,validation-rig-b,jet_shear,validation-rig-b:jet_shear:1,0,2.847643758645266
gc_rio_no_target_geometry,3101,validation,203,validation-rig-b,jet_shear,validation-rig-b:jet_shear:1,6,1.4648551028882728
gc_rio_no_target_geometry,3101,validation,204,validation-rig-b,jet_shear,validation-rig-b:jet_shear:2,0,6.372767421134076
gc_rio_no_target_geometry,3101,validation,205,validation-rig-b,jet_shear,validation-rig-b:jet_shear:2,6,2.952001590341858
gc_rio_no_target_geometry,3101,validation,206,validation-rig-b,jet_shear,validation-rig-b:jet_shear:3,0,2.764983336546152
gc_rio_no_target_geometry,3101,validation,207,validation-rig-b,jet_shear,validation-rig-b:jet_shear:3,6,1.5248564618424594
gc_rio_no_target_geometry,3101,validation,208,validation-rig-b,jet_shear,validation-rig-b:jet_shear:4,0,3.7339166249852327
gc_rio_no_target_geometry,3101,validation,209,validation-rig-b,jet_shear,validation-rig-b:jet_shear:4,6,2.000443091085503
gc_rio_no_target_geometry,3101,validation,210,validation-rig-b,jet_shear,validation-rig-b:jet_shear:5,0,2.767829496167208
gc_rio_no_target_geometry,3101,validation,211,validation-rig-b,jet_shear,validation-rig-b:jet_shear:5,6,1.5955678042728807
gc_rio_no_target_geometry,3101,validation,212,validation-rig-b,jet_shear,validation-rig-b:jet_shear:6,0,6.131678941417057
gc_rio_no_target_geometry,3101,validation,213,validation-rig-b,jet_shear,validation-rig-b:jet_shear:6,6,2.8806675670476416
gc_rio_no_target_geometry,3101,validation,214,validation-rig-b,jet_shear,validation-rig-b:jet_shear:7,0,4.994829385010848
gc_rio_no_target_geometry,3101,validation,215,validation-rig-b,jet_shear,validation-rig-b:jet_shear:7,6,2.7740171530538804
gc_rio_no_target_geometry,3101,validation,216,validation-rig-b,jet_shear,validation-rig-b:jet_shear:8,0,7.096651602494744
gc_rio_no_target_geometry,3101,validation,217,validation-rig-b,jet_shear,validation-rig-b:jet_shear:8,6,2.90123123779435
gc_rio_no_target_geometry,3101,validation,218,validation-rig-b,jet_shear,validation-rig-b:jet_shear:9,0,3.2934719017319227
