cell_id,family,dynamics,noise_level,view_count,seed,rank,is_full_rank,field_rel_l2,paper_l2_squared,temporal_gradient_rel_l2,mass_trace_rmse,clean_heldout_reprojection_rel_l2,support_residual,heldout_residual,rank_fraction,rank_fraction_squared,log_rank,spectral_energy,spectral_tail,spectral_gap,log_support_residual,temporal_gradient_ratio,temporal_curvature_ratio,mass_curvature,negative_fraction,observation_temporal_noise_proxy,view_fraction,rank_x_noise_proxy,rank_x_spectral_tail,log_heldout_residual,log_heldout_support_ratio,full_rank_field_rel_l2,field_error_ratio_to_full,target_log_error_ratio,oracle_rank,oracle_field_rel_l2,oracle_regret_pct
f-expanding_shell_d-smooth_v-5_n-0.28_s-20260722,expanding_shell,smooth,0.28,5,20260722,8,0,0.6873166579300164,0.4724041882680872,1.0039464756157395,0.488873991696068,0.8975166415954925,0.6352462949674252,0.9007181692623071,0.4444444444444444,0.19753086419753085,2.1972245773362196,0.9176886337034582,0.2868995752812133,0.07543050878177705,-0.45374248919804533,0.7693861478182632,0.5318780647633725,0.2227130397549806,0.499681712962963,1.3036356193939087,0.5555555555555556,0.5793936086195149,0.1275109223472059,-0.10456286801518791,0.34917962118285745,0.701439680389812,0.9798656636406329,-0.0203397946298225,5,0.6816517417618527,0.8310572424436787
f-expanding_shell_d-smooth_v-5_n-0.28_s-20260722,expanding_shell,smooth,0.28,5,20260722,12,0,0.695433006331094,0.4836270662947034,1.0867701760695465,0.496203653744586,0.9011052797881447,0.6328690625388015,0.9039641442629677,0.6666666666666666,0.4444444444444444,2.5649493574615367,0.9651993138312867,0.18654942017790385,0.03404314543789168,-0.45749173046263547,0.9058579218724132,0.8214377338411162,0.21276714114983458,0.49990354938271603,1.3036356193939087,0.5555555555555556,0.8690904129292725,0.12436628011860257,-0.10096558280138954,0.3565261476612459,0.701439680389812,0.9914366491836172,-0.00860022697680907,5,0.6816517417618527,2.02174566936495
f-expanding_shell_d-smooth_v-5_n-0.28_s-20260722,expanding_shell,smooth,0.28,5,20260722,18,1,0.701439680389812,0.4920176252253617,1.1471183627676174,0.5069742392488702,0.9025883628562477,0.6297557059372726,0.9057361099813235,1.0,1.0,2.9444389791664403,0.9999999999999987,0.0,0.0,-0.46242330315009555,0.9999999999982602,0.9999999999987299,0.17644796602148358,0.49940200617283953,1.3036356193939087,0.5555555555555556,1.3036356193939087,0.0,-0.09900728470149305,0.36341601844860255,0.701439680389812,0.9999999999985744,0.0,5,0.6816517417618527,2.90293964140467
f-expanding_shell_d-smooth_v-5_n-0.28_s-20260723,expanding_shell,smooth,0.28,5,20260723,1,0,0.7155906913703082,0.5120700375758358,0.9885841890805803,0.4557522150425014,0.8536617958436095,0.7635520240347546,0.8642363108392039,0.05555555555555555,0.0030864197530864196,0.6931471805599453,0.324812496379101,0.8216979394040719,0.07987259529827241,-0.2697740177636525,0.23539295922476014,0.0915992260614837,0.2033400622638078,0.5107638888888889,1.3036636079817019,0.5555555555555556,0.07242575599898343,0.04564988552244843,-0.1459090396576504,0.1238649781060021,0.7017794290549026,1.0196803464772197,0.01948919237533615,5,0.6832630410525894,4.731362356124173
f-expanding_shell_d-smooth_v-5_n-0.28_s-20260723,expanding_shell,smooth,0.28,5,20260723,2,0,0.695431425813065,0.4836248680083927,0.9790504439732831,0.4700703513924233,0.8702233616817786,0.710881149678498,0.8776387358301287,0.1111111111111111,0.012345679012345678,1.0986122886681098,0.5496597248634149,0.6710739714342853,0.1297549276215576,-0.3412500225334421,0.36149560311518913,0.123199816905952,0.18892797634888744,0.5039641203703704,1.3036636079817019,0.5555555555555556,0.14485151199796686,0.07456377460380947,-0.1305202326279013,0.2107297899055408,0.7017794290549026,0.9909544181832496,-0.009086741487308713,5,0.6832630410525894,1.7809224309443183
f-expanding_shell_d-smooth_v-5_n-0.28_s-20260723,expanding_shell,smooth,0.28,5,20260723,3,0,0.6839261174099182,0.46775493407540514,0.9676019316875446,0.4770310137872755,0.8793997991097418,0.6806621494708971,0.884621143287936,0.16666666666666666,0.027777777777777776,1.3862943611198906,0.6733619989244481,0.5715225289308818,0.03631601522722454,-0.3846892053748406,0.4381699953923774,0.17448073227217295,0.25116316217461354,0.5009259259259259,1.3036636079817019,0.5555555555555556,0.2172772679969503,0.09525375482181364,-0.12259581230863695,0.2620933930662037,0.7017794290549026,0.9745599387687919,-0.025769254722095444,5,0.6832630410525894,0.09704554724726523
f-expanding_shell_d-smooth_v-5_n-0.28_s-20260723,expanding_shell,smooth,0.28,5,20260723,5,0,0.6832630410525894,0.46684838326843253,0.9642096341419942,0.4843686352568898,0.8942176368168737,0.6483958213081703,0.8975319371793483,0.2777777777777778,0.0771604938271605,1.791759469228055,0.8316944388520754,0.41025060773620237,0.0780039788692307,-0.43325393376018234,0.6241803541576612,0.30711627971824035,0.16847954472797702,0.4979263117283951,1.3036636079817019,0.5555555555555556,0.3621287799949172,0.11395850214894511,-0.10810657465076066,0.3251473591094217,0.7017794290549026,0.973615088677901,-0.02673923960708753,5,0.6832630410525894,0.0
f-expanding_shell_d-smooth_v-5_n-0.28_s-20260723,expanding_shell,smooth,0.28,5,20260723,8,0,0.6878441657801144,0.47312959639774155,0.9933750476397148,0.493036153041421,0.8990024902592313,0.6362470873973417,0.9015536822258808,0.4444444444444444,0.19753086419753085,2.1972245773362196,0.9192295390506551,0.2842014443125577,0.06250122642904825,-0.4521682888908033,0.7649526235500639,0.49794840210157915,0.18955585633308578,0.4974729938271605,1.3036636079817019,0.5555555555555556,0.5794060479918675,0.12631175302780343,-0.10363569043902196,0.34853259845178125,0.7017794290549026,0.9801429584584216,-0.02005684197695025,5,0.6832630410525894,0.6704774665494789
f-expanding_shell_d-smooth_v-5_n-0.28_s-20260723,expanding_shell,smooth,0.28,5,20260723,12,0,0.6958074840257212,0.4841480548262043,1.0759487471652,0.4992775121399299,0.9018730770704448,0.6332874000084804,0.9045084696975416,0.6666666666666666,0.4444444444444444,2.5649493574615367,0.9661192559835378,0.1840672268940376,0.01633325555078942,-0.45683093142669473,0.9046768906831855,0.8111134212213587,0.19112141900038537,0.4978105709876543,1.3036636079817019,0.5555555555555556,0.8691090719878012,0.12271148459602506,-0.10036361023425334,0.35646732119244134,0.7017794290549026,0.9914902820132312,-0.008546132366682434,5,0.6832630410525894,1.835961001752466
f-expanding_shell_d-smooth_v-5_n-0.28_s-20260723,expanding_shell,smooth,0.28,5,20260723,18,1,0.7017794290549026,0.49249436704462524,1.1375507870338823,0.5104866447015346,0.9033438649814627,0.6305823890547141,0.9060391277412517,1.0,1.0,2.9444389791664403,0.9999999999999987,0.0,0.0,-0.46111145954355753,0.9999999999982415,0.9999999999986994,0.10573250517539506,0.4979263117283951,1.3036636079817019,0.5555555555555556,1.3036636079817019,0.0,-0.09867278651822592,0.3624386730253316,0.7017794290549026,0.999999999998575,0.0,5,0.6832630410525894,2.7099940856981
f-expanding_shell_d-smooth_v-5_n-0.28_s-20260724,expanding_shell,smooth,0.28,5,20260724,1,0,0.7159618216316754,0.5126013300341471,0.9892990385026011,0.4549206370520031,0.8485012736155936,0.7638268436809543,0.8575941939806353,0.05555555555555555,0.0030864197530864196,0.6931471805599453,0.322101886496818,0.8233456828715269,0.08071471805022798,-0.26941415989868667,0.23321113924365633,0.09627665695619152,0.2202561481491301,0.5172743055555555,1.2998538913755198,0.5555555555555556,0.07221410507641776,0.04574142682619593,-0.15362425876590083,0.11578990113278577,0.7029730593179468,1.0184768991365223,0.01830827516873173,5,0.6835371599600588,4.743657487979711
f-expanding_shell_d-smooth_v-5_n-0.28_s-20260724,expanding_shell,smooth,0.28,5,20260724,2,0,0.6956641154980704,0.4839485615917127,0.97872770843054,0.4691208466566123,0.8646573823753515,0.7109055162792142,0.8707709906833143,0.1111111111111111,0.012345679012345678,1.0986122886681098,0.5442096977026369,0.6751224350422388,0.12612467658870222,-0.34121574650413067,0.36016556642530345,0.12030416505371783,0.18420547488183325,0.5090663580246914,1.2998538913755198,0.5555555555555556,0.14442821015283552,0.07501360389358208,-0.13837626358464777,0.2028394829194829,0.7029730593179468,0.9896028109128997,-0.010451617452838196,5,0.6835371599600588,1.7741472224717745
f-expanding_shell_d-smooth_v-5_n-0.28_s-20260724,expanding_shell,smooth,0.28,5,20260724,3,0,0.6841410216388764,0.4680489374890856,0.9666503397813543,0.4752192413221896,0.8750458626738971,0.6808175133475919,0.8798189288799806,0.16666666666666666,0.027777777777777776,1.3862943611198906,0.6684648709256594,0.5757908726910661,0.04034188839399422,-0.38446097739375223,0.43272480014008763,0.1600093533023405,0.2261712103217651,0.5053819444444444,1.2998538913755198,0.5555555555555556,0.21664231522925328,0.09596514544851101,-0.1280391553171696,0.25642182207658265,0.7029730593179468,0.9732108685668335,-0.027154500268035654,5,0.6835371599600588,0.08834365038060887
f-expanding_shell_d-smooth_v-5_n-0.28_s-20260724,expanding_shell,smooth,0.28,5,20260724,5,0,0.6835371599600588,0.46722304904626316,0.9676711160287254,0.4801083534375094,0.8908481617155888,0.64947308379101,0.8946374387913859,0.2777777777777778,0.0771604938271605,1.791759469228055,0.8272500501542678,0.41563198847746435,0.07057112415879423,-0.4315938851589786,0.6249966654323782,0.3172942179834822,0.2098671130715035,0.503221450617284,1.2998538913755198,0.5555555555555556,0.36107052538208884,0.115453330132629,-0.11133673910231894,0.3202571460566597,0.7029730593179468,0.9723518574414247,-0.028037546771490392,5,0.6835371599600588,0.0
f-expanding_shell_d-smooth_v-5_n-0.28_s-20260724,expanding_shell,smooth,0.28,5,20260724,8,0,0.6884743732539214,0.47399696262737984,1.0017969984814443,0.4900836936140227,0.896664565340097,0.6368776651878313,0.9000150540513673,0.4444444444444444,0.19753086419753085,2.1972245773362196,0.9139284530124894,0.2933795272126355,0.05712743282494781,-0.45117769022280485,0.7605083186309878,0.5051423696447436,0.20890331564858036,0.49951774691358025,1.2998538913755198,0.5555555555555556,0.5777128406113421,0.13039090098339354,-0.10534378907286389,0.345833901149941,0.7029730593179468,0.9793751895996241,-0.020840472277949256,5,0.6835371599600588,0.72230356783292
f-expanding_shell_d-smooth_v-5_n-0.28_s-20260724,expanding_shell,smooth,0.28,5,20260724,12,0,0.6969675065007631,0.48576370511789124,1.085813180175612,0.4975670873640013,0.9007688157179669,0.6344454900919521,0.9041389418404321,0.6666666666666666,0.4444444444444444,2.5649493574615367,0.9646884806835151,0.18791359534765958,0.04338518123193011,-0.45500390553715986,0.9019232073802644,0.8056541399962325,0.2130949983267385,0.5002507716049382,1.2998538913755198,0.5555555555555556,0.8665692609170131,0.12527573023177305,-0.10077223367284457,0.35423167186431526,0.7029730593179468,0.991456923222631,-0.008579778033614493,5,0.6835371599600588,1.964830491654532
f-expanding_shell_d-smooth_v-5_n-0.28_s-20260724,expanding_shell,smooth,0.28,5,20260724,18,1,0.7029730593179468,0.4941711221268337,1.1491628951034738,0.5096658193504274,0.9031058154465753,0.6320761242063024,0.9063098143527094,1.0,1.0,2.9444389791664403,0.9999999999999988,0.0,0.0,-0.45874544239366294,0.9999999999982713,0.9999999999987348,0.12478448230082897,0.49888117283950617,1.2998538913755198,0.5555555555555556,1.2998538913755198,0.0,-0.09837407294581926,0.36037136944784376,0.7029730593179468,0.9999999999985775,0.0,5,0.6835371599600588,2.8434298084094354
f-expanding_shell_d-smooth_v-5_n-0.28_s-20260725,expanding_shell,smooth,0.28,5,20260725,1,0,0.7164057445000382,0.5132371907526542,0.9885978128906118,0.4577666063742948,0.850968205924327,0.7640045716346435,0.8581547363414976,0.05555555555555555,0.0030864197530864196,0.6931471805599453,0.32160503707572263,0.8236473534980102,0.07955392620218457,-0.26918150601723223,0.22791975477871426,0.07673672134715025,0.16829047644052464,0.5157407407407407,1.3010609414912753,0.5555555555555556,0.07228116341618196,0.04575818630544501,-0.15297085036692287,0.11621065565030941,0.7036084488835824,1.0181880925900522,0.018024667850316742,5,0.6832797231835864,4.8480907880684905
f-expanding_shell_d-smooth_v-5_n-0.28_s-20260725,expanding_shell,smooth,0.28,5,20260725,2,0,0.6959071909681349,0.4842868184411603,0.9792599321631315,0.47159599616174425,0.8692859186183141,0.7107264361044481,0.8747299487622113,0.1111111111111111,0.012345679012345678,1.0986122886681098,0.5445588940399524,0.6748637684451925,0.1253065205145329,-0.34146768256312654,0.3548652807867454,0.11745114066829745,0.15668805906373523,0.5059510030864197,1.3010609414912753,0.5555555555555556,0.14456232683236392,0.07498486316057694,-0.1338400702454593,0.20762761231766724,0.7036084488835824,0.989054625582373,-0.011005715736292108,5,0.6832797231835864,1.8480671028396967
f-expanding_shell_d-smooth_v-5_n-0.28_s-20260725,expanding_shell,smooth,0.28,5,20260725,3,0,0.684170720418031,0.46808957467732754,0.9678570334508999,0.47855585476637597,0.8782715249197729,0.6801894097039538,0.8827282983797219,0.16666666666666666,0.027777777777777776,1.3862943611198906,0.6697582078903616,0.5746666791363817,0.042528667925811905,-0.3853839759143187,0.4321854228099887,0.16949070993873025,0.201748947554401,0.5046103395061728,1.3010609414912753,0.5555555555555556,0.21684349024854588,0.09577777985606362,-0.12473782858150301,0.2606461473328157,0.7036084488835824,0.9723742253275018,-0.02801454313486009,5,0.6832797231835864,0.13040006957792058
f-expanding_shell_d-smooth_v-5_n-0.28_s-20260725,expanding_shell,smooth,0.28,5,20260725,5,0,0.6832797231835864,0.46687118011383855,0.9646673320400018,0.48529435017634903,0.8910127722304426,0.6472253773840088,0.8941263942550458,0.2777777777777778,0.0771604938271605,1.791759469228055,0.8257705932974697,0.41740796195392466,0.07220090091723672,-0.43506070296671034,0.6136340861051623,0.30273752122045516,0.2283031612514929,0.5031442901234567,1.3010609414912753,0.5555555555555556,0.3614058170809098,0.11594665609831241,-0.1119081332023142,0.32315256976439605,0.7036084488835824,0.9711078999502881,-0.02931769436012524,5,0.6832797231835864,0.0
f-expanding_shell_d-smooth_v-5_n-0.28_s-20260725,expanding_shell,smooth,0.28,5,20260725,8,0,0.6886442692500713,0.4742309295709647,1.005841513630692,0.4927284777308195,0.8970056976143195,0.6345088104575941,0.8996777359289212,0.4444444444444444,0.19753086419753085,2.1972245773362196,0.9127609499867496,0.29536257381944836,0.010929376016526835,-0.4549041062525567,0.7660750882697784,0.5286237447459159,0.18185797305872176,0.49930555555555556,1.3010609414912753,0.5555555555555556,0.5782493073294557,0.13127225503086593,-0.10571865096959844,0.34918545528295825,0.7036084488835824,0.9787322343012885,-0.021497183256719083,5,0.6832797231835864,0.7851171174057544
f-expanding_shell_d-smooth_v-5_n-0.28_s-20260725,expanding_shell,smooth,0.28,5,20260725,12,0,0.697513896550859,0.4865256358815625,1.0903699001052585,0.5014766574358515,0.9016240761487597,0.6329169190177532,0.9041862274316097,0.6666666666666666,0.4444444444444444,2.5649493574615367,0.9647274454880479,0.18780988928155773,0.00871635190793916,-0.4574161150273696,0.903117847931139,0.8101307671827174,0.24539405384998064,0.4998939043209877,1.3010609414912753,0.5555555555555556,0.8673739609941835,0.1252065928543718,-0.10071993600869453,0.3566961790186751,0.7036084488835824,0.9913381478812755,-0.00869958400169431,5,0.6832797231835864,2.0832131972145893
f-expanding_shell_d-smooth_v-5_n-0.28_s-20260725,expanding_shell,smooth,0.28,5,20260725,18,1,0.7036084488835824,0.4950648493403609,1.1533521611964614,0.5115713233501188,0.9036987468294321,0.630688314196288,0.9065840806285967,1.0,1.0,2.9444389791664403,0.9999999999999987,0.0,0.0,-0.4609434937903695,0.9999999999982768,0.9999999999987422,0.13282944565835975,0.49874614197530864,1.3010609414912753,0.5555555555555556,1.3010609414912753,0.0,-0.09807150004981169,0.36287199374055784,0.7036084488835824,0.9999999999985788,0.0,5,0.6832797231835864,2.9751688818232704
f-expanding_shell_d-smooth_v-7_n-0.07_s-20260720,expanding_shell,smooth,0.07,7,20260720,1,0,0.6561623553393592,0.43054903656449556,0.9830910169271454,0.41171801056624513,0.7078155868543103,0.7080604483478263,0.7094468061130063,0.05555555555555555,0.0030864197530864196,0.6931471805599453,0.39044184495692535,0.7807420541017839,0.10283232516343478,-0.34522580990923274,0.30475146714334306,0.15228457548726665,0.1593392970687668,0.5521508487654321,0.9595709820906376,0.7777777777777778,0.05330949900503542,0.04337455856121021,-0.3432697589573271,0.001956050951905626,0.5750437246679334,1.1410651524231965,0.13196217041093491,8,0.5737234326766295,14.369105036895265
f-expanding_shell_d-smooth_v-7_n-0.07_s-20260720,expanding_shell,smooth,0.07,7,20260720,2,0,0.6135019945739157,0.376384697346173,0.9635836346393323,0.4231212024232813,0.6691575369417605,0.6466655603079364,0.6711899043906586,0.1111111111111111,0.012345679012345678,1.0986122886681098,0.6336016048959239,0.6053085123340611,0.13117032929595038,-0.43592602645680595,0.45985962011669146,0.2040694862217613,0.1443887555694004,0.5429976851851852,0.9595709820906376,0.7777777777777778,0.10661899801007084,0.06725650137045124,-0.3987031650750686,0.03722286138173726,0.5750437246679334,1.0668788619980571,0.06473743447780966,8,0.5737234326766295,6.933403732811709
f-expanding_shell_d-smooth_v-7_n-0.07_s-20260720,expanding_shell,smooth,0.07,7,20260720,3,0,0.5923185482871193,0.3508412626449605,0.9421399264529203,0.4322784743330673,0.6563140230747827,0.6115758536827524,0.6580210499932013,0.16666666666666666,0.027777777777777776,1.3862943611198906,0.7665095818126474,0.48320846245419874,0.06736826853038215,-0.4917162862760123,0.5690318644485839,0.2977637795242248,0.19314532638921378,0.5351851851851852,0.9595709820906376,0.7777777777777778,0.15992849701510625,0.08053474374236645,-0.41851835729587056,0.07319792898014173,0.5750437246679334,1.0300408871136388,0.029598497682192196,8,0.5737234326766295,3.2411288351435017
f-expanding_shell_d-smooth_v-7_n-0.07_s-20260720,expanding_shell,smooth,0.07,7,20260720,5,0,0.5765394709831415,0.3323977616015207,0.9039384236655984,0.44080786264908495,0.6652903633833769,0.5738973025572497,0.6664895435851561,0.2777777777777778,0.0771604938271605,1.791759469228055,0.9148817907043979,0.2917502515776126,0.08781267384743772,-0.555304814073587,0.7824773600035542,0.5043957811004111,0.10459825076247865,0.529735725308642,0.9595709820906376,0.7777777777777778,0.2665474950251771,0.08104173654933683,-0.40573082802934174,0.14957398604424535,0.5750437246679334,1.0026011001425488,0.0025977231379941007,8,0.5737234326766295,0.49083550472555165
f-expanding_shell_d-smooth_v-7_n-0.07_s-20260720,expanding_shell,smooth,0.07,7,20260720,8,0,0.5737234326766295,0.32915857720225505,0.895595179585943,0.44712747016285415,0.6685917777644145,0.5606277407724508,0.670077807151297,0.4444444444444444,0.19753086419753085,2.1972245773362196,0.9814878045058881,0.13605952922934128,0.1202034469387167,-0.5786981573989516,0.9256783581738266,0.7602228925638902,0.1118239302289821,0.5245081018518518,0.9595709820906376,0.7777777777777778,0.42647599204028336,0.06047090187970723,-0.4003614432616457,0.1783367141373058,0.5750437246679334,0.9977040146067779,-0.0022986252073686035,8,0.5737234326766295,0.0
f-expanding_shell_d-smooth_v-7_n-0.07_s-20260720,expanding_shell,smooth,0.07,7,20260720,12,0,0.5742756791275601,0.3297925556374203,0.9021374984460113,0.44896583947227475,0.6700326852744887,0.5588248131894702,0.671596174690441,0.6666666666666666,0.4444444444444444,2.5649493574615367,0.9961194716076083,0.06229388727949023,0.041914112698249364,-0.5819192481641499,0.979029526508492,0.9148349080236697,0.06121344766583549,0.5215952932098765,0.9595709820906376,0.7777777777777778,0.639713988060425,0.041529258186326815,-0.39809804960878886,0.1838211985553611,0.5750437246679334,0.998664370188866,-0.0013365225578983657,8,0.5737234326766295,0.09625656186869605
f-expanding_shell_d-smooth_v-7_n-0.07_s-20260720,expanding_shell,smooth,0.07,7,20260720,18,1,0.5750437246679334,0.3306752852799701,0.9116897270846734,0.44954698411531824,0.6705624804458746,0.5586651895211758,0.6721296626747048,1.0,1.0,2.9444389791664403,0.9999999999999979,0.0,0.0,-0.5822049306650985,0.9999999999974812,0.9999999999973941,0.061845808434370333,0.5226466049382716,0.9595709820906376,0.7777777777777778,0.9595709820906376,0.0,-0.3973040066612489,0.18490092400384964,0.5750437246679334,0.9999999999982611,0.0,8,0.5737234326766295,0.2301269071653489
f-expanding_shell_d-smooth_v-7_n-0.07_s-20260721,expanding_shell,smooth,0.07,7,20260721,1,0,0.6562978546768543,0.4307268740534414,0.9831305526983662,0.4119858089538141,0.7078507944136391,0.7077900603410223,0.7089507550473977,0.05555555555555555,0.0030864197530864196,0.6931471805599453,0.3914332057258728,0.7801069120794439,0.1036259820002462,-0.34560775420127676,0.30692357500987605,0.15503812468157394,0.16149485482766304,0.5455054012345679,0.9576721482597707,0.7777777777777778,0.05320400823665392,0.04333927289330244,-0.3439692117756551,0.001638542425621593,0.5752855486594407,1.1408210343629381,0.13174820876586793,8,0.5739869288863932,14.340209096749152
f-expanding_shell_d-smooth_v-7_n-0.07_s-20260721,expanding_shell,smooth,0.07,7,20260721,2,0,0.6136919319968591,0.37661778739803764,0.9639329355990044,0.423409121689027,0.6694464752609108,0.6464294385872444,0.6700329959480991,0.1111111111111111,0.012345679012345678,1.0986122886681098,0.6343210053821765,0.6047139775280719,0.13090487480770463,-0.4362912304418461,0.4610562246876691,0.20758796743675165,0.1469475010821054,0.5353587962962963,0.9576721482597707,0.7777777777777778,0.10640801647330785,0.06719044194756355,-0.4004283201245303,0.03586291031731571,0.5752855486594407,1.0667605564329716,0.06462653892143302,8,0.5739869288863932,6.917405451624028
f-expanding_shell_d-smooth_v-7_n-0.07_s-20260721,expanding_shell,smooth,0.07,7,20260721,3,0,0.5924371677542838,0.3509817977367174,0.9423736411189071,0.43158095893927567,0.6564748469174385,0.6114460807384682,0.6572501495601336,0.16666666666666666,0.027777777777777776,1.3862943611198906,0.7672427249460645,0.48244924609116485,0.06753567414713157,-0.4919285031482018,0.569216187170854,0.2978218004556977,0.19407230073782455,0.5291859567901235,0.9576721482597707,0.7777777777777778,0.15961202470996178,0.0804082076818608,-0.41969058781624446,0.07223791533195728,0.5752855486594407,1.0298140969015837,0.029378297508168297,8,0.5739869288863932,3.2144005271433937
f-expanding_shell_d-smooth_v-7_n-0.07_s-20260721,expanding_shell,smooth,0.07,7,20260721,5,0,0.5768863565524647,0.3327978683763774,0.9044647316130758,0.4402884987202665,0.6654312385168581,0.573954274815069,0.6659675758897438,0.2777777777777778,0.0771604938271605,1.791759469228055,0.915489070455734,0.2907076358547602,0.08992974421845921,-0.5552055464348277,0.7839928664097734,0.5068712168190521,0.11116442072368016,0.5247685185185185,0.9576721482597707,0.7777777777777778,0.26602004118326966,0.08075212107076674,-0.40651429447562676,0.1486912519592009,0.5752855486594407,1.002782631852567,0.0027787675013414385,8,0.5739869288863932,0.5051382740878146
f-expanding_shell_d-smooth_v-7_n-0.07_s-20260721,expanding_shell,smooth,0.07,7,20260721,8,0,0.5739869288863932,0.32946099453243344,0.895983449599612,0.4467693476051004,0.6686951854991232,0.5608510547676897,0.6692241414657362,0.4444444444444444,0.19753086419753085,2.1972245773362196,0.9816535437106283,0.13544909113526626,0.12456879299834728,-0.5782999082317304,0.9259707740432993,0.7600935632242956,0.11477930016217329,0.5198206018518519,0.9576721482597707,0.7777777777777778,0.4256320658932314,0.060199596060118335,-0.401636235405491,0.17666367282623938,0.5752855486594407,0.9977426518412095,-0.0022598998081030755,8,0.5739869288863932,0.0
f-expanding_shell_d-smooth_v-7_n-0.07_s-20260721,expanding_shell,smooth,0.07,7,20260721,12,0,0.5745542087396024,0.3301125387803906,0.9032158803648207,0.448577634370513,0.6701736917215568,0.5590163345619571,0.6707241147574478,0.6666666666666666,0.4444444444444444,2.5649493574615367,0.9962115894256579,0.061550065591679,0.06847383323103992,-0.5815765852111072,0.9797090872821483,0.9186916925081553,0.06963280459460679,0.5186728395061728,0.9576721482597707,0.7777777777777778,0.6384480988398471,0.04103337706111933,-0.3993973819105297,0.18217920330057746,0.5752855486594407,0.9987287358033915,-0.001272072936685808,8,0.5739869288863932,0.09883149330747862
f-expanding_shell_d-smooth_v-7_n-0.07_s-20260721,expanding_shell,smooth,0.07,7,20260721,18,1,0.5752855486594407,0.33095346249639374,0.9121981944937345,0.44919315857492237,0.670685012702584,0.558829643994248,0.6712318945005632,1.0,1.0,2.9444389791664403,0.9999999999999979,0.0,0.0,-0.5819106036233498,0.9999999999974788,0.9999999999973863,0.07505196665951049,0.5174575617283951,0.9576721482597707,0.7777777777777778,0.9576721482597707,0.0,-0.3986406063324247,0.18326999729092502,0.5752855486594407,0.9999999999982617,0.0,8,0.5739869288863932,0.22624553063685324
f-expanding_shell_d-smooth_v-7_n-0.07_s-20260722,expanding_shell,smooth,0.07,7,20260722,1,0,0.6563987200927295,0.43085927973937344,0.9830934990441845,0.4115275615101319,0.7081703507683125,0.7076924095322814,0.708316395339701,0.05555555555555555,0.0030864197530864196,0.6931471805599453,0.3910510667726843,0.7803518009380858,0.10384829695035491,-0.34574572950082877,0.3050990747871064,0.15072578433439587,0.15795661453648743,0.542554012345679,0.958496891232088,0.7777777777777778,0.053249827290671556,0.04335287782989365,-0.3448643990378238,0.0008813304630050236,0.5753239960943194,1.1409201155308282,0.13183505574932772,8,0.5740526978797945,14.34467994261297
f-expanding_shell_d-smooth_v-7_n-0.07_s-20260722,expanding_shell,smooth,0.07,7,20260722,2,0,0.613734677557014,0.3766702544360121,0.9638338116146982,0.42312371034242835,0.6697488947247712,0.6464494096577572,0.6707486531882109,0.1111111111111111,0.012345679012345678,1.0986122886681098,0.6334534475977449,0.6054308816060286,0.13073953167745114,-0.4362603364867915,0.4604500638811188,0.20748892226079324,0.1425678273448134,0.5373263888888888,0.958496891232088,0.7777777777777778,0.10649965458134311,0.0672700979562254,-0.3993607975961073,0.036899538890684314,0.5753239960943194,1.0667635657862093,0.06462935993780322,8,0.5740526978797945,6.912602244308194
f-expanding_shell_d-smooth_v-7_n-0.07_s-20260722,expanding_shell,smooth,0.07,7,20260722,3,0,0.5925545106810153,0.35112084812841743,0.9424577766968889,0.43121796597903145,0.6563792386748811,0.6115529319392562,0.65789453069574,0.16666666666666666,0.027777777777777776,1.3862943611198906,0.7662105661753876,0.4835177699160708,0.06541203376335511,-0.49175376678300103,0.5682378933113307,0.2971848336487649,0.18780534494959145,0.5294560185185185,0.958496891232088,0.7777777777777778,0.15974948187201465,0.0805862949860118,-0.41871064819918935,0.07304311858381171,0.5753239960943194,1.0299492367824705,0.02950951635148933,8,0.5740526978797945,3.223016435515956
f-expanding_shell_d-smooth_v-7_n-0.07_s-20260722,expanding_shell,smooth,0.07,7,20260722,5,0,0.5768810625021971,0.3327917602736638,0.9041869935374262,0.4400849171422113,0.6654768178646713,0.573914640466472,0.6668859755440201,0.2777777777777778,0.0771604938271605,1.791759469228055,0.9149431311837237,0.29164510765016133,0.08763928528129208,-0.5552746037079797,0.7828426679822588,0.5049528930928818,0.10606118817480964,0.5248263888888889,0.958496891232088,0.7777777777777778,0.2662491364533578,0.0810125299028226,-0.4051361988872029,0.15013840482077673,0.5753239960943194,1.0027064165886446,0.002702760839506782,8,0.5740526978797945,0.492701215906466
f-expanding_shell_d-smooth_v-7_n-0.07_s-20260722,expanding_shell,smooth,0.07,7,20260722,8,0,0.5740526978797945,0.3295364999430706,0.8962286636974884,0.44667896048373695,0.6687561510070855,0.5606021194604288,0.670321341720538,0.4444444444444444,0.19753086419753085,2.1972245773362196,0.9817782719738829,0.13498788103424314,0.13406821805300978,-0.5787438595567965,0.9265956380201255,0.7615766174949833,0.1043084922424425,0.5197627314814814,0.958496891232088,0.7777777777777778,0.42599861832537245,0.05999461379299695,-0.39999806706564406,0.17874579249115244,0.5753239960943194,0.9977902916892862,-0.0022121533168812007,8,0.5740526978797945,0.0
