geometry_id,partition,source_index,sample_seed,source_split,family_id,noise_level,field_rel_l2,observed_reprojection_rel_l2,audit_reprojection_rel_l2
g_110001111,stress,192,30360853,val,1,0.02,0.37167367339134216,0.2303283316189327,0.7056624466462474
g_110001111,stress,193,30360854,val,1,0.05,0.6514161825180054,0.3771517716528675,0.7789711495684847
g_110001111,stress,194,30360855,val,1,0.02,0.48246416449546814,0.2657418682383583,0.7381662257820023
g_110001111,stress,195,30360856,val,1,0.05,0.5717827081680298,0.36860479995785406,0.8097296656612978
g_110001111,stress,196,30360857,val,0,0.02,0.44275110960006714,0.3964288125288074,0.5509592720069639
g_110001111,stress,197,30360858,val,0,0.05,0.4241621792316437,0.3266552608104258,0.609773784981625
g_110001111,stress,198,30360859,val,0,0.02,0.3960845172405243,0.3446515079871756,0.4895910215711649
g_110001111,stress,199,30360860,val,0,0.05,0.4811491370201111,0.40194087048517235,0.632904860262576
g_110010111,train,160,30360821,val,0,0.02,0.3696326017379761,0.3478022567465139,0.3794305700097618
g_110010111,train,161,30360822,val,0,0.05,0.426650732755661,0.4003304507281277,0.41989986143255625
g_110010111,train,162,30360823,val,0,0.02,0.3199196457862854,0.29073169308999447,0.32939608536809184
g_110010111,train,163,30360824,val,0,0.05,0.34313932061195374,0.31591765781921316,0.38380337407802445
g_110010111,train,164,30360825,val,0,0.02,0.34706684947013855,0.32913934745107193,0.3448593239747465
g_110010111,train,165,30360826,val,0,0.05,0.37084609270095825,0.34087681544079823,0.3669504142539044
g_110010111,train,166,30360827,val,1,0.02,0.33400997519493103,0.21889005110648357,0.505803879718212
g_110010111,train,167,30360828,val,1,0.05,0.45617541670799255,0.2908614623598449,0.6586888435530179
g_110010111,train,168,30360829,val,1,0.02,0.3591284453868866,0.2390937119984852,0.5365696268693054
g_110010111,train,169,30360830,val,1,0.05,0.43901169300079346,0.3029984036125152,0.44809004075763487
g_110010111,train,170,30360831,val,1,0.02,0.3923250436782837,0.3124348287893699,0.5849287399907658
g_110010111,train,171,30360832,val,1,0.05,0.45026275515556335,0.29880322790053254,0.5638855967535213
g_110010111,train,172,30360833,val,0,0.02,0.3984251022338867,0.36138088199454405,0.47930022346410045
g_110010111,train,173,30360834,val,0,0.05,0.4421137571334839,0.41520958951921033,0.4704390186604907
g_110010111,train,174,30360835,val,0,0.02,0.3541473150253296,0.3287715079961649,0.38802363540428597
g_110010111,train,175,30360836,val,0,0.05,0.3858322501182556,0.3615641818683022,0.38066263456577143
g_110010111,train,176,30360837,val,0,0.02,0.3162910044193268,0.2884453882271145,0.3950021290145563
g_110010111,train,177,30360838,val,0,0.05,0.3846546411514282,0.3612642765800327,0.4017040606857894
g_110010111,train,178,30360839,val,1,0.02,0.32565027475357056,0.2698301698928009,0.40893671135781884
g_110010111,train,179,30360840,val,1,0.05,0.3949330747127533,0.2621790781365355,0.5988963515394822
g_110010111,train,180,30360841,val,1,0.02,0.46052247285842896,0.30161348526129567,0.6430746841741641
g_110010111,train,181,30360842,val,1,0.05,0.48588594794273376,0.3128755713105198,0.7445544443255907
g_110010111,train,182,30360843,val,1,0.02,0.4873961806297302,0.3129112275348617,0.4919531652428853
g_110010111,train,183,30360844,val,1,0.05,0.38336074352264404,0.298213627149387,0.5838510118003121
g_110010111,train,184,30360845,val,0,0.02,0.32206881046295166,0.29073943251564394,0.29796100840483314
g_110010111,train,185,30360846,val,0,0.05,0.3013148605823517,0.2611211216250971,0.3922960980927709
g_110010111,train,186,30360847,val,0,0.02,0.30243155360221863,0.26646122274321526,0.3432941749413481
g_110010111,train,187,30360848,val,0,0.05,0.3450400233268738,0.3211939817762538,0.34385351656606533
g_110010111,train,188,30360849,val,0,0.02,0.3478548526763916,0.32096144237156254,0.34541562888219873
g_110010111,train,189,30360850,val,0,0.05,0.3405681252479553,0.3080580527860197,0.36354639220716933
g_110010111,train,190,30360851,val,1,0.02,0.5157927870750427,0.280136685732499,0.4204041968128316
g_110010111,train,191,30360852,val,1,0.05,0.47598764300346375,0.327945849148152,0.6064531842440327
g_110010111,train,192,30360853,val,1,0.02,0.4431057870388031,0.2922781750626894,0.7105375061164384
g_110010111,train,193,30360854,val,1,0.05,0.32493361830711365,0.2322708543431853,0.40565198655253804
g_110010111,train,194,30360855,val,1,0.02,0.4135126769542694,0.2615507627218517,0.48310708486831627
g_110010111,train,195,30360856,val,1,0.05,0.33413055539131165,0.2674284489665126,0.4745252772574107
g_110010111,train,196,30360857,val,0,0.02,0.3890652656555176,0.3677322400635165,0.40249568097403443
g_110010111,train,197,30360858,val,0,0.05,0.2938300371170044,0.2645917953246746,0.2943841707219033
g_110010111,train,198,30360859,val,0,0.02,0.3462332487106323,0.3146276125286311,0.364420359729872
g_110010111,train,199,30360860,val,0,0.05,0.36700987815856934,0.33931558454148636,0.36119730651712567
g_110011011,train,160,30360821,val,0,0.02,0.36271020770072937,0.33595510154341857,0.36520473583473223
g_110011011,train,161,30360822,val,0,0.05,0.4182325005531311,0.3875401397913271,0.4079928136342421
g_110011011,train,162,30360823,val,0,0.02,0.3275175988674164,0.28912543078905967,0.36825713970895774
g_110011011,train,163,30360824,val,0,0.05,0.3178805112838745,0.2911388342639067,0.36138563268170043
g_110011011,train,164,30360825,val,0,0.02,0.34040355682373047,0.3107097830610222,0.3415988294782161
g_110011011,train,165,30360826,val,0,0.05,0.3667604625225067,0.3314906353692603,0.3696707589282659
g_110011011,train,166,30360827,val,1,0.02,0.3481297492980957,0.21743653228682758,0.526721307907001
g_110011011,train,167,30360828,val,1,0.05,0.4481785297393799,0.2754228137920516,0.6599900925829777
g_110011011,train,168,30360829,val,1,0.02,0.3651004135608673,0.23202582766133267,0.5629808402340012
g_110011011,train,169,30360830,val,1,0.05,0.38013938069343567,0.26835861593519356,0.42980839981345603
g_110011011,train,170,30360831,val,1,0.02,0.3744457960128784,0.26804061422738146,0.5796785293211395
g_110011011,train,171,30360832,val,1,0.05,0.3885687291622162,0.25992052928859916,0.5337418386044188
g_110011011,train,172,30360833,val,0,0.02,0.37710845470428467,0.34090263727243775,0.44044020015125496
g_110011011,train,173,30360834,val,0,0.05,0.4269319176673889,0.39208032346827554,0.45011173607320376
g_110011011,train,174,30360835,val,0,0.02,0.34620344638824463,0.3131036458440788,0.374812742968669
g_110011011,train,175,30360836,val,0,0.05,0.37994611263275146,0.3495004127533682,0.37675873146299316
g_110011011,train,176,30360837,val,0,0.02,0.2916763424873352,0.2612978100559153,0.3498826187085873
g_110011011,train,177,30360838,val,0,0.05,0.3825022280216217,0.3526704609061195,0.40329891599467393
g_110011011,train,178,30360839,val,1,0.02,0.31289854645729065,0.24106645467646912,0.4248606915104152
g_110011011,train,179,30360840,val,1,0.05,0.39910775423049927,0.25964228272093354,0.606104012311863
g_110011011,train,180,30360841,val,1,0.02,0.422991007566452,0.2534425780663915,0.626366142055459
g_110011011,train,181,30360842,val,1,0.05,0.4587663412094116,0.26971298929746584,0.6878391467502378
g_110011011,train,182,30360843,val,1,0.02,0.35060378909111023,0.2355093034591346,0.43630845649681615
g_110011011,train,183,30360844,val,1,0.05,0.3816950023174286,0.25858346312614167,0.5911541704687505
g_110011011,train,184,30360845,val,0,0.02,0.3098945915699005,0.27332612194772665,0.2957158784801174
g_110011011,train,185,30360846,val,0,0.05,0.2954960763454437,0.25331345072420974,0.367082372150594
g_110011011,train,186,30360847,val,0,0.02,0.3029058277606964,0.2619541634768111,0.35809527753798076
g_110011011,train,187,30360848,val,0,0.05,0.3415803611278534,0.3119245259039957,0.34077612460022644
g_110011011,train,188,30360849,val,0,0.02,0.3472277820110321,0.31145669297009193,0.3698661455912741
g_110011011,train,189,30360850,val,0,0.05,0.33448466658592224,0.2975652317220491,0.34663022111485087
g_110011011,train,190,30360851,val,1,0.02,0.3303341269493103,0.20348599166777803,0.3222803687498979
g_110011011,train,191,30360852,val,1,0.05,0.45181170105934143,0.28471685254405865,0.6008175180165325
g_110011011,train,192,30360853,val,1,0.02,0.4152243435382843,0.2790672351286875,0.5618946204878278
g_110011011,train,193,30360854,val,1,0.05,0.33389103412628174,0.22948325422242336,0.44470656589353474
g_110011011,train,194,30360855,val,1,0.02,0.3697996139526367,0.23441229890414766,0.5389826398265908
g_110011011,train,195,30360856,val,1,0.05,0.34494489431381226,0.2534280530598417,0.5026331482334593
g_110011011,train,196,30360857,val,0,0.02,0.3813307285308838,0.35375901532096427,0.3885476864876618
g_110011011,train,197,30360858,val,0,0.05,0.29965686798095703,0.26092730782582607,0.3310484726717775
g_110011011,train,198,30360859,val,0,0.02,0.34019935131073,0.3058129868186423,0.35643143774003244
g_110011011,train,199,30360860,val,0,0.05,0.3510269522666931,0.3145915054387651,0.3515332418207614
g_110011101,train,160,30360821,val,0,0.02,0.3612983524799347,0.3339374856557052,0.3690100335967485
g_110011101,train,161,30360822,val,0,0.05,0.41801249980926514,0.3896044466598269,0.4083223534505273
g_110011101,train,162,30360823,val,0,0.02,0.31857678294181824,0.281466778283355,0.3386681173877896
g_110011101,train,163,30360824,val,0,0.05,0.3174233138561249,0.29564521144455796,0.3724828111524026
g_110011101,train,164,30360825,val,0,0.02,0.33874374628067017,0.31122462211402097,0.3381211665266036
g_110011101,train,165,30360826,val,0,0.05,0.36569997668266296,0.33278722381186226,0.36331807013131867
g_110011101,train,166,30360827,val,1,0.02,0.33561426401138306,0.21187896015176488,0.5065368463245873
g_110011101,train,167,30360828,val,1,0.05,0.450249582529068,0.2730335314386079,0.6716124656748076
g_110011101,train,168,30360829,val,1,0.02,0.35226523876190186,0.22941220444647462,0.5621759167536853
g_110011101,train,169,30360830,val,1,0.05,0.3459593951702118,0.2740321926934925,0.38785450479615396
g_110011101,train,170,30360831,val,1,0.02,0.3417196273803711,0.2647149191622915,0.5552855226259109
g_110011101,train,171,30360832,val,1,0.05,0.3258011043071747,0.24020033528739465,0.5320631104881195
g_110011101,train,172,30360833,val,0,0.02,0.3830576241016388,0.3510775685905209,0.463041324364658
g_110011101,train,173,30360834,val,0,0.05,0.42089608311653137,0.3931109197291505,0.4449588078083195
g_110011101,train,174,30360835,val,0,0.02,0.343347430229187,0.3104575123853805,0.36313347181273525
g_110011101,train,175,30360836,val,0,0.05,0.37783363461494446,0.34928990112283503,0.37617960821188995
g_110011101,train,176,30360837,val,0,0.02,0.29444456100463867,0.25701233020969805,0.35373977944241536
g_110011101,train,177,30360838,val,0,0.05,0.38042134046554565,0.3543316505582757,0.396219150508955
g_110011101,train,178,30360839,val,1,0.02,0.2945294678211212,0.24512116743133225,0.4032472693243079
g_110011101,train,179,30360840,val,1,0.05,0.3928939998149872,0.2592584053414289,0.6044391797098871
g_110011101,train,180,30360841,val,1,0.02,0.4046963155269623,0.26389426412505484,0.607898793800366
g_110011101,train,181,30360842,val,1,0.05,0.3975370228290558,0.27159002329852955,0.6674025702198001
g_110011101,train,182,30360843,val,1,0.02,0.3310641944408417,0.24196925399927852,0.4260076857945165
g_110011101,train,183,30360844,val,1,0.05,0.3430909514427185,0.24048586925203125,0.5551415155336165
g_110011101,train,184,30360845,val,0,0.02,0.3049256503582001,0.26256733708730795,0.29364711442287345
g_110011101,train,185,30360846,val,0,0.05,0.30395933985710144,0.26548879372694806,0.3990340560808749
g_110011101,train,186,30360847,val,0,0.02,0.2962470054626465,0.25647135595414156,0.34695200397126746
g_110011101,train,187,30360848,val,0,0.05,0.33639517426490784,0.3090153103220429,0.3300675382251357
g_110011101,train,188,30360849,val,0,0.02,0.34441012144088745,0.30944936057970157,0.3559148721039306
g_110011101,train,189,30360850,val,0,0.05,0.3306722342967987,0.2943640195382551,0.34431713466781316
g_110011101,train,190,30360851,val,1,0.02,0.3264099955558777,0.2058570336755923,0.3210722977487045
g_110011101,train,191,30360852,val,1,0.05,0.4253357946872711,0.28953786637321866,0.5727120084038684
g_110011101,train,192,30360853,val,1,0.02,0.3462546169757843,0.24707005557113854,0.6043681408435913
g_110011101,train,193,30360854,val,1,0.05,0.31085842847824097,0.2261339582145096,0.4173171716227905
g_110011101,train,194,30360855,val,1,0.02,0.3380720317363739,0.23033337271996912,0.5124744223789736
g_110011101,train,195,30360856,val,1,0.05,0.3266584873199463,0.2465890975296677,0.48100909660382796
g_110011101,train,196,30360857,val,0,0.02,0.378882497549057,0.3535191187156336,0.39158289498745275
g_110011101,train,197,30360858,val,0,0.05,0.2891811728477478,0.25124965385156195,0.31111826490768113
g_110011101,train,198,30360859,val,0,0.02,0.34045955538749695,0.3126554212804782,0.3562306282944224
g_110011101,train,199,30360860,val,0,0.05,0.3496350944042206,0.3096983506731203,0.3506891243851935
g_110011110,train,160,30360821,val,0,0.02,0.3665863573551178,0.34022062087073923,0.36693704572880825
g_110011110,train,161,30360822,val,0,0.05,0.41891446709632874,0.38906045772798464,0.41157667584892704
g_110011110,train,162,30360823,val,0,0.02,0.32659420371055603,0.28355356392438513,0.3559662881393327
g_110011110,train,163,30360824,val,0,0.05,0.3319855034351349,0.3124996974657686,0.36748754680040696
g_110011110,train,164,30360825,val,0,0.02,0.3445320427417755,0.3152060644675964,0.3443087763764275
g_110011110,train,165,30360826,val,0,0.05,0.36927130818367004,0.335395233142806,0.3717353303129529
g_110011110,train,166,30360827,val,1,0.02,0.34300172328948975,0.21553391629571053,0.5171010570703928
g_110011110,train,167,30360828,val,1,0.05,0.4379805028438568,0.25579138301972915,0.6549672769766481
g_110011110,train,168,30360829,val,1,0.02,0.3545750081539154,0.23017431001939245,0.5579902448028037
g_110011110,train,169,30360830,val,1,0.05,0.33835017681121826,0.26478099180261766,0.39073662992123065
g_110011110,train,170,30360831,val,1,0.02,0.3427649736404419,0.2669729376528984,0.5488300383944694
g_110011110,train,171,30360832,val,1,0.05,0.32193997502326965,0.23575811748568254,0.528071508847922
g_110011110,train,172,30360833,val,0,0.02,0.37930482625961304,0.3414709713755273,0.4401454524244964
g_110011110,train,173,30360834,val,0,0.05,0.4205269515514374,0.3875311895884959,0.45284301767872776
g_110011110,train,174,30360835,val,0,0.02,0.34870150685310364,0.313487746272202,0.3758712182163112
g_110011110,train,175,30360836,val,0,0.05,0.3818468153476715,0.35119202911498826,0.3774943124504356
g_110011110,train,176,30360837,val,0,0.02,0.3054525852203369,0.2638999399636292,0.3564420420170969
g_110011110,train,177,30360838,val,0,0.05,0.3854025900363922,0.35370235772409087,0.40579630410522904
g_110011110,train,178,30360839,val,1,0.02,0.2933569550514221,0.24295054996838752,0.4056322051933609
g_110011110,train,179,30360840,val,1,0.05,0.3944381773471832,0.25814200440044394,0.6025803495798324
g_110011110,train,180,30360841,val,1,0.02,0.40316110849380493,0.26946538870840825,0.610644426781125
g_110011110,train,181,30360842,val,1,0.05,0.3926927149295807,0.2595072148700389,0.6602557231182979
g_110011110,train,182,30360843,val,1,0.02,0.33121854066848755,0.24334794165394696,0.42362894011245067
g_110011110,train,183,30360844,val,1,0.05,0.34673193097114563,0.2521393759731989,0.5579159174475151
g_110011110,train,184,30360845,val,0,0.02,0.30860382318496704,0.2618478321494365,0.300617861813273
g_110011110,train,185,30360846,val,0,0.05,0.2931011915206909,0.2572194593982373,0.3673195073826012
g_110011110,train,186,30360847,val,0,0.02,0.3054061830043793,0.26859432941277006,0.36271404028748655
g_110011110,train,187,30360848,val,0,0.05,0.34555622935295105,0.31578349694771224,0.3442662594078838
g_110011110,train,188,30360849,val,0,0.02,0.34894001483917236,0.30946635218103974,0.3658160880079912
g_110011110,train,189,30360850,val,0,0.05,0.3364551365375519,0.29987115170386913,0.35034469970167326
g_110011110,train,190,30360851,val,1,0.02,0.3309926986694336,0.21166338276525226,0.3189827313367068
g_110011110,train,191,30360852,val,1,0.05,0.4201143980026245,0.2837822882121963,0.5792143280234071
g_110011110,train,192,30360853,val,1,0.02,0.3176966905593872,0.22992170153508998,0.5719524539552792
g_110011110,train,193,30360854,val,1,0.05,0.3087581694126129,0.2228833476390233,0.42170855134333013
g_110011110,train,194,30360855,val,1,0.02,0.3348868191242218,0.22212864402709134,0.5167986960140515
g_110011110,train,195,30360856,val,1,0.05,0.3257259726524353,0.24487712712986795,0.48296441742521995
g_110011110,train,196,30360857,val,0,0.02,0.3827604353427887,0.3518988621658049,0.3906080695465327
g_110011110,train,197,30360858,val,0,0.05,0.29918062686920166,0.2599585030835938,0.3259059463910905
g_110011110,train,198,30360859,val,0,0.02,0.34512045979499817,0.31377915892856456,0.35942282778183254
g_110011110,train,199,30360860,val,0,0.05,0.34837445616722107,0.3044332393465141,0.3513365633562847
g_111000111,stress,160,30360821,val,0,0.02,0.4528200924396515,0.4049854409069366,0.5231074295590448
g_111000111,stress,161,30360822,val,0,0.05,0.5010495781898499,0.44822679938352694,0.5448671133253683
g_111000111,stress,162,30360823,val,0,0.02,0.5056652426719666,0.4296465904484701,0.6213490575194394
g_111000111,stress,163,30360824,val,0,0.05,0.43127962946891785,0.36301316661423505,0.5297795967141277
g_111000111,stress,164,30360825,val,0,0.02,0.4844329059123993,0.42122586561100234,0.5735318173089072
g_111000111,stress,165,30360826,val,0,0.05,0.4690021872520447,0.4059300911930056,0.5353364256102809
g_111000111,stress,166,30360827,val,1,0.02,0.7471799850463867,0.4602152329370037,0.8002833684673079
g_111000111,stress,167,30360828,val,1,0.05,0.7051765322685242,0.4655785072171471,0.8085155234902001
g_111000111,stress,168,30360829,val,1,0.02,0.7803287506103516,0.5414021914028184,0.8183466271689195
g_111000111,stress,169,30360830,val,1,0.05,0.7609413266181946,0.4925662469559964,0.7607119164070626
g_111000111,stress,170,30360831,val,1,0.02,0.6777763962745667,0.4799960499903148,0.7882588350768269
g_111000111,stress,171,30360832,val,1,0.05,0.6164001226425171,0.38921614661048726,0.7896735389662463
g_111000111,stress,172,30360833,val,0,0.02,0.4700164496898651,0.40495672141165523,0.512135661745431
g_111000111,stress,173,30360834,val,0,0.05,0.5614622235298157,0.5015289548980272,0.6323969008448523
g_111000111,stress,174,30360835,val,0,0.02,0.48236435651779175,0.41744620441466757,0.5489442811539251
g_111000111,stress,175,30360836,val,0,0.05,0.4825199842453003,0.4289733255809961,0.5438405114531791
g_111000111,stress,176,30360837,val,0,0.02,0.41438379883766174,0.33285567565965557,0.5609678893334133
g_111000111,stress,177,30360838,val,0,0.05,0.5091751217842102,0.4569776205152028,0.5989878915180575
g_111000111,stress,178,30360839,val,1,0.02,0.7209412455558777,0.5142094828272442,0.7640492431501553
g_111000111,stress,179,30360840,val,1,0.05,0.720898449420929,0.5267884319351235,0.7992191557617456
g_111000111,stress,180,30360841,val,1,0.02,0.7420672178268433,0.4979926167691435,0.8220198901268261
g_111000111,stress,181,30360842,val,1,0.05,0.6667720079421997,0.42710754154356384,0.8157502285720679
g_111000111,stress,182,30360843,val,1,0.02,0.729640543460846,0.4650715263669375,0.7347571601254139
g_111000111,stress,183,30360844,val,1,0.05,0.6637350916862488,0.4496620152291561,0.7641292629676454
g_111000111,stress,184,30360845,val,0,0.02,0.5094332098960876,0.4152050394382228,0.6081562326404051
g_111000111,stress,185,30360846,val,0,0.05,0.39006921648979187,0.3214664478782507,0.5187728386443061
g_111000111,stress,186,30360847,val,0,0.02,0.44847962260246277,0.3512411209108968,0.5676027153348066
g_111000111,stress,187,30360848,val,0,0.05,0.43475088477134705,0.3857523140384201,0.4861774678309743
g_111000111,stress,188,30360849,val,0,0.02,0.5349853038787842,0.46168836277126085,0.6067776805862467
g_111000111,stress,189,30360850,val,0,0.05,0.46994179487228394,0.4027408776156553,0.5529232759336635
g_111000111,stress,190,30360851,val,1,0.02,0.7316055297851562,0.4514967573996167,0.6895027433596222
g_111000111,stress,191,30360852,val,1,0.05,0.7076889276504517,0.49595019987977484,0.7891643750591706
g_111000111,stress,192,30360853,val,1,0.02,0.5566928386688232,0.34368591163179324,0.801377763993805
g_111000111,stress,193,30360854,val,1,0.05,0.7544152736663818,0.5079577821417104,0.7807582080143144
g_111000111,stress,194,30360855,val,1,0.02,0.667847752571106,0.4123577895408178,0.7918829610761263
g_111000111,stress,195,30360856,val,1,0.05,0.706980288028717,0.5134814509786693,0.7872405392686492
g_111000111,stress,196,30360857,val,0,0.02,0.5014870166778564,0.44495745584591373,0.6090252070643518
g_111000111,stress,197,30360858,val,0,0.05,0.5478969216346741,0.4198691967980213,0.650288313318247
g_111000111,stress,198,30360859,val,0,0.02,0.4397350549697876,0.3815341117979374,0.542727816855969
g_111000111,stress,199,30360860,val,0,0.05,0.5854392647743225,0.4961805663347617,0.6472897439664099
g_111001011,train,160,30360821,val,0,0.02,0.37747499346733093,0.3522412767557377,0.399524078575296
g_111001011,train,161,30360822,val,0,0.05,0.43355125188827515,0.39957006403557543,0.4283068497752954
g_111001011,train,162,30360823,val,0,0.02,0.35455843806266785,0.32276503883734275,0.41575733196640074
g_111001011,train,163,30360824,val,0,0.05,0.3708440959453583,0.3325728634948567,0.4833512038632621
g_111001011,train,164,30360825,val,0,0.02,0.37171027064323425,0.3436466816916343,0.4074083808040905
g_111001011,train,165,30360826,val,0,0.05,0.3800342381000519,0.34410228148838456,0.38248358462462984
g_111001011,train,166,30360827,val,1,0.02,0.6127233505249023,0.34161510901034675,0.7008385679662702
g_111001011,train,167,30360828,val,1,0.05,0.5983245968818665,0.40547581201982136,0.7490670503597189
g_111001011,train,168,30360829,val,1,0.02,0.662700891494751,0.4213248912776946,0.7473456178227841
g_111001011,train,169,30360830,val,1,0.05,0.6070550680160522,0.37064508131877627,0.6595991300157769
g_111001011,train,170,30360831,val,1,0.02,0.4969015121459961,0.34741551615934974,0.6829145493930577
g_111001011,train,171,30360832,val,1,0.05,0.4256027638912201,0.272962956999363,0.5892797057228957
g_111001011,train,172,30360833,val,0,0.02,0.3957444429397583,0.3660764484744526,0.4692058259423202
g_111001011,train,173,30360834,val,0,0.05,0.45809850096702576,0.43389094034654485,0.5137065558192415
g_111001011,train,174,30360835,val,0,0.02,0.3648315370082855,0.3282778357592676,0.3973844284654114
g_111001011,train,175,30360836,val,0,0.05,0.4020889401435852,0.37378032966167335,0.44085929324244294
g_111001011,train,176,30360837,val,0,0.02,0.32320359349250793,0.29106016560122727,0.4069410277368281
g_111001011,train,177,30360838,val,0,0.05,0.4118652641773224,0.3844196480357783,0.4729041726614696
g_111001011,train,178,30360839,val,1,0.02,0.5414354205131531,0.35477951007125275,0.6423011378536828
g_111001011,train,179,30360840,val,1,0.05,0.5837415456771851,0.41333595451554983,0.7248659425168356
g_111001011,train,180,30360841,val,1,0.02,0.6044929623603821,0.3306357053574702,0.72636624472467
g_111001011,train,181,30360842,val,1,0.05,0.5240892767906189,0.3198496453524936,0.7085114851180323
g_111001011,train,182,30360843,val,1,0.02,0.4844396412372589,0.2947904908545122,0.6057229555508841
g_111001011,train,183,30360844,val,1,0.05,0.45939338207244873,0.31996285531081997,0.6602208524697032
g_111001011,train,184,30360845,val,0,0.02,0.35937729477882385,0.32459153596933776,0.4330205080402883
g_111001011,train,185,30360846,val,0,0.05,0.32093551754951477,0.27310386753938737,0.428549640407981
g_111001011,train,186,30360847,val,0,0.02,0.32723215222358704,0.28177620434004386,0.39308309820062465
g_111001011,train,187,30360848,val,0,0.05,0.3486909568309784,0.3178954876590469,0.34210552517277915
g_111001011,train,188,30360849,val,0,0.02,0.37664657831192017,0.34934236709209604,0.4131992713770606
g_111001011,train,189,30360850,val,0,0.05,0.3517589569091797,0.31626000396715576,0.37596922006301164
g_111001011,train,190,30360851,val,1,0.02,0.43472254276275635,0.24292171677184923,0.4567779852363039
g_111001011,train,191,30360852,val,1,0.05,0.5672048330307007,0.38700889100067,0.6871898435835515
g_111001011,train,192,30360853,val,1,0.02,0.4236394464969635,0.29469992314568166,0.5850326930403384
g_111001011,train,193,30360854,val,1,0.05,0.6396492719650269,0.38436480080187807,0.67075085806177
g_111001011,train,194,30360855,val,1,0.02,0.48139044642448425,0.2919702775128669,0.6728049837439831
g_111001011,train,195,30360856,val,1,0.05,0.5398063063621521,0.39053083193269617,0.6870298099792357
g_111001011,train,196,30360857,val,0,0.02,0.41876816749572754,0.39073842464349273,0.5017451664745459
g_111001011,train,197,30360858,val,0,0.05,0.35612502694129944,0.29500885795759585,0.4463316202920024
g_111001011,train,198,30360859,val,0,0.02,0.36547034978866577,0.3311965187451894,0.41368068880055975
g_111001011,train,199,30360860,val,0,0.05,0.412599116563797,0.3763801542978663,0.4660649258490563
g_111001101,geometry_ood,160,30360821,val,0,0.02,0.37816306948661804,0.35010605351054547,0.3934454534434062
g_111001101,geometry_ood,161,30360822,val,0,0.05,0.4332703948020935,0.39834433599850194,0.42329058302256095
g_111001101,geometry_ood,162,30360823,val,0,0.02,0.356218159198761,0.31762690509704156,0.42280455069253253
g_111001101,geometry_ood,163,30360824,val,0,0.05,0.3552694320678711,0.3192634718825071,0.4602816120325295
g_111001101,geometry_ood,164,30360825,val,0,0.02,0.36955416202545166,0.3379179763181042,0.4022635559887872
g_111001101,geometry_ood,165,30360826,val,0,0.05,0.3767750561237335,0.3384405511357986,0.37689222150346147
g_111001101,geometry_ood,166,30360827,val,1,0.02,0.602247416973114,0.33534559941379705,0.7005384793352155
g_111001101,geometry_ood,167,30360828,val,1,0.05,0.5513681769371033,0.35526970673671504,0.7301901920615202
g_111001101,geometry_ood,168,30360829,val,1,0.02,0.6235045790672302,0.38153479926227024,0.7290039417614245
g_111001101,geometry_ood,169,30360830,val,1,0.05,0.5466130375862122,0.3326572762789942,0.6102177661942374
g_111001101,geometry_ood,170,30360831,val,1,0.02,0.4647415578365326,0.3247271393191867,0.6646983862765964
g_111001101,geometry_ood,171,30360832,val,1,0.05,0.38460710644721985,0.2625194982236359,0.610774034422203
g_111001101,geometry_ood,172,30360833,val,0,0.02,0.3942372500896454,0.363177102569187,0.44297074055217966
g_111001101,geometry_ood,173,30360834,val,0,0.05,0.4483800530433655,0.42851056572663543,0.5034837595025798
g_111001101,geometry_ood,174,30360835,val,0,0.02,0.3663565218448639,0.32693379974684167,0.39798047037094814
g_111001101,geometry_ood,175,30360836,val,0,0.05,0.4029023051261902,0.3736216061759619,0.4281936944144649
g_111001101,geometry_ood,176,30360837,val,0,0.02,0.31835561990737915,0.27833513848044317,0.4071428971910213
g_111001101,geometry_ood,177,30360838,val,0,0.05,0.4043765068054199,0.3752097007889637,0.459392351373094
g_111001101,geometry_ood,178,30360839,val,1,0.02,0.5103638768196106,0.33397190975843727,0.625392526605362
g_111001101,geometry_ood,179,30360840,val,1,0.05,0.5612091422080994,0.3854066110207855,0.7164614285152248
g_111001101,geometry_ood,180,30360841,val,1,0.02,0.5840190649032593,0.33048409619663777,0.7157211431905479
g_111001101,geometry_ood,181,30360842,val,1,0.05,0.4657447338104248,0.3070743908704311,0.6892842709394643
g_111001101,geometry_ood,182,30360843,val,1,0.02,0.46774822473526,0.29477372006537134,0.5926487370354132
g_111001101,geometry_ood,183,30360844,val,1,0.05,0.454818993806839,0.3171715404291875,0.667551692237317
g_111001101,geometry_ood,184,30360845,val,0,0.02,0.35571685433387756,0.31142694662245674,0.41977857599837987
g_111001101,geometry_ood,185,30360846,val,0,0.05,0.319510281085968,0.2771079492186185,0.39739381595665746
g_111001101,geometry_ood,186,30360847,val,0,0.02,0.32497143745422363,0.2754573332831337,0.38994298169728286
g_111001101,geometry_ood,187,30360848,val,0,0.05,0.35044771432876587,0.3181117973390345,0.34500597684882517
g_111001101,geometry_ood,188,30360849,val,0,0.02,0.3753166198730469,0.3383520855322568,0.4112147220237366
g_111001101,geometry_ood,189,30360850,val,0,0.05,0.35284653306007385,0.31365008392699606,0.37470821616435634
g_111001101,geometry_ood,190,30360851,val,1,0.02,0.4368766248226166,0.2439022764421082,0.4725224398733853
g_111001101,geometry_ood,191,30360852,val,1,0.05,0.5245295763015747,0.35014102044216944,0.6540002385108
g_111001101,geometry_ood,192,30360853,val,1,0.02,0.36710429191589355,0.264664097765906,0.6046759074129524
