method,base_seed,trial,amplitude_multiplier,q_true_norm,noise_multiplier,replicate_count,valid_count,numerical_failure_count,coverage_count,coverage_fraction,coverage_cp95_lower,coverage_cp95_upper,coverage_cell_passed,qref_error_mean,qref_error_median,qref_error_p90,qref_error_p95,qref_error_max,relative_l2_median,relative_l2_p90,bias_norm_over_qref,nis_pass_fraction_diagnostic,authorization_fraction,false_accept_fraction_all,authorized_qref_error_p90,field_relative_l2_median,sequence_relative_l2_median,bias_yaw,bias_pitch,bias_roll,bias_shift_u,bias_shift_v
teacher_linear,811,1,0.5,0.02,0.0625,500,500,0,479,0.958,0.9365130594670811,0.9738164232238529,True,0.6090121750882295,0.5704189376288664,1.0094351712218492,1.1274064860914161,1.8108532346050519,1.1408378752577328,2.0188703424436985,0.061872814467947436,0.982,0.0,0.0,,,,5.5467435494355654e-05,0.0003659037828851289,-0.0015227495541721,-0.0019150877524280602,4.3620560918184587e-05
one_step_plugin,811,1,0.5,0.02,0.0625,500,500,0,477,0.954,0.9317745721187621,0.9706198246075972,True,0.609086873672694,0.5646922518124499,1.0027476892495357,1.1484903889412967,1.8363617191332007,1.1293845036248997,2.0054953784990714,0.060342102126369514,0.982,0.0,0.0,,0.11787215140482105,0.0740228666878259,6.402531368672384e-05,0.000373751892990335,-0.001523217917997647,-0.001833064798164731,4.197337442236014e-05
teacher_linear,811,1,0.5,0.02,1.0,500,500,0,467,0.934,0.9085571013891337,0.9541366428894122,True,10.527363728362234,9.76859588340957,17.130747577008037,19.724411179918654,32.809796169677426,19.53719176681914,34.261495154016075,0.30460569173831975,0.994,0.0,0.0,,,,0.0021334719016397243,-0.0008210296685868341,0.002960198036560129,0.011385073080023986,-0.0022015790646899656
one_step_plugin,811,1,0.5,0.02,1.0,500,500,0,466,0.932,0.9062703531926293,0.9524517533673451,True,9.601071627729874,9.174223413797709,15.744953375705629,17.906236897256267,25.72136252083139,18.348446827595417,31.489906751411258,0.34605934197757304,0.994,0.0,0.0,,1.6766611707478405,1.0549684229350595,0.0024812893947919025,0.00027164378766815944,0.003657730743772283,0.012869823465685727,-0.002523761365894968
teacher_linear,811,1,1.0,0.04,0.0078125,500,500,0,480,0.96,0.9388973906117553,0.9753986879144546,True,0.07729631097818485,0.07030394552594145,0.12905367539177515,0.1465974989964845,0.24548691162221128,0.07030394552594145,0.12905367539177515,0.002475941334220712,0.994,0.994,0.0,0.1291983325367725,,,8.57369111455621e-06,2.328431885340867e-06,-9.329215620764927e-05,3.096978440734338e-05,-8.183706637091004e-06
one_step_plugin,811,1,1.0,0.04,0.0078125,500,500,0,480,0.96,0.9388973906117553,0.9753986879144546,True,0.07753044829263973,0.07126357163726403,0.12956791773610965,0.14644686364258266,0.2480431242488364,0.07126357163726403,0.12956791773610965,0.007056770243025205,0.994,0.994,0.0,0.12971480639585378,0.11658385870050056,0.07243222408279802,3.611628034273177e-05,1.1703337055402854e-05,-0.0001328461009779975,0.0002461439848999297,-7.130000374087203e-07
teacher_linear,811,1,1.0,0.04,0.015625,500,500,0,475,0.95,0.927072378349521,0.9673848198506699,True,0.1553738151505603,0.14299511271150986,0.2582605587436668,0.2954970909536747,0.5509305887586708,0.14299511271150986,0.2582605587436668,0.00658569365161876,0.994,0.0,0.0,,,,-2.271550234223072e-06,5.911063871729349e-06,0.0002611165954471695,-2.1908309109343327e-05,2.6310194872730674e-05
one_step_plugin,811,1,1.0,0.04,0.015625,500,500,0,476,0.952,0.9294192037426702,0.9690068312064947,True,0.1557707164505265,0.14319359378701269,0.2584727704178006,0.2973498613516127,0.5495590356089923,0.14319359378701269,0.2584727704178006,0.007725405045968507,0.994,0.0,0.0,,0.11800502972587971,0.0732874339238424,2.432122339060842e-05,1.2843152432013855e-05,0.00022939898135149704,0.0002023425907957399,3.4177885133468075e-05
teacher_linear,811,1,1.0,0.04,0.03125,500,500,0,473,0.946,0.9224025315050628,0.9641157402780663,True,0.3149050301702973,0.288399055495672,0.5283938540977738,0.6057163632639342,0.8620239665633951,0.288399055495672,0.5283938540977738,0.004381295667895078,0.988,0.0,0.0,,,,9.993386022647249e-06,0.00014535953083414136,3.539025968847184e-05,8.485824537467906e-05,3.210217297660439e-05
one_step_plugin,811,1,1.0,0.04,0.03125,500,500,0,473,0.946,0.9224025315050628,0.9641157402780663,True,0.31481383161898546,0.28585269052051765,0.5333784196054645,0.5992420509910033,0.863343302138881,0.28585269052051765,0.5333784196054645,0.008606576112847793,0.988,0.0,0.0,,0.12595384774499208,0.07836860629976265,3.686872719248311e-05,0.00015351687671255414,-3.2907827526244132e-06,0.0003034121590205843,3.8994125775031543e-05
teacher_linear,811,1,1.0,0.04,0.0625,500,500,0,473,0.946,0.9224025315050628,0.9641157402780663,True,0.6360618629125723,0.5864858405482741,1.1093681713883334,1.3019433342932385,1.8591226949975153,0.5864858405482741,1.1093681713883334,0.04435704712371119,0.986,0.0,0.0,,,,1.9055771153464896e-05,0.00023629776110540494,-0.0005763597638863138,0.0016561742173127336,-0.0001295099896533175
one_step_plugin,811,1,1.0,0.04,0.0625,500,500,0,473,0.946,0.9224025315050628,0.9641157402780663,True,0.6361673623566496,0.5804511724606712,1.10800716373946,1.290600093302666,1.8435112271313798,0.5804511724606712,1.10800716373946,0.04904480959703667,0.986,0.0,0.0,,0.15548115605526153,0.09691306002195689,4.80218993240346e-05,0.00024014782089010667,-0.0006447063056529666,0.0018326937138731375,-0.00011933067226645687
teacher_linear,811,1,1.0,0.04,1.0,500,500,0,484,0.968,0.9485532317083544,0.9816008146763601,True,9.71212428484204,9.11281148256515,16.158271143510643,18.01263835574291,26.003119050733357,9.11281148256515,16.158271143510643,0.5963534653738807,0.996,0.0,0.0,,,,0.0005125098234265222,0.0018150444078808203,0.015571669102714288,0.017926047198240508,-0.0012817291998846146
one_step_plugin,811,1,1.0,0.04,1.0,500,500,0,484,0.968,0.9485532317083544,0.9816008146763601,True,8.919167418396901,8.486027270752135,14.56279947535996,17.050569295546474,24.35407785472986,8.486027270752135,14.56279947535996,0.6994439114802787,0.996,0.0,0.0,,1.6910864196410496,1.059525410490429,0.0006562899205155295,0.001277484012785959,0.014177841998048318,0.02404411100791437,-0.001249678656977643
teacher_linear,811,1,2.0,0.08,0.0078125,500,500,0,478,0.956,0.9341389996764051,0.9722232327144282,True,0.0759706459229451,0.0696515433998498,0.12366142515849773,0.14426679947342122,0.2078631283061001,0.0348257716999249,0.06183071257924887,0.0018142307386328877,0.994,0.994,0.0,0.1236701603903885,,,-4.743200941442066e-07,-5.9556234116193985e-06,7.211090970010367e-05,2.2565077233971387e-06,5.0520809718075654e-06
one_step_plugin,811,1,2.0,0.08,0.0078125,500,500,0,469,0.938,0.9131474025208987,0.9574889387036145,True,0.07950975609609043,0.07385717337948186,0.12990462935192987,0.1482305040887719,0.22113204974566988,0.03692858668974093,0.06495231467596493,0.02527092199526964,0.994,0.994,0.0,0.12994286273584416,0.23353648102143293,0.14512586259088867,0.00011658787305426129,2.4752546325453907e-05,-0.00014404854313248075,0.0009928446376578914,3.309561282216142e-05
teacher_linear,811,1,2.0,0.08,0.015625,500,500,0,473,0.946,0.9224025315050628,0.9641157402780663,True,0.15968085033663373,0.14672732946061512,0.2758013178856725,0.30194263959968004,0.43482319795561125,0.07336366473030756,0.13790065894283626,0.00874847021272419,0.994,0.0,0.0,,,,-1.3933780685359068e-05,-5.8862420074056506e-05,0.00032773317436946003,9.893014176853843e-05,4.0025347305020637e-05
one_step_plugin,811,1,2.0,0.08,0.015625,500,500,0,473,0.946,0.9224025315050628,0.9641157402780663,True,0.16083643481387114,0.14595004842574869,0.27685947781120007,0.31262088525215825,0.46056666395304324,0.07297502421287434,0.13842973890560004,0.027739366788663566,0.994,0.0,0.0,,0.23476851017941266,0.14579704182122935,0.00010324354208653998,-3.266599982411009e-05,0.00011803626458319408,0.0010957298452906605,6.980832037147e-05
teacher_linear,811,1,2.0,0.08,0.03125,500,500,0,473,0.946,0.9224025315050628,0.9641157402780663,True,0.31085698016262153,0.2808984035092262,0.5119818107227031,0.6276200005334838,1.0542237703669657,0.1404492017546131,0.25599090536135155,0.004171997138181192,0.994,0.0,0.0,,,,1.2858138106005938e-05,7.434783898270405e-05,9.35960493304161e-06,-0.00012805872636567628,7.52949116058603e-05
one_step_plugin,811,1,2.0,0.08,0.03125,500,500,0,476,0.952,0.9294192037426702,0.9690068312064947,True,0.3114093164046353,0.2818393131880663,0.5241438231182715,0.6137714506426811,1.079098073433797,0.14091965659403316,0.26207191155913573,0.023088396686273115,0.994,0.0,0.0,,0.2371335047270156,0.14764648212616593,0.00012965968997317914,0.00011133886645352167,-0.00018494741644133061,0.0008827154855770708,0.00010157925356759148
teacher_linear,811,1,2.0,0.08,0.0625,500,500,0,479,0.958,0.9365130594670811,0.9738164232238529,True,0.6148979278716148,0.5826779422856814,1.029926773388112,1.1516517154343342,1.8679961975700965,0.2913389711428407,0.514963386694056,0.029512345416529733,0.994,0.0,0.0,,,,-0.0001560110780003017,3.756313040276303e-05,0.0007759477814288998,0.0008749528740255863,1.3330966985379555e-05
one_step_plugin,811,1,2.0,0.08,0.0625,500,500,0,479,0.958,0.9365130594670811,0.9738164232238529,True,0.6175688206580328,0.5879495042633369,1.0290983525344348,1.1491335615755236,1.792024068863497,0.29397475213166846,0.5145491762672174,0.05002483596601366,0.994,0.0,0.0,,0.25158986251380727,0.15671935449251728,-2.9857725481350662e-05,4.894737218674879e-05,0.0005378226244772272,0.0019259215897346332,4.754226816277782e-05
teacher_linear,811,1,2.0,0.08,1.0,500,500,0,466,0.932,0.9062703531926293,0.9524517533673451,True,10.019567946856565,9.076962747985732,17.037574170526018,19.30353657377701,31.43574073523505,4.538481373992866,8.518787085263009,0.42065298518647803,0.99,0.0,0.0,,,,0.0020617009970750125,0.00077566429744548,-0.01438519233767903,0.008420528771363116,0.0006534254578965532
one_step_plugin,811,1,2.0,0.08,1.0,500,500,0,465,0.93,0.9039889084073668,0.9507613552796211,True,9.070511981019129,8.346048660925408,15.231947715270701,17.778586413797726,26.94932188692321,4.173024330462704,7.615973857635351,0.5266288620036309,0.99,0.0,0.0,,1.7126735210630426,1.068675981255383,0.0019510329259209446,0.0017148853191094704,-0.01004548997514396,0.018332219241991445,0.00010602339128239907
teacher_linear,811,2,0.0,0.0,0.0078125,500,500,0,475,0.95,0.927072378349521,0.9673848198506699,True,0.0753282454145783,0.06911636063817533,0.12768664391474502,0.14774228099911774,0.25006426941431836,,,0.003882367764969937,0.988,0.014,0.0,0.18092948568774128,,,-1.2002432949495063e-05,1.2211110331018419e-05,0.000154115519400613,7.23529650983286e-06,-4.397123154395087e-06
one_step_plugin,811,2,0.0,0.0,0.0078125,500,500,0,475,0.95,0.927072378349521,0.9673848198506699,True,0.07532855701951868,0.06887081660224584,0.12752077000533096,0.14772927603036418,0.2504473677690029,,,0.0038769965787815545,0.988,0.014,0.0,0.1808706306244149,0.01334899283794595,0.008350389657606979,-1.1985086840603498e-05,1.2251651256811813e-05,0.00015390323124626326,7.108946435881916e-06,-4.390556052465799e-06
teacher_linear,811,2,0.0,0.0,0.015625,500,500,0,472,0.944,0.9200786993956399,0.9624695555249778,True,0.15507847007022962,0.14415809460297774,0.2637826047152522,0.3098214819475091,0.4343718595512298,,,0.00706340385919685,0.982,0.0,0.0,,,,6.388751892262631e-05,0.00012451280567725954,-0.00019968718898378952,0.0001367480037933524,-4.08244373820488e-05
one_step_plugin,811,2,0.0,0.0,0.015625,500,500,0,473,0.946,0.9224025315050628,0.9641157402780663,True,0.15507120511488517,0.14486415757145232,0.2637769425780483,0.3094204532151641,0.4346287928944926,,,0.007052432330674591,0.982,0.0,0.0,,0.026657540858668678,0.016646213308372376,6.386306964303798e-05,0.00012435017202760759,-0.00019974508175505596,0.00013593477806500833,-4.0756156903548104e-05
teacher_linear,811,2,0.0,0.0,0.03125,500,500,0,472,0.944,0.9200786993956399,0.9624695555249778,True,0.3075014045415236,0.27820208968202176,0.5144846155511776,0.6149188499478847,0.9299782250628063,,,0.01495924228923594,0.992,0.0,0.0,,,,-1.7000642126649114e-05,-6.032632947319661e-05,-0.0005875191859189673,7.770166503028662e-05,5.386703404784782e-05
one_step_plugin,811,2,0.0,0.0,0.03125,500,500,0,472,0.944,0.9200786993956399,0.9624695555249778,True,0.30754352492573234,0.27914957153610875,0.5147199935124498,0.6167681415359226,0.9321129762418272,,,0.014885423426659817,0.992,0.0,0.0,,0.05252967958593188,0.032568483949584975,-1.600096409202299e-05,-5.7868858925732136e-05,-0.000583006930905673,9.105409513085705e-05,5.2235653878674754e-05
teacher_linear,811,2,0.0,0.0,0.0625,500,500,0,479,0.958,0.9365130594670811,0.9738164232238529,True,0.612222623625562,0.5542025646309332,1.0285858596859025,1.2415807735758935,1.6237788925046903,,,0.0449835793837522,0.992,0.0,0.0,,,,-9.696466598508651e-05,0.0006848377879374822,0.0012702361487335581,-0.0010598683897895182,-0.00014969984374656742
one_step_plugin,811,2,0.0,0.0,0.0625,500,500,0,479,0.958,0.9365130594670811,0.9738164232238529,True,0.6107330614563777,0.5529258998416329,1.0303705654631186,1.2448029931771933,1.6123006449189414,,,0.04542393199064911,0.992,0.0,0.0,,0.10548971883406016,0.06561052462668523,-9.631573483964047e-05,0.0006922728162082187,0.001228112138338704,-0.001132336561001623,-0.00014956560911981182
teacher_linear,811,2,0.0,0.0,1.0,500,500,0,469,0.938,0.9131474025208987,0.9574889387036145,True,10.144201151521568,9.473984342625002,16.49804416484693,18.584015169657178,32.62038604762593,,,0.11651856623391153,0.996,0.0,0.0,,,,0.0007273919617519044,-0.0006565565185578648,0.004271941578219288,0.001568087906402401,0.00023231871539765563
one_step_plugin,811,2,0.0,0.0,1.0,500,500,0,470,0.94,0.9154514462923999,0.9591558182372231,True,9.288646640453265,8.509755125141641,15.661503894279923,17.079830820277316,27.805961489993358,,,0.1623075470841418,0.994,0.0,0.0,,1.6815036572922892,1.0494635230828688,0.0009430084831547898,0.0002907838913867898,0.0062590970304575244,0.0014107932596350476,-9.762282441944911e-05
teacher_linear,811,2,0.125,0.005,0.0078125,500,500,0,469,0.938,0.9131474025208987,0.9574889387036145,True,0.07852069975323177,0.06866297625465798,0.14091563558308035,0.1624426763998083,0.24134645999682275,0.5493038100372638,1.1273250846646428,0.004223636030355145,0.988,0.988,0.0,0.14125978973495937,,,-1.4387521214257121e-05,-3.76869304557313e-05,0.00016179787589333527,-2.4127311811305164e-05,1.243289163315505e-05
one_step_plugin,811,2,0.125,0.005,0.0078125,500,500,0,468,0.936,0.9108493724491366,0.9558157890532868,True,0.07850073620012878,0.06874621668040115,0.14081303293241426,0.1620074502218125,0.2413788845080852,0.5499697334432092,1.126504263459314,0.00422139196182069,0.988,0.988,0.0,0.14082007219615406,0.021361999807819734,0.013423129319506318,-1.2286035643318833e-05,-3.7262385904156886e-05,0.00016245943775797548,-2.1306490424840945e-05,1.1214839568998367e-05
teacher_linear,811,2,0.125,0.005,0.015625,500,500,0,470,0.94,0.9154514462923999,0.9591558182372231,True,0.1587767159087391,0.1447407740205246,0.2754621184154506,0.31661947335508145,0.4908574727417873,1.1579261921641968,2.2036969473236048,0.0062252807366427335,0.982,0.0,0.0,,,,8.549351453459274e-06,1.6653810064701764e-05,0.00024131308725041907,-3.133481676358043e-05,-4.941937656570243e-05
one_step_plugin,811,2,0.125,0.005,0.015625,500,500,0,472,0.944,0.9200786993956399,0.9624695555249778,True,0.1588233321756813,0.14451413254392995,0.2763567855106934,0.31750651035322663,0.4884865705610212,1.1561130603514396,2.2108542840855474,0.006260952821751226,0.982,0.0,0.0,,0.030472334249709625,0.0190814600177181,1.0609713699272823e-05,1.6143645718726777e-05,0.00024277240338735438,-2.962660789164852e-05,-5.029800507377327e-05
teacher_linear,811,2,0.125,0.005,0.03125,500,500,0,476,0.952,0.9294192037426702,0.9690068312064947,True,0.309953602428598,0.29267053519879993,0.5186988865745293,0.6000359360404518,0.8059249972636283,2.3413642815903994,4.149591092596235,0.007574434394010649,0.988,0.0,0.0,,,,-3.837328482013077e-05,-2.5329600615711965e-05,2.364384619297057e-05,-0.00028541754346862866,8.751563851662524e-05
one_step_plugin,811,2,0.125,0.005,0.03125,500,500,0,476,0.952,0.9294192037426702,0.9690068312064947,True,0.3098000575164281,0.29354524317901365,0.5179297765769104,0.599731245902235,0.8017524119047634,2.348361945432109,4.143438212615283,0.007445888235538402,0.988,0.0,0.0,,0.055835825011070456,0.034765633942477524,-3.6672233717893526e-05,-2.3337794671112928e-05,3.113001244664385e-05,-0.00028015911809113224,8.578046441531234e-05
teacher_linear,811,2,0.125,0.005,0.0625,500,500,0,476,0.952,0.9294192037426702,0.9690068312064947,True,0.6053460085141499,0.5533040850729573,0.9954902803204041,1.1759497475016436,1.6524299878337965,4.426432680583658,7.963922242563233,0.006896956907896153,0.992,0.0,0.0,,,,-8.820106229598997e-06,-8.310795423611453e-05,-0.0002077657682330561,-0.00016085455373681702,9.126615169179845e-06
one_step_plugin,811,2,0.125,0.005,0.0625,500,500,0,475,0.95,0.927072378349521,0.9673848198506699,True,0.6051096031794196,0.547830684107202,0.994563492117147,1.1881673702459372,1.6402339535134784,4.382645472857616,7.956507936937176,0.006321738401998045,0.992,0.0,0.0,,0.10966890000549104,0.06862227507578367,-6.360600308034795e-06,-8.607117054502847e-05,-0.00019694315411465007,-0.000132809854787792,8.320766829067721e-06
teacher_linear,811,2,0.125,0.005,1.0,500,500,0,474,0.948,0.9247336289693778,0.9657543019172321,True,10.19565762264485,9.388549834804367,16.695089036395995,19.256102056654047,31.475788651343038,75.10839867843494,133.56071229116796,0.3359948609488811,0.998,0.0,0.0,,,,0.0005905364937249253,0.0013571580666990823,-0.0075792216933360385,0.010969966605004128,0.0008078950268593098
one_step_plugin,811,2,0.125,0.005,1.0,500,500,0,473,0.946,0.9224025315050628,0.9641157402780663,True,9.20903607000825,8.597689299472659,15.211831802765461,17.699128398558788,25.58180612684758,68.78151439578127,121.69465442212369,0.25047461443065233,0.998,0.0,0.0,,1.6498684771446686,1.0352327774943875,2.6969485542354538e-05,-0.00020219058370060655,-0.006892721077330922,0.007090897027969496,0.0015962515660941866
teacher_linear,811,2,0.25,0.01,0.0078125,500,500,0,473,0.946,0.9224025315050628,0.9641157402780663,True,0.07891843322902338,0.0740870493513418,0.12835205973654334,0.14525074857026815,0.21212914589071102,0.2963481974053672,0.5134082389461734,0.0035695468433685094,0.986,0.986,0.0,0.12786349743945766,,,-8.629805412678406e-06,-2.3724096278524926e-05,-0.00013081782964071472,-5.029110585122714e-05,1.0337180556783086e-05
one_step_plugin,811,2,0.25,0.01,0.0078125,500,500,0,474,0.948,0.9247336289693778,0.9657543019172321,True,0.07886768334203663,0.07430276616545511,0.12840856678208226,0.1454880155553015,0.21264323422252696,0.29721106466182046,0.513634267128329,0.00346039111883043,0.986,0.986,0.0,0.1279230257733634,0.035543770519149955,0.022423234564706754,-8.052231484879588e-07,-2.38944023388464e-05,-0.00012920008726705502,-4.3018332284349044e-05,6.637801040856352e-06
teacher_linear,811,2,0.25,0.01,0.015625,500,500,0,468,0.936,0.9108493724491366,0.9558157890532868,True,0.15790497186531824,0.14423849088283514,0.2677015994119059,0.3120057976008719,0.44901999460042363,0.5769539635313405,1.0708063976476236,0.003178854994680051,0.988,0.0,0.0,,,,3.7371136784846055e-05,6.614793743354801e-05,9.444668998647397e-05,-2.6768403743554145e-05,-2.755565901662281e-05
one_step_plugin,811,2,0.25,0.01,0.015625,500,500,0,468,0.936,0.9108493724491366,0.9558157890532868,True,0.15792024855928008,0.14398783398496912,0.2677635659792943,0.31438733864169344,0.45394089492572925,0.5759513359398765,1.0710542639171772,0.0032757644644403365,0.988,0.0,0.0,,0.041480324386292636,0.026174117254449555,4.508860844244832e-05,6.538356052375108e-05,9.752141088714521e-05,-1.9383289980686585e-05,-3.122310702748706e-05
teacher_linear,811,2,0.25,0.01,0.03125,500,500,0,476,0.952,0.9294192037426702,0.9690068312064947,True,0.3130400854433383,0.2892084052013728,0.5345892727485391,0.6186814949271995,0.9521902117969251,1.1568336208054912,2.1383570909941563,0.0068286393868927115,0.988,0.0,0.0,,,,5.054467610334998e-06,6.921252062399446e-05,-1.096405395700946e-05,0.00026035217968817335,-4.3463971291749816e-05
one_step_plugin,811,2,0.25,0.01,0.03125,500,500,0,476,0.952,0.9294192037426702,0.9690068312064947,True,0.31273700605062693,0.28951406265076185,0.5352996915926944,0.6153778310064739,0.966234290590221,1.1580562506030474,2.1411987663707777,0.00720198762006001,0.988,0.0,0.0,,0.06133624832309402,0.03858610006844721,1.267472415195179e-05,6.722794302861895e-05,-9.153491267485485e-06,0.00027576610742243053,-4.667787190634851e-05
teacher_linear,811,2,0.25,0.01,0.0625,500,500,0,480,0.96,0.9388973906117553,0.9753986879144546,True,0.6083214350950777,0.562141614094139,1.0308913234696828,1.1908302797636965,1.6091043009386556,2.248566456376556,4.123565293878731,0.01454585592328143,0.992,0.0,0.0,,,,-1.739659160225008e-05,-0.00024729708537410216,-8.268691002133975e-05,-0.0005154869052997812,6.71469642430254e-05
one_step_plugin,811,2,0.25,0.01,0.0625,500,500,0,482,0.964,0.9436998237982089,0.9785271434139067,True,0.606684891361125,0.5627373550781348,1.023740965198151,1.1922872366265036,1.6051776340129105,2.2509494203125393,4.094963860792604,0.014825458944227023,0.992,0.0,0.0,,0.1088213087025405,0.06817535356931334,-1.1389937410013432e-05,-0.00023666487940733586,-5.793666229205949e-05,-0.000537068709068958,6.108454578290356e-05
teacher_linear,811,2,0.25,0.01,1.0,500,500,0,479,0.958,0.9365130594670811,0.9738164232238529,True,9.830813939423122,9.203709580807026,16.659384154576525,18.96018287695673,31.125025379143462,36.8148383232281,66.6375366183061,0.40230064094834783,0.986,0.0,0.0,,,,0.001440165091338518,0.0012796111186963337,0.0006625708053556558,0.015939493475847756,-0.0008575294093022103
one_step_plugin,811,2,0.25,0.01,1.0,500,500,0,479,0.958,0.9365130594670811,0.9738164232238529,True,9.112936755984924,8.398399934314767,14.803134519449387,16.98372572032261,29.64379546333613,33.59359973725907,59.21253807779755,0.6708402529503524,0.986,0.0,0.0,,1.6894851432680769,1.0558590830019998,0.0010930611635454443,-0.00017644439664806747,0.00821828159665558,0.025513146960609454,-0.0005965705303192835
teacher_linear,811,2,0.5,0.02,0.0078125,500,500,0,476,0.952,0.9294192037426702,0.9690068312064947,True,0.07413031371372628,0.06963982251344215,0.1238297983014101,0.1438783365764653,0.22219430331972806,0.1392796450268843,0.2476595966028202,0.002522496924536083,0.988,0.988,0.0,0.12399608506304821,,,1.0817542529723174e-05,-1.514056256754861e-05,-1.2473853144279873e-05,9.762815774236842e-05,-1.2152165123645309e-05
one_step_plugin,811,2,0.5,0.02,0.0078125,500,500,0,475,0.95,0.927072378349521,0.9673848198506699,True,0.07411879491130222,0.07044418349937516,0.12318587797485364,0.14453658031696445,0.22043862977546702,0.14088836699875032,0.24637175594970728,0.003118219082476826,0.988,0.988,0.0,0.12329032567110974,0.06673408222779853,0.042201983069708474,4.111583468607155e-05,-1.6838032170526853e-05,-6.438297534164944e-06,0.00011343029865227595,-2.5987475393450185e-05
teacher_linear,811,2,0.5,0.02,0.015625,500,500,0,475,0.95,0.927072378349521,0.9673848198506699,True,0.14891921825095025,0.13655489511808983,0.25213471779216734,0.29101978467547573,0.39336426933765023,0.27310979023617965,0.5042694355843347,0.008223549077968607,0.99,0.0,0.0,,,,-1.8862315731521355e-05,-3.336249756491955e-05,0.00020406399920200324,-0.00025513071281534246,4.1893902726596044e-07
one_step_plugin,811,2,0.5,0.02,0.015625,500,500,0,474,0.948,0.9247336289693778,0.9657543019172321,True,0.14885441606898067,0.13557747454930497,0.25399322050163314,0.2890472738213138,0.39769548942878513,0.27115494909860993,0.5079864410032663,0.008155105161226504,0.99,0.0,0.0,,0.07013043374428007,0.04426646048797818,1.0679607643677112e-05,-3.538982381081279e-05,0.00020764135914423838,-0.0002484951017069949,-1.333945488547067e-05
teacher_linear,811,2,0.5,0.02,0.03125,500,500,0,480,0.96,0.9388973906117553,0.9753986879144546,True,0.2993807033859921,0.26709772219908046,0.5288749454491614,0.5845832722422314,0.9549310761308395,0.5341954443981609,1.0577498908983227,0.009995220742195922,0.996,0.0,0.0,,,,1.2541936846296314e-05,0.00014693592049621468,-0.00012075863486421187,0.0003514423704809935,2.2907904451210936e-06
one_step_plugin,811,2,0.5,0.02,0.03125,500,500,0,480,0.96,0.9388973906117553,0.9753986879144546,True,0.29877410142482713,0.26755237320871056,0.5208921368539287,0.5808421785037643,0.9613042181661859,0.5351047464174211,1.0417842737078573,0.010040496745764283,0.996,0.0,0.0,,0.08264755691376596,0.052247759013568304,4.133527380938574e-05,0.00014371053471273613,-0.00011244550168664977,0.00035522943731153625,-1.0259298814959197e-05
teacher_linear,811,2,0.5,0.02,0.0625,500,500,0,477,0.954,0.9317745721187621,0.9706198246075972,True,0.591686705636354,0.5455469847982806,0.9654711507905909,1.1404872790765181,1.9622836901373804,1.0910939695965611,1.9309423015811817,0.03371229050933849,0.986,0.0,0.0,,,,6.749508698319223e-05,0.0001710716524252132,-0.00033181413464206805,0.0012874213099617806,-0.00013059212799905288
one_step_plugin,811,2,0.5,0.02,0.0625,500,500,0,477,0.954,0.9317745721187621,0.9706198246075972,True,0.5901506237970415,0.5388742211721673,0.9804260376623107,1.1370044235803116,1.9613561915052868,1.0777484423443346,1.9608520753246215,0.032813241123348984,0.986,0.0,0.0,,0.12228568463437281,0.07750747857786155,9.361933784038205e-05,0.00016980555324758054,-0.0003346355767961974,0.001246328820077176,-0.00014078020275019865
teacher_linear,811,2,0.5,0.02,1.0,500,500,0,475,0.95,0.927072378349521,0.9673848198506699,True,10.010161642064947,9.39494290479704,16.514609532791464,19.321991786567942,32.775182607245064,18.78988580959408,33.02921906558293,0.26955529212126006,0.99,0.0,0.0,,,,-0.0009815233610738858,0.0010114103689755221,0.005998185986446828,0.00884332205736589,-0.0002952450436813775
one_step_plugin,811,2,0.5,0.02,1.0,500,500,0,468,0.936,0.9108493724491366,0.9558157890532868,True,9.236600204984443,8.66291690670209,14.752396986269176,17.510979100580304,27.949990551695684,17.32583381340418,29.50479397253835,0.3155135428894174,0.992,0.0,0.0,,1.7048149359880183,1.0624995512908022,-0.0010610430937325749,0.0015004202749251887,0.007200504818062564,0.010158201710910215,-0.000929875320656498
teacher_linear,811,2,1.0,0.04,0.0078125,500,500,0,471,0.942,0.9177617791061647,0.9608161312028122,True,0.07467374810122974,0.06832990334081257,0.127896182033474,0.14385256370989147,0.2665721877122413,0.06832990334081257,0.127896182033474,0.0014767278045625758,0.99,0.99,0.0,0.1273407824801474,,,-7.845067570403513e-06,-2.017604732929164e-05,4.674630886834438e-05,-2.871744952222255e-05,3.2607887289828885e-06
one_step_plugin,811,2,1.0,0.04,0.0078125,500,500,0,464,0.928,0.901712562663143,0.949065666874867,False,0.07465357550854684,0.06796473839801027,0.12935843302647967,0.1427736072760182,0.2637149482585541,0.06796473839801027,0.12935843302647967,0.0034465678535821067,0.988,0.988,0.0,0.12913063535090477,0.1312365328728425,0.08288586146808506,0.00010906544399595305,-3.3460334375110304e-05,6.03368727940673e-05,-3.1014714627318474e-06,-4.838497242556569e-05
teacher_linear,811,2,1.0,0.04,0.015625,500,500,0,481,0.962,0.9412927095367715,0.9769692291937524,True,0.14932710175291397,0.13514250609970685,0.25541484475732035,0.29177949412996435,0.43066134454489474,0.13514250609970685,0.25541484475732035,0.01238073526713981,0.986,0.0,0.0,,,,-2.447468078582357e-05,-1.3283662975833413e-05,0.000253209724756856,0.00042445791266028376,-1.4036351912369294e-05
