base_seed,trial,amplitude_multiplier,noise_multiplier,replicate,q_true_norm,affine_forward_mismatch_relative_l2,numerical_success,numerical_error,one_step_raw_q_norm,one_step_boundary_hit,one_step_q_relative_l2,iterative_q_relative_l2,one_step_qref_error,iterative_qref_error,one_step_field_relative_l2,iterative_field_relative_l2,one_step_sequence_relative_l2,iterative_sequence_relative_l2,one_step_objective,iterative_objective,iterative_objective_monotone,iterative_iterations,iterative_accepted_steps,iterative_rejected_steps,iterative_armijo_accepts,iterative_trust_hit_count,iterative_local_boundary_hit_count,iterative_stop_reason,one_step_profile_evaluations,iterative_profile_evaluations,iterative_factorizations,iterative_normal_assemblies,iterative_jacobian_solves,one_step_wall_seconds,iterative_wall_seconds
811,2,0.5,0.0078125,1,0.02,4.02616889818002e-07,True,,0.01936365862858509,False,0.1084765298209555,0.0879630011075,0.05423826491047775,0.04398150055375,0.009590332263495788,0.009664439987080772,0.006023609339428639,0.006068095912273196,1.2673205505001747e-07,1.267299550431611e-07,True,4,3,0,0,0,0,step_tolerance,1,4,4,4,4,0.007090249913744628,0.035776915960013866
811,2,0.5,0.0078125,2,0.02,4.02616889818002e-07,True,,0.021246611343100994,False,0.09526781574188414,0.09514134885868078,0.04763390787094207,0.04757067442934039,0.010286693645653702,0.010015457174720221,0.006390619600401838,0.006223785942564343,1.261525468047775e-07,1.2614963158615568e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.007002625032328069,0.035581415984779596
811,2,0.5,0.0078125,3,0.02,4.02616889818002e-07,True,,0.01874433385408404,False,0.1115274080656858,0.08554155900430599,0.0557637040328429,0.042770779502152995,0.012916853062941436,0.012816235297286387,0.008156041813773225,0.008107774313489234,1.262081111985782e-07,1.262049427337885e-07,True,4,3,0,0,0,0,step_tolerance,1,4,4,4,4,0.007481166976504028,0.035330082988366485
811,2,0.5,0.0078125,4,0.02,4.02616889818002e-07,True,,0.01983444611385808,False,0.07850376937368156,0.08891275497699519,0.03925188468684078,0.044456377488497595,0.009033104047302362,0.009122599854295936,0.005777558595447928,0.0058393386485279496,1.265344422398726e-07,1.2653189019221198e-07,True,3,2,0,0,1,0,step_tolerance,1,3,3,3,3,0.006980750011280179,0.026490833959542215
811,2,0.5,0.0078125,5,0.02,4.02616889818002e-07,True,,0.021232060779939624,False,0.16918240386541294,0.16405109394845982,0.08459120193270647,0.08202554697422991,0.01306713825841225,0.012956669928683181,0.008221150185686466,0.008157407813969534,1.261187291000579e-07,1.2611594349858405e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.006736790994182229,0.03519354108721018
811,2,0.5,0.0078125,6,0.02,4.02616889818002e-07,True,,0.018302446578526577,False,0.1305263730047244,0.1271983475455046,0.0652631865023622,0.0635991737727523,0.013130628690003707,0.01291154793741867,0.008151192617062389,0.008008064236949075,1.2616522304994758e-07,1.261620548314434e-07,True,3,2,0,0,0,0,step_tolerance,1,3,3,3,3,0.006902000051923096,0.02644037501886487
811,2,0.5,0.0078125,7,0.02,4.02616889818002e-07,True,,0.01951505745577016,False,0.18579606274785573,0.19613891486538526,0.09289803137392787,0.09806945743269263,0.019647020645505945,0.019292538239231206,0.012332121825487086,0.012112465163311518,1.2677853732605645e-07,1.2677459543634435e-07,True,3,2,0,0,0,0,step_tolerance,1,3,3,3,3,0.007185125024989247,0.02675779105629772
811,2,0.5,0.0078125,8,0.02,4.02616889818002e-07,True,,0.022350910182038164,False,0.14393485169929168,0.15414308790061443,0.07196742584964584,0.07707154395030721,0.013718009162209345,0.013843849632973533,0.008568739564010448,0.00865941647912736,1.2650404207796472e-07,1.2650209636690924e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.006878959015011787,0.03562249999959022
811,2,0.5,0.0078125,9,0.02,4.02616889818002e-07,True,,0.01953548695913964,False,0.17503758653624898,0.18473319280089612,0.08751879326812449,0.09236659640044806,0.014643435569417875,0.014706326594672015,0.009277878146473037,0.009316324045083849,1.2701686152670928e-07,1.2701512669965566e-07,True,3,2,0,0,0,0,step_tolerance,1,3,3,3,3,0.006956542027182877,0.027030959026888013
811,2,0.5,0.0078125,10,0.02,4.02616889818002e-07,True,,0.0226432862202325,False,0.20317665095542473,0.22737953348397968,0.10158832547771236,0.11368976674198984,0.013306178236701244,0.013269396527526234,0.008118057683281235,0.008091183068352902,1.2629325623012377e-07,1.262908194359738e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.006754208006896079,0.036785458913072944
811,2,0.5,0.0078125,11,0.02,4.02616889818002e-07,True,,0.017282425957613524,False,0.18408153986065065,0.1570756706503759,0.09204076993032533,0.07853783532518795,0.010092429677645027,0.009892219980603858,0.006540976854146392,0.006411521789470755,1.2810980208683893e-07,1.2810721361963335e-07,True,3,2,0,0,0,0,step_tolerance,1,3,3,3,3,0.007269499939866364,0.026867167092859745
811,2,0.5,0.0078125,12,0.02,4.02616889818002e-07,True,,0.020514376671089893,False,0.06165934277239462,0.06174503852666131,0.03082967138619731,0.030872519263330653,0.011481003772676888,0.011531456967143654,0.007155446651347252,0.007196544588042514,1.2670750885680214e-07,1.2670525731888795e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.006809875019825995,0.03440841694828123
811,2,0.5,0.0078125,13,0.02,4.02616889818002e-07,True,,0.020841809242100443,False,0.09599977549539059,0.10295853309231096,0.04799988774769529,0.05147926654615548,0.012936555966416784,0.012809954727200165,0.00811268229754885,0.008051181548423018,1.2779764397002588e-07,1.2779512578258636e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.007217791979201138,0.03633254102896899
811,2,0.5,0.0078125,14,0.02,4.02616889818002e-07,True,,0.019804127830268158,False,0.0522085697335488,0.04216739119130644,0.0261042848667744,0.02108369559565322,0.012612889498646184,0.0125544901524328,0.008047631119306538,0.00800768895516144,1.256201073802247e-07,1.2561748298997506e-07,True,3,2,0,0,1,0,step_tolerance,1,3,3,3,3,0.0068265830632299185,0.025829915888607502
811,2,0.5,0.0078125,15,0.02,4.02616889818002e-07,True,,0.020885734142817688,False,0.07441568795726476,0.0800965236095981,0.03720784397863238,0.04004826180479905,0.011815545158942745,0.011821815598971143,0.007258149952435355,0.00726724430398323,1.2658392817021693e-07,1.2658148106635702e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.007121374947018921,0.03614870796445757
811,2,0.5,0.015625,0,0.02,4.02616889818002e-07,True,,0.022837067901188914,False,0.20771843447563543,0.22052247623724608,0.10385921723781771,0.11026123811862304,0.02624723471077403,0.026212012998367205,0.01616058855288545,0.01614522709109284,1.6128206820109701e-07,1.612800193266513e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.007336041075177491,0.03772725001908839
811,2,0.5,0.015625,1,0.02,4.02616889818002e-07,True,,0.012094325091381654,False,0.8090615579982712,0.7768264475600224,0.4045307789991356,0.3884132237800112,0.024139982756395607,0.024073648161519495,0.015185694449789183,0.015142318094849694,1.6134572585224948e-07,1.6134350677529534e-07,True,3,2,0,0,0,0,step_tolerance,1,3,3,3,3,0.007032874971628189,0.02658150007482618
811,2,0.5,0.015625,2,0.02,4.02616889818002e-07,True,,0.014124452931563548,False,0.4557788991583577,0.4305594862603506,0.22788944957917884,0.2152797431301753,0.02363127073680137,0.02315942904541102,0.014908118704411544,0.014607162280114014,1.6536255002541946e-07,1.653575200994825e-07,True,3,2,0,0,0,0,step_tolerance,1,3,3,3,3,0.006669916911050677,0.02708995807915926
811,2,0.5,0.015625,3,0.02,4.02616889818002e-07,True,,0.02063608126600308,False,0.1356241980806343,0.15067389370690978,0.06781209904031715,0.07533694685345489,0.027653912890159994,0.027407074723595735,0.017592974452073598,0.017437983958629333,1.6367074114133163e-07,1.6366632805825888e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.0067393749486655,0.03571991703938693
811,2,0.5,0.015625,4,0.02,4.02616889818002e-07,True,,0.015913267412972984,False,0.4047287596701173,0.4021169487135676,0.20236437983505864,0.2010584743567838,0.026955959359363697,0.026831449746906013,0.01705440523759451,0.016972923310377416,1.6400112326227598e-07,1.6399833359238882e-07,True,3,2,0,0,0,0,step_tolerance,1,3,3,3,3,0.006742540979757905,0.02682087500579655
811,2,0.5,0.015625,5,0.02,4.02616889818002e-07,True,,0.021400548272031295,False,0.14801152378146168,0.16959661100324575,0.07400576189073084,0.08479830550162287,0.03030925462282943,0.030014454809383823,0.018801119091430375,0.01862123197285985,1.7026742609163592e-07,1.702626747371392e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.0068419999442994595,0.036023791995830834
811,2,0.5,0.015625,6,0.02,4.02616889818002e-07,True,,0.01798049517894731,False,0.24735752561594282,0.24736661585308461,0.12367876280797141,0.12368330792654231,0.03894755239431932,0.038595007954777404,0.02461603375968169,0.024377572925795118,1.665235879381653e-07,1.6651877900439e-07,True,3,2,0,0,0,0,step_tolerance,1,3,3,3,3,0.00698016700334847,0.02735874999780208
811,2,0.5,0.015625,7,0.02,4.02616889818002e-07,True,,0.02308181969363655,False,0.2053182074604065,0.22007953302210728,0.10265910373020325,0.11003976651105364,0.02679794058510826,0.02670536819526579,0.016664976106434266,0.016609248439284855,1.6405322462010968e-07,1.6404978435477684e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.006839582929387689,0.03634625009726733
811,2,0.5,0.015625,8,0.02,4.02616889818002e-07,True,,0.026421059879536975,False,0.53664613041975,0.5239284588103198,0.268323065209875,0.2619642294051599,0.024566170799217905,0.024546515780935897,0.015073267184203688,0.015065934042389695,1.6378192784310145e-07,1.637799101734879e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.006791874999180436,0.03563233301974833
811,2,0.5,0.015625,9,0.02,4.02616889818002e-07,True,,0.018818615833837822,False,0.109980344166585,0.0924800077703965,0.0549901720832925,0.04624000388519825,0.021491217912998423,0.02148816691136529,0.013400185911921447,0.013395354385070004,1.7349731640903111e-07,1.7349444781531306e-07,True,4,3,0,0,0,0,step_tolerance,1,4,4,4,4,0.007069749990478158,0.035640957998111844
811,2,0.5,0.015625,10,0.02,4.02616889818002e-07,True,,0.020394653814739462,False,0.113911060838359,0.10327541627787241,0.0569555304191795,0.05163770813893621,0.027591926459930763,0.0272908776577613,0.017178155805578507,0.017010851302917462,1.6603196573541065e-07,1.6602719581142776e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.007069000042974949,0.03539004095364362
811,2,0.5,0.015625,11,0.02,4.02616889818002e-07,True,,0.017203888564718748,False,0.2011794370114203,0.16982925896479031,0.10058971850571015,0.08491462948239516,0.046500966424496595,0.04588369337573709,0.02833568826488712,0.0279428472449204,1.7019095061069172e-07,1.7018431166364693e-07,True,3,2,0,0,0,0,step_tolerance,1,3,3,3,3,0.006616084021516144,0.026654917048290372
811,2,0.5,0.015625,12,0.02,4.02616889818002e-07,True,,0.026630025718901322,False,0.4114365633598009,0.4316733186603524,0.20571828167990044,0.2158366593301762,0.03235462106403071,0.0322015695501625,0.020000793287352797,0.019909473376974463,1.6670810274338024e-07,1.6670514617052775e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.006576750078238547,0.03554145805537701
811,2,0.5,0.015625,13,0.02,4.02616889818002e-07,True,,0.022799388808403088,False,0.21977250203521906,0.2185304722185991,0.10988625101760953,0.10926523610929954,0.021771713937988522,0.021862022902668678,0.013815162264246833,0.013871565228127745,1.6835195409102824e-07,1.6834988884198396e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.006945000030100346,0.03600416600238532
811,2,0.5,0.015625,14,0.02,4.02616889818002e-07,True,,0.0218009524640362,False,0.19355109458332426,0.21135881156887915,0.09677554729166213,0.10567940578443957,0.021855000368444163,0.021745881165556688,0.013834708345837977,0.013759386810867847,1.618965260457411e-07,1.618937406828625e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.007160917040891945,0.03462966706138104
811,2,0.5,0.015625,15,0.02,4.02616889818002e-07,True,,0.02409338668938271,False,0.5063533368822011,0.5266351932383497,0.25317666844110054,0.26331759661917487,0.02879936068751793,0.02849730139904972,0.018024962607918738,0.017843824983738727,1.662366971493342e-07,1.6623232650813082e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.00708424998447299,0.03478404204361141
811,2,1.0,0.0078125,0,0.04,8.233230120636231e-07,True,,0.04308787337928635,False,0.09470574883487198,0.09443344142334463,0.09470574883487198,0.09443344142334463,0.019852924461449976,0.020071909494677524,0.012444279575323094,0.012579246392522534,1.2589398953161322e-07,1.2588675295639183e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.006952041061595082,0.03585070907138288
811,2,1.0,0.0078125,1,0.04,8.233230120636231e-07,True,,0.03713216107149328,False,0.10726996055314683,0.10045253826821927,0.10726996055314683,0.10045253826821927,0.011320822299633018,0.011141301635628363,0.007009217792832079,0.0069118145614659385,1.2564792178057855e-07,1.256382083024815e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.006610624957829714,0.036420000018551946
811,2,1.0,0.0078125,2,0.04,8.233230120636231e-07,True,,0.041736270758851786,False,0.07346978238751455,0.08956823407710003,0.07346978238751455,0.08956823407710003,0.009943972869937194,0.010081793569867228,0.006461525480104942,0.006552811582515605,1.2705811703188044e-07,1.270485839992364e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.007232957985252142,0.035760250058956444
811,2,1.0,0.0078125,3,0.04,8.233230120636231e-07,True,,0.03987752314282051,False,0.09760254805091526,0.08977897850789374,0.09760254805091526,0.08977897850789374,0.014513770213846637,0.014085803888449721,0.009173716599202455,0.008911783346914587,1.2678110890327027e-07,1.2677036304243768e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.0067755409982055426,0.03494220809079707
811,2,1.0,0.0078125,4,0.04,8.233230120636231e-07,True,,0.04122976894570087,False,0.10166852867338291,0.11234294909122197,0.10166852867338291,0.11234294909122197,0.016130780094364246,0.016198462835352877,0.010280293361460297,0.010324256166561161,1.2660069069876046e-07,1.2659093174330118e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.006875167018733919,0.03559020801912993
811,2,1.0,0.0078125,5,0.04,8.233230120636231e-07,True,,0.04101448155181134,False,0.08957218252738931,0.10091002108824289,0.08957218252738931,0.10091002108824289,0.011544678974203875,0.011416756140034037,0.007155588963329794,0.007074779219715631,1.2498745176132634e-07,1.249781265542578e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.007192417047917843,0.037895584013313055
811,2,1.0,0.0078125,6,0.04,8.233230120636231e-07,True,,0.03941952662941612,False,0.02704704681156208,0.028007023144156293,0.02704704681156208,0.028007023144156293,0.014012771152357521,0.013365403953332062,0.008672516967408098,0.00829337252546449,1.266786326969731e-07,1.266669605803162e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.007195584010332823,0.034703291952610016
811,2,1.0,0.0078125,7,0.04,8.233230120636231e-07,True,,0.04127955490518724,False,0.0443465712872662,0.05564681298350388,0.0443465712872662,0.05564681298350388,0.012658624963765783,0.012656976669050468,0.008139443782225786,0.008159144950325273,1.2695884632531284e-07,1.2694879124443914e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.006822542054578662,0.03640329197514802
811,2,1.0,0.0078125,8,0.04,8.233230120636231e-07,True,,0.04039046738030849,False,0.053746756567602263,0.060261772826730384,0.053746756567602263,0.060261772826730384,0.015682457294891223,0.015600488755552405,0.009670048431856969,0.009635528000497542,1.2570395657466757e-07,1.2569446390278227e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.007052166038192809,0.03576833405531943
811,2,1.0,0.0078125,9,0.04,8.233230120636231e-07,True,,0.03976619593213749,False,0.06129067518487612,0.0550505478186657,0.06129067518487612,0.0550505478186657,0.012814725090501832,0.013090233229978728,0.0077460137659139516,0.007918634371211436,1.2592174331304678e-07,1.2591517120440333e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.006770792067982256,0.03487124992534518
811,2,1.0,0.0078125,10,0.04,8.233230120636231e-07,True,,0.03826033073289207,False,0.07096472526742406,0.052979079670167135,0.07096472526742406,0.052979079670167135,0.015432287508084747,0.015330555419488596,0.009714254522558542,0.0096517474075735,1.2529274267888142e-07,1.2528304080370333e-07,True,5,4,0,0,1,0,step_tolerance,1,5,5,5,5,0.006946749985218048,0.04394212493207306
811,2,1.0,0.0078125,11,0.04,8.233230120636231e-07,True,,0.040306110132298296,False,0.026827252181393493,0.036149407469463865,0.026827252181393493,0.036149407469463865,0.019169688903395272,0.018806289013531065,0.011759138533706977,0.011558260383561253,1.2542263482848935e-07,1.2541148482846222e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.006749749998562038,0.036524750059470534
811,2,1.0,0.0078125,12,0.04,8.233230120636231e-07,True,,0.03898318249700009,False,0.07138633874997707,0.06763182913679035,0.07138633874997707,0.06763182913679035,0.0199579746885332,0.019735663763106093,0.012127222703232285,0.01199770913263275,1.2665214247671684e-07,1.2664209998313793e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.00706370803527534,0.03565358300693333
811,2,1.0,0.0078125,13,0.04,8.233230120636231e-07,True,,0.036652262977324615,False,0.12282051995700406,0.10967428784776333,0.12282051995700406,0.10967428784776333,0.017433317553280942,0.017123034720162588,0.01080029385823285,0.010603313670860155,1.2725894215758541e-07,1.2724973035572295e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.00709479209035635,0.035466082976199687
811,2,1.0,0.0078125,14,0.04,8.233230120636231e-07,True,,0.04189505780483449,False,0.06798952274324317,0.07478750709111673,0.06798952274324317,0.07478750709111673,0.010499798080127052,0.010399964666545447,0.006531258995134962,0.006494839221023056,1.2601217705167548e-07,1.2600259261402053e-07,True,5,4,0,0,1,0,step_tolerance,1,5,5,5,5,0.006922333035618067,0.04509799997322261
811,2,1.0,0.0078125,15,0.04,8.233230120636231e-07,True,,0.037956783862171266,False,0.1017465943437722,0.08926295056278656,0.1017465943437722,0.08926295056278656,0.010174556364711186,0.009873066622144776,0.00638210646303344,0.006204252347442602,1.2790351493248832e-07,1.278940250655318e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.007218666025437415,0.03658316598739475
811,2,1.0,0.015625,0,0.04,8.233230120636231e-07,True,,0.045615433595869656,False,0.17506777060790038,0.17157826579631014,0.17506777060790038,0.17157826579631014,0.021023915646772848,0.021186518947939846,0.013107792331892233,0.013204862408798654,1.6911814671973895e-07,1.6910982956676936e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.006925208959728479,0.03569266595877707
811,2,1.0,0.015625,1,0.04,8.233230120636231e-07,True,,0.03845397667244285,False,0.1025004603278389,0.0827428923876828,0.1025004603278389,0.0827428923876828,0.023697840563005817,0.023378498077704517,0.01456643517646032,0.014360567546945391,1.6621385524786223e-07,1.6619796044669773e-07,True,5,4,0,0,1,0,step_tolerance,1,5,5,5,5,0.007067042053677142,0.044714041985571384
811,2,1.0,0.015625,2,0.04,8.233230120636231e-07,True,,0.036372855327581895,False,0.13622272528783227,0.12690982789360142,0.13622272528783227,0.12690982789360142,0.021782696172574494,0.021338413841397633,0.0141544956059645,0.01389632601814679,1.6551176752632767e-07,1.6550148219829004e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.007010582950897515,0.03532366699073464
811,2,1.0,0.015625,3,0.04,8.233230120636231e-07,True,,0.04634760375415665,False,0.21452970130707077,0.21376895501344126,0.21452970130707077,0.21376895501344126,0.029413134247680862,0.028528386588102778,0.018134798892430252,0.01761464644009499,1.653553706958721e-07,1.6534023662976932e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.006945458007976413,0.035800250014290214
811,2,1.0,0.015625,4,0.04,8.233230120636231e-07,True,,0.04407784573959549,False,0.12902379635442243,0.13728163757746883,0.12902379635442243,0.13728163757746883,0.024530755982946174,0.02461900372606427,0.015423319310609286,0.015466470896818275,1.7065820609748433e-07,1.7064903080617863e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.006856959080323577,0.035600499948486686
811,2,1.0,0.015625,5,0.04,8.233230120636231e-07,True,,0.03678344859002304,False,0.12569802788056858,0.13408880533047365,0.12569802788056858,0.13408880533047365,0.03223480090575806,0.03236464573758976,0.020550219174699888,0.020641178369977604,1.6540561389577288e-07,1.653977481258949e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.006635583005845547,0.035635082982480526
811,2,1.0,0.015625,6,0.04,8.233230120636231e-07,True,,0.044567497915347476,False,0.1867533743771724,0.17538799597454915,0.1867533743771724,0.17538799597454915,0.02963673899283743,0.029937022743452633,0.018733862372374684,0.018917766999706175,1.6566655106220569e-07,1.656593871795631e-07,True,5,4,0,0,1,0,step_tolerance,1,5,5,5,5,0.0070729589788243175,0.04497091693338007
811,2,1.0,0.015625,7,0.04,8.233230120636231e-07,True,,0.03901812986714139,False,0.059059428066501225,0.0684156959789172,0.059059428066501225,0.0684156959789172,0.021198543963198032,0.021381200333888455,0.013569578835272584,0.013681293057792837,1.7303404905727105e-07,1.7302639934811696e-07,True,5,4,0,0,1,0,step_tolerance,1,5,5,5,5,0.006954250042326748,0.04399166698567569
811,2,1.0,0.015625,8,0.04,8.233230120636231e-07,True,,0.031217631808621943,False,0.35700602344110066,0.33933716707968165,0.35700602344110066,0.33933716707968165,0.025658370125936285,0.025207724118996206,0.016252911492553396,0.015970449235841472,1.6640430390174185e-07,1.6639191319930145e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.007125541917048395,0.03681262501049787
811,2,1.0,0.015625,9,0.04,8.233230120636231e-07,True,,0.04303373792837548,False,0.12103289634078776,0.13043190322559747,0.12103289634078776,0.13043190322559747,0.035295416751473775,0.03547505453181418,0.021458433954846246,0.02157535925172475,1.6714193515717483e-07,1.6713549760799149e-07,True,5,4,0,0,1,0,step_tolerance,1,5,5,5,5,0.006695375079289079,0.04460704198572785
811,2,1.0,0.015625,10,0.04,8.233230120636231e-07,True,,0.04012263854011581,False,0.031125060716407305,0.02952274223938996,0.031125060716407305,0.02952274223938996,0.020432447335076865,0.0204495620109537,0.012538560143670989,0.012540612342097262,1.6495989170507112e-07,1.6495051246336652e-07,True,5,4,0,0,1,0,step_tolerance,1,5,5,5,5,0.006822000024840236,0.04512933304067701
811,2,1.0,0.015625,11,0.04,8.233230120636231e-07,True,,0.0423088414922387,False,0.10811671053600057,0.12667995674094412,0.10811671053600057,0.12667995674094412,0.01927518599959018,0.01948343550669955,0.012607426003797871,0.01277214198956367,1.6763722064865025e-07,1.6762457910473925e-07,True,5,4,0,0,1,0,step_tolerance,1,5,5,5,5,0.007508832961320877,0.04428854095749557
811,2,1.0,0.015625,12,0.04,8.233230120636231e-07,True,,0.04142988245421916,False,0.058542958811498874,0.04838123252536566,0.058542958811498874,0.04838123252536566,0.03664700456199239,0.03545537038551011,0.022534854530096127,0.02181403589216543,1.6700600415637834e-07,1.669829877712495e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.00659679202362895,0.03774845798034221
811,2,1.0,0.015625,13,0.04,8.233230120636231e-07,True,,0.04563034507344542,False,0.18291172767405378,0.18482386781198606,0.18291172767405378,0.18482386781198606,0.053117168414741726,0.05196118098045167,0.03272169296487612,0.032053648138719595,1.6988925232487232e-07,1.6986746480924669e-07,True,5,4,0,0,1,0,step_tolerance,1,5,5,5,5,0.007243250031024218,0.046517041977494955
811,2,1.0,0.015625,14,0.04,8.233230120636231e-07,True,,0.03731131111046698,False,0.18506164782649304,0.1913721575749709,0.18506164782649304,0.1913721575749709,0.0303115955678182,0.029779582120804435,0.01876772789113991,0.018453179840209184,1.6745760174444852e-07,1.6744232823741497e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.007222832995466888,0.036458165966905653
811,2,1.0,0.015625,15,0.04,8.233230120636231e-07,True,,0.03559901717324131,False,0.18358186486399886,0.17973335097526416,0.18358186486399886,0.17973335097526416,0.022537805146518434,0.022287087151980394,0.014469598331908418,0.014320779491446549,1.6993464776157607e-07,1.6992358160996573e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.007095291977748275,0.036164124961942434
811,2,2.0,0.0078125,0,0.08,9.944200100299162e-06,True,,0.07828862688184907,False,0.03254991626633706,0.022356690533835554,0.06509983253267412,0.04471338106767111,0.012508164457026665,0.011681217039376631,0.007815196362518593,0.007267740865060236,1.2635303947584003e-07,1.2625067797857801e-07,True,5,4,0,0,2,0,step_tolerance,1,5,5,5,5,0.0073155410354956985,0.04608391609508544
811,2,2.0,0.0078125,1,0.08,9.944200100299162e-06,True,,0.07806225076195636,False,0.03517565419351436,0.029000898039537537,0.07035130838702872,0.058001796079075074,0.011875859172480652,0.012262715945219122,0.007344213193308031,0.007530915797518032,1.2723854090815124e-07,1.2714531468488378e-07,True,5,4,0,0,2,0,step_tolerance,1,5,5,5,5,0.006972292088903487,0.04626150010153651
811,2,2.0,0.0078125,2,0.08,9.944200100299162e-06,True,,0.08036284198902939,False,0.009359656052936057,0.011521662464457702,0.018719312105872115,0.023043324928915403,0.017779457187062097,0.018973771386572875,0.01098037782838546,0.011679329981284644,1.2597724335349075e-07,1.2589236187689532e-07,True,5,4,0,0,2,0,step_tolerance,1,5,5,5,5,0.007597832940518856,0.046153082977980375
811,2,2.0,0.0078125,3,0.08,9.944200100299162e-06,True,,0.08003922404017472,False,0.03785207733956777,0.03660683083702351,0.07570415467913554,0.07321366167404703,0.014309982374212663,0.013846113666575476,0.00919555467344084,0.008901008227355494,1.2646661866553534e-07,1.263591742060748e-07,True,5,4,0,0,2,0,step_tolerance,1,5,5,5,5,0.007123999996110797,0.045660207979381084
811,2,2.0,0.0078125,4,0.08,9.944200100299162e-06,True,,0.07999066354772953,False,0.02910599261099501,0.03362502734693629,0.05821198522199002,0.06725005469387257,0.014159078811238455,0.01356642752111885,0.008882395494280366,0.008512806411337927,1.2738168871165255e-07,1.2727831389896338e-07,True,6,5,0,0,2,0,step_tolerance,1,6,6,6,6,0.007550874957814813,0.05437058303505182
811,2,2.0,0.0078125,5,0.08,9.944200100299162e-06,True,,0.07931008759416072,False,0.017613357428959597,0.014563347993331758,0.03522671485791919,0.029126695986663516,0.019616729567333204,0.016866613604233704,0.012131869349521878,0.010508142048495404,1.2696490595259768e-07,1.2684555508666145e-07,True,5,4,0,0,2,0,step_tolerance,1,5,5,5,5,0.006809333921410143,0.04530804103706032
811,2,2.0,0.0078125,6,0.08,9.944200100299162e-06,True,,0.08019431286043759,False,0.02073874242085329,0.019011988507387736,0.04147748484170658,0.03802397701477547,0.012770153985126851,0.011671548020685847,0.008144731944507367,0.0075268667497199095,1.2613272492448968e-07,1.260264286904876e-07,True,5,4,0,0,2,0,step_tolerance,1,5,5,5,5,0.00708875001873821,0.04487704089842737
811,2,2.0,0.0078125,7,0.08,9.944200100299162e-06,True,,0.07842412617027572,False,0.034872337092400854,0.03611407596509698,0.06974467418480171,0.07222815193019395,0.02168236303213689,0.021029130096101516,0.013398182466431922,0.01305625600077535,1.2622611400770718e-07,1.2611600185191873e-07,True,5,4,0,0,2,0,step_tolerance,1,5,5,5,5,0.007003874983638525,0.04438866698183119
811,2,2.0,0.0078125,8,0.08,9.944200100299162e-06,True,,0.08081174199443705,False,0.020930928893582574,0.027487510423869665,0.04186185778716515,0.05497502084773933,0.018575885715615813,0.01764459503343739,0.011572488385385602,0.010986581732130471,1.2571329338742494e-07,1.256045801399627e-07,True,5,4,0,0,2,0,step_tolerance,1,5,5,5,5,0.006956791039556265,0.04515529202762991
