split,sample_index,geometry_id,active_views,selected_baseline,accepted,uncertainty_score,ensemble_correction_ratio,ensemble_alpha,member_acceptance_rate,member_raw_ratio_mean,certificate_violation,candidate_relative_l2,candidate_gradient_relative_l2,candidate_front_f1,candidate_whitened_residual_rms,raw_ensemble_relative_l2,raw_ensemble_gradient_relative_l2,raw_ensemble_front_f1,raw_ensemble_whitened_residual_rms,pbb_fallback_relative_l2,pbb_fallback_gradient_relative_l2,pbb_fallback_front_f1,pbb_fallback_whitened_residual_rms,fixed_pg_relative_l2,fixed_pg_gradient_relative_l2,fixed_pg_front_f1,fixed_pg_whitened_residual_rms,projected_bb_relative_l2,projected_bb_gradient_relative_l2,projected_bb_front_f1,projected_bb_whitened_residual_rms,fista_relative_l2,fista_gradient_relative_l2,fista_front_f1,fista_whitened_residual_rms,gain_vs_fixed_pg_percent,gain_vs_projected_bb_percent,gain_vs_fista_percent
independent_lock,5,independent_lock_fa6777b6fc_1011100,4,projected_bb,False,0.05797044187784195,0.4419912099838257,0.7629398107528687,1.0,0.4533573091030121,False,0.3249432146549225,0.5623952150344849,0.6499999761581421,1.377379059791565,0.35211434960365295,0.5932431817054749,0.6000000238418579,1.5143463611602783,0.3249432146549225,0.5623952150344849,0.6499999761581421,1.377379059791565,0.39115649461746216,0.6048709154129028,0.6000000238418579,1.9605684280395508,0.3249432146549225,0.5623952150344849,0.6499999761581421,1.377379059791565,0.3593069314956665,0.5910261869430542,0.6000000238418579,1.6474324464797974,16.927566528320312,0.0,9.563889503479004
independent_lock,6,independent_lock_fa6777b6fc_0101001,3,projected_bb,False,0.044030942022800446,0.2721257209777832,0.9344311952590942,1.0,0.8976678848266602,False,0.6409938931465149,0.7271189093589783,0.7317072749137878,3.791081190109253,0.6372588872909546,0.7214783430099487,0.7317072749137878,3.9057021141052246,0.6409938931465149,0.7271189093589783,0.7317072749137878,3.791081190109253,0.7116785645484924,0.7866860628128052,0.7317072749137878,5.3659162521362305,0.6409938931465149,0.7271189093589783,0.7317072749137878,3.791081190109253,0.6803272366523743,0.7608751654624939,0.7317072749137878,4.659543037414551,9.932106018066406,0.0,5.7815327644348145
independent_lock,7,independent_lock_fa6777b6fc_1100101,4,projected_bb,False,0.04227467626333237,0.40953972935676575,0.7858709096908569,1.0,0.2624191343784332,False,0.395081102848053,0.5578543543815613,0.5,2.1701061725616455,0.4260162115097046,0.5980261564254761,0.44999998807907104,2.4675605297088623,0.395081102848053,0.5578543543815613,0.5,2.1701061725616455,0.49651920795440674,0.6329840421676636,0.40000003576278687,3.2604215145111084,0.395081102848053,0.5578543543815613,0.5,2.1701061725616455,0.4540534019470215,0.6075007915496826,0.40000003576278687,2.7655253410339355,20.42984390258789,0.0,12.98796558380127
independent_lock,8,independent_lock_fa6777b6fc_0011001,3,projected_bb,False,0.055079277604818344,0.2213069200515747,0.9970085024833679,1.0,0.8343384861946106,False,0.6037478446960449,0.686617910861969,0.8500000238418579,1.5648695230484009,0.601313054561615,0.6801382899284363,0.8500000238418579,1.5807920694351196,0.6037478446960449,0.686617910861969,0.8500000238418579,1.5648695230484009,0.6818415522575378,0.7579631209373474,0.8500000238418579,2.0560851097106934,0.6037478446960449,0.686617910861969,0.8500000238418579,1.5648695230484009,0.6486225724220276,0.7290149331092834,0.8500000238418579,1.8295307159423828,11.453351974487305,0.0,6.9184651374816895
independent_lock,9,independent_lock_fa6777b6fc_0010111,4,projected_bb,False,0.05905332416296005,0.377119779586792,0.897473156452179,1.0,0.47429710626602173,False,0.4382181167602539,0.5751584768295288,0.6499999761581421,3.876970052719116,0.465960294008255,0.6006487607955933,0.6000000238418579,4.230828762054443,0.4382181167602539,0.5751584768295288,0.6499999761581421,3.876970052719116,0.5551251173019409,0.667791485786438,0.6499999761581421,5.572294235229492,0.4382181167602539,0.5751584768295288,0.6499999761581421,3.876970052719116,0.5080165266990662,0.634208619594574,0.6499999761581421,4.849122524261475,21.05957794189453,0.0,13.739398002624512
independent_lock,10,independent_lock_fa6777b6fc_1100001,3,projected_bb,False,0.041994694620370865,0.46598756313323975,0.6433093547821045,1.0,0.7463706135749817,False,0.8018016815185547,0.8759539127349854,0.6499999761581421,2.9961884021759033,0.8015730977058411,0.8740556836128235,0.6499999761581421,3.554718017578125,0.8018016815185547,0.8759539127349854,0.6499999761581421,2.9961884021759033,0.8323343396186829,0.8977673053741455,0.6000000238418579,4.408827304840088,0.8018016815185547,0.8759539127349854,0.6499999761581421,2.9961884021759033,0.8162943124771118,0.88628751039505,0.6000000238418579,3.799349308013916,3.668316602706909,0.0,1.7754173278808594
independent_lock,11,independent_lock_fa6777b6fc_1010011,4,projected_bb,False,0.044633667916059494,0.3472193479537964,0.8710634112358093,1.0,0.3409557342529297,False,0.47592779994010925,0.7344549894332886,0.25,1.4884965419769287,0.4950464963912964,0.7556142210960388,0.25,1.5931451320648193,0.47592779994010925,0.7344549894332886,0.25,1.4884965419769287,0.5379983186721802,0.763522744178772,0.30000001192092896,2.2464728355407715,0.47592779994010925,0.7344549894332886,0.25,1.4884965419769287,0.511289656162262,0.7567916512489319,0.30000001192092896,1.8736339807510376,11.537306785583496,0.0,6.916208267211914
independent_lock,12,independent_lock_fa6777b6fc_1000110,3,projected_bb,False,0.044503405690193176,0.3795376718044281,0.7997110486030579,1.0,0.5913671255111694,False,0.750939667224884,0.83851158618927,0.75,4.4935302734375,0.750035285949707,0.836086094379425,0.75,5.018487930297852,0.750939667224884,0.83851158618927,0.75,4.4935302734375,0.7953349351882935,0.8693668842315674,0.699999988079071,6.465412616729736,0.750939667224884,0.83851158618927,0.75,4.4935302734375,0.7744629383087158,0.8552526831626892,0.75,5.604859352111816,5.581958293914795,0.0,3.037365674972534
independent_lock,13,independent_lock_fa6777b6fc_1101001,4,projected_bb,False,0.048552218824625015,0.4744931161403656,0.6777560710906982,1.0,0.35507553815841675,False,0.369282990694046,0.6124556660652161,0.44999998807907104,1.8353794813156128,0.3988695740699768,0.6451091766357422,0.44999998807907104,2.203763484954834,0.369282990694046,0.6124556660652161,0.44999998807907104,1.8353794813156128,0.4472121596336365,0.6649500131607056,0.44999998807907104,2.9830377101898193,0.369282990694046,0.6124556660652161,0.44999998807907104,1.8353794813156128,0.4118342101573944,0.6470483541488647,0.44999998807907104,2.432931661605835,17.425546646118164,0.0,10.332123756408691
independent_lock,14,independent_lock_fa6777b6fc_1011000,3,projected_bb,False,0.03995489329099655,0.273587703704834,0.9032509326934814,1.0,0.6152865886688232,False,0.5021395087242126,0.6034571528434753,0.8500000238418579,1.6552096605300903,0.500368595123291,0.5991411805152893,0.8500000238418579,1.7256594896316528,0.5021395087242126,0.6034571528434753,0.8500000238418579,1.6552096605300903,0.5853928327560425,0.6803080439567566,0.8000000715255737,2.3302903175354004,0.5021395087242126,0.6034571528434753,0.8500000238418579,1.6552096605300903,0.5451016426086426,0.6448885798454285,0.8500000238418579,2.0012192726135254,14.221787452697754,0.0,7.881490230560303
independent_lock,15,independent_lock_fa6777b6fc_0101110,4,projected_bb,False,0.045201126486063004,0.4043278396129608,0.7920640110969543,1.0,0.4034059941768646,False,0.39907243847846985,0.6078248023986816,0.5,3.150123357772827,0.4269871711730957,0.6373909711837769,0.44999998807907104,3.5022737979888916,0.39907243847846985,0.6078248023986816,0.5,3.150123357772827,0.4822711944580078,0.6707444787025452,0.40000003576278687,4.449819087982178,0.39907243847846985,0.6078248023986816,0.5,3.150123357772827,0.44776108860969543,0.6512596607208252,0.44999998807907104,3.822070360183716,17.251445770263672,0.0,10.873801231384277
independent_lock,16,independent_lock_fa6777b6fc_0010101,3,projected_bb,False,0.06785240024328232,0.34735092520713806,0.8436287641525269,1.0,0.8833267092704773,False,0.3120794892311096,0.36153310537338257,0.949999988079071,1.2148751020431519,0.3095718324184418,0.3580523431301117,0.949999988079071,1.2902311086654663,0.3120794892311096,0.36153310537338257,0.949999988079071,1.2148751020431519,0.3987613916397095,0.46060121059417725,0.949999988079071,1.792117714881897,0.3120794892311096,0.36153310537338257,0.949999988079071,1.2148751020431519,0.3517233431339264,0.4095419943332672,0.949999988079071,1.4837157726287842,21.7377872467041,0.0,11.271317481994629
independent_lock,17,independent_lock_fa6777b6fc_1001110,4,projected_bb,False,0.047284070402383804,0.37556618452072144,0.8439344167709351,1.0,0.391102135181427,False,0.4020138680934906,0.6448367238044739,0.5,1.412734866142273,0.41965776681900024,0.6664151549339294,0.5,1.5290433168411255,0.4020138680934906,0.6448367238044739,0.5,1.412734866142273,0.47604477405548096,0.6811224818229675,0.44999998807907104,2.1026673316955566,0.4020138680934906,0.6448367238044739,0.5,1.412734866142273,0.4409489333629608,0.6690775752067566,0.5,1.7459805011749268,15.551248550415039,0.0,8.829835891723633
independent_lock,18,independent_lock_fa6777b6fc_1010100,3,projected_bb,False,0.04383455216884613,0.3202306628227234,0.9165217280387878,1.0,0.5968296527862549,False,0.44640403985977173,0.5200716853141785,0.8999999761581421,4.126107692718506,0.4406309425830841,0.506626546382904,0.949999988079071,4.358261585235596,0.44640403985977173,0.5200716853141785,0.8999999761581421,4.126107692718506,0.575225293636322,0.6421792507171631,0.8999999761581421,6.1643171310424805,0.44640403985977173,0.5200716853141785,0.8999999761581421,4.126107692718506,0.518671989440918,0.5894277095794678,0.8999999761581421,5.289182186126709,22.394922256469727,0.0,13.933266639709473
independent_lock,19,independent_lock_fa6777b6fc_1100011,4,projected_bb,False,0.04268274083733559,0.37993374466896057,0.8124814033508301,1.0,0.3061041235923767,False,0.38138774037361145,0.6109868884086609,0.40000003576278687,2.0340981483459473,0.40452876687049866,0.6425726413726807,0.3499999940395355,2.303757429122925,0.38138774037361145,0.6109868884086609,0.40000003576278687,2.0340981483459473,0.4625847339630127,0.6547698378562927,0.3499999940395355,3.2483770847320557,0.38138774037361145,0.6109868884086609,0.40000003576278687,2.0340981483459473,0.4257723391056061,0.6412783861160278,0.3499999940395355,2.6592888832092285,17.55289077758789,0.0,10.424490928649902
independent_lock,20,independent_lock_fa6777b6fc_0100101,3,projected_bb,False,0.04753880947828293,0.3076222240924835,0.8675253987312317,1.0,0.5232483148574829,False,0.7170521020889282,0.8040785193443298,0.699999988079071,1.653432846069336,0.7136240005493164,0.7975999116897583,0.699999988079071,1.7452986240386963,0.7170521020889282,0.8040785193443298,0.699999988079071,1.653432846069336,0.7708078026771545,0.8421086668968201,0.6000000238418579,2.204469919204712,0.7170521020889282,0.8040785193443298,0.699999988079071,1.653432846069336,0.7462568283081055,0.8246297836303711,0.699999988079071,1.9700053930282593,6.973943710327148,0.0,3.9134953022003174
independent_lock,21,independent_lock_fa6777b6fc_1011010,4,projected_bb,False,0.054881464689970016,0.31937292218208313,0.8968135118484497,1.0,0.36927518248558044,False,0.3386216163635254,0.5659956932067871,0.44999998807907104,2.678116798400879,0.3563882112503052,0.5878139734268188,0.44999998807907104,2.992337226867676,0.3386216163635254,0.5659956932067871,0.44999998807907104,2.678116798400879,0.4254751205444336,0.6180976033210754,0.40000003576278687,4.945062160491943,0.3386216163635254,0.5659956932067871,0.44999998807907104,2.678116798400879,0.382691353559494,0.5967473387718201,0.40000003576278687,3.7997467517852783,20.413297653198242,0.0,11.515739440917969
independent_lock,22,independent_lock_fa6777b6fc_0001011,3,projected_bb,False,0.05408812314271927,0.2524867057800293,0.9868201613426208,1.0,0.7723671197891235,False,0.5905419588088989,0.6760690212249756,0.8999999761581421,2.8627846240997314,0.5796487331390381,0.6628223061561584,0.8999999761581421,2.887723445892334,0.5905419588088989,0.6760690212249756,0.8999999761581421,2.8627846240997314,0.6845343112945557,0.7583911418914795,0.8500000238418579,3.91457462310791,0.5905419588088989,0.6760690212249756,0.8999999761581421,2.8627846240997314,0.6448178291320801,0.7247292995452881,0.8500000238418579,3.4556641578674316,13.73084545135498,0.0,8.417241096496582
independent_lock,23,independent_lock_fa6777b6fc_1000111,4,projected_bb,False,0.047950953245162964,0.33293646574020386,0.8691244721412659,1.0,0.31000572443008423,False,0.48760321736335754,0.748598039150238,0.15000000596046448,1.5188220739364624,0.5025100111961365,0.7678184509277344,0.15000000596046448,1.6328579187393188,0.48760321736335754,0.748598039150238,0.15000000596046448,1.5188220739364624,0.551773190498352,0.7738533020019531,0.10000000894069672,2.256131887435913,0.48760321736335754,0.748598039150238,0.15000000596046448,1.5188220739364624,0.5217680931091309,0.7662568688392639,0.15000000596046448,1.897171974182129,11.62977409362793,0.0,6.5479044914245605
independent_lock,24,independent_lock_fa6777b6fc_0001110,3,projected_bb,False,0.050045691430568695,0.3048343062400818,0.9436184763908386,1.0,0.7446814179420471,False,0.4842281937599182,0.6016916632652283,0.8999999761581421,3.1277730464935303,0.4783346354961395,0.590756893157959,0.8999999761581421,3.221768617630005,0.4842281937599182,0.6016916632652283,0.8999999761581421,3.1277730464935303,0.5840523838996887,0.6846742630004883,0.8999999761581421,4.7261152267456055,0.4842281937599182,0.6016916632652283,0.8999999761581421,3.1277730464935303,0.5384112000465393,0.647712767124176,0.8999999761581421,4.0040507316589355,17.091650009155273,0.0,10.063499450683594
independent_lock,25,independent_lock_fa6777b6fc_0001111,4,projected_bb,False,0.04305665194988251,0.32214784622192383,0.8708571195602417,1.0,0.31711238622665405,False,0.4443245232105255,0.6295986175537109,0.3499999940395355,1.9884748458862305,0.46361127495765686,0.6539618968963623,0.3499999940395355,2.1251604557037354,0.4443245232105255,0.6295986175537109,0.3499999940395355,1.9884748458862305,0.5434592366218567,0.6853306293487549,0.3499999940395355,2.917937755584717,0.4443245232105255,0.6295986175537109,0.3499999940395355,1.9884748458862305,0.4998917579650879,0.6641159653663635,0.30000001192092896,2.488213300704956,18.241426467895508,0.0,11.115853309631348
independent_lock,26,independent_lock_fa6777b6fc_0010011,3,projected_bb,False,0.05202649533748627,0.221098393201828,0.9896224737167358,1.0,0.7903664708137512,False,0.7171371579170227,0.8132776021957397,0.699999988079071,1.820682168006897,0.7119994163513184,0.8070533275604248,0.699999988079071,1.8491907119750977,0.7171371579170227,0.8132776021957397,0.699999988079071,1.820682168006897,0.7630811929702759,0.8492385149002075,0.6499999761581421,2.639042615890503,0.7171371579170227,0.8132776021957397,0.699999988079071,1.820682168006897,0.7416179776191711,0.833229124546051,0.699999988079071,2.260404586791992,6.020857810974121,0.0,3.3010013103485107
independent_lock,27,independent_lock_fa6777b6fc_1100110,4,projected_bb,False,0.04864787310361862,0.4227054715156555,0.7741273641586304,1.0,0.34056761860847473,False,0.32789918780326843,0.512254536151886,0.292682945728302,3.105523109436035,0.35420191287994385,0.5518593192100525,0.24390244483947754,3.5646324157714844,0.32789918780326843,0.512254536151886,0.292682945728302,3.105523109436035,0.4186314046382904,0.5856090188026428,0.24390244483947754,4.899055480957031,0.32789918780326843,0.512254536151886,0.292682945728302,3.105523109436035,0.378213107585907,0.5622247457504272,0.24390244483947754,4.0137619972229,21.673532485961914,0.0,13.303061485290527
independent_lock,28,independent_lock_fa6777b6fc_0011100,3,projected_bb,False,0.06494010239839554,0.25015875697135925,0.9891721606254578,1.0,0.9428750872612,False,0.5995568037033081,0.6949545741081238,0.8500000238418579,1.612762689590454,0.5935379266738892,0.6877118945121765,0.8500000238418579,1.639333724975586,0.5995568037033081,0.6949545741081238,0.8500000238418579,1.612762689590454,0.6563412547111511,0.7492882609367371,0.8500000238418579,2.3383259773254395,0.5995568037033081,0.6949545741081238,0.8500000238418579,1.612762689590454,0.6297256946563721,0.7250625491142273,0.8500000238418579,1.981136679649353,8.651665687561035,0.0,4.790798664093018
independent_lock,29,independent_lock_fa6777b6fc_0101101,4,projected_bb,False,0.04905552417039871,0.3116864562034607,0.9247119426727295,1.0,0.26937487721443176,False,0.38117483258247375,0.5715782046318054,0.6499999761581421,1.421388864517212,0.4042417109012604,0.601855993270874,0.6000000238418579,1.5095467567443848,0.38117483258247375,0.5715782046318054,0.6499999761581421,1.421388864517212,0.48707494139671326,0.6430400609970093,0.6000000238418579,2.0340373516082764,0.38117483258247375,0.5715782046318054,0.6499999761581421,1.421388864517212,0.43935734033584595,0.6144492030143738,0.6000000238418579,1.747011423110962,21.742055892944336,0.0,13.24263858795166
independent_lock,30,independent_lock_fa6777b6fc_0110100,3,projected_bb,False,0.050116173923015594,0.2847520709037781,0.9285757541656494,1.0,0.6608197093009949,False,0.557996928691864,0.6507965326309204,0.9268293380737305,3.662858009338379,0.5553070306777954,0.6462190747261047,0.9268293380737305,3.800981283187866,0.557996928691864,0.6507965326309204,0.9268293380737305,3.662858009338379,0.6441753506660461,0.7288800477981567,0.9268293380737305,5.176346302032471,0.557996928691864,0.6507965326309204,0.9268293380737305,3.662858009338379,0.6060788631439209,0.6952874064445496,0.9268293380737305,4.5021538734436035,13.37809944152832,0.0,7.933279991149902
independent_lock,31,independent_lock_fa6777b6fc_0111001,4,projected_bb,False,0.04933133348822594,0.33455532789230347,0.887982189655304,1.0,0.2930659353733063,False,0.4080792963504791,0.5793119668960571,0.6499999761581421,1.967137098312378,0.43330690264701843,0.6116665005683899,0.6499999761581421,2.1340065002441406,0.4080792963504791,0.5793119668960571,0.6499999761581421,1.967137098312378,0.5149446725845337,0.6532174348831177,0.6499999761581421,2.88580584526062,0.4080792963504791,0.5793119668960571,0.6499999761581421,1.967137098312378,0.4700758755207062,0.6268653869628906,0.6499999761581421,2.463132381439209,20.752788543701172,0.0,13.188632011413574
independent_lock,32,independent_lock_fa6777b6fc_1010001,3,projected_bb,False,0.045078106224536896,0.30442434549331665,0.9544649720191956,1.0,0.7938075065612793,False,0.6532485485076904,0.742019534111023,0.8500000238418579,2.3091912269592285,0.646446704864502,0.7328426241874695,0.8500000238418579,2.3636982440948486,0.6532485485076904,0.742019534111023,0.8500000238418579,2.3091912269592285,0.7269900441169739,0.8034085631370544,0.8500000238418579,3.1037673950195312,0.6532485485076904,0.742019534111023,0.8500000238418579,2.3091912269592285,0.6943560242652893,0.7772207260131836,0.8500000238418579,2.751768112182617,10.14339828491211,0.0,5.920229911804199
independent_lock,33,independent_lock_fa6777b6fc_1001101,4,projected_bb,False,0.04823537915945053,0.4062345325946808,0.8236568570137024,1.0,0.41636189818382263,False,0.41285786032676697,0.6283478140830994,0.39024391770362854,3.1875522136688232,0.44123658537864685,0.6651999950408936,0.3414634168148041,3.5501952171325684,0.41285786032676697,0.6283478140830994,0.39024391770362854,3.1875522136688232,0.507421612739563,0.6937464475631714,0.39024391770362854,4.989203453063965,0.41285786032676697,0.6283478140830994,0.39024391770362854,3.1875522136688232,0.468047559261322,0.6741880178451538,0.39024391770362854,4.141013145446777,18.63612937927246,0.0,11.791472434997559
independent_lock,34,independent_lock_fa6777b6fc_1110000,3,projected_bb,False,0.0417657308280468,0.41568371653556824,0.7775053381919861,1.0,0.7015153169631958,False,0.5417747497558594,0.6299690008163452,0.8500000238418579,2.442322015762329,0.5393654704093933,0.6218662858009338,0.8999999761581421,2.681680202484131,0.5417747497558594,0.6299690008163452,0.8500000238418579,2.442322015762329,0.6237950325012207,0.7077174186706543,0.8500000238418579,3.5402653217315674,0.5417747497558594,0.6299690008163452,0.8500000238418579,2.442322015762329,0.5840972661972046,0.6709217429161072,0.8500000238418579,3.028630495071411,13.148594856262207,0.0,7.245799541473389
independent_lock,35,independent_lock_fa6777b6fc_0011110,4,projected_bb,False,0.05455867946147919,0.32824426889419556,0.8554106950759888,1.0,0.39737367630004883,False,0.37039199471473694,0.5817169547080994,0.44999998807907104,1.3238669633865356,0.3937529921531677,0.6106486320495605,0.44999998807907104,1.4063100814819336,0.37039199471473694,0.5817169547080994,0.44999998807907104,1.3238669633865356,0.4545927047729492,0.6314635872840881,0.44999998807907104,1.8118045330047607,0.37039199471473694,0.5817169547080994,0.44999998807907104,1.3238669633865356,0.4165647029876709,0.6147094368934631,0.44999998807907104,1.5612558126449585,18.52223014831543,0.0,11.084162712097168
independent_lock,36,independent_lock_fa6777b6fc_1100100,3,projected_bb,False,0.04666062816977501,0.48675259947776794,0.6528216600418091,1.0,0.6873198747634888,False,0.7162513732910156,0.7829426527023315,0.699999988079071,4.875492095947266,0.7209792137145996,0.7814810872077942,0.6499999761581421,5.621758460998535,0.7162513732910156,0.7829426527023315,0.699999988079071,4.875492095947266,0.7723941206932068,0.8284976482391357,0.6499999761581421,6.701686859130859,0.7162513732910156,0.7829426527023315,0.699999988079071,4.875492095947266,0.7466410994529724,0.8070098757743835,0.6499999761581421,5.957216262817383,7.2686662673950195,0.0,4.070191860198975
independent_lock,37,independent_lock_fa6777b6fc_0011101,4,projected_bb,False,0.09137728810310364,0.3227531611919403,0.9218357801437378,1.0,0.4279418885707855,False,0.38050851225852966,0.6057476997375488,0.44999998807907104,1.5419678688049316,0.40498924255371094,0.6341970562934875,0.44999998807907104,1.6722984313964844,0.38050851225852966,0.6057476997375488,0.44999998807907104,1.5419678688049316,0.48103436827659607,0.6539762616157532,0.5,2.3420512676239014,0.38050851225852966,0.6057476997375488,0.44999998807907104,1.5419678688049316,0.43554359674453735,0.6350242495536804,0.5,1.9652209281921387,20.89785385131836,0.0,12.635952949523926
independent_lock,38,independent_lock_fa6777b6fc_0000111,3,projected_bb,False,0.04460420086979866,0.4184586703777313,0.7309207320213318,1.0,0.6101894974708557,False,0.7968310117721558,0.8743897676467896,0.6499999761581421,1.8479725122451782,0.7963393330574036,0.8700847029685974,0.6499999761581421,2.086653470993042,0.7968310117721558,0.8743897676467896,0.6499999761581421,1.8479725122451782,0.836758553981781,0.9010174870491028,0.6499999761581421,2.500670909881592,0.7968310117721558,0.8743897676467896,0.6499999761581421,1.8479725122451782,0.8177884221076965,0.8880351185798645,0.6499999761581421,2.2335591316223145,4.771692276000977,0.0,2.5626933574676514
independent_lock,39,independent_lock_fa6777b6fc_1111000,4,projected_bb,False,0.054131802171468735,0.4160831868648529,0.7745450139045715,1.0,0.3372736871242523,False,0.3778836727142334,0.5865631699562073,0.6000000238418579,3.5222408771514893,0.40711694955825806,0.6211128234863281,0.550000011920929,4.109610080718994,0.3778836727142334,0.5865631699562073,0.6000000238418579,3.5222408771514893,0.47227728366851807,0.6403737664222717,0.6000000238418579,5.60604190826416,0.3778836727142334,0.5865631699562073,0.6000000238418579,3.5222408771514893,0.43136298656463623,0.6239752769470215,0.6000000238418579,4.639718055725098,19.986906051635742,0.0,12.397751808166504
