seed,method,split,sample_index,family_id,view_count,noise_level,router_weight,max_angular_gap,residual_support_reprojection,absolute_support_reprojection,branch_disagreement,rel_l2,gradient_rel_l2,observed_reprojection_rel_l2,heldout_reprojection_rel_l2,mass_relative_error,centroid_error
20260710,query_router,test_iid,99,0,7,0.05,0.47347527742385864,0.2222222238779068,0.2197009176015854,0.2508203685283661,0.07976756989955902,0.19871895015239716,0.29337453842163086,0.22646845877170563,0.24775107204914093,0.11050914227962494,0.04909161113758763
20260710,residual_head,test_view_ood,100,0,3,0.02,1.0,0.4444444477558136,0.33257991075515747,0.33831533789634705,0.10233035683631897,0.2866588830947876,0.46358099579811096,0.3321264088153839,0.3816974461078644,0.05415762588381767,0.03276521583963945
20260710,residual_head,test_view_ood,101,0,3,0.05,1.0,0.4444444477558136,0.3159676790237427,0.3190096318721771,0.11349575966596603,0.2863211929798126,0.4835384488105774,0.3164857029914856,0.3643338978290558,0.058322444558143616,0.0622269642821754
20260710,residual_head,test_view_ood,102,1,3,0.02,1.0,0.4444444477558136,0.237230122089386,0.21912449598312378,0.1206633448600769,0.3754863440990448,0.6308125257492065,0.23642729222774506,0.48776984214782715,0.07114246487617493,0.02093740948289593
20260710,residual_head,test_view_ood,103,1,3,0.05,1.0,0.4444444477558136,0.3556968569755554,0.3433326482772827,0.10550910234451294,0.5672211050987244,0.8225429058074951,0.3536459803581238,0.6818814873695374,0.12035368382930756,0.02208326751590117
20260710,residual_head,test_view_ood,104,0,3,0.02,1.0,0.4444444477558136,0.28319215774536133,0.29039308428764343,0.09648273885250092,0.24448034167289734,0.40158307552337646,0.28282421827316284,0.29939937591552734,0.1187802255153656,0.05365331546176281
20260710,residual_head,test_view_ood,105,0,3,0.05,1.0,0.4444444477558136,0.2186931073665619,0.21861810982227325,0.09908179193735123,0.223525732755661,0.398955374956131,0.21808560192584991,0.2955602705478668,0.04336570203304291,0.02263607160091609
20260710,residual_head,test_view_ood,106,1,3,0.02,1.0,0.4444444477558136,0.20367863774299622,0.18438191711902618,0.11208056658506393,0.3159836232662201,0.538162350654602,0.2028728723526001,0.390752375125885,0.005557615775614977,0.05295033456286045
20260710,residual_head,test_view_ood,107,1,3,0.05,1.0,0.4444444477558136,0.30109164118766785,0.28934499621391296,0.11657290905714035,0.49186643958091736,0.7585671544075012,0.29942286014556885,0.5754492878913879,0.09655312448740005,0.04630066844206293
20260710,residual_head,test_view_ood,108,0,3,0.02,1.0,0.4444444477558136,0.2202797681093216,0.2295607477426529,0.08748457580804825,0.18058884143829346,0.3450976312160492,0.22013236582279205,0.2220519781112671,0.020106017589569092,0.03196325540781386
20260710,residual_head,test_view_ood,109,0,3,0.05,1.0,0.4444444477558136,0.1967836618423462,0.20078013837337494,0.09530951082706451,0.2528621256351471,0.42706912755966187,0.19524434208869934,0.35931888222694397,0.018979430198669434,0.040441395386314236
20260710,residual_head,test_view_ood,110,1,3,0.02,1.0,0.4444444477558136,0.19521889090538025,0.178582563996315,0.11389550566673279,0.35022756457328796,0.5776585936546326,0.19359861314296722,0.4024360179901123,0.08439530432224274,0.03494831415603044
20260710,residual_head,test_view_ood,111,1,3,0.05,1.0,0.4444444477558136,0.33171260356903076,0.3064662218093872,0.11065815389156342,0.5171694755554199,0.7365134358406067,0.3259008526802063,0.6036205291748047,0.10248006135225296,0.03084865097939749
20260710,residual_head,test_view_ood,112,0,3,0.02,1.0,0.4444444477558136,0.4033987820148468,0.3558640778064728,0.1173873022198677,0.3444828689098358,0.5150641202926636,0.4057532250881195,0.4041873812675476,0.26584553718566895,0.06714302790899004
20260710,residual_head,test_view_ood,113,0,3,0.05,1.0,0.4444444477558136,0.3780326247215271,0.3825927674770355,0.1065533384680748,0.32860448956489563,0.5376027822494507,0.3803621232509613,0.43874391913414,0.04706767946481705,0.05525917422196001
