seed,experiment,split,parameters,train_seconds,best_epoch,best_val_rel_l2,router_weight_mean,rel_l2_mean,gradient_rel_l2_mean,observed_reprojection_rel_l2_mean,heldout_reprojection_rel_l2_mean,mass_relative_error_mean,centroid_error_mean
20260710,uniform_dual,test_family_ood,43485,13.637883999967016,27,0.27794787287712097,0.5,0.6866162866353989,0.8863848060369491,0.5636796683073044,0.6943258345127106,0.08436339139007032,0.03968820289517284
20260710,support_fit_mix,test_family_ood,43485,13.637883999967016,27,0.27794787287712097,0.9132970571517944,0.6870412528514862,0.8875202178955078,0.5594153985381126,0.6987901300191879,0.09066034224379109,0.03860186117539565
20260710,query_router,test_family_ood,43485,13.637883999967016,27,0.27794787287712097,0.4706844687461853,0.68663769364357,0.8863271445035934,0.5640748292207718,0.6940433949232101,0.08411997114308178,0.039945159581707704
20260711,residual_head,test_iid,43485,13.927556916954927,27,0.29629234597086906,1.0,0.26817295178771017,0.4441009134054184,0.255791849642992,0.3123598389327526,0.12093124110251666,0.03418463765692931
20260711,absolute_head,test_iid,43485,13.927556916954927,27,0.29629234597086906,0.0,0.26720694452524185,0.4476657971739769,0.2548765629529953,0.31253514960408213,0.11051334673538804,0.03432672467730169
20260711,uniform_dual,test_iid,43485,13.927556916954927,27,0.29629234597086906,0.5,0.26456821113824847,0.4412427917122841,0.25182149335742,0.30935452356934545,0.11122174153570086,0.03209666486034131
20260711,support_fit_mix,test_iid,43485,13.927556916954927,27,0.29629234597086906,0.4703903794288635,0.2638007588684559,0.440051831305027,0.2500152692198753,0.306841553747654,0.11415762263350189,0.032146596272943896
20260711,query_router,test_iid,43485,13.927556916954927,27,0.29629234597086906,0.5326169729232788,0.26461180448532107,0.44114272445440295,0.2518654853105545,0.3093603618443012,0.11160801025107503,0.03215016206621095
20260711,residual_head,test_view_ood,43485,13.927556916954927,27,0.29629234597086906,1.0,0.34320996422320604,0.5486011989414692,0.27374476939439774,0.42253525741398335,0.07129635545425117,0.03238857155384729
20260711,absolute_head,test_view_ood,43485,13.927556916954927,27,0.29629234597086906,0.0,0.3422101326286793,0.5488245934247971,0.2910406431183219,0.42544614616781473,0.06614828878082335,0.032090620103720255
20260711,uniform_dual,test_view_ood,43485,13.927556916954927,27,0.29629234597086906,0.5,0.3386731864884496,0.5430936198681593,0.27667160239070654,0.4205383863300085,0.06742707665034686,0.029357486827394978
20260711,support_fit_mix,test_view_ood,43485,13.927556916954927,27,0.29629234597086906,0.7990943789482117,0.33943419251590967,0.5445754807442427,0.2708323085680604,0.4199234554544091,0.06577338021338619,0.03089135035417758
20260711,query_router,test_view_ood,43485,13.927556916954927,27,0.29629234597086906,0.531583845615387,0.33872212935239077,0.5431091524660587,0.2761387452483177,0.4204597668722272,0.06744172230537515,0.029400496916946853
20260711,residual_head,test_noise_ood,43485,13.927556916954927,27,0.29629234597086906,1.0,0.30598763190209866,0.49500665441155434,0.2942150607705116,0.3464567996561527,0.07307963818311691,0.029895187731196607
20260711,absolute_head,test_noise_ood,43485,13.927556916954927,27,0.29629234597086906,0.0,0.2925843130797148,0.4892560765147209,0.28246904257684946,0.3448684187605977,0.10050876007881016,0.044084950236860335
20260711,uniform_dual,test_noise_ood,43485,13.927556916954927,27,0.29629234597086906,0.5,0.29300347995013,0.48759865388274193,0.2842346541583538,0.34237471129745245,0.06630149625925696,0.033174908083600005
20260711,support_fit_mix,test_noise_ood,43485,13.927556916954927,27,0.29629234597086906,0.27636921405792236,0.2922450490295887,0.48573126271367073,0.2785482807084918,0.3404533267021179,0.10438106372021139,0.039444600210361114
20260711,query_router,test_noise_ood,43485,13.927556916954927,27,0.29629234597086906,0.5318169593811035,0.2934655584394932,0.4878015797585249,0.28463211841881275,0.34244014509022236,0.0661827893127338,0.03285093369907534
20260711,residual_head,test_joint_ood,43485,13.927556916954927,27,0.29629234597086906,1.0,0.379388889297843,0.565157001838088,0.2827176321297884,0.4287220323458314,0.1005570598936174,0.047080683754400984
20260711,absolute_head,test_joint_ood,43485,13.927556916954927,27,0.29629234597086906,0.0,0.3689890010282397,0.561626136302948,0.2923074755817652,0.4326807577162981,0.07675863424083218,0.06783138515918052
20260711,uniform_dual,test_joint_ood,43485,13.927556916954927,27,0.29629234597086906,0.5,0.36631347425282,0.5577502530068159,0.28018601424992085,0.42619998939335346,0.07201549981255084,0.05066562019876915
20260711,support_fit_mix,test_joint_ood,43485,13.927556916954927,27,0.29629234597086906,0.6675044298171997,0.3710442064329982,0.5601838249713182,0.27407513465732336,0.42641278356313705,0.09683272335678339,0.050832775344636955
20260711,query_router,test_joint_ood,43485,13.927556916954927,27,0.29629234597086906,0.5311702489852905,0.36667678970843554,0.5578841771930456,0.27991011273115873,0.42609278205782175,0.07439134921878576,0.05018496029424935
20260711,residual_head,test_family_ood,43485,13.927556916954927,27,0.29629234597086906,1.0,0.6996816098690033,0.8905410945415497,0.5982046544551849,0.719869264960289,0.12392353699542583,0.04644974217861983
20260711,absolute_head,test_family_ood,43485,13.927556916954927,27,0.29629234597086906,0.0,0.6920566141605378,0.888105833530426,0.5804566413164138,0.7014001280069351,0.10789053575135768,0.042169199435373575
20260711,uniform_dual,test_family_ood,43485,13.927556916954927,27,0.29629234597086906,0.5,0.6947567671537399,0.8888393700122833,0.5871613562107086,0.7096698999404907,0.11070056329481304,0.04083809760104185
20260711,support_fit_mix,test_family_ood,43485,13.927556916954927,27,0.29629234597086906,0.012993228621780872,0.6920250326395034,0.8881067186594009,0.5804226130247117,0.7014978915452957,0.10753104002214968,0.041735926534189165
20260711,query_router,test_family_ood,43485,13.927556916954927,27,0.29629234597086906,0.5337871313095093,0.6950191646814347,0.8889237761497497,0.5877725720405579,0.7102979630231857,0.11140090574044734,0.04102046888819113
20260712,residual_head,test_iid,43485,11.675759041914716,20,0.29419317841529846,1.0,0.26960776224732397,0.4397318959236145,0.2512420706450939,0.3078811764717102,0.17029951866716148,0.045125178566990456
20260712,absolute_head,test_iid,43485,11.675759041914716,20,0.29419317841529846,0.0,0.26316382810473443,0.43453580141067505,0.24861946776509286,0.30392240211367605,0.07607998279854655,0.02911318272316827
20260712,uniform_dual,test_iid,43485,11.675759041914716,20,0.29419317841529846,0.5,0.26046696603298186,0.4333487004041672,0.24660410732030869,0.3031486995518208,0.10425284907687456,0.03428331493591547
20260712,support_fit_mix,test_iid,43485,11.675759041914716,20,0.29419317841529846,0.4625013470649719,0.26035390272736547,0.43064722418785095,0.24116542264819146,0.3019479513168335,0.11090528573840856,0.03699120082659914
20260712,query_router,test_iid,43485,11.675759041914716,20,0.29419317841529846,0.50199955701828,0.26047913506627085,0.43335900008678435,0.2466091848909855,0.3031562380492687,0.10439970759907738,0.034314888448180814
20260712,residual_head,test_view_ood,43485,11.675759041914716,20,0.29419317841529846,1.0,0.34442080557346344,0.5451701320707798,0.2926755892112851,0.4094845401123166,0.1145765291294083,0.04462074239946398
20260712,absolute_head,test_view_ood,43485,11.675759041914716,20,0.29419317841529846,0.0,0.3380900863558054,0.5373861882835627,0.29496883042156696,0.40904468949884176,0.07069659966509789,0.03981891282767065
20260712,uniform_dual,test_view_ood,43485,11.675759041914716,20,0.29419317841529846,0.5,0.3369477288797498,0.5366436578333378,0.29002470895648,0.4067527847364545,0.07213552651228383,0.039176857320275545
20260712,support_fit_mix,test_view_ood,43485,11.675759041914716,20,0.29419317841529846,0.6579194664955139,0.3364184610545635,0.536597166210413,0.2866336451843381,0.405521041713655,0.08564465589006431,0.041908013253751875
20260712,query_router,test_view_ood,43485,11.675759041914716,20,0.29419317841529846,0.5009961128234863,0.33695339411497116,0.5366511419415474,0.29002195224165916,0.40675365179777145,0.07217068035970442,0.03918082214765688
20260712,residual_head,test_noise_ood,43485,11.675759041914716,20,0.29419317841529846,1.0,0.29953557159751654,0.48705476336181164,0.275984950363636,0.34465761948376894,0.10817704955115914,0.03260711745184732
20260712,absolute_head,test_noise_ood,43485,11.675759041914716,20,0.29419317841529846,0.0,0.2995498636737466,0.4800988668575883,0.2746475739404559,0.3427175544202328,0.12447126042388845,0.02992681090640216
20260712,uniform_dual,test_noise_ood,43485,11.675759041914716,20,0.29419317841529846,0.5,0.2967094760388136,0.47967451345175505,0.271558397449553,0.34060042072087526,0.11910287945647724,0.030870104842147514
20260712,support_fit_mix,test_noise_ood,43485,11.675759041914716,20,0.29419317841529846,0.40680718421936035,0.2952713370323181,0.4786182986572385,0.26966880075633526,0.33994330652058125,0.11690620891022263,0.0292382146212764
20260712,query_router,test_noise_ood,43485,11.675759041914716,20,0.29419317841529846,0.5033293962478638,0.29671183601021767,0.4796981755644083,0.27156516164541245,0.34060881566256285,0.11905295020551421,0.030880344298776192
20260712,residual_head,test_joint_ood,43485,11.675759041914716,20,0.29419317841529846,1.0,0.3811591574922204,0.5698182266205549,0.2981065046042204,0.4401333052664995,0.07554113760124892,0.056814185552595424
20260712,absolute_head,test_joint_ood,43485,11.675759041914716,20,0.29419317841529846,0.0,0.40027645230293274,0.5639279447495937,0.31936419382691383,0.45075888000428677,0.1334780628394583,0.06716236964623305
20260712,uniform_dual,test_joint_ood,43485,11.675759041914716,20,0.29419317841529846,0.5,0.38642354402691126,0.5618602428585291,0.3032141849398613,0.44207667000591755,0.10298422734194901,0.06004228057541573
20260712,support_fit_mix,test_joint_ood,43485,11.675759041914716,20,0.29419317841529846,0.8300393223762512,0.38277340307831764,0.565955501049757,0.2948197806254029,0.44203562568873167,0.08750162203796208,0.059815802799231044
20260712,query_router,test_joint_ood,43485,11.675759041914716,20,0.29419317841529846,0.5022116899490356,0.38638032134622335,0.5618729870766401,0.3031640946865082,0.44205312337726355,0.10287331459403504,0.060018473764380006
20260712,residual_head,test_family_ood,43485,11.675759041914716,20,0.29419317841529846,1.0,0.6989509910345078,0.8910646200180053,0.592172521352768,0.7048087388277053,0.20435056407004595,0.044956379848933276
20260712,absolute_head,test_family_ood,43485,11.675759041914716,20,0.29419317841529846,0.0,0.687419056892395,0.8853052586317063,0.5720239162445069,0.6895423114299775,0.07958130907791201,0.03856153582783266
20260712,uniform_dual,test_family_ood,43485,11.675759041914716,20,0.29419317841529846,0.5,0.6910293251276016,0.8876960724592209,0.5800904005765914,0.6961269199848175,0.11068944435101002,0.04053347620737511
20260712,support_fit_mix,test_family_ood,43485,11.675759041914716,20,0.29419317841529846,0.0,0.687419056892395,0.8853052586317063,0.5720239162445069,0.6895423114299775,0.07958130907791201,0.03856153582783266
20260712,query_router,test_family_ood,43485,11.675759041914716,20,0.29419317841529846,0.5029104948043823,0.6910623341798783,0.887712886929512,0.5801493912935257,0.6961720168590546,0.11105360023211688,0.040554096959510524
