variant_id,method,rig_id,block_id,validation_camera_index,selected_radius,target_metric,path_min,path_max,target,target_bracketed,nearest_grid_gap
morozov_0p50,morozov,development_rig_b,development_rig_b:radius=0.13500,2,0.12,mean_whitened_discrepancy,0.26041901031763304,22.379390577953238,0.5,True,0.04122369115589303
morozov_0p50,morozov,development_rig_b,development_rig_b:radius=0.13500,3,0.12,mean_whitened_discrepancy,0.24565284310566038,24.250456667426263,0.5,True,0.06371266605893144
morozov_0p50,morozov,development_rig_b,development_rig_b:radius=0.13500,4,0.12,mean_whitened_discrepancy,0.2839953294024856,16.220365792801704,0.5,True,0.011840707010249418
morozov_0p75,morozov,development_rig_b,development_rig_b:radius=0.13500,1,0.16,mean_whitened_discrepancy,0.27311662565317635,16.052718595748843,0.75,True,0.043270199178726654
morozov_0p75,morozov,development_rig_b,development_rig_b:radius=0.13500,2,0.16,mean_whitened_discrepancy,0.2637649014743504,20.917233007198035,0.75,True,0.09575225887825767
morozov_0p75,morozov,development_rig_b,development_rig_b:radius=0.13500,3,0.16,mean_whitened_discrepancy,0.24791790013913426,22.748809530600766,0.75,True,0.15083459409122835
morozov_0p75,morozov,development_rig_b,development_rig_b:radius=0.13500,4,0.16,mean_whitened_discrepancy,0.2734611513768362,15.392978536075363,0.75,True,0.04670217734440796
morozov_1p00,morozov,development_rig_b,development_rig_b:radius=0.13500,1,0.0,mean_whitened_discrepancy,0.27354094808189156,17.533193496598393,1.0,True,0.2505058973562828
morozov_1p00,morozov,development_rig_b,development_rig_b:radius=0.13500,2,0.0,mean_whitened_discrepancy,0.25637111237330384,23.036017275833768,1.0,True,0.3262319694389997
morozov_1p00,morozov,development_rig_b,development_rig_b:radius=0.13500,3,0.0,mean_whitened_discrepancy,0.27889532580312204,24.641185138683856,1.0,True,0.3184161384038058
morozov_1p00,morozov,development_rig_b,development_rig_b:radius=0.13500,4,0.0,mean_whitened_discrepancy,0.31156237357159233,16.361895404327136,1.0,True,0.13198007282256197
morozov_1p25,morozov,development_rig_b,development_rig_b:radius=0.13500,1,0.16,mean_whitened_discrepancy,0.27311662565317635,16.052718595748843,1.25,True,0.025286493607726834
morozov_1p25,morozov,development_rig_b,development_rig_b:radius=0.13500,2,0.16,mean_whitened_discrepancy,0.2637649014743504,20.917233007198035,1.25,True,0.043671828217894504
morozov_1p25,morozov,development_rig_b,development_rig_b:radius=0.13500,3,0.16,mean_whitened_discrepancy,0.24791790013913426,22.748809530600766,1.25,True,0.0017658931519739518
morozov_1p25,morozov,development_rig_b,development_rig_b:radius=0.13500,4,0.16,mean_whitened_discrepancy,0.2734611513768362,15.392978536075363,1.25,True,0.08923225450696881
equal_df_0p40,equal_df,development_rig_b,development_rig_b:radius=0.13500,1,0.16,mean_effective_df_fraction,0.2627782896880897,0.9234052286034964,0.4,True,0.028748787455449176
equal_df_0p40,equal_df,development_rig_b,development_rig_b:radius=0.13500,2,0.16,mean_effective_df_fraction,0.27988107861276784,0.940069462014304,0.4,True,0.0031135720725246063
equal_df_0p40,equal_df,development_rig_b,development_rig_b:radius=0.13500,3,0.16,mean_effective_df_fraction,0.28997109502572016,0.9417425302479346,0.4,True,0.011771396975502113
equal_df_0p40,equal_df,development_rig_b,development_rig_b:radius=0.13500,4,0.16,mean_effective_df_fraction,0.26047738319058644,0.9308845434969374,0.4,True,0.029938315583562858
equal_df_0p50,equal_df,development_rig_b,development_rig_b:radius=0.13500,1,0.16,mean_effective_df_fraction,0.2627782896880897,0.9234052286034964,0.5,True,0.035941369145092994
equal_df_0p50,equal_df,development_rig_b,development_rig_b:radius=0.13500,2,0.16,mean_effective_df_fraction,0.27988107861276784,0.940069462014304,0.5,True,0.002172716063095159
equal_df_0p50,equal_df,development_rig_b,development_rig_b:radius=0.13500,3,0.16,mean_effective_df_fraction,0.28997109502572016,0.9417425302479346,0.5,True,0.016400747478572564
equal_df_0p50,equal_df,development_rig_b,development_rig_b:radius=0.13500,4,0.16,mean_effective_df_fraction,0.26047738319058644,0.9308845434969374,0.5,True,0.033606242100364336
equal_df_0p60,equal_df,development_rig_b,development_rig_b:radius=0.13500,1,0.12,mean_effective_df_fraction,0.2694451858158041,0.9276271420854112,0.6,True,0.01259200739629851
equal_df_0p60,equal_df,development_rig_b,development_rig_b:radius=0.13500,2,0.12,mean_effective_df_fraction,0.28719129765753515,0.9429951132194927,0.6,True,0.0040979227136996865
equal_df_0p60,equal_df,development_rig_b,development_rig_b:radius=0.13500,3,0.12,mean_effective_df_fraction,0.29790863634567366,0.947839943832135,0.6,True,0.015097880651658735
equal_df_0p60,equal_df,development_rig_b,development_rig_b:radius=0.13500,4,0.12,mean_effective_df_fraction,0.26706993590096145,0.9344674858066655,0.6,True,0.023074630135520358
equal_df_0p70,equal_df,development_rig_b,development_rig_b:radius=0.13500,1,0.08,mean_effective_df_fraction,0.2738132613009331,0.9309409681013803,0.7,True,0.016910464123987667
equal_df_0p70,equal_df,development_rig_b,development_rig_b:radius=0.13500,2,0.08,mean_effective_df_fraction,0.2918643949728503,0.9438645891437609,0.7,True,0.016433801617467103
equal_df_0p70,equal_df,development_rig_b,development_rig_b:radius=0.13500,3,0.08,mean_effective_df_fraction,0.30304323460633553,0.9499541661140377,0.7,True,0.0025576342889804815
equal_df_0p70,equal_df,development_rig_b,development_rig_b:radius=0.13500,4,0.08,mean_effective_df_fraction,0.2716959786027924,0.9389913607615696,0.7,True,0.010734841160143671
