cell_id,geometry,family,dynamics,noise_level,view_count,seed,mode,selected_rank,oracle_rank,selected_regret_pct,full_rank_regret_pct,rank3_regret_pct,prediction_std,vote_entropy,rank_vote_count,rank_votes,prediction_margin,inverse_margin,predicted_risk,prediction_std_percentile,vote_entropy_percentile,inverse_margin_percentile,predicted_risk_percentile,combined_uncertainty
g-jittered_f-jet_filaments_d-transient_v-5_n-0.28_s-20260730,jittered,jet_filaments,transient,0.28,5,20260730,no_holdout,5,5,0.0,3.16485021110585,0.2398400647623136,0.005466573870244459,-6.213901715968123e-13,1,"[5,5,5,5,5]",0.00787145003226103,-0.00787145003226103,-0.04224036065887764,0.89198606271777,0.39547038327526135,0.08362369337979095,0.07317073170731707,0.36106271777003485
g-jittered_f-jet_filaments_d-transient_v-5_n-0.28_s-20260730,jittered,jet_filaments,transient,0.28,5,20260730,with_holdout,5,5,0.0,3.16485021110585,0.2398400647623136,0.005292157665939557,-6.213901715968123e-13,1,"[5,5,5,5,5]",0.007972261792239498,-0.007972261792239498,-0.037536143994778275,0.8710801393728222,0.3832752613240418,0.07665505226480836,0.1254355400696864,0.3641114982578397
g-jittered_f-jet_filaments_d-transient_v-5_n-0.28_s-20260731,jittered,jet_filaments,transient,0.28,5,20260731,no_holdout,5,5,0.0,3.1235219650882646,0.24349014422598075,0.005570411190105882,-6.213901715968123e-13,1,"[5,5,5,5,5]",0.005315139031387972,-0.005315139031387972,-0.04074446781415003,0.9024390243902439,0.39547038327526135,0.1916376306620209,0.08710801393728224,0.3941637630662021
g-jittered_f-jet_filaments_d-transient_v-5_n-0.28_s-20260731,jittered,jet_filaments,transient,0.28,5,20260731,with_holdout,5,5,0.0,3.1235219650882646,0.24349014422598075,0.005410478738798947,-6.213901715968123e-13,1,"[5,5,5,5,5]",0.0054122192269334055,-0.0054122192269334055,-0.03626002717031043,0.8780487804878049,0.3832752613240418,0.18815331010452963,0.14285714285714285,0.3980836236933798
g-jittered_f-jet_filaments_d-transient_v-5_n-0.28_s-20260732,jittered,jet_filaments,transient,0.28,5,20260732,no_holdout,5,5,0.0,3.0917874337584474,0.30315189325849495,0.0055758152706484616,-6.213901715968123e-13,1,"[5,5,5,5,5]",0.006398565559026473,-0.006398565559026473,-0.040537706017387445,0.9059233449477352,0.39547038327526135,0.11846689895470383,0.09059233449477352,0.37761324041811845
g-jittered_f-jet_filaments_d-transient_v-5_n-0.28_s-20260732,jittered,jet_filaments,transient,0.28,5,20260732,with_holdout,5,5,0.0,3.0917874337584474,0.30315189325849495,0.005427187124504341,-6.213901715968123e-13,1,"[5,5,5,5,5]",0.006339498687603189,-0.006339498687603189,-0.03608740421345934,0.8815331010452961,0.3832752613240418,0.1289198606271777,0.14634146341463414,0.38501742160278746
g-jittered_f-jet_filaments_d-transient_v-5_n-0.28_s-20260733,jittered,jet_filaments,transient,0.28,5,20260733,no_holdout,5,5,0.0,3.108286315667007,0.3488607187952197,0.005282174817384248,-6.213901715968123e-13,1,"[5,5,5,5,5]",0.005886337012687599,-0.005886337012687599,-0.03866357009863705,0.867595818815331,0.39547038327526135,0.156794425087108,0.10452961672473868,0.38109756097560976
g-jittered_f-jet_filaments_d-transient_v-5_n-0.28_s-20260733,jittered,jet_filaments,transient,0.28,5,20260733,with_holdout,5,5,0.0,3.108286315667007,0.3488607187952197,0.005117623782114884,-6.213901715968123e-13,1,"[5,5,5,5,5]",0.005822185334815242,-0.005822185334815242,-0.03415202586480194,0.8641114982578397,0.3832752613240418,0.17073170731707318,0.17073170731707318,0.3972125435540069
g-jittered_f-jet_filaments_d-transient_v-7_n-0.00_s-20260730,jittered,jet_filaments,transient,0.0,7,20260730,no_holdout,12,18,0.0009139093610888563,0.0,3.1801308113321958,0.001726340951323523,0.418165660077809,2,"[18,12,18,12,12]",8.022595283894984e-07,-8.022595283894984e-07,-0.0028778255218145166,0.23867595818815332,0.9494773519163763,0.9947735191637631,0.8449477351916377,0.7569686411149826
g-jittered_f-jet_filaments_d-transient_v-7_n-0.00_s-20260730,jittered,jet_filaments,transient,0.0,7,20260730,with_holdout,12,18,0.0009139093610888563,0.0,3.1801308113321958,0.0017424842109537559,0.418165660077809,2,"[18,12,18,12,12]",7.04575482925483e-05,-7.04575482925483e-05,-0.00036903748869999384,0.25609756097560976,0.9512195121951219,0.9668989547038328,0.8310104529616724,0.7513066202090593
g-jittered_f-jet_filaments_d-transient_v-7_n-0.00_s-20260731,jittered,jet_filaments,transient,0.0,7,20260731,no_holdout,12,18,0.0009139093610888563,0.0,3.1801308113321958,0.001726340951323523,0.418165660077809,2,"[18,12,18,12,12]",8.022595283894984e-07,-8.022595283894984e-07,-0.0028778255218145166,0.23867595818815332,0.9494773519163763,0.9947735191637631,0.8449477351916377,0.7569686411149826
g-jittered_f-jet_filaments_d-transient_v-7_n-0.00_s-20260731,jittered,jet_filaments,transient,0.0,7,20260731,with_holdout,12,18,0.0009139093610888563,0.0,3.1801308113321958,0.0017424842109537559,0.418165660077809,2,"[18,12,18,12,12]",7.04575482925483e-05,-7.04575482925483e-05,-0.00036903748869999384,0.25609756097560976,0.9512195121951219,0.9668989547038328,0.8310104529616724,0.7513066202090593
g-jittered_f-jet_filaments_d-transient_v-7_n-0.00_s-20260732,jittered,jet_filaments,transient,0.0,7,20260732,no_holdout,12,18,0.0009139093610888563,0.0,3.1801308113321958,0.001726340951323523,0.418165660077809,2,"[18,12,18,12,12]",8.022595283894984e-07,-8.022595283894984e-07,-0.0028778255218145166,0.23867595818815332,0.9494773519163763,0.9947735191637631,0.8449477351916377,0.7569686411149826
g-jittered_f-jet_filaments_d-transient_v-7_n-0.00_s-20260732,jittered,jet_filaments,transient,0.0,7,20260732,with_holdout,12,18,0.0009139093610888563,0.0,3.1801308113321958,0.0017424842109537559,0.418165660077809,2,"[18,12,18,12,12]",7.04575482925483e-05,-7.04575482925483e-05,-0.00036903748869999384,0.25609756097560976,0.9512195121951219,0.9668989547038328,0.8310104529616724,0.7513066202090593
g-jittered_f-jet_filaments_d-transient_v-7_n-0.00_s-20260733,jittered,jet_filaments,transient,0.0,7,20260733,no_holdout,12,18,0.0009139093610888563,0.0,3.1801308113321958,0.001726340951323523,0.418165660077809,2,"[18,12,18,12,12]",8.022595283894984e-07,-8.022595283894984e-07,-0.0028778255218145166,0.23867595818815332,0.9494773519163763,0.9947735191637631,0.8449477351916377,0.7569686411149826
g-jittered_f-jet_filaments_d-transient_v-7_n-0.00_s-20260733,jittered,jet_filaments,transient,0.0,7,20260733,with_holdout,12,18,0.0009139093610888563,0.0,3.1801308113321958,0.0017424842109537559,0.418165660077809,2,"[18,12,18,12,12]",7.04575482925483e-05,-7.04575482925483e-05,-0.00036903748869999384,0.25609756097560976,0.9512195121951219,0.9668989547038328,0.8310104529616724,0.7513066202090593
g-jittered_f-jet_filaments_d-transient_v-7_n-0.14_s-20260730,jittered,jet_filaments,transient,0.14,7,20260730,no_holdout,5,8,0.2536819153852107,1.0196142269537656,2.2942496780268105,0.0006124945157550531,-6.213901715968123e-13,1,"[5,5,5,5,5]",0.005290660575534394,-0.005290660575534394,-0.008008668776684793,0.013937282229965157,0.39547038327526135,0.20209059233449478,0.6376306620209059,0.31228222996515675
g-jittered_f-jet_filaments_d-transient_v-7_n-0.14_s-20260730,jittered,jet_filaments,transient,0.14,7,20260730,with_holdout,5,8,0.2536819153852107,1.0196142269537656,2.2942496780268105,0.001278483058940318,-6.213901715968123e-13,1,"[5,5,5,5,5]",0.0051242213449693395,-0.0051242213449693395,-0.005641389699775047,0.11846689895470383,0.3832752613240418,0.20905923344947736,0.6341463414634146,0.3362369337979094
g-jittered_f-jet_filaments_d-transient_v-7_n-0.14_s-20260731,jittered,jet_filaments,transient,0.14,7,20260731,no_holdout,5,8,0.30690352998868814,1.0807227996925437,2.375768012440839,0.0005843314920619923,-6.213901715968123e-13,1,"[5,5,5,5,5]",0.006017821054978184,-0.006017821054978184,-0.008190010801292348,0.006968641114982578,0.39547038327526135,0.14285714285714285,0.6306620209059234,0.2939895470383276
g-jittered_f-jet_filaments_d-transient_v-7_n-0.14_s-20260731,jittered,jet_filaments,transient,0.14,7,20260731,with_holdout,5,8,0.30690352998868814,1.0807227996925437,2.375768012440839,0.001239614717568692,-6.213901715968123e-13,1,"[5,5,5,5,5]",0.006041888353718721,-0.006041888353718721,-0.0057356822324192884,0.0975609756097561,0.3832752613240418,0.15331010452961671,0.627177700348432,0.31533101045296164
g-jittered_f-jet_filaments_d-transient_v-7_n-0.14_s-20260732,jittered,jet_filaments,transient,0.14,7,20260732,no_holdout,5,8,0.23983942517175458,1.003102512866981,2.3406987332973954,0.0006282543299198163,-6.213901715968123e-13,1,"[5,5,5,5,5]",0.0063034157564643666,-0.0063034157564643666,-0.008640794289341055,0.017421602787456445,0.39547038327526135,0.1254355400696864,0.6236933797909407,0.2905052264808362
g-jittered_f-jet_filaments_d-transient_v-7_n-0.14_s-20260732,jittered,jet_filaments,transient,0.14,7,20260732,with_holdout,5,8,0.23983942517175458,1.003102512866981,2.3406987332973954,0.0013022988766517227,-6.213901715968123e-13,1,"[5,5,5,5,5]",0.0062558118250069595,-0.0062558118250069595,-0.006265997413777022,0.1289198606271777,0.3832752613240418,0.13240418118466898,0.6097560975609756,0.313588850174216
g-jittered_f-jet_filaments_d-transient_v-7_n-0.14_s-20260733,jittered,jet_filaments,transient,0.14,7,20260733,no_holdout,5,8,0.29222354162824965,0.9820899942848634,2.380011197261626,0.0006435915898566167,-6.213901715968123e-13,1,"[5,5,5,5,5]",0.0060008730026700815,-0.0060008730026700815,-0.007470719618350705,0.024390243902439025,0.39547038327526135,0.14634146341463414,0.6515679442508711,0.30444250871080136
g-jittered_f-jet_filaments_d-transient_v-7_n-0.14_s-20260733,jittered,jet_filaments,transient,0.14,7,20260733,with_holdout,5,8,0.29222354162824965,0.9820899942848634,2.380011197261626,0.0013271978388026359,-6.213901715968123e-13,1,"[5,5,5,5,5]",0.005966182135556333,-0.005966182135556333,-0.005204289883275985,0.13240418118466898,0.3832752613240418,0.1602787456445993,0.6480836236933798,0.3310104529616725
g-jittered_f-jet_filaments_d-transient_v-7_n-0.28_s-20260730,jittered,jet_filaments,transient,0.28,7,20260730,no_holdout,5,5,0.0,4.500070180721948,1.1596007317783936,0.003858583528251606,-6.213901715968123e-13,1,"[5,5,5,5,5]",0.005151385152283368,-0.005151385152283368,-0.0355736748311903,0.662020905923345,0.39547038327526135,0.21951219512195122,0.13240418118466898,0.35235191637630664
g-jittered_f-jet_filaments_d-transient_v-7_n-0.28_s-20260730,jittered,jet_filaments,transient,0.28,7,20260730,with_holdout,5,5,0.0,4.500070180721948,1.1596007317783936,0.004493484438639966,-6.213901715968123e-13,1,"[5,5,5,5,5]",0.00522092106777991,-0.00522092106777991,-0.03253569269509996,0.7909407665505227,0.3832752613240418,0.1951219512195122,0.18815331010452963,0.3893728222996516
g-jittered_f-jet_filaments_d-transient_v-7_n-0.28_s-20260731,jittered,jet_filaments,transient,0.28,7,20260731,no_holdout,5,5,0.0,4.55388236038132,1.1206215530957782,0.0037963963268028964,-6.213901715968123e-13,1,"[5,5,5,5,5]",0.007183704277206295,-0.007183704277206295,-0.036060323768061134,0.6515679442508711,0.39547038327526135,0.09407665505226481,0.1289198606271777,0.31750871080139376
g-jittered_f-jet_filaments_d-transient_v-7_n-0.28_s-20260731,jittered,jet_filaments,transient,0.28,7,20260731,with_holdout,5,5,0.0,4.55388236038132,1.1206215530957782,0.004423894541206643,-6.213901715968123e-13,1,"[5,5,5,5,5]",0.007293198867025827,-0.007293198867025827,-0.03275398724906449,0.7735191637630662,0.3832752613240418,0.09407665505226481,0.18118466898954705,0.35801393728223
g-jittered_f-jet_filaments_d-transient_v-7_n-0.28_s-20260732,jittered,jet_filaments,transient,0.28,7,20260732,no_holdout,5,5,0.0,4.570924031070921,1.2927324208272768,0.0038343996572666973,-6.213901715968123e-13,1,"[5,5,5,5,5]",0.004951580661058198,-0.004951580661058198,-0.0362240752920597,0.6550522648083623,0.39547038327526135,0.24041811846689895,0.1254355400696864,0.35409407665505227
g-jittered_f-jet_filaments_d-transient_v-7_n-0.28_s-20260732,jittered,jet_filaments,transient,0.28,7,20260732,with_holdout,5,5,0.0,4.570924031070921,1.2927324208272768,0.004468871141191522,-6.213901715968123e-13,1,"[5,5,5,5,5]",0.005107452529370615,-0.005107452529370615,-0.03314781695464791,0.7804878048780488,0.3832752613240418,0.21602787456445993,0.17421602787456447,0.3885017421602788
g-jittered_f-jet_filaments_d-transient_v-7_n-0.28_s-20260733,jittered,jet_filaments,transient,0.28,7,20260733,no_holdout,5,5,0.0,4.284442506926436,1.2659759667790578,0.0038954686320751726,-6.213901715968123e-13,1,"[5,5,5,5,5]",0.006034733166383782,-0.006034733166383782,-0.0348586223348906,0.6724738675958188,0.39547038327526135,0.13937282229965156,0.13937282229965156,0.3366724738675958
g-jittered_f-jet_filaments_d-transient_v-7_n-0.28_s-20260733,jittered,jet_filaments,transient,0.28,7,20260733,with_holdout,5,5,0.0,4.284442506926436,1.2659759667790578,0.004541657052647768,-6.213901715968123e-13,1,"[5,5,5,5,5]",0.00613656119811699,-0.00613656119811699,-0.03204904529759078,0.8013937282229965,0.3832752613240418,0.13937282229965156,0.1916376306620209,0.3789198606271777
g-jittered_f-vortex_ring_d-chirp_v-5_n-0.00_s-20260730,jittered,vortex_ring,chirp,0.0,5,20260730,no_holdout,8,18,0.407378272319116,0.0,3.421795938540374,0.0034870436994149023,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.0023526039732878687,-0.0023526039732878687,-0.015596700512512548,0.5209059233449478,0.39547038327526135,0.573170731707317,0.4616724738675958,0.4878048780487805
g-jittered_f-vortex_ring_d-chirp_v-5_n-0.00_s-20260730,jittered,vortex_ring,chirp,0.0,5,20260730,with_holdout,8,18,0.407378272319116,0.0,3.421795938540374,0.00347629717526432,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.0016915010054217097,-0.0016915010054217097,-0.012668694844702172,0.5557491289198606,0.3832752613240418,0.6707317073170732,0.4930313588850174,0.5256968641114983
g-jittered_f-vortex_ring_d-chirp_v-5_n-0.00_s-20260731,jittered,vortex_ring,chirp,0.0,5,20260731,no_holdout,8,18,0.407378272319116,0.0,3.421795938540374,0.0034870436994149023,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.0023526039732878687,-0.0023526039732878687,-0.015596700512512548,0.5209059233449478,0.39547038327526135,0.573170731707317,0.4616724738675958,0.4878048780487805
g-jittered_f-vortex_ring_d-chirp_v-5_n-0.00_s-20260731,jittered,vortex_ring,chirp,0.0,5,20260731,with_holdout,8,18,0.407378272319116,0.0,3.421795938540374,0.00347629717526432,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.0016915010054217097,-0.0016915010054217097,-0.012668694844702172,0.5557491289198606,0.3832752613240418,0.6707317073170732,0.4930313588850174,0.5256968641114983
g-jittered_f-vortex_ring_d-chirp_v-5_n-0.00_s-20260732,jittered,vortex_ring,chirp,0.0,5,20260732,no_holdout,8,18,0.407378272319116,0.0,3.421795938540374,0.0034870436994149023,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.0023526039732878687,-0.0023526039732878687,-0.015596700512512548,0.5209059233449478,0.39547038327526135,0.573170731707317,0.4616724738675958,0.4878048780487805
g-jittered_f-vortex_ring_d-chirp_v-5_n-0.00_s-20260732,jittered,vortex_ring,chirp,0.0,5,20260732,with_holdout,8,18,0.407378272319116,0.0,3.421795938540374,0.00347629717526432,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.0016915010054217097,-0.0016915010054217097,-0.012668694844702172,0.5557491289198606,0.3832752613240418,0.6707317073170732,0.4930313588850174,0.5256968641114983
g-jittered_f-vortex_ring_d-chirp_v-5_n-0.00_s-20260733,jittered,vortex_ring,chirp,0.0,5,20260733,no_holdout,8,18,0.407378272319116,0.0,3.421795938540374,0.0034870436994149023,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.0023526039732878687,-0.0023526039732878687,-0.015596700512512548,0.5209059233449478,0.39547038327526135,0.573170731707317,0.4616724738675958,0.4878048780487805
g-jittered_f-vortex_ring_d-chirp_v-5_n-0.00_s-20260733,jittered,vortex_ring,chirp,0.0,5,20260733,with_holdout,8,18,0.407378272319116,0.0,3.421795938540374,0.00347629717526432,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.0016915010054217097,-0.0016915010054217097,-0.012668694844702172,0.5557491289198606,0.3832752613240418,0.6707317073170732,0.4930313588850174,0.5256968641114983
g-jittered_f-vortex_ring_d-chirp_v-5_n-0.14_s-20260730,jittered,vortex_ring,chirp,0.14,5,20260730,no_holdout,8,12,0.11057890552567597,0.2464333511138153,2.8216019191049093,0.0034860084591100265,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.003798736326286023,-0.003798736326286023,-0.018699192765826256,0.5121951219512195,0.39547038327526135,0.37630662020905925,0.3832752613240418,0.41681184668989546
g-jittered_f-vortex_ring_d-chirp_v-5_n-0.14_s-20260730,jittered,vortex_ring,chirp,0.14,5,20260730,with_holdout,8,12,0.11057890552567597,0.2464333511138153,2.8216019191049093,0.0034965903577244854,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.0031114924391825866,-0.0031114924391825866,-0.015807816861445816,0.5644599303135889,0.3832752613240418,0.4634146341463415,0.4146341463414634,0.45644599303135885
g-jittered_f-vortex_ring_d-chirp_v-5_n-0.14_s-20260731,jittered,vortex_ring,chirp,0.14,5,20260731,no_holdout,8,12,0.13240968244044868,0.23207199644383059,2.83998939964851,0.0033556636093060596,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.0030329917362186126,-0.0030329917362186126,-0.018199588771551017,0.5052264808362369,0.39547038327526135,0.4634146341463415,0.3902439024390244,0.438588850174216
g-jittered_f-vortex_ring_d-chirp_v-5_n-0.14_s-20260731,jittered,vortex_ring,chirp,0.14,5,20260731,with_holdout,8,12,0.13240968244044868,0.23207199644383059,2.83998939964851,0.003296234542345422,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.002365466324325917,-0.002365466324325917,-0.015098903258039847,0.5052264808362369,0.3832752613240418,0.5574912891986062,0.4529616724738676,0.47473867595818814
g-jittered_f-vortex_ring_d-chirp_v-5_n-0.14_s-20260732,jittered,vortex_ring,chirp,0.14,5,20260732,no_holdout,8,12,0.11980482741132743,0.23575009366101732,2.835712715088388,0.003501310025761693,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.0035815942267886976,-0.0035815942267886976,-0.018809373352096908,0.5331010452961672,0.39547038327526135,0.40418118466898956,0.37630662020905925,0.42726480836236935
g-jittered_f-vortex_ring_d-chirp_v-5_n-0.14_s-20260732,jittered,vortex_ring,chirp,0.14,5,20260732,with_holdout,8,12,0.11980482741132743,0.23575009366101732,2.835712715088388,0.00354288047885743,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.002746686527877103,-0.002746686527877103,-0.015977867264196387,0.5749128919860628,0.3832752613240418,0.4912891986062718,0.4076655052264808,0.4642857142857143
g-jittered_f-vortex_ring_d-chirp_v-5_n-0.14_s-20260733,jittered,vortex_ring,chirp,0.14,5,20260733,no_holdout,8,12,0.12711802669149622,0.20007096347407027,2.8386413689064165,0.0034318647069015314,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.002828891276841187,-0.002828891276841187,-0.017862818495982223,0.5087108013937283,0.39547038327526135,0.49825783972125437,0.397212543554007,0.4499128919860627
g-jittered_f-vortex_ring_d-chirp_v-5_n-0.14_s-20260733,jittered,vortex_ring,chirp,0.14,5,20260733,with_holdout,8,12,0.12711802669149622,0.20007096347407027,2.8386413689064165,0.003394870466060542,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.0022182827278501623,-0.0022182827278501623,-0.014888274278354754,0.5226480836236934,0.3832752613240418,0.5714285714285714,0.45993031358885017,0.4843205574912892
g-jittered_f-vortex_ring_d-chirp_v-5_n-0.28_s-20260730,jittered,vortex_ring,chirp,0.28,5,20260730,no_holdout,8,8,0.0,1.4551844601514294,1.8755301169195564,0.0037708018042561875,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.005960678286979264,-0.005960678286979264,-0.02261428900159666,0.6445993031358885,0.39547038327526135,0.15331010452961671,0.29965156794425085,0.37325783972125437
g-jittered_f-vortex_ring_d-chirp_v-5_n-0.28_s-20260730,jittered,vortex_ring,chirp,0.28,5,20260730,with_holdout,8,8,0.0,1.4551844601514294,1.8755301169195564,0.0038039757554970146,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.005084143178762851,-0.005084143178762851,-0.01986595764259867,0.662020905923345,0.3832752613240418,0.2264808362369338,0.36585365853658536,0.40940766550522645
g-jittered_f-vortex_ring_d-chirp_v-5_n-0.28_s-20260731,jittered,vortex_ring,chirp,0.28,5,20260731,no_holdout,8,8,0.0,1.3329390606885947,1.8783383051251414,0.00349950491402218,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.0031147690188016545,-0.0031147690188016545,-0.020582753541814568,0.5296167247386759,0.39547038327526135,0.44947735191637633,0.3205574912891986,0.4237804878048781
g-jittered_f-vortex_ring_d-chirp_v-5_n-0.28_s-20260731,jittered,vortex_ring,chirp,0.28,5,20260731,with_holdout,8,8,0.0,1.3329390606885947,1.8783383051251414,0.00345436489763899,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.002422102860129371,-0.002422102860129371,-0.017640347173985268,0.5296167247386759,0.3832752613240418,0.5505226480836237,0.3867595818815331,0.4625435540069686
g-jittered_f-vortex_ring_d-chirp_v-5_n-0.28_s-20260732,jittered,vortex_ring,chirp,0.28,5,20260732,no_holdout,8,8,0.0,1.404188878309195,1.896895469324121,0.0037610453974515124,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.005239587727488053,-0.005239587727488053,-0.022733922817104263,0.6236933797909407,0.39547038327526135,0.20905923344947736,0.2961672473867596,0.38109756097560976
g-jittered_f-vortex_ring_d-chirp_v-5_n-0.28_s-20260732,jittered,vortex_ring,chirp,0.28,5,20260732,with_holdout,8,8,0.0,1.404188878309195,1.896895469324121,0.003825195293065677,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.004279625541552392,-0.004279625541552392,-0.020050499091369575,0.6689895470383276,0.3832752613240418,0.31010452961672474,0.34843205574912894,0.4277003484320558
g-jittered_f-vortex_ring_d-chirp_v-5_n-0.28_s-20260733,jittered,vortex_ring,chirp,0.28,5,20260733,no_holdout,8,8,0.0,1.2850629225931272,1.9053765934859255,0.0036196081312862313,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.0029612563671690233,-0.0029612563671690233,-0.020022952220911456,0.5958188153310104,0.39547038327526135,0.4738675958188153,0.33797909407665505,0.45078397212543553
g-jittered_f-vortex_ring_d-chirp_v-5_n-0.28_s-20260733,jittered,vortex_ring,chirp,0.28,5,20260733,with_holdout,8,8,0.0,1.2850629225931272,1.9053765934859255,0.0035839355312202986,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.0022811475790298266,-0.0022811475790298266,-0.017246549181003015,0.5993031358885017,0.3832752613240418,0.5609756097560976,0.3902439024390244,0.48344947735191635
g-jittered_f-vortex_ring_d-chirp_v-7_n-0.00_s-20260730,jittered,vortex_ring,chirp,0.0,7,20260730,no_holdout,8,18,0.9134577197933691,0.0,7.521845559253738,0.002180409786625726,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.004600895016648709,-0.004600895016648709,-0.0025260522271898476,0.2770034843205575,0.39547038327526135,0.3048780487804878,0.8588850174216028,0.4590592334494774
g-jittered_f-vortex_ring_d-chirp_v-7_n-0.00_s-20260730,jittered,vortex_ring,chirp,0.0,7,20260730,with_holdout,8,18,0.9134577197933691,0.0,7.521845559253738,0.0021769975912390585,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.004171535334700196,-0.004171535334700196,0.0009575986566943949,0.35365853658536583,0.3832752613240418,0.32229965156794427,0.8693379790940766,0.4821428571428572
g-jittered_f-vortex_ring_d-chirp_v-7_n-0.00_s-20260731,jittered,vortex_ring,chirp,0.0,7,20260731,no_holdout,8,18,0.9134577197933691,0.0,7.521845559253738,0.002180409786625726,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.004600895016648709,-0.004600895016648709,-0.0025260522271898476,0.2770034843205575,0.39547038327526135,0.3048780487804878,0.8588850174216028,0.4590592334494774
g-jittered_f-vortex_ring_d-chirp_v-7_n-0.00_s-20260731,jittered,vortex_ring,chirp,0.0,7,20260731,with_holdout,8,18,0.9134577197933691,0.0,7.521845559253738,0.0021769975912390585,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.004171535334700196,-0.004171535334700196,0.0009575986566943949,0.35365853658536583,0.3832752613240418,0.32229965156794427,0.8693379790940766,0.4821428571428572
g-jittered_f-vortex_ring_d-chirp_v-7_n-0.00_s-20260732,jittered,vortex_ring,chirp,0.0,7,20260732,no_holdout,8,18,0.9134577197933691,0.0,7.521845559253738,0.002180409786625726,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.004600895016648709,-0.004600895016648709,-0.0025260522271898476,0.2770034843205575,0.39547038327526135,0.3048780487804878,0.8588850174216028,0.4590592334494774
g-jittered_f-vortex_ring_d-chirp_v-7_n-0.00_s-20260732,jittered,vortex_ring,chirp,0.0,7,20260732,with_holdout,8,18,0.9134577197933691,0.0,7.521845559253738,0.0021769975912390585,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.004171535334700196,-0.004171535334700196,0.0009575986566943949,0.35365853658536583,0.3832752613240418,0.32229965156794427,0.8693379790940766,0.4821428571428572
g-jittered_f-vortex_ring_d-chirp_v-7_n-0.00_s-20260733,jittered,vortex_ring,chirp,0.0,7,20260733,no_holdout,8,18,0.9134577197933691,0.0,7.521845559253738,0.002180409786625726,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.004600895016648709,-0.004600895016648709,-0.0025260522271898476,0.2770034843205575,0.39547038327526135,0.3048780487804878,0.8588850174216028,0.4590592334494774
g-jittered_f-vortex_ring_d-chirp_v-7_n-0.00_s-20260733,jittered,vortex_ring,chirp,0.0,7,20260733,with_holdout,8,18,0.9134577197933691,0.0,7.521845559253738,0.0021769975912390585,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.004171535334700196,-0.004171535334700196,0.0009575986566943949,0.35365853658536583,0.3832752613240418,0.32229965156794427,0.8693379790940766,0.4821428571428572
g-jittered_f-vortex_ring_d-chirp_v-7_n-0.14_s-20260730,jittered,vortex_ring,chirp,0.14,7,20260730,no_holdout,8,12,0.39116867826951623,0.4043365862511127,6.442857382795746,0.0016864521386181482,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.0034268646120927653,-0.0034268646120927653,-0.0063573265320035575,0.21602787456445993,0.39547038327526135,0.43205574912891986,0.6759581881533101,0.4298780487804878
g-jittered_f-vortex_ring_d-chirp_v-7_n-0.14_s-20260730,jittered,vortex_ring,chirp,0.14,7,20260730,with_holdout,8,12,0.39116867826951623,0.4043365862511127,6.442857382795746,0.0016791790493855953,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.0037703294796015362,-0.0037703294796015362,-0.0035254921237281565,0.22996515679442509,0.3832752613240418,0.3867595818815331,0.7142857142857143,0.4285714285714286
g-jittered_f-vortex_ring_d-chirp_v-7_n-0.14_s-20260731,jittered,vortex_ring,chirp,0.14,7,20260731,no_holdout,8,12,0.36907370849443344,0.3768516591593101,6.332891411081915,0.0017615180430826174,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.003967751859512942,-0.003967751859512942,-0.006379187985797787,0.24738675958188153,0.39547038327526135,0.34146341463414637,0.6724738675958188,0.414198606271777
