rig_id,block_id,sample_index_in_block,family,true_aperture_radius,metadata_aperture_radius,per_scene_estimated_radius,shared_estimated_radius,rigcal_estimated_radius,profile_information,profile_retained_fraction,profile_approximate_standard_error,block_median_profile_fraction,block_identifiable,outer_improvement_percent,accepted,raw_rigcal_gain_percent,selected_gain_percent,fallback_relative_l2,candidate_relative_l2,selected_relative_l2,fallback_outer_rms,candidate_outer_rms,fallback_audit_rms,candidate_audit_rms,selected_audit_rms,selected_audit_change_percent,pinhole_relative_l2,pinhole_outer_rms,pinhole_audit_rms,metadata_nearest_relative_l2,metadata_nearest_outer_rms,metadata_nearest_audit_rms,per_scene_profile_relative_l2,per_scene_profile_outer_rms,per_scene_profile_audit_rms,rig_shared_profile_relative_l2,rig_shared_profile_outer_rms,rig_shared_profile_audit_rms,rigcal_profile_relative_l2,rigcal_profile_outer_rms,rigcal_profile_audit_rms,oracle_nearest_bank_relative_l2,oracle_nearest_bank_outer_rms,oracle_nearest_bank_audit_rms,oracle_true_operator_relative_l2,oracle_true_operator_outer_rms,oracle_true_operator_audit_rms
development_rig_a,development_rig_a:radius=0.13500,4,helical_plume,0.135,0.153,0.0,0.0,0.0,2.4481805989906813,2.9497045993735288e-05,0.6391139161147519,0.0003200934063503993,False,-0.9106420522293042,False,2.3980163690501115,0.0,0.6403281026095827,0.6249729298933769,0.6403281026095827,12.753398935911143,12.869536749710115,2.5743158695683555,2.6938508176166533,2.5743158695683555,0.0,0.6249729298933769,12.869536749710115,2.6938508176166533,0.6403281026095827,12.753398935911143,2.5743158695683555,0.6249729298933769,12.869536749710115,2.6938508176166533,0.6249729298933769,12.869536749710115,2.6938508176166533,0.6249729298933769,12.869536749710115,2.6938508176166533,0.6244690903430775,13.107014835883378,2.780721866031678,0.6367451392940461,12.514930479612826,2.515005867409491
development_rig_a,development_rig_a:radius=0.13500,5,helical_plume,0.135,0.153,0.0,0.0,0.0,3.9055239120467204,0.00013153321461558507,0.5060114561418162,0.0003200934063503993,False,8.06448721255677,False,4.530491044741483,0.0,0.6750649447501298,0.6444811878820361,0.6750649447501298,7.661008355115854,7.04318731596463,2.0660482640611675,2.34376488885696,2.0660482640611675,0.0,0.6444811878820361,7.04318731596463,2.34376488885696,0.6750649447501298,7.661008355115854,2.0660482640611675,0.6444811878820361,7.04318731596463,2.34376488885696,0.6444811878820361,7.04318731596463,2.34376488885696,0.6444811878820361,7.04318731596463,2.34376488885696,0.6446847617416848,7.38733875919218,2.0797490354482746,0.6705798717458724,7.394401296696751,2.1919340561440066
development_rig_a,development_rig_a:radius=0.13500,6,stratified_ignition,0.135,0.153,0.0,0.0,0.0,40.218513754503114,0.0028598102868521587,0.1576837687160941,0.0003200934063503993,False,-15.194940882962134,False,3.135808237716402,0.0,0.7730317742045482,0.7487909801488767,0.7730317742045482,5.915215385720721,6.814028866680865,2.4696246839534455,3.327709282101501,2.4696246839534455,0.0,0.7487909801488767,6.814028866680865,3.327709282101501,0.7730317742045482,5.915215385720721,2.4696246839534455,0.7487909801488767,6.814028866680865,3.327709282101501,0.7487909801488767,6.814028866680865,3.327709282101501,0.7487909801488767,6.814028866680865,3.327709282101501,0.7595804680967595,6.212745150643453,2.618493599706017,0.775853679119854,6.715507271080694,2.608225194966907
development_rig_a,development_rig_a:radius=0.13500,7,stratified_ignition,0.135,0.153,0.0,0.0,0.0,27.06700993500177,0.001063492035958332,0.19221171726749836,0.0003200934063503993,False,-7.357173795114363,False,1.0774448303467523,0.0,0.6341181309704587,0.627285857950026,0.6341181309704587,7.732512327139344,8.301406697775628,2.019984579768915,3.1752851630373593,2.019984579768915,0.0,0.627285857950026,8.301406697775628,3.1752851630373593,0.6341181309704587,7.732512327139344,2.019984579768915,0.627285857950026,8.301406697775628,3.1752851630373593,0.627285857950026,8.301406697775628,3.1752851630373593,0.627285857950026,8.301406697775628,3.1752851630373593,0.6248310654875201,7.806190719327093,2.264927251115665,0.6266553743085456,8.079761029250973,2.0911562829978494
development_rig_b,development_rig_b:radius=0.05500,0,expanding_kernel,0.055,0.041,0.0,0.0,0.0,8.316464572357104,0.0001100558154692334,0.346761305319136,0.0006734541923996368,False,-0.865883085598825,False,-0.16991369710278437,0.0,0.6290711903666305,0.6301400684835909,0.6290711903666305,11.37107793388869,11.469538174368493,16.30969794441043,16.49278342666326,16.30969794441043,0.0,0.6301400684835909,11.469538174368493,16.49278342666326,0.6290711903666305,11.37107793388869,16.30969794441043,0.6301400684835909,11.469538174368493,16.49278342666326,0.6301400684835909,11.469538174368493,16.49278342666326,0.6301400684835909,11.469538174368493,16.49278342666326,0.6290711903666305,11.37107793388869,16.30969794441043,0.6199836540980743,10.610949103164197,15.020312915237733
development_rig_b,development_rig_b:radius=0.05500,1,expanding_kernel,0.055,0.041,0.0,0.0,0.0,14.616142716357684,0.0017452194017088909,0.26156739821908453,0.0006734541923996368,False,0.10617488771644219,False,1.2883670972147037,0.0,0.8153928053942964,0.8048875527765403,0.8153928053942964,11.198240200361278,11.186350481402327,15.338990434111096,15.406697493098166,15.338990434111096,0.0,0.8048875527765403,11.186350481402327,15.406697493098166,0.8153928053942964,11.198240200361278,15.338990434111096,0.8048875527765403,11.186350481402327,15.406697493098166,0.8048875527765403,11.186350481402327,15.406697493098166,0.8048875527765403,11.186350481402327,15.406697493098166,0.8153928053942964,11.198240200361278,15.338990434111096,0.8231075656647343,11.148737943522507,15.359809454136599
development_rig_b,development_rig_b:radius=0.05500,2,interacting_fronts,0.055,0.041,0.0,0.0,0.0,15.324538070571132,0.0009138441485176029,0.2554502333864592,0.0006734541923996368,False,-1.2936042785543094,False,0.241505466973492,0.0,0.767125636294557,0.7652729859443504,0.767125636294557,8.847543324137629,8.96199552312562,13.077486216637555,13.285511642047634,13.077486216637555,0.0,0.7652729859443504,8.96199552312562,13.285511642047634,0.767125636294557,8.847543324137629,13.077486216637555,0.7652729859443504,8.96199552312562,13.285511642047634,0.7652729859443504,8.96199552312562,13.285511642047634,0.7652729859443504,8.96199552312562,13.285511642047634,0.767125636294557,8.847543324137629,13.077486216637555,0.7547521465666971,8.436961013059605,12.25750709787019
development_rig_b,development_rig_b:radius=0.05500,3,interacting_fronts,0.055,0.041,0.0,0.0,0.0,10.175593806572836,0.00043306423628167065,0.3134874208805624,0.0006734541923996368,False,-1.4178637049298648,False,0.09714935135724452,0.0,0.6795448443995536,0.6788846709910379,0.6795448443995536,13.571934533356545,13.76436606716185,21.767953472290397,22.054167346102446,21.767953472290397,0.0,0.6788846709910379,13.76436606716185,22.054167346102446,0.6795448443995536,13.571934533356545,21.767953472290397,0.6788846709910379,13.76436606716185,22.054167346102446,0.6788846709910379,13.76436606716185,22.054167346102446,0.6788846709910379,13.76436606716185,22.054167346102446,0.6795448443995536,13.571934533356545,21.767953472290397,0.6735086796754386,12.77442260766976,20.59651046298748
development_rig_b,development_rig_b:radius=0.05500,4,helical_plume,0.055,0.041,0.0,0.0,0.0,4.658589385016524,5.719674036038448e-05,0.46331118370693664,0.0006734541923996368,False,-1.367216961030365,False,0.5132416280284899,0.0,0.5886359991861274,0.5856148742007428,0.5886359991861274,5.304864430089505,5.377393436337355,6.7232563594194295,6.6118568716983726,6.7232563594194295,0.0,0.5856148742007428,5.377393436337355,6.6118568716983726,0.5886359991861274,5.304864430089505,6.7232563594194295,0.5856148742007428,5.377393436337355,6.6118568716983726,0.5856148742007428,5.377393436337355,6.6118568716983726,0.5856148742007428,5.377393436337355,6.6118568716983726,0.5886359991861274,5.304864430089505,6.7232563594194295,0.5911340018541659,5.004884097142631,6.92484365430101
development_rig_b,development_rig_b:radius=0.05500,5,helical_plume,0.055,0.041,0.0,0.0,0.0,6.724895423065298,0.00025160600146944656,0.38561794192231114,0.0006734541923996368,False,2.2746726825847596,False,-0.04152068608602881,0.0,0.5225289602146406,0.5227459178239199,0.5225289602146406,3.842655258582293,3.755247429129415,2.677028672278353,3.0592473791494355,2.677028672278353,0.0,0.5227459178239199,3.755247429129415,3.0592473791494355,0.5225289602146406,3.842655258582293,2.677028672278353,0.5227459178239199,3.755247429129415,3.0592473791494355,0.5227459178239199,3.755247429129415,3.0592473791494355,0.5227459178239199,3.755247429129415,3.0592473791494355,0.5225289602146406,3.842655258582293,2.677028672278353,0.5268897909636817,3.86228348062264,3.1365885933889524
development_rig_b,development_rig_b:radius=0.05500,6,stratified_ignition,0.055,0.041,0.0,0.0,0.0,23.67631185253013,0.0033811361183951534,0.20551473916085328,0.0006734541923996368,False,-4.8153859210928855,False,-0.8183078282377498,0.0,0.7151093958976549,0.7209611920647491,0.7151093958976549,5.793641856529376,6.072628070807236,7.552498817381626,7.927617773676038,7.552498817381626,0.0,0.7209611920647491,6.072628070807236,7.927617773676038,0.7151093958976549,5.793641856529376,7.552498817381626,0.7209611920647491,6.072628070807236,7.927617773676038,0.7209611920647491,6.072628070807236,7.927617773676038,0.7209611920647491,6.072628070807236,7.927617773676038,0.7151093958976549,5.793641856529376,7.552498817381626,0.7110473705875808,5.54813495034411,8.024211663520123
development_rig_b,development_rig_b:radius=0.05500,7,stratified_ignition,0.055,0.041,0.0,0.0,0.0,28.890268837578233,0.001351667234164314,0.1860476584253337,0.0006734541923996368,False,-3.8974068619042637,False,-0.826028294301016,0.0,0.7397228141078177,0.745833133851748,0.7397228141078177,12.28887045981013,12.767817740361297,15.341754655942834,16.392025524401518,15.341754655942834,0.0,0.745833133851748,12.767817740361297,16.392025524401518,0.7397228141078177,12.28887045981013,15.341754655942834,0.745833133851748,12.767817740361297,16.392025524401518,0.745833133851748,12.767817740361297,16.392025524401518,0.745833133851748,12.767817740361297,16.392025524401518,0.7397228141078177,12.28887045981013,15.341754655942834,0.7344847145420607,11.321978238456227,14.506890584668259
development_rig_b,development_rig_b:radius=0.09500,0,expanding_kernel,0.095,0.081,0.0,0.0,0.0,7.746305109417241,0.00010598021689416938,0.3592962633212558,0.000692416233227404,False,-1.6014940559765116,False,-0.56511346866034,0.0,0.6282235087717897,0.6317736844331496,0.6282235087717897,11.263545264342543,11.443930272243213,16.140268960321546,16.443774065570466,16.140268960321546,0.0,0.6317736844331496,11.443930272243213,16.443774065570466,0.6282235087717897,11.263545264342543,16.140268960321546,0.6317736844331496,11.443930272243213,16.443774065570466,0.6317736844331496,11.443930272243213,16.443774065570466,0.6317736844331496,11.443930272243213,16.443774065570466,0.6282235087717897,11.263545264342543,16.140268960321546,0.623591558298863,10.656673767346923,15.184575165233271
