training_arm,method,model_seed,source_split,pair_index,source_index,sample_seed,geometry_id,geometry_partition,family_id,noise_level,field_rel_l2,audit_reprojection_rel_l2
m4_counterfactual,geometry_only,20261402,val,1,180,30360841,g_101011110,validation,1,0.02,0.321092426776886,0.5623928308486938
m4_counterfactual,geometry_only,20261402,val,2,180,30360841,g_111001110,validation,1,0.02,0.5310770869255066,0.7218183279037476
m4_counterfactual,geometry_only,20261402,val,3,180,30360841,g_111010110,validation,1,0.02,0.3954464793205261,0.6136218309402466
m4_counterfactual,geometry_only,20261402,val,4,171,30360832,g_011010111,validation,1,0.05,0.3736436367034912,0.4200915992259979
m4_counterfactual,geometry_only,20261402,val,5,171,30360832,g_101011110,validation,1,0.05,0.20612050592899323,0.3280992805957794
m4_counterfactual,geometry_only,20261402,val,6,171,30360832,g_111001110,validation,1,0.05,0.30660009384155273,0.518836498260498
m4_counterfactual,geometry_only,20261402,val,7,171,30360832,g_111010110,validation,1,0.05,0.3778502643108368,0.43026936054229736
m4_counterfactual,geometry_only,20261402,val,8,160,30360821,g_011010111,validation,0,0.02,0.19008274376392365,0.19853875041007996
m4_counterfactual,geometry_only,20261402,val,9,160,30360821,g_101011110,validation,0,0.02,0.1596360057592392,0.1731170266866684
m4_counterfactual,geometry_only,20261402,val,10,160,30360821,g_111001110,validation,0,0.02,0.1678362339735031,0.22572408616542816
m4_counterfactual,geometry_only,20261402,val,11,160,30360821,g_111010110,validation,0,0.02,0.1680440604686737,0.1711415946483612
m4_counterfactual,geometry_only,20261402,val,12,196,30360857,g_011010111,validation,0,0.02,0.18072809278964996,0.17884472012519836
m4_counterfactual,geometry_only,20261402,val,13,196,30360857,g_101011110,validation,0,0.02,0.1448187381029129,0.14674223959445953
m4_counterfactual,geometry_only,20261402,val,14,196,30360857,g_111001110,validation,0,0.02,0.19459354877471924,0.3254830241203308
m4_counterfactual,geometry_only,20261402,val,15,196,30360857,g_111010110,validation,0,0.02,0.16967710852622986,0.18294793367385864
m4_counterfactual,geometry_only,20261402,val,16,174,30360835,g_011010111,validation,0,0.02,0.1542508453130722,0.13794828951358795
m4_counterfactual,geometry_only,20261402,val,17,174,30360835,g_101011110,validation,0,0.02,0.11398697644472122,0.1269540935754776
m4_counterfactual,geometry_only,20261402,val,18,174,30360835,g_111001110,validation,0,0.02,0.17036636173725128,0.28462767601013184
m4_counterfactual,geometry_only,20261402,val,19,174,30360835,g_111010110,validation,0,0.02,0.1364537477493286,0.13520458340644836
m4_counterfactual,geometry_only,20261402,val,20,178,30360839,g_011010111,validation,1,0.02,0.23911693692207336,0.3497817814350128
m4_counterfactual,geometry_only,20261402,val,21,178,30360839,g_101011110,validation,1,0.02,0.1675698608160019,0.2852792739868164
m4_counterfactual,geometry_only,20261402,val,22,178,30360839,g_111001110,validation,1,0.02,0.45188599824905396,0.6095651388168335
m4_counterfactual,geometry_only,20261402,val,23,178,30360839,g_111010110,validation,1,0.02,0.24249020218849182,0.3683162331581116
m4_counterfactual,geometry_only,20261402,val,24,173,30360834,g_011010111,validation,0,0.05,0.27253955602645874,0.3446468114852905
m4_counterfactual,geometry_only,20261402,val,25,173,30360834,g_101011110,validation,0,0.05,0.19762830436229706,0.25697270035743713
m4_counterfactual,geometry_only,20261402,val,26,173,30360834,g_111001110,validation,0,0.05,0.232099711894989,0.36371660232543945
m4_counterfactual,geometry_only,20261402,val,27,173,30360834,g_111010110,validation,0,0.05,0.23881973326206207,0.29866716265678406
m4_counterfactual,geometry_only,20261402,val,28,167,30360828,g_011010111,validation,1,0.05,0.3090132772922516,0.480669766664505
m4_counterfactual,geometry_only,20261402,val,29,167,30360828,g_101011110,validation,1,0.05,0.28353747725486755,0.47566765546798706
m4_counterfactual,geometry_only,20261402,val,30,167,30360828,g_111001110,validation,1,0.05,0.4968128800392151,0.7258731722831726
m4_counterfactual,geometry_only,20261402,val,31,167,30360828,g_111010110,validation,1,0.05,0.3049424886703491,0.47517457604408264
m4_counterfactual,geometry_only,20261402,val,32,166,30360827,g_011010111,validation,1,0.02,0.2516821324825287,0.3163037896156311
m4_counterfactual,geometry_only,20261402,val,33,166,30360827,g_101011110,validation,1,0.02,0.23722921311855316,0.3158818483352661
m4_counterfactual,geometry_only,20261402,val,34,166,30360827,g_111001110,validation,1,0.02,0.5716118216514587,0.6725237965583801
m4_counterfactual,geometry_only,20261402,val,35,166,30360827,g_111010110,validation,1,0.02,0.24595113098621368,0.3176279664039612
m4_counterfactual,geometry_only,20261402,val,36,169,30360830,g_011010111,validation,1,0.05,0.3790457248687744,0.4669279456138611
m4_counterfactual,geometry_only,20261402,val,37,169,30360830,g_101011110,validation,1,0.05,0.25074073672294617,0.36757153272628784
m4_counterfactual,geometry_only,20261402,val,38,169,30360830,g_111001110,validation,1,0.05,0.5017609596252441,0.5844581127166748
m4_counterfactual,geometry_only,20261402,val,39,169,30360830,g_111010110,validation,1,0.05,0.38007286190986633,0.46261075139045715
m4_counterfactual,geometry_only,20261402,val,40,197,30360858,g_011010111,validation,0,0.05,0.13720285892486572,0.14748899638652802
m4_counterfactual,geometry_only,20261402,val,41,197,30360858,g_101011110,validation,0,0.05,0.09582582116127014,0.11102969199419022
m4_counterfactual,geometry_only,20261402,val,42,197,30360858,g_111001110,validation,0,0.05,0.2241673767566681,0.40452489256858826
m4_counterfactual,geometry_only,20261402,val,43,197,30360858,g_111010110,validation,0,0.05,0.13863560557365417,0.17107242345809937
m4_counterfactual,geometry_only,20261402,val,44,176,30360837,g_011010111,validation,0,0.02,0.18923862278461456,0.21375539898872375
m4_counterfactual,geometry_only,20261402,val,45,176,30360837,g_101011110,validation,0,0.02,0.14257529377937317,0.17134690284729004
m4_counterfactual,geometry_only,20261402,val,46,176,30360837,g_111001110,validation,0,0.02,0.20335273444652557,0.3543304204940796
m4_counterfactual,geometry_only,20261402,val,47,176,30360837,g_111010110,validation,0,0.02,0.17385949194431305,0.2083713859319687
m4_counterfactual,geometry_only,20261402,val,48,186,30360847,g_011010111,validation,0,0.02,0.15256747603416443,0.13775935769081116
m4_counterfactual,geometry_only,20261402,val,49,186,30360847,g_101011110,validation,0,0.02,0.13733084499835968,0.13869984447956085
m4_counterfactual,geometry_only,20261402,val,50,186,30360847,g_111001110,validation,0,0.02,0.19046299159526825,0.2753439247608185
m4_counterfactual,geometry_only,20261402,val,51,186,30360847,g_111010110,validation,0,0.02,0.14978618919849396,0.14252448081970215
m4_counterfactual,geometry_only,20261402,val,52,165,30360826,g_011010111,validation,0,0.05,0.16202282905578613,0.14266297221183777
m4_counterfactual,geometry_only,20261402,val,53,165,30360826,g_101011110,validation,0,0.05,0.12162160873413086,0.106012724339962
m4_counterfactual,geometry_only,20261402,val,54,165,30360826,g_111001110,validation,0,0.05,0.14344234764575958,0.18903736770153046
m4_counterfactual,geometry_only,20261402,val,55,165,30360826,g_111010110,validation,0,0.05,0.12518565356731415,0.10553023219108582
m4_counterfactual,geometry_only,20261402,val,56,199,30360860,g_011010111,validation,0,0.05,0.18409140408039093,0.18392153084278107
m4_counterfactual,geometry_only,20261402,val,57,199,30360860,g_101011110,validation,0,0.05,0.10725696384906769,0.09404773265123367
m4_counterfactual,geometry_only,20261402,val,58,199,30360860,g_111001110,validation,0,0.05,0.22842355072498322,0.36792057752609253
m4_counterfactual,geometry_only,20261402,val,59,199,30360860,g_111010110,validation,0,0.05,0.1660105586051941,0.17113813757896423
m4_counterfactual,geometry_only,20261402,val,60,193,30360854,g_011010111,validation,1,0.05,0.23934787511825562,0.2669695019721985
m4_counterfactual,geometry_only,20261402,val,61,193,30360854,g_101011110,validation,1,0.05,0.20672455430030823,0.25535351037979126
m4_counterfactual,geometry_only,20261402,val,62,193,30360854,g_111001110,validation,1,0.05,0.5672721862792969,0.6629285216331482
m4_counterfactual,geometry_only,20261402,val,63,193,30360854,g_111010110,validation,1,0.05,0.2374299019575119,0.26450520753860474
m4_counterfactual,geometry_only,20261402,val,64,170,30360831,g_011010111,validation,1,0.02,0.2748088538646698,0.4786317050457001
m4_counterfactual,geometry_only,20261402,val,65,170,30360831,g_101011110,validation,1,0.02,0.18568231165409088,0.39159420132637024
m4_counterfactual,geometry_only,20261402,val,66,170,30360831,g_111001110,validation,1,0.02,0.3785363435745239,0.6172643899917603
m4_counterfactual,geometry_only,20261402,val,67,170,30360831,g_111010110,validation,1,0.02,0.28022587299346924,0.4924159049987793
m4_counterfactual,geometry_only,20261402,val,68,185,30360846,g_011010111,validation,0,0.05,0.12532766163349152,0.11788742989301682
m4_counterfactual,geometry_only,20261402,val,69,185,30360846,g_101011110,validation,0,0.05,0.1466645449399948,0.18358373641967773
m4_counterfactual,geometry_only,20261402,val,70,185,30360846,g_111001110,validation,0,0.05,0.18599358201026917,0.2680245041847229
m4_counterfactual,geometry_only,20261402,val,71,185,30360846,g_111010110,validation,0,0.05,0.1326858401298523,0.13703325390815735
m4_counterfactual,geometry_only,20261402,val,72,183,30360844,g_011010111,validation,1,0.05,0.27662837505340576,0.3849957287311554
m4_counterfactual,geometry_only,20261402,val,73,183,30360844,g_101011110,validation,1,0.05,0.19826459884643555,0.31823432445526123
m4_counterfactual,geometry_only,20261402,val,74,183,30360844,g_111001110,validation,1,0.05,0.3943955898284912,0.6406347751617432
m4_counterfactual,geometry_only,20261402,val,75,183,30360844,g_111010110,validation,1,0.05,0.27703848481178284,0.380746066570282
m4_counterfactual,geometry_only,20261402,val,76,190,30360851,g_011010111,validation,1,0.02,0.49005022644996643,0.5319905281066895
m4_counterfactual,geometry_only,20261402,val,77,190,30360851,g_101011110,validation,1,0.02,0.2749437093734741,0.33350804448127747
m4_counterfactual,geometry_only,20261402,val,78,190,30360851,g_111001110,validation,1,0.02,0.4033997058868408,0.45050349831581116
m4_counterfactual,geometry_only,20261402,val,79,190,30360851,g_111010110,validation,1,0.02,0.4941609501838684,0.5695162415504456
m4_counterfactual,geometry_only,20261402,val,80,175,30360836,g_011010111,validation,0,0.05,0.19271151721477509,0.20356522500514984
m4_counterfactual,geometry_only,20261402,val,81,175,30360836,g_101011110,validation,0,0.05,0.1531943678855896,0.1728890836238861
m4_counterfactual,geometry_only,20261402,val,82,175,30360836,g_111001110,validation,0,0.05,0.17038869857788086,0.21114669740200043
m4_counterfactual,geometry_only,20261402,val,83,175,30360836,g_111010110,validation,0,0.05,0.16733160614967346,0.185602068901062
m4_counterfactual,geometry_only,20261402,val,84,177,30360838,g_011010111,validation,0,0.05,0.17312437295913696,0.18009063601493835
m4_counterfactual,geometry_only,20261402,val,85,177,30360838,g_101011110,validation,0,0.05,0.13569702208042145,0.16597391664981842
m4_counterfactual,geometry_only,20261402,val,86,177,30360838,g_111001110,validation,0,0.05,0.1811770498752594,0.34146055579185486
m4_counterfactual,geometry_only,20261402,val,87,177,30360838,g_111010110,validation,0,0.05,0.15107546746730804,0.16673021018505096
m4_counterfactual,geometry_only,20261402,val,88,164,30360825,g_011010111,validation,0,0.02,0.15203365683555603,0.11621761322021484
m4_counterfactual,geometry_only,20261402,val,89,164,30360825,g_101011110,validation,0,0.02,0.12076929211616516,0.0912318155169487
m4_counterfactual,geometry_only,20261402,val,90,164,30360825,g_111001110,validation,0,0.02,0.18331599235534668,0.27747198939323425
m4_counterfactual,geometry_only,20261402,val,91,164,30360825,g_111010110,validation,0,0.02,0.13708952069282532,0.09677305072546005
m4_counterfactual,geometry_only,20261402,val,92,168,30360829,g_011010111,validation,1,0.02,0.2632606625556946,0.3492101728916168
m4_counterfactual,geometry_only,20261402,val,93,168,30360829,g_101011110,validation,1,0.02,0.2378835827112198,0.3705153465270996
m4_counterfactual,geometry_only,20261402,val,94,168,30360829,g_111001110,validation,1,0.02,0.5732889175415039,0.7245112061500549
m4_counterfactual,geometry_only,20261402,val,95,168,30360829,g_111010110,validation,1,0.02,0.26433706283569336,0.3561258912086487
m4_counterfactual,geometry_only,20261402,val,96,182,30360843,g_011010111,validation,1,0.02,0.4423533082008362,0.5052444934844971
m4_counterfactual,geometry_only,20261402,val,97,182,30360843,g_101011110,validation,1,0.02,0.2517106533050537,0.3680129647254944
m4_counterfactual,geometry_only,20261402,val,98,182,30360843,g_111001110,validation,1,0.02,0.41793397068977356,0.544536828994751
m4_counterfactual,geometry_only,20261402,val,99,182,30360843,g_111010110,validation,1,0.02,0.4472987949848175,0.5331753492355347
m4_counterfactual,geometry_only,20261402,val,100,181,30360842,g_011010111,validation,1,0.05,0.41356632113456726,0.6420902013778687
m4_counterfactual,geometry_only,20261402,val,101,181,30360842,g_101011110,validation,1,0.05,0.291259229183197,0.5234098434448242
m4_counterfactual,geometry_only,20261402,val,102,181,30360842,g_111001110,validation,1,0.05,0.386575311422348,0.5946123600006104
m4_counterfactual,geometry_only,20261402,val,103,181,30360842,g_111010110,validation,1,0.05,0.4219355881214142,0.657662570476532
m4_counterfactual,geometry_only,20261402,val,104,188,30360849,g_011010111,validation,0,0.02,0.15123966336250305,0.1503686159849167
m4_counterfactual,geometry_only,20261402,val,105,188,30360849,g_101011110,validation,0,0.02,0.10543463379144669,0.09078425914049149
m4_counterfactual,geometry_only,20261402,val,106,188,30360849,g_111001110,validation,0,0.02,0.17674168944358826,0.3012765347957611
m4_counterfactual,geometry_only,20261402,val,107,188,30360849,g_111010110,validation,0,0.02,0.1361251175403595,0.13668760657310486
m4_counterfactual,geometry_only,20261402,val,108,194,30360855,g_011010111,validation,1,0.02,0.3608091473579407,0.4669933021068573
m4_counterfactual,geometry_only,20261402,val,109,194,30360855,g_101011110,validation,1,0.02,0.2518758475780487,0.4750467538833618
m4_counterfactual,geometry_only,20261402,val,110,194,30360855,g_111001110,validation,1,0.02,0.4008345901966095,0.6683260798454285
m4_counterfactual,geometry_only,20261402,val,111,194,30360855,g_111010110,validation,1,0.02,0.36355146765708923,0.479572594165802
m4_counterfactual,geometry_only,20261402,val,112,163,30360824,g_011010111,validation,0,0.05,0.17111970484256744,0.20816563069820404
m4_counterfactual,geometry_only,20261402,val,113,163,30360824,g_101011110,validation,0,0.05,0.17055509984493256,0.26007920503616333
m4_counterfactual,geometry_only,20261402,val,114,163,30360824,g_111001110,validation,0,0.05,0.21857960522174835,0.356458842754364
m4_counterfactual,geometry_only,20261402,val,115,163,30360824,g_111010110,validation,0,0.05,0.1848011314868927,0.1826072782278061
m4_counterfactual,geometry_only,20261402,val,116,192,30360853,g_011010111,validation,1,0.02,0.34453925490379333,0.5043889284133911
m4_counterfactual,geometry_only,20261402,val,117,192,30360853,g_101011110,validation,1,0.02,0.18948781490325928,0.3083392381668091
m4_counterfactual,geometry_only,20261402,val,118,192,30360853,g_111001110,validation,1,0.02,0.26610058546066284,0.43945619463920593
m4_counterfactual,geometry_only,20261402,val,119,192,30360853,g_111010110,validation,1,0.02,0.35160210728645325,0.5432043075561523
m4_counterfactual,geometry_only,20261402,val,120,187,30360848,g_011010111,validation,0,0.05,0.15596774220466614,0.11548621207475662
m4_counterfactual,geometry_only,20261402,val,121,187,30360848,g_101011110,validation,0,0.05,0.1226431280374527,0.1380942314863205
m4_counterfactual,geometry_only,20261402,val,122,187,30360848,g_111001110,validation,0,0.05,0.15137052536010742,0.1835097074508667
m4_counterfactual,geometry_only,20261402,val,123,187,30360848,g_111010110,validation,0,0.05,0.13096432387828827,0.10924895107746124
m4_counterfactual,geometry_only,20261402,val,124,161,30360822,g_011010111,validation,0,0.05,0.22800207138061523,0.22384332120418549
m4_counterfactual,geometry_only,20261402,val,125,161,30360822,g_101011110,validation,0,0.05,0.16865411400794983,0.12565572559833527
m4_counterfactual,geometry_only,20261402,val,126,161,30360822,g_111001110,validation,0,0.05,0.17915603518486023,0.1782841980457306
m4_counterfactual,geometry_only,20261402,val,127,161,30360822,g_111010110,validation,0,0.05,0.18669717013835907,0.17880970239639282
m4_counterfactual,geometry_only,20261402,val,128,191,30360852,g_011010111,validation,1,0.05,0.3891318440437317,0.5761569142341614
m4_counterfactual,geometry_only,20261402,val,129,191,30360852,g_101011110,validation,1,0.05,0.317943811416626,0.5507986545562744
m4_counterfactual,geometry_only,20261402,val,130,191,30360852,g_111001110,validation,1,0.05,0.45251357555389404,0.6197770237922668
m4_counterfactual,geometry_only,20261402,val,131,191,30360852,g_111010110,validation,1,0.05,0.3926140069961548,0.5835843682289124
m4_counterfactual,geometry_only,20261402,val,132,195,30360856,g_011010111,validation,1,0.05,0.1999092996120453,0.2351173758506775
m4_counterfactual,geometry_only,20261402,val,133,195,30360856,g_101011110,validation,1,0.05,0.15626093745231628,0.22314761579036713
m4_counterfactual,geometry_only,20261402,val,134,195,30360856,g_111001110,validation,1,0.05,0.4304291605949402,0.640546977519989
m4_counterfactual,geometry_only,20261402,val,135,195,30360856,g_111010110,validation,1,0.05,0.19954372942447662,0.23069226741790771
m4_counterfactual,geometry_only,20261402,val,136,172,30360833,g_011010111,validation,0,0.02,0.18948370218276978,0.2340507060289383
m4_counterfactual,geometry_only,20261402,val,137,172,30360833,g_101011110,validation,0,0.02,0.17046332359313965,0.28610754013061523
m4_counterfactual,geometry_only,20261402,val,138,172,30360833,g_111001110,validation,0,0.02,0.18199950456619263,0.3105480670928955
m4_counterfactual,geometry_only,20261402,val,139,172,30360833,g_111010110,validation,0,0.02,0.17967386543750763,0.20640462636947632
m4_counterfactual,geometry_only,20261402,val,140,179,30360840,g_011010111,validation,1,0.05,0.24098443984985352,0.36758390069007874
m4_counterfactual,geometry_only,20261402,val,141,179,30360840,g_101011110,validation,1,0.05,0.22314950823783875,0.35695844888687134
m4_counterfactual,geometry_only,20261402,val,142,179,30360840,g_111001110,validation,1,0.05,0.4907979965209961,0.689552366733551
m4_counterfactual,geometry_only,20261402,val,143,179,30360840,g_111010110,validation,1,0.05,0.23560965061187744,0.36080506443977356
m4_counterfactual,geometry_only,20261402,val,144,162,30360823,g_011010111,validation,0,0.02,0.12276707589626312,0.11339841037988663
m4_counterfactual,geometry_only,20261402,val,145,162,30360823,g_101011110,validation,0,0.02,0.10258808732032776,0.08739720284938812
m4_counterfactual,geometry_only,20261402,val,146,162,30360823,g_111001110,validation,0,0.02,0.17867299914360046,0.33292707800865173
m4_counterfactual,geometry_only,20261402,val,147,162,30360823,g_111010110,validation,0,0.02,0.11594953387975693,0.10241196304559708
m4_counterfactual,geometry_only,20261402,val,148,198,30360859,g_011010111,validation,0,0.02,0.14302091300487518,0.1350838541984558
m4_counterfactual,geometry_only,20261402,val,149,198,30360859,g_101011110,validation,0,0.02,0.12764257192611694,0.1362493932247162
m4_counterfactual,geometry_only,20261402,val,150,198,30360859,g_111001110,validation,0,0.02,0.14976981282234192,0.23387965559959412
m4_counterfactual,geometry_only,20261402,val,151,198,30360859,g_111010110,validation,0,0.02,0.1255776733160019,0.11946135014295578
m4_counterfactual,geometry_only,20261402,val,152,189,30360850,g_011010111,validation,0,0.05,0.162939190864563,0.19420911371707916
m4_counterfactual,geometry_only,20261402,val,153,189,30360850,g_101011110,validation,0,0.05,0.12450733780860901,0.12814174592494965
m4_counterfactual,geometry_only,20261402,val,154,189,30360850,g_111001110,validation,0,0.05,0.16051506996154785,0.2681429982185364
m4_counterfactual,geometry_only,20261402,val,155,189,30360850,g_111010110,validation,0,0.05,0.13747529685497284,0.16298730671405792
m4_counterfactual,geometry_only,20261402,val,156,184,30360845,g_011010111,validation,0,0.02,0.16620773077011108,0.21483135223388672
m4_counterfactual,geometry_only,20261402,val,157,184,30360845,g_101011110,validation,0,0.02,0.1277807205915451,0.13677284121513367
m4_counterfactual,geometry_only,20261402,val,158,184,30360845,g_111001110,validation,0,0.02,0.19092272222042084,0.3316560983657837
m4_counterfactual,geometry_only,20261402,val,159,184,30360845,g_111010110,validation,0,0.02,0.14777755737304688,0.18960043787956238
m4_counterfactual,shuffled_pairing,20261402,val,0,180,30360841,g_011010111,validation,1,0.02,0.39113858342170715,0.5905603766441345
m4_counterfactual,shuffled_pairing,20261402,val,1,180,30360841,g_101011110,validation,1,0.02,0.3141389489173889,0.5396133661270142
m4_counterfactual,shuffled_pairing,20261402,val,2,180,30360841,g_111001110,validation,1,0.02,0.5325648188591003,0.7203276753425598
m4_counterfactual,shuffled_pairing,20261402,val,3,180,30360841,g_111010110,validation,1,0.02,0.39482346177101135,0.5875219702720642
m4_counterfactual,shuffled_pairing,20261402,val,4,171,30360832,g_011010111,validation,1,0.05,0.3762247562408447,0.4359261393547058
m4_counterfactual,shuffled_pairing,20261402,val,5,171,30360832,g_101011110,validation,1,0.05,0.19602136313915253,0.33315137028694153
m4_counterfactual,shuffled_pairing,20261402,val,6,171,30360832,g_111001110,validation,1,0.05,0.294930100440979,0.5169177651405334
m4_counterfactual,shuffled_pairing,20261402,val,7,171,30360832,g_111010110,validation,1,0.05,0.38247665762901306,0.4467073976993561
m4_counterfactual,shuffled_pairing,20261402,val,8,160,30360821,g_011010111,validation,0,0.02,0.15818758308887482,0.17845679819583893
m4_counterfactual,shuffled_pairing,20261402,val,9,160,30360821,g_101011110,validation,0,0.02,0.14924992620944977,0.19807076454162598
m4_counterfactual,shuffled_pairing,20261402,val,10,160,30360821,g_111001110,validation,0,0.02,0.15149129927158356,0.22706666588783264
m4_counterfactual,shuffled_pairing,20261402,val,11,160,30360821,g_111010110,validation,0,0.02,0.14430497586727142,0.16943255066871643
m4_counterfactual,shuffled_pairing,20261402,val,12,196,30360857,g_011010111,validation,0,0.02,0.162827268242836,0.16272565722465515
m4_counterfactual,shuffled_pairing,20261402,val,13,196,30360857,g_101011110,validation,0,0.02,0.14167708158493042,0.1508720964193344
m4_counterfactual,shuffled_pairing,20261402,val,14,196,30360857,g_111001110,validation,0,0.02,0.18356359004974365,0.31906744837760925
m4_counterfactual,shuffled_pairing,20261402,val,15,196,30360857,g_111010110,validation,0,0.02,0.15628020465373993,0.17360146343708038
m4_counterfactual,shuffled_pairing,20261402,val,16,174,30360835,g_011010111,validation,0,0.02,0.1434517353773117,0.12753982841968536
m4_counterfactual,shuffled_pairing,20261402,val,17,174,30360835,g_101011110,validation,0,0.02,0.11596208065748215,0.1317865252494812
m4_counterfactual,shuffled_pairing,20261402,val,18,174,30360835,g_111001110,validation,0,0.02,0.16641123592853546,0.2777409553527832
m4_counterfactual,shuffled_pairing,20261402,val,19,174,30360835,g_111010110,validation,0,0.02,0.13171957433223724,0.13051560521125793
m4_counterfactual,shuffled_pairing,20261402,val,20,178,30360839,g_011010111,validation,1,0.02,0.22897078096866608,0.35181841254234314
m4_counterfactual,shuffled_pairing,20261402,val,21,178,30360839,g_101011110,validation,1,0.02,0.1534605622291565,0.2843608558177948
m4_counterfactual,shuffled_pairing,20261402,val,22,178,30360839,g_111001110,validation,1,0.02,0.44622206687927246,0.5968520045280457
m4_counterfactual,shuffled_pairing,20261402,val,23,178,30360839,g_111010110,validation,1,0.02,0.2355072945356369,0.36773431301116943
m4_counterfactual,shuffled_pairing,20261402,val,24,173,30360834,g_011010111,validation,0,0.05,0.23331119120121002,0.31885942816734314
m4_counterfactual,shuffled_pairing,20261402,val,25,173,30360834,g_101011110,validation,0,0.05,0.17217852175235748,0.26257064938545227
m4_counterfactual,shuffled_pairing,20261402,val,26,173,30360834,g_111001110,validation,0,0.05,0.19833122193813324,0.3579033613204956
m4_counterfactual,shuffled_pairing,20261402,val,27,173,30360834,g_111010110,validation,0,0.05,0.20329292118549347,0.27570611238479614
m4_counterfactual,shuffled_pairing,20261402,val,28,167,30360828,g_011010111,validation,1,0.05,0.3021142780780792,0.468647837638855
m4_counterfactual,shuffled_pairing,20261402,val,29,167,30360828,g_101011110,validation,1,0.05,0.2766014039516449,0.4644865095615387
m4_counterfactual,shuffled_pairing,20261402,val,30,167,30360828,g_111001110,validation,1,0.05,0.4973456859588623,0.7250497341156006
m4_counterfactual,shuffled_pairing,20261402,val,31,167,30360828,g_111010110,validation,1,0.05,0.2992216944694519,0.46421417593955994
m4_counterfactual,shuffled_pairing,20261402,val,32,166,30360827,g_011010111,validation,1,0.02,0.2392929345369339,0.2808336913585663
m4_counterfactual,shuffled_pairing,20261402,val,33,166,30360827,g_101011110,validation,1,0.02,0.2173745185136795,0.2783203721046448
m4_counterfactual,shuffled_pairing,20261402,val,34,166,30360827,g_111001110,validation,1,0.02,0.5664832592010498,0.65728360414505
m4_counterfactual,shuffled_pairing,20261402,val,35,166,30360827,g_111010110,validation,1,0.02,0.23408980667591095,0.2817780673503876
m4_counterfactual,shuffled_pairing,20261402,val,36,169,30360830,g_011010111,validation,1,0.05,0.3710293769836426,0.47629427909851074
m4_counterfactual,shuffled_pairing,20261402,val,37,169,30360830,g_101011110,validation,1,0.05,0.2408214956521988,0.3768494129180908
m4_counterfactual,shuffled_pairing,20261402,val,38,169,30360830,g_111001110,validation,1,0.05,0.4984637200832367,0.5799088478088379
m4_counterfactual,shuffled_pairing,20261402,val,39,169,30360830,g_111010110,validation,1,0.05,0.37349995970726013,0.46587511897087097
m4_counterfactual,shuffled_pairing,20261402,val,40,197,30360858,g_011010111,validation,0,0.05,0.13572217524051666,0.15711556375026703
m4_counterfactual,shuffled_pairing,20261402,val,41,197,30360858,g_101011110,validation,0,0.05,0.09603508561849594,0.11942055821418762
m4_counterfactual,shuffled_pairing,20261402,val,42,197,30360858,g_111001110,validation,0,0.05,0.21750111877918243,0.3887717127799988
m4_counterfactual,shuffled_pairing,20261402,val,43,197,30360858,g_111010110,validation,0,0.05,0.1382470428943634,0.18436743319034576
m4_counterfactual,shuffled_pairing,20261402,val,44,176,30360837,g_011010111,validation,0,0.02,0.1923464983701706,0.21825598180294037
m4_counterfactual,shuffled_pairing,20261402,val,45,176,30360837,g_101011110,validation,0,0.02,0.14262329041957855,0.1654239296913147
m4_counterfactual,shuffled_pairing,20261402,val,46,176,30360837,g_111001110,validation,0,0.02,0.2082194685935974,0.3512774705886841
m4_counterfactual,shuffled_pairing,20261402,val,47,176,30360837,g_111010110,validation,0,0.02,0.1783825010061264,0.21325182914733887
m4_counterfactual,shuffled_pairing,20261402,val,48,186,30360847,g_011010111,validation,0,0.02,0.15280434489250183,0.14624035358428955
m4_counterfactual,shuffled_pairing,20261402,val,49,186,30360847,g_101011110,validation,0,0.02,0.1302860826253891,0.13951657712459564
m4_counterfactual,shuffled_pairing,20261402,val,50,186,30360847,g_111001110,validation,0,0.02,0.18440793454647064,0.26341181993484497
m4_counterfactual,shuffled_pairing,20261402,val,51,186,30360847,g_111010110,validation,0,0.02,0.14577175676822662,0.14749513566493988
m4_counterfactual,shuffled_pairing,20261402,val,52,165,30360826,g_011010111,validation,0,0.05,0.13767075538635254,0.1253243088722229
m4_counterfactual,shuffled_pairing,20261402,val,53,165,30360826,g_101011110,validation,0,0.05,0.12589426338672638,0.11885876208543777
m4_counterfactual,shuffled_pairing,20261402,val,54,165,30360826,g_111001110,validation,0,0.05,0.13627180457115173,0.18751400709152222
m4_counterfactual,shuffled_pairing,20261402,val,55,165,30360826,g_111010110,validation,0,0.05,0.11601106077432632,0.10762118548154831
m4_counterfactual,shuffled_pairing,20261402,val,56,199,30360860,g_011010111,validation,0,0.05,0.17484363913536072,0.17618612945079803
m4_counterfactual,shuffled_pairing,20261402,val,57,199,30360860,g_101011110,validation,0,0.05,0.11492443084716797,0.09258892387151718
m4_counterfactual,shuffled_pairing,20261402,val,58,199,30360860,g_111001110,validation,0,0.05,0.22387291491031647,0.3626551628112793
m4_counterfactual,shuffled_pairing,20261402,val,59,199,30360860,g_111010110,validation,0,0.05,0.16455680131912231,0.17324259877204895
m4_counterfactual,shuffled_pairing,20261402,val,60,193,30360854,g_011010111,validation,1,0.05,0.22882550954818726,0.27086758613586426
m4_counterfactual,shuffled_pairing,20261402,val,61,193,30360854,g_101011110,validation,1,0.05,0.19717253744602203,0.2528368830680847
