training_arm,model_seed,pair_index,source_index,geometry_id,shuffled_pairing_rule,ray_input_swap_relative_pct,attention_swap_mean_l1,correction_swap_relative_pct,correct_ray_set_field_rel_l2,wrong_ray_set_field_rel_l2,correct_ray_set_field_gain_pct
m4_counterfactual,20261401,147,162,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.0008333170553669333,20.93185043334961,0.1161067932844162,0.11405744403600693,-1.796769380569458
m4_counterfactual,20261401,148,198,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.001003564102575183,12.45517635345459,0.13020680844783783,0.13140758872032166,0.913783073425293
m4_counterfactual,20261401,149,198,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.000864408677443862,18.762893676757812,0.12947960197925568,0.12629401683807373,-2.5223562717437744
m4_counterfactual,20261401,150,198,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.0008661610190756619,19.788244247436523,0.1481715589761734,0.14543583989143372,-1.8810487985610962
m4_counterfactual,20261401,151,198,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.0008537263493053615,19.680784225463867,0.1175878643989563,0.1121639609336853,-4.835691928863525
m4_counterfactual,20261401,152,189,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.0009002884034998715,13.9534912109375,0.1537647247314453,0.15348832309246063,-0.18007990717887878
m4_counterfactual,20261401,153,189,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.0007869370165280998,15.992228507995605,0.12130371481180191,0.12064995616674423,-0.5418639779090881
m4_counterfactual,20261401,154,189,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.0007989087607711554,18.639972686767578,0.15523988008499146,0.15668155252933502,0.9201290011405945
m4_counterfactual,20261401,155,189,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.0007971050799824297,18.811437606811523,0.129587322473526,0.12669715285301208,-2.2811639308929443
m4_counterfactual,20261401,156,184,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.0009179461048915982,16.10921859741211,0.16188201308250427,0.16242928802967072,0.3369311988353729
m4_counterfactual,20261401,157,184,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.0008584230090491474,20.464012145996094,0.12011215090751648,0.12017969787120819,0.05620497092604637
m4_counterfactual,20261401,158,184,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.0008592266822233796,24.01422882080078,0.1898113489151001,0.19232165813446045,1.30526602268219
m4_counterfactual,20261401,159,184,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.0008608216885477304,23.896137237548828,0.14394141733646393,0.14279741048812866,-0.801139771938324
m4_counterfactual,20261402,0,180,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.0041556027717888355,22.94424819946289,0.39146608114242554,0.3914913237094879,0.006447797175496817
m4_counterfactual,20261402,1,180,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.0038985228165984154,25.96381187438965,0.318085640668869,0.3163137435913086,-0.5601707696914673
m4_counterfactual,20261402,2,180,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.0038226544857025146,26.820756912231445,0.5333636403083801,0.5317913293838501,-0.29566314816474915
m4_counterfactual,20261402,3,180,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.0038638520054519176,24.300151824951172,0.39779770374298096,0.39580559730529785,-0.5033042430877686
m4_counterfactual,20261402,4,171,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.004118618555366993,27.47560691833496,0.37296977639198303,0.37326323986053467,0.078621044754982
m4_counterfactual,20261402,5,171,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.003979776985943317,32.336585998535156,0.20203770697116852,0.20167642831802368,-0.17913776636123657
m4_counterfactual,20261402,6,171,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.00392630510032177,29.116748809814453,0.3024713099002838,0.30334848165512085,0.2891630530357361
m4_counterfactual,20261402,7,171,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.003948337398469448,33.132545471191406,0.3801313638687134,0.3788866102695465,-0.32852932810783386
m4_counterfactual,20261402,8,160,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.004611973185092211,7.950346946716309,0.1641227900981903,0.16387173533439636,-0.15320199728012085
m4_counterfactual,20261402,9,160,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.004483028315007687,10.311906814575195,0.15166299045085907,0.15035130083560944,-0.8724165558815002
m4_counterfactual,20261402,10,160,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.00438148295506835,9.365985870361328,0.15497693419456482,0.15390606224536896,-0.6957958340644836
m4_counterfactual,20261402,11,160,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.004384403582662344,9.146184921264648,0.15023405849933624,0.14771266281604767,-1.7069597244262695
m4_counterfactual,20261402,12,196,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.0043267481960356236,17.521459579467773,0.15506714582443237,0.15553651750087738,0.30177587270736694
m4_counterfactual,20261402,13,196,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.004093332216143608,21.038583755493164,0.1353963315486908,0.13415825366973877,-0.9228488206863403
m4_counterfactual,20261402,14,196,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.004020003601908684,21.106794357299805,0.17989856004714966,0.18073709309101105,0.46395182609558105
m4_counterfactual,20261402,15,196,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.004051441326737404,20.03114128112793,0.15049397945404053,0.14919477701187134,-0.8708096146583557
m4_counterfactual,20261402,16,174,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.004488970618695021,24.674713134765625,0.1462474912405014,0.1447632908821106,-1.0252602100372314
m4_counterfactual,20261402,17,174,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.004153421148657799,22.1167049407959,0.11510021984577179,0.11511173099279404,0.009999977424740791
m4_counterfactual,20261402,18,174,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.004060986917465925,24.349681854248047,0.17312610149383545,0.17301969230175018,-0.06150120124220848
m4_counterfactual,20261402,19,174,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.0040858229622244835,22.531604766845703,0.13581179082393646,0.13323237001895905,-1.9360315799713135
m4_counterfactual,20261402,20,178,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.004210004583001137,19.191133499145508,0.22882185876369476,0.22800111770629883,-0.35997238755226135
m4_counterfactual,20261402,21,178,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.003895957488566637,17.713335037231445,0.1548725813627243,0.15518754720687866,0.20295819640159607
m4_counterfactual,20261402,22,178,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.0038321251049637794,24.712095260620117,0.4473530352115631,0.44887834787368774,0.33980536460876465
m4_counterfactual,20261402,23,178,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.0038609057664871216,19.511856079101562,0.23514726758003235,0.2336675524711609,-0.6332565546035767
m4_counterfactual,20261402,24,173,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.005029134452342987,4.413801670074463,0.22814422845840454,0.2282976657152176,0.06720929592847824
m4_counterfactual,20261402,25,173,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.004802940879017115,7.747779369354248,0.17197206616401672,0.17079630494117737,-0.6883996725082397
m4_counterfactual,20261402,26,173,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.004589676856994629,6.705690860748291,0.1946704089641571,0.1955781728029251,0.4641437232494354
m4_counterfactual,20261402,27,173,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.00464082695543766,6.146380424499512,0.1999863088130951,0.20012453198432922,0.06906858086585999
m4_counterfactual,20261402,28,167,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.004492958541959524,34.655982971191406,0.30560925602912903,0.30969178676605225,1.3182560205459595
m4_counterfactual,20261402,29,167,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.00411748792976141,31.950183868408203,0.27722418308258057,0.27818185091018677,0.344259649515152
m4_counterfactual,20261402,30,167,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.0040462929755449295,38.29855728149414,0.49662065505981445,0.49865734577178955,0.4084349274635315
m4_counterfactual,20261402,31,167,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.004093735478818417,33.08238220214844,0.30204376578330994,0.3021336495876312,0.029749684035778046
m4_counterfactual,20261402,32,166,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.0039659589529037476,18.440505981445312,0.24442104995250702,0.24693569540977478,1.0183402299880981
m4_counterfactual,20261402,33,166,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.003709124168381095,16.123445510864258,0.2180020660161972,0.22059784829616547,1.1767033338546753
m4_counterfactual,20261402,34,166,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.0036498168483376503,20.281892776489258,0.5736475586891174,0.574288010597229,0.11152102798223495
m4_counterfactual,20261402,35,166,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.0036850187461823225,15.265359878540039,0.2367921769618988,0.23803174495697021,0.5207574367523193
m4_counterfactual,20261402,36,169,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.00426948256790638,24.44698143005371,0.3698226809501648,0.3696156144142151,-0.05602212995290756
m4_counterfactual,20261402,37,169,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.003977505024522543,24.431730270385742,0.2435758113861084,0.24330833554267883,-0.10993286967277527
m4_counterfactual,20261402,38,169,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.003906425088644028,31.695035934448242,0.49706417322158813,0.49787506461143494,0.16287045180797577
m4_counterfactual,20261402,39,169,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.003954568412154913,26.939443588256836,0.37334418296813965,0.37272727489471436,-0.16551192104816437
m4_counterfactual,20261402,40,197,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.0044365921057760715,22.70342254638672,0.14083132147789001,0.14043043553829193,-0.2854694128036499
m4_counterfactual,20261402,41,197,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.004142658784985542,27.963586807250977,0.09872513264417648,0.09675378352403641,-2.0374903678894043
m4_counterfactual,20261402,42,197,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.004095309879630804,32.46644973754883,0.22437286376953125,0.22654831409454346,0.9602589011192322
m4_counterfactual,20261402,43,197,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.0041143023408949375,29.27627182006836,0.1450747549533844,0.1417003870010376,-2.3813400268554688
m4_counterfactual,20261402,44,176,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.004232033155858517,17.905447006225586,0.19512203335762024,0.19499585032463074,-0.06471062451601028
m4_counterfactual,20261402,45,176,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.0040616062469780445,30.862804412841797,0.14058606326580048,0.1389641910791397,-1.1671152114868164
m4_counterfactual,20261402,46,176,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.00399317080155015,22.406171798706055,0.2103317230939865,0.20894567668437958,-0.6633524894714355
m4_counterfactual,20261402,47,176,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.003988607786595821,21.44148063659668,0.18011677265167236,0.17671358585357666,-1.9258207082748413
m4_counterfactual,20261402,48,186,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.004321415442973375,29.973941802978516,0.15324047207832336,0.15426048636436462,0.6612284779548645
m4_counterfactual,20261402,49,186,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.004041628446429968,32.45426559448242,0.13215671479701996,0.13354581594467163,1.040168285369873
m4_counterfactual,20261402,50,186,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.003991167526692152,37.88768005371094,0.18901212513446808,0.18861764669418335,-0.20914185047149658
m4_counterfactual,20261402,51,186,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.0040079886093735695,34.26340103149414,0.14993855357170105,0.1478506177663803,-1.4121928215026855
m4_counterfactual,20261402,52,165,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.004745176061987877,14.998653411865234,0.13826431334018707,0.13723061978816986,-0.7532528638839722
m4_counterfactual,20261402,53,165,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.004422344733029604,18.613422393798828,0.12613163888454437,0.12764036655426025,1.1820144653320312
m4_counterfactual,20261402,54,165,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.004312160890549421,19.476625442504883,0.13740237057209015,0.1401020735502243,1.9269543886184692
m4_counterfactual,20261402,55,165,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.004333203658461571,17.500444412231445,0.11837286502122879,0.11972395330667496,1.1285028457641602
m4_counterfactual,20261402,56,199,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.004588823299854994,13.819681167602539,0.1726677417755127,0.1731947660446167,0.30429571866989136
m4_counterfactual,20261402,57,199,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.004244042560458183,15.284160614013672,0.1161218211054802,0.11668617278337479,0.4836491346359253
m4_counterfactual,20261402,58,199,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.004142519552260637,17.616281509399414,0.22424674034118652,0.22647333145141602,0.9831581711769104
m4_counterfactual,20261402,59,199,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.0041770655661821365,15.29335880279541,0.16337044537067413,0.16381795704364777,0.2731761932373047
m4_counterfactual,20261402,60,193,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.004231052007526159,18.707151412963867,0.22695934772491455,0.22770607471466064,0.327934592962265
m4_counterfactual,20261402,61,193,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.003912268206477165,20.44521141052246,0.19377802312374115,0.19461996853351593,0.4326099753379822
m4_counterfactual,20261402,62,193,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.003843198297545314,25.298633575439453,0.5670508742332458,0.5672236680984497,0.030463092029094696
m4_counterfactual,20261402,63,193,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.0038881790824234486,20.401357650756836,0.22956520318984985,0.22972992062568665,0.07170046865940094
m4_counterfactual,20261402,64,170,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.004210783168673515,18.383527755737305,0.2713910937309265,0.2712336778640747,-0.05803699046373367
m4_counterfactual,20261402,65,170,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.003947443328797817,21.043981552124023,0.18548151850700378,0.18549537658691406,0.007470849435776472
m4_counterfactual,20261402,66,170,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.0038893111050128937,21.92418098449707,0.37252312898635864,0.37440386414527893,0.5023279190063477
m4_counterfactual,20261402,67,170,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.003918595612049103,21.843231201171875,0.2789551913738251,0.2778686583042145,-0.3910239636898041
m4_counterfactual,20261402,68,185,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.004440449643880129,25.70467758178711,0.13796132802963257,0.13429094851016998,-2.733154773712158
m4_counterfactual,20261402,69,185,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.004242046736180782,44.96281433105469,0.14851272106170654,0.14328792691230774,-3.646360397338867
m4_counterfactual,20261402,70,185,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.00416630320250988,31.92130470275879,0.1979069709777832,0.19168239831924438,-3.2473366260528564
m4_counterfactual,20261402,71,185,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.0041954671032726765,32.41378402709961,0.1435856819152832,0.13408081233501434,-7.088911056518555
m4_counterfactual,20261402,72,183,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.0040986668318510056,25.491287231445312,0.2720078229904175,0.2722911834716797,0.10406523942947388
m4_counterfactual,20261402,73,183,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.0038631462957710028,24.964637756347656,0.18430079519748688,0.18472886085510254,0.23172646760940552
m4_counterfactual,20261402,74,183,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.0038087305147200823,28.84335708618164,0.3883442282676697,0.3907272219657898,0.6098867654800415
m4_counterfactual,20261402,75,183,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.0038234880194067955,24.85628318786621,0.27142271399497986,0.2697811424732208,-0.6084826588630676
m4_counterfactual,20261402,76,190,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.004005757626146078,19.618545532226562,0.4887200891971588,0.48966917395591736,0.19382162392139435
m4_counterfactual,20261402,77,190,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.0037409216165542603,16.953577041625977,0.26862016320228577,0.27010923624038696,0.5512855052947998
m4_counterfactual,20261402,78,190,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.003677969565615058,18.198930740356445,0.3959387540817261,0.3991159498691559,0.7960583567619324
m4_counterfactual,20261402,79,190,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.003715106286108494,16.32965087890625,0.4932723939418793,0.4936167001724243,0.06975173950195312
m4_counterfactual,20261402,80,175,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.004928507376462221,8.713945388793945,0.15630197525024414,0.15220288932323456,-2.6931722164154053
m4_counterfactual,20261402,81,175,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.0046514421701431274,14.529959678649902,0.14597907662391663,0.14233140647411346,-2.562800645828247
m4_counterfactual,20261402,82,175,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.004509110935032368,11.087646484375,0.15219634771347046,0.15041175484657288,-1.186471700668335
m4_counterfactual,20261402,83,175,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.004571571014821529,10.670230865478516,0.1443350613117218,0.14026863873004913,-2.899024724960327
m4_counterfactual,20261402,84,177,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.0046331435441970825,13.869101524353027,0.14143076539039612,0.13862361013889313,-2.025019645690918
m4_counterfactual,20261402,85,177,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.004335375502705574,19.648807525634766,0.13449618220329285,0.1317511945962906,-2.083463191986084
m4_counterfactual,20261402,86,177,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.004231142345815897,17.573122024536133,0.17113755643367767,0.17073239386081696,-0.2373085469007492
m4_counterfactual,20261402,87,177,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.004267925396561623,16.470470428466797,0.13422229886054993,0.13098809123039246,-2.469085216522217
m4_counterfactual,20261402,88,164,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.004186686594039202,18.381277084350586,0.14664451777935028,0.14688342809677124,0.16265301406383514
m4_counterfactual,20261402,89,164,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.003951187711209059,17.02640151977539,0.12118378281593323,0.1228410080075264,1.3490813970565796
m4_counterfactual,20261402,90,164,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.003893842687830329,19.71139907836914,0.18650032579898834,0.18673555552959442,0.12596943974494934
m4_counterfactual,20261402,91,164,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.003894069232046604,17.52471923828125,0.13534854352474213,0.13442295789718628,-0.6885621547698975
m4_counterfactual,20261402,92,168,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.0042043412104249,21.506935119628906,0.2518661618232727,0.2532580494880676,0.5495926737785339
m4_counterfactual,20261402,93,168,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.003904985962435603,18.686885833740234,0.22524230182170868,0.22652596235275269,0.5666725635528564
m4_counterfactual,20261402,94,168,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.0038211187347769737,24.237972259521484,0.5744472146034241,0.5727094411849976,-0.3034301996231079
m4_counterfactual,20261402,95,168,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.0038808612152934074,21.446664810180664,0.2565893530845642,0.25651565194129944,-0.028731636703014374
m4_counterfactual,20261402,96,182,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.004049642477184534,19.33738136291504,0.43993160128593445,0.4403035640716553,0.0844787135720253
m4_counterfactual,20261402,97,182,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.0037963506765663624,20.00876808166504,0.2463516891002655,0.2467985600233078,0.1810670644044876
m4_counterfactual,20261402,98,182,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.0037281587719917297,20.070249557495117,0.4142148792743683,0.41655054688453674,0.5607165098190308
m4_counterfactual,20261402,99,182,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.0037737388629466295,17.493959426879883,0.4444105625152588,0.4438815712928772,-0.11917395144701004
m4_counterfactual,20261402,100,181,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.004246214404702187,23.403196334838867,0.41028428077697754,0.41220447421073914,0.46583518385887146
m4_counterfactual,20261402,101,181,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.003962548449635506,30.084842681884766,0.2875508964061737,0.2901899218559265,0.90941321849823
m4_counterfactual,20261402,102,181,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.00388671038672328,30.208194732666016,0.38467490673065186,0.38611796498298645,0.37373507022857666
m4_counterfactual,20261402,103,181,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.003917844966053963,28.255571365356445,0.419867604970932,0.42017027735710144,0.07203564792871475
m4_counterfactual,20261402,104,188,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.004411919973790646,20.722362518310547,0.1428094357252121,0.1406363546848297,-1.5451773405075073
m4_counterfactual,20261402,105,188,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.004114578943699598,25.019521713256836,0.11197598278522491,0.10972125828266144,-2.0549569129943848
m4_counterfactual,20261402,106,188,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.004045142792165279,28.826452255249023,0.17540214955806732,0.17777876555919647,1.3368390798568726
m4_counterfactual,20261402,107,188,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.004069626331329346,25.655797958374023,0.137539803981781,0.13468317687511444,-2.120997667312622
m4_counterfactual,20261402,108,194,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.004282335285097361,40.420291900634766,0.36325833201408386,0.36548319458961487,0.6087455153465271
m4_counterfactual,20261402,109,194,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.003927289508283138,30.944467544555664,0.2522297501564026,0.25161951780319214,-0.24252186715602875
m4_counterfactual,20261402,110,194,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.0038532859180122614,32.80754852294922,0.3978709280490875,0.39994943141937256,0.519691526889801
m4_counterfactual,20261402,111,194,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.0038928117137402296,30.312307357788086,0.3678818345069885,0.3659746050834656,-0.5211371183395386
m4_counterfactual,20261402,112,163,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.0044838483445346355,12.547112464904785,0.1718851774930954,0.17175549268722534,-0.07550548017024994
m4_counterfactual,20261402,113,163,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.004371113143861294,19.612512588500977,0.1769164800643921,0.17531460523605347,-0.9137144088745117
m4_counterfactual,20261402,114,163,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.004290820099413395,14.699413299560547,0.22919991612434387,0.22606226801872253,-1.3879574537277222
m4_counterfactual,20261402,115,163,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.00433355662971735,14.107284545898438,0.19223588705062866,0.18817397952079773,-2.1585915088653564
m4_counterfactual,20261402,116,192,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.004096088465303183,27.117752075195312,0.34179210662841797,0.34354034066200256,0.508887529373169
m4_counterfactual,20261402,117,192,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.004086680710315704,37.65541458129883,0.18655753135681152,0.18439659476280212,-1.1718961000442505
m4_counterfactual,20261402,118,192,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.0040223500691354275,35.46647644042969,0.2660631239414215,0.26363369822502136,-0.9215156435966492
m4_counterfactual,20261402,119,192,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.0040498110465705395,39.526405334472656,0.35219550132751465,0.3528173565864563,0.17625415325164795
m4_counterfactual,20261402,120,187,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.004383290186524391,18.262802124023438,0.14171630144119263,0.14273513853549957,0.71379554271698
m4_counterfactual,20261402,121,187,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.004187441430985928,20.6729736328125,0.11957711726427078,0.12220273166894913,2.1485726833343506
m4_counterfactual,20261402,122,187,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.004111212678253651,23.71045684814453,0.1451788693666458,0.14594300091266632,0.5235821604728699
m4_counterfactual,20261402,123,187,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.004108499735593796,21.4856014251709,0.12551231682300568,0.12556657195091248,0.04320825636386871
m4_counterfactual,20261402,124,161,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.004824418108910322,12.47370719909668,0.18425756692886353,0.17990604043006897,-2.4187772274017334
m4_counterfactual,20261402,125,161,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.0045031397603452206,15.579895973205566,0.17048627138137817,0.17037752270698547,-0.06382806599140167
m4_counterfactual,20261402,126,161,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.004377530887722969,13.984299659729004,0.15862883627414703,0.16284704208374023,2.59028697013855
m4_counterfactual,20261402,127,161,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.004425646271556616,13.009208679199219,0.16647008061408997,0.1679447889328003,0.8780911564826965
m4_counterfactual,20261402,128,191,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.004338391125202179,18.72869110107422,0.3887890875339508,0.3896556794643402,0.22239941358566284
m4_counterfactual,20261402,129,191,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.004035472869873047,19.738147735595703,0.3208167254924774,0.3209817409515381,0.051409609615802765
m4_counterfactual,20261402,130,191,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.003958670422434807,23.051044464111328,0.4501710534095764,0.4513188302516937,0.25431618094444275
m4_counterfactual,20261402,131,191,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.003998714964836836,21.107362747192383,0.39438262581825256,0.3938562572002411,-0.13364484906196594
m4_counterfactual,20261402,132,195,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.0042879944667220116,19.793642044067383,0.1919502317905426,0.19240006804466248,0.23380254209041595
m4_counterfactual,20261402,133,195,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.004054187797009945,19.533477783203125,0.1477063000202179,0.14846991002559662,0.5143197178840637
m4_counterfactual,20261402,134,195,g_111001110,cyclic angle reassignment within unchanged active ray set,0.0,0.003967905417084694,22.334686279296875,0.42939549684524536,0.43051427602767944,0.25987040996551514
m4_counterfactual,20261402,135,195,g_111010110,cyclic angle reassignment within unchanged active ray set,0.0,0.004030725918710232,22.20944595336914,0.19542264938354492,0.19466353952884674,-0.3899599611759186
m4_counterfactual,20261402,136,172,g_011010111,cyclic angle reassignment within unchanged active ray set,0.0,0.004450845066457987,13.771793365478516,0.16448359191417694,0.16325020790100098,-0.7555176019668579
m4_counterfactual,20261402,137,172,g_101011110,cyclic angle reassignment within unchanged active ray set,0.0,0.004266219213604927,28.884490966796875,0.1692560315132141,0.1608983725309372,-5.194371223449707
