training_arm,method,model_seed,epoch,learning_rate,train_total_loss,validation_field_cluster_rel_l2
m4_counterfactual,correct_ray_set,20261401,22,3.806023374435663e-05,0.001850467727490468,0.2320948232896626
m4_counterfactual,correct_ray_set,20261401,23,1.70370868554659e-05,0.0018495235224690986,0.23193591143935918
m4_counterfactual,correct_ray_set,20261401,24,4.277569313094809e-06,0.0018485566572053358,0.23195293485186994
m4_counterfactual,pooled_static,20261402,1,0.001,0.002159402933466481,0.24943297868594527
m4_counterfactual,pooled_static,20261402,2,0.0009957224306869053,0.002113199365703622,0.24887733180075883
m4_counterfactual,pooled_static,20261402,3,0.0009829629131445341,0.0021026602458732667,0.24872904014773667
m4_counterfactual,pooled_static,20261402,4,0.0009619397662556433,0.0020988736709114165,0.24858581013977527
m4_counterfactual,pooled_static,20261402,5,0.0009330127018922194,0.002092767201247625,0.24852157388813795
m4_counterfactual,pooled_static,20261402,6,0.0008966766701456175,0.0020876359354588202,0.24847276294603943
m4_counterfactual,pooled_static,20261402,7,0.0008535533905932737,0.002085366022220114,0.2482468958478421
m4_counterfactual,pooled_static,20261402,8,0.0008043807145043603,0.0020802981700398957,0.24784783646464348
m4_counterfactual,pooled_static,20261402,9,0.00075,0.0020794367708731444,0.2471713217906654
m4_counterfactual,pooled_static,20261402,10,0.000691341716182545,0.0020768471527844667,0.24740368691273035
m4_counterfactual,pooled_static,20261402,11,0.0006294095225512604,0.002062171811121516,0.2469319266267121
m4_counterfactual,pooled_static,20261402,12,0.000565263096110026,0.0020541973412036897,0.24614274804480374
m4_counterfactual,pooled_static,20261402,13,0.0005,0.002045076726062689,0.24513384769670665
m4_counterfactual,pooled_static,20261402,14,0.00043473690388997423,0.0020294118963647633,0.24418498077429832
m4_counterfactual,pooled_static,20261402,15,0.0003705904774487397,0.00202122670962126,0.24404693990945817
m4_counterfactual,pooled_static,20261402,16,0.0003086582838174552,0.0020134881502599455,0.24414147366769612
m4_counterfactual,pooled_static,20261402,17,0.0002500000000000001,0.002006240248010727,0.24303103066049517
m4_counterfactual,pooled_static,20261402,18,0.00019561928549563967,0.0020001671102363614,0.2426758950576186
m4_counterfactual,pooled_static,20261402,19,0.00014644660940672628,0.001996455854532542,0.24236523215658962
m4_counterfactual,pooled_static,20261402,20,0.00010332332985438248,0.001992045274528209,0.24218085459433497
m4_counterfactual,pooled_static,20261402,21,6.698729810778065e-05,0.001989642536500469,0.2419765337370336
m4_counterfactual,pooled_static,20261402,22,3.806023374435663e-05,0.001987024246773217,0.24192993380129338
m4_counterfactual,pooled_static,20261402,23,1.70370868554659e-05,0.0019859236985212193,0.24186716680414974
m4_counterfactual,pooled_static,20261402,24,4.277569313094809e-06,0.001986345676414203,0.241856003832072
m4_counterfactual,geometry_only,20261402,1,0.001,0.0021679006444173866,0.2506664807908237
m4_counterfactual,geometry_only,20261402,2,0.0009957224306869053,0.0021112211732543075,0.24885322274640204
m4_counterfactual,geometry_only,20261402,3,0.0009829629131445341,0.0021001318717026153,0.24858684437349438
m4_counterfactual,geometry_only,20261402,4,0.0009619397662556433,0.0020990500241168776,0.24852966303005813
m4_counterfactual,geometry_only,20261402,5,0.0009330127018922194,0.0020892896165605633,0.2477638370357454
m4_counterfactual,geometry_only,20261402,6,0.0008966766701456175,0.0020783784333616496,0.24728192524053155
m4_counterfactual,geometry_only,20261402,7,0.0008535533905932737,0.0020667821314418688,0.24676814936101438
m4_counterfactual,geometry_only,20261402,8,0.0008043807145043603,0.0020455281031900086,0.24474571319296956
m4_counterfactual,geometry_only,20261402,9,0.00075,0.0020237532080500387,0.24401077888906003
m4_counterfactual,geometry_only,20261402,10,0.000691341716182545,0.002019327769812662,0.24301061406731606
m4_counterfactual,geometry_only,20261402,11,0.0006294095225512604,0.0020023715420393272,0.24251830452121795
m4_counterfactual,geometry_only,20261402,12,0.000565263096110026,0.001994597108568996,0.24195709298364818
m4_counterfactual,geometry_only,20261402,13,0.0005,0.001993733581912238,0.24115271945483982
m4_counterfactual,geometry_only,20261402,14,0.00043473690388997423,0.0019834873266518114,0.24079011850990356
m4_counterfactual,geometry_only,20261402,15,0.0003705904774487397,0.0019783138799539302,0.24042183910496534
m4_counterfactual,geometry_only,20261402,16,0.0003086582838174552,0.001974438079923857,0.24119680491276085
m4_counterfactual,geometry_only,20261402,17,0.0002500000000000001,0.001970099064783426,0.2399340937845409
m4_counterfactual,geometry_only,20261402,18,0.00019561928549563967,0.001965454453602433,0.23982691969722508
m4_counterfactual,geometry_only,20261402,19,0.00014644660940672628,0.0019637961486296263,0.23950756853446364
m4_counterfactual,geometry_only,20261402,20,0.00010332332985438248,0.001960789341683267,0.23953469870612026
m4_counterfactual,geometry_only,20261402,21,6.698729810778065e-05,0.0019590315976529384,0.23932055667974056
m4_counterfactual,geometry_only,20261402,22,3.806023374435663e-05,0.0019571526427171193,0.23931512353010476
m4_counterfactual,geometry_only,20261402,23,1.70370868554659e-05,0.0019564991212973836,0.23926973016932607
m4_counterfactual,geometry_only,20261402,24,4.277569313094809e-06,0.001957348023279337,0.2392631255555898
m4_counterfactual,shuffled_pairing,20261402,1,0.001,0.0021622131462208927,0.24949421966448426
m4_counterfactual,shuffled_pairing,20261402,2,0.0009957224306869053,0.002110891400661785,0.24852426489815116
m4_counterfactual,shuffled_pairing,20261402,3,0.0009829629131445341,0.002099779715354089,0.24820724739693106
m4_counterfactual,shuffled_pairing,20261402,4,0.0009619397662556433,0.0020899744144116995,0.24782201745547355
m4_counterfactual,shuffled_pairing,20261402,5,0.0009330127018922194,0.0020682054688222705,0.24573756344616413
m4_counterfactual,shuffled_pairing,20261402,6,0.0008966766701456175,0.0020300397081882693,0.24366129152476787
m4_counterfactual,shuffled_pairing,20261402,7,0.0008535533905932737,0.002000155114365043,0.24047464244067668
m4_counterfactual,shuffled_pairing,20261402,8,0.0008043807145043603,0.0019660255406051875,0.23882271773181857
m4_counterfactual,shuffled_pairing,20261402,9,0.00075,0.0019451900821877643,0.23765124385245145
m4_counterfactual,shuffled_pairing,20261402,10,0.000691341716182545,0.0019367938388313633,0.23757554101757705
m4_counterfactual,shuffled_pairing,20261402,11,0.0006294095225512604,0.0019228442208259367,0.2363625403959304
m4_counterfactual,shuffled_pairing,20261402,12,0.000565263096110026,0.001912456311401911,0.2349867219105363
m4_counterfactual,shuffled_pairing,20261402,13,0.0005,0.0019082756771240383,0.23505210741423072
m4_counterfactual,shuffled_pairing,20261402,14,0.00043473690388997423,0.0019006699738383758,0.23355489363893867
m4_counterfactual,shuffled_pairing,20261402,15,0.0003705904774487397,0.0018945806732517667,0.2333938386756927
m4_counterfactual,shuffled_pairing,20261402,16,0.0003086582838174552,0.001886230661330046,0.23391575356945396
m4_counterfactual,shuffled_pairing,20261402,17,0.0002500000000000001,0.0018830006032658276,0.23340739640407265
m4_counterfactual,shuffled_pairing,20261402,18,0.00019561928549563967,0.0018771915187244304,0.23237429670989512
m4_counterfactual,shuffled_pairing,20261402,19,0.00014644660940672628,0.0018734989971562754,0.23225202290341257
m4_counterfactual,shuffled_pairing,20261402,20,0.00010332332985438248,0.0018729654912021942,0.23211815804243088
m4_counterfactual,shuffled_pairing,20261402,21,6.698729810778065e-05,0.0018697126120969187,0.2320612001698464
m4_counterfactual,shuffled_pairing,20261402,22,3.806023374435663e-05,0.0018673671344004105,0.23229852742515505
m4_counterfactual,shuffled_pairing,20261402,23,1.70370868554659e-05,0.0018662115406186785,0.23215568251907825
m4_counterfactual,shuffled_pairing,20261402,24,4.277569313094809e-06,0.001867360185860889,0.23215596782974898
m4_counterfactual,correct_ray_set,20261402,1,0.001,0.002161637704557506,0.24949594009667636
m4_counterfactual,correct_ray_set,20261402,2,0.0009957224306869053,0.002109110765013611,0.24851807802915574
m4_counterfactual,correct_ray_set,20261402,3,0.0009829629131445341,0.0020952625905920285,0.2482873398810625
m4_counterfactual,correct_ray_set,20261402,4,0.0009619397662556433,0.0020827658001508096,0.24824600866995752
m4_counterfactual,correct_ray_set,20261402,5,0.0009330127018922194,0.002066675681999186,0.24670716715045274
m4_counterfactual,correct_ray_set,20261402,6,0.0008966766701456175,0.002042089855967788,0.24476049374789
m4_counterfactual,correct_ray_set,20261402,7,0.0008535533905932737,0.002009185784118017,0.24165080315433443
m4_counterfactual,correct_ray_set,20261402,8,0.0008043807145043603,0.001972588413627818,0.23942863019183278
m4_counterfactual,correct_ray_set,20261402,9,0.00075,0.0019463333403109573,0.23818849767558276
m4_counterfactual,correct_ray_set,20261402,10,0.000691341716182545,0.0019394897492020391,0.23791936500929295
m4_counterfactual,correct_ray_set,20261402,11,0.0006294095225512604,0.0019244388029619585,0.23694580355659128
m4_counterfactual,correct_ray_set,20261402,12,0.000565263096110026,0.0019147225924825762,0.23561159162782133
m4_counterfactual,correct_ray_set,20261402,13,0.0005,0.0019128689949866385,0.23593864105641843
m4_counterfactual,correct_ray_set,20261402,14,0.00043473690388997423,0.0019062746687268373,0.23490060474723579
m4_counterfactual,correct_ray_set,20261402,15,0.0003705904774487397,0.0019044474807742517,0.23480236064642668
m4_counterfactual,correct_ray_set,20261402,16,0.0003086582838174552,0.0018978122498083394,0.23569209654815496
m4_counterfactual,correct_ray_set,20261402,17,0.0002500000000000001,0.0018934019382868428,0.23471029438078403
m4_counterfactual,correct_ray_set,20261402,18,0.00019561928549563967,0.0018894004424510058,0.23420399664901198
m4_counterfactual,correct_ray_set,20261402,19,0.00014644660940672628,0.0018855728863854892,0.23395255352370442
m4_counterfactual,correct_ray_set,20261402,20,0.00010332332985438248,0.0018842939607566223,0.23382465178146958
m4_counterfactual,correct_ray_set,20261402,21,6.698729810778065e-05,0.0018818964461388532,0.23372695506550373
m4_counterfactual,correct_ray_set,20261402,22,3.806023374435663e-05,0.001879421780904522,0.2339379340875894
m4_counterfactual,correct_ray_set,20261402,23,1.70370868554659e-05,0.0018782133098284247,0.23382967989891768
m4_counterfactual,correct_ray_set,20261402,24,4.277569313094809e-06,0.0018793277289660183,0.23381715612486004
m4_counterfactual,pooled_static,20261403,1,0.001,0.002151281938859029,0.2490966621786356
m4_counterfactual,pooled_static,20261403,2,0.0009957224306869053,0.0021019948500907047,0.24899831432849168
m4_counterfactual,pooled_static,20261403,3,0.0009829629131445341,0.0020952155231498183,0.2485056176315993
m4_counterfactual,pooled_static,20261403,4,0.0009619397662556433,0.0020871478685876355,0.2473784748464823
m4_counterfactual,pooled_static,20261403,5,0.0009330127018922194,0.0020793433315702712,0.24731859960593283
m4_counterfactual,pooled_static,20261403,6,0.0008966766701456175,0.002071420855645556,0.2471853682305664
m4_counterfactual,pooled_static,20261403,7,0.0008535533905932737,0.0020670917809184177,0.24609789834357798
m4_counterfactual,pooled_static,20261403,8,0.0008043807145043603,0.0020504259133304003,0.24516960461623966
m4_counterfactual,pooled_static,20261403,9,0.00075,0.00202750345270033,0.24346418557688593
m4_counterfactual,pooled_static,20261403,10,0.000691341716182545,0.0019961296864494217,0.2402575840242207
m4_counterfactual,pooled_static,20261403,11,0.0006294095225512604,0.001955809712671908,0.23682956770062447
m4_counterfactual,pooled_static,20261403,12,0.000565263096110026,0.0019305801884911488,0.23683663639239966
m4_counterfactual,pooled_static,20261403,13,0.0005,0.001921357928949874,0.23378074779175223
m4_counterfactual,pooled_static,20261403,14,0.00043473690388997423,0.00190246483325609,0.23373428657650946
m4_counterfactual,pooled_static,20261403,15,0.0003705904774487397,0.0018940056892461144,0.23297086548991502
m4_counterfactual,pooled_static,20261403,16,0.0003086582838174552,0.0018864494195440784,0.23216626262292267
m4_counterfactual,pooled_static,20261403,17,0.0002500000000000001,0.0018826083891326562,0.23197718509472906
m4_counterfactual,pooled_static,20261403,18,0.00019561928549563967,0.0018779760110192,0.2323428135830909
m4_counterfactual,pooled_static,20261403,19,0.00014644660940672628,0.0018726369024079758,0.23153069959953426
m4_counterfactual,pooled_static,20261403,20,0.00010332332985438248,0.0018727716204011812,0.23116520820185543
m4_counterfactual,pooled_static,20261403,21,6.698729810778065e-05,0.001870783900085371,0.23106966642662882
m4_counterfactual,pooled_static,20261403,22,3.806023374435663e-05,0.0018697012477787212,0.23120393767021596
m4_counterfactual,pooled_static,20261403,23,1.70370868554659e-05,0.0018685155380808282,0.2311588611919433
m4_counterfactual,pooled_static,20261403,24,4.277569313094809e-06,0.0018701794077060185,0.23115433272905647
m4_counterfactual,geometry_only,20261403,1,0.001,0.002155423007206991,0.2494624919258058
m4_counterfactual,geometry_only,20261403,2,0.0009957224306869053,0.002101016066444572,0.249327598977834
m4_counterfactual,geometry_only,20261403,3,0.0009829629131445341,0.0020986257448385006,0.24866916434839367
m4_counterfactual,geometry_only,20261403,4,0.0009619397662556433,0.002092183657805435,0.24779415293596685
m4_counterfactual,geometry_only,20261403,5,0.0009330127018922194,0.0020856928946159313,0.24770783465355634
m4_counterfactual,geometry_only,20261403,6,0.0008966766701456175,0.0020797303623112384,0.2479185099247843
m4_counterfactual,geometry_only,20261403,7,0.0008535533905932737,0.0020785825079656208,0.24716247697360813
m4_counterfactual,geometry_only,20261403,8,0.0008043807145043603,0.0020689434757514393,0.24646476791240274
m4_counterfactual,geometry_only,20261403,9,0.00075,0.0020611533705960027,0.24563156231306493
m4_counterfactual,geometry_only,20261403,10,0.000691341716182545,0.0020400459390657487,0.24443035949952902
m4_counterfactual,geometry_only,20261403,11,0.0006294095225512604,0.0020221495906298514,0.242741387989372
m4_counterfactual,geometry_only,20261403,12,0.000565263096110026,0.0020037417983985507,0.2421904501039535
m4_counterfactual,geometry_only,20261403,13,0.0005,0.0020007237726531457,0.24066988490521907
m4_counterfactual,geometry_only,20261403,14,0.00043473690388997423,0.0019838697247905658,0.2412829060573131
m4_counterfactual,geometry_only,20261403,15,0.0003705904774487397,0.0019730941618036012,0.2396706565283239
m4_counterfactual,geometry_only,20261403,16,0.0003086582838174552,0.001964024517656071,0.2392503021750599
m4_counterfactual,geometry_only,20261403,17,0.0002500000000000001,0.0019600321618781892,0.23887215368449688
m4_counterfactual,geometry_only,20261403,18,0.00019561928549563967,0.001953241374576464,0.23904324565082788
m4_counterfactual,geometry_only,20261403,19,0.00014644660940672628,0.0019465521538222675,0.23899807021953165
m4_counterfactual,geometry_only,20261403,20,0.00010332332985438248,0.001946888860402396,0.23812093613669277
