training_arm,method,model_seed,epoch,learning_rate,train_total_loss,validation_field_cluster_rel_l2
m4_counterfactual,static,20261401,7,0.0008535533905932737,0.0020912271618726665,0.2483443642500788
m4_counterfactual,static,20261401,8,0.0008043807145043603,0.002090112328733085,0.2482004812452942
m4_counterfactual,static,20261401,9,0.00075,0.002090276680246461,0.24903038050979376
m4_counterfactual,static,20261401,10,0.000691341716182545,0.0020881898344669025,0.24822862059809267
m4_counterfactual,static,20261401,11,0.0006294095225512604,0.0020892806351184845,0.24826545184478163
m4_counterfactual,static,20261401,12,0.000565263096110026,0.0020859304822806735,0.24796600975096225
m4_counterfactual,static,20261401,13,0.0005,0.002083196208695881,0.24794736560434102
m4_counterfactual,static,20261401,14,0.00043473690388997423,0.002081479060143465,0.247843312099576
m4_counterfactual,static,20261401,15,0.0003705904774487397,0.0020802679398912007,0.24790801615454255
m4_counterfactual,static,20261401,16,0.0003086582838174552,0.0020792158255062533,0.24760746345855295
m4_counterfactual,static,20261401,17,0.0002500000000000001,0.0020772770702023992,0.24751203889027237
m4_counterfactual,static,20261401,18,0.00019561928549563967,0.0020741695268952755,0.24725660169497132
m4_counterfactual,static,20261401,19,0.00014644660940672628,0.002074485614139121,0.24736569155938923
m4_counterfactual,static,20261401,20,0.00010332332985438248,0.002071082442853367,0.24723753123544157
m4_counterfactual,static,20261401,21,6.698729810778065e-05,0.0020705448849184906,0.2472451228182763
m4_counterfactual,static,20261401,22,3.806023374435663e-05,0.00207034880440915,0.24728194512426854
m4_counterfactual,static,20261401,23,1.70370868554659e-05,0.002069841280535911,0.24728405368514358
m4_counterfactual,static,20261401,24,4.277569313094809e-06,0.00206886216183193,0.24727721214294435
m4_counterfactual,k_cardinality,20261401,1,0.001,0.0021704650636820587,0.25200405712239443
m4_counterfactual,k_cardinality,20261401,2,0.0009957224306869053,0.002106366367661394,0.24877306115813552
m4_counterfactual,k_cardinality,20261401,3,0.0009829629131445341,0.0020972673235519325,0.24863941208459436
m4_counterfactual,k_cardinality,20261401,4,0.0009619397662556433,0.0020965158990293277,0.2484234540257603
m4_counterfactual,k_cardinality,20261401,5,0.0009330127018922194,0.00209273770742584,0.24839453962631525
m4_counterfactual,k_cardinality,20261401,6,0.0008966766701456175,0.002091924354317598,0.24888601382263004
m4_counterfactual,k_cardinality,20261401,7,0.0008535533905932737,0.0020912206251523457,0.24834338431246578
m4_counterfactual,k_cardinality,20261401,8,0.0008043807145043603,0.0020901010269881227,0.24819939960725607
m4_counterfactual,k_cardinality,20261401,9,0.00075,0.002090255247458117,0.24903011005371808
m4_counterfactual,k_cardinality,20261401,10,0.000691341716182545,0.002088167574402178,0.24822585294023156
m4_counterfactual,k_cardinality,20261401,11,0.0006294095225512604,0.002089260503271362,0.24826518218033017
m4_counterfactual,k_cardinality,20261401,12,0.000565263096110026,0.002085889383306494,0.24796109534800054
m4_counterfactual,k_cardinality,20261401,13,0.0005,0.002083123991906177,0.24794118241406976
m4_counterfactual,k_cardinality,20261401,14,0.00043473690388997423,0.0020813794653804507,0.24783497294411064
m4_counterfactual,k_cardinality,20261401,15,0.0003705904774487397,0.0020801408296392764,0.24789875992573798
m4_counterfactual,k_cardinality,20261401,16,0.0003086582838174552,0.0020790422735444737,0.24759280011057855
m4_counterfactual,k_cardinality,20261401,17,0.0002500000000000001,0.002077052660752088,0.2474958162754774
m4_counterfactual,k_cardinality,20261401,18,0.00019561928549563967,0.002073886847938411,0.247236341284588
m4_counterfactual,k_cardinality,20261401,19,0.00014644660940672628,0.0020741607535455842,0.24734234814532102
m4_counterfactual,k_cardinality,20261401,20,0.00010332332985438248,0.002070728766557295,0.24721338772214949
m4_counterfactual,k_cardinality,20261401,21,6.698729810778065e-05,0.0020701657515019177,0.24721948052756487
m4_counterfactual,k_cardinality,20261401,22,3.806023374435663e-05,0.002069952374586137,0.24725687289610504
m4_counterfactual,k_cardinality,20261401,23,1.70370868554659e-05,0.0020694368136901175,0.24725834717974066
m4_counterfactual,k_cardinality,20261401,24,4.277569313094809e-06,0.002068454132677289,0.24725131983868778
m4_counterfactual,shuffled_geometry,20261401,1,0.001,0.0021704382066673133,0.2519976340699941
m4_counterfactual,shuffled_geometry,20261401,2,0.0009957224306869053,0.0021063229985884393,0.24877204457297922
m4_counterfactual,shuffled_geometry,20261401,3,0.0009829629131445341,0.0020971718578948638,0.2486311504151672
m4_counterfactual,shuffled_geometry,20261401,4,0.0009619397662556433,0.002096405200427398,0.24841122734360396
m4_counterfactual,shuffled_geometry,20261401,5,0.0009330127018922194,0.0020925708959111944,0.24837379166856408
m4_counterfactual,shuffled_geometry,20261401,6,0.0008966766701456175,0.0020917328460200225,0.24888373562134802
m4_counterfactual,shuffled_geometry,20261401,7,0.0008535533905932737,0.002091017527709482,0.24833620237186552
m4_counterfactual,shuffled_geometry,20261401,8,0.0008043807145043603,0.0020898389237117955,0.2481977697927505
m4_counterfactual,shuffled_geometry,20261401,9,0.00075,0.0020899124501738697,0.24903058619238436
m4_counterfactual,shuffled_geometry,20261401,10,0.000691341716182545,0.0020877838331216482,0.24821558385156095
m4_counterfactual,shuffled_geometry,20261401,11,0.0006294095225512604,0.002088891787570901,0.24827397977933288
m4_counterfactual,shuffled_geometry,20261401,12,0.000565263096110026,0.0020854177659202834,0.2479424215387553
m4_counterfactual,shuffled_geometry,20261401,13,0.0005,0.002082464642444393,0.24792445190250872
m4_counterfactual,shuffled_geometry,20261401,14,0.00043473690388997423,0.0020805795640626455,0.24780551907606424
m4_counterfactual,shuffled_geometry,20261401,15,0.0003705904774487397,0.002079247353685787,0.24787602815777063
m4_counterfactual,shuffled_geometry,20261401,16,0.0003086582838174552,0.002077880814613309,0.247553298342973
m4_counterfactual,shuffled_geometry,20261401,17,0.0002500000000000001,0.0020756905352754982,0.24745796457864344
m4_counterfactual,shuffled_geometry,20261401,18,0.00019561928549563967,0.002072255087841768,0.24717339426279067
m4_counterfactual,shuffled_geometry,20261401,19,0.00014644660940672628,0.0020723194429592695,0.2472837708890438
m4_counterfactual,shuffled_geometry,20261401,20,0.00010332332985438248,0.002068785670417128,0.24714470887556672
m4_counterfactual,shuffled_geometry,20261401,21,6.698729810778065e-05,0.002068120680633001,0.2471487058326602
m4_counterfactual,shuffled_geometry,20261401,22,3.806023374435663e-05,0.0020678004540968685,0.24719319818541408
m4_counterfactual,shuffled_geometry,20261401,23,1.70370868554659e-05,0.0020672510283475274,0.2471930502448231
m4_counterfactual,shuffled_geometry,20261401,24,4.277569313094809e-06,0.0020662569753767458,0.24718510457314552
m4_counterfactual,correct_geometry,20261401,1,0.001,0.0021704492879507597,0.25200024102814494
m4_counterfactual,correct_geometry,20261401,2,0.0009957224306869053,0.0021062218496808783,0.24876020476222038
m4_counterfactual,correct_geometry,20261401,3,0.0009829629131445341,0.002096926088415785,0.24861782607622446
m4_counterfactual,correct_geometry,20261401,4,0.0009619397662556433,0.002096060744224815,0.24840946574695408
m4_counterfactual,correct_geometry,20261401,5,0.0009330127018922194,0.0020920365597703492,0.24834773140028119
m4_counterfactual,correct_geometry,20261401,6,0.0008966766701456175,0.0020910536230076106,0.24885131227783858
m4_counterfactual,correct_geometry,20261401,7,0.0008535533905932737,0.0020902270516671706,0.24831204772926868
m4_counterfactual,correct_geometry,20261401,8,0.0008043807145043603,0.0020887281891191377,0.2481787947472185
m4_counterfactual,correct_geometry,20261401,9,0.00075,0.0020883527366095224,0.24894805205985904
m4_counterfactual,correct_geometry,20261401,10,0.000691341716182545,0.0020860303200606724,0.24814592101611196
m4_counterfactual,correct_geometry,20261401,11,0.0006294095225512604,0.0020874311798252166,0.24827632964588703
m4_counterfactual,correct_geometry,20261401,12,0.000565263096110026,0.002083225363458041,0.24787003146484493
m4_counterfactual,correct_geometry,20261401,13,0.0005,0.002079587192565668,0.24784153178334237
m4_counterfactual,correct_geometry,20261401,14,0.00043473690388997423,0.0020774969991180113,0.24770464124158026
m4_counterfactual,correct_geometry,20261401,15,0.0003705904774487397,0.00207583626252017,0.24778708345256745
m4_counterfactual,correct_geometry,20261401,16,0.0003086582838174552,0.0020737989027111324,0.24741796948947012
m4_counterfactual,correct_geometry,20261401,17,0.0002500000000000001,0.002071277893992374,0.24735734397545456
m4_counterfactual,correct_geometry,20261401,18,0.00019561928549563967,0.0020671217185736167,0.24707030253484846
m4_counterfactual,correct_geometry,20261401,19,0.00014644660940672628,0.0020667533994128463,0.24711734876036645
m4_counterfactual,correct_geometry,20261401,20,0.00010332332985438248,0.0020632499101338906,0.24700062070041895
m4_counterfactual,correct_geometry,20261401,21,6.698729810778065e-05,0.0020623945245461075,0.24698025365360082
m4_counterfactual,correct_geometry,20261401,22,3.806023374435663e-05,0.0020618876711523625,0.2470359330996871
m4_counterfactual,correct_geometry,20261401,23,1.70370868554659e-05,0.002061290703568375,0.24702916876412928
m4_counterfactual,correct_geometry,20261401,24,4.277569313094809e-06,0.002060239194543101,0.2470203884411603
m4_counterfactual,static,20261402,1,0.001,0.0021450692511280067,0.24983497643843294
m4_counterfactual,static,20261402,2,0.0009957224306869053,0.002105260639655171,0.24875080189667642
m4_counterfactual,static,20261402,3,0.0009829629131445341,0.0020999345535528844,0.24837924633175135
m4_counterfactual,static,20261402,4,0.0009619397662556433,0.002102264145651134,0.2484350096900016
m4_counterfactual,static,20261402,5,0.0009330127018922194,0.0020977639927878045,0.24839901821687818
m4_counterfactual,static,20261402,6,0.0008966766701456175,0.002095476051908918,0.24882062301039695
m4_counterfactual,static,20261402,7,0.0008535533905932737,0.0020973010708985385,0.24830568879842757
m4_counterfactual,static,20261402,8,0.0008043807145043603,0.0020954539402737284,0.2483453143388033
m4_counterfactual,static,20261402,9,0.00075,0.002095446374733001,0.24811580120585858
m4_counterfactual,static,20261402,10,0.000691341716182545,0.0020957518987415823,0.24836034495383502
m4_counterfactual,static,20261402,11,0.0006294095225512604,0.002092624556826195,0.24819323499687015
m4_counterfactual,static,20261402,12,0.000565263096110026,0.0020926185592543335,0.24829576900228859
m4_counterfactual,static,20261402,13,0.0005,0.002091033771284856,0.2482189405709505
m4_counterfactual,static,20261402,14,0.00043473690388997423,0.002090622300602263,0.24805031162686647
m4_counterfactual,static,20261402,15,0.0003705904774487397,0.002089620134211145,0.24802851271815599
m4_counterfactual,static,20261402,16,0.0003086582838174552,0.002087927351385588,0.2481602498795837
m4_counterfactual,static,20261402,17,0.0002500000000000001,0.0020877807786746417,0.24799711941741406
m4_counterfactual,static,20261402,18,0.00019561928549563967,0.002086836266244063,0.24799939803779125
m4_counterfactual,static,20261402,19,0.00014644660940672628,0.002085560165869538,0.24795525399968027
m4_counterfactual,static,20261402,20,0.00010332332985438248,0.0020866105071036143,0.24797821282409133
m4_counterfactual,static,20261402,21,6.698729810778065e-05,0.0020871873559372032,0.24795352965593337
m4_counterfactual,static,20261402,22,3.806023374435663e-05,0.002086320128000807,0.24790368787944317
m4_counterfactual,static,20261402,23,1.70370868554659e-05,0.002086518728174269,0.24790929942391812
m4_counterfactual,static,20261402,24,4.277569313094809e-06,0.0020870725435088388,0.24791043694131076
m4_counterfactual,k_cardinality,20261402,1,0.001,0.0021450594678753985,0.24983335244469346
m4_counterfactual,k_cardinality,20261402,2,0.0009957224306869053,0.0021052459946076852,0.24875047872774303
m4_counterfactual,k_cardinality,20261402,3,0.0009829629131445341,0.0020999321481212974,0.24837937667034565
m4_counterfactual,k_cardinality,20261402,4,0.0009619397662556433,0.002102267670125002,0.2484353391919285
m4_counterfactual,k_cardinality,20261402,5,0.0009330127018922194,0.0020977663501980715,0.24839899893850087
m4_counterfactual,k_cardinality,20261402,6,0.0008966766701456175,0.0020954790830728597,0.24882026971317828
m4_counterfactual,k_cardinality,20261402,7,0.0008535533905932737,0.0020973035752831493,0.248305511334911
m4_counterfactual,k_cardinality,20261402,8,0.0008043807145043603,0.002095454340451397,0.24834491233341396
m4_counterfactual,k_cardinality,20261402,9,0.00075,0.0020954484374669847,0.2481148755643517
m4_counterfactual,k_cardinality,20261402,10,0.000691341716182545,0.0020957484433893115,0.2483596360310912
m4_counterfactual,k_cardinality,20261402,11,0.0006294095225512604,0.002092617659945972,0.2481924445834011
m4_counterfactual,k_cardinality,20261402,12,0.000565263096110026,0.002092612131673377,0.24829468908719718
m4_counterfactual,k_cardinality,20261402,13,0.0005,0.002091024014225695,0.24821780300699176
m4_counterfactual,k_cardinality,20261402,14,0.00043473690388997423,0.0020906129662762395,0.24804927026852966
m4_counterfactual,k_cardinality,20261402,15,0.0003705904774487397,0.0020896090441965497,0.24802729915827512
m4_counterfactual,k_cardinality,20261402,16,0.0003086582838174552,0.002087916537129786,0.24815910854376852
m4_counterfactual,k_cardinality,20261402,17,0.0002500000000000001,0.0020877705130260436,0.24799619023688138
m4_counterfactual,k_cardinality,20261402,18,0.00019561928549563967,0.0020868262130534277,0.24799842713400722
m4_counterfactual,k_cardinality,20261402,19,0.00014644660940672628,0.002085550811898429,0.24795441944152116
m4_counterfactual,k_cardinality,20261402,20,0.00010332332985438248,0.00208660123826121,0.24797739274799824
m4_counterfactual,k_cardinality,20261402,21,6.698729810778065e-05,0.002087178296642378,0.24795276201330124
m4_counterfactual,k_cardinality,20261402,22,3.806023374435663e-05,0.002086311180755729,0.24790296489372848
m4_counterfactual,k_cardinality,20261402,23,1.70370868554659e-05,0.002086509668151848,0.24790857476182282
m4_counterfactual,k_cardinality,20261402,24,4.277569313094809e-06,0.002087063845829107,0.24790971521288158
m4_counterfactual,shuffled_geometry,20261402,1,0.001,0.0021450482083309906,0.24983071750029923
m4_counterfactual,shuffled_geometry,20261402,2,0.0009957224306869053,0.00210524311332847,0.24874989013187587
m4_counterfactual,shuffled_geometry,20261402,3,0.0009829629131445341,0.0020999314001528546,0.2483790206257254
m4_counterfactual,shuffled_geometry,20261402,4,0.0009619397662556433,0.0021022658234869595,0.24843540340662001
m4_counterfactual,shuffled_geometry,20261402,5,0.0009330127018922194,0.0020977557476726362,0.24839816549792887
m4_counterfactual,shuffled_geometry,20261402,6,0.0008966766701456175,0.0020954611340130215,0.24881896786391736
m4_counterfactual,shuffled_geometry,20261402,7,0.0008535533905932737,0.0020972752012312413,0.24830402727238834
m4_counterfactual,shuffled_geometry,20261402,8,0.0008043807145043603,0.0020954109699232505,0.2483426363673061
m4_counterfactual,shuffled_geometry,20261402,9,0.00075,0.002095392599585466,0.24810950104147195
m4_counterfactual,shuffled_geometry,20261402,10,0.000691341716182545,0.002095671078132,0.24835598524659871
m4_counterfactual,shuffled_geometry,20261402,11,0.0006294095225512604,0.0020925142722262534,0.24818760077469051
m4_counterfactual,shuffled_geometry,20261402,12,0.000565263096110026,0.002092490742506925,0.24828873737715185
m4_counterfactual,shuffled_geometry,20261402,13,0.0005,0.0020908744343614673,0.24821144193410874
m4_counterfactual,shuffled_geometry,20261402,14,0.00043473690388997423,0.0020904389581119175,0.24804083169437946
m4_counterfactual,shuffled_geometry,20261402,15,0.0003705904774487397,0.0020894107095955406,0.24801898072473705
m4_counterfactual,shuffled_geometry,20261402,16,0.0003086582838174552,0.0020876961993053556,0.2481513185426593
m4_counterfactual,shuffled_geometry,20261402,17,0.0002500000000000001,0.002087530192511622,0.24798639840446413
m4_counterfactual,shuffled_geometry,20261402,18,0.00019561928549563967,0.002086572506959783,0.24798973998986185
m4_counterfactual,shuffled_geometry,20261402,19,0.00014644660940672628,0.002085276863363106,0.24794468395411967
m4_counterfactual,shuffled_geometry,20261402,20,0.00010332332985438248,0.002086315264750738,0.24796742810867728
m4_counterfactual,shuffled_geometry,20261402,21,6.698729810778065e-05,0.0020868818071903663,0.24794250796549022
m4_counterfactual,shuffled_geometry,20261402,22,3.806023374435663e-05,0.002086009485356044,0.24789246157743036
m4_counterfactual,shuffled_geometry,20261402,23,1.70370868554659e-05,0.0020862038887571543,0.24789810120128095
m4_counterfactual,shuffled_geometry,20261402,24,4.277569313094809e-06,0.0020867602026555685,0.2478992620483041
m4_counterfactual,correct_geometry,20261402,1,0.001,0.0021450349348015154,0.24982980876229705
m4_counterfactual,correct_geometry,20261402,2,0.0009957224306869053,0.0021052054660685828,0.2487482650205493
m4_counterfactual,correct_geometry,20261402,3,0.0009829629131445341,0.0020998829932068475,0.24837664407677948
m4_counterfactual,correct_geometry,20261402,4,0.0009619397662556433,0.002102205578557914,0.24843144048936666
m4_counterfactual,correct_geometry,20261402,5,0.0009330127018922194,0.002097673016396584,0.24839252294041217
m4_counterfactual,correct_geometry,20261402,6,0.0008966766701456175,0.002095342231041286,0.24881140943616628
m4_counterfactual,correct_geometry,20261402,7,0.0008535533905932737,0.00209711218776647,0.2482943831011653
m4_counterfactual,correct_geometry,20261402,8,0.0008043807145043603,0.0020951871789293363,0.24832936767488717
m4_counterfactual,correct_geometry,20261402,9,0.00075,0.0020951127888110934,0.24808533545583486
m4_counterfactual,correct_geometry,20261402,10,0.000691341716182545,0.0020952913124347105,0.24833332477137446
m4_counterfactual,correct_geometry,20261402,11,0.0006294095225512604,0.0020919687100104055,0.24815747342072428
m4_counterfactual,correct_geometry,20261402,12,0.000565263096110026,0.0020918467482260892,0.24824860957451164
m4_counterfactual,correct_geometry,20261402,13,0.0005,0.0020899932773318143,0.24815618358552455
m4_counterfactual,correct_geometry,20261402,14,0.00043473690388997423,0.002089317144418601,0.24797252649441362
m4_counterfactual,correct_geometry,20261402,15,0.0003705904774487397,0.0020879259012872354,0.24793378063477575
m4_counterfactual,correct_geometry,20261402,16,0.0003086582838174552,0.00208585436703288,0.24805368683300913
m4_counterfactual,correct_geometry,20261402,17,0.0002500000000000001,0.002085375068418216,0.2478669871110469
m4_counterfactual,correct_geometry,20261402,18,0.00019561928549563967,0.002084199438104406,0.24786847229115666
m4_counterfactual,correct_geometry,20261402,19,0.00014644660940672628,0.0020826476000365803,0.24780414714477955
m4_counterfactual,correct_geometry,20261402,20,0.00010332332985438248,0.0020835076094954273,0.24782037758268416
m4_counterfactual,correct_geometry,20261402,21,6.698729810778065e-05,0.002083972630498465,0.24778858413919808
m4_counterfactual,correct_geometry,20261402,22,3.806023374435663e-05,0.0020830397435929624,0.24773359564132988
m4_counterfactual,correct_geometry,20261402,23,1.70370868554659e-05,0.002083182220667368,0.24773896993137895
m4_counterfactual,correct_geometry,20261402,24,4.277569313094809e-06,0.0020837488962570207,0.24774017166346313
m4_counterfactual,static,20261403,1,0.001,0.0021680130390450358,0.25128369182348254
m4_counterfactual,static,20261403,2,0.0009957224306869053,0.0021015269434428775,0.24897854505106806
m4_counterfactual,static,20261403,3,0.0009829629131445341,0.0020972051890566943,0.24886895571835338
m4_counterfactual,static,20261403,4,0.0009619397662556433,0.002094307267543627,0.2482247121632099
m4_counterfactual,static,20261403,5,0.0009330127018922194,0.0020930785496602764,0.24825653224252164
m4_counterfactual,static,20261403,6,0.0008966766701456175,0.002091390798887005,0.24816607576794922
m4_counterfactual,static,20261403,7,0.0008535533905932737,0.002094596107053803,0.24836380542255937
m4_counterfactual,static,20261403,8,0.0008043807145043603,0.0020914355707645884,0.2479669142048806
m4_counterfactual,static,20261403,9,0.00075,0.0020913961583573838,0.24810596159659326
m4_counterfactual,static,20261403,10,0.000691341716182545,0.0020894889727060217,0.24834153545089066
m4_counterfactual,static,20261403,11,0.0006294095225512604,0.002089720499498071,0.24803132386878132
m4_counterfactual,static,20261403,12,0.000565263096110026,0.002088782664213795,0.24784959377720953
m4_counterfactual,static,20261403,13,0.0005,0.0020886249352770393,0.24786561322398484
m4_counterfactual,static,20261403,14,0.00043473690388997423,0.002090745638270164,0.24790069861337544
m4_counterfactual,static,20261403,15,0.0003705904774487397,0.002087280246632872,0.2478840596973896
m4_counterfactual,static,20261403,16,0.0003086582838174552,0.002086777437943965,0.2478240394499153
m4_counterfactual,static,20261403,17,0.0002500000000000001,0.0020871323569735976,0.24785321946255862
m4_counterfactual,static,20261403,18,0.00019561928549563967,0.002086668653646484,0.24795628981664777
m4_counterfactual,static,20261403,19,0.00014644660940672628,0.002083652088913368,0.24782259445637464
m4_counterfactual,static,20261403,20,0.00010332332985438248,0.0020847228523052765,0.2478731615934521
m4_counterfactual,static,20261403,21,6.698729810778065e-05,0.002085643941973103,0.24783920804038645
m4_counterfactual,static,20261403,22,3.806023374435663e-05,0.002084682149870787,0.2478369773365557
m4_counterfactual,static,20261403,23,1.70370868554659e-05,0.0020846045284997673,0.2478364001493901
m4_counterfactual,static,20261403,24,4.277569313094809e-06,0.0020862327161012217,0.2478374431375414
m4_counterfactual,k_cardinality,20261403,1,0.001,0.0021680116064089817,0.25128329182043674
m4_counterfactual,k_cardinality,20261403,2,0.0009957224306869053,0.0021015246886236126,0.24897861019708217
m4_counterfactual,k_cardinality,20261403,3,0.0009829629131445341,0.002097204967867583,0.24886896880343556
m4_counterfactual,k_cardinality,20261403,4,0.0009619397662556433,0.002094306974322535,0.24822468170896173
m4_counterfactual,k_cardinality,20261403,5,0.0009330127018922194,0.0020930781560309698,0.24825649615377188
m4_counterfactual,k_cardinality,20261403,6,0.0008966766701456175,0.0020913905296765733,0.2481660656630993
m4_counterfactual,k_cardinality,20261403,7,0.0008535533905932737,0.002094595746893901,0.24836379806511105
m4_counterfactual,k_cardinality,20261403,8,0.0008043807145043603,0.002091435153852217,0.2479668979998678
m4_counterfactual,k_cardinality,20261403,9,0.00075,0.0020913956308504567,0.2481059420388192
m4_counterfactual,k_cardinality,20261403,10,0.000691341716182545,0.002089488505589543,0.2483414825052023
m4_counterfactual,k_cardinality,20261403,11,0.0006294095225512604,0.0020897199916362296,0.24803127413615583
m4_counterfactual,k_cardinality,20261403,12,0.000565263096110026,0.0020887821141513997,0.24784956253133714
m4_counterfactual,k_cardinality,20261403,13,0.0005,0.002088624343741685,0.2478655771818012
m4_counterfactual,k_cardinality,20261403,14,0.00043473690388997423,0.002090744835732039,0.247900641663
m4_counterfactual,k_cardinality,20261403,15,0.0003705904774487397,0.002087279500119621,0.24788400996476412
m4_counterfactual,k_cardinality,20261403,16,0.0003086582838174552,0.002086776590294903,0.24782398189418017
m4_counterfactual,k_cardinality,20261403,17,0.0002500000000000001,0.002087131444568513,0.24785315562039614
m4_counterfactual,k_cardinality,20261403,18,0.00019561928549563967,0.0020866677346930373,0.24795620064251125
m4_counterfactual,k_cardinality,20261403,19,0.00014644660940672628,0.0020836511022935154,0.24782251920551063
m4_counterfactual,k_cardinality,20261403,20,0.00010332332985438248,0.002084721862775041,0.24787307982333004
m4_counterfactual,k_cardinality,20261403,21,6.698729810778065e-05,0.0020856429386185483,0.24783912948332726
m4_counterfactual,k_cardinality,20261403,22,3.806023374435663e-05,0.002084681033011293,0.24783689328469335
m4_counterfactual,k_cardinality,20261403,23,1.70370868554659e-05,0.0020846034574788065,0.2478363153524697
m4_counterfactual,k_cardinality,20261403,24,4.277569313094809e-06,0.002086231663997751,0.24783735726960004
m4_counterfactual,shuffled_geometry,20261403,1,0.001,0.002168018317752285,0.2512822582386434
m4_counterfactual,shuffled_geometry,20261403,2,0.0009957224306869053,0.00210152900981484,0.24897942589595914
m4_counterfactual,shuffled_geometry,20261403,3,0.0009829629131445341,0.002097209051134996,0.2488698939792812
m4_counterfactual,shuffled_geometry,20261403,4,0.0009619397662556433,0.002094308970117709,0.24822430545464158
m4_counterfactual,shuffled_geometry,20261403,5,0.0009330127018922194,0.0020930794584273827,0.24825658816844226
m4_counterfactual,shuffled_geometry,20261403,6,0.0008966766701456175,0.002091388437838759,0.24816729361191392
m4_counterfactual,shuffled_geometry,20261403,7,0.0008535533905932737,0.0020945963202393613,0.24836436277255416
m4_counterfactual,shuffled_geometry,20261403,8,0.0008043807145043603,0.0020914303859171923,0.247967869695276
m4_counterfactual,shuffled_geometry,20261403,9,0.00075,0.002091393828595756,0.24810730181634427
m4_counterfactual,shuffled_geometry,20261403,10,0.000691341716182545,0.00208947653445648,0.24834195133298637
m4_counterfactual,shuffled_geometry,20261403,11,0.0006294095225512604,0.002089715562033234,0.24803309445269406
m4_counterfactual,shuffled_geometry,20261403,12,0.000565263096110026,0.0020887769598630255,0.2478512420784682
m4_counterfactual,shuffled_geometry,20261403,13,0.0005,0.002088603148877155,0.2478672238532454
m4_counterfactual,shuffled_geometry,20261403,14,0.00043473690388997423,0.002090741871506907,0.2479027332738042
m4_counterfactual,shuffled_geometry,20261403,15,0.0003705904774487397,0.0020872632005193735,0.2478853759355843
m4_counterfactual,shuffled_geometry,20261403,16,0.0003086582838174552,0.0020867647333943752,0.2478258005809039
m4_counterfactual,shuffled_geometry,20261403,17,0.0002500000000000001,0.0020871081207587848,0.24785454031080006
m4_counterfactual,shuffled_geometry,20261403,18,0.00019561928549563967,0.0020866381280939096,0.2479592238087207
m4_counterfactual,shuffled_geometry,20261403,19,0.00014644660940672628,0.002083618359756656,0.2478242304176092
m4_counterfactual,shuffled_geometry,20261403,20,0.00010332332985438248,0.00208469271674403,0.24787541148252784
m4_counterfactual,shuffled_geometry,20261403,21,6.698729810778065e-05,0.0020856098002695945,0.24784095156937838
m4_counterfactual,shuffled_geometry,20261403,22,3.806023374435663e-05,0.0020846472019911745,0.24783885972574354
m4_counterfactual,shuffled_geometry,20261403,23,1.70370868554659e-05,0.00208456990076229,0.2478382653556764
m4_counterfactual,shuffled_geometry,20261403,24,4.277569313094809e-06,0.0020861977682216093,0.24783932585269214
m4_counterfactual,correct_geometry,20261403,1,0.001,0.0021680112033209296,0.2512835320085287
m4_counterfactual,correct_geometry,20261403,2,0.0009957224306869053,0.0021014743673731574,0.24897918538190425
m4_counterfactual,correct_geometry,20261403,3,0.0009829629131445341,0.002097116494405782,0.2488694498781115
m4_counterfactual,correct_geometry,20261403,4,0.0009619397662556433,0.0020941905146173666,0.24822623948566616
m4_counterfactual,correct_geometry,20261403,5,0.0009330127018922194,0.0020929255726514382,0.24825858348049223
m4_counterfactual,correct_geometry,20261403,6,0.0008966766701456175,0.0020912007610604634,0.24817251986823977
m4_counterfactual,correct_geometry,20261403,7,0.0008535533905932737,0.0020943833456840365,0.24836684791371227
m4_counterfactual,correct_geometry,20261403,8,0.0008043807145043603,0.0020911575928039385,0.2479716228786856
m4_counterfactual,correct_geometry,20261403,9,0.00075,0.0020911072664603126,0.24811519840732216
m4_counterfactual,correct_geometry,20261403,10,0.000691341716182545,0.0020890421474177856,0.2483631509821862
m4_counterfactual,correct_geometry,20261403,11,0.0006294095225512604,0.0020891938780550844,0.24805873376317322
m4_counterfactual,correct_geometry,20261403,12,0.000565263096110026,0.0020881596334220375,0.24785763872787356
m4_counterfactual,correct_geometry,20261403,13,0.0005,0.002087747117911931,0.24787585795857012
m4_counterfactual,correct_geometry,20261403,14,0.00043473690388997423,0.0020900776733469685,0.24793019643984734
m4_counterfactual,correct_geometry,20261403,15,0.0003705904774487397,0.002086353507183958,0.24788585714995862
m4_counterfactual,correct_geometry,20261403,16,0.0003086582838174552,0.002085866482957499,0.24783463249914348
m4_counterfactual,correct_geometry,20261403,17,0.0002500000000000001,0.0020860240430920383,0.24786156942136586
m4_counterfactual,correct_geometry,20261403,18,0.00019561928549563967,0.0020854304304521063,0.248010534979403
m4_counterfactual,correct_geometry,20261403,19,0.00014644660940672628,0.0020823836945055517,0.2478398501407355
m4_counterfactual,correct_geometry,20261403,20,0.00010332332985438248,0.0020834619499510154,0.24790750872343778
m4_counterfactual,correct_geometry,20261403,21,6.698729810778065e-05,0.002084306463802932,0.247862079879269
m4_counterfactual,correct_geometry,20261403,22,3.806023374435663e-05,0.0020833405447774566,0.24786225399002432
m4_counterfactual,correct_geometry,20261403,23,1.70370868554659e-05,0.00208326162173762,0.24786189417354762
m4_counterfactual,correct_geometry,20261403,24,4.277569313094809e-06,0.002084867063240381,0.24786366471089422
