training_arm,model_seed,pair_index,source_index,geometry_id,wrong_geometry_id,embedding_swap_l2,modulation_swap_l2,correction_swap_relative_pct,correct_descriptor_field_rel_l2,wrong_descriptor_field_rel_l2,correct_descriptor_field_gain_pct
m1_repeat,20261403,22,178,g_111001110,g_111010110,0.0682397186756134,0.07945383340120316,1.6213579177856445,0.45620641112327576,0.4561883807182312,-0.003952403552830219
m1_repeat,20261403,23,178,g_111010110,g_011010111,0.21910104155540466,0.25316596031188965,5.357801914215088,0.24527864158153534,0.24572747945785522,0.18265676498413086
m1_repeat,20261403,24,173,g_011010111,g_101011110,0.136065274477005,0.15233485400676727,2.5242714881896973,0.29644060134887695,0.29717087745666504,0.2457428276538849
m1_repeat,20261403,25,173,g_101011110,g_111001110,0.05557439103722572,0.03319181501865387,0.7660777568817139,0.22684358060359955,0.2270738035440445,0.10138683766126633
m1_repeat,20261403,26,173,g_111001110,g_111010110,0.0682397186756134,0.07945383340120316,1.3841832876205444,0.2526302933692932,0.2530222535133362,0.1549113392829895
m1_repeat,20261403,27,173,g_111010110,g_011010111,0.21910104155540466,0.25316596031188965,4.674274921417236,0.26099029183387756,0.2596549093723297,-0.5142912268638611
m1_repeat,20261403,28,167,g_011010111,g_101011110,0.136065274477005,0.15233485400676727,2.8441927433013916,0.3123384714126587,0.3122413754463196,-0.03109644539654255
m1_repeat,20261403,29,167,g_101011110,g_111001110,0.05557439103722572,0.03319181501865387,0.9835559725761414,0.28405696153640747,0.2839507460594177,-0.037406302988529205
m1_repeat,20261403,30,167,g_111001110,g_111010110,0.0682397186756134,0.07945383340120316,1.6864795684814453,0.5010611414909363,0.5010765194892883,0.0030689919367432594
m1_repeat,20261403,31,167,g_111010110,g_011010111,0.21910104155540466,0.25316596031188965,5.364372730255127,0.3095809519290924,0.30989575386047363,0.10158316791057587
m1_repeat,20261403,32,166,g_011010111,g_101011110,0.136065274477005,0.15233485400676727,3.3311874866485596,0.2820170223712921,0.28154486417770386,-0.16770264506340027
m1_repeat,20261403,33,166,g_101011110,g_111001110,0.05557439103722572,0.03319181501865387,1.1373573541641235,0.25417229533195496,0.25382015109062195,-0.13873769342899323
m1_repeat,20261403,34,166,g_111001110,g_111010110,0.0682397186756134,0.07945383340120316,1.997941255569458,0.591295063495636,0.5911694765090942,-0.02124382182955742
m1_repeat,20261403,35,166,g_111010110,g_011010111,0.21910104155540466,0.25316596031188965,6.251618385314941,0.2784419357776642,0.27964580059051514,0.43049630522727966
m1_repeat,20261403,36,169,g_011010111,g_101011110,0.136065274477005,0.15233485400676727,2.9207541942596436,0.3847542405128479,0.3846728205680847,-0.02116602472960949
m1_repeat,20261403,37,169,g_101011110,g_111001110,0.05557439103722572,0.03319181501865387,0.9764789342880249,0.258914589881897,0.2587736248970032,-0.05447424575686455
m1_repeat,20261403,38,169,g_111001110,g_111010110,0.0682397186756134,0.07945383340120316,1.6661880016326904,0.508039116859436,0.5080200433731079,-0.0037544751539826393
m1_repeat,20261403,39,169,g_111010110,g_011010111,0.21910104155540466,0.25316596031188965,5.494071960449219,0.38683056831359863,0.3870997130870819,0.06952853500843048
m1_repeat,20261403,40,197,g_011010111,g_101011110,0.136065274477005,0.15233485400676727,2.8366000652313232,0.14276988804340363,0.1429062932729721,0.09545081853866577
m1_repeat,20261403,41,197,g_101011110,g_111001110,0.05557439103722572,0.03319181501865387,0.9472904801368713,0.1013486310839653,0.10123284161090851,-0.11437935382127762
m1_repeat,20261403,42,197,g_111001110,g_111010110,0.0682397186756134,0.07945383340120316,1.5990593433380127,0.22573290765285492,0.22571681439876556,-0.007129842881113291
m1_repeat,20261403,43,197,g_111010110,g_011010111,0.21910104155540466,0.25316596031188965,5.370317459106445,0.14256928861141205,0.1426672339439392,0.06865299493074417
m1_repeat,20261403,44,176,g_011010111,g_101011110,0.136065274477005,0.15233485400676727,2.8557043075561523,0.19168420135974884,0.19214631617069244,0.2405015230178833
m1_repeat,20261403,45,176,g_101011110,g_111001110,0.05557439103722572,0.03319181501865387,0.9612494707107544,0.1427583396434784,0.14269913733005524,-0.04148750752210617
m1_repeat,20261403,46,176,g_111001110,g_111010110,0.0682397186756134,0.07945383340120316,1.5778688192367554,0.20669300854206085,0.20671004056930542,0.008239573799073696
m1_repeat,20261403,47,176,g_111010110,g_011010111,0.21910104155540466,0.25316596031188965,5.352182388305664,0.1772468388080597,0.1768633872270584,-0.21680665016174316
m1_repeat,20261403,48,186,g_011010111,g_101011110,0.136065274477005,0.15233485400676727,2.8362855911254883,0.1574920415878296,0.15750575065612793,0.008703853003680706
m1_repeat,20261403,49,186,g_101011110,g_111001110,0.05557439103722572,0.03319181501865387,0.9872581958770752,0.135987788438797,0.13571594655513763,-0.2003020942211151
m1_repeat,20261403,50,186,g_111001110,g_111010110,0.0682397186756134,0.07945383340120316,1.5597729682922363,0.19688665866851807,0.19671592116355896,-0.0867939442396164
m1_repeat,20261403,51,186,g_111010110,g_011010111,0.21910104155540466,0.25316596031188965,5.345280647277832,0.15282757580280304,0.15354786813259125,0.4690995216369629
m1_repeat,20261403,52,165,g_011010111,g_101011110,0.136065274477005,0.15233485400676727,2.683690071105957,0.18489117920398712,0.18550845980644226,0.3327506482601166
m1_repeat,20261403,53,165,g_101011110,g_111001110,0.05557439103722572,0.03319181501865387,0.8800194263458252,0.14484256505966187,0.14498035609722137,0.0950411781668663
m1_repeat,20261403,54,165,g_111001110,g_111010110,0.0682397186756134,0.07945383340120316,1.480228304862976,0.15710094571113586,0.1573571413755417,0.16281159222126007
m1_repeat,20261403,55,165,g_111010110,g_011010111,0.21910104155540466,0.25316596031188965,5.014812469482422,0.14722806215286255,0.14626522362232208,-0.6582826375961304
m1_repeat,20261403,56,199,g_011010111,g_101011110,0.136065274477005,0.15233485400676727,2.520442247390747,0.19573268294334412,0.19612176716327667,0.19838911294937134
m1_repeat,20261403,57,199,g_101011110,g_111001110,0.05557439103722572,0.03319181501865387,0.8627225160598755,0.12657693028450012,0.12669067084789276,0.08977816998958588
m1_repeat,20261403,58,199,g_111001110,g_111010110,0.0682397186756134,0.07945383340120316,1.408185601234436,0.23217564821243286,0.23232196271419525,0.06297919154167175
m1_repeat,20261403,59,199,g_111010110,g_011010111,0.21910104155540466,0.25316596031188965,4.742429256439209,0.17601628601551056,0.1754498928785324,-0.32282331585884094
m1_repeat,20261403,60,193,g_011010111,g_101011110,0.136065274477005,0.15233485400676727,2.8911406993865967,0.24728533625602722,0.24708291888237,-0.08192285150289536
m1_repeat,20261403,61,193,g_101011110,g_111001110,0.05557439103722572,0.03319181501865387,0.9836251735687256,0.21505090594291687,0.2148829996585846,-0.07813847064971924
m1_repeat,20261403,62,193,g_111001110,g_111010110,0.0682397186756134,0.07945383340120316,1.7311203479766846,0.5706208944320679,0.5706098675727844,-0.0019324690802022815
m1_repeat,20261403,63,193,g_111010110,g_011010111,0.21910104155540466,0.25316596031188965,5.436772346496582,0.24840298295021057,0.2489578276872635,0.222866952419281
m1_repeat,20261403,64,170,g_011010111,g_101011110,0.136065274477005,0.15233485400676727,2.9036359786987305,0.27803775668144226,0.27811479568481445,0.027700433507561684
m1_repeat,20261403,65,170,g_101011110,g_111001110,0.05557439103722572,0.03319181501865387,0.9827926158905029,0.18736779689788818,0.1873045116662979,-0.03378735110163689
m1_repeat,20261403,66,170,g_111001110,g_111010110,0.0682397186756134,0.07945383340120316,1.5913745164871216,0.38118186593055725,0.3811585009098053,-0.006130001042038202
m1_repeat,20261403,67,170,g_111010110,g_011010111,0.21910104155540466,0.25316596031188965,5.496816635131836,0.2835368514060974,0.28346240520477295,-0.026263166218996048
m1_repeat,20261403,68,185,g_011010111,g_101011110,0.136065274477005,0.15233485400676727,2.902155876159668,0.13159571588039398,0.13160695135593414,0.008537144400179386
m1_repeat,20261403,69,185,g_101011110,g_111001110,0.05557439103722572,0.03319181501865387,0.9923444986343384,0.14945478737354279,0.14932720363140106,-0.0854390487074852
m1_repeat,20261403,70,185,g_111001110,g_111010110,0.0682397186756134,0.07945383340120316,1.5871773958206177,0.1906527280807495,0.1905292570590973,-0.06480423361063004
m1_repeat,20261403,71,185,g_111010110,g_011010111,0.21910104155540466,0.25316596031188965,5.463889122009277,0.13887974619865417,0.13933828473091125,0.3290829360485077
m1_repeat,20261403,72,183,g_011010111,g_101011110,0.136065274477005,0.15233485400676727,3.111180305480957,0.2894062399864197,0.2891857326030731,-0.07625112682580948
m1_repeat,20261403,73,183,g_101011110,g_111001110,0.05557439103722572,0.03319181501865387,1.055370569229126,0.20428286492824554,0.20399919152259827,-0.13905614614486694
m1_repeat,20261403,74,183,g_111001110,g_111010110,0.0682397186756134,0.07945383340120316,1.7410520315170288,0.40933123230934143,0.40921080112457275,-0.02943010814487934
m1_repeat,20261403,75,183,g_111010110,g_011010111,0.21910104155540466,0.25316596031188965,5.856772422790527,0.291144460439682,0.2918429672718048,0.23934338986873627
m1_repeat,20261403,76,190,g_011010111,g_101011110,0.136065274477005,0.15233485400676727,3.2511911392211914,0.500201940536499,0.500041663646698,-0.03205270692706108
m1_repeat,20261403,77,190,g_101011110,g_111001110,0.05557439103722572,0.03319181501865387,1.0867719650268555,0.29257842898368835,0.29235342144966125,-0.07696422189474106
m1_repeat,20261403,78,190,g_111001110,g_111010110,0.0682397186756134,0.07945383340120316,1.7068798542022705,0.4258313477039337,0.4256581962108612,-0.04067852720618248
m1_repeat,20261403,79,190,g_111010110,g_011010111,0.21910104155540466,0.25316596031188965,6.118817329406738,0.5038382411003113,0.5042367577552795,0.07903363555669785
m1_repeat,20261403,80,175,g_011010111,g_101011110,0.136065274477005,0.15233485400676727,2.6547393798828125,0.21452777087688446,0.21528586745262146,0.3521348536014557
m1_repeat,20261403,81,175,g_101011110,g_111001110,0.05557439103722572,0.03319181501865387,0.8472028374671936,0.178498774766922,0.1787058413028717,0.11587004363536835
m1_repeat,20261403,82,175,g_111001110,g_111010110,0.0682397186756134,0.07945383340120316,1.4576605558395386,0.18709181249141693,0.1874312162399292,0.18108175694942474
m1_repeat,20261403,83,175,g_111010110,g_011010111,0.21910104155540466,0.25316596031188965,4.962973594665527,0.18752115964889526,0.186182901263237,-0.7187869548797607
m1_repeat,20261403,84,177,g_011010111,g_101011110,0.136065274477005,0.15233485400676727,2.748934268951416,0.18973536789417267,0.1904749870300293,0.3883025050163269
m1_repeat,20261403,85,177,g_101011110,g_111001110,0.05557439103722572,0.03319181501865387,0.9089992046356201,0.15480123460292816,0.1549842655658722,0.1180964782834053
m1_repeat,20261403,86,177,g_111001110,g_111010110,0.0682397186756134,0.07945383340120316,1.5233120918273926,0.19009381532669067,0.19038830697536469,0.15467947721481323
m1_repeat,20261403,87,177,g_111010110,g_011010111,0.21910104155540466,0.25316596031188965,5.177417755126953,0.16585984826087952,0.16461500525474548,-0.7562147974967957
m1_repeat,20261403,88,164,g_011010111,g_101011110,0.136065274477005,0.15233485400676727,2.893932580947876,0.15671654045581818,0.15730074048042297,0.37139052152633667
m1_repeat,20261403,89,164,g_101011110,g_111001110,0.05557439103722572,0.03319181501865387,0.9847977161407471,0.12485742568969727,0.12483471632003784,-0.01819154992699623
m1_repeat,20261403,90,164,g_111001110,g_111010110,0.0682397186756134,0.07945383340120316,1.6112529039382935,0.18940092623233795,0.1895054280757904,0.05514451116323471
m1_repeat,20261403,91,164,g_111010110,g_011010111,0.21910104155540466,0.25316596031188965,5.459229469299316,0.1415044516324997,0.14095845818519592,-0.38734352588653564
m1_repeat,20261403,92,168,g_011010111,g_101011110,0.136065274477005,0.15233485400676727,2.8157169818878174,0.26530084013938904,0.2651114761829376,-0.07142805308103561
m1_repeat,20261403,93,168,g_101011110,g_111001110,0.05557439103722572,0.03319181501865387,0.9710741639137268,0.2406461089849472,0.24049067497253418,-0.06463203579187393
m1_repeat,20261403,94,168,g_111001110,g_111010110,0.0682397186756134,0.07945383340120316,1.7214258909225464,0.5777831077575684,0.5777785181999207,-0.0007943455129861832
m1_repeat,20261403,95,168,g_111010110,g_011010111,0.21910104155540466,0.25316596031188965,5.312222003936768,0.2693091034889221,0.2698169946670532,0.18823543190956116
m1_repeat,20261403,96,182,g_011010111,g_101011110,0.136065274477005,0.15233485400676727,3.2465896606445312,0.44984516501426697,0.4497619569301605,-0.018500471487641335
m1_repeat,20261403,97,182,g_101011110,g_111001110,0.05557439103722572,0.03319181501865387,1.0843623876571655,0.26394009590148926,0.26371586322784424,-0.08502813428640366
m1_repeat,20261403,98,182,g_111001110,g_111010110,0.0682397186756134,0.07945383340120316,1.737084150314331,0.43582427501678467,0.4356965124607086,-0.029323749244213104
m1_repeat,20261403,99,182,g_111010110,g_011010111,0.21910104155540466,0.25316596031188965,6.109035015106201,0.45419174432754517,0.4545033276081085,0.06855467706918716
m1_repeat,20261403,100,181,g_011010111,g_101011110,0.136065274477005,0.15233485400676727,3.12934947013855,0.4169180989265442,0.416931688785553,0.003259493038058281
m1_repeat,20261403,101,181,g_101011110,g_111001110,0.05557439103722572,0.03319181501865387,1.0316860675811768,0.29685601592063904,0.2967304289340973,-0.04232359677553177
m1_repeat,20261403,102,181,g_111001110,g_111010110,0.0682397186756134,0.07945383340120316,1.665686011314392,0.39901354908943176,0.39891618490219116,-0.024407178163528442
m1_repeat,20261403,103,181,g_111010110,g_011010111,0.21910104155540466,0.25316596031188965,5.857147216796875,0.426527202129364,0.4266335368156433,0.024924127385020256
m1_repeat,20261403,104,188,g_011010111,g_101011110,0.136065274477005,0.15233485400676727,2.861297369003296,0.15886951982975006,0.1593729704618454,0.31589460372924805
m1_repeat,20261403,105,188,g_101011110,g_111001110,0.05557439103722572,0.03319181501865387,0.9618400931358337,0.11593019962310791,0.11599929630756378,0.05956646800041199
m1_repeat,20261403,106,188,g_111001110,g_111010110,0.0682397186756134,0.07945383340120316,1.5923060178756714,0.1793162226676941,0.17947052419185638,0.08597596734762192
m1_repeat,20261403,107,188,g_111010110,g_011010111,0.21910104155540466,0.25316596031188965,5.392524242401123,0.1413508802652359,0.14069682359695435,-0.46486952900886536
m1_repeat,20261403,108,194,g_011010111,g_101011110,0.136065274477005,0.15233485400676727,3.0727033615112305,0.3707400858402252,0.37060195207595825,-0.03727281093597412
m1_repeat,20261403,109,194,g_101011110,g_111001110,0.05557439103722572,0.03319181501865387,1.056308627128601,0.26233842968940735,0.26218441128730774,-0.05874430015683174
m1_repeat,20261403,110,194,g_111001110,g_111010110,0.0682397186756134,0.07945383340120316,1.68418288230896,0.41358357667922974,0.41347599029541016,-0.026019982993602753
m1_repeat,20261403,111,194,g_111010110,g_011010111,0.21910104155540466,0.25316596031188965,5.754202842712402,0.3741908669471741,0.37457114458084106,0.10152347385883331
m1_repeat,20261403,112,163,g_011010111,g_101011110,0.136065274477005,0.15233485400676727,2.565748453140259,0.17531386017799377,0.17581701278686523,0.28617969155311584
m1_repeat,20261403,113,163,g_101011110,g_111001110,0.05557439103722572,0.03319181501865387,0.8685305714607239,0.17218017578125,0.17222559452056885,0.026371654123067856
m1_repeat,20261403,114,163,g_111001110,g_111010110,0.0682397186756134,0.07945383340120316,1.4213587045669556,0.2181909829378128,0.21832293272018433,0.060437895357608795
m1_repeat,20261403,115,163,g_111010110,g_011010111,0.21910104155540466,0.25316596031188965,4.848904132843018,0.186404749751091,0.1857077032327652,-0.37534603476524353
m1_repeat,20261403,116,192,g_011010111,g_101011110,0.136065274477005,0.15233485400676727,3.137605667114258,0.35159531235694885,0.3515702486038208,-0.007129088044166565
m1_repeat,20261403,117,192,g_101011110,g_111001110,0.05557439103722572,0.03319181501865387,1.0256870985031128,0.1977081447839737,0.19747740030288696,-0.11684601753950119
m1_repeat,20261403,118,192,g_111001110,g_111010110,0.0682397186756134,0.07945383340120316,1.640751838684082,0.28092360496520996,0.2806962728500366,-0.08098864555358887
m1_repeat,20261403,119,192,g_111010110,g_011010111,0.21910104155540466,0.25316596031188965,5.941700458526611,0.35963574051856995,0.3597639799118042,0.03564542159438133
m1_repeat,20261403,120,187,g_011010111,g_101011110,0.136065274477005,0.15233485400676727,2.5072622299194336,0.16591718792915344,0.16618718206882477,0.16246387362480164
m1_repeat,20261403,121,187,g_101011110,g_111001110,0.05557439103722572,0.03319181501865387,0.8800317645072937,0.12812583148479462,0.12815524637699127,0.022952545434236526
m1_repeat,20261403,122,187,g_111001110,g_111010110,0.0682397186756134,0.07945383340120316,1.375556230545044,0.1545950472354889,0.15461845695972443,0.01514031644910574
m1_repeat,20261403,123,187,g_111010110,g_011010111,0.21910104155540466,0.25316596031188965,4.704861164093018,0.13867081701755524,0.1384480595588684,-0.16089604794979095
m1_repeat,20261403,124,161,g_011010111,g_101011110,0.136065274477005,0.15233485400676727,2.682558536529541,0.2517561614513397,0.25245702266693115,0.27761605381965637
m1_repeat,20261403,125,161,g_101011110,g_111001110,0.05557439103722572,0.03319181501865387,0.8720929622650146,0.2009436935186386,0.20120887458324432,0.13179391622543335
m1_repeat,20261403,126,161,g_111001110,g_111010110,0.0682397186756134,0.07945383340120316,1.4533025026321411,0.20128029584884644,0.20165473222732544,0.18568192422389984
m1_repeat,20261403,127,161,g_111010110,g_011010111,0.21910104155540466,0.25316596031188965,4.952404022216797,0.21046213805675507,0.20910538733005524,-0.6488358378410339
m1_repeat,20261403,128,191,g_011010111,g_101011110,0.136065274477005,0.15233485400676727,2.8501510620117188,0.3912733495235443,0.39138567447662354,0.028699301183223724
m1_repeat,20261403,129,191,g_101011110,g_111001110,0.05557439103722572,0.03319181501865387,0.9666011929512024,0.3216593265533447,0.3216170072555542,-0.013158289715647697
m1_repeat,20261403,130,191,g_111001110,g_111010110,0.0682397186756134,0.07945383340120316,1.6224329471588135,0.4549885392189026,0.4550155997276306,0.00594716053456068
m1_repeat,20261403,131,191,g_111010110,g_011010111,0.21910104155540466,0.25316596031188965,5.395908355712891,0.3953128457069397,0.39525750279426575,-0.014001736417412758
m1_repeat,20261403,132,195,g_011010111,g_101011110,0.136065274477005,0.15233485400676727,2.721802234649658,0.1975560337305069,0.1974332332611084,-0.06219847872853279
m1_repeat,20261403,133,195,g_101011110,g_111001110,0.05557439103722572,0.03319181501865387,0.9246393442153931,0.15454229712486267,0.15439219772815704,-0.0972195491194725
m1_repeat,20261403,134,195,g_111001110,g_111010110,0.0682397186756134,0.07945383340120316,1.5906411409378052,0.4326207637786865,0.4326241612434387,0.0007853155257180333
m1_repeat,20261403,135,195,g_111010110,g_011010111,0.21910104155540466,0.25316596031188965,5.137350559234619,0.199966162443161,0.20032593607902527,0.17959414422512054
m1_repeat,20261403,136,172,g_011010111,g_101011110,0.136065274477005,0.15233485400676727,2.9282586574554443,0.19629786908626556,0.19709675014019012,0.4053243100643158
m1_repeat,20261403,137,172,g_101011110,g_111001110,0.05557439103722572,0.03319181501865387,0.9726316928863525,0.17811298370361328,0.17832261323928833,0.11755634099245071
m1_repeat,20261403,138,172,g_111001110,g_111010110,0.0682397186756134,0.07945383340120316,1.5997637510299683,0.1859862059354782,0.18630395829677582,0.17055588960647583
m1_repeat,20261403,139,172,g_111010110,g_011010111,0.21910104155540466,0.25316596031188965,5.524360179901123,0.183910071849823,0.18246261775493622,-0.7932880520820618
m1_repeat,20261403,140,179,g_011010111,g_101011110,0.136065274477005,0.15233485400676727,2.8030078411102295,0.23950953781604767,0.2394188791513443,-0.03786613047122955
m1_repeat,20261403,141,179,g_101011110,g_111001110,0.05557439103722572,0.03319181501865387,0.960487961769104,0.22198332846164703,0.22184953093528748,-0.06031003221869469
m1_repeat,20261403,142,179,g_111001110,g_111010110,0.0682397186756134,0.07945383340120316,1.6823971271514893,0.49429669976234436,0.49431371688842773,0.00344257615506649
m1_repeat,20261403,143,179,g_111010110,g_011010111,0.21910104155540466,0.25316596031188965,5.287032127380371,0.2356759011745453,0.23607422411441803,0.168727844953537
m1_repeat,20261403,144,162,g_011010111,g_101011110,0.136065274477005,0.15233485400676727,2.703803539276123,0.1300758272409439,0.1302216351032257,0.1119690015912056
m1_repeat,20261403,145,162,g_101011110,g_111001110,0.05557439103722572,0.03319181501865387,0.9438185095787048,0.10591684281826019,0.10585873574018478,-0.05489115044474602
m1_repeat,20261403,146,162,g_111001110,g_111010110,0.0682397186756134,0.07945383340120316,1.4918439388275146,0.18030253052711487,0.18029476702213287,-0.004306006710976362
m1_repeat,20261403,147,162,g_111010110,g_011010111,0.21910104155540466,0.25316596031188965,5.092333793640137,0.12056764960289001,0.1206132024526596,0.037767715752124786
m1_repeat,20261403,148,198,g_011010111,g_101011110,0.136065274477005,0.15233485400676727,2.8207831382751465,0.15515847504138947,0.15594585239887238,0.5049043297767639
m1_repeat,20261403,149,198,g_101011110,g_111001110,0.05557439103722572,0.03319181501865387,0.9260013103485107,0.13964280486106873,0.13973653316497803,0.06707501411437988
m1_repeat,20261403,150,198,g_111001110,g_111010110,0.0682397186756134,0.07945383340120316,1.5686944723129272,0.1569707691669464,0.1571894735097885,0.1391342133283615
m1_repeat,20261403,151,198,g_111010110,g_011010111,0.21910104155540466,0.25316596031188965,5.295511245727539,0.13626819849014282,0.13518962264060974,-0.7978244423866272
m1_repeat,20261403,152,189,g_011010111,g_101011110,0.136065274477005,0.15233485400676727,2.812412738800049,0.1708756387233734,0.17118683457374573,0.18178725242614746
m1_repeat,20261403,153,189,g_101011110,g_111001110,0.05557439103722572,0.03319181501865387,0.9564212560653687,0.13249368965625763,0.13254433870315552,0.038212910294532776
m1_repeat,20261403,154,189,g_111001110,g_111010110,0.0682397186756134,0.07945383340120316,1.53102445602417,0.1649952083826065,0.16502057015895844,0.01536885742098093
m1_repeat,20261403,155,189,g_111010110,g_011010111,0.21910104155540466,0.25316596031188965,5.253490447998047,0.14363807439804077,0.1433139592409134,-0.22615742683410645
m1_repeat,20261403,156,184,g_011010111,g_101011110,0.136065274477005,0.15233485400676727,2.8037829399108887,0.16950799524784088,0.16992822289466858,0.24729715287685394
m1_repeat,20261403,157,184,g_101011110,g_111001110,0.055574387311935425,0.03319181874394417,0.9906062483787537,0.13054098188877106,0.13050797581672668,-0.025290463119745255
m1_repeat,20261403,158,184,g_111001110,g_111010110,0.0682397186756134,0.07945382595062256,1.5472917556762695,0.1968166083097458,0.19688118994235992,0.032802335917949677
m1_repeat,20261403,159,184,g_111010110,g_011010111,0.21910104155540466,0.25316593050956726,5.281775951385498,0.15019142627716064,0.1498095691204071,-0.25489503145217896
m4_counterfactual,20261401,0,180,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,19.924575805664062,0.39928722381591797,0.4004290997982025,0.2851630747318268
m4_counterfactual,20261401,1,180,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,34.86362838745117,0.32957935333251953,0.32791000604629517,-0.5090870261192322
m4_counterfactual,20261401,2,180,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,2.751194715499878,0.5334475636482239,0.5333006978034973,-0.027539031580090523
m4_counterfactual,20261401,3,180,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,22.73895835876465,0.4020287096500397,0.40292587876319885,0.22266356647014618
m4_counterfactual,20261401,4,171,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,19.89638900756836,0.37834620475769043,0.3798551857471466,0.3972516357898712
m4_counterfactual,20261401,5,171,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,33.26689147949219,0.21562162041664124,0.2121286243200302,-1.646640658378601
m4_counterfactual,20261401,6,171,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,2.3615775108337402,0.31486186385154724,0.31451672315597534,-0.1097368374466896
m4_counterfactual,20261401,7,171,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,22.787803649902344,0.3820209503173828,0.3835505545139313,0.39880120754241943
m4_counterfactual,20261401,8,160,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,8.522008895874023,0.20495395362377167,0.2022119015455246,-1.3560290336608887
m4_counterfactual,20261401,9,160,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,14.942193984985352,0.1733652800321579,0.17770500481128693,2.4420948028564453
m4_counterfactual,20261401,10,160,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,1.1033717393875122,0.17702342569828033,0.17728881537914276,0.14969341456890106
m4_counterfactual,20261401,11,160,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,9.711234092712402,0.1823033094406128,0.17942099273204803,-1.606454610824585
m4_counterfactual,20261401,12,196,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,16.18756103515625,0.19017086923122406,0.18587099015712738,-2.3133676052093506
m4_counterfactual,20261401,13,196,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,27.954349517822266,0.15180301666259766,0.1600823551416397,5.171924591064453
m4_counterfactual,20261401,14,196,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,2.0809473991394043,0.20292726159095764,0.20327849686145782,0.17278525233268738
m4_counterfactual,20261401,15,196,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,18.5899658203125,0.17883703112602234,0.17432765662670135,-2.586723566055298
m4_counterfactual,20261401,16,174,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,16.10002326965332,0.15947553515434265,0.1585724949836731,-0.5694809556007385
m4_counterfactual,20261401,17,174,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,27.912324905395508,0.11757344007492065,0.1190079003572464,1.2053487300872803
m4_counterfactual,20261401,18,174,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,2.0187833309173584,0.174011692404747,0.1739686280488968,-0.02475409209728241
m4_counterfactual,20261401,19,174,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,17.857881546020508,0.14076068997383118,0.1401847004890442,-0.410878986120224
m4_counterfactual,20261401,20,178,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,15.635738372802734,0.23860350251197815,0.24076278507709503,0.8968506455421448
m4_counterfactual,20261401,21,178,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,28.11541748046875,0.17056238651275635,0.16727623343467712,-1.9645068645477295
m4_counterfactual,20261401,22,178,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,2.3188321590423584,0.45285841822624207,0.45268091559410095,-0.039211422204971313
m4_counterfactual,20261401,23,178,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,17.78656005859375,0.24287155270576477,0.2449657917022705,0.8549107909202576
m4_counterfactual,20261401,24,173,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,7.843817710876465,0.2923011779785156,0.28995394706726074,-0.8095185160636902
m4_counterfactual,20261401,25,173,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,13.543380737304688,0.22006696462631226,0.22458407282829285,2.011321783065796
m4_counterfactual,20261401,26,173,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,0.9844018220901489,0.2497689127922058,0.25005099177360535,0.11280858516693115
m4_counterfactual,20261401,27,173,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,8.653820991516113,0.2580636143684387,0.2555234134197235,-0.9941167235374451
m4_counterfactual,20261401,28,167,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,17.09296226501465,0.31196099519729614,0.3138255774974823,0.5941460728645325
m4_counterfactual,20261401,29,167,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,30.69824981689453,0.2845989763736725,0.2823564410209656,-0.7942214012145996
m4_counterfactual,20261401,30,167,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,2.637948751449585,0.5003595948219299,0.5002591609954834,-0.020076358690857887
m4_counterfactual,20261401,31,167,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,19.500539779663086,0.30764541029930115,0.30955970287323,0.6183920502662659
m4_counterfactual,20261401,32,166,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,23.069414138793945,0.27550530433654785,0.28134220838546753,2.0746634006500244
