training_arm,method,model_seed,source_split,pair_index,source_index,sample_seed,geometry_id,geometry_partition,family_id,noise_level,field_rel_l2,audit_reprojection_rel_l2
m4_counterfactual,k_cardinality,20261403,test_noise_ood,68,256,30560845,g_010011111,geometry_ood,0,0.08,0.17265892028808594,0.23008228838443756
m4_counterfactual,k_cardinality,20261403,test_noise_ood,69,256,30560845,g_011011101,geometry_ood,0,0.08,0.13601166009902954,0.14257077872753143
m4_counterfactual,k_cardinality,20261403,test_noise_ood,70,256,30560845,g_111001101,geometry_ood,0,0.08,0.19856543838977814,0.3237164318561554
m4_counterfactual,k_cardinality,20261403,test_noise_ood,71,256,30560845,g_111011010,geometry_ood,0,0.08,0.1356707513332367,0.1482243537902832
m4_counterfactual,k_cardinality,20261403,test_noise_ood,72,251,30560840,g_010011111,geometry_ood,1,0.12,0.42264461517333984,0.7411091923713684
m4_counterfactual,k_cardinality,20261403,test_noise_ood,73,251,30560840,g_011011101,geometry_ood,1,0.12,0.3781343698501587,0.6186655163764954
m4_counterfactual,k_cardinality,20261403,test_noise_ood,74,251,30560840,g_111001101,geometry_ood,1,0.12,0.44164079427719116,0.7266011834144592
m4_counterfactual,k_cardinality,20261403,test_noise_ood,75,251,30560840,g_111011010,geometry_ood,1,0.12,0.4466809928417206,0.623137354850769
m4_counterfactual,k_cardinality,20261403,test_noise_ood,76,241,30560830,g_010011111,geometry_ood,1,0.12,0.21716003119945526,0.35985592007637024
m4_counterfactual,k_cardinality,20261403,test_noise_ood,77,241,30560830,g_011011101,geometry_ood,1,0.12,0.20372609794139862,0.3440108895301819
m4_counterfactual,k_cardinality,20261403,test_noise_ood,78,241,30560830,g_111001101,geometry_ood,1,0.12,0.26883307099342346,0.4107428193092346
m4_counterfactual,k_cardinality,20261403,test_noise_ood,79,241,30560830,g_111011010,geometry_ood,1,0.12,0.2736414968967438,0.3291656970977783
m4_counterfactual,k_cardinality,20261403,test_noise_ood,80,255,30560844,g_010011111,geometry_ood,1,0.12,0.31927987933158875,0.5211644172668457
m4_counterfactual,k_cardinality,20261403,test_noise_ood,81,255,30560844,g_011011101,geometry_ood,1,0.12,0.2853187918663025,0.4116196930408478
m4_counterfactual,k_cardinality,20261403,test_noise_ood,82,255,30560844,g_111001101,geometry_ood,1,0.12,0.3733520805835724,0.5636852383613586
m4_counterfactual,k_cardinality,20261403,test_noise_ood,83,255,30560844,g_111011010,geometry_ood,1,0.12,0.39556318521499634,0.41659048199653625
m4_counterfactual,k_cardinality,20261403,test_noise_ood,84,235,30560824,g_010011111,geometry_ood,0,0.12,0.1914663016796112,0.21244670450687408
m4_counterfactual,k_cardinality,20261403,test_noise_ood,85,235,30560824,g_011011101,geometry_ood,0,0.12,0.15289300680160522,0.12081553041934967
m4_counterfactual,k_cardinality,20261403,test_noise_ood,86,235,30560824,g_111001101,geometry_ood,0,0.12,0.2058713287115097,0.27861255407333374
m4_counterfactual,k_cardinality,20261403,test_noise_ood,87,235,30560824,g_111011010,geometry_ood,0,0.12,0.16616207361221313,0.1489952951669693
m4_counterfactual,k_cardinality,20261403,test_noise_ood,88,247,30560836,g_010011111,geometry_ood,0,0.12,0.18657518923282623,0.2362033575773239
m4_counterfactual,k_cardinality,20261403,test_noise_ood,89,247,30560836,g_011011101,geometry_ood,0,0.12,0.16393128037452698,0.17454391717910767
m4_counterfactual,k_cardinality,20261403,test_noise_ood,90,247,30560836,g_111001101,geometry_ood,0,0.12,0.16383950412273407,0.228044793009758
m4_counterfactual,k_cardinality,20261403,test_noise_ood,91,247,30560836,g_111011010,geometry_ood,0,0.12,0.16745950281620026,0.20604455471038818
m4_counterfactual,k_cardinality,20261403,test_noise_ood,92,261,30560850,g_010011111,geometry_ood,0,0.12,0.1994047313928604,0.2716670334339142
m4_counterfactual,k_cardinality,20261403,test_noise_ood,93,261,30560850,g_011011101,geometry_ood,0,0.12,0.18474425375461578,0.24340224266052246
m4_counterfactual,k_cardinality,20261403,test_noise_ood,94,261,30560850,g_111001101,geometry_ood,0,0.12,0.19381125271320343,0.36821073293685913
m4_counterfactual,k_cardinality,20261403,test_noise_ood,95,261,30560850,g_111011010,geometry_ood,0,0.12,0.17338749766349792,0.23865510523319244
m4_counterfactual,k_cardinality,20261403,test_noise_ood,96,232,30560821,g_010011111,geometry_ood,0,0.08,0.1575956791639328,0.19484129548072815
m4_counterfactual,k_cardinality,20261403,test_noise_ood,97,232,30560821,g_011011101,geometry_ood,0,0.08,0.10921023041009903,0.07116977870464325
m4_counterfactual,k_cardinality,20261403,test_noise_ood,98,232,30560821,g_111001101,geometry_ood,0,0.08,0.1972559243440628,0.38037025928497314
m4_counterfactual,k_cardinality,20261403,test_noise_ood,99,232,30560821,g_111011010,geometry_ood,0,0.08,0.12939611077308655,0.10363968461751938
m4_counterfactual,k_cardinality,20261403,test_noise_ood,100,263,30560852,g_010011111,geometry_ood,1,0.12,0.3293815851211548,0.5458457469940186
m4_counterfactual,k_cardinality,20261403,test_noise_ood,101,263,30560852,g_011011101,geometry_ood,1,0.12,0.285474956035614,0.45674726366996765
m4_counterfactual,k_cardinality,20261403,test_noise_ood,102,263,30560852,g_111001101,geometry_ood,1,0.12,0.4172726571559906,0.6852772831916809
m4_counterfactual,k_cardinality,20261403,test_noise_ood,103,263,30560852,g_111011010,geometry_ood,1,0.12,0.38339996337890625,0.469403475522995
m4_counterfactual,k_cardinality,20261403,test_noise_ood,104,237,30560826,g_010011111,geometry_ood,0,0.12,0.19923509657382965,0.22553618252277374
m4_counterfactual,k_cardinality,20261403,test_noise_ood,105,237,30560826,g_011011101,geometry_ood,0,0.12,0.15072019398212433,0.11855686455965042
m4_counterfactual,k_cardinality,20261403,test_noise_ood,106,237,30560826,g_111001101,geometry_ood,0,0.12,0.28593847155570984,0.4251079261302948
m4_counterfactual,k_cardinality,20261403,test_noise_ood,107,237,30560826,g_111011010,geometry_ood,0,0.12,0.16168855130672455,0.1127237007021904
m4_counterfactual,k_cardinality,20261403,test_noise_ood,108,244,30560833,g_010011111,geometry_ood,0,0.08,0.188490092754364,0.2063814252614975
m4_counterfactual,k_cardinality,20261403,test_noise_ood,109,244,30560833,g_011011101,geometry_ood,0,0.08,0.14707951247692108,0.10234642773866653
m4_counterfactual,k_cardinality,20261403,test_noise_ood,110,244,30560833,g_111001101,geometry_ood,0,0.08,0.16282059252262115,0.2562723159790039
m4_counterfactual,k_cardinality,20261403,test_noise_ood,111,244,30560833,g_111011010,geometry_ood,0,0.08,0.13789497315883636,0.14037612080574036
m4_counterfactual,k_cardinality,20261403,test_noise_ood,112,260,30560849,g_010011111,geometry_ood,0,0.08,0.19633957743644714,0.2976072132587433
m4_counterfactual,k_cardinality,20261403,test_noise_ood,113,260,30560849,g_011011101,geometry_ood,0,0.08,0.14848704636096954,0.16374357044696808
m4_counterfactual,k_cardinality,20261403,test_noise_ood,114,260,30560849,g_111001101,geometry_ood,0,0.08,0.24639399349689484,0.42758116126060486
m4_counterfactual,k_cardinality,20261403,test_noise_ood,115,260,30560849,g_111011010,geometry_ood,0,0.08,0.15238235890865326,0.1541757434606552
m4_counterfactual,k_cardinality,20261403,test_noise_ood,116,253,30560842,g_010011111,geometry_ood,1,0.12,0.2820666432380676,0.48000121116638184
m4_counterfactual,k_cardinality,20261403,test_noise_ood,117,253,30560842,g_011011101,geometry_ood,1,0.12,0.2598245143890381,0.4389358162879944
m4_counterfactual,k_cardinality,20261403,test_noise_ood,118,253,30560842,g_111001101,geometry_ood,1,0.12,0.4753740429878235,0.6482729911804199
m4_counterfactual,k_cardinality,20261403,test_noise_ood,119,253,30560842,g_111011010,geometry_ood,1,0.12,0.30685779452323914,0.49015572667121887
m4_counterfactual,k_cardinality,20261403,test_noise_ood,120,258,30560847,g_010011111,geometry_ood,0,0.08,0.17229877412319183,0.19320885837078094
m4_counterfactual,k_cardinality,20261403,test_noise_ood,121,258,30560847,g_011011101,geometry_ood,0,0.08,0.1359213888645172,0.09787498414516449
m4_counterfactual,k_cardinality,20261403,test_noise_ood,122,258,30560847,g_111001101,geometry_ood,0,0.08,0.20868518948554993,0.3777076005935669
m4_counterfactual,k_cardinality,20261403,test_noise_ood,123,258,30560847,g_111011010,geometry_ood,0,0.08,0.14318431913852692,0.10332169383764267
m4_counterfactual,k_cardinality,20261403,test_noise_ood,124,254,30560843,g_010011111,geometry_ood,1,0.08,0.2457236498594284,0.4595975875854492
m4_counterfactual,k_cardinality,20261403,test_noise_ood,125,254,30560843,g_011011101,geometry_ood,1,0.08,0.1954810470342636,0.2964266240596771
m4_counterfactual,k_cardinality,20261403,test_noise_ood,126,254,30560843,g_111001101,geometry_ood,1,0.08,0.4028578996658325,0.597903311252594
m4_counterfactual,k_cardinality,20261403,test_noise_ood,127,254,30560843,g_111011010,geometry_ood,1,0.08,0.22761186957359314,0.34122541546821594
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,0,242,30560831,g_010011111,geometry_ood,1,0.08,0.4610912501811981,0.6035448312759399
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,1,242,30560831,g_011011101,geometry_ood,1,0.08,0.40308678150177,0.48209118843078613
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,2,242,30560831,g_111001101,geometry_ood,1,0.08,0.6016084551811218,0.7516114711761475
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,3,242,30560831,g_111011010,geometry_ood,1,0.08,0.4453251361846924,0.526424765586853
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,4,245,30560834,g_010011111,geometry_ood,0,0.12,0.18441244959831238,0.23595620691776276
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,5,245,30560834,g_011011101,geometry_ood,0,0.12,0.14184284210205078,0.14241310954093933
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,6,245,30560834,g_111001101,geometry_ood,0,0.12,0.22474350035190582,0.3542677164077759
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,7,245,30560834,g_111011010,geometry_ood,0,0.12,0.15962281823158264,0.1483452320098877
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,8,252,30560841,g_010011111,geometry_ood,1,0.08,0.33872541785240173,0.4969220757484436
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,9,252,30560841,g_011011101,geometry_ood,1,0.08,0.3182990550994873,0.4112476706504822
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,10,252,30560841,g_111001101,geometry_ood,1,0.08,0.4074043929576874,0.48370590806007385
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,11,252,30560841,g_111011010,geometry_ood,1,0.08,0.4799695312976837,0.3661675751209259
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,12,238,30560827,g_010011111,geometry_ood,1,0.08,0.4045565724372864,0.5405378341674805
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,13,238,30560827,g_011011101,geometry_ood,1,0.08,0.34999459981918335,0.4112451672554016
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,14,238,30560827,g_111001101,geometry_ood,1,0.08,0.6437633037567139,0.6856135725975037
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,15,238,30560827,g_111011010,geometry_ood,1,0.08,0.3617711067199707,0.41161009669303894
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,16,239,30560828,g_010011111,geometry_ood,1,0.12,0.3208124041557312,0.4972788691520691
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,17,239,30560828,g_011011101,geometry_ood,1,0.12,0.2701900005340576,0.3885706961154938
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,18,239,30560828,g_111001101,geometry_ood,1,0.12,0.5923544764518738,0.7344726920127869
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,19,239,30560828,g_111011010,geometry_ood,1,0.12,0.2627948820590973,0.3770749866962433
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,20,234,30560823,g_010011111,geometry_ood,0,0.08,0.2044348269701004,0.2707809805870056
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,21,234,30560823,g_011011101,geometry_ood,0,0.08,0.14366337656974792,0.1290670931339264
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,22,234,30560823,g_111001101,geometry_ood,0,0.08,0.20592278242111206,0.314098984003067
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,23,234,30560823,g_111011010,geometry_ood,0,0.08,0.14521770179271698,0.13175104558467865
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,24,243,30560832,g_010011111,geometry_ood,1,0.12,0.3360831141471863,0.5453999638557434
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,25,243,30560832,g_011011101,geometry_ood,1,0.12,0.264930784702301,0.3854706883430481
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,26,243,30560832,g_111001101,geometry_ood,1,0.12,0.45950791239738464,0.6755231022834778
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,27,243,30560832,g_111011010,geometry_ood,1,0.12,0.34062638878822327,0.4350908100605011
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,28,257,30560846,g_010011111,geometry_ood,0,0.12,0.21628502011299133,0.37510910630226135
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,29,257,30560846,g_011011101,geometry_ood,0,0.12,0.1659557819366455,0.19286470115184784
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,30,257,30560846,g_111001101,geometry_ood,0,0.12,0.2248232066631317,0.3356018364429474
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,31,257,30560846,g_111011010,geometry_ood,0,0.12,0.19546286761760712,0.20813710987567902
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,32,248,30560837,g_010011111,geometry_ood,0,0.08,0.20294314622879028,0.22534650564193726
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,33,248,30560837,g_011011101,geometry_ood,0,0.08,0.19525739550590515,0.19792689383029938
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,34,248,30560837,g_111001101,geometry_ood,0,0.08,0.1609412431716919,0.27924153208732605
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,35,248,30560837,g_111011010,geometry_ood,0,0.08,0.182424858212471,0.22784695029258728
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,36,240,30560829,g_010011111,geometry_ood,1,0.08,0.21096324920654297,0.3240092992782593
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,37,240,30560829,g_011011101,geometry_ood,1,0.08,0.18324905633926392,0.2657524049282074
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,38,240,30560829,g_111001101,geometry_ood,1,0.08,0.32484152913093567,0.5559570789337158
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,39,240,30560829,g_111011010,geometry_ood,1,0.08,0.2954004108905792,0.30855777859687805
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,40,262,30560851,g_010011111,geometry_ood,1,0.08,0.30565428733825684,0.666849672794342
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,41,262,30560851,g_011011101,geometry_ood,1,0.08,0.24950140714645386,0.4856596887111664
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,42,262,30560851,g_111001101,geometry_ood,1,0.08,0.32067376375198364,0.5659250020980835
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,43,262,30560851,g_111011010,geometry_ood,1,0.08,0.3277784585952759,0.43713438510894775
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,44,249,30560838,g_010011111,geometry_ood,0,0.12,0.22247594594955444,0.23332706093788147
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,45,249,30560838,g_011011101,geometry_ood,0,0.12,0.21034954488277435,0.1879570633172989
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,46,249,30560838,g_111001101,geometry_ood,0,0.12,0.18617290258407593,0.3208151161670685
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,47,249,30560838,g_111011010,geometry_ood,0,0.12,0.17818251252174377,0.18239936232566833
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,48,233,30560822,g_010011111,geometry_ood,0,0.12,0.19747741520404816,0.21378032863140106
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,49,233,30560822,g_011011101,geometry_ood,0,0.12,0.17495347559452057,0.16617846488952637
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,50,233,30560822,g_111001101,geometry_ood,0,0.12,0.19450606405735016,0.3410756289958954
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,51,233,30560822,g_111011010,geometry_ood,0,0.12,0.18198034167289734,0.18538694083690643
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,52,236,30560825,g_010011111,geometry_ood,0,0.08,0.15341654419898987,0.18073242902755737
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,53,236,30560825,g_011011101,geometry_ood,0,0.08,0.1518702208995819,0.20589889585971832
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,54,236,30560825,g_111001101,geometry_ood,0,0.08,0.1440659910440445,0.16863059997558594
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,55,236,30560825,g_111011010,geometry_ood,0,0.08,0.16332651674747467,0.21544249355793
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,56,259,30560848,g_010011111,geometry_ood,0,0.12,0.1952821910381317,0.19167324900627136
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,57,259,30560848,g_011011101,geometry_ood,0,0.12,0.17001457512378693,0.1479586809873581
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,58,259,30560848,g_111001101,geometry_ood,0,0.12,0.17030452191829681,0.1953790932893753
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,59,259,30560848,g_111011010,geometry_ood,0,0.12,0.17471493780612946,0.16704241931438446
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,60,246,30560835,g_010011111,geometry_ood,0,0.08,0.22282268106937408,0.26276880502700806
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,61,246,30560835,g_011011101,geometry_ood,0,0.08,0.16701564192771912,0.14758044481277466
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,62,246,30560835,g_111001101,geometry_ood,0,0.08,0.23070202767848969,0.2643609046936035
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,63,246,30560835,g_111011010,geometry_ood,0,0.08,0.17572206258773804,0.13817323744297028
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,64,250,30560839,g_010011111,geometry_ood,1,0.08,0.27956047654151917,0.3704167306423187
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,65,250,30560839,g_011011101,geometry_ood,1,0.08,0.256335973739624,0.35605984926223755
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,66,250,30560839,g_111001101,geometry_ood,1,0.08,0.4710138142108917,0.6058093905448914
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,67,250,30560839,g_111011010,geometry_ood,1,0.08,0.27449122071266174,0.37196826934814453
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,68,256,30560845,g_010011111,geometry_ood,0,0.08,0.17266333103179932,0.23010675609111786
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,69,256,30560845,g_011011101,geometry_ood,0,0.08,0.13601148128509521,0.1425921767950058
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,70,256,30560845,g_111001101,geometry_ood,0,0.08,0.19850367307662964,0.32371342182159424
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,71,256,30560845,g_111011010,geometry_ood,0,0.08,0.1357201337814331,0.1482408046722412
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,72,251,30560840,g_010011111,geometry_ood,1,0.12,0.42264524102211,0.7411181926727295
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,73,251,30560840,g_011011101,geometry_ood,1,0.12,0.3781324028968811,0.6186807751655579
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,74,251,30560840,g_111001101,geometry_ood,1,0.12,0.44161027669906616,0.7266027331352234
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,75,251,30560840,g_111011010,geometry_ood,1,0.12,0.44669926166534424,0.623162567615509
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,76,241,30560830,g_010011111,geometry_ood,1,0.12,0.217153862118721,0.3598538637161255
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,77,241,30560830,g_011011101,geometry_ood,1,0.12,0.20370791852474213,0.34400615096092224
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,78,241,30560830,g_111001101,geometry_ood,1,0.12,0.2687537372112274,0.41070008277893066
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,79,241,30560830,g_111011010,geometry_ood,1,0.12,0.27367642521858215,0.32916954159736633
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,80,255,30560844,g_010011111,geometry_ood,1,0.12,0.31927430629730225,0.521174430847168
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,81,255,30560844,g_011011101,geometry_ood,1,0.12,0.28527772426605225,0.41160914301872253
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,82,255,30560844,g_111001101,geometry_ood,1,0.12,0.37321922183036804,0.5636315941810608
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,83,255,30560844,g_111011010,geometry_ood,1,0.12,0.3956640064716339,0.416667103767395
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,84,235,30560824,g_010011111,geometry_ood,0,0.12,0.19146791100502014,0.21248656511306763
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,85,235,30560824,g_011011101,geometry_ood,0,0.12,0.15288443863391876,0.12081438302993774
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,86,235,30560824,g_111001101,geometry_ood,0,0.12,0.20580293238162994,0.2786540985107422
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,87,235,30560824,g_111011010,geometry_ood,0,0.12,0.16618239879608154,0.1489976942539215
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,88,247,30560836,g_010011111,geometry_ood,0,0.12,0.18658091127872467,0.23621265590190887
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,89,247,30560836,g_011011101,geometry_ood,0,0.12,0.16396473348140717,0.17456835508346558
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,90,247,30560836,g_111001101,geometry_ood,0,0.12,0.1638963371515274,0.22808152437210083
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,91,247,30560836,g_111011010,geometry_ood,0,0.12,0.1673625409603119,0.20599661767482758
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,92,261,30560850,g_010011111,geometry_ood,0,0.12,0.19940988719463348,0.2716754972934723
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,93,261,30560850,g_011011101,geometry_ood,0,0.12,0.18475736677646637,0.24342338740825653
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,94,261,30560850,g_111001101,geometry_ood,0,0.12,0.19382400810718536,0.36823034286499023
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,95,261,30560850,g_111011010,geometry_ood,0,0.12,0.17335045337677002,0.23866042494773865
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,96,232,30560821,g_010011111,geometry_ood,0,0.08,0.15760479867458344,0.19486933946609497
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,97,232,30560821,g_011011101,geometry_ood,0,0.08,0.10924051702022552,0.07118681818246841
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,98,232,30560821,g_111001101,geometry_ood,0,0.08,0.1972605139017105,0.38037845492362976
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,99,232,30560821,g_111011010,geometry_ood,0,0.08,0.12931771576404572,0.10362083464860916
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,100,263,30560852,g_010011111,geometry_ood,1,0.12,0.32937324047088623,0.5458303689956665
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,101,263,30560852,g_011011101,geometry_ood,1,0.12,0.2854407727718353,0.45672595500946045
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,102,263,30560852,g_111001101,geometry_ood,1,0.12,0.4171713590621948,0.6852452158927917
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,103,263,30560852,g_111011010,geometry_ood,1,0.12,0.383465975522995,0.46939563751220703
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,104,237,30560826,g_010011111,geometry_ood,0,0.12,0.19923092424869537,0.22557333111763
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,105,237,30560826,g_011011101,geometry_ood,0,0.12,0.15068089962005615,0.11855833977460861
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,106,237,30560826,g_111001101,geometry_ood,0,0.12,0.2858535051345825,0.42512091994285583
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,107,237,30560826,g_111011010,geometry_ood,0,0.12,0.1617874801158905,0.11277691274881363
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,108,244,30560833,g_010011111,geometry_ood,0,0.08,0.18849541246891022,0.20639605820178986
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,109,244,30560833,g_011011101,geometry_ood,0,0.08,0.14709721505641937,0.10235793888568878
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,110,244,30560833,g_111001101,geometry_ood,0,0.08,0.16280807554721832,0.2562828063964844
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,111,244,30560833,g_111011010,geometry_ood,0,0.08,0.13783344626426697,0.14032280445098877
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,112,260,30560849,g_010011111,geometry_ood,0,0.08,0.19634468853473663,0.2976226210594177
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,113,260,30560849,g_011011101,geometry_ood,0,0.08,0.14848732948303223,0.16374798119068146
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,114,260,30560849,g_111001101,geometry_ood,0,0.08,0.2463492453098297,0.4275773763656616
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,115,260,30560849,g_111011010,geometry_ood,0,0.08,0.15240664780139923,0.15418410301208496
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,116,253,30560842,g_010011111,geometry_ood,1,0.12,0.2820621132850647,0.4799800515174866
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,117,253,30560842,g_011011101,geometry_ood,1,0.12,0.25981491804122925,0.4389175474643707
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,118,253,30560842,g_111001101,geometry_ood,1,0.12,0.4753240644931793,0.6482489109039307
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,119,253,30560842,g_111011010,geometry_ood,1,0.12,0.3068762421607971,0.49013230204582214
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,120,258,30560847,g_010011111,geometry_ood,0,0.08,0.1723068505525589,0.19322742521762848
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,121,258,30560847,g_011011101,geometry_ood,0,0.08,0.1359594315290451,0.0979016050696373
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,122,258,30560847,g_111001101,geometry_ood,0,0.08,0.2087160050868988,0.3777216374874115
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,123,258,30560847,g_111011010,geometry_ood,0,0.08,0.14307311177253723,0.10323178768157959
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,124,254,30560843,g_010011111,geometry_ood,1,0.08,0.24571490287780762,0.45957425236701965
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,125,254,30560843,g_011011101,geometry_ood,1,0.08,0.1954549252986908,0.2964024543762207
m4_counterfactual,shuffled_geometry,20261403,test_noise_ood,126,254,30560843,g_111001101,geometry_ood,1,0.08,0.4028129577636719,0.5978752970695496
