seed,split,sample_index,geometry_id,active_views,model_relative_l2,fallback_relative_l2,relative_gain_percent,model_whitened_residual_rms,fallback_whitened_residual_rms,correction_to_fallback_norm,guarded_relative_l2,guarded_relative_gain_percent,trust_budget,guarded_whitened_residual_rms
82,validation,1,g_1111001,5,0.226409912109375,0.5896636843681335,61.603553771972656,2.2884328365325928,5.994198799133301,0.7415412664413452,0.254517525434494,56.836830139160156,0.911903977394104,2.460906744003296
82,validation,2,g_0110110,4,0.19832704961299896,0.1729462742805481,-14.67552661895752,4.719139575958252,5.0713372230529785,0.3286920189857483,0.19832704961299896,-14.67552661895752,1.0,4.719139575958252
82,validation,3,g_1101101,5,0.19626356661319733,0.5171960592269897,62.05238723754883,1.6267255544662476,5.560990333557129,0.7722703218460083,0.25554177165031433,50.59092712402344,0.6885062456130981,2.125276565551758
82,validation,4,g_0011110,4,0.30801740288734436,0.28116148710250854,-9.551776885986328,6.73991060256958,6.65912389755249,0.47805148363113403,0.30801740288734436,-9.551776885986328,1.0,6.73991060256958
82,validation,5,g_0111110,5,0.20900845527648926,0.43341076374053955,51.77589797973633,2.2169015407562256,3.7675085067749023,0.3901176154613495,0.24657218158245087,43.10889434814453,0.7860419154167175,2.254075288772583
82,validation,6,g_1110001,4,0.3370685279369354,0.507648766040802,33.602020263671875,4.873147964477539,7.129774570465088,0.40395230054855347,0.3370685279369354,33.602020263671875,1.0,4.873147964477539
82,validation,7,g_0110111,5,0.3453618586063385,0.6198840141296387,44.28605270385742,2.170001268386841,4.215330123901367,0.47547030448913574,0.4313492774963379,30.414518356323242,0.7308536171913147,2.395977735519409
82,validation,8,g_1100101,4,0.21561942994594574,0.46693873405456543,53.82275390625,4.701284885406494,9.474079132080078,0.6149388551712036,0.21561942994594574,53.82275390625,1.0,4.701284885406494
82,validation,9,g_1001111,5,0.424091637134552,0.5897680521011353,28.091793060302734,2.8420815467834473,5.390087604522705,0.5887699127197266,0.4497022330760956,23.749305725097656,0.7090497612953186,2.953538179397583
82,validation,10,g_1101001,4,0.1842026561498642,0.45485740900039673,59.503204345703125,4.642535209655762,11.682476043701172,0.6704501509666443,0.1842026561498642,59.503204345703125,1.0,4.642535209655762
82,validation,11,g_0111110,5,0.1394098550081253,0.33276626467704773,58.10577392578125,1.549822449684143,3.177978277206421,0.4706924855709076,0.12409986555576324,62.70659637451172,0.7731696367263794,1.2645803689956665
82,validation,12,g_0110011,4,0.19908353686332703,0.33258911967277527,40.14129638671875,2.9674649238586426,6.872987270355225,0.41776490211486816,0.19908353686332703,40.14129638671875,1.0,2.9674649238586426
82,validation,13,g_0111110,5,0.1781206727027893,0.43575987219810486,59.124122619628906,2.0330326557159424,3.81744384765625,0.5161109566688538,0.20672915875911713,52.55892562866211,0.7931448221206665,2.0577478408813477
82,validation,14,g_1101001,4,0.2192329466342926,0.4799172878265381,54.31859588623047,4.2967047691345215,11.481640815734863,0.6415051817893982,0.2192329466342926,54.31859588623047,1.0,4.2967047691345215
82,validation,15,g_1100111,5,0.4687669277191162,0.6732497811317444,30.37251091003418,3.9288716316223145,4.826674938201904,0.5151590704917908,0.5077007412910461,24.58954429626465,0.8084720373153687,3.7976019382476807
82,validation,16,g_0101101,4,0.1713293045759201,0.20878157019615173,17.938491821289062,3.3857815265655518,4.83206844329834,0.31742382049560547,0.1713293045759201,17.938491821289062,1.0,3.3857815265655518
82,validation,17,g_1111010,5,0.27955833077430725,0.5228673815727234,46.533607482910156,3.1142666339874268,4.525119781494141,0.4252299964427948,0.27955833077430725,46.533607482910156,1.0,3.1142666339874268
82,test,0,g_1101000,3,0.5689712762832642,0.6536104679107666,12.949484825134277,4.296435832977295,6.850707054138184,0.45290401577949524,0.5689712762832642,12.949484825134277,1.0,4.296435832977295
82,test,1,g_1010110,4,0.4471319019794464,0.6148685812950134,27.280086517333984,1.3776692152023315,2.674787998199463,0.43096232414245605,0.5572763681411743,9.366588592529297,0.34000641107559204,1.8413618803024292
82,test,2,g_1010010,3,0.6337279677391052,0.6868269443511963,7.731055736541748,1.6006675958633423,2.112436532974243,0.3236478567123413,0.6591292023658752,4.032710552215576,0.372549831867218,1.6240073442459106
82,test,3,g_1010011,4,0.4715922176837921,0.6934419274330139,31.992544174194336,6.373995304107666,7.324920654296875,0.5471603274345398,0.4715922176837921,31.992544174194336,1.0,6.373995304107666
82,test,4,g_0001011,3,0.816919207572937,0.8456616401672363,3.3988099098205566,3.6454544067382812,3.71694016456604,0.43101534247398376,0.8332041501998901,1.4731056690216064,0.2823083996772766,3.576848268508911
82,test,5,g_0100111,4,0.43822261691093445,0.5449903607368469,19.590757369995117,1.0382051467895508,1.8057600259780884,0.402221143245697,0.520501971244812,4.493361949920654,0.13604740798473358,1.569338321685791
82,test,6,g_0100011,3,0.6529379487037659,0.7767499685287476,15.939751625061035,7.448334217071533,7.682705879211426,0.4633057415485382,0.6529379487037659,15.939751625061035,1.0,7.448334217071533
82,test,7,g_1100110,4,0.4932216703891754,0.6835382580757141,27.842857360839844,2.575449228286743,3.5080409049987793,0.5164487957954407,0.6094325184822083,10.841490745544434,0.3721392750740051,2.883535385131836
82,test,8,g_0011100,3,0.7258703708648682,0.7617906928062439,4.715248107910156,1.11333167552948,1.399470567703247,0.26650407910346985,0.7550570964813232,0.8839168548583984,0.12125363200902939,1.309120535850525
82,test,9,g_1100110,4,0.504503607749939,0.7076455354690552,28.706735610961914,4.417960166931152,6.937360763549805,0.5597786903381348,0.504503607749939,28.706735610961914,1.0,4.417960166931152
82,test,10,g_1100100,3,0.502964198589325,0.6860327124595642,26.68509864807129,2.4280145168304443,4.132012844085693,0.568647563457489,0.6270809173583984,8.593146324157715,0.2989800274372101,3.4564032554626465
82,test,11,g_1010110,4,0.46004968881607056,0.6146342158317566,25.150653839111328,1.4261219501495361,2.3454172611236572,0.45430296659469604,0.5806624293327332,5.527154922485352,0.17938575148582458,1.9773786067962646
