truth_family,repeat_count,seed_index,view_index,model,mean_nll_per_dimension,nll_gain_vs_component_iid,whitened_energy_ratio,absolute_log_energy_ratio,chi_square_95_coverage,absolute_coverage_error,graph_activated,amplitude_activated,low_rank_drift_activated,selected_spatial_fraction,selected_diffusion_time,selected_component_correlation,selected_component_variance_ratio,selected_amplitude_log_standard_deviation,selected_low_rank_eigenvalue_sum,gate_validation_gain_per_dimension
nonstationary_drift,50,0,1,component_iid,1.5257354259442308,0.0,0.9934703599268564,0.006551051429413257,0.825,0.125,False,False,False,0.0,0.0,0.25,1.25,0.0,0.0,0.0
nonstationary_drift,50,0,1,diagonal_shrinkage,1.4998786786671452,0.025856747277085645,0.9719536896644276,0.028447120034888283,0.86875,0.08124999999999993,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nonstationary_drift,50,0,1,always_graph,1.457076438570884,0.06865898737334675,1.0038462078275026,0.0038388300816878545,0.875,0.07499999999999996,True,False,False,0.5,2.8,0.25,1.25,0.0,0.0,0.0
nonstationary_drift,50,0,1,always_amplitude_graph,1.4138209353614548,0.11191449058277603,1.015918493444414,0.015793122950472752,0.88125,0.06874999999999998,True,True,False,0.5,2.8,0.25,1.25,0.20270367923536942,0.0,0.0
nonstationary_drift,50,0,1,always_low_rank_drift,1.4115294814153223,0.11420594452890853,1.005326744582828,0.005312607659201979,0.9,0.04999999999999993,True,False,True,0.5,2.8,0.25,1.25,0.20270367923536942,20.68295734763355,0.0
nonstationary_drift,50,0,1,dg_covgate,1.4115294814153223,0.11420594452890853,1.005326744582828,0.005312607659201979,0.9,0.04999999999999993,True,False,True,0.5,2.8,0.25,1.25,0.20270367923536942,20.68295734763355,0.12977193465221126
nonstationary_drift,50,1,1,component_iid,1.5290060560607017,0.0,0.9625781524234085,0.03814001879350015,0.875,0.07499999999999996,False,False,False,0.0,0.0,0.25,1.25,0.0,0.0,0.0
nonstationary_drift,50,1,1,diagonal_shrinkage,1.5053010101517597,0.02370504590894207,0.9499116067692099,0.05138634422264697,0.91875,0.03125,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nonstationary_drift,50,1,1,always_graph,1.456359283968694,0.07264677209200765,0.9829039210733324,0.017243904127315902,0.93125,0.018749999999999933,True,False,False,0.5,2.8,0.25,1.25,0.0,0.0,0.0
nonstationary_drift,50,1,1,always_amplitude_graph,1.4152449270278962,0.11376112903280555,0.9985464870280433,0.001454570346665991,0.9125,0.03749999999999998,True,True,False,0.5,2.8,0.25,1.25,0.2037723847638876,0.0,0.0
nonstationary_drift,50,1,1,always_low_rank_drift,1.412683874765226,0.11632218129547578,0.9870536018125715,0.013030933209115884,0.95625,0.006250000000000089,True,False,True,0.5,2.8,0.25,1.25,0.2037723847638876,25.09750493364575,0.0
nonstationary_drift,50,1,1,dg_covgate,1.412683874765226,0.11632218129547578,0.9870536018125715,0.013030933209115884,0.95625,0.006250000000000089,True,False,True,0.5,2.8,0.25,1.25,0.2037723847638876,25.09750493364575,0.11598588490558415
nonstationary_drift,50,2,1,component_iid,1.530105269567505,0.0,1.0005337136936023,0.0005335713191048576,0.80625,0.14374999999999993,False,False,False,0.0,0.0,0.25,1.25,0.0,0.0,0.0
nonstationary_drift,50,2,1,diagonal_shrinkage,1.5027832408964605,0.027322028671044496,0.9759528674599259,0.024340985272079514,0.86875,0.08124999999999993,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nonstationary_drift,50,2,1,always_graph,1.4586021695182914,0.07150310004921367,0.9996391515805149,0.000360913540942515,0.9125,0.03749999999999998,True,False,False,0.5,2.8,0.25,1.25,0.0,0.0,0.0
nonstationary_drift,50,2,1,always_amplitude_graph,1.4140809226086926,0.11602434695881247,1.0075077374253953,0.007479694635906408,0.9125,0.03749999999999998,True,True,False,0.5,2.8,0.25,1.25,0.21000030181802778,0.0,0.0
nonstationary_drift,50,2,1,always_low_rank_drift,1.4111383788374146,0.11896689073009048,0.9954998933177641,0.004510262642367837,0.9375,0.012499999999999956,True,False,True,0.5,2.8,0.25,1.25,0.21000030181802778,21.985219095450326,0.0
nonstationary_drift,50,2,1,dg_covgate,1.4111383788374146,0.11896689073009048,0.9954998933177641,0.004510262642367837,0.9375,0.012499999999999956,True,False,True,0.5,2.8,0.25,1.25,0.21000030181802778,21.985219095450326,0.12981239390730193
nonstationary_drift,50,3,1,component_iid,1.5232228536357617,0.0,0.950388779951267,0.05088413605027513,0.88125,0.06874999999999998,False,False,False,0.0,0.0,0.25,1.25,0.0,0.0,0.0
nonstationary_drift,50,3,1,diagonal_shrinkage,1.5007706891775903,0.022452164458171442,0.9427378666115838,0.058967013134305954,0.925,0.02499999999999991,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nonstationary_drift,50,3,1,always_graph,1.4568381646784812,0.06638468895728056,0.9819110399464115,0.018254565417190532,0.9375,0.012499999999999956,True,False,False,0.5,2.8,0.25,1.25,0.0,0.0,0.0
nonstationary_drift,50,3,1,always_amplitude_graph,1.4166931496391377,0.10652970399662398,1.000649942759188,0.0006497316378657357,0.925,0.02499999999999991,True,True,False,0.5,2.8,0.25,1.25,0.2056821286140061,0.0,0.0
nonstationary_drift,50,3,1,always_low_rank_drift,1.4143425800090064,0.10888027362675534,0.9897702580725849,0.010282425337126712,0.9375,0.012499999999999956,True,False,True,0.5,2.8,0.25,1.25,0.2056821286140061,22.651233222340945,0.0
nonstationary_drift,50,3,1,dg_covgate,1.4143425800090064,0.10888027362675534,0.9897702580725849,0.010282425337126712,0.9375,0.012499999999999956,True,False,True,0.5,2.8,0.25,1.25,0.2056821286140061,22.651233222340945,0.1456827931708844
nonstationary_drift,50,4,1,component_iid,1.5201006354708706,0.0,0.9654639516344707,0.035146514284469466,0.875,0.07499999999999996,False,False,False,0.0,0.0,0.25,1.25,0.0,0.0,0.0
nonstationary_drift,50,4,1,diagonal_shrinkage,1.5002724849673243,0.01982815050354625,0.9605770968398624,0.04022103259252998,0.9,0.04999999999999993,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nonstationary_drift,50,4,1,always_graph,1.459185424276174,0.06091521119469667,0.9883313156094875,0.011737297762338757,0.94375,0.006249999999999978,True,False,False,0.5,2.8,0.25,1.25,0.0,0.0,0.0
nonstationary_drift,50,4,1,always_amplitude_graph,1.41629440431905,0.10380623115182064,0.9985780888863058,0.0014229229886129925,0.91875,0.03125,True,True,False,0.5,1.8,0.25,1.25,0.20450524654745222,0.0,0.0
nonstationary_drift,50,4,1,always_low_rank_drift,1.4097519038304092,0.11034873164046144,0.9788359005044522,0.02139127000650199,0.975,0.025000000000000022,True,False,True,0.5,1.8,0.25,1.25,0.20450524654745222,29.21927455634592,0.0
nonstationary_drift,50,4,1,dg_covgate,1.4097519038304092,0.11034873164046144,0.9788359005044522,0.02139127000650199,0.975,0.025000000000000022,True,False,True,0.5,1.8,0.25,1.25,0.20450524654745222,29.21927455634592,0.12387249841546799
nonstationary_drift,50,5,1,component_iid,1.5324979894797468,0.0,0.9748094211651459,0.025513292561800134,0.8375,0.11249999999999993,False,False,False,0.0,0.0,0.25,1.25,0.0,0.0,0.0
nonstationary_drift,50,5,1,diagonal_shrinkage,1.5093836772992915,0.023114312180455343,0.9707933336013002,0.029641672065814282,0.8625,0.08749999999999991,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nonstationary_drift,50,5,1,always_graph,1.4607223007994934,0.07177568868025341,1.0065485757998673,0.006527227029373394,0.88125,0.06874999999999998,True,False,False,0.5,2.8,0.25,1.25,0.0,0.0,0.0
nonstationary_drift,50,5,1,always_amplitude_graph,1.422707081509174,0.10979090797057278,1.0311981662629814,0.030721394385810917,0.8375,0.11249999999999993,True,True,False,0.5,2.8,0.25,1.25,0.21338959295629853,0.0,0.0
nonstationary_drift,50,5,1,always_low_rank_drift,1.4192506720280367,0.11324731745171013,1.017890361041466,0.017732211976037134,0.8875,0.0625,True,False,True,0.5,2.8,0.25,1.25,0.21338959295629853,25.422950370854995,0.0
nonstationary_drift,50,5,1,dg_covgate,1.4192506720280367,0.11324731745171013,1.017890361041466,0.017732211976037134,0.8875,0.0625,True,False,True,0.5,2.8,0.25,1.25,0.21338959295629853,25.422950370854995,0.14699506897490378
nonstationary_drift,50,6,1,component_iid,1.5328771087052122,0.0,1.0065672456586356,0.006545775250563484,0.775,0.17499999999999993,False,False,False,0.0,0.0,0.25,1.25,0.0,0.0,0.0
nonstationary_drift,50,6,1,diagonal_shrinkage,1.5092388312916138,0.023638277413598363,0.9879717191077138,0.012101206028859869,0.8625,0.08749999999999991,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nonstationary_drift,50,6,1,always_graph,1.4596092586651839,0.07326785004002834,0.9968749764037073,0.0031299166791902517,0.89375,0.05624999999999991,True,False,False,0.5,2.8,0.25,1.25,0.0,0.0,0.0
nonstationary_drift,50,6,1,always_amplitude_graph,1.4200401844558308,0.11283692424938141,1.0200294900229698,0.01983153866546737,0.85,0.09999999999999998,True,True,False,0.5,2.8,0.25,1.25,0.2104654222928057,0.0,0.0
nonstationary_drift,50,6,1,always_low_rank_drift,1.4174871020660849,0.11539000663912735,1.008845497444256,0.008806605210906966,0.91875,0.03125,True,False,True,0.5,2.8,0.25,1.25,0.2104654222928057,21.462513052785628,0.0
nonstationary_drift,50,6,1,dg_covgate,1.4174871020660849,0.11539000663912735,1.008845497444256,0.008806605210906966,0.91875,0.03125,True,False,True,0.5,2.8,0.25,1.25,0.2104654222928057,21.462513052785628,0.1068720014509319
nonstationary_drift,50,7,1,component_iid,1.533221768465495,0.0,1.0476088600866384,0.04651029112485575,0.75,0.19999999999999996,False,False,False,0.0,0.0,0.25,1.25,0.0,0.0,0.0
nonstationary_drift,50,7,1,diagonal_shrinkage,1.5106296123532499,0.022592156112245076,1.0272784259880074,0.026913000326491607,0.79375,0.15625,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nonstationary_drift,50,7,1,always_graph,1.4635423802245349,0.0696793882409601,1.0327470149707219,0.032222256920888336,0.80625,0.14374999999999993,True,False,False,0.5,1.8,0.25,1.25,0.0,0.0,0.0
nonstationary_drift,50,7,1,always_amplitude_graph,1.4224826419336563,0.1107391265318387,1.0456056324363059,0.04459627011166965,0.7875,0.16249999999999998,True,True,False,0.5,1.8,0.25,1.25,0.20058381625954466,0.0,0.0
nonstationary_drift,50,7,1,always_low_rank_drift,1.413961537567727,0.11926023089776794,1.0221001566976688,0.021859487662410044,0.88125,0.06874999999999998,True,False,True,0.5,1.8,0.25,1.25,0.20058381625954466,26.363026586015852,0.0
nonstationary_drift,50,7,1,dg_covgate,1.4224826419336563,0.1107391265318387,1.0456056324363059,0.04459627011166965,0.7875,0.16249999999999998,True,True,False,0.5,1.8,0.25,1.25,0.20058381625954466,0.0,0.06380794722296113
component_iid,4,0,2,component_iid,1.5725163970148734,0.0,1.0242866346072603,0.02399640405662407,0.90625,0.043749999999999956,False,False,False,0.0,0.0,0.25,1.25,0.0,0.0,0.0
component_iid,4,0,2,diagonal_shrinkage,1.5855996733345168,-0.013083276319643344,1.0432924150596756,0.04238149632223203,0.8,0.1499999999999999,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0
component_iid,4,0,2,always_graph,1.5725163970148734,0.0,1.0242866346072603,0.02399640405662407,0.90625,0.043749999999999956,True,False,False,0.0,0.2,0.25,1.25,0.0,0.0,0.0
component_iid,4,0,2,always_amplitude_graph,1.6443458363255488,-0.07182943931067531,1.310971529065466,0.27076848758576605,0.00625,0.94375,True,True,False,0.0,0.2,0.25,1.25,0.21052283203512334,0.0,0.0
component_iid,4,0,2,always_low_rank_drift,1.6483324338705263,-0.07581603685565286,1.3092768998632778,0.26947499997615326,0.00625,0.94375,True,False,True,0.0,0.2,0.25,1.25,0.21052283203512334,140.1645226652414,0.0
component_iid,4,0,2,dg_covgate,1.5725163970148734,0.0,1.0242866346072603,0.02399640405662407,0.90625,0.043749999999999956,False,False,False,0.0,0.0,0.25,1.25,0.0,0.0,0.0
component_iid,4,1,2,component_iid,1.589346788905626,0.0,0.9651422602397777,0.03547976857080886,0.9875,0.03750000000000009,False,False,False,0.0,0.0,0.25,1.25,0.0,0.0,0.0
component_iid,4,1,2,diagonal_shrinkage,1.6023141331982926,-0.01296734429266655,0.9764253435077304,0.023856984729178927,0.99375,0.04375000000000007,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0
component_iid,4,1,2,always_graph,1.5901993058300186,-0.0008525169243924768,0.9679625604357514,0.032561869689337664,0.9875,0.03750000000000009,True,False,False,0.25,0.5,0.25,1.25,0.0,0.0,0.0
component_iid,4,1,2,always_amplitude_graph,1.645930550665933,-0.05658376176030688,1.2244856614683863,0.2025208876382893,0.09375,0.85625,True,True,False,0.5,0.2,0.25,1.25,0.21173243355247762,0.0,0.0
component_iid,4,1,2,always_low_rank_drift,1.6496014322247472,-0.060254643319121115,1.2222442568913228,0.20068872366526985,0.1,0.85,True,False,True,0.5,0.2,0.25,1.25,0.21173243355247762,134.17657133931775,0.0
component_iid,4,1,2,dg_covgate,1.589346788905626,0.0,0.9651422602397777,0.03547976857080886,0.9875,0.03750000000000009,False,False,False,0.0,0.0,0.25,1.25,0.0,0.0,0.0
component_iid,4,2,2,component_iid,1.5647540547149048,0.0,0.9645940030131284,0.036047988437783444,0.98125,0.03125,False,False,False,0.0,0.0,0.25,1.25,0.0,0.0,0.0
component_iid,4,2,2,diagonal_shrinkage,1.5745155699831357,-0.00976151526823088,0.9835359002178578,0.016601139309963122,0.95625,0.006250000000000089,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0
component_iid,4,2,2,always_graph,1.5647540547149048,0.0,0.9645940030131284,0.036047988437783444,0.98125,0.03125,True,False,False,0.0,0.2,0.25,1.25,0.0,0.0,0.0
component_iid,4,2,2,always_amplitude_graph,1.6446519053932966,-0.07989785067839184,1.3016856838917403,0.26366010442084187,0.025,0.9249999999999999,True,True,False,0.0,0.2,0.25,1.25,0.23920160803987126,0.0,0.0
component_iid,4,2,2,always_low_rank_drift,1.6481499916612943,-0.08339593694638947,1.2990389062909096,0.2616246881952222,0.025,0.9249999999999999,True,False,True,0.0,0.2,0.25,1.25,0.23920160803987126,138.37811197753646,0.0
component_iid,4,2,2,dg_covgate,1.5647540547149048,0.0,0.9645940030131284,0.036047988437783444,0.98125,0.03125,False,False,False,0.0,0.0,0.25,1.25,0.0,0.0,0.0
component_iid,4,3,2,component_iid,1.577428847183202,0.0,0.9687700301046732,0.031728022291248714,0.9875,0.03750000000000009,False,False,False,0.0,0.0,0.25,1.25,0.0,0.0,0.0
component_iid,4,3,2,diagonal_shrinkage,1.5887510642265465,-0.011322217043344462,0.9764950928332652,0.023785553938383202,0.9625,0.012500000000000067,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0
component_iid,4,3,2,always_graph,1.577428847183202,0.0,0.9687700301046732,0.031728022291248714,0.9875,0.03750000000000009,True,False,False,0.0,0.2,0.25,1.25,0.0,0.0,0.0
component_iid,4,3,2,always_amplitude_graph,1.6459338349127297,-0.06850498772952762,1.262834878716581,0.23335909746327094,0.0125,0.9375,True,True,False,0.0,0.2,0.25,1.25,0.2232464587531133,0.0,0.0
component_iid,4,3,2,always_low_rank_drift,1.6496819255779052,-0.07225307839470307,1.2607073861394222,0.23167298099847167,0.025,0.9249999999999999,True,False,True,0.0,0.2,0.25,1.25,0.2232464587531133,137.00929537041532,0.0
component_iid,4,3,2,dg_covgate,1.577428847183202,0.0,0.9687700301046732,0.031728022291248714,0.9875,0.03750000000000009,False,False,False,0.0,0.0,0.25,1.25,0.0,0.0,0.0
component_iid,4,4,2,component_iid,1.5783114158999751,0.0,0.988034006834561,0.01203816195358203,0.975,0.025000000000000022,False,False,False,0.0,0.0,0.25,1.25,0.0,0.0,0.0
component_iid,4,4,2,diagonal_shrinkage,1.589371679912978,-0.011060264013002863,1.0067679891255703,0.006745189102893352,0.925,0.02499999999999991,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0
component_iid,4,4,2,always_graph,1.5782920628659445,1.9353034030666905e-05,0.9882453858365359,0.011824245840744116,0.975,0.025000000000000022,True,False,False,0.25,0.2,0.25,1.25,0.0,0.0,0.0
component_iid,4,4,2,always_amplitude_graph,1.643446581788666,-0.06513516588869095,1.278778246207263,0.24590512696037833,0.025,0.9249999999999999,True,True,False,0.25,0.2,0.25,1.25,0.2211129430155646,0.0,0.0
component_iid,4,4,2,always_low_rank_drift,1.647217001916203,-0.06890558601622776,1.2767246954726073,0.2442979668642711,0.025,0.9249999999999999,True,False,True,0.25,0.2,0.25,1.25,0.2211129430155646,134.95557619377038,0.0
component_iid,4,4,2,dg_covgate,1.5783114158999751,0.0,0.988034006834561,0.01203816195358203,0.975,0.025000000000000022,False,False,False,0.0,0.0,0.25,1.25,0.0,0.0,0.0
component_iid,4,5,2,component_iid,1.5792768116599707,0.0,1.0026310926817712,0.0026276374168423358,0.93125,0.018749999999999933,False,False,False,0.0,0.0,0.25,1.25,0.0,0.0,0.0
component_iid,4,5,2,diagonal_shrinkage,1.590164265510644,-0.010887453850673356,1.0257708517970232,0.025444380475751736,0.9,0.04999999999999993,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0
component_iid,4,5,2,always_graph,1.5792768116599707,0.0,1.0026310926817712,0.0026276374168423358,0.93125,0.018749999999999933,True,False,False,0.0,0.2,0.25,1.25,0.0,0.0,0.0
component_iid,4,5,2,always_amplitude_graph,1.674572936283687,-0.09529612462371628,1.3759252558061008,0.3191264181274153,0.0,0.95,True,True,False,0.0,0.2,0.0,1.25,0.24358919163676393,0.0,0.0
component_iid,4,5,2,always_low_rank_drift,1.6764701965599396,-0.09719338489996887,1.370127247297694,0.314903616766031,0.0,0.95,True,False,True,0.0,0.2,0.0,1.25,0.24358919163676393,134.82603047419738,0.0
component_iid,4,5,2,dg_covgate,1.5792768116599707,0.0,1.0026310926817712,0.0026276374168423358,0.93125,0.018749999999999933,False,False,False,0.0,0.0,0.25,1.25,0.0,0.0,0.0
component_iid,4,6,2,component_iid,1.582818580180961,0.0,1.0144915621554913,0.01438756300467994,0.925,0.02499999999999991,False,False,False,0.0,0.0,0.25,1.25,0.0,0.0,0.0
component_iid,4,6,2,diagonal_shrinkage,1.5977318701240901,-0.014913289943129016,1.0326457298927059,0.032124178646575546,0.8875,0.0625,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0
component_iid,4,6,2,always_graph,1.5833787470382032,-0.0005601668572421392,1.0161684393140242,0.016039122141591332,0.91875,0.03125,True,False,False,0.5,0.2,0.25,1.25,0.0,0.0,0.0
component_iid,4,6,2,always_amplitude_graph,1.655150448409493,-0.07233186822853188,1.308512613262876,0.26889108242412285,0.00625,0.94375,True,True,False,0.5,0.2,0.25,1.25,0.21771966664452935,0.0,0.0
component_iid,4,6,2,always_low_rank_drift,1.6580977634164746,-0.07527918323551352,1.304818413042566,0.26606388399898256,0.00625,0.94375,True,False,True,0.5,0.2,0.25,1.25,0.21771966664452935,134.56904665567816,0.0
component_iid,4,6,2,dg_covgate,1.582818580180961,0.0,1.0144915621554913,0.01438756300467994,0.925,0.02499999999999991,False,False,False,0.0,0.0,0.25,1.25,0.0,0.0,0.0
component_iid,4,7,2,component_iid,1.581252313332905,0.0,1.0612008888712485,0.05940118089064115,0.75625,0.19374999999999998,False,False,False,0.0,0.0,0.25,1.0,0.0,0.0,0.0
component_iid,4,7,2,diagonal_shrinkage,1.589485565748293,-0.00823325241538786,1.0483733337907075,0.04723975699551204,0.80625,0.14374999999999993,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0
component_iid,4,7,2,always_graph,1.581252313332905,0.0,1.0612008888712485,0.05940118089064115,0.75625,0.19374999999999998,True,False,False,0.0,0.2,0.25,1.0,0.0,0.0,0.0
component_iid,4,7,2,always_amplitude_graph,1.64520565709015,-0.06395334375724504,1.3192073377635019,0.277031054530607,0.01875,0.9312499999999999,True,True,False,0.0,0.2,0.25,1.0,0.20055184595869638,0.0,0.0
component_iid,4,7,2,always_low_rank_drift,1.6486487601271442,-0.06739644679423917,1.3165562814423541,0.27501944985118854,0.01875,0.9312499999999999,True,False,True,0.0,0.2,0.25,1.0,0.20055184595869638,131.0364929749714,0.0
component_iid,4,7,2,dg_covgate,1.581252313332905,0.0,1.0612008888712485,0.05940118089064115,0.75625,0.19374999999999998,False,False,False,0.0,0.0,0.25,1.0,0.0,0.0,0.0
component_iid,8,0,2,component_iid,1.527806262148848,0.0,0.9582398008594508,0.042657218285080074,0.9875,0.03750000000000009,False,False,False,0.0,0.0,0.25,1.25,0.0,0.0,0.0
component_iid,8,0,2,diagonal_shrinkage,1.5419382700168098,-0.014132007867961871,0.9906449970071656,0.009399035866941118,0.95625,0.006250000000000089,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0
component_iid,8,0,2,always_graph,1.5279428280963696,-0.00013656594752164963,0.9586028567417308,0.042278412142404034,0.9875,0.03750000000000009,True,False,False,0.25,0.2,0.25,1.25,0.0,0.0,0.0
component_iid,8,0,2,always_amplitude_graph,1.5460135622845352,-0.018207300135687277,1.0468577188338046,0.04579302851241148,0.85,0.09999999999999998,True,True,False,0.25,0.2,0.25,1.25,0.12523125910899716,0.0,0.0
component_iid,8,0,2,always_low_rank_drift,1.5494191465779312,-0.021612884429083268,1.045031873058519,0.0440473854861105,0.85,0.09999999999999998,True,False,True,0.25,0.2,0.25,1.25,0.12523125910899716,82.27524726914677,0.0
component_iid,8,0,2,dg_covgate,1.527806262148848,0.0,0.9582398008594508,0.042657218285080074,0.9875,0.03750000000000009,False,False,False,0.0,0.0,0.25,1.25,0.0,0.0,0.0
component_iid,8,1,2,component_iid,1.5271920457906583,0.0,1.0280000530128022,0.027615218601845744,0.88125,0.06874999999999998,False,False,False,0.0,0.0,0.25,1.25,0.0,0.0,0.0
component_iid,8,1,2,diagonal_shrinkage,1.5415933343702883,-0.014401288579630078,1.0543707944413492,0.052944185635664734,0.8,0.1499999999999999,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0
component_iid,8,1,2,always_graph,1.5272941092522643,-0.00010206346160601676,1.0283432453123056,0.02794900752023242,0.8875,0.0625,True,False,False,0.25,0.2,0.25,1.25,0.0,0.0,0.0
component_iid,8,1,2,always_amplitude_graph,1.5498868811787498,-0.022694835388091583,1.141666998184711,0.13248947342680548,0.33125,0.6187499999999999,True,True,False,0.25,0.2,0.25,1.25,0.1370390072518177,0.0,0.0
component_iid,8,1,2,always_low_rank_drift,1.553148675103752,-0.025956629313093726,1.1394156363732477,0.13051553130968832,0.35,0.6,True,False,True,0.25,0.2,0.25,1.25,0.1370390072518177,88.36903224234018,0.0
component_iid,8,1,2,dg_covgate,1.5271920457906583,0.0,1.0280000530128022,0.027615218601845744,0.88125,0.06874999999999998,False,False,False,0.0,0.0,0.25,1.25,0.0,0.0,0.00022219901322273472
component_iid,8,2,2,component_iid,1.5270506584345067,0.0,1.0619029256243846,0.06006251150851265,0.7625,0.1875,False,False,False,0.0,0.0,0.25,1.25,0.0,0.0,0.0
component_iid,8,2,2,diagonal_shrinkage,1.5426544574532635,-0.015603799018756748,1.075077454573561,0.07239270975019767,0.7,0.25,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0
component_iid,8,2,2,always_graph,1.5270506584345067,0.0,1.0619029256243846,0.06006251150851265,0.7625,0.1875,True,False,False,0.0,0.2,0.25,1.25,0.0,0.0,0.0
component_iid,8,2,2,always_amplitude_graph,1.5516670138923945,-0.024616355457887762,1.1713587305381352,0.15816438316521145,0.18125,0.7687499999999999,True,True,False,0.25,0.2,0.25,1.25,0.1337090762722948,0.0,0.0
component_iid,8,2,2,always_low_rank_drift,1.5549785745119935,-0.027927916077486792,1.1693632963404332,0.1564594095218899,0.1875,0.7625,True,False,True,0.25,0.2,0.25,1.25,0.1337090762722948,81.49192284946722,0.0
component_iid,8,2,2,dg_covgate,1.5270506584345067,0.0,1.0619029256243846,0.06006251150851265,0.7625,0.1875,False,False,False,0.0,0.0,0.25,1.25,0.0,0.0,0.0
component_iid,8,3,2,component_iid,1.5239196181173162,0.0,0.9969653286854662,0.003039285266443567,0.96875,0.018750000000000044,False,False,False,0.0,0.0,0.25,1.25,0.0,0.0,0.0
component_iid,8,3,2,diagonal_shrinkage,1.5402425208954735,-0.01632290277815729,1.0149709517934915,0.014859993161553006,0.94375,0.006249999999999978,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0
component_iid,8,3,2,always_graph,1.5239196181173162,0.0,0.9969653286854662,0.003039285266443567,0.96875,0.018750000000000044,True,False,False,0.0,0.2,0.25,1.25,0.0,0.0,0.0
component_iid,8,3,2,always_amplitude_graph,1.546362259723259,-0.02244264160594267,1.1030762385540775,0.09810285715207473,0.53125,0.41874999999999996,True,True,False,0.0,0.2,0.25,1.25,0.13374830085612294,0.0,0.0
component_iid,8,3,2,always_low_rank_drift,1.5497492558663215,-0.025829637749005263,1.1011625774013,0.09636651023746919,0.5375,0.4125,True,False,True,0.0,0.2,0.25,1.25,0.13374830085612294,84.46257499150101,0.0
component_iid,8,3,2,dg_covgate,1.5239196181173162,0.0,0.9969653286854662,0.003039285266443567,0.96875,0.018750000000000044,False,False,False,0.0,0.0,0.25,1.25,0.0,0.0,0.0
component_iid,8,4,2,component_iid,1.526154411674095,0.0,1.0184931691099255,0.018324249848217452,0.90625,0.043749999999999956,False,False,False,0.0,0.0,0.25,1.25,0.0,0.0,0.0
component_iid,8,4,2,diagonal_shrinkage,1.5405759187789105,-0.01442150710481549,1.0472982212638453,0.046213725393768876,0.8125,0.13749999999999996,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0
component_iid,8,4,2,always_graph,1.526154411674095,0.0,1.0184931691099255,0.018324249848217452,0.90625,0.043749999999999956,True,False,False,0.0,0.2,0.25,1.25,0.0,0.0,0.0
component_iid,8,4,2,always_amplitude_graph,1.550928976239766,-0.024774564565670953,1.1313774121542868,0.12343583921842097,0.3625,0.5874999999999999,True,True,False,0.0,0.2,0.25,1.25,0.1402500165293816,0.0,0.0
component_iid,8,4,2,always_low_rank_drift,1.554239800405394,-0.028085388731298844,1.129292058632097,0.12159093960737816,0.3625,0.5874999999999999,True,False,True,0.0,0.2,0.25,1.25,0.1402500165293816,85.3134078219073,0.0
component_iid,8,4,2,dg_covgate,1.526154411674095,0.0,1.0184931691099255,0.018324249848217452,0.90625,0.043749999999999956,False,False,False,0.0,0.0,0.25,1.25,0.0,0.0,0.0
component_iid,8,5,2,component_iid,1.5206601002938065,0.0,1.014292150990269,0.014190981018564374,0.95,0.0,False,False,False,0.0,0.0,0.25,1.25,0.0,0.0,0.0
component_iid,8,5,2,diagonal_shrinkage,1.537262100324859,-0.0166020000310525,1.0324518465912285,0.03193640708143994,0.9,0.04999999999999993,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0
component_iid,8,5,2,always_graph,1.520937265365605,-0.0002771650717985352,1.0155096365231395,0.015390591430145971,0.9375,0.012499999999999956,True,False,False,0.5,0.2,0.25,1.25,0.0,0.0,0.0
component_iid,8,5,2,always_amplitude_graph,1.5508323291868242,-0.03017222889301774,1.151818724469923,0.14134219266078182,0.25,0.7,True,True,False,0.5,0.2,0.25,1.25,0.15619962756230119,0.0,0.0
component_iid,8,5,2,always_low_rank_drift,1.5541626208059889,-0.03350252051218239,1.149799506443929,0.13958758495311638,0.2625,0.6875,True,False,True,0.5,0.2,0.25,1.25,0.15619962756230119,84.1196783951259,0.0
