seed,source_split,sample_index,sample_seed,family_id,noise_level,total_budget,support_count,query_strategy,query_index,query_angle_deg,audit_index,audit_angle_deg,audit_count,support_fit_residual_weight,union_fit_residual_weight,method,alpha,field_rel_l2,gradient_rel_l2,support_reprojection_rel_l2,audit_reprojection_rel_l2,qfit_noisy_residual,support_correction_leakage,correction_norm_ratio,field_improvement_vs_support_pct,field_improvement_vs_union_pct
20260710,test_noise_ood,117,20660711,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.4435770809650421,0.35365402698516846,learned_query_correction,0.8941195505365315,0.2580992267673331,0.43606860707741685,0.27539370764402743,0.38527828249039936,0.30724768676121256,1.441187076247039e-09,0.06848936333395896,1.2311506813292996,-26.52089037728373
20260710,test_noise_ood,117,20660711,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.4435770809650421,0.35365402698516846,numeric_query_null_update,0.0,0.25869705054556585,0.49640998347525306,0.2753937076036703,0.3057618322517929,0.0008956939752504752,9.713089112083624e-17,0.17869187282536164,1.0023767814199112,-26.813945097585588
20260710,test_noise_ood,118,20660712,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.47366997599601746,0.5079650282859802,support_physics_lift,0.0,0.8171354888849582,1.0428173769535214,0.9162602090520998,1.0432579893869502,0.7611792851110853,0.0,0.0,-85.64740394300078,-139.6879593234924
20260710,test_noise_ood,118,20660712,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.47366997599601746,0.5079650282859802,union_physics_lift,0.0,0.7231690545508717,0.9320978391137583,0.7165000034590182,0.5719333700187117,0.7661368194749367,0.0,0.0,-64.29889463313496,-112.1250603957413
20260710,test_noise_ood,118,20660712,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.47366997599601746,0.5079650282859802,support_fit_base,0.0,0.440154546483713,0.6869358126478833,0.23472972131107936,0.5540200825687555,0.41972254292781924,0.0,0.0,0.0,-29.109243777566462
20260710,test_noise_ood,118,20660712,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.47366997599601746,0.5079650282859802,union_support_fit_direct,0.0,0.3409163694287717,0.5697701854835021,0.27439177360773404,0.3422208506601359,0.23662881623495918,0.0,0.0,22.54621197202332,0.0
20260710,test_noise_ood,118,20660712,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.47366997599601746,0.5079650282859802,learned_query_correction,1.0,0.42236086608554246,0.6758004189029543,0.23472972125514746,0.4916551192200031,0.3511224237438713,1.43635695392104e-09,0.10047518763756351,4.042598341941362,-23.88987562932153
20260710,test_noise_ood,118,20660712,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.47366997599601746,0.5079650282859802,numeric_query_null_update,0.0,0.38832830326799744,0.6407944474854339,0.2347297213110794,0.4154266653315563,0.000743623966438242,1.5819462350406607e-16,0.3280839854335869,11.774555921238344,-13.907203669488966
20260710,test_noise_ood,119,20660713,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.0,0.0,support_physics_lift,0.0,0.7875816985255414,1.0334477732672867,0.883268709571765,1.0205889159801387,0.6987847259959699,0.0,0.0,-68.14744306902143,-218.93586231697034
20260710,test_noise_ood,119,20660713,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.0,0.0,union_physics_lift,0.0,0.7229600949864288,0.9191550062703596,0.7863950320540349,0.5224721758372133,0.7555465096150217,0.0,0.0,-54.350833241176844,-192.7669621411396
20260710,test_noise_ood,119,20660713,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.0,0.0,support_fit_base,0.0,0.46838755567729456,0.691734281088931,0.2773969162463767,0.6540050683201355,0.576533499834699,0.0,0.0,0.0,-89.67630818272569
20260710,test_noise_ood,119,20660713,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.0,0.0,union_support_fit_direct,0.0,0.24694046408008644,0.43079525477617175,0.22594826069873525,0.3547885798328654,0.17429123320391024,0.0,0.0,47.27860271106476,0.0
20260710,test_noise_ood,119,20660713,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.0,0.0,learned_query_correction,1.0,0.44497275874460623,0.6762360908308506,0.2773969162395108,0.5867163988211128,0.5033201173890111,1.2368502114067143e-09,0.0881384640738115,4.999021995531081,-80.19434781635992
20260710,test_noise_ood,119,20660713,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.0,0.0,numeric_query_null_update,0.0,0.36381200795994784,0.6049392730892598,0.27739691624637675,0.4098258570898626,0.020430013609177695,2.240811734577329e-16,0.5,22.32671351951395,-47.32782224037813
20260710,test_noise_ood,120,20660714,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.29139164090156555,0.00498077692463994,support_physics_lift,0.0,0.7089653403424689,0.9405498092382703,0.7330722140629584,0.9226900966293479,0.5397628295111054,0.0,0.0,-176.12976682820693,-229.93853592395644
20260710,test_noise_ood,120,20660714,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.29139164090156555,0.00498077692463994,union_physics_lift,0.0,0.5934954005589292,0.8053691826892413,0.5163400407876872,0.5079879419541762,0.5576863697238846,0.0,0.0,-131.15621772262034,-176.20109530809876
20260710,test_noise_ood,120,20660714,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.29139164090156555,0.00498077692463994,support_fit_base,0.0,0.256750783692867,0.41905912551442215,0.27789141962849956,0.3767187771075926,0.3008122679945413,0.0,0.0,0.0,-19.486768744213823
20260710,test_noise_ood,120,20660714,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.29139164090156555,0.00498077692463994,union_support_fit_direct,0.0,0.21487800397573759,0.34143828669840903,0.21336103311189153,0.2525071795123122,0.13882668913848542,0.0,0.0,16.30872518272654,0.0
20260710,test_noise_ood,120,20660714,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.29139164090156555,0.00498077692463994,learned_query_correction,1.0,0.2301246917400461,0.4076572580936296,0.2778914196151097,0.29415580541628306,0.23358374101787654,1.4556135151605993e-09,0.07526875500805323,10.370403380956434,-7.0955088385682785
20260710,test_noise_ood,120,20660714,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.29139164090156555,0.00498077692463994,numeric_query_null_update,0.0,0.253332827383118,0.5101641665872716,0.27789141962849956,0.24383757474178347,0.0010837351762629658,1.2605680193302265e-16,0.21166479239935923,1.3312350056248918,-17.896119051600788
20260710,test_noise_ood,121,20660715,0,0.1,4,3,fixed,4,80.0,3,60.0,1,1.0,0.550973117351532,support_physics_lift,0.0,0.741705372009841,0.9265995550391074,0.8154987256993625,0.9241657237706801,0.40107933023961845,0.0,0.0,-220.81160036662808,-339.03254490890964
20260710,test_noise_ood,121,20660715,0,0.1,4,3,fixed,4,80.0,3,60.0,1,1.0,0.550973117351532,union_physics_lift,0.0,0.633799190812246,0.8044382082041814,0.6133119002133786,0.3988697835520096,0.5592155914171807,0.0,0.0,-174.13868146137602,-275.1603833602542
20260710,test_noise_ood,121,20660715,0,0.1,4,3,fixed,4,80.0,3,60.0,1,1.0,0.550973117351532,support_fit_base,0.0,0.23119655622178292,0.3754579722222922,0.2594760139959602,0.34153500030536516,0.2504322350798758,0.0,0.0,0.0,-36.85058283652367
20260710,test_noise_ood,121,20660715,0,0.1,4,3,fixed,4,80.0,3,60.0,1,1.0,0.550973117351532,union_support_fit_direct,0.0,0.168940863406912,0.28310307060106515,0.1700497449147719,0.2012475515487441,0.15907730292371206,0.0,0.0,26.92760386745589,0.0
20260710,test_noise_ood,121,20660715,0,0.1,4,3,fixed,4,80.0,3,60.0,1,1.0,0.550973117351532,learned_query_correction,0.7803127950763098,0.2358033101400947,0.3974538050108932,0.25947601387170066,0.32088865537351974,0.2290302199356314,1.4135191658148101e-09,0.06533026737907582,-1.9925703019004628,-39.577426908101934
20260710,test_noise_ood,121,20660715,0,0.1,4,3,fixed,4,80.0,3,60.0,1,1.0,0.550973117351532,numeric_query_null_update,0.0,0.2504317221613846,0.4906285878910136,0.2594760139959602,0.28213537016403756,0.0009900493862559493,9.935964462997581e-17,0.1769056928497857,-8.319832377203104,-48.23632193574792
20260710,test_noise_ood,122,20660716,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.24421757459640503,0.0,support_physics_lift,0.0,0.8548263808201311,1.0199008335281206,0.8983264061587096,1.0149117456490333,0.6791846808481278,0.0,0.0,-28.65645064841452,-54.39590309005599
20260710,test_noise_ood,122,20660716,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.24421757459640503,0.0,union_physics_lift,0.0,0.7997695508345055,0.9737479811778271,0.8451769408988464,0.8451906841305964,0.7067405879257064,0.0,0.0,-20.370070526290093,-44.451721233219914
20260710,test_noise_ood,122,20660716,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.24421757459640503,0.0,support_fit_base,0.0,0.6644255896316217,0.8990540550039295,0.4018866806547409,0.82667109399441,0.611030263108522,0.0,0.0,0.0,-20.00634426950023
20260710,test_noise_ood,122,20660716,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.24421757459640503,0.0,union_support_fit_direct,0.0,0.5536587200250931,0.8234671594050348,0.4518036848039318,0.6903237115725047,0.2293182352154067,0.0,0.0,16.671072176460648,0.0
20260710,test_noise_ood,122,20660716,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.24421757459640503,0.0,learned_query_correction,1.0,0.6480478815635696,0.8927834944819517,0.40188668060318855,0.7932980282575584,0.5384323083885195,1.6351681442895198e-09,0.10409959817827381,2.4649423989084647,-17.04825700822126
20260710,test_noise_ood,122,20660716,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.24421757459640503,0.0,numeric_query_null_update,0.0,0.6011492326391148,0.8603757838645577,0.401886680654741,0.7529928702782851,0.017957718559898313,2.2860796346049964e-16,0.49999999999999994,9.523467786286504,-8.577578731494295
20260710,test_noise_ood,123,20660717,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.3002556562423706,0.1743869185447693,support_physics_lift,0.0,0.7608392993736663,0.9890934157169393,0.7806902705206177,0.9911800376697107,0.6985440896451193,0.0,0.0,-59.217849889945434,-149.40449879744747
20260710,test_noise_ood,123,20660717,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.3002556562423706,0.1743869185447693,union_physics_lift,0.0,0.7029802203779228,0.91377693043483,0.7515743005239262,0.6057511050209118,0.7391411868089764,0.0,0.0,-47.109907829268124,-130.43818802764946
20260710,test_noise_ood,123,20660717,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.3002556562423706,0.1743869185447693,support_fit_base,0.0,0.4778605538882616,0.7367887950076452,0.36817530526057585,0.6569197099958206,0.5370438192063149,0.0,0.0,0.0,-56.64355408004872
20260710,test_noise_ood,123,20660717,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.3002556562423706,0.1743869185447693,union_support_fit_direct,0.0,0.3050623798049785,0.5074422747596907,0.35889269903311266,0.45129746124483805,0.11834736199620255,0.0,0.0,36.16079475003642,0.0
20260710,test_noise_ood,123,20660717,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.3002556562423706,0.1743869185447693,learned_query_correction,1.0,0.4513132527066961,0.7211046759850317,0.368175305393054,0.5939881194217501,0.4529697545196294,1.6064938593048808e-09,0.09764644030300959,5.5554493806822,-47.94130072503007
20260710,test_noise_ood,123,20660717,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.3002556562423706,0.1743869185447693,numeric_query_null_update,0.0,0.393602700124178,0.6882586753854946,0.36817530526057585,0.5263053588811384,0.0008349297947445428,2.618318742381501e-16,0.47009317414768853,17.632309902610075,-29.02367718219193
20260710,test_noise_ood,124,20660718,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.0,0.3600177466869354,support_physics_lift,0.0,0.7619612240566448,0.9907844627129223,0.8267266749071839,0.9176089354706537,0.6310459227025883,0.0,0.0,-95.30395098290755,-179.60917189232535
20260710,test_noise_ood,124,20660718,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.0,0.3600177466869354,union_physics_lift,0.0,0.62440627332479,0.818230091664575,0.5730832708731024,0.521477705547627,0.385258624490693,0.0,0.0,-60.04621803407444,-129.13202863429285
20260710,test_noise_ood,124,20660718,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.0,0.3600177466869354,support_fit_base,0.0,0.3901412235753369,0.5375689976521518,0.3322808339484069,0.5547404315634767,0.47908923357492866,0.0,0.0,0.0,-43.166162530319696
20260710,test_noise_ood,124,20660718,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.0,0.3600177466869354,union_support_fit_direct,0.0,0.272509381183058,0.40262446858682355,0.2659553709381172,0.32450406199919674,0.188137471103019,0.0,0.0,30.151092805311436,0.0
20260710,test_noise_ood,124,20660718,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.0,0.3600177466869354,learned_query_correction,1.0,0.3705414170341401,0.5296825283508645,0.33228083387489343,0.5094908569416654,0.45966041214288056,1.2213776668194239e-09,0.07018158819604119,5.02377225393661,-35.973820580095705
20260710,test_noise_ood,124,20660718,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.0,0.3600177466869354,numeric_query_null_update,0.0,0.35465473814974835,0.6050236024698141,0.33228083394840685,0.29118579995940314,0.0014184139875141157,1.9249948138471017e-16,0.38314529473746944,9.0958051293047,-30.144047375458175
20260710,test_noise_ood,125,20660719,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.35197049379348755,0.13380293548107147,support_physics_lift,0.0,0.760587875850467,0.9943638486429315,0.8646747602462187,0.9339815650596937,0.6329236990994707,0.0,0.0,-76.62941698732246,-150.09051818179245
20260710,test_noise_ood,125,20660719,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.35197049379348755,0.13380293548107147,union_physics_lift,0.0,0.6339376440400614,0.8231013234761241,0.6611889404007049,0.5083384412115152,0.445531884307844,0.0,0.0,-47.21775093763933,-108.44638591653657
20260710,test_noise_ood,125,20660719,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.35197049379348755,0.13380293548107147,support_fit_base,0.0,0.43061223256163034,0.6027760944056803,0.35623117502220686,0.5843634090002604,0.6262998818501558,0.0,0.0,0.0,-41.590524640492156
20260710,test_noise_ood,125,20660719,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.35197049379348755,0.13380293548107147,union_support_fit_direct,0.0,0.30412503495877835,0.4474726546452566,0.2824329408478441,0.3718609917047792,0.3302401481799983,0.0,0.0,29.373805024095564,0.0
20260710,test_noise_ood,125,20660719,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.35197049379348755,0.13380293548107147,learned_query_correction,1.0,0.4102588423778188,0.5985783353588868,0.3562311750772342,0.5280515206137973,0.6051302652149894,1.3357267609771778e-09,0.08005719137496277,4.726616813155965,-34.89808309699891
20260710,test_noise_ood,125,20660719,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.35197049379348755,0.13380293548107147,numeric_query_null_update,0.0,0.37473579384878675,0.6306159467335511,0.3562311750222068,0.1794675455031672,0.0058648217049996655,2.437640169893445e-16,0.5,12.976045380855885,-23.217673908149962
20260710,test_noise_ood,126,20660720,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.0,0.17795738577842712,support_physics_lift,0.0,0.8586916786158235,1.0510124056620822,0.9782078592989146,1.0193178421048488,0.7816198361306839,0.0,0.0,-74.1777668152561,-116.4417139500865
20260710,test_noise_ood,126,20660720,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.0,0.17795738577842712,union_physics_lift,0.0,0.7732182258846766,0.9350767181091096,0.759663189568635,0.8048791218165406,0.8228470010857566,0.0,0.0,-56.840257334925106,-94.89728645992973
20260710,test_noise_ood,126,20660720,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.0,0.17795738577842712,support_fit_base,0.0,0.49299729484180616,0.7168932622452648,0.22731020832473425,0.7887736408037369,0.542718412784889,0.0,0.0,0.0,-24.26483466150889
20260710,test_noise_ood,126,20660720,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.0,0.17795738577842712,union_support_fit_direct,0.0,0.39673113973431273,0.6048513629043283,0.23645456403707876,0.6863232601269283,0.2762215188058157,0.0,0.0,19.526710615762752,0.0
20260710,test_noise_ood,126,20660720,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.0,0.17795738577842712,learned_query_correction,1.0,0.48111299197808977,0.7046925962601632,0.22731020825033746,0.779685161890658,0.4896793567138756,1.4047577413456379e-09,0.0876675074514242,2.4106223275536918,-21.269278811860875
20260710,test_noise_ood,126,20660720,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.0,0.17795738577842712,numeric_query_null_update,0.0,0.42924523514157775,0.63186481625023,0.22731020832473425,0.7978713016030706,0.0007065137187161822,1.7034699749961234e-16,0.376118399566083,12.931523228855843,-8.195498701956561
20260710,test_noise_ood,127,20660721,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.2683989405632019,0.4324561357498169,support_physics_lift,0.0,0.8246812138298448,1.0163081029754581,0.9068464993545345,0.9747018417037174,0.7134322292596026,0.0,0.0,-42.49746689932363,-63.87175840992765
20260710,test_noise_ood,127,20660721,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.2683989405632019,0.4324561357498169,union_physics_lift,0.0,0.7526000002847374,0.9402279982429074,0.746744713744354,0.7886460958844467,0.6874736997489078,0.0,0.0,-30.042484090276833,-49.548556894170694
20260710,test_noise_ood,127,20660721,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.2683989405632019,0.4324561357498169,support_fit_base,0.0,0.5787339464862685,0.7902658703813522,0.3255310396383027,0.7859776997819352,0.4683592963436249,0.0,0.0,0.0,-14.999769452537176
20260710,test_noise_ood,127,20660721,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.2683989405632019,0.4324561357498169,union_support_fit_direct,0.0,0.5032479188795019,0.7412191003789281,0.3459011578756002,0.6577070654485179,0.24101610788996744,0.0,0.0,13.043303933516055,0.0
20260710,test_noise_ood,127,20660721,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.2683989405632019,0.4324561357498169,learned_query_correction,1.0,0.5615905825846838,0.7781796142915391,0.3255310395671777,0.759703266266354,0.4018504410916243,1.3915846509903038e-09,0.08891332472544644,2.962218478048429,-11.593225032101028
20260710,test_noise_ood,127,20660721,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.2683989405632019,0.4324561357498169,numeric_query_null_update,0.0,0.5449055229621482,0.785557477852513,0.3255310396383028,0.7579812856067927,0.0009867951052464703,2.2665796027603815e-16,0.4383659843973124,5.845246115153276,-8.277749896177523
20260710,test_noise_ood,128,20660722,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.13386677205562592,0.11323771625757217,support_physics_lift,0.0,0.6647645985539308,0.919937996075262,0.7221787151008109,0.8787067124157835,0.5276777393777413,0.0,0.0,-202.09678719748925,-262.8502839064272
20260710,test_noise_ood,128,20660722,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.13386677205562592,0.11323771625757217,union_physics_lift,0.0,0.5530697814887696,0.767883207329811,0.45148498409203963,0.4875808309462504,0.5230906247547672,0.0,0.0,-151.33799911619482,-201.88359559138868
20260710,test_noise_ood,128,20660722,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.13386677205562592,0.11323771625757217,support_fit_base,0.0,0.2200502046773951,0.39657539572269324,0.2932251041281727,0.25436003422417464,0.24888941563023365,0.0,0.0,0.0,-20.11060669414591
20260710,test_noise_ood,128,20660722,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.13386677205562592,0.11323771625757217,union_support_fit_direct,0.0,0.18320630519962153,0.33989244338440894,0.1957319084379346,0.2480499822874849,0.22680797812240724,0.0,0.0,16.743406138440633,0.0
20260710,test_noise_ood,128,20660722,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.13386677205562592,0.11323771625757217,learned_query_correction,0.01783522556845988,0.21997545057334392,0.39676188144866636,0.293225104125701,0.2540415301216344,0.24888011424059428,2.5363122745799556e-11,0.0013679503805667079,0.03397138583008735,-20.069803456522987
20260710,test_noise_ood,128,20660722,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.13386677205562592,0.11323771625757217,numeric_query_null_update,0.0,0.23300059977704085,0.48560282352169654,0.29322510412817276,0.2314278035107343,0.0009561423149397514,8.243212324675753e-17,0.15218352935062315,-5.885200206276941,-27.17935636707027
20260710,test_noise_ood,129,20660723,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.0,0.3229657709598541,support_physics_lift,0.0,0.7896279472579635,0.9833861008556785,0.8910258728570741,0.9608511411557706,0.4330346484922498,0.0,0.0,-229.82529137263842,-329.7668048431144
20260710,test_noise_ood,129,20660723,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.0,0.3229657709598541,union_physics_lift,0.0,0.6483698001912818,0.8233616772614636,0.5788252745865654,0.5092359371706096,0.5280214589008826,0.0,0.0,-170.82217518765916,-252.88494835153185
20260710,test_noise_ood,129,20660723,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.0,0.3229657709598541,support_fit_base,0.0,0.23940794351138442,0.42167932927699303,0.28821421082882953,0.35886587840467454,0.2726610888463711,0.0,0.0,0.0,-30.30134925510051
20260710,test_noise_ood,129,20660723,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.0,0.3229657709598541,union_support_fit_direct,0.0,0.1837340479432603,0.3061007236328121,0.20764137717538192,0.183487219085531,0.26091142642478043,0.0,0.0,23.254823858943578,0.0
20260710,test_noise_ood,129,20660723,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.0,0.3229657709598541,learned_query_correction,0.3666557244574347,0.23471675594151498,0.4174407519697086,0.28821421074958065,0.3314404657379075,0.26769927056001114,5.624091907573253e-10,0.027546755410607488,1.9594953705563953,-27.7481003486743
20260710,test_noise_ood,129,20660723,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.0,0.3229657709598541,numeric_query_null_update,0.0,0.2519644377048077,0.4978984431500435,0.28821421082882953,0.2931775376184117,0.0008303425785917221,7.254047960089427e-17,0.12786390697775094,-5.244811015543325,-37.1354087742336
20260710,test_noise_ood,130,20660724,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.588405191898346,0.7383214235305786,support_physics_lift,0.0,0.8259369797361732,1.0047899979939714,0.8060063124934732,0.9643809161245435,0.6676365541267885,0.0,0.0,-34.158656101894216,-38.898453121681115
20260710,test_noise_ood,130,20660724,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.588405191898346,0.7383214235305786,union_physics_lift,0.0,0.7769266129243321,0.9715953149348779,0.6842224916491182,0.7708263696261001,0.7347427143621036,0.0,0.0,-26.19780060341562,-30.65634227775552
20260710,test_noise_ood,130,20660724,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.588405191898346,0.7383214235305786,support_fit_base,0.0,0.6156419598512735,0.9047518922894401,0.40138251542273284,0.7072783113594521,0.4217050141336155,0.0,0.0,0.0,-3.5329789053544176
20260710,test_noise_ood,130,20660724,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.588405191898346,0.7383214235305786,union_support_fit_direct,0.0,0.5946336774623597,0.9054193341979778,0.4413516142373604,0.6505238700845715,0.30878465562263024,0.0,0.0,3.4124188666339075,0.0
20260710,test_noise_ood,130,20660724,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.588405191898346,0.7383214235305786,learned_query_correction,1.0,0.6108294257095582,0.9055506280551777,0.4013825154034172,0.6823169821705372,0.3687646715364999,1.954632937360298e-09,0.10719693052839463,0.781709898862323,-2.7236513606642214
20260710,test_noise_ood,130,20660724,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.588405191898346,0.7383214235305786,numeric_query_null_update,0.0,0.5919416580306274,0.8941384671023246,0.40138251542273273,0.7005437893288421,0.0007313125547310869,1.4563650617033101e-16,0.30775836610448604,3.8496891645158655,0.4527189652655083
20260710,test_noise_ood,131,20660725,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.8939025402069092,0.6887929439544678,support_physics_lift,0.0,0.8530238808181982,1.0562673339338422,0.9856640800154597,1.008783176224007,0.6211535405177012,0.0,0.0,-79.0383329513805,-88.39188998084914
20260710,test_noise_ood,131,20660725,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.8939025402069092,0.6887929439544678,union_physics_lift,0.0,0.7770850566278147,0.9925861803477393,0.718458971716945,0.7971990351669436,0.9300516010575242,0.0,0.0,-63.099786803906404,-71.62066125697001
20260710,test_noise_ood,131,20660725,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.8939025402069092,0.6887929439544678,support_fit_base,0.0,0.47644762255971984,0.7510799321629885,0.23632320604947252,0.7856553299495684,0.729870086549503,0.0,0.0,0.0,-5.224332060782026
20260710,test_noise_ood,131,20660725,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.8939025402069092,0.6887929439544678,union_support_fit_direct,0.0,0.4527922517811292,0.7364342028370012,0.2082004087247627,0.765438206239927,0.5253145158090976,0.0,0.0,4.964946755627045,0.0
20260710,test_noise_ood,131,20660725,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.8939025402069092,0.6887929439544678,learned_query_correction,0.0,0.47644762255971984,0.7510799321629885,0.23632320604947252,0.7856553299495684,0.729870086549503,0.0,0.0,0.0,-5.224332060782026
20260710,test_noise_ood,131,20660725,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.8939025402069092,0.6887929439544678,numeric_query_null_update,0.0,0.43607190507883964,0.7216365051059369,0.23632320604947246,0.7018884351854768,0.0009940851162870985,1.2714501379442745e-16,0.26187233595644505,8.47432447324986,3.692719262858525
20260710,test_joint_ood,132,20760710,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.5628487467765808,0.5873602032661438,support_physics_lift,0.0,0.6767808158642568,0.8661031107807651,0.657518007098478,0.8506162194749559,0.5205533601170985,0.0,0.0,-244.6113081195437,-235.71742437350605
20260710,test_joint_ood,132,20760710,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.5628487467765808,0.5873602032661438,union_physics_lift,0.0,0.5954595205279688,0.778843770296494,0.48567198830395936,0.39759009845167914,0.635515063997533,0.0,0.0,-203.2031634043522,-195.37795969451423
20260710,test_joint_ood,132,20760710,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.5628487467765808,0.5873602032661438,support_fit_base,0.0,0.1963896134328358,0.3287572288933516,0.17779449910284761,0.3620353808828976,0.28793908064203916,0.0,0.0,0.0,2.5808450089955857
20260710,test_joint_ood,132,20760710,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.5628487467765808,0.5873602032661438,union_support_fit_direct,0.0,0.20159240084867913,0.31242083804616944,0.1881331500828895,0.3599899241570335,0.22159327434051668,0.0,0.0,-2.6492171988495468,0.0
20260710,test_joint_ood,132,20760710,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.5628487467765808,0.5873602032661438,learned_query_correction,0.0349106263099753,0.19648507990856193,0.329131170175837,0.17779449909448936,0.3633432626178766,0.28790043174268487,5.5078718576063256e-11,0.0027965896952067584,-0.048610755964584945,2.5334888213001476
20260710,test_joint_ood,132,20760710,0,0.1,4,3,fixed,4,80.0,3,60.0,1,0.5628487467765808,0.5873602032661438,numeric_query_null_update,0.0,0.21484520254274633,0.430856922349168,0.17779449910284764,0.3813872548774697,0.0009238133920489036,9.9875538067256e-17,0.15874780530290686,-9.397436446468824,-6.574058167971015
20260710,test_joint_ood,133,20760711,1,0.1,4,3,fixed,4,80.0,3,60.0,1,0.26923635601997375,0.036370210349559784,support_physics_lift,0.0,0.7939220701417712,1.000997055036805,0.7875363124176465,1.0248806015088348,0.6980421082095053,0.0,0.0,-45.65469036070847,-113.78530366779457
