sample_index,sample_seed,source_split,family_id,noise_level,total_budget,support_count,query_strategy,method,model_seed_count,field_rel_l2,gradient_rel_l2,support_reprojection_rel_l2,audit_reprojection_rel_l2,qfit_noisy_residual,support_correction_leakage,correction_norm_ratio,field_improvement_vs_support_pct,field_improvement_vs_union_pct
103,20560713,test_view_ood,1,0.05,8,7,fixed,union_support_fit_direct,3,0.41261887428434046,0.6545808825470164,0.3669592391768765,0.7668358113800954,0.2891636880679526,0.0,0.0,0.5717986346414303,0.0
103,20560713,test_view_ood,1,0.05,8,7,max_gap,learned_query_correction,3,0.4116246760163908,0.653350062363285,0.36029957073799285,0.745622834990281,0.3742798432677615,9.087422578751922e-10,0.0510311626924173,0.8165200092297318,0.24559836324643247
103,20560713,test_view_ood,1,0.05,8,7,max_gap,numeric_query_null_update,3,0.4182674503858123,0.6727108355870213,0.3602995707045509,0.7940154251746327,0.0009516679775782798,1.4441541482196908e-16,0.22997860762359298,-0.7407754367573381,-1.3303835580415937
103,20560713,test_view_ood,1,0.05,8,7,max_gap,support_fit_base,3,0.41502529171021196,0.6577817882451312,0.3602995707045509,0.7486249539709702,0.4004339035285763,0.0,0.0,0.0,-0.5768954579195272
103,20560713,test_view_ood,1,0.05,8,7,max_gap,support_physics_lift,3,0.5993413225192924,0.8023172931161348,0.47527490946265666,0.8867959444710749,0.7007511731878888,0.0,0.0,-44.468965700539286,-45.29075156204102
103,20560713,test_view_ood,1,0.05,8,7,max_gap,union_physics_lift,3,0.517457541192437,0.7561154981705882,0.44494101850767054,0.8233264984603498,0.4468947535620759,0.0,0.0,-24.731188992277357,-25.440700042661877
103,20560713,test_view_ood,1,0.05,8,7,max_gap,union_support_fit_direct,3,0.41261887428434046,0.6545808825470164,0.3669592391768765,0.7668358113800954,0.2891636880679526,0.0,0.0,0.5717986346414303,0.0
103,20560713,test_view_ood,1,0.05,8,7,random,learned_query_correction,3,0.4116246760163908,0.653350062363285,0.36029957073799285,0.745622834990281,0.3742798432677615,9.087422578751922e-10,0.0510311626924173,0.8165200092297318,0.24559836324643247
103,20560713,test_view_ood,1,0.05,8,7,random,numeric_query_null_update,3,0.4182674503858123,0.6727108355870213,0.3602995707045509,0.7940154251746327,0.0009516679775782798,1.4441541482196908e-16,0.22997860762359298,-0.7407754367573381,-1.3303835580415937
103,20560713,test_view_ood,1,0.05,8,7,random,support_fit_base,3,0.41502529171021196,0.6577817882451312,0.3602995707045509,0.7486249539709702,0.4004339035285763,0.0,0.0,0.0,-0.5768954579195272
103,20560713,test_view_ood,1,0.05,8,7,random,support_physics_lift,3,0.5993413225192924,0.8023172931161348,0.47527490946265666,0.8867959444710749,0.7007511731878888,0.0,0.0,-44.468965700539286,-45.29075156204102
103,20560713,test_view_ood,1,0.05,8,7,random,union_physics_lift,3,0.517457541192437,0.7561154981705882,0.44494101850767054,0.8233264984603498,0.4468947535620759,0.0,0.0,-24.731188992277357,-25.440700042661877
103,20560713,test_view_ood,1,0.05,8,7,random,union_support_fit_direct,3,0.41261887428434046,0.6545808825470164,0.3669592391768765,0.7668358113800954,0.2891636880679526,0.0,0.0,0.5717986346414303,0.0
104,20560714,test_view_ood,0,0.02,4,3,adaptive_energy,learned_query_correction,3,0.19227500060627833,0.3299813968418701,0.23676830857811595,0.25648107223373745,0.2444006721150794,0.0,0.0,0.0,-24.099951600109986
104,20560714,test_view_ood,0,0.02,4,3,adaptive_energy,numeric_query_null_update,3,0.18197335316744348,0.32356520659385773,0.236768308578116,0.1965315018283058,0.0004220258699059111,5.66169545968422e-17,0.0821210856105351,5.664987663788485,-17.595882923599977
104,20560714,test_view_ood,0,0.02,4,3,adaptive_energy,support_fit_base,3,0.19227500060627833,0.3299813968418701,0.23676830857811595,0.25648107223373745,0.2444006721150794,0.0,0.0,0.0,-24.099951600109986
104,20560714,test_view_ood,0,0.02,4,3,adaptive_energy,support_physics_lift,3,0.7463390389349563,0.8928238787976474,0.7969129413375442,0.916277296391291,0.5960654937321225,0.0,0.0,-292.10527817518044,-379.7611978670202
104,20560714,test_view_ood,0,0.02,4,3,adaptive_energy,union_physics_lift,3,0.5881724993943199,0.7283100559765413,0.5183828641266474,0.4859177501141407,0.5047542196737084,0.0,0.0,-211.0387283688269,-276.920627820333
104,20560714,test_view_ood,0,0.02,4,3,adaptive_energy,union_support_fit_direct,3,0.15585293022380298,0.27123728094988,0.16563241237109075,0.20894681502667625,0.19966498698428922,0.0,0.0,17.819093159469265,0.0
104,20560714,test_view_ood,0,0.02,4,3,fixed,learned_query_correction,3,0.19227500060627833,0.3299813968418701,0.23676830857811595,0.25648107223373745,0.2752194977969587,0.0,0.0,0.0,-18.373528413115796
104,20560714,test_view_ood,0,0.02,4,3,fixed,numeric_query_null_update,3,0.17867836913194038,0.32265721612982107,0.236768308578116,0.16057922939231073,0.00044399879959769445,6.70953424573122e-17,0.1025704411055839,7.17079421198185,-9.98402158798952
104,20560714,test_view_ood,0,0.02,4,3,fixed,support_fit_base,3,0.19227500060627833,0.3299813968418701,0.23676830857811595,0.25648107223373745,0.2752194977969587,0.0,0.0,0.0,-18.373528413115796
104,20560714,test_view_ood,0,0.02,4,3,fixed,support_physics_lift,3,0.7463390389349563,0.8928238787976474,0.7969129413375442,0.916277296391291,0.43206518044437,0.0,0.0,-292.10527817518044,-360.229703838555
104,20560714,test_view_ood,0,0.02,4,3,fixed,union_physics_lift,3,0.6178578941548026,0.7637364221250219,0.5452520017711228,0.42517994401926845,0.5719137890366278,0.0,0.0,-224.60494335936923,-281.0018514468182
104,20560714,test_view_ood,0,0.02,4,3,fixed,union_support_fit_direct,3,0.16220796043954877,0.2837301041633639,0.16044556064547788,0.2354746070440077,0.24920490525917216,0.0,0.0,14.91484658050957,0.0
104,20560714,test_view_ood,0,0.02,4,3,max_gap,learned_query_correction,3,0.19260586386969422,0.33067903702501483,0.23676830856497155,0.2565378430839846,0.17602354810386278,9.578209213269812e-11,0.0041446313152963005,-0.17767786876201208,-26.472708450585912
104,20560714,test_view_ood,0,0.02,4,3,max_gap,numeric_query_null_update,3,0.19069563954719052,0.33191171744735604,0.23676830857811593,0.2371954225438395,0.0005165915868025525,4.513939721307032e-17,0.05925927871452469,0.7666271636661595,-25.206601664881504
104,20560714,test_view_ood,0,0.02,4,3,max_gap,support_fit_base,3,0.19227500060627833,0.3299813968418701,0.23676830857811595,0.25648107223373745,0.17637450976070249,0.0,0.0,0.0,-26.25258845888708
104,20560714,test_view_ood,0,0.02,4,3,max_gap,support_physics_lift,3,0.7463390389349563,0.8928238787976474,0.7969129413375442,0.916277296391291,0.9240661203076274,0.0,0.0,-292.10527817518044,-388.14446037598145
104,20560714,test_view_ood,0,0.02,4,3,max_gap,union_physics_lift,3,0.5288017098733546,0.6574573236795804,0.4646445888376964,0.6073933623038851,0.3704350809478694,0.0,0.0,-177.81736011746708,-245.8637587557088
104,20560714,test_view_ood,0,0.02,4,3,max_gap,union_support_fit_direct,3,0.15319446569940628,0.2594517024457675,0.16162885963989843,0.20892579307394374,0.13833362901900703,0.0,0.0,19.197301085353732,0.0
104,20560714,test_view_ood,0,0.02,4,3,random,learned_query_correction,3,0.19240647108144873,0.3301950785984617,0.23676830857767872,0.2558786314544357,0.1785201472468334,4.091258949103295e-11,0.0018399816562979527,-0.07652921827767627,27.998482128650068
104,20560714,test_view_ood,0,0.02,4,3,random,numeric_query_null_update,3,0.20249078008761426,0.37544020499591796,0.23676830857811604,0.25774461462240156,0.0011067333205833595,5.892577531139574e-17,0.08590657045586085,-5.4789758144706875,24.140796643855694
104,20560714,test_view_ood,0,0.02,4,3,random,support_fit_base,3,0.19227500060627833,0.3299813968418701,0.23676830857811595,0.25648107223373745,0.17856489113974164,0.0,0.0,0.0,28.051329200518897
104,20560714,test_view_ood,0,0.02,4,3,random,support_physics_lift,3,0.7463390389349563,0.8928238787976474,0.7969129413375442,0.916277296391291,0.46251292176045283,0.0,0.0,-292.10527817518044,-181.25626185887782
104,20560714,test_view_ood,0,0.02,4,3,random,union_physics_lift,3,0.7123759150926875,0.8157063814396582,0.6875197759314378,0.9399966038527808,0.7670875966176584,0.0,0.0,-274.26202004834175,-168.45733167488896
104,20560714,test_view_ood,0,0.02,4,3,random,union_support_fit_direct,3,0.26667811807346103,0.37674748083475834,0.3238630523063866,0.2884117426973036,0.3288201374665702,0.0,0.0,-39.12848585467702,0.0
104,20560714,test_view_ood,0,0.02,6,5,adaptive_energy,learned_query_correction,3,0.15807051990786572,0.2458444451191472,0.15907029776484272,0.2396262441022694,0.2597477346838377,0.0,0.0,0.0,-0.8146556688175379
104,20560714,test_view_ood,0,0.02,6,5,adaptive_energy,numeric_query_null_update,3,0.1857985272986561,0.40234558911023655,0.15907029776484272,0.2126952948034305,0.0009664392057007664,1.1050997566049322e-16,0.14940876408485856,-17.5590948988657,-18.559663428495963
104,20560714,test_view_ood,0,0.02,6,5,adaptive_energy,support_fit_base,3,0.15807051990786572,0.2458444451191472,0.15907029776484272,0.2396262441022694,0.2597477346838377,0.0,0.0,0.0,-0.8146556688175379
104,20560714,test_view_ood,0,0.02,6,5,adaptive_energy,support_physics_lift,3,0.44789709117236126,0.57277382838762,0.378200000644569,0.6807799077798214,0.4878194050498273,0.0,0.0,-183.35847093930298,-185.66644420775455
104,20560714,test_view_ood,0,0.02,6,5,adaptive_energy,union_physics_lift,3,0.37130300849726056,0.4871395957070776,0.3561884675176062,0.3997128826768848,0.2467935989670448,0.0,0.0,-134.90184423302543,-136.81513510942884
104,20560714,test_view_ood,0,0.02,6,5,adaptive_energy,union_support_fit_direct,3,0.15682252250063267,0.23808088275713582,0.16951272899606865,0.19642893841467426,0.2578156117832908,0.0,0.0,0.7894210765677617,0.0
104,20560714,test_view_ood,0,0.02,6,5,fixed,learned_query_correction,3,0.15807051990786572,0.2458444451191472,0.15907029776484272,0.2396262441022694,0.2597477346838377,0.0,0.0,0.0,-0.8146556688175379
104,20560714,test_view_ood,0,0.02,6,5,fixed,numeric_query_null_update,3,0.1857985272986561,0.40234558911023655,0.15907029776484272,0.2126952948034305,0.0009664392057007664,1.1050997566049322e-16,0.14940876408485856,-17.5590948988657,-18.559663428495963
104,20560714,test_view_ood,0,0.02,6,5,fixed,support_fit_base,3,0.15807051990786572,0.2458444451191472,0.15907029776484272,0.2396262441022694,0.2597477346838377,0.0,0.0,0.0,-0.8146556688175379
104,20560714,test_view_ood,0,0.02,6,5,fixed,support_physics_lift,3,0.44789709117236126,0.57277382838762,0.378200000644569,0.6807799077798214,0.4878194050498273,0.0,0.0,-183.35847093930298,-185.66644420775455
104,20560714,test_view_ood,0,0.02,6,5,fixed,union_physics_lift,3,0.37130300849726056,0.4871395957070776,0.3561884675176062,0.3997128826768848,0.2467935989670448,0.0,0.0,-134.90184423302543,-136.81513510942884
104,20560714,test_view_ood,0,0.02,6,5,fixed,union_support_fit_direct,3,0.15682252250063267,0.23808088275713582,0.16951272899606865,0.19642893841467426,0.2578156117832908,0.0,0.0,0.7894210765677617,0.0
104,20560714,test_view_ood,0,0.02,6,5,max_gap,learned_query_correction,3,0.15871254694096418,0.2468534574522375,0.1590702977550468,0.23899487895221427,0.15762954350826558,8.287575724710807e-11,0.003985230086805866,-0.4087458015008864,-7.530684168303989
104,20560714,test_view_ood,0,0.02,6,5,max_gap,numeric_query_null_update,3,0.19287628283709576,0.42764701598531635,0.15907029776484272,0.2374528897524324,0.002327397783131124,8.349681207703312e-17,0.11138212272670452,-22.018830802482224,-30.685543614710777
104,20560714,test_view_ood,0,0.02,6,5,max_gap,support_fit_base,3,0.15807051990786572,0.2458444451191472,0.15907029776484272,0.2396262441022694,0.15770244681184717,0.0,0.0,0.0,-7.074163547013971
104,20560714,test_view_ood,0,0.02,6,5,max_gap,support_physics_lift,3,0.44789709117236126,0.57277382838762,0.378200000644569,0.6807799077798214,0.25537528054305614,0.0,0.0,-183.35847093930298,-203.44650482600977
104,20560714,test_view_ood,0,0.02,6,5,max_gap,union_physics_lift,3,0.46964091230019317,0.5715517012027758,0.33366047321403774,0.6990883848031105,0.4199989299497838,0.0,0.0,-197.114523453552,-218.17776040419938
104,20560714,test_view_ood,0,0.02,6,5,max_gap,union_support_fit_direct,3,0.14779109794473808,0.23301553020656396,0.1322484776701759,0.22797297797509564,0.19882426388895502,0.0,0.0,6.515977201035802,0.0
104,20560714,test_view_ood,0,0.02,6,5,random,learned_query_correction,3,0.1583471400750582,0.24629778120272108,0.15907029775852424,0.2382750430108873,0.12846223700742296,6.275887574855062e-11,0.0028699615918209623,-0.17431930688127928,30.185869175560168
104,20560714,test_view_ood,0,0.02,6,5,random,numeric_query_null_update,3,0.20347189960496373,0.48227256460117834,0.15907029776484272,0.2234910776264456,0.002443084111544477,9.385027967503372e-17,0.12810196096165555,-28.743135197583655,10.392082109673687
104,20560714,test_view_ood,0,0.02,6,5,random,support_fit_base,3,0.15807051990786572,0.2458444451191472,0.15907029776484272,0.2396262441022694,0.12864205771962714,0.0,0.0,0.0,30.310233212028745
104,20560714,test_view_ood,0,0.02,6,5,random,support_physics_lift,3,0.44789709117236126,0.57277382838762,0.378200000644569,0.6807799077798214,0.47786800222339404,0.0,0.0,-183.35847093930298,-97.43489558015055
104,20560714,test_view_ood,0,0.02,6,5,random,union_physics_lift,3,0.49646569542537095,0.5847421217644959,0.39189109805939865,0.7281908909343642,0.585550442671938,0.0,0.0,-214.0850054669901,-118.84413778810021
104,20560714,test_view_ood,0,0.02,6,5,random,union_support_fit_direct,3,0.2272048453210598,0.30342066268091145,0.2326108163769002,0.28709716101802035,0.25287614765853633,0.0,0.0,-43.76406206211002,0.0
104,20560714,test_view_ood,0,0.02,8,7,adaptive_energy,learned_query_correction,3,0.18679960580589486,0.25416810021952624,0.17431292531598877,0.22949022643911307,0.2565098833030542,6.247735404659557e-10,0.028237471605207926,-0.8251932961207226,-17.517311149535278
104,20560714,test_view_ood,0,0.02,8,7,adaptive_energy,numeric_query_null_update,3,0.23591424446837442,0.5411353926598962,0.17431292527786543,0.24792900482996916,0.0014128660368144096,1.294246375560795e-16,0.17478649793775466,-27.288701975043647,-48.346248858366714
104,20560714,test_view_ood,0,0.02,8,7,adaptive_energy,support_fit_base,3,0.18523771520557575,0.24892601089103605,0.17431292527786543,0.25240176763979516,0.26326879513930385,0.0,0.0,0.0,-16.553367847931398
104,20560714,test_view_ood,0,0.02,8,7,adaptive_energy,support_physics_lift,3,0.464750447724322,0.5446982497768418,0.3370523044328871,0.7368160931879495,0.636738179224992,0.0,0.0,-151.39461408305445,-192.9389452352394
104,20560714,test_view_ood,0,0.02,8,7,adaptive_energy,union_physics_lift,3,0.3512105809247134,0.43512878846233916,0.29774575911795664,0.510929512226072,0.31180353800079813,0.0,0.0,-89.97818912460285,-121.3731210704298
104,20560714,test_view_ood,0,0.02,8,7,adaptive_energy,union_support_fit_direct,3,0.1588969661299284,0.20848233113410974,0.15401582501325736,0.18504177405601632,0.2054162419908705,0.0,0.0,14.198827946077811,0.0
104,20560714,test_view_ood,0,0.02,8,7,fixed,learned_query_correction,3,0.18679960580589486,0.25416810021952624,0.17431292531598877,0.22949022643911307,0.2565098833030542,6.247735404659557e-10,0.028237471605207926,-0.8251932961207226,-17.517311149535278
104,20560714,test_view_ood,0,0.02,8,7,fixed,numeric_query_null_update,3,0.23591424446837442,0.5411353926598962,0.17431292527786543,0.24792900482996916,0.0014128660368144096,1.294246375560795e-16,0.17478649793775466,-27.288701975043647,-48.346248858366714
104,20560714,test_view_ood,0,0.02,8,7,fixed,support_fit_base,3,0.18523771520557575,0.24892601089103605,0.17431292527786543,0.25240176763979516,0.26326879513930385,0.0,0.0,0.0,-16.553367847931398
104,20560714,test_view_ood,0,0.02,8,7,fixed,support_physics_lift,3,0.464750447724322,0.5446982497768418,0.3370523044328871,0.7368160931879495,0.636738179224992,0.0,0.0,-151.39461408305445,-192.9389452352394
104,20560714,test_view_ood,0,0.02,8,7,fixed,union_physics_lift,3,0.3512105809247134,0.43512878846233916,0.29774575911795664,0.510929512226072,0.31180353800079813,0.0,0.0,-89.97818912460285,-121.3731210704298
104,20560714,test_view_ood,0,0.02,8,7,fixed,union_support_fit_direct,3,0.1588969661299284,0.20848233113410974,0.15401582501325736,0.18504177405601632,0.2054162419908705,0.0,0.0,14.198827946077811,0.0
104,20560714,test_view_ood,0,0.02,8,7,max_gap,learned_query_correction,3,0.18679960580589486,0.25416810021952624,0.17431292531598877,0.22949022643911307,0.2565098833030542,6.247735404659557e-10,0.028237471605207926,-0.8251932961207226,-17.517311149535278
104,20560714,test_view_ood,0,0.02,8,7,max_gap,numeric_query_null_update,3,0.23591424446837442,0.5411353926598962,0.17431292527786543,0.24792900482996916,0.0014128660368144096,1.294246375560795e-16,0.17478649793775466,-27.288701975043647,-48.346248858366714
104,20560714,test_view_ood,0,0.02,8,7,max_gap,support_fit_base,3,0.18523771520557575,0.24892601089103605,0.17431292527786543,0.25240176763979516,0.26326879513930385,0.0,0.0,0.0,-16.553367847931398
104,20560714,test_view_ood,0,0.02,8,7,max_gap,support_physics_lift,3,0.464750447724322,0.5446982497768418,0.3370523044328871,0.7368160931879495,0.636738179224992,0.0,0.0,-151.39461408305445,-192.9389452352394
104,20560714,test_view_ood,0,0.02,8,7,max_gap,union_physics_lift,3,0.3512105809247134,0.43512878846233916,0.29774575911795664,0.510929512226072,0.31180353800079813,0.0,0.0,-89.97818912460285,-121.3731210704298
104,20560714,test_view_ood,0,0.02,8,7,max_gap,union_support_fit_direct,3,0.1588969661299284,0.20848233113410974,0.15401582501325736,0.18504177405601632,0.2054162419908705,0.0,0.0,14.198827946077811,0.0
104,20560714,test_view_ood,0,0.02,8,7,random,learned_query_correction,3,0.18679960580589486,0.25416810021952624,0.17431292531598877,0.22949022643911307,0.2565098833030542,6.247735404659557e-10,0.028237471605207926,-0.8251932961207226,-17.517311149535278
104,20560714,test_view_ood,0,0.02,8,7,random,numeric_query_null_update,3,0.23591424446837442,0.5411353926598962,0.17431292527786543,0.24792900482996916,0.0014128660368144096,1.294246375560795e-16,0.17478649793775466,-27.288701975043647,-48.346248858366714
104,20560714,test_view_ood,0,0.02,8,7,random,support_fit_base,3,0.18523771520557575,0.24892601089103605,0.17431292527786543,0.25240176763979516,0.26326879513930385,0.0,0.0,0.0,-16.553367847931398
104,20560714,test_view_ood,0,0.02,8,7,random,support_physics_lift,3,0.464750447724322,0.5446982497768418,0.3370523044328871,0.7368160931879495,0.636738179224992,0.0,0.0,-151.39461408305445,-192.9389452352394
104,20560714,test_view_ood,0,0.02,8,7,random,union_physics_lift,3,0.3512105809247134,0.43512878846233916,0.29774575911795664,0.510929512226072,0.31180353800079813,0.0,0.0,-89.97818912460285,-121.3731210704298
104,20560714,test_view_ood,0,0.02,8,7,random,union_support_fit_direct,3,0.1588969661299284,0.20848233113410974,0.15401582501325736,0.18504177405601632,0.2054162419908705,0.0,0.0,14.198827946077811,0.0
105,20560715,test_view_ood,0,0.05,4,3,adaptive_energy,learned_query_correction,3,0.19372638720261973,0.36648520528508044,0.23223508108787264,0.3261693482572461,0.2470236729299257,6.562501195508586e-10,0.03158772588609688,0.05098388827165721,-23.050792110774534
105,20560715,test_view_ood,0,0.05,4,3,adaptive_energy,numeric_query_null_update,3,0.1806721158873981,0.35735748640012327,0.23223508116098635,0.27379927730471926,0.0005509444901722111,6.552438504997512e-17,0.09515924966375798,6.773533541457177,-14.780357036988704
105,20560715,test_view_ood,0,0.05,4,3,adaptive_energy,support_fit_base,3,0.19383715175354252,0.36046574416270666,0.23223508116098635,0.3351194258416585,0.25350217210994164,0.0,0.0,0.0,-23.10697729650069
105,20560715,test_view_ood,0,0.05,4,3,adaptive_energy,support_physics_lift,3,0.7128117780129498,0.8927570826687138,0.7322255981420523,0.8813550550087182,0.7421464599519675,0.0,0.0,-267.93101649173894,-353.4512464002871
105,20560715,test_view_ood,0,0.05,4,3,adaptive_energy,union_physics_lift,3,0.5179256302098384,0.6778136815729813,0.448291044285633,0.5124855188478549,0.39266149310673776,0.0,0.0,-166.96913957461808,-227.28190469388676
105,20560715,test_view_ood,0,0.05,4,3,adaptive_energy,union_support_fit_direct,3,0.15841809162381246,0.29684490029244476,0.1901430968840018,0.24556183026929582,0.15543933756760042,0.0,0.0,18.369198644828728,0.0
105,20560715,test_view_ood,0,0.05,4,3,fixed,learned_query_correction,3,0.1949119745152529,0.3697867778899632,0.23223508107320498,0.32684855240862204,0.2772153102505431,8.545603780494254e-10,0.040989496604023075,-0.567984283010032,-5.679994517520477
105,20560715,test_view_ood,0,0.05,4,3,fixed,numeric_query_null_update,3,0.18348727314087876,0.37544954548472714,0.23223508116098635,0.22385847746833712,0.0007286803439972059,7.713051292974873e-17,0.1286729512965725,5.289647600209331,0.4839627904464739
105,20560715,test_view_ood,0,0.05,4,3,fixed,support_fit_base,3,0.19383715175354252,0.36046574416270666,0.23223508116098635,0.3351194258416585,0.28532384666069427,0.0,0.0,0.0,-5.102330158392372
105,20560715,test_view_ood,0,0.05,4,3,fixed,support_physics_lift,3,0.7128117780129498,0.8927570826687138,0.7322255981420523,0.8813550550087182,0.4906800221941993,0.0,0.0,-267.93101649173894,-286.5083016958567
105,20560715,test_view_ood,0,0.05,4,3,fixed,union_physics_lift,3,0.57552721656279,0.7417872513817118,0.47187953561523505,0.4483388263679167,0.4173384244797493,0.0,0.0,-197.0690445084542,-212.06842242926677
105,20560715,test_view_ood,0,0.05,4,3,fixed,union_support_fit_direct,3,0.18468566640365403,0.3245143080112601,0.19786134789811857,0.2703381798154411,0.22766486000186412,0.0,0.0,4.675116420683315,0.0
105,20560715,test_view_ood,0,0.05,4,3,max_gap,learned_query_correction,3,0.19490496249588443,0.369899884400978,0.23223508107729893,0.32730839424904623,0.2366311695783064,9.587733197538926e-10,0.04629468981368743,-0.5423095265501122,-30.906661952292193
105,20560715,test_view_ood,0,0.05,4,3,max_gap,numeric_query_null_update,3,0.1804907347209086,0.351616317053238,0.23223508116098635,0.2948517851911577,0.00046321645818141964,6.024621644295375e-17,0.08344422383880384,6.864840607086258,-21.24086751744602
105,20560715,test_view_ood,0,0.05,4,3,max_gap,support_fit_base,3,0.19383715175354252,0.36046574416270666,0.23223508116098635,0.3351194258416585,0.2469402201321473,0.0,0.0,0.0,-30.19068140703791
105,20560715,test_view_ood,0,0.05,4,3,max_gap,support_physics_lift,3,0.7128117780129498,0.8927570826687138,0.7322255981420523,0.8813550550087182,0.8678796788308515,0.0,0.0,-267.93101649173894,-378.869603375037
105,20560715,test_view_ood,0,0.05,4,3,max_gap,union_physics_lift,3,0.4891248370333625,0.645826896668616,0.4364967986208319,0.544558865087824,0.3803230274202319,0.0,0.0,-152.470854203376,-228.59588454631412
105,20560715,test_view_ood,0,0.05,4,3,max_gap,union_support_fit_direct,3,0.14887031940243567,0.2844819237757407,0.18883904418391428,0.23988405132380355,0.1427754566527887,0.0,0.0,23.17553593828228,0.0
105,20560715,test_view_ood,0,0.05,4,3,random,learned_query_correction,3,0.1958088453099732,0.3682985498483631,0.23223508111075938,0.3333459331213257,0.19974723191313437,7.20541426372089e-10,0.03500999434643761,-0.9725235892354812,12.116946635189578
105,20560715,test_view_ood,0,0.05,4,3,random,numeric_query_null_update,3,0.203002651793207,0.40011926763593103,0.23223508116098635,0.3463804309542902,0.0010608208446902627,6.742839984562872e-17,0.08841330171383045,-4.811699206209798,8.974494128258085
105,20560715,test_view_ood,0,0.05,4,3,random,support_fit_base,3,0.19383715175354252,0.36046574416270666,0.23223508116098635,0.3351194258416585,0.20933424099806963,0.0,0.0,0.0,13.030033376000835
105,20560715,test_view_ood,0,0.05,4,3,random,support_physics_lift,3,0.7128117780129498,0.8927570826687138,0.7322255981420523,0.8813550550087182,0.5095679434865177,0.0,0.0,-267.93101649173894,-219.68820403259875
105,20560715,test_view_ood,0,0.05,4,3,random,union_physics_lift,3,0.6304949441114543,0.7770225954627087,0.4386598247595896,0.9129527217698362,0.6608221247574546,0.0,0.0,-225.44165631850376,-182.77001384087635
105,20560715,test_view_ood,0,0.05,4,3,random,union_support_fit_direct,3,0.223046963222323,0.37855959750715024,0.20311435195943803,0.3970471202252801,0.29309301970247786,0.0,0.0,-15.178638268887292,0.0
105,20560715,test_view_ood,0,0.05,6,5,adaptive_energy,learned_query_correction,3,0.14799342924020772,0.28019258703862565,0.16768557960320218,0.27303306533956,0.24457534438737596,5.108748787801857e-10,0.022536185184200922,0.34947851442142513,-2.2175811000686076
105,20560715,test_view_ood,0,0.05,6,5,adaptive_energy,numeric_query_null_update,3,0.16331748537650195,0.39621469977493645,0.1676855796232922,0.17814623706220942,0.0009536100602462835,1.0686021726426324e-16,0.14133525571207958,-9.805907901682621,-12.808593861438347
105,20560715,test_view_ood,0,0.05,6,5,adaptive_energy,support_fit_base,3,0.1484752745920462,0.27907063596547615,0.1676855796232922,0.2799988341978566,0.24859349315960788,0.0,0.0,0.0,-2.5643013430439634
105,20560715,test_view_ood,0,0.05,6,5,adaptive_energy,support_physics_lift,3,0.41491599878781144,0.5583734221428363,0.3313084314297974,0.6145128460279586,0.4791795003106858,0.0,0.0,-179.8853131145169,-186.64534153021498
105,20560715,test_view_ood,0,0.05,6,5,adaptive_energy,union_physics_lift,3,0.3633658562367689,0.4859110134422508,0.3193435006952653,0.3876511539135616,0.23504397905622496,0.0,0.0,-145.11170151334002,-151.031848050548
105,20560715,test_view_ood,0,0.05,6,5,adaptive_energy,union_support_fit_direct,3,0.14480283603099617,0.25715990390856885,0.18206239327808185,0.22942179911638852,0.21528361402431062,0.0,0.0,2.330327179741122,0.0
105,20560715,test_view_ood,0,0.05,6,5,fixed,learned_query_correction,3,0.14799342924020772,0.28019258703862565,0.16768557960320218,0.27303306533956,0.24457534438737596,5.108748787801857e-10,0.022536185184200922,0.34947851442142513,-2.2175811000686076
105,20560715,test_view_ood,0,0.05,6,5,fixed,numeric_query_null_update,3,0.16331748537650195,0.39621469977493645,0.1676855796232922,0.17814623706220942,0.0009536100602462835,1.0686021726426324e-16,0.14133525571207958,-9.805907901682621,-12.808593861438347
105,20560715,test_view_ood,0,0.05,6,5,fixed,support_fit_base,3,0.1484752745920462,0.27907063596547615,0.1676855796232922,0.2799988341978566,0.24859349315960788,0.0,0.0,0.0,-2.5643013430439634
105,20560715,test_view_ood,0,0.05,6,5,fixed,support_physics_lift,3,0.41491599878781144,0.5583734221428363,0.3313084314297974,0.6145128460279586,0.4791795003106858,0.0,0.0,-179.8853131145169,-186.64534153021498
105,20560715,test_view_ood,0,0.05,6,5,fixed,union_physics_lift,3,0.3633658562367689,0.4859110134422508,0.3193435006952653,0.3876511539135616,0.23504397905622496,0.0,0.0,-145.11170151334002,-151.031848050548
105,20560715,test_view_ood,0,0.05,6,5,fixed,union_support_fit_direct,3,0.14480283603099617,0.25715990390856885,0.18206239327808185,0.22942179911638852,0.21528361402431062,0.0,0.0,2.330327179741122,0.0
105,20560715,test_view_ood,0,0.05,6,5,max_gap,learned_query_correction,3,0.1484752745920462,0.27907063596547615,0.1676855796232922,0.2799988341978566,0.11323299119493553,0.0,0.0,0.0,4.653756806580991
105,20560715,test_view_ood,0,0.05,6,5,max_gap,numeric_query_null_update,3,0.17666871479317345,0.41854440179070557,0.16768557962329222,0.3242591249680071,0.001674057556071561,6.634894980982315e-17,0.09141224290126988,-19.14787154450943,-13.480880807487445
105,20560715,test_view_ood,0,0.05,6,5,max_gap,support_fit_base,3,0.1484752745920462,0.27907063596547615,0.1676855796232922,0.2799988341978566,0.11323299119493553,0.0,0.0,0.0,4.653756806580991
105,20560715,test_view_ood,0,0.05,6,5,max_gap,support_physics_lift,3,0.41491599878781144,0.5583734221428363,0.3313084314297974,0.6145128460279586,0.22304613252567795,0.0,0.0,-179.8853131145169,-166.6361518997471
