source_index,sample_seed,source_split,family_id,noise_level,total_budget,method,classical_champion,ridge_relative,model_seed_count,field_rel_l2,gradient_rel_l2,observed_reprojection_rel_l2,audit_reprojection_rel_l2,improvement_vs_classical_pct
210,20660723,test_family_ood,2,0.02,6,ridge_unet,ridge,1e-06,3,0.5851589441299438,0.770728349685669,0.34485990802447003,0.7112602790196737,3.4715706179368517
210,20660723,test_family_ood,2,0.02,6,unet,ridge,1e-06,3,0.7727519075075785,0.9495754837989807,0.603334387143453,0.8745442032814026,-27.47396016406866
210,20660723,test_family_ood,2,0.02,8,fno,ridge,1e-05,3,0.7358269095420837,0.931006113688151,0.5684597492218018,0.8807958165804545,-39.01294952258585
210,20660723,test_family_ood,2,0.02,8,physics_lift,ridge,1e-05,3,0.77555251121521,0.9397779703140259,0.6254615187644958,0.910273551940918,-46.51793879182825
210,20660723,test_family_ood,2,0.02,8,ridge,ridge,1e-05,3,0.5293225646018982,0.6910690665245056,0.3243032395839691,0.7181851863861084,0.0
210,20660723,test_family_ood,2,0.02,8,ridge_fno,ridge,1e-05,3,0.5001611709594727,0.6754500269889832,0.27316715319951373,0.6962293187777201,5.509191482192459
210,20660723,test_family_ood,2,0.02,8,ridge_unet,ridge,1e-05,3,0.5150429407755533,0.6905040939648946,0.29845460255940753,0.6968387762705485,2.6977168141429018
210,20660723,test_family_ood,2,0.02,8,unet,ridge,1e-05,3,0.746269961198171,0.9333881338437399,0.5681255459785461,0.8798267841339111,-40.98585836011514
211,20660724,test_family_ood,2,0.05,4,fno,ridge,1e-06,3,0.8561405738194784,0.9721994400024414,0.6058340072631836,0.8744376500447592,-13.84743770801799
211,20660724,test_family_ood,2,0.05,4,physics_lift,ridge,1e-06,3,0.8857962489128113,0.9972827434539795,0.8183455467224121,0.9188263416290283,-17.790975400445344
211,20660724,test_family_ood,2,0.05,4,ridge,ridge,1e-06,3,0.7520068883895874,0.8805516362190247,0.40205785632133484,0.8383083939552307,0.0
211,20660724,test_family_ood,2,0.05,4,ridge_fno,ridge,1e-06,3,0.7183039983113607,0.8692986369132996,0.3002631763617198,0.8084923227628072,4.48172624460345
211,20660724,test_family_ood,2,0.05,4,ridge_unet,ridge,1e-06,3,0.7323557535807291,0.8779541651407877,0.3459178109963735,0.8153249224026998,2.6131588835462325
211,20660724,test_family_ood,2,0.05,4,unet,ridge,1e-06,3,0.8530813058217367,0.9832023779551188,0.6957541704177856,0.9055396517117819,-13.44062388157964
211,20660724,test_family_ood,2,0.05,6,fno,ridge,1e-06,3,0.813670814037323,0.966751495997111,0.6093666156133016,0.8984642227490743,-28.406304086041406
211,20660724,test_family_ood,2,0.05,6,physics_lift,ridge,1e-06,3,0.830622136592865,0.9702314734458923,0.6619224548339844,0.9075288772583008,-31.08141131758207
211,20660724,test_family_ood,2,0.05,6,ridge,ridge,1e-06,3,0.6336688995361328,0.7802038192749023,0.3898437023162842,0.726896345615387,0.0
211,20660724,test_family_ood,2,0.05,6,ridge_fno,ridge,1e-06,3,0.6028260588645935,0.7651506662368774,0.3218856453895569,0.700200359026591,4.86734329143637
211,20660724,test_family_ood,2,0.05,6,ridge_unet,ridge,1e-06,3,0.6208020647366842,0.7795121471087137,0.35874586304028827,0.7071434060732523,2.030529636036628
211,20660724,test_family_ood,2,0.05,6,unet,ridge,1e-06,3,0.8151076634724935,0.9657324552536011,0.618860642115275,0.9026822447776794,-28.633054907522478
211,20660724,test_family_ood,2,0.05,8,fno,ridge,1e-05,3,0.7799113790194193,0.9471001625061035,0.5941563447316488,0.9048635562260946,-41.88015977051112
211,20660724,test_family_ood,2,0.05,8,physics_lift,ridge,1e-05,3,0.8060134649276733,0.9527319669723511,0.6445298790931702,0.9177809357643127,-46.62860711802664
211,20660724,test_family_ood,2,0.05,8,ridge,ridge,1e-05,3,0.5496972799301147,0.6885910034179688,0.32790622115135193,0.6839056611061096,0.0
211,20660724,test_family_ood,2,0.05,8,ridge_fno,ridge,1e-05,3,0.5307163596153259,0.6736893653869629,0.29270025094350177,0.6639112830162048,3.452976939810837
211,20660724,test_family_ood,2,0.05,8,ridge_unet,ridge,1e-05,3,0.5448089043299357,0.6884603699048361,0.3164578278859456,0.6720831592877706,0.8892850262587478
211,20660724,test_family_ood,2,0.05,8,unet,ridge,1e-05,3,0.7893879612286886,0.9482020934422811,0.5972356001536051,0.9139927824338278,-43.604123587551804
212,20660725,test_family_ood,2,0.02,4,fno,ridge,1e-06,3,0.8431393504142761,0.9628662864367167,0.5725013216336569,0.8424087961514791,-15.65782137622468
212,20660725,test_family_ood,2,0.02,4,physics_lift,ridge,1e-06,3,0.8866718411445618,0.9926400184631348,0.8211756944656372,0.9327372312545776,-21.629400136563262
212,20660725,test_family_ood,2,0.02,4,ridge,ridge,1e-06,3,0.7289946675300598,0.870746910572052,0.3714260458946228,0.8048911094665527,0.0
212,20660725,test_family_ood,2,0.02,4,ridge_fno,ridge,1e-06,3,0.7008920311927795,0.8564054568608602,0.2850804626941681,0.7644989093144735,3.8549851719022246
212,20660725,test_family_ood,2,0.02,4,ridge_unet,ridge,1e-06,3,0.719257652759552,0.8686327536900839,0.32676710685094196,0.7793518304824829,1.3356770912309799
212,20660725,test_family_ood,2,0.02,4,unet,ridge,1e-06,3,0.835264245669047,0.9748260974884033,0.6480506459871928,0.8506464958190918,-14.577552192377246
212,20660725,test_family_ood,2,0.02,6,fno,ridge,1e-06,3,0.7979834079742432,0.9510790904362997,0.5839778780937195,0.8495525320370992,-29.58090339815573
212,20660725,test_family_ood,2,0.02,6,physics_lift,ridge,1e-06,3,0.8260437250137329,0.9583662748336792,0.6542830467224121,0.9137840270996094,-34.13749091022159
212,20660725,test_family_ood,2,0.02,6,ridge,ridge,1e-06,3,0.6158186793327332,0.7749058604240417,0.3678849935531616,0.6333934664726257,0.0
212,20660725,test_family_ood,2,0.02,6,ridge_fno,ridge,1e-06,3,0.5977256894111633,0.7595276633898417,0.3218781650066376,0.6021700700124105,2.938038505286167
212,20660725,test_family_ood,2,0.02,6,ridge_unet,ridge,1e-06,3,0.6176670988400778,0.7751559217770895,0.3583363890647888,0.6184643109639486,-0.3001564534132688
212,20660725,test_family_ood,2,0.02,6,unet,ridge,1e-06,3,0.8049669663111368,0.9546148180961609,0.6014059980710348,0.8584435979525248,-30.71493173657011
212,20660725,test_family_ood,2,0.02,8,fno,ridge,1e-05,3,0.7657643953959147,0.9297712842623392,0.5884166359901428,0.8528966705004374,-44.71942581100614
212,20660725,test_family_ood,2,0.02,8,physics_lift,ridge,1e-05,3,0.8032081723213196,0.9396331906318665,0.6427171230316162,0.9171932339668274,-51.795808480941155
212,20660725,test_family_ood,2,0.02,8,ridge,ridge,1e-05,3,0.5291372537612915,0.6877801418304443,0.30562540888786316,0.5946919918060303,0.0
212,20660725,test_family_ood,2,0.02,8,ridge_fno,ridge,1e-05,3,0.5238235195477804,0.6729761958122253,0.29036299387613934,0.5717924237251282,1.0042260634134597
212,20660725,test_family_ood,2,0.02,8,ridge_unet,ridge,1e-05,3,0.5396827856699625,0.6902928352355957,0.3146260380744934,0.5788182616233826,-1.9929671996613028
212,20660725,test_family_ood,2,0.02,8,unet,ridge,1e-05,3,0.7778461972872416,0.933355450630188,0.5894220272699991,0.8567431569099426,-47.00272788535876
213,20660726,test_family_ood,2,0.05,4,fno,ridge,1e-06,3,0.7562916477521261,0.9445429841677347,0.5754410227139791,0.7918117642402649,-11.27035869274995
213,20660726,test_family_ood,2,0.05,4,physics_lift,ridge,1e-06,3,0.8300069570541382,0.9910933971405029,0.8030644655227661,0.9039309620857239,-22.115816171422722
213,20660726,test_family_ood,2,0.05,4,ridge,ridge,1e-06,3,0.6796883344650269,0.8394051194190979,0.3884682357311249,0.8069173693656921,0.0
213,20660726,test_family_ood,2,0.05,4,ridge_fno,ridge,1e-06,3,0.6284321347872416,0.8220441540082296,0.26546045144399005,0.7606040636698405,7.5411327631587
213,20660726,test_family_ood,2,0.05,4,ridge_unet,ridge,1e-06,3,0.643336812655131,0.8352585434913635,0.30623142917950946,0.7652502258618673,5.348263309308393
213,20660726,test_family_ood,2,0.05,4,unet,ridge,1e-06,3,0.7638366023699442,0.9580171306927999,0.6366472840309143,0.8399763305981954,-12.380419618504343
213,20660726,test_family_ood,2,0.05,6,fno,ridge,1e-06,3,0.7142102320988973,0.93011873960495,0.5647403200467428,0.7997158964474996,-33.928181763012105
213,20660726,test_family_ood,2,0.05,6,physics_lift,ridge,1e-06,3,0.7529277801513672,0.9424912333488464,0.6298151612281799,0.865883469581604,-41.18846813239593
213,20660726,test_family_ood,2,0.05,6,ridge,ridge,1e-06,3,0.5332785248756409,0.7008785605430603,0.3770727515220642,0.588057279586792,0.0
213,20660726,test_family_ood,2,0.05,6,ridge_fno,ridge,1e-06,3,0.48021111885706586,0.6774085164070129,0.29362263282140094,0.5337255398432413,9.951161268091697
213,20660726,test_family_ood,2,0.05,6,ridge_unet,ridge,1e-06,3,0.5008134543895721,0.6969459056854248,0.3257274925708771,0.5520307421684265,6.087826336824386
213,20660726,test_family_ood,2,0.05,6,unet,ridge,1e-06,3,0.7170233329137167,0.9244927366574606,0.5802719990412394,0.8047260443369547,-34.45569237587056
213,20660726,test_family_ood,2,0.05,8,fno,ridge,1e-05,3,0.6735772887865702,0.8996230165163676,0.5453973809878031,0.8115793466567993,-52.66170837295574
213,20660726,test_family_ood,2,0.05,8,physics_lift,ridge,1e-05,3,0.7210331559181213,0.9167098999023438,0.6132622361183167,0.8811516165733337,-63.417257690336875
213,20660726,test_family_ood,2,0.05,8,ridge,ridge,1e-05,3,0.4412221610546112,0.5946605801582336,0.3074089288711548,0.5509952902793884,0.0
213,20660726,test_family_ood,2,0.05,8,ridge_fno,ridge,1e-05,3,0.39896589517593384,0.5737930734952291,0.2500039090712865,0.5066223740577698,9.577095080079497
213,20660726,test_family_ood,2,0.05,8,ridge_unet,ridge,1e-05,3,0.4150565067927043,0.5939047932624817,0.2709600826104482,0.511851946512858,5.930267464196806
213,20660726,test_family_ood,2,0.05,8,unet,ridge,1e-05,3,0.6783226728439331,0.9013867576917013,0.5484235684076945,0.8065871795018514,-53.73721737413774
214,20660727,test_family_ood,2,0.02,4,fno,ridge,1e-06,3,0.814924160639445,0.955061674118042,0.5952664812405905,0.7848962744077047,-16.957660198687318
214,20660727,test_family_ood,2,0.02,4,physics_lift,ridge,1e-06,3,0.875106692314148,0.9924905300140381,0.8362464308738708,0.9208886027336121,-25.59503828792556
214,20660727,test_family_ood,2,0.02,4,ridge,ridge,1e-06,3,0.6967685222625732,0.8608137965202332,0.34941205382347107,0.7814147472381592,0.0
214,20660727,test_family_ood,2,0.02,4,ridge_fno,ridge,1e-06,3,0.6631621321042379,0.8450002074241638,0.2476391146580378,0.7282304565111796,4.823178585789035
214,20660727,test_family_ood,2,0.02,4,ridge_unet,ridge,1e-06,3,0.685237467288971,0.8596282402674357,0.29415549834569293,0.7462406953175863,1.6549333968391202
214,20660727,test_family_ood,2,0.02,4,unet,ridge,1e-06,3,0.8095746040344238,0.9703337550163269,0.6576319932937622,0.8221136530240377,-16.18989351088658
214,20660727,test_family_ood,2,0.02,6,fno,ridge,1e-06,3,0.77902619043986,0.9444199005762736,0.5850554903348287,0.8609482645988464,-32.2600380254459
214,20660727,test_family_ood,2,0.02,6,physics_lift,ridge,1e-06,3,0.8093194961547852,0.9533911347389221,0.6575173735618591,0.9253170490264893,-37.403117699705724
214,20660727,test_family_ood,2,0.02,6,ridge,ridge,1e-06,3,0.589011013507843,0.7619463801383972,0.37371429800987244,0.6403013467788696,0.0
214,20660727,test_family_ood,2,0.02,6,ridge_fno,ridge,1e-06,3,0.5702313979466757,0.7450800140698751,0.330229252576828,0.6107824643452963,3.188330121247462
214,20660727,test_family_ood,2,0.02,6,ridge_unet,ridge,1e-06,3,0.5918285250663757,0.7621100346247355,0.3632638653119405,0.6262003183364868,-0.4783461588856037
214,20660727,test_family_ood,2,0.02,6,unet,ridge,1e-06,3,0.7841184337933859,0.9472568035125732,0.6036327282587687,0.8786514401435852,-33.12457930510558
214,20660727,test_family_ood,2,0.02,8,fno,ridge,1e-05,3,0.7403199871381124,0.9218870401382446,0.5794710914293925,0.8445054491360983,-50.18580904154013
214,20660727,test_family_ood,2,0.02,8,physics_lift,ridge,1e-05,3,0.7832871675491333,0.9339696168899536,0.632232129573822,0.9175127148628235,-58.902392227683954
214,20660727,test_family_ood,2,0.02,8,ridge,ridge,1e-05,3,0.49293604493141174,0.6638161540031433,0.2957727313041687,0.5873987078666687,0.0
214,20660727,test_family_ood,2,0.02,8,ridge_fno,ridge,1e-05,3,0.4917629659175873,0.6475066145261129,0.28612672289212543,0.5696499546368917,0.23797793362530592
214,20660727,test_family_ood,2,0.02,8,ridge_unet,ridge,1e-05,3,0.5096171895662943,0.6659026940663656,0.31113160649935406,0.5811495979626974,-3.3840383162018153
214,20660727,test_family_ood,2,0.02,8,unet,ridge,1e-05,3,0.7551592389742533,0.9262882669766744,0.5801803668340048,0.8677217761675516,-53.19618979756208
215,20660728,test_family_ood,2,0.05,4,fno,ridge,1e-06,3,0.7479984760284424,0.93972776333491,0.5886443853378296,0.7675082882245382,-16.260794532406358
215,20660728,test_family_ood,2,0.05,4,physics_lift,ridge,1e-06,3,0.8252511620521545,0.9857171177864075,0.8065198659896851,0.8786178231239319,-28.268116665674683
215,20660728,test_family_ood,2,0.05,4,ridge,ridge,1e-06,3,0.643379807472229,0.8309276103973389,0.34227004647254944,0.7452449798583984,0.0
215,20660728,test_family_ood,2,0.05,4,ridge_fno,ridge,1e-06,3,0.5993083715438843,0.8126896222432455,0.2229736844698588,0.6966252326965332,6.849987428332298
215,20660728,test_family_ood,2,0.05,4,ridge_unet,ridge,1e-06,3,0.6202511390050253,0.8289393583933512,0.2701401611169179,0.7142781416575114,3.5948701215908394
215,20660728,test_family_ood,2,0.05,4,unet,ridge,1e-06,3,0.7436213890711466,0.9479947288831075,0.6055602232615153,0.8199012875556946,-15.58046746797982
215,20660728,test_family_ood,2,0.05,6,fno,ridge,1e-06,3,0.7131667733192444,0.9258303840955099,0.5743565360705057,0.8379939198493958,-33.624382117361854
215,20660728,test_family_ood,2,0.05,6,physics_lift,ridge,1e-06,3,0.7497673034667969,0.939395546913147,0.6503048539161682,0.9034556746482849,-40.48213742663567
215,20660728,test_family_ood,2,0.05,6,ridge,ridge,1e-06,3,0.5337100625038147,0.7260724306106567,0.3583242893218994,0.6442142128944397,0.0
215,20660728,test_family_ood,2,0.05,6,ridge_fno,ridge,1e-06,3,0.5064473350842794,0.7080716093381246,0.3049338658650716,0.6149893601735433,5.108153159336279
215,20660728,test_family_ood,2,0.05,6,ridge_unet,ridge,1e-06,3,0.527655820051829,0.7258648872375488,0.33652348319689435,0.6315244634946188,1.13436917857082
215,20660728,test_family_ood,2,0.05,6,unet,ridge,1e-06,3,0.713607907295227,0.9237847526868185,0.578868051369985,0.8801265358924866,-33.70703635361746
215,20660728,test_family_ood,2,0.05,8,fno,ridge,1e-05,3,0.6753943959871928,0.8989345828692118,0.5466914375623068,0.825143575668335,-44.499962529235745
215,20660728,test_family_ood,2,0.05,8,physics_lift,ridge,1e-05,3,0.7259928584098816,0.9169940948486328,0.6119239330291748,0.9029516577720642,-55.32545348318096
215,20660728,test_family_ood,2,0.05,8,ridge,ridge,1e-05,3,0.46740108728408813,0.6556626558303833,0.29877015948295593,0.6334243416786194,0.0
215,20660728,test_family_ood,2,0.05,8,ridge_fno,ridge,1e-05,3,0.4537372291088104,0.6414263447125753,0.27109332879384357,0.6142997543017069,2.9233689323755327
215,20660728,test_family_ood,2,0.05,8,ridge_unet,ridge,1e-05,3,0.468026727437973,0.6586082975069681,0.2915397783120473,0.6216332912445068,-0.13385509167702958
215,20660728,test_family_ood,2,0.05,8,unet,ridge,1e-05,3,0.6827423572540283,0.9004606604576111,0.5411090850830078,0.8575338919957479,-46.07205156940387
216,20660729,test_family_ood,2,0.02,4,fno,ridge,1e-06,3,0.7934336264928182,0.9521150986353556,0.5756057103474935,0.7445415258407593,-13.858170662377887
216,20660729,test_family_ood,2,0.02,4,physics_lift,ridge,1e-06,3,0.8637832403182983,0.9916748404502869,0.8126178979873657,0.8507798910140991,-23.95337972525758
216,20660729,test_family_ood,2,0.02,4,ridge,ridge,1e-06,3,0.6968613862991333,0.8629990220069885,0.3525162637233734,0.7659002542495728,0.0
216,20660729,test_family_ood,2,0.02,4,ridge_fno,ridge,1e-06,3,0.6576910018920898,0.8473837773005167,0.24461422363917032,0.7048865556716919,5.620972144117776
216,20660729,test_family_ood,2,0.02,4,ridge_unet,ridge,1e-06,3,0.6810124715169271,0.8618539969126383,0.2946961025396983,0.7219338615735372,2.2743281653692033
216,20660729,test_family_ood,2,0.02,4,unet,ridge,1e-06,3,0.7962578932444254,0.9680827856063843,0.6436922152837118,0.7747618158658346,-14.263454526160643
216,20660729,test_family_ood,2,0.02,6,fno,ridge,1e-06,3,0.7546556194623312,0.9420065681139628,0.5801564256350199,0.7513752182324728,-35.33794435800527
216,20660729,test_family_ood,2,0.02,6,physics_lift,ridge,1e-06,3,0.7908881902694702,0.9516111612319946,0.6530140042304993,0.8307355642318726,-41.83579784955055
216,20660729,test_family_ood,2,0.02,6,ridge,ridge,1e-06,3,0.5576083064079285,0.7331753969192505,0.36374717950820923,0.6068191528320312,0.0
216,20660729,test_family_ood,2,0.02,6,ridge_fno,ridge,1e-06,3,0.5346274971961975,0.714275062084198,0.315570205450058,0.5770617723464966,4.121317589354151
216,20660729,test_family_ood,2,0.02,6,ridge_unet,ridge,1e-06,3,0.5578479170799255,0.7336814204851786,0.3487037718296051,0.5890090664227804,-0.04297114466249522
216,20660729,test_family_ood,2,0.02,6,unet,ridge,1e-06,3,0.759884774684906,0.9436555703481039,0.5984929998715719,0.7761120994885763,-36.275727235784
216,20660729,test_family_ood,2,0.02,8,fno,ridge,1e-05,3,0.7135365605354309,0.9162531097730001,0.5654029647509257,0.7537903189659119,-47.25926498148484
216,20660729,test_family_ood,2,0.02,8,physics_lift,ridge,1e-05,3,0.7662206292152405,0.9302545189857483,0.6306560635566711,0.8550170660018921,-58.13217277501159
216,20660729,test_family_ood,2,0.02,8,ridge,ridge,1e-05,3,0.48454442620277405,0.6625698804855347,0.295195609331131,0.5713492035865784,0.0
216,20660729,test_family_ood,2,0.02,8,ridge_fno,ridge,1e-05,3,0.4759248197078705,0.6471826235453287,0.27669833103815716,0.5489266316095988,1.7789094309545537
216,20660729,test_family_ood,2,0.02,8,ridge_unet,ridge,1e-05,3,0.49368638793627423,0.6657756169637045,0.30063675840695697,0.5589734315872192,-1.886712804669748
216,20660729,test_family_ood,2,0.02,8,unet,ridge,1e-05,3,0.7278955777486166,0.9218268791834513,0.5693492293357849,0.7828499873479208,-50.22267069552498
217,20660730,test_family_ood,2,0.05,4,fno,ridge,1e-06,3,0.7409306963284811,0.9399353265762329,0.5518129467964172,0.8153204520543417,-8.468874841424398
217,20660730,test_family_ood,2,0.05,4,physics_lift,ridge,1e-06,3,0.8240376114845276,0.9891517758369446,0.7895597815513611,0.8800565600395203,-20.635348201450324
217,20660730,test_family_ood,2,0.05,4,ridge,ridge,1e-06,3,0.6830813884735107,0.8356941938400269,0.41060689091682434,0.8080225586891174,0.0
217,20660730,test_family_ood,2,0.05,4,ridge_fno,ridge,1e-06,3,0.6222873131434122,0.8184753656387329,0.28924315174420673,0.7629547913869222,8.89997536982623
217,20660730,test_family_ood,2,0.05,4,ridge_unet,ridge,1e-06,3,0.6329015890757242,0.8286351760228475,0.32212404410044354,0.7679910262425741,7.346093780984186
217,20660730,test_family_ood,2,0.05,4,unet,ridge,1e-06,3,0.7572797735532125,0.9586871067682902,0.6293742259343466,0.8493601282437643,-10.862305185243743
217,20660730,test_family_ood,2,0.05,6,fno,ridge,1e-06,3,0.6758557558059692,0.9097920060157776,0.5548191666603088,0.7611552278200785,-32.577712566361
217,20660730,test_family_ood,2,0.05,6,physics_lift,ridge,1e-06,3,0.7279287576675415,0.9251485466957092,0.6215349435806274,0.8218975067138672,-42.792494957358166
217,20660730,test_family_ood,2,0.05,6,ridge,ridge,1e-06,3,0.5097808241844177,0.6746634840965271,0.3761478066444397,0.5356166958808899,0.0
217,20660730,test_family_ood,2,0.05,6,ridge_fno,ridge,1e-06,3,0.4420401652654012,0.648359994093577,0.2811306118965149,0.4709801475207011,13.288192828213928
217,20660730,test_family_ood,2,0.05,6,ridge_unet,ridge,1e-06,3,0.4641511042912801,0.6689536372820536,0.3186244269212087,0.4944533209005992,8.950850586828105
217,20660730,test_family_ood,2,0.05,6,unet,ridge,1e-06,3,0.6852883497873942,0.9098639289538065,0.5645643671353658,0.7545506159464518,-34.428035986528364
217,20660730,test_family_ood,2,0.05,8,fno,ridge,1e-05,3,0.6356984376907349,0.877778947353363,0.5313902497291565,0.8001529574394226,-53.35182714442081
217,20660730,test_family_ood,2,0.05,8,physics_lift,ridge,1e-05,3,0.6908684968948364,0.8975143432617188,0.6037561297416687,0.8595073223114014,-66.66069952947063
217,20660730,test_family_ood,2,0.05,8,ridge,ridge,1e-05,3,0.4145359396934509,0.5584594011306763,0.30010679364204407,0.505951464176178,0.0
217,20660730,test_family_ood,2,0.05,8,ridge_fno,ridge,1e-05,3,0.35504187146822613,0.5344842076301575,0.2207644780476888,0.4537913997968038,14.35196867829533
217,20660730,test_family_ood,2,0.05,8,ridge_unet,ridge,1e-05,3,0.3711530566215515,0.5542692343393961,0.24373137454191843,0.4618513286113739,10.465409369300133
217,20660730,test_family_ood,2,0.05,8,unet,ridge,1e-05,3,0.636555810769399,0.8827856580416361,0.5299399197101593,0.7719889481862386,-53.55865434480688
218,20660731,test_family_ood,2,0.02,4,fno,ridge,1e-06,3,0.6942699551582336,0.9166783690452576,0.567102332909902,0.7414592901865641,-11.426928219501926
218,20660731,test_family_ood,2,0.02,4,physics_lift,ridge,1e-06,3,0.8071579337120056,0.9791278839111328,0.8113282322883606,0.8548223972320557,-29.544896006644368
218,20660731,test_family_ood,2,0.02,4,ridge,ridge,1e-06,3,0.6230719685554504,0.8060895204544067,0.3372434377670288,0.7139905691146851,0.0
218,20660731,test_family_ood,2,0.02,4,ridge_fno,ridge,1e-06,3,0.56270831823349,0.7824137409528097,0.20285038153330484,0.6417088707288107,9.688070298173187
218,20660731,test_family_ood,2,0.02,4,ridge_unet,ridge,1e-06,3,0.5824270645777384,0.8005767862002054,0.24472148716449738,0.6568422913551331,6.523308065339415
218,20660731,test_family_ood,2,0.02,4,unet,ridge,1e-06,3,0.6996240615844727,0.9322486718495687,0.6170560916264852,0.7297709186871847,-12.286236083831556
218,20660731,test_family_ood,2,0.02,6,fno,ridge,1e-06,3,0.6522161960601807,0.8925412694613138,0.5398373206456503,0.7845576802889506,-35.39337416601175
218,20660731,test_family_ood,2,0.02,6,physics_lift,ridge,1e-06,3,0.7038213610649109,0.9122879505157471,0.6295644640922546,0.8461331129074097,-46.10607565453597
218,20660731,test_family_ood,2,0.02,6,ridge,ridge,1e-06,3,0.481719434261322,0.6713703274726868,0.35879096388816833,0.5779904127120972,0.0
218,20660731,test_family_ood,2,0.02,6,ridge_fno,ridge,1e-06,3,0.44168118635813397,0.6469072699546814,0.29921921094258624,0.5417246619860331,8.311528465630701
218,20660731,test_family_ood,2,0.02,6,ridge_unet,ridge,1e-06,3,0.46352426211039227,0.6697846055030823,0.331706424554189,0.5535499453544617,3.7771305986009955
218,20660731,test_family_ood,2,0.02,6,unet,ridge,1e-06,3,0.6582429011662801,0.8940523465474447,0.5590539773305258,0.7938622434933981,-36.64445616051928
218,20660731,test_family_ood,2,0.02,8,fno,ridge,1e-05,3,0.6051976482073466,0.8539056777954102,0.5254539549350739,0.7603071331977844,-57.99001518443606
218,20660731,test_family_ood,2,0.02,8,physics_lift,ridge,1e-05,3,0.6684149503707886,0.8801929950714111,0.5997396111488342,0.8554111123085022,-74.49322295183124
218,20660731,test_family_ood,2,0.02,8,ridge,ridge,1e-05,3,0.3830606937408447,0.5599523782730103,0.26327985525131226,0.5210254788398743,0.0
218,20660731,test_family_ood,2,0.02,8,ridge_fno,ridge,1e-05,3,0.3562382260958354,0.5398561557133993,0.22544251382350922,0.49216968814531964,7.002145634677352
218,20660731,test_family_ood,2,0.02,8,ridge_unet,ridge,1e-05,3,0.37291428446769714,0.5622385740280151,0.24611921111742655,0.5039195617039999,2.648773272463588
218,20660731,test_family_ood,2,0.02,8,unet,ridge,1e-05,3,0.6148190299669901,0.86211097240448,0.5279958248138428,0.8020440340042114,-60.50172727519097
219,20660732,test_family_ood,2,0.05,4,fno,ridge,1e-06,3,0.7387998302777609,0.9357198675473531,0.5834913849830627,0.7406831781069437,-13.924211458437092
219,20660732,test_family_ood,2,0.05,4,physics_lift,ridge,1e-06,3,0.8374143242835999,0.9906452298164368,0.8262680768966675,0.9071901440620422,-29.130736971239386
219,20660732,test_family_ood,2,0.05,4,ridge,ridge,1e-06,3,0.6485011577606201,0.8210555911064148,0.34734880924224854,0.7481833696365356,0.0
219,20660732,test_family_ood,2,0.05,4,ridge_fno,ridge,1e-06,3,0.5998165806134542,0.7995670437812805,0.22512607276439667,0.6826219161351522,7.50724598784166
219,20660732,test_family_ood,2,0.05,4,ridge_unet,ridge,1e-06,3,0.6189303000768026,0.8172149459520975,0.2646184762318929,0.7014449834823608,4.55987739264567
219,20660732,test_family_ood,2,0.05,4,unet,ridge,1e-06,3,0.7468424836794535,0.9479445020357767,0.6315453847249349,0.7990203301111857,-15.16440252138799
219,20660732,test_family_ood,2,0.05,6,fno,ridge,1e-06,3,0.7140870889027914,0.9254419207572937,0.569620410601298,0.8548784255981445,-36.129494365154265
219,20660732,test_family_ood,2,0.05,6,physics_lift,ridge,1e-06,3,0.7562987804412842,0.941021203994751,0.6503140330314636,0.92555832862854,-44.17649075358369
219,20660732,test_family_ood,2,0.05,6,ridge,ridge,1e-06,3,0.5245645642280579,0.700611412525177,0.37631136178970337,0.6020247936248779,0.0
219,20660732,test_family_ood,2,0.05,6,ridge_fno,ridge,1e-06,3,0.4890897274017334,0.6768792470296224,0.3180868625640869,0.5595605174700419,6.762720786994282
219,20660732,test_family_ood,2,0.05,6,ridge_unet,ridge,1e-06,3,0.5115670164426168,0.698424756526947,0.3487074673175812,0.5794716080029806,2.4777784607969697
219,20660732,test_family_ood,2,0.05,6,unet,ridge,1e-06,3,0.7191763520240784,0.9258156816164652,0.5871579647064209,0.8784365653991699,-37.09968249228531
219,20660732,test_family_ood,2,0.05,8,fno,ridge,1e-05,3,0.6642340819040934,0.8911332686742147,0.5395918091138204,0.8184158603350321,-55.4850759863967
219,20660732,test_family_ood,2,0.05,8,physics_lift,ridge,1e-05,3,0.7196359634399414,0.9131811857223511,0.608987033367157,0.9110154509544373,-68.45364534327814
219,20660732,test_family_ood,2,0.05,8,ridge,ridge,1e-05,3,0.42720118165016174,0.6008853316307068,0.28713881969451904,0.5482327938079834,0.0
219,20660732,test_family_ood,2,0.05,8,ridge_fno,ridge,1e-05,3,0.40829665462176007,0.580778161684672,0.25733758012453717,0.5193933447202047,4.425204760748649
219,20660732,test_family_ood,2,0.05,8,ridge_unet,ridge,1e-05,3,0.42529194553693134,0.6013055046399435,0.278246541817983,0.5348304311434428,0.4469173296410509
219,20660732,test_family_ood,2,0.05,8,unet,ridge,1e-05,3,0.6763814886411031,0.896692673365275,0.542412281036377,0.865422785282135,-58.32856220758624
220,20660733,test_family_ood,2,0.02,4,fno,ridge,1e-06,3,0.8206760287284851,0.957753578821818,0.5953769485155741,0.7718133926391602,-15.93051339062442
220,20660733,test_family_ood,2,0.02,4,physics_lift,ridge,1e-06,3,0.8748463988304138,0.9930062890052795,0.8197159767150879,0.9335596561431885,-23.58273984373405
