model_seed,variant_index,source_index,sample_seed,source_split,family_id,noise_level,total_budget,method,classical_champion,ridge_relative,inference_ms_per_sample,field_rel_l2,gradient_rel_l2,observed_reprojection_rel_l2,audit_reprojection_rel_l2,improvement_vs_classical_pct
20260722,524,174,20460735,test_iid,1,0.02,8,ridge_fno,ridge,1e-05,0.252768808422843,0.3355836868286133,0.5159645676612854,0.19583511352539062,0.41212254762649536,5.3989216623523735
20260722,525,175,20460736,test_iid,1,0.05,4,physics_lift,ridge,1e-06,0.0,0.6639675498008728,0.8461850881576538,0.60973060131073,0.4186401069164276,-62.2469653684813
20260722,525,175,20460736,test_iid,1,0.05,4,ridge,ridge,1e-06,0.0,0.40923264622688293,0.5692887902259827,0.2545577585697174,0.32561469078063965,0.0
20260722,525,175,20460736,test_iid,1,0.05,4,unet,ridge,1e-06,0.2855321072274819,0.4066208302974701,0.6300902962684631,0.16597361862659454,0.46531784534454346,0.638222769734368
20260722,525,175,20460736,test_iid,1,0.05,4,fno,ridge,1e-06,0.27537905852012856,0.3974352777004242,0.6020209193229675,0.242768794298172,0.5146478414535522,2.8828023949705437
20260722,525,175,20460736,test_iid,1,0.05,4,ridge_unet,ridge,1e-06,0.30663092750021154,0.33199721574783325,0.5419928431510925,0.15540558099746704,0.2890859544277191,18.873232913104594
20260722,525,175,20460736,test_iid,1,0.05,4,ridge_fno,ridge,1e-06,0.252768808422843,0.3211631774902344,0.5289041996002197,0.15233783423900604,0.2705581486225128,21.52063613409931
20260722,526,175,20460736,test_iid,1,0.05,6,physics_lift,ridge,1e-06,0.0,0.4670213758945465,0.6441309452056885,0.46034255623817444,0.46593645215034485,-98.6469989197427
20260722,526,175,20460736,test_iid,1,0.05,6,ridge,ridge,1e-06,0.0,0.2351011484861374,0.30567458271980286,0.2089655101299286,0.2701188027858734,0.0
20260722,526,175,20460736,test_iid,1,0.05,6,unet,ridge,1e-06,0.2855321072274819,0.3770424723625183,0.6028695702552795,0.36891454458236694,0.3429628610610962,-60.37457698091452
20260722,526,175,20460736,test_iid,1,0.05,6,fno,ridge,1e-06,0.27537905852012856,0.29754340648651123,0.512405276298523,0.2284594029188156,0.327882319688797,-26.55974179717379
20260722,526,175,20460736,test_iid,1,0.05,6,ridge_unet,ridge,1e-06,0.30663092750021154,0.17623871564865112,0.2831681966781616,0.14313794672489166,0.2339562326669693,25.03706732879133
20260722,526,175,20460736,test_iid,1,0.05,6,ridge_fno,ridge,1e-06,0.252768808422843,0.17696768045425415,0.28075525164604187,0.14162327349185944,0.22583194077014923,24.72700299678195
20260722,527,175,20460736,test_iid,1,0.05,8,physics_lift,ridge,1e-05,0.0,0.4572122097015381,0.6241059303283691,0.44452375173568726,0.5468392968177795,-101.23143201245824
20260722,527,175,20460736,test_iid,1,0.05,8,ridge,ridge,1e-05,0.0,0.22720715403556824,0.3156667649745941,0.19735212624073029,0.27204278111457825,0.0
20260722,527,175,20460736,test_iid,1,0.05,8,unet,ridge,1e-05,0.2855321072274819,0.3244619071483612,0.5511360168457031,0.3080499470233917,0.3796798884868622,-42.80444140290589
20260722,527,175,20460736,test_iid,1,0.05,8,fno,ridge,1e-05,0.27537905852012856,0.24084611237049103,0.4394932687282562,0.18888016045093536,0.35107553005218506,-6.0028736299067615
20260722,527,175,20460736,test_iid,1,0.05,8,ridge_unet,ridge,1e-05,0.30663092750021154,0.19411703944206238,0.3308473527431488,0.16430380940437317,0.23636819422245026,14.563852416451692
20260722,527,175,20460736,test_iid,1,0.05,8,ridge_fno,ridge,1e-05,0.252768808422843,0.17688106000423431,0.3020627200603485,0.14206640422344208,0.233658567070961,22.149872104482284
20260722,528,176,20460737,test_iid,0,0.02,4,physics_lift,ridge,1e-06,0.0,0.6520751714706421,0.7550194263458252,0.5318430662155151,0.5980245471000671,-85.21148083668655
20260722,528,176,20460737,test_iid,0,0.02,4,ridge,ridge,1e-06,0.0,0.3520705997943878,0.40951818227767944,0.29668670892715454,0.44115719199180603,0.0
20260722,528,176,20460737,test_iid,0,0.02,4,unet,ridge,1e-06,0.2855321072274819,0.3023666739463806,0.4624902606010437,0.19634854793548584,0.21685455739498138,14.117601945999905
20260722,528,176,20460737,test_iid,0,0.02,4,fno,ridge,1e-06,0.27537905852012856,0.4351862967014313,0.48487094044685364,0.18115641176700592,0.4184972047805786,-23.60767895852356
20260722,528,176,20460737,test_iid,0,0.02,4,ridge_unet,ridge,1e-06,0.30663092750021154,0.2230159193277359,0.3244382441043854,0.12554198503494263,0.3026695251464844,36.65590950839246
20260722,528,176,20460737,test_iid,0,0.02,4,ridge_fno,ridge,1e-06,0.252768808422843,0.20073698461055756,0.3038238286972046,0.151724711060524,0.28060731291770935,42.98388313928528
20260722,529,176,20460737,test_iid,0,0.02,6,physics_lift,ridge,1e-06,0.0,0.4447077810764313,0.5185904502868652,0.3868493139743805,0.5558242201805115,-105.15994851813272
20260722,529,176,20460737,test_iid,0,0.02,6,ridge,ridge,1e-06,0.0,0.2167614996433258,0.27272742986679077,0.1867915838956833,0.21385833621025085,0.0
20260722,529,176,20460737,test_iid,0,0.02,6,unet,ridge,1e-06,0.2855321072274819,0.3772713840007782,0.4807473123073578,0.2953929305076599,0.4472775459289551,-74.04907449931184
20260722,529,176,20460737,test_iid,0,0.02,6,fno,ridge,1e-06,0.27537905852012856,0.30715233087539673,0.36801326274871826,0.20968374609947205,0.3744828701019287,-41.70059322360713
20260722,529,176,20460737,test_iid,0,0.02,6,ridge_unet,ridge,1e-06,0.30663092750021154,0.129388228058815,0.2443731725215912,0.12167791277170181,0.14039817452430725,40.30848270005406
20260722,529,176,20460737,test_iid,0,0.02,6,ridge_fno,ridge,1e-06,0.252768808422843,0.15496304631233215,0.25887444615364075,0.1412842869758606,0.15460960566997528,28.50988456547678
20260722,530,176,20460737,test_iid,0,0.02,8,physics_lift,ridge,1e-05,0.0,0.4179295301437378,0.4734509587287903,0.376306414604187,0.6354472041130066,-94.29163069274433
20260722,530,176,20460737,test_iid,0,0.02,8,ridge,ridge,1e-05,0.0,0.21510423719882965,0.2591826319694519,0.18627780675888062,0.2181454598903656,0.0
20260722,530,176,20460737,test_iid,0,0.02,8,unet,ridge,1e-05,0.2855321072274819,0.2423887997865677,0.3371935784816742,0.18344733119010925,0.37527790665626526,-12.68434454984304
20260722,530,176,20460737,test_iid,0,0.02,8,fno,ridge,1e-05,0.27537905852012856,0.20323356986045837,0.2627728581428528,0.14204064011573792,0.3446474075317383,5.518565088675379
20260722,530,176,20460737,test_iid,0,0.02,8,ridge_unet,ridge,1e-05,0.30663092750021154,0.16386044025421143,0.2819961607456207,0.14851507544517517,0.17408724129199982,23.82277430314553
20260722,530,176,20460737,test_iid,0,0.02,8,ridge_fno,ridge,1e-05,0.252768808422843,0.14918674528598785,0.24098382890224457,0.13862329721450806,0.1571282297372818,30.644441397779214
20260722,531,177,20460738,test_iid,0,0.05,4,physics_lift,ridge,1e-06,0.0,0.5603359341621399,0.7278784513473511,0.4094117283821106,0.5478323101997375,-30.136847586313955
20260722,531,177,20460738,test_iid,0,0.05,4,ridge,ridge,1e-06,0.0,0.4305743873119354,0.4918067157268524,0.3813091814517975,0.44712188839912415,0.0
20260722,531,177,20460738,test_iid,0,0.05,4,unet,ridge,1e-06,0.2855321072274819,0.2950793504714966,0.47510790824890137,0.1803872287273407,0.26019516587257385,31.468438632872736
20260722,531,177,20460738,test_iid,0,0.05,4,fno,ridge,1e-06,0.27537905852012856,0.35074248909950256,0.4628833532333374,0.17268191277980804,0.3708174526691437,18.54079122323924
20260722,531,177,20460738,test_iid,0,0.05,4,ridge_unet,ridge,1e-06,0.30663092750021154,0.2251826971769333,0.3824809789657593,0.22282086312770844,0.2564593255519867,47.701790024432256
20260722,531,177,20460738,test_iid,0,0.05,4,ridge_fno,ridge,1e-06,0.252768808422843,0.22104766964912415,0.38464421033859253,0.2149800807237625,0.20028962194919586,48.662141510644524
20260722,532,177,20460738,test_iid,0,0.05,6,physics_lift,ridge,1e-06,0.0,0.3901069462299347,0.5119614005088806,0.36000266671180725,0.44002076983451843,-10.055404296127215
20260722,532,177,20460738,test_iid,0,0.05,6,ridge,ridge,1e-06,0.0,0.3544641435146332,0.4513215720653534,0.3271007239818573,0.3137030303478241,0.0
20260722,532,177,20460738,test_iid,0,0.05,6,unet,ridge,1e-06,0.2855321072274819,0.2737865447998047,0.4019335210323334,0.2313883900642395,0.29514509439468384,22.760440002380754
20260722,532,177,20460738,test_iid,0,0.05,6,fno,ridge,1e-06,0.27537905852012856,0.2239207774400711,0.32154709100723267,0.17572294175624847,0.21227319538593292,36.82836993886369
20260722,532,177,20460738,test_iid,0,0.05,6,ridge_unet,ridge,1e-06,0.30663092750021154,0.2123567909002304,0.37670284509658813,0.1994495689868927,0.17463339865207672,40.09075535961378
20260722,532,177,20460738,test_iid,0,0.05,6,ridge_fno,ridge,1e-06,0.252768808422843,0.1973533034324646,0.3896579444408417,0.19964061677455902,0.1904224157333374,44.32347896289809
20260722,533,177,20460738,test_iid,0,0.05,8,physics_lift,ridge,1e-05,0.0,0.39057523012161255,0.49755850434303284,0.36468201875686646,0.5348233580589294,-9.037308969842254
20260722,533,177,20460738,test_iid,0,0.05,8,ridge,ridge,1e-05,0.0,0.35820329189300537,0.49797308444976807,0.33135563135147095,0.32631638646125793,0.0
20260722,533,177,20460738,test_iid,0,0.05,8,unet,ridge,1e-05,0.2855321072274819,0.22665366530418396,0.3381429612636566,0.18257762491703033,0.25905129313468933,36.72485138069244
20260722,533,177,20460738,test_iid,0,0.05,8,fno,ridge,1e-05,0.27537905852012856,0.19294621050357819,0.3022781014442444,0.15210486948490143,0.20641277730464935,46.13499795482835
20260722,533,177,20460738,test_iid,0,0.05,8,ridge_unet,ridge,1e-05,0.30663092750021154,0.23409973084926605,0.45769423246383667,0.21942436695098877,0.22918905317783356,34.64612521776108
20260722,533,177,20460738,test_iid,0,0.05,8,ridge_fno,ridge,1e-05,0.252768808422843,0.21652747690677643,0.4473196864128113,0.20893654227256775,0.21132124960422516,39.5517903359056
20260722,534,178,20460739,test_iid,0,0.02,4,physics_lift,ridge,1e-06,0.0,0.5762442946434021,0.751524806022644,0.4885740578174591,0.5909327864646912,-36.99017864674407
20260722,534,178,20460739,test_iid,0,0.02,4,ridge,ridge,1e-06,0.0,0.42064642906188965,0.4525236189365387,0.35110902786254883,0.41197270154953003,0.0
20260722,534,178,20460739,test_iid,0,0.02,4,unet,ridge,1e-06,0.2855321072274819,0.3240671753883362,0.5180489420890808,0.2260977029800415,0.2876749038696289,22.959722703152718
20260722,534,178,20460739,test_iid,0,0.02,4,fno,ridge,1e-06,0.27537905852012856,0.32417771220207214,0.47964707016944885,0.20747365057468414,0.34862828254699707,22.933444858840048
20260722,534,178,20460739,test_iid,0,0.02,4,ridge_unet,ridge,1e-06,0.30663092750021154,0.22415807843208313,0.3365861177444458,0.1840887814760208,0.23141200840473175,46.71104686839743
20260722,534,178,20460739,test_iid,0,0.02,4,ridge_fno,ridge,1e-06,0.252768808422843,0.20367886126041412,0.3347572088241577,0.17062468826770782,0.17911501228809357,51.57955774992145
20260722,535,178,20460739,test_iid,0,0.02,6,physics_lift,ridge,1e-06,0.0,0.4086918532848358,0.5376372933387756,0.3913833796977997,0.4765532910823822,-18.94340609124146
20260722,535,178,20460739,test_iid,0,0.02,6,ridge,ridge,1e-06,0.0,0.34360194206237793,0.37356677651405334,0.3093618154525757,0.32029634714126587,0.0
20260722,535,178,20460739,test_iid,0,0.02,6,unet,ridge,1e-06,0.2855321072274819,0.26369041204452515,0.41878950595855713,0.25061196088790894,0.2929626405239105,23.25700766939
20260722,535,178,20460739,test_iid,0,0.02,6,fno,ridge,1e-06,0.27537905852012856,0.2376336306333542,0.3728362023830414,0.21461321413516998,0.2223525047302246,30.84042854725126
20260722,535,178,20460739,test_iid,0,0.02,6,ridge_unet,ridge,1e-06,0.30663092750021154,0.18040624260902405,0.2856713533401489,0.17294941842556,0.20855745673179626,47.495569574880975
20260722,535,178,20460739,test_iid,0,0.02,6,ridge_fno,ridge,1e-06,0.252768808422843,0.17169934511184692,0.2929300367832184,0.17018502950668335,0.23045824468135834,50.02957664273717
20260722,536,178,20460739,test_iid,0,0.02,8,physics_lift,ridge,1e-05,0.0,0.416922003030777,0.524115800857544,0.39209938049316406,0.5750864148139954,-22.729079942909298
20260722,536,178,20460739,test_iid,0,0.02,8,ridge,ridge,1e-05,0.0,0.33970922231674194,0.3697921633720398,0.3161047697067261,0.314976304769516,0.0
20260722,536,178,20460739,test_iid,0,0.02,8,unet,ridge,1e-05,0.2855321072274819,0.23389381170272827,0.37196922302246094,0.2248390018939972,0.3014185130596161,31.14881894935452
20260722,536,178,20460739,test_iid,0,0.02,8,fno,ridge,1e-05,0.27537905852012856,0.19854986667633057,0.3221891224384308,0.18545621633529663,0.2325257807970047,41.552994845803774
20260722,536,178,20460739,test_iid,0,0.02,8,ridge_unet,ridge,1e-05,0.30663092750021154,0.19831496477127075,0.3163812756538391,0.19311703741550446,0.22739669680595398,41.62214277869094
20260722,536,178,20460739,test_iid,0,0.02,8,ridge_fno,ridge,1e-05,0.252768808422843,0.1741623878479004,0.28529196977615356,0.1757057011127472,0.2104736715555191,48.73192235976443
20260722,537,179,20460740,test_iid,0,0.05,4,physics_lift,ridge,1e-06,0.0,0.5615926384925842,0.7061927318572998,0.38382160663604736,0.5351065993309021,-64.23466061162976
20260722,537,179,20460740,test_iid,0,0.05,4,ridge,ridge,1e-06,0.0,0.34194526076316833,0.3849177360534668,0.2999247610569,0.358635812997818,0.0
20260722,537,179,20460740,test_iid,0,0.05,4,unet,ridge,1e-06,0.2855321072274819,0.2837297022342682,0.5381318926811218,0.2048337757587433,0.37582606077194214,17.02481806555876
20260722,537,179,20460740,test_iid,0,0.05,4,fno,ridge,1e-06,0.27537905852012856,0.38230156898498535,0.5197099447250366,0.19090163707733154,0.5136673450469971,-11.80197910379867
20260722,537,179,20460740,test_iid,0,0.05,4,ridge_unet,ridge,1e-06,0.30663092750021154,0.1511439085006714,0.2940739393234253,0.11496948450803757,0.19584178924560547,55.7988000290164
20260722,537,179,20460740,test_iid,0,0.05,4,ridge_fno,ridge,1e-06,0.252768808422843,0.16512273252010345,0.3041641414165497,0.1606082171201706,0.20585687458515167,51.71077027004485
20260722,538,179,20460740,test_iid,0,0.05,6,physics_lift,ridge,1e-06,0.0,0.42309316992759705,0.5230357646942139,0.36484548449516296,0.49794813990592957,-62.184456824414184
20260722,538,179,20460740,test_iid,0,0.05,6,ridge,ridge,1e-06,0.0,0.2608715891838074,0.3392748236656189,0.23139800131320953,0.23295047879219055,0.0
20260722,538,179,20460740,test_iid,0,0.05,6,unet,ridge,1e-06,0.2855321072274819,0.32530221343040466,0.4840509295463562,0.27801549434661865,0.5258010625839233,-24.698214339068244
20260722,538,179,20460740,test_iid,0,0.05,6,fno,ridge,1e-06,0.27537905852012856,0.23761098086833954,0.37104588747024536,0.1916072517633438,0.3528482913970947,8.916497341912343
20260722,538,179,20460740,test_iid,0,0.05,6,ridge_unet,ridge,1e-06,0.30663092750021154,0.12406685203313828,0.2934401333332062,0.11661119759082794,0.1189383864402771,52.44140903889443
20260722,538,179,20460740,test_iid,0,0.05,6,ridge_fno,ridge,1e-06,0.252768808422843,0.14034448564052582,0.3103802502155304,0.1398821771144867,0.13711431622505188,46.201697900455315
20260722,539,179,20460740,test_iid,0,0.05,8,physics_lift,ridge,1e-05,0.0,0.41302862763404846,0.5149908065795898,0.3716728687286377,0.5906451344490051,-64.33687317000778
20260722,539,179,20460740,test_iid,0,0.05,8,ridge,ridge,1e-05,0.0,0.2513304650783539,0.34537866711616516,0.22375373542308807,0.230617493391037,0.0
20260722,539,179,20460740,test_iid,0,0.05,8,unet,ridge,1e-05,0.2855321072274819,0.21403659880161285,0.3666955232620239,0.162673681974411,0.32979607582092285,14.838577673011525
20260722,539,179,20460740,test_iid,0,0.05,8,fno,ridge,1e-05,0.27537905852012856,0.21007150411605835,0.3565422296524048,0.176126167178154,0.3640771210193634,16.41621955749321
20260722,539,179,20460740,test_iid,0,0.05,8,ridge_unet,ridge,1e-05,0.30663092750021154,0.15468643605709076,0.3335859477519989,0.14595356583595276,0.1719786673784256,38.452970271928315
20260722,539,179,20460740,test_iid,0,0.05,8,ridge_fno,ridge,1e-05,0.252768808422843,0.14027422666549683,0.32389527559280396,0.1362639218568802,0.142682746052742,44.18733653231919
20260722,540,180,20460741,test_iid,1,0.02,4,physics_lift,ridge,1e-06,0.0,0.6399562358856201,0.8381174206733704,0.6274240016937256,0.5223367214202881,-85.45625706554661
20260722,540,180,20460741,test_iid,1,0.02,4,ridge,ridge,1e-06,0.0,0.3450712561607361,0.4612499475479126,0.23755855858325958,0.4991626739501953,0.0
20260722,540,180,20460741,test_iid,1,0.02,4,unet,ridge,1e-06,0.2855321072274819,0.3670150339603424,0.621955931186676,0.18049591779708862,0.6203553080558777,-6.35920187722654
20260722,540,180,20460741,test_iid,1,0.02,4,fno,ridge,1e-06,0.27537905852012856,0.39792394638061523,0.6511293053627014,0.2792185842990875,0.6150778532028198,-15.316456898718599
20260722,540,180,20460741,test_iid,1,0.02,4,ridge_unet,ridge,1e-06,0.30663092750021154,0.2560102641582489,0.44252264499664307,0.14529938995838165,0.46228015422821045,25.809449617195586
20260722,540,180,20460741,test_iid,1,0.02,4,ridge_fno,ridge,1e-06,0.252768808422843,0.2442672848701477,0.42292866110801697,0.12844961881637573,0.48825573921203613,29.212508863195843
20260722,541,180,20460741,test_iid,1,0.02,6,physics_lift,ridge,1e-06,0.0,0.49417370557785034,0.7152584195137024,0.45741233229637146,0.5377773642539978,-68.98109758031354
20260722,541,180,20460741,test_iid,1,0.02,6,ridge,ridge,1e-06,0.0,0.292443186044693,0.4097018837928772,0.21899089217185974,0.47061944007873535,0.0
20260722,541,180,20460741,test_iid,1,0.02,6,unet,ridge,1e-06,0.2855321072274819,0.40598705410957336,0.6848329305648804,0.3631669878959656,0.48244690895080566,-38.82595782113372
20260722,541,180,20460741,test_iid,1,0.02,6,fno,ridge,1e-06,0.27537905852012856,0.3546777367591858,0.632222056388855,0.2716151773929596,0.4493272602558136,-21.2809029870058
20260722,541,180,20460741,test_iid,1,0.02,6,ridge_unet,ridge,1e-06,0.30663092750021154,0.2192331850528717,0.3909366726875305,0.14123371243476868,0.4267677068710327,25.03392265066574
20260722,541,180,20460741,test_iid,1,0.02,6,ridge_fno,ridge,1e-06,0.252768808422843,0.21646292507648468,0.38357189297676086,0.13925598561763763,0.4491557478904724,25.981204074399848
20260722,542,180,20460741,test_iid,1,0.02,8,physics_lift,ridge,1e-05,0.0,0.49725106358528137,0.7104153633117676,0.451617568731308,0.6112790703773499,-74.73068293845917
20260722,542,180,20460741,test_iid,1,0.02,8,ridge,ridge,1e-05,0.0,0.28458142280578613,0.40073221921920776,0.21910133957862854,0.4498416483402252,0.0
20260722,542,180,20460741,test_iid,1,0.02,8,unet,ridge,1e-05,0.2855321072274819,0.3624750077724457,0.6423181295394897,0.3007318377494812,0.4809219539165497,-27.37128242539734
20260722,542,180,20460741,test_iid,1,0.02,8,fno,ridge,1e-05,0.27537905852012856,0.31733545660972595,0.5838264226913452,0.22513394057750702,0.4883556067943573,-11.509547419115219
20260722,542,180,20460741,test_iid,1,0.02,8,ridge_unet,ridge,1e-05,0.30663092750021154,0.22650468349456787,0.39705562591552734,0.16394588351249695,0.4175771474838257,20.40777600252878
20260722,542,180,20460741,test_iid,1,0.02,8,ridge_fno,ridge,1e-05,0.252768808422843,0.21249768137931824,0.3799015283584595,0.14249202609062195,0.42353782057762146,25.329742439093952
20260722,543,181,20460742,test_iid,1,0.05,4,physics_lift,ridge,1e-06,0.0,0.6316495537757874,0.8268515467643738,0.6245966553688049,0.5473001003265381,-81.28507673139347
20260722,543,181,20460742,test_iid,1,0.05,4,ridge,ridge,1e-06,0.0,0.348428875207901,0.43362680077552795,0.23893603682518005,0.41887369751930237,0.0
20260722,543,181,20460742,test_iid,1,0.05,4,unet,ridge,1e-06,0.2855321072274819,0.32986652851104736,0.5521771907806396,0.17779096961021423,0.4654519557952881,5.327442131690308
20260722,543,181,20460742,test_iid,1,0.05,4,fno,ridge,1e-06,0.27537905852012856,0.33919039368629456,0.5636463165283203,0.2682984173297882,0.459574431180954,2.6514683997035267
20260722,543,181,20460742,test_iid,1,0.05,4,ridge_unet,ridge,1e-06,0.30663092750021154,0.23272539675235748,0.3970574736595154,0.12334666401147842,0.33319342136383057,33.20720143707187
20260722,543,181,20460742,test_iid,1,0.05,4,ridge_fno,ridge,1e-06,0.252768808422843,0.2192443609237671,0.3811328113079071,0.11646150797605515,0.30329132080078125,37.07629403753669
20260722,544,181,20460742,test_iid,1,0.05,6,physics_lift,ridge,1e-06,0.0,0.4510499835014343,0.6402192711830139,0.4587618410587311,0.5577740669250488,-87.23170469692539
20260722,544,181,20460742,test_iid,1,0.05,6,ridge,ridge,1e-06,0.0,0.24090470373630524,0.28914907574653625,0.2001512050628662,0.3540698289871216,0.0
20260722,544,181,20460742,test_iid,1,0.05,6,unet,ridge,1e-06,0.2855321072274819,0.35838645696640015,0.597804069519043,0.3612591028213501,0.5204989910125732,-48.76689886396033
20260722,544,181,20460742,test_iid,1,0.05,6,fno,ridge,1e-06,0.27537905852012856,0.28638148307800293,0.5198367834091187,0.26308101415634155,0.41331183910369873,-18.877497465258248
20260722,544,181,20460742,test_iid,1,0.05,6,ridge_unet,ridge,1e-06,0.30663092750021154,0.14383912086486816,0.2585042715072632,0.11250748485326767,0.28902867436408997,40.292107777722066
20260722,544,181,20460742,test_iid,1,0.05,6,ridge_fno,ridge,1e-06,0.252768808422843,0.1430252492427826,0.2576063871383667,0.1101469174027443,0.2938639521598816,40.62994743359407
20260722,545,181,20460742,test_iid,1,0.05,8,physics_lift,ridge,1e-05,0.0,0.4507546126842499,0.6222065091133118,0.44915539026260376,0.6275296211242676,-90.82370865612825
20260722,545,181,20460742,test_iid,1,0.05,8,ridge,ridge,1e-05,0.0,0.23621520400047302,0.2895005941390991,0.20315700769424438,0.3522239327430725,0.0
20260722,545,181,20460742,test_iid,1,0.05,8,unet,ridge,1e-05,0.2855321072274819,0.3024917542934418,0.5425507426261902,0.2992755174636841,0.4434494078159332,-28.057698729907095
20260722,545,181,20460742,test_iid,1,0.05,8,fno,ridge,1e-05,0.27537905852012856,0.22834016382694244,0.43418917059898376,0.2109316736459732,0.3897295296192169,3.3338413616599674
20260722,545,181,20460742,test_iid,1,0.05,8,ridge_unet,ridge,1e-05,0.30663092750021154,0.15382003784179688,0.2864406108856201,0.1351165920495987,0.3096608519554138,34.88139830244049
20260722,545,181,20460742,test_iid,1,0.05,8,ridge_fno,ridge,1e-05,0.252768808422843,0.1362641602754593,0.2604251801967621,0.11394999176263809,0.2828361690044403,42.31355223196829
20260722,546,182,20460743,test_iid,1,0.02,4,physics_lift,ridge,1e-06,0.0,0.6910960674285889,0.9074547290802002,0.5857828855514526,0.8279988765716553,-34.11971339773742
20260722,546,182,20460743,test_iid,1,0.02,4,ridge,ridge,1e-06,0.0,0.5152829885482788,0.7561349868774414,0.2768808603286743,0.7219824194908142,0.0
20260722,546,182,20460743,test_iid,1,0.02,4,unet,ridge,1e-06,0.2855321072274819,0.4922012388706207,0.7970044016838074,0.1975395381450653,0.7583593726158142,4.479431727921418
20260722,546,182,20460743,test_iid,1,0.02,4,fno,ridge,1e-06,0.27537905852012856,0.497224360704422,0.7961858510971069,0.24968476593494415,0.6981887817382812,3.504603925446645
20260722,546,182,20460743,test_iid,1,0.02,4,ridge_unet,ridge,1e-06,0.30663092750021154,0.4456419050693512,0.7383041381835938,0.14486220479011536,0.6603343486785889,13.515114029864296
20260722,546,182,20460743,test_iid,1,0.02,4,ridge_fno,ridge,1e-06,0.252768808422843,0.43962952494621277,0.7288706302642822,0.1436433494091034,0.6566334962844849,14.681925327102268
20260722,547,182,20460743,test_iid,1,0.02,6,physics_lift,ridge,1e-06,0.0,0.567287027835846,0.8177865147590637,0.460957407951355,0.8281962871551514,-45.103260803163124
20260722,547,182,20460743,test_iid,1,0.02,6,ridge,ridge,1e-06,0.0,0.39095401763916016,0.6055104732513428,0.27683529257774353,0.5949302911758423,0.0
20260722,547,182,20460743,test_iid,1,0.02,6,unet,ridge,1e-06,0.2855321072274819,0.499587744474411,0.7975350618362427,0.36949244141578674,0.7919436693191528,-27.786829635611763
20260722,547,182,20460743,test_iid,1,0.02,6,fno,ridge,1e-06,0.27537905852012856,0.4634620249271393,0.7699698209762573,0.30093804001808167,0.7430108189582825,-18.546428484261433
20260722,547,182,20460743,test_iid,1,0.02,6,ridge_unet,ridge,1e-06,0.30663092750021154,0.3434624969959259,0.5950754284858704,0.20872722566127777,0.5730239152908325,12.147597543541847
20260722,547,182,20460743,test_iid,1,0.02,6,ridge_fno,ridge,1e-06,0.252768808422843,0.33309242129325867,0.5822468996047974,0.1944948136806488,0.559169352054596,14.800102757649151
20260722,548,182,20460743,test_iid,1,0.02,8,physics_lift,ridge,1e-05,0.0,0.5722376704216003,0.8090164661407471,0.47704166173934937,0.8537708520889282,-53.861865834134534
20260722,548,182,20460743,test_iid,1,0.02,8,ridge,ridge,1e-05,0.0,0.3719165027141571,0.5771278142929077,0.267095148563385,0.5763349533081055,0.0
20260722,548,182,20460743,test_iid,1,0.02,8,unet,ridge,1e-05,0.2855321072274819,0.46629324555397034,0.775579035282135,0.3561556935310364,0.7637647986412048,-25.37578788540458
20260722,548,182,20460743,test_iid,1,0.02,8,fno,ridge,1e-05,0.27537905852012856,0.4260004162788391,0.7342820763587952,0.29263654351234436,0.7213428616523743,-14.541950456579691
20260722,548,182,20460743,test_iid,1,0.02,8,ridge_unet,ridge,1e-05,0.30663092750021154,0.3325648307800293,0.5782966017723083,0.21672284603118896,0.565840482711792,10.580781343888473
20260722,548,182,20460743,test_iid,1,0.02,8,ridge_fno,ridge,1e-05,0.252768808422843,0.31727635860443115,0.5569295287132263,0.1957821398973465,0.5442055463790894,14.691508365675743
20260722,549,183,20460744,test_iid,1,0.05,4,physics_lift,ridge,1e-06,0.0,0.6856412887573242,0.9112799167633057,0.610930323600769,0.8482362627983093,-42.426785143098854
20260722,549,183,20460744,test_iid,1,0.05,4,ridge,ridge,1e-06,0.0,0.4813991189002991,0.7066149115562439,0.2720107436180115,0.6922176480293274,0.0
20260722,549,183,20460744,test_iid,1,0.05,4,unet,ridge,1e-06,0.2855321072274819,0.4631522595882416,0.7687033414840698,0.1937699168920517,0.7465038299560547,3.790380703999302
20260722,549,183,20460744,test_iid,1,0.05,4,fno,ridge,1e-06,0.27537905852012856,0.45460328459739685,0.7609338760375977,0.26743489503860474,0.6349155902862549,5.566240828204788
20260722,549,183,20460744,test_iid,1,0.05,4,ridge_unet,ridge,1e-06,0.30663092750021154,0.390847384929657,0.6802657246589661,0.1392352133989334,0.6017360687255859,18.810116266375605
20260722,549,183,20460744,test_iid,1,0.05,4,ridge_fno,ridge,1e-06,0.252768808422843,0.38660886883735657,0.6721489429473877,0.13239143788814545,0.6126555800437927,19.69057406654234
20260722,550,183,20460744,test_iid,1,0.05,6,physics_lift,ridge,1e-06,0.0,0.5585696697235107,0.8112996220588684,0.4655493199825287,0.8422101140022278,-44.64161231288527
20260722,550,183,20460744,test_iid,1,0.05,6,ridge,ridge,1e-06,0.0,0.3861749470233917,0.6115357279777527,0.2701466381549835,0.5782103538513184,0.0
20260722,550,183,20460744,test_iid,1,0.05,6,unet,ridge,1e-06,0.2855321072274819,0.47930434346199036,0.7874976396560669,0.36464110016822815,0.7767143845558167,-24.11585659716977
