candidate_id,calibration_mode,mean_policy,proximal_covariance_policy,selector_covariance_policy,threshold_policy,uses_truth,uses_exact_nuisance,dense_ceiling_only,case_id,split,family,base_seed,method,model_seed,field_relative_l2,h1_seminorm_relative_error,measured_reprojection_relative_l2,clean_reprojection_relative_l2,field_gain_to_best_matched,h1_gain_to_best_matched,clean_reprojection_ratio_to_base,measured_reprojection_ratio_to_cgls,field_harm,sensor_discrepancy_threshold,selected_discrepancy_threshold,truth_residual_oracle_threshold,raw_discrepancy,selected_discrepancy,alpha,target_crossed,raw_no_correction,correction_norm,measurement_residual_norm,proximal_covariance_scale,residual_closure_relative_error,bisection_iterations,dense_matrix_rows,dense_matrix_columns,dense_setup_forward_equivalents,dense_setup_in_budget,learned_feature_forward_calls,learned_feature_adjoint_calls
unpaired_isotropic_sensor,unpaired_distribution,zero,estimated_isotropic,estimated_structured,empirical_sensor,False,False,True,efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,jacru_m2,17,0.30530562751365004,0.5500188885179931,0.011707357385470442,0.020021244029459446,0.46070285469618955,0.41178859819809965,1.1985682369827495,18.1021874976546,False,180.75670862285432,180.75670862285432,,188539.94592066068,180.7567086228539,0.04512529483701888,True,False,0.7962430651887294,0.05960786671954821,32133.25807134531,6.862766861671832e-16,72,150,1000,1001,False,13,13
unpaired_structured_sensor,unpaired_distribution,zero,estimated_structured,estimated_structured,empirical_sensor,False,False,True,efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,jacru_m2,17,0.3067541469130428,0.5524674826784884,0.018870524156177786,0.024582649686724474,0.45814416495512084,0.4091699772131554,1.4716359808625434,29.178042081306472,False,180.75670862285432,180.75670862285432,,188539.94592066068,180.75670862285352,0.21832115621473205,True,False,0.7914667367650631,0.0960790425878214,32133.25807134531,8.064931423846473e-16,72,150,1000,1001,False,13,13
paired_exact_mean_iid_sensor_oracle,paired_static,exact_persistent_bias_oracle,exact_generator_oracle,exact_generator_oracle,empirical_sensor,False,True,True,efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,jacru_m2,17,0.30371479967037346,0.5472534598638792,0.01602497303310393,0.014747395512625931,0.4635129205359046,0.41474605420402416,0.8828502271710538,24.778184942925055,False,185.9436605562997,185.9436605562997,,191353.10063173636,185.94366055629902,0.04280548268263624,True,False,0.8013712391720285,0.05676139537391037,158903.54562942262,6.280644759541082e-16,72,150,1000,1001,False,13,13
unpaired_exact_covariance_sensor_oracle,unpaired_distribution,zero,exact_generator_oracle,exact_generator_oracle,empirical_sensor,False,True,True,efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,jacru_m2,17,0.30671604103619726,0.5524019149598511,0.018939616165036713,0.024595111757556933,0.45821147583559646,0.40924009785900545,1.472382020531449,29.284873747734128,False,184.01289249894205,184.01289249894205,,190259.77762924985,184.01289249894205,0.22429902682772723,True,False,0.7913613564422478,0.09643082370458819,31780.70912588451,6.394453391405162e-16,72,150,1000,1001,False,13,13
paired_structured_truth_residual_oracle,paired_static,estimated_flowoff,estimated_structured,estimated_structured,truth_residual_oracle,True,False,True,efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,jacru_m2,17,0.2987267810403228,0.511874510970172,0.2019334442907997,0.20370405351742626,0.472323842987009,0.4525816659575004,12.194707178603485,312.23417465122157,False,185.36443517804378,60936.62285893004,60936.62285893004,190344.55988893536,60936.62285893003,2.5443128818018597,True,False,0.336298422209206,1.0301137249740813,158350.3010111258,6.745262450057017e-16,72,150,1000,1001,False,13,13
paired_isotropic_sensor,paired_static,estimated_flowoff,estimated_isotropic,estimated_structured,empirical_sensor,False,False,True,59d5c6804bd39f12f83e,ood,single_interface,3137,jacru_m2,17,0.4464705389540224,0.7437246072881633,0.021380491292367812,0.014938714469708788,0.3158113538970519,0.2991123935819988,0.5495507801740225,17.593443069082586,False,182.10613306995657,182.10613306995657,,61645.226400781765,182.10613306995643,0.021289343135388133,True,False,1.0038044024375832,0.07876894561765335,80931.59984880118,1.3625891043502365e-15,72,150,1000,1001,False,13,13
paired_structured_sensor,paired_static,estimated_flowoff,estimated_structured,estimated_structured,empirical_sensor,False,False,True,59d5c6804bd39f12f83e,ood,single_interface,3137,jacru_m2,17,0.4464927243161976,0.7438396130426101,0.021274621997548062,0.014938985857144392,0.31577735619376446,0.29900401192141013,0.5495607637089022,17.506326015236397,False,182.10613306995657,182.10613306995657,,61645.226400781765,182.1061330699563,0.021244820855581964,True,False,1.0037671399324601,0.07882481740758027,80931.59984880118,1.7127648830925974e-15,72,150,1000,1001,False,13,13
unpaired_isotropic_sensor,unpaired_distribution,zero,estimated_isotropic,estimated_structured,empirical_sensor,False,False,True,59d5c6804bd39f12f83e,ood,single_interface,3137,jacru_m2,17,0.44832947938879936,0.750680591230551,0.011954792160589764,0.02749876830104253,0.31296264199271046,0.2925570599438674,1.0115977251125003,9.837283549940258,False,184.75976577651633,184.75976577651633,,56037.70001349588,184.75976577651605,0.023657946375041795,True,False,0.9653396029105505,0.08652350954630905,17110.405538331343,1.7125787877536187e-15,72,150,1000,1001,False,13,13
unpaired_structured_sensor,unpaired_distribution,zero,estimated_structured,estimated_structured,empirical_sensor,False,False,True,59d5c6804bd39f12f83e,ood,single_interface,3137,jacru_m2,17,0.45196796254639476,0.7560460904283175,0.027219931543424506,0.042359175060887315,0.3073868902951949,0.2875006024149542,1.5582677980384751,22.398564626272847,False,184.75976577651633,184.75976577651633,,56037.70001349588,184.75976577651537,0.10600977064939042,True,False,0.9333928429609707,0.19700585130299617,17110.40553833133,1.6000811325860274e-15,72,150,1000,1001,False,13,13
paired_exact_mean_iid_sensor_oracle,paired_static,exact_persistent_bias_oracle,exact_generator_oracle,exact_generator_oracle,empirical_sensor,False,True,True,59d5c6804bd39f12f83e,ood,single_interface,3137,jacru_m2,17,0.4464748984392013,0.7437213168321584,0.021364860371369695,0.014945926765147825,0.31580467325409334,0.2991154945145358,0.5498160990268197,17.580580795950635,False,179.0442920506726,179.0442920506726,,60348.36493816644,179.044292050672,0.02129156822159749,True,False,1.0037676582005892,0.07881821606709163,79353.41399892705,1.475864021154786e-15,72,150,1000,1001,False,13,13
unpaired_exact_covariance_sensor_oracle,unpaired_distribution,zero,exact_generator_oracle,exact_generator_oracle,empirical_sensor,False,True,True,59d5c6804bd39f12f83e,ood,single_interface,3137,jacru_m2,17,0.4521161666739335,0.7563292397830987,0.027425853110772967,0.04258375820465328,0.30715977658326854,0.2872337618780314,1.5665295425226327,22.56801205955679,False,182.8715252878804,182.8715252878804,,56025.71170044191,182.87152528788,0.11393820574862415,True,False,0.9336397984365682,0.19849622072631418,15870.68279978541,1.4422262541514983e-15,72,150,1000,1001,False,13,13
paired_structured_truth_residual_oracle,paired_static,estimated_flowoff,estimated_structured,estimated_structured,truth_residual_oracle,True,False,True,59d5c6804bd39f12f83e,ood,single_interface,3137,jacru_m2,17,0.48622572428621025,0.75835062577048,0.19610218525034465,0.20141756697793142,0.2548889770438673,0.28532880354740897,7.409551959636149,161.36732242239032,False,182.10613306995657,157831.1848242712,157831.1848242712,61645.226400781765,61645.226400781765,inf,True,True,0.0,1.4470790716317639,0.0,0.0,0,150,1000,1001,False,13,13
paired_isotropic_sensor,paired_static,estimated_flowoff,estimated_isotropic,estimated_structured,empirical_sensor,False,False,True,73a367367e8a2588b8c2,ood,two_interface,3137,jacru_m2,17,0.4754207462294276,0.7883434793689186,0.022169728756342825,0.013852887383035806,0.2362899974617662,0.16640286199131565,0.6442431669168269,30.025786374826453,False,174.08175264980278,174.08175264980278,,252488.98905809576,174.08175264980196,0.015077899311723217,True,False,0.7562530069604456,0.03218130397935852,474010.29035817913,9.811243381861866e-16,72,150,1000,1001,False,13,13
paired_structured_sensor,paired_static,estimated_flowoff,estimated_structured,estimated_structured,empirical_sensor,False,False,True,73a367367e8a2588b8c2,ood,two_interface,3137,jacru_m2,17,0.47526718062595713,0.7879837882325859,0.022411117766287732,0.013880562975193396,0.23653668334652483,0.16678320065036573,0.6455302495765574,30.352713913069923,False,174.08175264980278,174.08175264980278,,252488.98905809576,174.08175264980227,0.014739849531847466,True,False,0.7561928596878532,0.032309048684723535,474010.2903581791,1.096880256629235e-15,72,150,1000,1001,False,13,13
unpaired_isotropic_sensor,unpaired_distribution,zero,estimated_isotropic,estimated_structured,empirical_sensor,False,False,True,73a367367e8a2588b8c2,ood,two_interface,3137,jacru_m2,17,0.4814284853726259,0.7997268443596808,0.012901506652372812,0.019061367161623842,0.22663923965893598,0.15436605224335676,0.8864690231299495,17.473280206313685,False,177.55678863018628,177.55678863018628,,258604.0193364101,177.55678863018574,0.016913201053271952,True,False,0.76554438534097,0.03787080532732437,91671.04715266057,1.2639144804084493e-15,72,150,1000,1001,False,13,13
unpaired_structured_sensor,unpaired_distribution,zero,estimated_structured,estimated_structured,empirical_sensor,False,False,True,73a367367e8a2588b8c2,ood,two_interface,3137,jacru_m2,17,0.4671046896302519,0.7733836412165855,0.05192263779282191,0.04406703246572189,0.24964880785621138,0.18222144690412645,2.049383913068509,70.32192624092082,False,177.55678863018628,177.55678863018628,,258604.0193364101,177.55678863018602,0.07837614370861185,True,False,0.7299540516074359,0.15241259497172682,91671.04715266057,9.596311021867058e-16,72,150,1000,1001,False,13,13
paired_exact_mean_iid_sensor_oracle,paired_static,exact_persistent_bias_oracle,exact_generator_oracle,exact_generator_oracle,empirical_sensor,False,True,True,73a367367e8a2588b8c2,ood,two_interface,3137,jacru_m2,17,0.47545492818495283,0.788445798763785,0.02211442919021889,0.013788383724383096,0.23623508799147494,0.1662946691071788,0.6412433561063361,29.950890873067877,False,175.50536336521884,175.50536336521884,,258684.50367764922,175.50536336521836,0.014874956400021866,True,False,0.7564748110835072,0.03176424825834717,478929.4766849027,1.068846391786029e-15,72,150,1000,1001,False,13,13
unpaired_exact_covariance_sensor_oracle,unpaired_distribution,zero,exact_generator_oracle,exact_generator_oracle,empirical_sensor,False,True,True,73a367367e8a2588b8c2,ood,two_interface,3137,jacru_m2,17,0.46691998788694883,0.7732358592151934,0.05229022091225753,0.04437715873977193,0.24994551045063024,0.18237771210658396,2.063806663172057,70.81976599080988,False,176.5820707103418,176.5820707103418,,255425.6409943187,176.58207071034025,0.0752563635109712,True,False,0.7296566780433642,0.15349159055982714,95785.8953369805,9.476217583445638e-16,72,150,1000,1001,False,13,13
paired_structured_truth_residual_oracle,paired_static,estimated_flowoff,estimated_structured,estimated_structured,truth_residual_oracle,True,False,True,73a367367e8a2588b8c2,ood,two_interface,3137,jacru_m2,17,0.4946078398232889,0.7180360472739405,0.1837576226507888,0.1809369032525513,0.2054680877881027,0.2407461853128078,8.414661892530443,248.87391194986955,False,174.08175264980278,48338.31899172229,48338.31899172229,252488.98905809576,48338.31899172229,0.8096011448092878,True,False,0.38046667476235796,0.5327768973323642,474010.2903581791,6.9147681514446945e-16,72,150,1000,1001,False,13,13
paired_isotropic_sensor,paired_static,estimated_flowoff,estimated_isotropic,estimated_structured,empirical_sensor,False,False,True,9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,jacru_m2,17,0.28690121322109124,0.5771625423999618,0.018743134179903753,0.013423490310724984,0.4978111875095539,0.45087021094203295,0.8208602193315805,25.47187937500381,False,171.15704202856784,171.15704202856784,,89665.1645923866,171.15704202856753,0.050235882679845315,True,False,0.7936478108551419,0.07404039372205144,86420.04017486202,8.549659630803814e-16,72,150,1000,1001,False,13,13
paired_structured_sensor,paired_static,estimated_flowoff,estimated_structured,estimated_structured,empirical_sensor,False,False,True,9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,jacru_m2,17,0.2869332372841912,0.577263099726132,0.018773611670338728,0.013450466469025984,0.4977551329323051,0.45077453767973413,0.8225098391180223,25.513298219502335,False,171.15704202856784,171.15704202856784,,89665.1645923866,171.1570420285678,0.050211327989891134,True,False,0.7936235051955975,0.0741165209135002,86420.04017486208,9.271459263660539e-16,72,150,1000,1001,False,13,13
unpaired_isotropic_sensor,unpaired_distribution,zero,estimated_isotropic,estimated_structured,empirical_sensor,False,False,True,9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,jacru_m2,17,0.28926736592652563,0.5840109176834937,0.012513900726456546,0.01608078117443895,0.4936694991424243,0.4443544608741264,0.9833562848647961,17.006364397520972,False,172.0347514321142,172.0347514321142,,92143.51813523134,172.03475143211386,0.04977675520347456,True,False,0.8061238399845964,0.0858452431654804,16720.96813598345,9.734940109928318e-16,72,150,1000,1001,False,13,13
unpaired_structured_sensor,unpaired_distribution,zero,estimated_structured,estimated_structured,empirical_sensor,False,False,True,9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,jacru_m2,17,0.28783166003932625,0.5789448470659754,0.023617757029570075,0.017541110494988826,0.4961825433588759,0.4491744727168609,1.0726569226732177,32.096481431071226,False,172.0347514321142,172.0347514321142,,92143.51813523134,172.03475143211404,0.26454352012531407,True,False,0.7894765085801401,0.1620175946369985,16720.968135983443,8.404397265485327e-16,72,150,1000,1001,False,13,13
paired_exact_mean_iid_sensor_oracle,paired_static,exact_persistent_bias_oracle,exact_generator_oracle,exact_generator_oracle,empirical_sensor,False,True,True,9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,jacru_m2,17,0.28691057031896217,0.5771803009531253,0.01875467282387775,0.013423251505877268,0.49779480894560363,0.4508533149208322,0.820845616169874,25.48756036755477,False,174.0524725338729,174.0524725338729,,91166.13090211764,174.05247253387273,0.050069852281457654,True,False,0.7937877326538866,0.07384523200626088,88287.81535799132,9.555256424682097e-16,72,150,1000,1001,False,13,13
unpaired_exact_covariance_sensor_oracle,unpaired_distribution,zero,exact_generator_oracle,exact_generator_oracle,empirical_sensor,False,True,True,9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,jacru_m2,17,0.2877830580013964,0.5788436087344098,0.023565175262163753,0.01749201489069459,0.49626761584580814,0.44927079390816005,1.0696546760461252,32.02502292131279,False,170.61299130128373,170.61299130128373,,90678.20644878938,170.61299130128364,0.24758815961800995,True,False,0.789437665253209,0.1616568841992431,17657.563071598266,8.602371615750192e-16,72,150,1000,1001,False,13,13
paired_structured_truth_residual_oracle,paired_static,estimated_flowoff,estimated_structured,estimated_structured,truth_residual_oracle,True,False,True,9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,jacru_m2,17,0.2880022305411938,0.5440279197548165,0.1698327342221666,0.16838653632220127,0.49588397857827754,0.48239548676465394,10.29700964044292,230.80232358750166,False,171.15704202856784,42008.51664595929,42008.51664595929,89665.1645923866,42008.51664595929,3.850252982534236,True,False,0.2384502772541423,1.1575493041756426,86420.04017486208,6.906619375079018e-16,72,150,1000,1001,False,13,13
paired_isotropic_sensor,paired_static,estimated_flowoff,estimated_isotropic,estimated_structured,empirical_sensor,False,False,True,35d22c1380baf6593b39,ood,single_interface,3163,jacru_m2,17,0.5777745087657716,0.9366759853514963,0.021774063327498937,0.014685423172265408,0.16763199047137162,0.18440656482244225,0.7381347870545395,14.192224212351425,False,181.06745779252415,181.06745779252415,,43453.92405754183,181.06745779252392,0.019483966319754104,True,False,1.110516185277826,0.09780420591521145,53716.49398910062,2.23059975648103e-15,72,150,1000,1001,False,13,13
paired_structured_sensor,paired_static,estimated_flowoff,estimated_structured,estimated_structured,empirical_sensor,False,False,True,35d22c1380baf6593b39,ood,single_interface,3163,jacru_m2,17,0.5778215465276271,0.9368407658272221,0.02182710111503403,0.014685126025753165,0.16756422575068164,0.18426308524535354,0.7381198515518328,14.226793973681843,False,181.06745779252415,181.06745779252415,,43453.92405754183,181.067457792523,0.01899887889274612,True,False,1.1103992359649246,0.09795407813568817,53716.493989100636,2.1217492046977065e-15,72,150,1000,1001,False,13,13
unpaired_isotropic_sensor,unpaired_distribution,zero,estimated_isotropic,estimated_structured,empirical_sensor,False,False,True,35d22c1380baf6593b39,ood,single_interface,3163,jacru_m2,17,0.5831360963081992,0.9509212915448685,0.01491793807061695,0.017812343343666485,0.15990784570053831,0.17200272572001385,0.8953034656672667,9.723436489540507,False,177.46630981230174,177.46630981230174,,38842.05498234496,177.4663098123014,0.02499635840615889,True,False,1.1461331595783626,0.13282205907101868,9759.134898137125,2.5002838314228134e-15,72,150,1000,1001,False,13,13
unpaired_structured_sensor,unpaired_distribution,zero,estimated_structured,estimated_structured,empirical_sensor,False,False,True,35d22c1380baf6593b39,ood,single_interface,3163,jacru_m2,17,0.5569328931501866,0.9059120081230646,0.04341857666836882,0.035066221150386385,0.19765736168818676,0.21119373376864425,1.7625367262504958,28.300008399463064,False,177.46630981230174,177.46630981230174,,38842.05498234496,177.46630981230066,0.12811380713378046,True,False,0.988107527444345,0.3865778720709705,9759.134898137125,1.8637314576262096e-15,72,150,1000,1001,False,13,13
paired_exact_mean_iid_sensor_oracle,paired_static,exact_persistent_bias_oracle,exact_generator_oracle,exact_generator_oracle,empirical_sensor,False,True,True,35d22c1380baf6593b39,ood,single_interface,3163,jacru_m2,17,0.5779937806714531,0.9370820475857146,0.021670772461023346,0.014587951841779068,0.16731609747694454,0.18405299357936436,0.7332355765293478,14.124899748650693,False,177.60065667364086,177.60065667364086,,42712.00597164349,177.6006566736395,0.01924238199238609,True,False,1.1123332819379819,0.09692673342352774,52290.51342117212,2.1681476757299e-15,72,150,1000,1001,False,13,13
unpaired_exact_covariance_sensor_oracle,unpaired_distribution,zero,exact_generator_oracle,exact_generator_oracle,empirical_sensor,False,True,True,35d22c1380baf6593b39,ood,single_interface,3163,jacru_m2,17,0.5571398777931588,0.9062914044519357,0.04331771044616451,0.034948380649205635,0.19735917027845878,0.2108633813735825,1.7566136982093479,28.234264306619885,False,178.71402596968878,178.71402596968878,,39129.27405963591,178.71402596968747,0.11978619953104745,True,False,0.9889370761041537,0.3856798083264725,10458.102684234418,1.9397659979830975e-15,72,150,1000,1001,False,13,13
paired_structured_truth_residual_oracle,paired_static,estimated_flowoff,estimated_structured,estimated_structured,truth_residual_oracle,True,False,True,35d22c1380baf6593b39,ood,single_interface,3163,jacru_m2,17,0.5948760635498722,0.9187725080796443,0.1722569246671705,0.1700000846141718,0.14299471952998893,0.19999568929892128,8.544730021326181,112.27619118380797,False,181.06745779252415,236655.11460581113,236655.11460581113,43453.92405754183,43453.92405754183,inf,True,True,0.0,1.5030338921839366,0.0,0.0,0,150,1000,1001,False,13,13
paired_isotropic_sensor,paired_static,estimated_flowoff,estimated_isotropic,estimated_structured,empirical_sensor,False,False,True,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.4212780815744166,0.679047980030555,0.02231341344812994,0.014529437064684212,0.33048018376360994,0.2966286154221635,0.6475665162652234,48.40813733094188,False,183.1930160159194,183.1930160159194,,173330.83763378154,183.19301601591812,0.022055238475669325,True,False,0.673612938760605,0.037193336025985006,365975.0613156822,1.1408662865568087e-15,72,150,1000,1001,False,13,13
paired_structured_sensor,paired_static,estimated_flowoff,estimated_structured,estimated_structured,empirical_sensor,False,False,True,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.4213026941449957,0.6790746603173102,0.022328744699539625,0.014522179369188525,0.3304410680240261,0.29660097945123387,0.6472430460187623,48.44139792217416,False,183.1930160159194,183.1930160159194,,173330.83763378154,183.19301601591815,0.02208541630473536,True,False,0.6735955469189999,0.037231617863606965,365975.061315682,1.0558446363487358e-15,72,150,1000,1001,False,13,13
unpaired_isotropic_sensor,unpaired_distribution,zero,estimated_isotropic,estimated_structured,empirical_sensor,False,False,True,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.4206214840844547,0.6802150494816203,0.011608657149916247,0.0220227110778515,0.3315236869745476,0.2954197417050849,0.9815363271068203,25.184558644390762,False,175.1101885677856,175.1101885677856,,171026.7604192355,175.110188567783,0.022570566367987908,True,False,0.6814784601095347,0.03897755885221956,71018.58031705723,1.0289972135805324e-15,72,150,1000,1001,False,13,13
unpaired_structured_sensor,unpaired_distribution,zero,estimated_structured,estimated_structured,empirical_sensor,False,False,True,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.42326724074891453,0.6807549517446934,0.034976300862049926,0.025405300153892137,0.3273188954288416,0.2948605002177641,1.1322958791924704,75.87981011485955,False,175.1101885677856,175.1101885677856,,171026.7604192355,175.11018856778543,0.1076230980357778,True,False,0.6672419501563223,0.11743742688561787,71018.58031705722,9.447153396940477e-16,72,150,1000,1001,False,13,13
paired_exact_mean_iid_sensor_oracle,paired_static,exact_persistent_bias_oracle,exact_generator_oracle,exact_generator_oracle,empirical_sensor,False,True,True,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.4212715721330805,0.6790964928868781,0.022332436411276354,0.014485013441187192,0.33049052894926706,0.2965783648420494,0.6455865874503787,48.44940695625374,False,183.7075883170943,183.7075883170943,,174218.28371829493,183.70758831709398,0.0220499406331595,True,False,0.6737177700758357,0.03720718693577393,367061.56789590657,1.0850557966695416e-15,72,150,1000,1001,False,13,13
unpaired_exact_covariance_sensor_oracle,unpaired_distribution,zero,exact_generator_oracle,exact_generator_oracle,empirical_sensor,False,True,True,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.4233129534930484,0.6808608004509932,0.0351639349113253,0.025534971317101852,0.32724624605686903,0.2947508600254724,1.1380752292833198,76.28687534700781,False,177.18274123165781,177.18274123165781,,173503.45476275877,177.1827412316566,0.10632074886912335,True,False,0.667377996621184,0.11806743232930207,73412.31357918134,9.418773119154617e-16,72,150,1000,1001,False,13,13
paired_structured_truth_residual_oracle,paired_static,estimated_flowoff,estimated_structured,estimated_structured,truth_residual_oracle,True,False,True,f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,0.48201145066745255,0.6783734403171007,0.2377231569622157,0.23593490878848244,0.2339591543223868,0.2973273170546811,10.515448483607956,515.7317259290257,False,183.1930160159194,83286.41400964215,83286.41400964215,173330.83763378154,83286.41400964215,2.928525065057786,True,False,0.1813911580166697,0.7937211787831941,365975.061315682,8.234430156782548e-16,72,150,1000,1001,False,13,13
paired_isotropic_sensor,paired_static,estimated_flowoff,estimated_isotropic,estimated_structured,empirical_sensor,False,False,True,e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,jacru_m2,17,0.3320366141147773,0.5952609614260634,0.015594324227730686,0.014714339007446566,0.4323966800923335,0.3952211375054417,0.7876897633016603,28.155650697155632,False,179.3447757198582,179.3447757198582,,135366.58455171675,179.34477571985772,0.045447050272615384,True,False,0.9397234266221882,0.07486809042407909,87839.50887654915,8.213815785588361e-16,72,150,1000,1001,False,13,13
paired_structured_sensor,paired_static,estimated_flowoff,estimated_structured,estimated_structured,empirical_sensor,False,False,True,e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,jacru_m2,17,0.3320502494689449,0.5952604454389068,0.015504291071875701,0.014721724960827267,0.43237337099940626,0.3952216617429541,0.7880851490452712,27.99309526670564,False,179.3447757198582,179.3447757198582,,135366.58455171675,179.34477571985772,0.0456923678598062,True,False,0.9397116574997846,0.07490686416700351,87839.50887654912,7.449957160836263e-16,72,150,1000,1001,False,13,13
unpaired_isotropic_sensor,unpaired_distribution,zero,estimated_isotropic,estimated_structured,empirical_sensor,False,False,True,e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,jacru_m2,17,0.33299035576530567,0.596003751859328,0.011193339497060695,0.018743638732024382,0.43076629686300993,0.39446647025458526,1.003386720176036,20.20964502286603,False,174.9354399250089,174.9354399250089,,132732.7287610878,174.93543992500855,0.045806357363644544,True,False,0.9409483543225993,0.07662737411938321,16834.913251987997,6.546045857498139e-16,72,150,1000,1001,False,13,13
unpaired_structured_sensor,unpaired_distribution,zero,estimated_structured,estimated_structured,empirical_sensor,False,False,True,e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,jacru_m2,17,0.3327867107417685,0.5956395064471184,0.015865310100989457,0.017458709264177454,0.4311144198907987,0.3948365397540821,0.9346017215515334,28.64491739957355,False,174.9354399250089,174.9354399250089,,132732.7287610878,174.9354399250086,0.2358091078160509,True,False,0.9369018873205166,0.10861075490007192,16834.913251987997,7.676931173009951e-16,72,150,1000,1001,False,13,13
paired_exact_mean_iid_sensor_oracle,paired_static,exact_persistent_bias_oracle,exact_generator_oracle,exact_generator_oracle,empirical_sensor,False,True,True,e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,jacru_m2,17,0.3320329801346307,0.5952349040760924,0.015593084437693404,0.01472710154493403,0.4324028922361394,0.39524761149835624,0.7883729689915348,28.153412248427895,False,179.53795349585994,179.53795349585994,,135286.9037157902,179.5379534958596,0.04546702164160538,True,False,0.9396583768919677,0.07489944054629824,88328.67276021211,6.991503846394496e-16,72,150,1000,1001,False,13,13
unpaired_exact_covariance_sensor_oracle,unpaired_distribution,zero,exact_generator_oracle,exact_generator_oracle,empirical_sensor,False,True,True,e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,jacru_m2,17,0.33278185688576833,0.595656025505332,0.01581886524060193,0.01739278943400342,0.4311227173636163,0.39481975656505525,0.9310728932840595,28.56106091136331,False,176.6508386262445,176.6508386262445,,134893.5034826285,176.65083862624346,0.22789012144419166,True,False,0.9371467855491361,0.1082928026308877,17665.73455204243,7.996791015090213e-16,72,150,1000,1001,False,13,13
paired_structured_truth_residual_oracle,paired_static,estimated_flowoff,estimated_structured,estimated_structured,truth_residual_oracle,True,False,True,e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,jacru_m2,17,0.3291680540611564,0.5556758877606832,0.20092366578392598,0.20102823230463834,0.4373003688440412,0.4354391551052495,10.76146748018078,362.768945161755,False,179.3447757198582,60448.018681300855,60448.018681300855,135366.58455171675,60448.018681300855,3.7640180446797977,True,False,0.29827822642664803,1.3744092445275278,87839.50887654912,5.186196999046221e-16,72,150,1000,1001,False,13,13
paired_isotropic_sensor,paired_static,estimated_flowoff,estimated_isotropic,estimated_structured,empirical_sensor,False,False,True,3362d0532ed7c2a38730,ood,single_interface,3181,jacru_m2,17,0.38001112426817624,0.6928795585353779,0.028235712082816444,0.015183651997565642,0.433339943988694,0.36156414707693885,0.5787287935673753,30.13433861624567,False,175.07578575224795,175.07578575224795,,81462.04552362778,175.07578575224767,0.031182788799701967,True,False,0.9739126485651907,0.0800875933446331,75893.05475555858,1.1658930870726414e-15,72,150,1000,1001,False,13,13
paired_structured_sensor,paired_static,estimated_flowoff,estimated_structured,estimated_structured,empirical_sensor,False,False,True,3362d0532ed7c2a38730,ood,single_interface,3181,jacru_m2,17,0.380033140907115,0.692968771937998,0.02816647903308248,0.015223959876574251,0.4333071135028017,0.3614819437068259,0.5802651387229183,30.060450195865144,False,175.07578575224795,175.07578575224795,,81462.04552362778,175.07578575224795,0.03102306040321245,True,False,0.9738625435498462,0.0801939955103579,75893.0547555586,1.286555837821103e-15,72,150,1000,1001,False,13,13
unpaired_isotropic_sensor,unpaired_distribution,zero,estimated_isotropic,estimated_structured,empirical_sensor,False,False,True,3362d0532ed7c2a38730,ood,single_interface,3181,jacru_m2,17,0.38646972178748074,0.7018240348824736,0.012964627950637754,0.028673825461796074,0.4237090963678733,0.35332249192163434,1.092910218116647,13.836395822151754,False,182.5534037196618,182.5534037196618,,80295.18773892033,182.55340371966153,0.034512264213054526,True,False,0.9823815803453568,0.09516264126948064,15422.576628677853,1.010075565356838e-15,72,150,1000,1001,False,13,13
