family,phantom_seed,noise_fraction,rig_name,train_view_count,neural_sample_count,base_model_seed,residual_seed,network_repeat_id,base_best_step,residual_selected_step,residual_admitted,normalized_development_improvement,worst_renderer_relative_change,mean_renderer_relative_change,gate_holdout_improvement,worst_gate_holdout_relative_change,normalized_total_l2_change,normalized_total_h1_change,normalized_total_huber_change,selected_normalized_residual_l2,selected_normalized_residual_h1,residual_roughness_log1p,base_field_relative_l2,candidate_field_relative_l2,field_delta_candidate_minus_base,base_h1_relative_error,candidate_h1_relative_error,h1_delta_candidate_minus_base,test_automatic_delta_candidate_minus_base,dense_automatic_delta_candidate_minus_base
smooth_plume,3302,0.08,sparse_four_view,4,32,101,307,base101_residual307,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09645484743418023,0.09645484743418023,0.0,0.12078732947497102,0.12078732947497102,0.0,0.0,0.0
smooth_plume,3302,0.08,sparse_four_view,4,32,211,419,base211_residual419,140,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09540379149151368,0.09540379149151368,0.0,0.11450210949280328,0.11450210949280328,0.0,0.0,0.0
smooth_plume,3302,0.02,coarse_ray_six_view,6,20,101,307,base101_residual307,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10153358863488136,0.10153358863488136,0.0,0.07051871491987868,0.07051871491987868,0.0,0.0,0.0
smooth_plume,3302,0.02,coarse_ray_six_view,6,20,211,419,base211_residual419,200,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0904534518723954,0.0904534518723954,0.0,0.07226358443184148,0.07226358443184148,0.0,0.0,0.0
smooth_plume,3302,0.08,coarse_ray_six_view,6,20,101,307,base101_residual307,160,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11025428114772508,0.11025428114772508,0.0,0.10469750989240345,0.10469750989240345,0.0,0.0,0.0
smooth_plume,3302,0.08,coarse_ray_six_view,6,20,211,419,base211_residual419,120,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10859629171644979,0.10859629171644979,0.0,0.11278646607080517,0.11278646607080517,0.0,0.0,0.0
smooth_plume,3303,0.02,nominal_six_view,6,32,101,307,base101_residual307,220,240,True,0.432442751936869,-0.08893099590651088,-0.432442751936869,0.22182083307485712,-0.0892186156160194,0.01393437385559082,0.08061456680297852,0.03335419297218323,0.0002600381849333644,0.007025345228612423,3.3327968624326365,0.0648215705177233,0.0648391609795972,1.7590461873898122e-05,0.05884014625038141,0.06030118199619166,0.0014610357458102463,-0.008265855186390239,-0.037099362343958595
smooth_plume,3303,0.02,nominal_six_view,6,32,211,419,base211_residual419,220,240,True,0.5115307388392496,-0.19184531402552563,-0.5115307388392496,0.5057179149616774,-0.07256449281638477,-0.04587775468826294,0.1431370973587036,0.054965972900390625,0.0008402742678299546,0.01693376526236534,3.051765870475877,0.08692241210063355,0.07565221709135786,-0.011270195009275688,0.07240313281121694,0.06872627523420627,-0.003676857577010667,-0.04340661278506179,-0.05726257760064761
smooth_plume,3303,0.08,nominal_six_view,6,32,101,307,base101_residual307,160,240,True,0.21007758985987146,-0.06680131051966087,-0.21007758985987146,-0.01260955033220812,0.10526504664880476,0.0003764629364013672,0.0546879768371582,0.030336081981658936,0.0003417999541852623,0.01613774336874485,3.875649455450381,0.0857725597991312,0.07777689283831579,-0.007995666960815412,0.0880505657455399,0.09071443388158623,0.0026638681360463268,0.010645523940799997,-0.02892714015582143
smooth_plume,3303,0.08,nominal_six_view,6,32,211,419,base211_residual419,120,240,True,0.15018451282108036,-0.032796416324000544,-0.15018451282108033,0.05918497103956921,-0.0081167489317725,-0.01897728443145752,0.07679533958435059,0.039703816175460815,0.0005917943199165165,0.025161966681480408,3.773176811791209,0.08011456905813445,0.08078154137308097,0.0006669723149465151,0.09310386868393591,0.09990983053059617,0.006805961846660255,-0.00867451488546142,-0.021430708580690225
smooth_plume,3303,0.02,sparse_four_view,4,32,101,307,base101_residual307,240,240,True,0.3397296567900372,-0.04990338081349921,-0.33972965679003714,0.23704434575400724,-0.016925170913541954,-0.006604790687561035,0.060513973236083984,0.019542992115020752,0.0001246988686034456,0.004082211293280125,3.5185819492281967,0.07551762596161929,0.07516054942169353,-0.0003570765399257547,0.08122227079522587,0.08142849426173131,0.00020622346650543688,-0.01989297185573083,-0.031494812813213716
smooth_plume,3303,0.02,sparse_four_view,4,32,211,419,base211_residual419,180,240,True,0.4271169947838024,-0.024972491841535605,-0.42711699478380233,0.3974100610031893,-0.08369806520666345,-0.05746334791183472,0.03703665733337402,0.015137344598770142,0.0009548185626044869,0.004034369718283415,1.653507170723393,0.08313367041241183,0.07778516312902674,-0.0053485072833850955,0.07411129991975429,0.07145174283828437,-0.002659557081469921,-0.0307713317116476,-0.04659854550258097
