split_role,rig_id,view_index,depth_offset,detector_offset,coefficient
development_oracle,dco-rig-031,3,-1,2,-0.00043612903918271686
development_oracle,dco-rig-031,3,0,-2,-0.0014417427699370024
development_oracle,dco-rig-031,3,0,-1,-0.018364933651321858
development_oracle,dco-rig-031,3,0,0,1.0376722850061684
development_oracle,dco-rig-031,3,0,1,0.01703317415206813
development_oracle,dco-rig-031,3,0,2,0.006549459224889222
development_oracle,dco-rig-031,3,1,-2,-0.0002584218695428797
development_oracle,dco-rig-031,3,1,-1,-0.003097897745978999
development_oracle,dco-rig-031,3,1,0,-0.03395957822191299
development_oracle,dco-rig-031,3,1,1,0.0009699763692442068
development_oracle,dco-rig-031,3,1,2,0.0008380226444660225
development_oracle,dco-rig-031,3,2,-2,-4.493290850480795e-06
development_oracle,dco-rig-031,3,2,-1,0.00025786213512395264
development_oracle,dco-rig-031,3,2,0,0.001390825312307329
development_oracle,dco-rig-031,3,2,1,-4.949099843807117e-05
development_oracle,dco-rig-031,3,2,2,-9.74193292994262e-05
development_oracle,dco-rig-031,4,-2,-2,-0.00012318972128086007
development_oracle,dco-rig-031,4,-2,-1,0.0003190158811892501
development_oracle,dco-rig-031,4,-2,0,0.0005885333892000488
development_oracle,dco-rig-031,4,-2,1,-0.00027037472010034473
development_oracle,dco-rig-031,4,-2,2,0.00031364799726853583
development_oracle,dco-rig-031,4,-1,-2,-0.001696638036005093
development_oracle,dco-rig-031,4,-1,-1,0.0024923577568787135
development_oracle,dco-rig-031,4,-1,0,0.03625934319450128
development_oracle,dco-rig-031,4,-1,1,-0.0033878927737598908
development_oracle,dco-rig-031,4,-1,2,-0.0004476311065174897
development_oracle,dco-rig-031,4,0,-2,0.0038602558345844956
development_oracle,dco-rig-031,4,0,-1,-0.024140040398753435
development_oracle,dco-rig-031,4,0,0,1.0042517423584496
development_oracle,dco-rig-031,4,0,1,0.02686011701414492
development_oracle,dco-rig-031,4,0,2,-0.009167552149542057
development_oracle,dco-rig-031,4,1,-2,0.003619238598258712
development_oracle,dco-rig-031,4,1,-1,-0.007324751567171675
development_oracle,dco-rig-031,4,1,0,-0.033191569983116405
development_oracle,dco-rig-031,4,1,1,0.0024882137643296273
development_oracle,dco-rig-031,4,1,2,-0.0020877037555030406
development_oracle,dco-rig-031,4,2,-2,-9.064554332603298e-05
development_oracle,dco-rig-031,4,2,-1,0.0004032819949888488
development_oracle,dco-rig-031,4,2,0,0.001344561046935379
development_oracle,dco-rig-031,4,2,1,-0.00020048115237225806
development_oracle,dco-rig-031,4,2,2,0.00014882244259139672
development_oracle,dco-rig-031,5,-2,-2,5.2027589558578946e-05
development_oracle,dco-rig-031,5,-2,-1,9.96184531951366e-05
development_oracle,dco-rig-031,5,-2,0,0.0004952002125004004
development_oracle,dco-rig-031,5,-2,1,-0.0001586553800779095
development_oracle,dco-rig-031,5,-2,2,0.00016694540700759727
development_oracle,dco-rig-031,5,-1,-2,-0.0022651326362663816
development_oracle,dco-rig-031,5,-1,-1,0.005209980248919979
development_oracle,dco-rig-031,5,-1,0,0.03790928118993194
development_oracle,dco-rig-031,5,-1,1,-0.0009684976722464426
development_oracle,dco-rig-031,5,-1,2,-0.0002626158868808587
development_oracle,dco-rig-031,5,0,-2,0.015205251251268296
development_oracle,dco-rig-031,5,0,-1,-0.01671821305592926
development_oracle,dco-rig-031,5,0,0,0.9933702961404044
development_oracle,dco-rig-031,5,0,1,0.060193588122921256
development_oracle,dco-rig-031,5,0,2,-0.027004488058569618
development_oracle,dco-rig-031,5,1,-2,0.0013852518914050991
development_oracle,dco-rig-031,5,1,-1,-0.004961752230293405
development_oracle,dco-rig-031,5,1,0,-0.03345223724648009
development_oracle,dco-rig-031,5,1,1,0.0005150424344173138
development_oracle,dco-rig-031,5,1,2,0.0004738815234460147
development_oracle,dco-rig-031,5,2,-2,7.665523056449412e-05
development_oracle,dco-rig-031,5,2,-1,0.00026710010104140293
development_oracle,dco-rig-031,5,2,0,0.001662055481252967
development_oracle,dco-rig-031,5,2,1,-0.00016357256874429885
development_oracle,dco-rig-031,5,2,2,7.243959677458383e-05
development_oracle,dco-rig-031,6,-2,-2,6.132323005927198e-05
development_oracle,dco-rig-031,6,-2,-1,1.0039135428511448e-05
development_oracle,dco-rig-031,6,-2,0,0.0004894676021076111
development_oracle,dco-rig-031,6,-2,1,-0.00012310515840303785
development_oracle,dco-rig-031,6,-2,2,-1.2106129116581415e-05
development_oracle,dco-rig-031,6,-1,-2,0.0006137887086749335
development_oracle,dco-rig-031,6,-1,-1,0.003211230009927784
development_oracle,dco-rig-031,6,-1,0,0.03909303270619786
development_oracle,dco-rig-031,6,-1,1,-0.0009126463774729977
development_oracle,dco-rig-031,6,-1,2,7.970434380861372e-05
development_oracle,dco-rig-031,6,0,-2,-0.012619541374772263
development_oracle,dco-rig-031,6,0,-1,-0.0019438838771817977
development_oracle,dco-rig-031,6,0,0,0.9954868583437947
development_oracle,dco-rig-031,6,0,1,0.03639495176110574
development_oracle,dco-rig-031,6,0,2,-0.009062199662300426
development_oracle,dco-rig-031,6,1,-2,0.0007954798212860278
development_oracle,dco-rig-031,6,1,-1,-0.00429862313113142
development_oracle,dco-rig-031,6,1,0,-0.029749376533699627
development_oracle,dco-rig-031,6,1,1,-0.0010398934535882439
development_oracle,dco-rig-031,6,1,2,0.002216374583301185
development_oracle,dco-rig-031,6,2,-2,-4.851942350629149e-05
development_oracle,dco-rig-031,6,2,-1,0.0003038242633715742
development_oracle,dco-rig-031,6,2,0,0.0011162302092748496
development_oracle,dco-rig-031,6,2,1,6.64896871743559e-05
development_oracle,dco-rig-031,6,2,2,-0.0001691356345696006
development_oracle,dco-rig-032,0,-2,-2,0.00024655910485703704
development_oracle,dco-rig-032,0,-2,-1,-0.0002105784106553474
development_oracle,dco-rig-032,0,-2,0,0.0009469022767141305
development_oracle,dco-rig-032,0,-2,1,-0.00037572488293755035
development_oracle,dco-rig-032,0,-2,2,0.0002125887434193397
development_oracle,dco-rig-032,0,-1,-2,-0.00024692271678170816
development_oracle,dco-rig-032,0,-1,-1,0.0031683389706171723
development_oracle,dco-rig-032,0,-1,0,0.03305800503397633
development_oracle,dco-rig-032,0,-1,1,0.0012912818755798383
development_oracle,dco-rig-032,0,-1,2,-0.0013602689663995968
development_oracle,dco-rig-032,0,0,-2,-0.025627913040859356
development_oracle,dco-rig-032,0,0,-1,0.016762746686200206
development_oracle,dco-rig-032,0,0,0,0.9583321280005438
development_oracle,dco-rig-032,0,0,1,0.055876568347276674
development_oracle,dco-rig-032,0,0,2,-0.0207269743847433
development_oracle,dco-rig-032,0,1,-2,0.00037494300755107975
development_oracle,dco-rig-032,0,1,-1,-0.0031303097804816398
development_oracle,dco-rig-032,0,1,0,-0.03018093781929655
development_oracle,dco-rig-032,0,1,1,0.0004186925124441125
development_oracle,dco-rig-032,0,1,2,0.0006849861559213454
development_oracle,dco-rig-032,0,2,-2,-1.2182525381566685e-05
development_oracle,dco-rig-032,0,2,-1,0.00015863067555550386
development_oracle,dco-rig-032,0,2,0,0.0011467353261989763
development_oracle,dco-rig-032,0,2,1,-0.0001043454246681959
development_oracle,dco-rig-032,0,2,2,-1.956383550517934e-06
development_oracle,dco-rig-032,1,-2,-2,-4.799766488756409e-05
development_oracle,dco-rig-032,1,-2,-1,0.0002124347079711198
development_oracle,dco-rig-032,1,-2,0,0.0006147047713887417
development_oracle,dco-rig-032,1,-2,1,-0.00023637033095934501
development_oracle,dco-rig-032,1,-2,2,0.0001777257609760447
development_oracle,dco-rig-032,1,-1,-2,-0.0009641835486552341
development_oracle,dco-rig-032,1,-1,-1,0.002640534839510042
development_oracle,dco-rig-032,1,-1,0,0.03230907277909197
development_oracle,dco-rig-032,1,-1,1,0.0006839072890099815
development_oracle,dco-rig-032,1,-1,2,-0.0019241607670217051
development_oracle,dco-rig-032,1,0,-2,0.005136018993283553
development_oracle,dco-rig-032,1,0,-1,-0.011678160168989501
development_oracle,dco-rig-032,1,0,0,0.9969472737494341
development_oracle,dco-rig-032,1,0,1,0.045750759750232024
development_oracle,dco-rig-032,1,0,2,-0.019535553013361597
development_oracle,dco-rig-032,1,1,-2,0.002253263490565818
development_oracle,dco-rig-032,1,1,-1,-0.00473857800302974
development_oracle,dco-rig-032,1,1,0,-0.0291900196615866
development_oracle,dco-rig-032,1,1,1,0.0025158544710278245
development_oracle,dco-rig-032,1,1,2,-0.0014168330217596524
development_oracle,dco-rig-032,1,2,-2,-7.350135255227931e-05
development_oracle,dco-rig-032,1,2,-1,0.0002620398857620882
development_oracle,dco-rig-032,1,2,0,0.0009737791052044294
development_oracle,dco-rig-032,1,2,1,-0.000206445725108679
development_oracle,dco-rig-032,1,2,2,0.00015322854802657425
development_oracle,dco-rig-032,2,-2,-2,2.8215271274051694e-05
development_oracle,dco-rig-032,2,-2,-1,0.0001082210118913686
development_oracle,dco-rig-032,2,-2,0,0.0006455004343829427
development_oracle,dco-rig-032,2,-2,1,-0.00016418421580133635
development_oracle,dco-rig-032,2,-2,2,7.142860523781659e-05
development_oracle,dco-rig-032,2,-1,-2,-0.0013529082600050623
development_oracle,dco-rig-032,2,-1,-1,0.0036348524991635838
development_oracle,dco-rig-032,2,-1,0,0.03314339225855525
development_oracle,dco-rig-032,2,-1,1,-0.0002079558040205783
development_oracle,dco-rig-032,2,-1,2,-0.0004962433221362963
development_oracle,dco-rig-032,2,0,-2,-0.003915177984691855
development_oracle,dco-rig-032,2,0,-1,-0.009694194349550489
development_oracle,dco-rig-032,2,0,0,0.9892556367239023
development_oracle,dco-rig-032,2,0,1,0.0434395098327093
development_oracle,dco-rig-032,2,0,2,-0.020458414821171566
development_oracle,dco-rig-032,2,1,-2,0.0014222579499746483
development_oracle,dco-rig-032,2,1,-1,-0.003702935894779503
development_oracle,dco-rig-032,2,1,0,-0.029272576505741905
development_oracle,dco-rig-032,2,1,1,0.0019531099758558026
development_oracle,dco-rig-032,2,1,2,0.00022212095318788265
development_oracle,dco-rig-032,2,2,-2,-9.366645530669945e-05
development_oracle,dco-rig-032,2,2,-1,0.00023469814629318076
development_oracle,dco-rig-032,2,2,0,0.0008445664562753109
development_oracle,dco-rig-032,2,2,1,-0.00018842474755966112
development_oracle,dco-rig-032,2,2,2,2.359758918961152e-05
development_oracle,dco-rig-032,3,-2,-2,9.549387961062424e-05
development_oracle,dco-rig-032,3,-2,-1,-1.5094833650247427e-06
development_oracle,dco-rig-032,3,-2,0,0.0007083610347037504
development_oracle,dco-rig-032,3,-2,1,-0.00016664225392905136
development_oracle,dco-rig-032,3,-2,2,5.767976685595993e-05
development_oracle,dco-rig-032,3,-1,-2,0.00034694947569584495
development_oracle,dco-rig-032,3,-1,-1,0.0019355347343016293
development_oracle,dco-rig-032,3,-1,0,0.03380234397519834
development_oracle,dco-rig-032,3,-1,1,-0.000389292505532226
development_oracle,dco-rig-032,3,-1,2,-0.00035855791079048265
development_oracle,dco-rig-032,3,0,-2,-0.0015489885277147647
development_oracle,dco-rig-032,3,0,-1,-0.016015968042725582
development_oracle,dco-rig-032,3,0,0,1.0409548055231799
development_oracle,dco-rig-032,3,0,1,0.014171860574209404
development_oracle,dco-rig-032,3,0,2,0.007637903567698206
development_oracle,dco-rig-032,3,1,-2,-0.0002944363419432827
development_oracle,dco-rig-032,3,1,-1,-0.0022739929715505955
development_oracle,dco-rig-032,3,1,0,-0.03116453740498489
development_oracle,dco-rig-032,3,1,1,0.001089373954949279
development_oracle,dco-rig-032,3,1,2,0.0004304053354361188
development_oracle,dco-rig-032,3,2,-2,-4.1059189554786196e-05
development_oracle,dco-rig-032,3,2,-1,0.00020201232991978198
development_oracle,dco-rig-032,3,2,0,0.0010158678632419189
development_oracle,dco-rig-032,3,2,1,-1.1331731068353838e-05
development_oracle,dco-rig-032,3,2,2,-9.175638833324555e-05
development_oracle,dco-rig-032,4,-2,-2,8.438319555288607e-06
development_oracle,dco-rig-032,4,-2,-1,8.81815501316646e-05
development_oracle,dco-rig-032,4,-2,0,0.000338333938783124
development_oracle,dco-rig-032,4,-2,1,-0.00017578170156863068
development_oracle,dco-rig-032,4,-2,2,7.542933535726224e-05
development_oracle,dco-rig-032,4,-1,-2,-0.0010721336312946581
development_oracle,dco-rig-032,4,-1,-1,0.002684005926928954
development_oracle,dco-rig-032,4,-1,0,0.03268885888772178
development_oracle,dco-rig-032,4,-1,1,-0.0011416233379609839
development_oracle,dco-rig-032,4,-1,2,0.00013581428410816237
development_oracle,dco-rig-032,4,0,-2,0.00022067463462505972
development_oracle,dco-rig-032,4,0,-1,-0.02065669380115742
development_oracle,dco-rig-032,4,0,0,0.9654127739312096
development_oracle,dco-rig-032,4,0,1,0.03433474545467444
development_oracle,dco-rig-032,4,0,2,-0.018452371318728417
development_oracle,dco-rig-032,4,1,-2,0.0008254546864757576
development_oracle,dco-rig-032,4,1,-1,-0.002675316541088606
development_oracle,dco-rig-032,4,1,0,-0.027996337529690683
development_oracle,dco-rig-032,4,1,1,0.0023391116538472667
development_oracle,dco-rig-032,4,1,2,-0.00015302456596055547
development_oracle,dco-rig-032,4,2,-2,-3.3972221225404965e-05
development_oracle,dco-rig-032,4,2,-1,0.00016239290412476057
development_oracle,dco-rig-032,4,2,0,0.000887297650995428
development_oracle,dco-rig-032,4,2,1,-0.00012439623475521338
development_oracle,dco-rig-032,4,2,2,5.069899407133539e-06
development_oracle,dco-rig-032,5,-2,-2,6.0687981561704926e-05
development_oracle,dco-rig-032,5,-2,-1,6.399851411239841e-06
development_oracle,dco-rig-032,5,-2,0,0.0002790829248975317
development_oracle,dco-rig-032,5,-2,1,-6.660068406373637e-05
development_oracle,dco-rig-032,5,-2,2,4.066140887693917e-06
development_oracle,dco-rig-032,5,-1,-2,-0.002265966429679053
development_oracle,dco-rig-032,5,-1,-1,0.004969859675534971
development_oracle,dco-rig-032,5,-1,0,0.03411904380287649
development_oracle,dco-rig-032,5,-1,1,-0.0020767149375095855
development_oracle,dco-rig-032,5,-1,2,0.0010673842257020057
development_oracle,dco-rig-032,5,0,-2,0.003348958115978204
development_oracle,dco-rig-032,5,0,-1,-0.003361254972076573
development_oracle,dco-rig-032,5,0,0,0.9899396034586581
development_oracle,dco-rig-032,5,0,1,0.053693495592654815
development_oracle,dco-rig-032,5,0,2,-0.023255157142599844
development_oracle,dco-rig-032,5,1,-2,9.055610484449736e-05
development_oracle,dco-rig-032,5,1,-1,-0.0018253737363179685
development_oracle,dco-rig-032,5,1,0,-0.027627978193773887
development_oracle,dco-rig-032,5,1,1,-0.0002411327286635288
development_oracle,dco-rig-032,5,1,2,0.0016011606916268278
development_oracle,dco-rig-032,5,2,-2,2.3931822817798598e-05
development_oracle,dco-rig-032,5,2,-1,0.00011173079211433113
development_oracle,dco-rig-032,5,2,0,0.0010244889460533763
development_oracle,dco-rig-032,5,2,1,-6.0718452863167355e-06
development_oracle,dco-rig-032,5,2,2,-6.488837356198081e-05
development_oracle,dco-rig-032,6,-2,-2,-0.00010879252416157032
development_oracle,dco-rig-032,6,-2,-1,0.00021115360999361064
development_oracle,dco-rig-032,6,-2,0,0.00011085184975998026
development_oracle,dco-rig-032,6,-2,1,2.6391152401017243e-05
development_oracle,dco-rig-032,6,-2,2,-0.00015997961904600552
development_oracle,dco-rig-032,6,-1,-2,0.00023614983905215922
development_oracle,dco-rig-032,6,-1,-1,0.002516490704423961
development_oracle,dco-rig-032,6,-1,0,0.03387047309948205
development_oracle,dco-rig-032,6,-1,1,-0.0005955113012115417
development_oracle,dco-rig-032,6,-1,2,-5.5600226355216244e-05
development_oracle,dco-rig-032,6,0,-2,-0.023850688727618828
development_oracle,dco-rig-032,6,0,-1,0.016128476964056043
development_oracle,dco-rig-032,6,0,0,0.9600065328584442
development_oracle,dco-rig-032,6,0,1,0.04657466292434305
development_oracle,dco-rig-032,6,0,2,-0.01713634411124943
development_oracle,dco-rig-032,6,1,-2,0.001445704940563796
development_oracle,dco-rig-032,6,1,-1,-0.003858165857772427
development_oracle,dco-rig-032,6,1,0,-0.02450076458348944
development_oracle,dco-rig-032,6,1,1,-0.001753185237236915
development_oracle,dco-rig-032,6,1,2,0.0029105735716049587
development_oracle,dco-rig-032,6,2,-2,-0.0001044740483799006
development_oracle,dco-rig-032,6,2,-1,0.0002811050305807249
development_oracle,dco-rig-032,6,2,0,0.0005953264681042817
development_oracle,dco-rig-032,6,2,1,0.0001315556449157043
development_oracle,dco-rig-032,6,2,2,-0.00019677663622130604
development_oracle,dco-rig-033,0,-2,-2,0.00017763205846283816
development_oracle,dco-rig-033,0,-2,-1,-3.9719877775221246e-05
development_oracle,dco-rig-033,0,-2,0,0.0005613241137769521
development_oracle,dco-rig-033,0,-2,1,-0.000244413783335963
development_oracle,dco-rig-033,0,-2,2,0.00011976787993013141
development_oracle,dco-rig-033,0,-1,-2,0.0002059274409476039
development_oracle,dco-rig-033,0,-1,-1,0.004308858758078692
development_oracle,dco-rig-033,0,-1,0,0.04282738437729208
development_oracle,dco-rig-033,0,-1,1,0.0022140592468349453
development_oracle,dco-rig-033,0,-1,2,-0.0021787988384100437
development_oracle,dco-rig-033,0,0,-2,-0.007083072676722881
development_oracle,dco-rig-033,0,0,-1,-0.0077918897946882585
development_oracle,dco-rig-033,0,0,0,0.9964110147466246
development_oracle,dco-rig-033,0,0,1,0.04122434264323685
development_oracle,dco-rig-033,0,0,2,-0.00869175439147623
development_oracle,dco-rig-033,0,1,-2,-0.0003749468762687668
development_oracle,dco-rig-033,0,1,-1,-0.0067635791403849975
development_oracle,dco-rig-033,0,1,0,-0.03316025640305259
development_oracle,dco-rig-033,0,1,1,-0.0009054746340237815
development_oracle,dco-rig-033,0,1,2,0.003772355797161346
development_oracle,dco-rig-033,0,2,-2,2.2943160120230816e-05
development_oracle,dco-rig-033,0,2,-1,0.0005619167082452571
development_oracle,dco-rig-033,0,2,0,0.0017099470310218358
development_oracle,dco-rig-033,0,2,1,1.0150405982329993e-05
development_oracle,dco-rig-033,0,2,2,-0.0003405935218676779
development_oracle,dco-rig-033,1,-2,-2,5.109744258844019e-05
development_oracle,dco-rig-033,1,-2,-1,0.0001731239785111053
development_oracle,dco-rig-033,1,-2,0,0.0003051934238074207
development_oracle,dco-rig-033,1,-2,1,-0.0004251120510773732
development_oracle,dco-rig-033,1,-2,2,0.00027890450382277843
development_oracle,dco-rig-033,1,-1,-2,-0.0017285883836721523
development_oracle,dco-rig-033,1,-1,-1,0.004441194145062759
development_oracle,dco-rig-033,1,-1,0,0.04245110750217955
development_oracle,dco-rig-033,1,-1,1,-0.0002762446016874291
development_oracle,dco-rig-033,1,-1,2,-0.0006436335383246305
development_oracle,dco-rig-033,1,0,-2,0.0011234818657960095
development_oracle,dco-rig-033,1,0,-1,-0.009089659742158956
development_oracle,dco-rig-033,1,0,0,0.9482341896687905
development_oracle,dco-rig-033,1,0,1,0.052207357588781395
development_oracle,dco-rig-033,1,0,2,-0.022721189975899638
development_oracle,dco-rig-033,1,1,-2,0.003995229992381992
development_oracle,dco-rig-033,1,1,-1,-0.009823592671400259
development_oracle,dco-rig-033,1,1,0,-0.03154240694717395
development_oracle,dco-rig-033,1,1,1,0.004350414450788076
development_oracle,dco-rig-033,1,1,2,-0.0005703595706677788
development_oracle,dco-rig-033,1,2,-2,-0.0001615059291612628
development_oracle,dco-rig-033,1,2,-1,0.0007393685222396637
development_oracle,dco-rig-033,1,2,0,0.0015546272367725497
development_oracle,dco-rig-033,1,2,1,-0.0004316157073782103
development_oracle,dco-rig-033,1,2,2,7.500352608140388e-05
development_oracle,dco-rig-033,2,-2,-2,3.252535749858552e-05
development_oracle,dco-rig-033,2,-2,-1,0.00016288181180098692
development_oracle,dco-rig-033,2,-2,0,0.00043933114454648464
development_oracle,dco-rig-033,2,-2,1,-0.00023591152011581015
development_oracle,dco-rig-033,2,-2,2,0.0001614929579064416
development_oracle,dco-rig-033,2,-1,-2,-0.0030403844960606107
development_oracle,dco-rig-033,2,-1,-1,0.005761547146173009
development_oracle,dco-rig-033,2,-1,0,0.03819029424373729
development_oracle,dco-rig-033,2,-1,1,0.0009699578127399123
development_oracle,dco-rig-033,2,-1,2,-0.001719933819596418
development_oracle,dco-rig-033,2,0,-2,-0.004424039869716566
development_oracle,dco-rig-033,2,0,-1,-0.024501738446494194
development_oracle,dco-rig-033,2,0,0,0.9457851222991106
development_oracle,dco-rig-033,2,0,1,0.04994968866250997
development_oracle,dco-rig-033,2,0,2,-0.027278259162540182
development_oracle,dco-rig-033,2,1,-2,0.003291679950020028
development_oracle,dco-rig-033,2,1,-1,-0.008419292033048418
development_oracle,dco-rig-033,2,1,0,-0.03564070041292207
development_oracle,dco-rig-033,2,1,1,0.0025263811762245704
development_oracle,dco-rig-033,2,1,2,0.0008694569853676238
development_oracle,dco-rig-033,2,2,-2,-0.00020871537129959038
development_oracle,dco-rig-033,2,2,-1,0.0007364374770245465
development_oracle,dco-rig-033,2,2,0,0.0017951049263687877
development_oracle,dco-rig-033,2,2,1,-0.00035512275879330275
development_oracle,dco-rig-033,2,2,2,-4.7944893206503824e-05
development_oracle,dco-rig-033,3,-2,-2,0.00024529423555010076
development_oracle,dco-rig-033,3,-2,-1,-6.174164301223136e-05
development_oracle,dco-rig-033,3,-2,0,0.00042066681833271
development_oracle,dco-rig-033,3,-2,1,-0.000248623772605621
development_oracle,dco-rig-033,3,-2,2,9.991755118727564e-05
development_oracle,dco-rig-033,3,-1,-2,0.0004201090714024329
development_oracle,dco-rig-033,3,-1,-1,0.002843686262030428
development_oracle,dco-rig-033,3,-1,0,0.04740060254483076
development_oracle,dco-rig-033,3,-1,1,0.00018230158645874355
development_oracle,dco-rig-033,3,-1,2,-0.0005518717790188759
development_oracle,dco-rig-033,3,0,-2,-0.009418622180197017
development_oracle,dco-rig-033,3,0,-1,-0.005574733053884811
development_oracle,dco-rig-033,3,0,0,0.9874527257084286
development_oracle,dco-rig-033,3,0,1,0.04520784320296007
development_oracle,dco-rig-033,3,0,2,-0.008544442205272973
development_oracle,dco-rig-033,3,1,-2,3.696379562891599e-05
development_oracle,dco-rig-033,3,1,-1,-0.00653164928829839
development_oracle,dco-rig-033,3,1,0,-0.03741681721964789
development_oracle,dco-rig-033,3,1,1,0.0021104032076220917
development_oracle,dco-rig-033,3,1,2,0.0014510355748298901
development_oracle,dco-rig-033,3,2,-2,-3.8136335362211256e-05
development_oracle,dco-rig-033,3,2,-1,0.0005611258750801035
development_oracle,dco-rig-033,3,2,0,0.002195526994181709
development_oracle,dco-rig-033,3,2,1,-0.00035299641990043057
development_oracle,dco-rig-033,3,2,2,-9.07369916225465e-05
development_oracle,dco-rig-033,4,-2,-2,0.00021051709793229952
development_oracle,dco-rig-033,4,-2,-1,-1.6261855169643926e-05
development_oracle,dco-rig-033,4,-2,0,0.0004033934253669549
development_oracle,dco-rig-033,4,-2,1,-0.00038909410769247526
development_oracle,dco-rig-033,4,-2,2,0.0003572843583180512
development_oracle,dco-rig-033,4,-1,-2,-0.0038535205183695175
development_oracle,dco-rig-033,4,-1,-1,0.005935983122672136
development_oracle,dco-rig-033,4,-1,0,0.04444209954871272
development_oracle,dco-rig-033,4,-1,1,-0.0026828748340334166
development_oracle,dco-rig-033,4,-1,2,0.0005438047670093081
development_oracle,dco-rig-033,4,0,-2,0.01233898067987035
development_oracle,dco-rig-033,4,0,-1,-0.039256416149807453
development_oracle,dco-rig-033,4,0,0,0.9840405115182816
development_oracle,dco-rig-033,4,0,1,0.034504981430584274
development_oracle,dco-rig-033,4,0,2,-0.012581003915718977
development_oracle,dco-rig-033,4,1,-2,0.004847880940425314
development_oracle,dco-rig-033,4,1,-1,-0.009021561084127128
development_oracle,dco-rig-033,4,1,0,-0.03818521608519713
development_oracle,dco-rig-033,4,1,1,0.005470666359247531
development_oracle,dco-rig-033,4,1,2,-0.003425871799596354
development_oracle,dco-rig-033,4,2,-2,-0.00015895808155889416
development_oracle,dco-rig-033,4,2,-1,0.0006608337635503541
development_oracle,dco-rig-033,4,2,0,0.002416900027826498
development_oracle,dco-rig-033,4,2,1,-0.0007311064475043291
development_oracle,dco-rig-033,4,2,2,0.0004949757662120045
development_oracle,dco-rig-033,5,-2,-2,0.00012254385673184608
development_oracle,dco-rig-033,5,-2,-1,0.0001484880104567856
development_oracle,dco-rig-033,5,-2,0,0.0003466206294384409
development_oracle,dco-rig-033,5,-2,1,-0.0001772199999883832
development_oracle,dco-rig-033,5,-2,2,0.0002370119092003213
development_oracle,dco-rig-033,5,-1,-2,-0.00300083382217645
development_oracle,dco-rig-033,5,-1,-1,0.006505788802889834
development_oracle,dco-rig-033,5,-1,0,0.04449450657286131
development_oracle,dco-rig-033,5,-1,1,-0.0008206227505090224
development_oracle,dco-rig-033,5,-1,2,-0.0001348710871119922
development_oracle,dco-rig-033,5,0,-2,0.010172857364536655
development_oracle,dco-rig-033,5,0,-1,-0.017683860624677337
development_oracle,dco-rig-033,5,0,0,0.9818944407564683
development_oracle,dco-rig-033,5,0,1,0.06624679469890792
development_oracle,dco-rig-033,5,0,2,-0.026088783955370218
development_oracle,dco-rig-033,5,1,-2,0.002910853061502865
development_oracle,dco-rig-033,5,1,-1,-0.008480678447633932
development_oracle,dco-rig-033,5,1,0,-0.03839738802695817
development_oracle,dco-rig-033,5,1,1,0.0022610647336814543
development_oracle,dco-rig-033,5,1,2,-5.0349477698823174e-05
development_oracle,dco-rig-033,5,2,-2,1.1262542774474881e-05
development_oracle,dco-rig-033,5,2,-1,0.0005992699971873795
development_oracle,dco-rig-033,5,2,0,0.002413522325734727
development_oracle,dco-rig-033,5,2,1,-0.00045726122233196234
development_oracle,dco-rig-033,5,2,2,0.00014799851821698887
development_oracle,dco-rig-033,6,-2,-2,0.00016989788620677877
development_oracle,dco-rig-033,6,-2,-1,-8.012428017640621e-05
development_oracle,dco-rig-033,6,-2,0,0.0005988372018683205
development_oracle,dco-rig-033,6,-2,1,-0.0002407041356144459
development_oracle,dco-rig-033,6,-2,2,9.383693250927718e-05
development_oracle,dco-rig-033,6,-1,-2,0.00045867664434363334
development_oracle,dco-rig-033,6,-1,-1,0.004242804244284328
development_oracle,dco-rig-033,6,-1,0,0.04407458287053236
development_oracle,dco-rig-033,6,-1,1,0.0011350157005864674
development_oracle,dco-rig-033,6,-1,2,-0.001486566653372998
development_oracle,dco-rig-033,6,0,-2,-0.004912338137009773
development_oracle,dco-rig-033,6,0,-1,-0.011067833497561439
development_oracle,dco-rig-033,6,0,0,1.007986840280515
development_oracle,dco-rig-033,6,0,1,0.03572854673627794
development_oracle,dco-rig-033,6,0,2,-0.003950762440179407
development_oracle,dco-rig-033,6,1,-2,-0.00045086166957844645
development_oracle,dco-rig-033,6,1,-1,-0.006322205497758852
development_oracle,dco-rig-033,6,1,0,-0.03487896992520834
development_oracle,dco-rig-033,6,1,1,-0.0003571869389765751
development_oracle,dco-rig-033,6,1,2,0.003180944767353846
development_oracle,dco-rig-033,6,2,-2,5.897613925877747e-05
development_oracle,dco-rig-033,6,2,-1,0.0005252382494548341
development_oracle,dco-rig-033,6,2,0,0.0018414502978054306
development_oracle,dco-rig-033,6,2,1,-2.1876145426570243e-05
development_oracle,dco-rig-033,6,2,2,-0.00029144092591791554
development_oracle,dco-rig-034,0,-2,-2,1.7548573494379127e-05
development_oracle,dco-rig-034,0,-2,-1,2.734300721283954e-05
development_oracle,dco-rig-034,0,-2,0,0.0003642887363271413
development_oracle,dco-rig-034,0,-2,1,-0.0001211618539156146
development_oracle,dco-rig-034,0,-2,2,6.688613580006643e-05
development_oracle,dco-rig-034,0,-1,-2,0.00035190544450014027
development_oracle,dco-rig-034,0,-1,-1,-5.682673918527571e-05
development_oracle,dco-rig-034,0,-1,0,0.018512497457163622
development_oracle,dco-rig-034,0,-1,1,0.0008575936663385176
