rig_id,block_id,true_aperture_radius,metadata_aperture_radius,candidate_aperture_radius,validation_camera_index,kappa,mean_gcv,mean_upre,mean_effective_df_fraction,mean_whitened_discrepancy,mean_df_corrected_discrepancy,outer_validation_mse,whitening
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.12,3,0.1,4.627648137100971,1.5133375917648766,0.4836385719815124,1.739515876594457,3.1631848206380866,49.879821537702696,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.12,3,0.31622776601683794,13.014947535274185,5.8498601440699876,0.3849025715429995,6.234016029601188,10.086840355876495,71.80031193962697,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.12,3,1.0,39.488386986915934,23.603123560743825,0.2721075672175419,24.16775145319576,34.46571847133309,107.64742208334057,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,0,1e-06,4.002379107167551,0.7507955651782567,0.9218493554894007,0.27583659639521546,1.1083639124567124,11879.155252064498,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,0,3.162277660168379e-06,3.7253852242551764,0.7320039631167875,0.9010567928682354,0.2903130945276107,1.0998464274517548,3323.4089491536715,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,0,1e-05,3.4427594977182876,0.7097281395480033,0.8776680982617313,0.3054591823292332,1.0898794857869887,1056.1766089351286,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,0,3.1622776601683795e-05,3.153890115955226,0.6829698220667947,0.8496763799288436,0.32348761418064476,1.0825906969267807,516.3769547996208,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,0,0.0001,2.8928387150524486,0.6543380212540937,0.8157214833751906,0.34918364785378875,1.0856024938858382,304.32575426748866,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,0,0.00031622776601683794,2.6825932861145567,0.6273679444008178,0.7754851910109308,0.38659163878332836,1.1059474762553423,174.38962823824775,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,0,0.001,2.5491674145474272,0.6092275416008506,0.7295158349718892,0.44200220564582793,1.1553316878446251,96.03155034977398,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,0,0.0031622776601683794,2.553572382285328,0.6196490255206824,0.6777032741616815,0.535323786861992,1.276085449721777,59.51805156645534,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,0,0.01,2.6525706585968427,0.6665153779260471,0.6188032447479842,0.6764301863292723,1.466445685190084,47.44048237693851,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,0,0.03162277660168379,2.9326225101741166,0.7993105765710841,0.5504409208681527,0.9186051031820397,1.8090570718847303,46.30250480573234,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,0,0.1,4.347929301346181,1.449518158557858,0.4684171726647278,1.7000506822942936,3.0191835785273313,50.516798987699445,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,0,0.31622776601683794,10.720199908483615,4.892508380363293,0.3712645716147005,5.298485065779772,8.405340921692293,63.14547928570907,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,0,1.0,32.42588503932915,19.69243904638793,0.26164455941183384,20.273807751328995,28.4440647849564,97.5003048704983,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,1,1e-06,3.895853523220535,0.7433263127162096,0.9274546970624049,0.25939879741636157,1.0472707220399429,16145.315212527159,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,1,3.162277660168379e-06,3.665172327887433,0.7271656467436194,0.9095670493899137,0.2718583677197576,1.0563456325774352,8358.500560466004,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,1,1e-05,3.403428172675377,0.7061866028129661,0.883855610276681,0.2920176263702765,1.0718974229529326,2778.750819518804,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,1,3.1622776601683795e-05,3.170457023111296,0.6846241888053293,0.8520736382020155,0.3213063676821045,1.0886715368153554,911.4586220490271,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,1,0.0001,2.982786493350677,0.665117210537147,0.8171590796936953,0.35766268302723464,1.1159666933909638,455.7169293469411,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,1,0.00031622776601683794,2.829075327962818,0.6484045134214066,0.7760931747990527,0.40665543374292223,1.170348260216304,274.5406141490058,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,1,0.001,2.7952630423736506,0.6528018643047153,0.726118448261877,0.49101234708571195,1.2869475577824483,144.69281823891598,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,1,0.0031622776601683794,2.887240102948864,0.6946970300088989,0.6680985523406783,0.6257393462638138,1.4811590658478149,70.30718005362674,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,1,0.01,3.0106732606889057,0.7717539605834988,0.6026583529705896,0.8075005958305552,1.716743135635181,39.054218782034596,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,1,0.03162277660168379,3.3188730252706224,0.9466761116011213,0.5317353193809822,1.0958996005915498,2.093886960265711,26.61990570206487,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,1,0.1,4.884674684275774,1.7081124493295585,0.4537820193034292,1.9820612184440718,3.4213626233981653,21.262310541423012,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,1,0.31622776601683794,12.162636377550292,5.691432412222392,0.3641678884727333,6.1087637906660195,9.523251611872759,20.962912276725575,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,1,1.0,37.445467197787735,22.862252039419673,0.2609494095021741,23.444732984216195,32.730473757004894,32.60089076384804,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,2,1e-06,4.635627573675673,0.7932823553960019,0.9252861493658653,0.31282451641061737,1.2668231464646715,7828.88843709432,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,2,3.162277660168379e-06,4.308597075846261,0.7763355910267482,0.9046224917280865,0.3289396042618098,1.2634433322420913,2514.003290741053,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,2,1e-05,4.026874455161558,0.7609742721521959,0.8795327936938448,0.35372180224204414,1.2746557546053647,942.158252729926,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,2,3.1622776601683795e-05,3.758454756218057,0.744945189689209,0.8498041966927846,0.3852584749807535,1.295322822203679,432.33188279853437,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,2,0.0001,3.480231023275996,0.7259685791819126,0.813606879612242,0.4241975718023254,1.319328033980519,242.46259063598504,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,2,0.00031622776601683794,3.2631263345976564,0.713153381982056,0.7701297260884432,0.4809458202405467,1.3705637698345365,141.8169168435866,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,2,0.001,3.1722507885554245,0.7231892984805309,0.7184916136924511,0.5736027165726093,1.483581420393469,77.31939082561354,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,2,0.0031622776601683794,3.1849234340431734,0.7657443301010805,0.6598612968013458,0.7099662552189273,1.6531276975409392,37.969325682029776,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,2,0.01,3.282186981240458,0.8521139888853317,0.5960483451167973,0.8984366366984561,1.88238176891653,20.30733370763162,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,2,0.03162277660168379,3.6866906193879867,1.0752554585303429,0.5278069941209407,1.2307642679368378,2.3282224072181323,15.24075632787871,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,2,0.1,5.578563123728991,1.9943471976613454,0.45266049993412993,2.270090397766738,3.902510603661011,15.661832840334064,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,2,0.31622776601683794,14.246530182089266,6.744368632267875,0.36374533649494095,7.16237609387597,11.16892793849771,18.81082638687351,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,2,1.0,43.72226979126938,26.901539278147883,0.25892068754430125,27.487266178077,38.354652111376595,33.41508956764575,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,3,1e-06,4.770936128279887,0.80169194565574,0.9271828777658618,0.318199341230361,1.2906277493365375,3973.477123659519,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,3,3.162277660168379e-06,4.472700163945048,0.7874363727839746,0.9085018154390274,0.3338334680815306,1.2897444194294234,1195.0738719551368,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,3,1e-05,4.15345896977955,0.7700820504875243,0.8851835356495724,0.35378839344820856,1.2942113002578086,336.22784633824756,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,3,3.1622776601683795e-05,3.8093547192846025,0.74871171357924,0.8540310054759269,0.38226210481775685,1.3096919819291652,150.23407211765135,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,3,0.0001,3.5449120563096383,0.7334698716595492,0.814581914188699,0.43013880895763107,1.348058563153774,84.8138396129614,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,3,0.00031622776601683794,3.4621287584469487,0.7417172522358035,0.7715422195750874,0.5072497009156639,1.4386067877346949,51.61288088658878,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,3,0.001,3.4091575134573286,0.7595559549581565,0.7276739927194107,0.5952775666070993,1.539795195121571,38.198419941044804,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,3,0.0031622776601683794,3.2243640917867733,0.7588854839840394,0.6794549192123032,0.6717576132443541,1.599412285554937,34.805007560930456,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,3,0.01,3.0732928483214037,0.7713117249313289,0.6215703013715876,0.7767992427367888,1.6940529937090527,35.45830709312705,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,3,0.03162277660168379,3.34492948779532,0.9264429718496696,0.5518416318839795,1.0434963608353023,2.063433124258068,39.71749864560594,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,3,0.1,5.402618884136643,1.8586747055449033,0.4692294475121845,2.107907589525408,3.7469103679909983,49.829714853091915,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,3,0.31622776601683794,14.124876112174416,6.551265092592837,0.3729063416807462,6.954614945903643,11.041902370445538,69.99518136625099,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.05500,0.055,0.073,0.16,3,1.0,40.539861702105895,24.651131345354216,0.26391412372009204,25.228868747402068,35.495890477819955,105.43248064741263,exact_covariance_oracle
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,0,1e-06,3.6284772400585457,0.7251408523025655,0.9233365051509161,0.2478024440610998,0.982520186697143,23787.503779786115,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,0,3.162277660168379e-06,3.4896549318155503,0.7141193033356416,0.9092550435587627,0.25931123364162123,0.9903800950457877,5714.324485523947,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,0,1e-05,3.288484394053935,0.6968743156486616,0.8913071315564397,0.270782905158358,0.993971101103301,1288.726256605964,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,0,3.1622776601683795e-05,3.04015539480503,0.6725706453758389,0.8666135543522442,0.2859889584122482,0.9971783849758997,423.5597643453616,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,0,0.0001,2.7984270332370413,0.6444009036844021,0.8345301811892847,0.3091526137815467,1.0033718579415942,200.0824096525866,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,0,0.00031622776601683794,2.5797188632277153,0.614061312532858,0.7975437569440047,0.3379913014224506,1.0096336956213547,123.7812698870706,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,0,0.001,2.3731043228450717,0.580195487017185,0.755563043804277,0.37129461693034205,1.0195910843808147,84.6352745515864,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,0,0.0031622776601683794,2.199792211122518,0.5462765368743315,0.7065506538207624,0.41579549076111155,1.0452385266767839,59.70791629490336,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,0,0.01,2.088374378901494,0.5211694301761468,0.6486087490208414,0.4833954317428005,1.1052195643576972,49.0131738871874,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,0,0.03162277660168379,2.176037710626535,0.5532054233490715,0.5798554902416262,0.6254366389624696,1.2925556915163239,46.196141230276176,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,0,0.1,3.26440020007082,0.9800112701706795,0.4968662114277801,1.1850253318862314,2.1987750194366007,47.76180867655572,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,0,0.31622776601683794,9.103242639999568,3.882990979625958,0.39595916098805106,4.249456322045076,7.005637010817427,57.032690224020854,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,0,1.0,31.457914619960743,18.436502225847526,0.2787914078173681,18.99043597333974,27.41136602831497,89.741089063783,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,1,1e-06,3.8411996195490126,0.7398467395018355,0.933186886905166,0.24674772045356985,1.011841316016682,16836.502254308845,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,1,3.162277660168379e-06,3.6208264413838434,0.7242564941528624,0.9185000765656093,0.25465637164788746,1.001961376318555,4379.995637352718,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,1,1e-05,3.3573190048103427,0.703237319274355,0.9002437589754742,0.2628473049135962,0.9918001808159701,1172.7619606386602,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,1,3.1622776601683795e-05,3.0577560905708667,0.6752474548588036,0.8753714677595704,0.274653106443491,0.9807681189679007,487.49200083669587,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,1,0.0001,2.7698029587342186,0.6426040367019349,0.8440221802895107,0.29216854823871774,0.9714314399972317,289.73513573579305,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,1,0.00031622776601683794,2.5131918690407886,0.606558725170528,0.8052772742048123,0.31811508644282815,0.9767262704181754,180.69687598408325,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,1,0.001,2.3102940623758554,0.5706685383965505,0.7576927312960786,0.3583601683228247,1.0007038859936164,100.4805424649847,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,1,0.0031622776601683794,2.140687711218711,0.5347103037271375,0.7028213132817784,0.41019620247629196,1.032968173199127,55.09254910500693,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,1,0.01,2.005688165153582,0.5016486056792983,0.6401756160166948,0.47736762005258654,1.0817122623419564,34.25541139971287,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,1,0.03162277660168379,2.037352059002672,0.5151879800933474,0.568504172696465,0.6055813037790033,1.2310518487962758,27.13091411232838,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,1,0.1,2.958475348507286,0.8830858911103744,0.48576673836998807,1.1058591097183932,2.01346920543572,24.622258080636804,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,1,0.31622776601683794,8.518508845454974,3.667728253371015,0.3885172999476192,4.046100573454824,6.568209480520412,22.684052876253222,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,1,1.0,31.7756901445046,18.72116327110375,0.2763454736541442,19.27901051325712,27.635666288700378,29.306608537708094,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,2,1e-06,4.090426877708256,0.7561416113283439,0.929082791803294,0.26960914444307343,1.0937045272100834,15940.437280868678,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,2,3.162277660168379e-06,3.877717944494902,0.7426532425743868,0.9129372521769217,0.28195363909131205,1.0967082707499287,3609.918578172448,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,2,1e-05,3.642755366223347,0.7259702059636975,0.8923900284038646,0.2981461605175141,1.1038011191723933,985.2013944890291,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,2,3.1622776601683795e-05,3.408617713887325,0.7071904868866394,0.8671956606829019,0.3196774297939964,1.1129424003352075,419.43893896130476,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,2,0.0001,3.1522445199788662,0.6832853148337712,0.8374088323312943,0.34343118310370047,1.1169541531392084,231.96171706413426,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,2,0.00031622776601683794,2.8627376889481977,0.6509606538746955,0.8010674623147533,0.36925271417109007,1.1164822870205564,141.84570048299477,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,2,0.001,2.5665456035207646,0.6104897169072702,0.7544709462738819,0.4033362028690592,1.1202396121178788,81.86092881900365,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,2,0.0031622776601683794,2.3140159371693,0.5680737582003288,0.6975453606281121,0.4520011811953494,1.1304474136136893,43.89364625308825,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,2,0.01,2.1374965637715,0.5334861942827498,0.6341030033727572,0.5189213888863383,1.1621212018757021,28.01885126099924,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,2,0.03162277660168379,2.177801713732448,0.5584659548958998,0.5635127264899535,0.6568455925119742,1.3219979536393307,23.617245202920355,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,2,0.1,3.3218905301726003,1.0245981887557192,0.4823444805251234,1.252847019915522,2.26489609454691,22.725899669054915,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,2,0.31622776601683794,10.144076197029733,4.460924876746764,0.38632059612322833,4.8428119229496005,7.835867481717719,23.23190159678478,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,2,1.0,37.63570968801571,22.397519852200695,0.27367945972348695,22.959632716643114,32.83860481192592,34.8012355841295,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,3,1e-06,4.156605082998393,0.7606984697491348,0.9273433812203394,0.2769490597965917,1.1128687904713435,2882.218955761829,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,3,3.162277660168379e-06,3.912575935376736,0.7452237277705933,0.9125339211435132,0.28516945394097215,1.103333526680558,1078.234029807084,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,3,1e-05,3.665096663911447,0.7277017868810036,0.8936896525517251,0.2977983427982437,1.1024002485938036,316.2680841036811,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,3,3.1622776601683795e-05,3.3918220386874474,0.7055290502055342,0.8686632621219983,0.3156678308103369,1.1080516053293508,128.4068436366935,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,3,0.0001,3.102792627192839,0.6779775409223038,0.8355231384648403,0.3411405193785594,1.114619577678235,67.6961859931136,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,3,0.00031622776601683794,2.8450933794606286,0.6488734367779684,0.7966694743047483,0.374202277890371,1.1183956329107823,44.53146797132993,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,3,0.001,2.600468139827564,0.6157925381855964,0.7550519997046232,0.40770933865819925,1.113789048262435,39.58248309216346,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,3,0.0031622776601683794,2.370650226338494,0.5784424039601169,0.7094378162482744,0.44334189796287804,1.1130297339776065,38.54624336479122,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,3,0.01,2.2573223927811346,0.55946262383034,0.6549367361296656,0.5115638460228749,1.178969385589887,38.971474356352516,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,3,0.03162277660168379,2.5586470198241194,0.659021317935197,0.5869788340152959,0.7198551835107236,1.5066555360691496,43.90435057468376,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,3,0.1,4.323021650144459,1.349451357939973,0.5026886925650382,1.5451494498359117,2.8980843102294074,57.74387865131911,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,3,0.31622776601683794,11.644764121755411,5.018765681133715,0.4005217286804098,5.377930915245059,8.928167457693894,83.29940385540809,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.0,3,1.0,36.28558436998812,21.19369732061834,0.28241059657298373,21.741840366101567,31.55958617233254,123.36700896900189,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.04,0,1e-06,3.6572631008657406,0.7271102871318554,0.9233864211672607,0.24969201326423826,0.9932799022118425,15214.826303675445,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.04,0,3.162277660168379e-06,3.4697618173440303,0.7125446973023675,0.9081091464913783,0.2595700629161622,0.9912811896876885,3607.559775106323,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.04,0,1e-05,3.2333503276932944,0.6920834157228148,0.889041586367231,0.26961687753524527,0.9847508781673677,931.6643669741168,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.04,0,3.1622776601683795e-05,2.987547605150743,0.667376594712306,0.8647318008100062,0.283805713416296,0.9811171745639335,372.9493642288699,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.04,0,0.0001,2.7587022953329763,0.639987594580669,0.8343433628244337,0.3050382140615752,0.986007705858231,188.40855819912252,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.04,0,0.00031622776601683794,2.5406380578814356,0.60905014520342,0.7983835439060034,0.3316364749538148,0.9918988389896554,114.30959210349656,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.04,0,0.001,2.3132454057344543,0.570881362118483,0.7559392296325995,0.36137859470632394,0.9956263548632822,76.39302115633117,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.04,0,0.0031622776601683794,2.121230614053613,0.5312614952388524,0.7051995050295587,0.40294228719155833,1.0134082679495091,52.06100056661769,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.04,0,0.01,2.0115286847388067,0.5032523803435851,0.6459141013360006,0.46978981820598414,1.0700998992026605,42.49959126030126,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.04,0,0.03162277660168379,2.137193510342966,0.542740485935828,0.5769068893153516,0.6196894630312654,1.274275021694938,41.353754165089164,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.04,0,0.1,3.3949179440701185,1.0318419641649548,0.4942145402438284,1.2410986997748292,2.2924218500384566,44.41514643457568,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.04,0,0.31622776601683794,9.788314068646077,4.221399117940976,0.3939168192978526,4.591132207064413,7.5422848751318305,54.6177523888745,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.04,0,1.0,33.1403917716039,19.502148955613357,0.2775302613184617,20.05810053750382,28.887559812055663,88.54688579990218,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.04,1,1e-06,3.7321971748748375,0.7327859115953506,0.932493735437451,0.24079593489542903,0.9874519290416195,16699.737345963862,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.04,1,3.162277660168379e-06,3.4902617332782624,0.7148981290784481,0.916981150053539,0.24772828899278565,0.9723101476124059,4517.893655917218,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.04,1,1e-05,3.2297512277036873,0.6929063454532556,0.8979427994693447,0.25619786630230396,0.9615542522122338,1155.3502727124637,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.04,1,3.1622776601683795e-05,2.9531280014908923,0.665388670274101,0.8727971256908221,0.26891326916878566,0.9532230191411871,432.2486554464363,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.04,1,0.0001,2.6820129389884952,0.6328430199729118,0.8415443004810524,0.28637213920322785,0.9456920685092525,244.5166900209536,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.04,1,0.00031622776601683794,2.4333958799338147,0.5959561736791885,0.8028986239160696,0.31131837541347707,0.9501159578206262,151.94153843900625,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.04,1,0.001,2.227075624842569,0.5573148973361444,0.7553895193203612,0.3486916664235663,0.9686147124476592,86.98243541115178,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.04,1,0.0031622776601683794,2.055555863556727,0.5180406161161273,0.7005533316427731,0.3971552854876901,0.9955741175098562,49.0680818648527,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.04,1,0.01,1.931115653845642,0.4836943791818512,0.6378874775644805,0.4630744150786824,1.0450175620233488,32.01783885892875,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.04,1,0.03162277660168379,1.994622052824019,0.5028086747566491,0.5662513387655221,0.5968065327318137,1.208604249994428,27.140294401370493,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.04,1,0.1,3.0048048251069455,0.9031354430808276,0.48373297232309703,1.1291626873638725,2.0489283054561396,25.497937960923963,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.04,1,0.31622776601683794,8.871101500314216,3.848034043475675,0.38695068672477373,4.228912944716037,6.8466967007656265,23.630683633363585,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.04,1,1.0,32.823694738892534,19.394982217166458,0.2753799589920104,19.95437428277924,28.55481265944213,30.29199538943017,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.04,2,1e-06,4.046619097330739,0.7531579375258548,0.9307430453463665,0.2639690649716686,1.0763787352495895,14490.81242282876,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.04,2,3.162277660168379e-06,3.8152824045242064,0.7380465943203768,0.9145223055146631,0.2748109054969159,1.0750481103749303,3197.6420320320094,diagonal
development_rig_a,development_rig_a:radius=0.09500,0.095,0.113,0.04,2,1e-05,3.5616702161477303,0.7193056742366419,0.8933887685843134,0.28988364450174053,1.0788173807064902,903.8916520535158,diagonal
