active_measured_weighted_residual,algorithm_wall_seconds_full_path,alpha,augmented_objective_squared,breakdown,checkpoint,configuration_id,data_residual_consistency_relative_difference,data_residual_squared,evaluator_forward_api_calls,evaluator_wall_seconds,family,field_relative_l2,front_top10_f1,gradient_relative_l2,heldout_b_clean_residual,lambda_h1,lambda_l2,physical_adjoint_calls_full_path,physical_forward_calls_full_path,quadratic_penalty_squared,regularization_family,regularization_row_count,sample_id,split
0.0635838732123375,0.18440345907583833,0.010424132930080862,2035.9522705078125,False,20,sob_l1e-1_h3e-4,3.4148972645198228e-06,624.5218505859375,1,0.009460457949899137,wavy_front,0.8932243585586548,0.3689350187778473,1.3447504043579102,0.5591314435005188,0.0003,0.1,24,24,1411.430419921875,sobolev,128000,validation-019,validation
0.054650142788887024,0.18440345907583833,0.011089920699521538,1876.014404296875,False,24,sob_l1e-1_h3e-4,4.1177777347911615e-06,461.35601806640625,1,0.009460457949899137,wavy_front,0.8853217363357544,0.37107110023498535,1.339537262916565,0.5436983704566956,0.0003,0.1,24,24,1414.658447265625,sobolev,128000,validation-019,validation
0.32301387190818787,0.18379220901988447,0.00997784652599464,13118.8330078125,False,4,sob_l1e-1_h3e-4,3.9744239188621577e-07,12264.80859375,1,0.009464333998039365,plume,0.935517430305481,0.4412572383880615,1.1729062795639038,0.6166665554046631,0.0003,0.1,24,24,854.0244140625,sobolev,128000,validation-020,validation
0.1710701435804367,0.18379220901988447,0.009503615428534095,4692.1298828125,False,8,sob_l1e-1_h3e-4,1.0042218718808726e-06,3440.06689453125,1,0.009464333998039365,plume,0.91363126039505,0.43057674169540405,1.2444154024124146,0.5414255261421204,0.0003,0.1,24,24,1252.06298828125,sobolev,128000,validation-020,validation
0.10369675606489182,0.18379220901988447,0.010138375695356003,2689.5849609375,False,12,sob_l1e-1_h3e-4,1.8825738834493677e-06,1264.005126953125,1,0.009464333998039365,plume,0.901017427444458,0.4324076771736145,1.268493890762329,0.5058907270431519,0.0003,0.1,24,24,1425.579833984375,sobolev,128000,validation-020,validation
0.07202847301959991,0.18379220901988447,0.011414501447736496,2090.689697265625,False,16,sob_l1e-1_h3e-4,2.8809693048970075e-06,609.8553466796875,1,0.009464333998039365,plume,0.8920748829841614,0.43851083517074585,1.27092444896698,0.48691147565841675,0.0003,0.1,24,24,1480.8343505859375,sobolev,128000,validation-020,validation
0.05436157062649727,0.18379220901988447,0.011192958994782707,1831.322021484375,False,20,sob_l1e-1_h3e-4,4.189230367046548e-06,347.37811279296875,1,0.009464333998039365,plume,0.8829306364059448,0.44583460688591003,1.2632238864898682,0.46805697679519653,0.0003,0.1,24,24,1483.94384765625,sobolev,128000,validation-020,validation
0.04382319375872612,0.18379220901988447,0.010471487539220446,1692.76953125,False,24,sob_l1e-1_h3e-4,5.5261280067497864e-06,225.74935913085938,1,0.009464333998039365,plume,0.8736518025398254,0.45010679960250854,1.2506649494171143,0.4501493573188782,0.0003,0.1,24,24,1467.0201416015625,sobolev,128000,validation-020,validation
0.3473869264125824,0.1816247090464458,0.006965246025945412,16966.697265625,False,4,sob_l1e-1_h3e-4,3.8847116456963704e-07,16284.3046875,1,0.009541374980472028,wavy_front,0.9397708177566528,0.32682332396507263,1.144511103630066,0.7215496897697449,0.0003,0.1,24,24,682.392578125,sobolev,128000,validation-021,validation
0.1946045160293579,0.1816247090464458,0.008363743540143416,6240.57958984375,False,8,sob_l1e-1_h3e-4,9.130464491136081e-07,5110.3203125,1,0.009541374980472028,wavy_front,0.9143152832984924,0.3576442003250122,1.2370920181274414,0.6552273035049438,0.0003,0.1,24,24,1130.25927734375,sobolev,128000,validation-021,validation
0.12294616550207138,0.1816247090464458,0.00893058498175523,3434.6806640625,False,12,sob_l1e-1_h3e-4,1.6944767367021996e-06,2039.7281494140625,1,0.009541374980472028,wavy_front,0.8984097242355347,0.3735123574733734,1.287592887878418,0.6338359713554382,0.0003,0.1,24,24,1394.9525146484375,sobolev,128000,validation-021,validation
0.08314799517393112,0.1816247090464458,0.010487215072507524,2448.3515625,False,16,sob_l1e-1_h3e-4,2.772237166936975e-06,932.923095703125,1,0.009541374980472028,wavy_front,0.887281060218811,0.3753432631492615,1.307809829711914,0.6199312210083008,0.0003,0.1,24,24,1515.428466796875,sobolev,128000,validation-021,validation
