rig_id,true_aperture_radius,nearest_candidate_radius,reconstruction_path_samples,reconstruction_aperture_samples,truth_path_samples,truth_aperture_samples,reconstruction_reference_scale,truth_reference_scale,reconstruction_over_truth_scale,native_best_radius,native_nearest_match,native_best_distance,native_nearest_distance,native_nearest_over_best,native_ranking_margin,shared_scale_best_radius,shared_scale_nearest_match,shared_scale_best_distance,shared_scale_nearest_distance,shared_scale_nearest_over_best,shared_scale_ranking_margin,profiled_gain_best_radius,profiled_gain_nearest_match,profiled_gain_best_distance,profiled_gain_nearest_distance,profiled_gain_nearest_over_best,profiled_gain_ranking_margin,profiled_gain_at_best_radius
development_rig_b,0.055,0.04,29,29,49,47,1.5414219318029352,1.528058104860432,1.0087456274731934,0.04,True,0.041402194251943546,0.041402194251943546,1.0,0.008092785661782335,0.04,True,0.04325020027012164,0.04325020027012164,1.0,0.0017924295908054722,0.08,False,0.04007524173701896,0.041154486482106276,1.0269304612600847,0.0010792447450873183,1.0299407380044203
development_rig_b,0.095,0.08,29,29,49,47,1.5414219318029352,1.528058104860432,1.0087456274731934,0.08,True,0.03355493733983217,0.03355493733983217,1.0,0.025094688718916687,0.08,True,0.03683741648781333,0.03683741648781333,1.0,0.01650106056395407,0.08,True,0.03240893248489975,0.03240893248489975,1.0,0.01081832733162276,0.9913759184415631
development_rig_b,0.135,0.12,29,29,49,47,1.5414219318029352,1.528058104860432,1.0087456274731934,0.12,True,0.03909725113361097,0.03909725113361097,1.0,0.03419503372463108,0.12,True,0.043912857012342266,0.043912857012342266,1.0,0.023732332760976443,0.12,True,0.03470008142852268,0.03470008142852268,1.0,0.01673330594060002,0.9822944164600412
development_rig_b,0.055,0.04,29,41,49,47,1.541421931802935,1.528058104860432,1.0087456274731932,0.04,True,0.040359343745438855,0.040359343745438855,1.0,0.01133236274580926,0.04,True,0.0421857380429755,0.0421857380429755,1.0,0.00505224271339913,0.04,True,0.04013996967089916,0.04013996967089916,1.0,0.0017865217817310333,0.9958119080526574
development_rig_b,0.095,0.08,29,41,49,47,1.541421931802935,1.528058104860432,1.0087456274731932,0.08,True,0.032024020356359144,0.032024020356359144,1.0,0.03082695009365833,0.08,True,0.035104945377134024,0.035104945377134024,1.0,0.02227241415900732,0.08,True,0.031171294372756262,0.031171294372756262,1.0,0.014139013513773026,0.9927091142678448
development_rig_b,0.135,0.12,29,41,49,47,1.541421931802935,1.528058104860432,1.0087456274731932,0.12,True,0.03493681308337416,0.03493681308337416,1.0,0.042965173284839404,0.12,True,0.039261062721699554,0.039261062721699554,1.0,0.032886544507766784,0.12,True,0.03214931620946578,0.03214931620946578,1.0,0.021461579722361276,0.9865027155121734
development_rig_b,0.055,0.04,35,9,49,47,1.5277259623843946,1.528058104860432,0.9997826375351953,0.08,False,0.041868293265731486,0.041951171964870165,1.0019795098551705,8.287869913867901e-05,0.04,True,0.041877297822242913,0.041877297822242913,1.0,6.571820559304192e-05,0.08,False,0.03926890270896421,0.03948660331162009,1.0055438422679988,0.00021770060265588476,1.0147482050541992
development_rig_b,0.095,0.08,35,9,49,47,1.5277259623843946,1.528058104860432,0.9997826375351953,0.12,False,0.04811536711038396,0.0492310219298846,1.023187079024902,0.0011156548195006416,0.12,False,0.048189912728209085,0.049121999530466545,1.019341948335006,0.0009320868022574605,0.08,True,0.04286398321519812,0.04286398321519812,1.0,0.0022582642357158664,0.9763361454346652
development_rig_b,0.135,0.12,35,9,49,47,1.5277259623843946,1.528058104860432,0.9997826375351953,0.16,False,0.05934500626603625,0.0700359697598181,1.1801493363376794,0.010690963493781853,0.16,False,0.05941461524283346,0.06989665697379378,1.1764219407652339,0.010482041730960324,0.12,True,0.05515378875537285,0.05515378875537285,1.0,0.0009599108820102856,0.958561938719797
development_rig_b,0.055,0.04,35,17,49,47,1.5277259623843946,1.528058104860432,0.9997826375351953,0.04,True,0.03742544880143785,0.03742544880143785,1.0,0.0027202335573155018,0.04,True,0.037354327768217815,0.037354327768217815,1.0,0.0028919111739641665,0.04,True,0.03537978464655606,0.03537978464655606,1.0,6.075428257626414e-05,0.9879357823854603
development_rig_b,0.095,0.08,35,17,49,47,1.5277259623843946,1.528058104860432,0.9997826375351953,0.08,True,0.038117613346715554,0.038117613346715554,1.0,0.009426403496413868,0.08,True,0.03800492704434531,0.03800492704434531,1.0,0.00966301256187329,0.08,True,0.03276645764579613,0.03276645764579613,1.0,0.005778351786647942,0.9808860717728239
development_rig_b,0.135,0.12,35,17,49,47,1.5277259623843946,1.528058104860432,0.9997826375351953,0.12,True,0.04971069283893876,0.04971069283893876,1.0,0.009357288868247014,0.12,True,0.049571860259648194,0.049571860259648194,1.0,0.009625099923141936,0.12,True,0.03894729790842214,0.03894729790842214,1.0,0.007612948650884958,0.9700124806423629
development_rig_b,0.055,0.04,35,29,49,47,1.5277259623843946,1.528058104860432,0.9997826375351953,0.04,True,0.035150361181135736,0.035150361181135736,1.0,0.007202643431643882,0.04,True,0.035080875399511574,0.035080875399511574,1.0,0.007382799549253846,0.04,True,0.033312538728840164,0.033312538728840164,1.0,0.0028866625973011997,0.9889012655101106
development_rig_b,0.095,0.08,35,29,49,47,1.5277259623843946,1.528058104860432,0.9997826375351953,0.08,True,0.030129276082673684,0.030129276082673684,1.0,0.020272291865533892,0.08,True,0.030012720948574052,0.030012720948574052,1.0,0.020526229625780913,0.08,True,0.025538263023341567,0.025538263023341567,1.0,0.012640307500860194,0.9842599267423923
development_rig_b,0.135,0.12,35,29,49,47,1.5277259623843946,1.528058104860432,0.9997826375351953,0.12,True,0.038712163261539465,0.038712163261539465,1.0,0.025999217633711283,0.12,True,0.03856752345149429,0.03856752345149429,1.0,0.026287098570295722,0.12,True,0.029385181292401717,0.029385181292401717,1.0,0.017469556118647943,0.9754071325351263
development_rig_b,0.055,0.04,35,41,49,47,1.5277259623843946,1.528058104860432,0.9997826375351953,0.04,True,0.03401398878167572,0.03401398878167572,1.0,0.01040192344018543,0.04,True,0.033945458882249396,0.033945458882249396,1.0,0.01058359534460395,0.04,True,0.03228226556285626,0.03228226556285626,1.0,0.005332423933532518,0.9893933282120455
