a_clean_residual_ratio,a_clean_weighted_residual,a_measured_residual_ratio,a_measured_weighted_residual,active_view_count,active_view_mask,algorithm_adjoint_calls,algorithm_forward_calls,algorithm_wall_seconds,applied_correction_norm,correction_was_clipped,evaluator_adjoint_calls,evaluator_forward_calls,family,field_gain_percent,field_relative_l2,front_f1_gain_percent,front_top10_f1,gradient_gain_percent,gradient_relative_l2,heldout_b_clean_residual,heldout_b_clean_residual_ratio,maximum_measurement_direction_orthogonality_defect,maximum_residual_increase,method,operator_mismatch_relative_l2,raw_correction_norm,relative_noise,sample_id,split,truth_available_to_deployment_proposal,truth_operator
0.9996497343123305,0.05713576450943947,0.9997123502365641,0.05559467524290085,6,100110111,24,24,0.10026512492913753,127.53926849365234,False,0,1,wavy_front,0.003597462928372623,0.9145495295524597,-0.08340792396455457,0.3655782639980316,-0.037041375615416185,1.375355839729309,0.6904005408287048,0.999884153962664,2.384185791015625e-07,0.0,random_angular_seed_2026072001,0.008088911883533001,127.53926849365234,0.02500000037252903,test_iid-005,test_iid,False,qmc32
1.0001570134055817,0.0571647584438324,1.0002211969070482,0.055622972548007965,6,100110111,24,24,0.09610554203391075,127.53925323486328,True,0,1,wavy_front,-0.017961246069918387,0.9147467017173767,0.0,0.3658834397792816,-0.050212220549830315,1.3755369186401367,0.690543532371521,1.0000912438610017,3.5762786865234375e-07,0.0,random_angular_seed_2026072002,0.008088911883533001,127.53926849365234,0.02500000037252903,test_iid-005,test_iid,False,qmc32
1.000262601498999,0.057170793414115906,1.0003337380348014,0.05562923103570938,6,100110111,24,24,0.09635762497782707,127.53926849365234,False,0,1,wavy_front,-0.01321676597597768,0.9147033095359802,0.0,0.3658834397792816,-0.04648380493311006,1.3754856586456299,0.6902945041656494,0.9997305845882817,2.384185791015625e-07,0.0,random_angular_seed_2026072003,0.008088911883533001,127.53926849365234,0.02500000037252903,test_iid-005,test_iid,False,qmc32
0.9910029167733139,0.05664154887199402,0.9905241710207132,0.05508371442556381,6,100110111,24,24,0.09608787496108562,127.53926086425781,True,0,1,wavy_front,0.9097279894411856,0.906262218952179,0.1667995573189598,0.36649373173713684,0.8078956397393265,1.363739252090454,0.6891109347343445,0.9980164603234659,2.980232238769531e-07,0.0,train_fitted_fixed,0.008088911883533001,127.53926086425781,0.02500000037252903,test_iid-005,test_iid,False,qmc32
0.9908326722671373,0.056631818413734436,0.9903801451726957,0.05507570505142212,6,100110111,24,24,0.10107741702813655,127.53926086425781,False,0,1,wavy_front,0.9658340734092289,0.9057490825653076,0.1667995573189598,0.36649373173713684,0.9314362576626528,1.3620407581329346,0.6888909935951233,0.9976979268825046,2.384185791015625e-07,0.0,linear_observable,0.008088911883533001,127.53926086425781,0.02500000037252903,test_iid-005,test_iid,False,qmc32
0.990173463639469,0.05659414082765579,0.989642196920714,0.05503466725349426,6,100110111,24,24,0.10708237497601658,127.53926086425781,False,1,1,wavy_front,1.1260906194394513,0.9042834043502808,0.1667995573189598,0.36649373173713684,1.1223398079727225,1.359416127204895,0.6827220320701599,0.9887636249658052,2.980232238769531e-07,0.0,truth_angular_oracle,0.008088911883533001,127.53926086425781,0.02500000037252903,test_iid-005,test_iid,True,qmc32
1.294055344716121,0.0739627480506897,1.3980953485948033,0.07774902135133743,6,100110111,24,24,0.040152500034309924,,,0,1,wavy_front,54.11230744856655,0.41968077421188354,48.70725455894761,0.5440952181816101,52.178140403287976,0.6574772000312805,0.3922120928764343,0.5680277367525697,,,inverse_sobolev5_24,0.008088911883533001,,0.02500000037252903,test_iid-005,test_iid,False,qmc32
1.0,0.05632535740733147,1.0,0.05422573909163475,6,111100101,24,24,0.0971661249641329,0.0,False,0,1,plume,-0.0,0.9306964874267578,0.0,0.3930424153804779,-0.0,1.266333818435669,0.7840508818626404,1.0,2.384185791015625e-07,0.0,anchored_delta_zero,0.0063803596422076225,0.0,0.03999999910593033,test_iid-006,test_iid,False,qmc32
1.0000001322775556,0.056325364857912064,1.0000000686996684,0.05422574281692505,6,111100101,24,24,0.09702916606329381,107.68602752685547,False,0,1,plume,-0.0,0.9306964874267578,0.0,0.3930424153804779,-0.0,1.266333818435669,0.7840508222579956,0.9999999239786012,3.5762786865234375e-07,0.0,one_point_zero_five_g,0.0063803596422076225,107.68602752685547,0.03999999910593033,test_iid-006,test_iid,False,qmc32
0.9995753890464792,0.05630144104361534,0.9998423342608476,0.05421718955039978,6,111100101,24,24,0.09984483302105218,107.68602752685547,True,0,1,plume,-0.004931315106168012,0.9307423830032349,-0.07763690812662573,0.3927372694015503,-0.039989539459452134,1.2668402194976807,0.783837616443634,0.9997279954350671,3.5762786865234375e-07,0.0,random_angular_seed_2026072001,0.0063803596422076225,107.68604278564453,0.03999999910593033,test_iid-006,test_iid,False,qmc32
