method,method_label,source_split,pair_index,source_index,sample_seed,geometry_id,geometry_partition,family_id,noise_level,field_rel_l2,audit_reprojection_rel_l2,used_noisy_reprojection_rel_l2,used_clean_reprojection_rel_l2,correction_vs_feasible_relative_l2,outside_support_relative_l2,negative_voxel_fraction
landweber_jacobi,Jacobi-projected Landweber,val,86,177,30360838,g_111001110,validation,0,0.05,0.10182752474974552,0.1918767672705936,0.03646558089066611,0.039393931503450226,0.21506250419297332,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,87,177,30360838,g_111010110,validation,0,0.05,0.06525906247083796,0.07520660015575209,0.03472339809466339,0.039147762279825436,0.21136662349748006,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,88,164,30360825,g_011010111,validation,0,0.02,0.04754636746534727,0.056073031545470726,0.01247774379406485,0.015158186505459125,0.1897443602672259,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,89,164,30360825,g_101011110,validation,0,0.02,0.05459293898497179,0.048660009426375016,0.012846000873065467,0.015095619303830191,0.10720942001933431,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,90,164,30360825,g_111001110,validation,0,0.02,0.09265825464409402,0.17564274408669678,0.01370247906319638,0.015442853615904204,0.17768053006092724,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,91,164,30360825,g_111010110,validation,0,0.02,0.05641932963755371,0.041861288788662854,0.012413567263074582,0.01483568085100198,0.14853382243036292,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,92,168,30360829,g_011010111,validation,1,0.02,0.16366201749604128,0.22106847957143475,0.01618348007937891,0.015981709458576573,0.16371235533350398,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,93,168,30360829,g_101011110,validation,1,0.02,0.1706367379156178,0.28411416108963694,0.015929256359284043,0.015192168131772155,0.11166585074605541,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,94,168,30360829,g_111001110,validation,1,0.02,0.4308915050369736,0.5306242921475911,0.05067131746008013,0.051245990261233915,0.3784677015240071,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,95,168,30360829,g_111010110,validation,1,0.02,0.17563153349597832,0.23471522959098223,0.01890343379106997,0.018405395169846822,0.1509528988188015,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,96,182,30360843,g_011010111,validation,1,0.02,0.28260765635709717,0.2260827044707775,0.025244001436620082,0.02628546526319584,0.3206248523530981,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,97,182,30360843,g_101011110,validation,1,0.02,0.16263140853140567,0.2635450198025436,0.016191423054844178,0.016406397640858737,0.15816861644853517,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,98,182,30360843,g_111001110,validation,1,0.02,0.2834150064008051,0.3064610837886311,0.029309898870290996,0.03022470983608024,0.26249150309442515,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,99,182,30360843,g_111010110,validation,1,0.02,0.3097463916703821,0.2800261640539263,0.03412377366773592,0.03505110577733148,0.2848556502301151,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,100,181,30360842,g_011010111,validation,1,0.05,0.26466653826419634,0.2982412514006303,0.0441758909638078,0.04370663676240594,0.30061367436643815,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,101,181,30360842,g_101011110,validation,1,0.05,0.2101559847393717,0.32233498711293807,0.03554450199019547,0.034112250216916676,0.167704650032315,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,102,181,30360842,g_111001110,validation,1,0.05,0.30373882529478763,0.4274989985265561,0.04282836606111671,0.041328729344942604,0.21698451735357016,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,103,181,30360842,g_111010110,validation,1,0.05,0.2950589171675242,0.36013810807583263,0.050113622769542746,0.04924340597376498,0.27061558732072655,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,104,188,30360849,g_011010111,validation,0,0.02,0.06663032518030708,0.09230243454191821,0.01310665732234895,0.016497989008230844,0.18920614296650262,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,105,188,30360849,g_101011110,validation,0,0.02,0.052269352422312475,0.069322781747542,0.012401398193842603,0.014661085798713266,0.10458122172145778,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,106,188,30360849,g_111001110,validation,0,0.02,0.08616552061667183,0.1681361553773653,0.013756832451025365,0.016447030319865278,0.18227804306575096,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,107,188,30360849,g_111010110,validation,0,0.02,0.06924339811670469,0.07159547367222327,0.0134278926843671,0.016158349284260166,0.15251910989860876,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,108,194,30360855,g_011010111,validation,1,0.02,0.27570910858559067,0.28505230147212296,0.01785183445251627,0.018749681197689556,0.21658178891348878,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,109,194,30360855,g_101011110,validation,1,0.02,0.18993679532215682,0.33281497049151826,0.016050620332882487,0.016159814829446218,0.13478426845840685,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,110,194,30360855,g_111001110,validation,1,0.02,0.29365651966933654,0.4348699043451737,0.026887557640985927,0.026752788237771757,0.24301959780178894,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,111,194,30360855,g_111010110,validation,1,0.02,0.29348681081930034,0.3412150586832282,0.0221092063931077,0.022553953448626242,0.19521080354265238,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,112,163,30360824,g_011010111,validation,0,0.05,0.10324716489331226,0.15892656238796068,0.033411619142560994,0.03459074198022658,0.20350885495032728,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,113,163,30360824,g_101011110,validation,0,0.05,0.08723788550625561,0.13483457093692536,0.036288640095605694,0.03646150021580936,0.1682323491510032,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,114,163,30360824,g_111001110,validation,0,0.05,0.14087454306575498,0.3124926774370639,0.035170337063809745,0.036779918107038505,0.20369465897977754,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,115,163,30360824,g_111010110,validation,0,0.05,0.11002213132447416,0.14872677952012917,0.035592864626522155,0.03578226551920653,0.19466810009041952,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,116,192,30360853,g_011010111,validation,1,0.02,0.17711909029932477,0.20710630199653826,0.01879778716603696,0.018854700596568193,0.30006238445699185,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,117,192,30360853,g_101011110,validation,1,0.02,0.10918203781225456,0.17473176527851958,0.013911728071485822,0.013222923605193277,0.1298159651548315,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,118,192,30360853,g_111001110,validation,1,0.02,0.1732757928084683,0.2813889729376261,0.016346250257206554,0.01597328766382728,0.17096107427218302,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,119,192,30360853,g_111010110,validation,1,0.02,0.1991388299391114,0.24599781763330905,0.02473336457173346,0.024024693493092882,0.2829381485543143,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,120,187,30360848,g_011010111,validation,0,0.05,0.06246635449186912,0.07809636557236273,0.03303162828970181,0.03803870608041727,0.21269292042474203,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,121,187,30360848,g_101011110,validation,0,0.05,0.07222769571987685,0.06682689550026684,0.03359937153045085,0.03769197982088942,0.11427455262985108,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,122,187,30360848,g_111001110,validation,0,0.05,0.08694044601359198,0.12731624975845493,0.03263577056835507,0.036366131437930806,0.1575813880806236,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,123,187,30360848,g_111010110,validation,0,0.05,0.06980894425259923,0.05934438683612707,0.03257970732264749,0.036814499783890245,0.15594621080302973,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,124,161,30360822,g_011010111,validation,0,0.05,0.07170402754333886,0.07144479968377437,0.030434579111137,0.038889963980010406,0.3560175460279726,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,125,161,30360822,g_101011110,validation,0,0.05,0.07666293562201107,0.07480346429392473,0.033149189239252336,0.03667445814012309,0.22581619447620713,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,126,161,30360822,g_111001110,validation,0,0.05,0.08627653099997573,0.12039997177063455,0.0321442785825809,0.036681605580418344,0.2551146163246877,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,127,161,30360822,g_111010110,validation,0,0.05,0.07348960220736708,0.06982114981594034,0.030971165564880998,0.0367140921644701,0.27530711297533056,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,128,191,30360852,g_011010111,validation,1,0.05,0.2725461668240832,0.39320328142795746,0.04111542310398776,0.041821475589803016,0.280734166379997,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,129,191,30360852,g_101011110,validation,1,0.05,0.25551318676664225,0.42556050688405456,0.03932655540680881,0.034683728408587085,0.16818582674076168,0.0,0.0
