partition,base_seed,family,case_id,geometry_digest,candidate_id,field_relative_l2,h1_seminorm_relative_l2,field_mean_bias,data_residual_relative_l2,fallback,fallback_reason,takeover,evaluator_only,basis_rank,warm_forward_calls,warm_adjoint_calls,warm_projection_forward_calls,setup_forward_calls,setup_adjoint_calls,refine_forward_calls,refine_adjoint_calls,low_forward_calls,low_adjoint_calls,high_order_forward_calls,high_order_adjoint_calls,shared_warm_seconds,deployment_setup_seconds,candidate_refine_seconds,end_to_end_seconds,coefficient_norm,coefficient_radius,coefficient_clipped,projection_target_residual_ratio,coefficient_evaluator_forward_calls,coefficient_evaluator_adjoint_calls,frozen_source_candidate_id,evaluator_search_forward_calls,evaluator_search_adjoint_calls,evaluator_search_unique_evaluations,high_order_teacher_setup_seconds
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,krylov_schedule_damping_anchor,0.5099944795648343,0.925799459741613,0.022510113839626818,0.006051624221665152,False,,True,False,4,12,12,1,2,2,10,10,25,24,0,0,0.0038315829588100314,0.0006219170172698796,0.002886915986891836,0.007340415962971747,,,,,,,,,,,
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,measurement_projection_oracle,0.5082526059082726,0.9673178848626675,0.022051309341876976,0.00416744129237454,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.0038315829588100314,0.0006219170172698796,0.003236791002564132,0.007690290978644043,0.7802909144211646,2.3046511219024968,False,0.7289825012598489,0,0,,,,,
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjoint_projection_oracle,0.5156549710825152,0.9817938867708583,0.022048912862065645,0.008899051834344935,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.0038315829588100314,0.0006219170172698796,0.0028582909726537764,0.007311790948733687,0.8632335248793581,2.3046511219024968,False,0.5798137342811658,0,5,,,,,
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,frozen_global_pca_rank4_probe_tax_oracle,0.5044193350244591,0.9753894685516213,0.021441733926526485,0.005409236933717415,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.0038315829588100314,0.0006219170172698796,0.0028958749608136714,0.007349374936893582,0.6118598305137062,2.3046511219024968,False,0.4024882418983382,,,adjlr_camera_r4_tl21em02_a1e00_s1p0,,,,
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,truth_conditioned_finite_k_oracle_search,0.5076520108049702,0.961852652590118,0.022110740851649886,0.008698928316026254,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.0038315829588100314,0.0006219170172698796,0.0030058330157771707,0.007459332991857082,0.6815838560444326,2.3046511219024968,,,,,,5130,5130,513,
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,exact_mismatch_refine12_oracle,0.502989820486075,0.9770833588806264,0.021665265444556273,0.002977300197983798,False,,True,True,,12,12,1,0,0,12,12,25,24,0,0,0.0038315829588100314,0.0,0.0039139169966802,0.0077454999554902315,,,,,,,,,,,
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,exact_mismatch_oracle,0.5031140969131125,0.9770165334195657,0.021658483704307546,0.003863773123982168,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.0038315829588100314,0.0006219170172698796,0.0029240419971756637,0.007377541973255575,,,,,,,,,,,
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,high_order_teacher_b0p75,0.5081623062035083,0.95338664469349,0.022234171340529803,0.0067242069057336165,False,,True,True,4,12,12,1,2,2,10,10,25,24,1,0,0.0038315829588100314,0.0006219170172698796,0.003182374988682568,0.007635874964762479,,,,,,,,,,,0.0001705829636193812
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,low_cgls24_matched,0.7366600094775657,1.3181181937905206,0.007243795433227883,0.0017292480365674896,False,,True,False,,0,0,0,0,0,25,24,25,24,0,0,0.0,0.0,0.008041375025641173,0.008041375025641173,,,,,,,,,,,
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,component_damping,0.7252226314812246,1.1810189989327338,0.007860697243035576,0.004400561737050972,False,,True,False,,12,12,1,0,0,12,12,25,24,0,0,0.004163875011727214,0.0,0.0035545830032788217,0.007718458015006036,,,,,,,,,,,
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,krylov_schedule_damping_anchor,0.7248870636584451,1.179395714877415,0.007856231704690266,0.005609628746625671,False,,True,False,4,12,12,1,2,2,10,10,25,24,0,0,0.004163875011727214,0.0006045839982107282,0.0033246250241063535,0.008093084034044296,,,,,,,,,,,
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,measurement_projection_oracle,0.7152210663795225,1.1917196175081293,0.007436750992829599,0.006449474334935053,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004163875011727214,0.0006045839982107282,0.002946374996099621,0.007714834006037563,0.9600875534357542,3.9461131072088067,False,0.8509725656737241,0,0,,,,,
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjoint_projection_oracle,0.7269451847485185,1.2362958277597125,0.007346144583871043,0.004638403428681485,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004163875011727214,0.0006045839982107282,0.002952000009827316,0.007720459019765258,0.978476355697509,3.9461131072088067,False,0.8511248059692116,0,5,,,,,
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,frozen_global_pca_rank4_probe_tax_oracle,0.7249830704943768,1.201284911352047,0.007894656890314346,0.007478377804394814,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004163875011727214,0.0006045839982107282,0.003075208980590105,0.007843667990528047,0.7769989689516602,3.9461131072088067,False,0.8770983471047543,,,adjlr_camera_r4_tl21em02_a1e00_s1p0,,,,
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,truth_conditioned_finite_k_oracle_search,0.7124116675759269,1.1763064057223556,0.007728029287810667,0.007878958904092391,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004163875011727214,0.0006045839982107282,0.00300416600657627,0.007772625016514212,0.9457739126934694,3.9461131072088067,,,,,,9390,9390,939,
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,exact_mismatch_refine12_oracle,0.6968740025425053,1.1482122754303172,0.007725800924420202,0.008346839011565575,False,,True,True,,12,12,1,0,0,12,12,25,24,0,0,0.004163875011727214,0.0,0.0036818329826928675,0.007845707994420081,,,,,,,,,,,
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,exact_mismatch_oracle,0.6973378059279891,1.148279581670557,0.007711994615369023,0.013271718750235325,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004163875011727214,0.0006045839982107282,0.0031506670056842268,0.007919126015622169,,,,,,,,,,,
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,high_order_teacher_b0p75,0.7244477942796426,1.1582243804704733,0.007575175556378484,0.006662034237449077,False,,True,True,4,12,12,1,2,2,10,10,25,24,1,0,0.004163875011727214,0.0006045839982107282,0.0029768329695798457,0.007745291979517788,,,,,,,,,,,0.00016970798606052995
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,low_cgls24_matched,0.5939943876165704,1.1556903277565407,0.020439217033215093,0.0003011258487458176,False,,True,False,,0,0,0,0,0,25,24,25,24,0,0,0.0,0.0,0.007714417006354779,0.007714417006354779,,,,,,,,,,,
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,component_damping,0.583789920836748,1.026123713553776,0.022149966913796688,0.0009736429662346097,False,,True,False,,12,12,1,0,0,12,12,25,24,0,0,0.00427750003291294,0.0,0.00343166699167341,0.00770916702458635,,,,,,,,,,,
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,krylov_schedule_damping_anchor,0.583784075583138,1.0261422154618767,0.022150897972650324,0.0013462482914689685,False,,True,False,4,12,12,1,2,2,10,10,25,24,0,0,0.00427750003291294,0.0005920840194448829,0.0029534170171245933,0.007823001069482416,,,,,,,,,,,
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,measurement_projection_oracle,0.5814003334171031,1.0668686897757549,0.021357321881054873,0.00040914937611682007,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.00427750003291294,0.0005920840194448829,0.00284737505717203,0.007716959109529853,0.7303808519205945,0.8674409064598722,False,0.75155000069204,0,0,,,,,
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,adjoint_projection_oracle,0.5853880535068576,1.0801744769910073,0.02142257902839116,0.0038509593577048455,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.00427750003291294,0.0005920840194448829,0.0032512920442968607,0.008120876096654683,0.8054249506740271,0.8674409064598722,False,0.7122150469889312,0,5,,,,,
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,frozen_global_pca_rank4_probe_tax_oracle,0.5799987662851762,1.0739266056474908,0.021039080870893172,0.0035212543931098525,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.00427750003291294,0.0005920840194448829,0.0028672500047832727,0.007736834057141095,0.7032637123486674,0.8674409064598722,False,0.4234729984821225,,,adjlr_camera_r4_tl21em02_a1e00_s1p0,,,,
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,truth_conditioned_finite_k_oracle_search,0.5813225459627328,1.0625854503724061,0.021427984415431506,0.0014803730747818809,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.00427750003291294,0.0005920840194448829,0.0029837500187568367,0.00785333407111466,0.6547160135076142,0.8674409064598722,,,,,,5480,5480,548,
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,exact_mismatch_refine12_oracle,0.5782310304798491,1.072751378258156,0.020971625725937897,0.0010398583231668141,False,,True,True,,12,12,1,0,0,12,12,25,24,0,0,0.00427750003291294,0.0,0.003897374961525202,0.008174874994438142,,,,,,,,,,,
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,exact_mismatch_oracle,0.5782433626304836,1.0727851822054095,0.020967507608904406,0.0016237894977167125,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.00427750003291294,0.0005920840194448829,0.0030572080286219716,0.007926792080979794,,,,,,,,,,,
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,high_order_teacher_b0p75,0.5819149476528467,1.0409820877563638,0.02184307230183445,0.0025531623452740198,False,,True,True,4,12,12,1,2,2,10,10,25,24,1,0,0.00427750003291294,0.0005920840194448829,0.002929125039372593,0.007798709091730416,,,,,,,,,,,0.00017620902508497238
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,low_cgls24_matched,0.6796274416374537,1.135206667136724,0.01021318296082972,0.0009738302644192515,False,,True,False,,0,0,0,0,0,25,24,25,24,0,0,0.0,0.0,0.00792412500595674,0.00792412500595674,,,,,,,,,,,
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,component_damping,0.6546218996139338,1.0326015355140101,0.010980344554133367,0.0018919069281722414,False,,True,False,,12,12,1,0,0,12,12,25,24,0,0,0.00386870902730152,0.0,0.0033756669727154076,0.007244376000016928,,,,,,,,,,,
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,krylov_schedule_damping_anchor,0.6546820376953317,1.03285397666658,0.01097328156012196,0.0025936651417893673,False,,True,False,4,12,12,1,2,2,10,10,25,24,0,0,0.00386870902730152,0.0006092919502407312,0.003676833992358297,0.008154834969900548,,,,,,,,,,,
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,measurement_projection_oracle,0.6525726087680163,1.025762634937538,0.010987911278853502,0.0029655971518630295,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.00386870902730152,0.0006092919502407312,0.0028922500205226243,0.007370250998064876,0.8517825461730488,3.3329378939342043,False,0.8626808532780589,0,0,,,,,
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,adjoint_projection_oracle,0.6566185978467034,1.0326491701549465,0.01112567855638572,0.007296000897635731,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.00386870902730152,0.0006092919502407312,0.0036127500352449715,0.008090751012787223,0.9427638732114414,3.3329378939342043,False,0.8316062396241265,0,5,,,,,
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,frozen_global_pca_rank4_probe_tax_oracle,0.6470229553337971,1.0373291674631921,0.010570604650898364,0.006035450977996304,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.00386870902730152,0.0006092919502407312,0.002833999984432012,0.007312000961974263,1.164356184231335,3.3329378939342043,False,0.6541404341572941,,,adjlr_camera_r4_tl21em02_a1e00_s1p0,,,,
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,truth_conditioned_finite_k_oracle_search,0.6520145529595556,1.021938611837107,0.011053437024432063,0.0055196329310952755,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.00386870902730152,0.0006092919502407312,0.0030004160362295806,0.007478417013771832,0.7470021083403702,3.3329378939342043,,,,,,5480,5480,548,
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,exact_mismatch_refine12_oracle,0.6370636888169239,1.0336587610771737,0.010486561497330939,0.005018411700004848,False,,True,True,,12,12,1,0,0,12,12,25,24,0,0,0.00386870902730152,0.0,0.0038392500136978924,0.0077079590409994125,,,,,,,,,,,
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,exact_mismatch_oracle,0.6373228967530605,1.033684722540927,0.010471273152538015,0.007650196103303442,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.00386870902730152,0.0006092919502407312,0.002940624952316284,0.0074186259298585355,,,,,,,,,,,
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,high_order_teacher_b0p75,0.6514459871159334,1.0328867422338248,0.0108094928396387,0.0041353875576382905,False,,True,True,4,12,12,1,2,2,10,10,25,24,1,0,0.00386870902730152,0.0006092919502407312,0.003313250024802983,0.007791251002345234,,,,,,,,,,,0.00015904195606708527
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,low_cgls24_matched,0.5888811168783096,1.129305364576579,0.016222821336653117,0.0002516590143975412,False,,True,False,,0,0,0,0,0,25,24,25,24,0,0,0.0,0.0,0.00794224999845028,0.00794224999845028,,,,,,,,,,,
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,component_damping,0.5766559092070961,1.0036034755397227,0.01756512412347295,0.0009225997948419286,False,,True,False,,12,12,1,0,0,12,12,25,24,0,0,0.004522500035818666,0.0,0.0034369169734418392,0.007959417009260505,,,,,,,,,,,
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,krylov_schedule_damping_anchor,0.5766560363643086,1.0036248230313403,0.017566012039526284,0.0013006375343762794,False,,True,False,4,12,12,1,2,2,10,10,25,24,0,0,0.004522500035818666,0.0005924580036662519,0.003227667009923607,0.008342625049408525,,,,,,,,,,,
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,measurement_projection_oracle,0.5744494692671507,1.041296091049391,0.01696908581462018,0.0003685625945658769,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004522500035818666,0.0005924580036662519,0.0029382079956121743,0.008053166035097092,0.7914806417892064,0.927843437163178,False,0.7227057039946401,0,0,,,,,
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,adjoint_projection_oracle,0.5791530365174442,1.0548190586320008,0.01703338906035762,0.003990460476604091,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004522500035818666,0.0005924580036662519,0.0029966250294819474,0.008111583068966866,0.8708302439416749,0.927843437163178,False,0.6278151521825577,0,5,,,,,
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,frozen_global_pca_rank4_probe_tax_oracle,0.5722976566846978,1.048552060630995,0.016587061219258348,0.002205888816824872,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004522500035818666,0.0005924580036662519,0.003193040960468352,0.00830799899995327,0.7103680165064121,0.927843437163178,False,0.43165214895732895,,,adjlr_camera_r4_tl21em02_a1e00_s1p0,,,,
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,truth_conditioned_finite_k_oracle_search,0.5743402413815925,1.0358933142079707,0.01702506935331502,0.0016374978822892923,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004522500035818666,0.0005924580036662519,0.003004583006259054,0.008119541045743972,0.6943414696420465,0.927843437163178,,,,,,5120,5120,512,
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,exact_mismatch_refine12_oracle,0.5709086978462298,1.0456643294871366,0.016628664174487766,0.0014183596009579803,False,,True,True,,12,12,1,0,0,12,12,25,24,0,0,0.004522500035818666,0.0,0.003682292008306831,0.008204792044125497,,,,,,,,,,,
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,exact_mismatch_oracle,0.5709357910066695,1.0457532588770069,0.0166265706739615,0.0021966636525279203,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004522500035818666,0.0005924580036662519,0.0032500000088475645,0.008364958048332483,,,,,,,,,,,
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,high_order_teacher_b0p75,0.5749092299340135,1.0180872511041372,0.017359649881637587,0.002402872115842768,False,,True,True,4,12,12,1,2,2,10,10,25,24,1,0,0.004522500035818666,0.0005924580036662519,0.0029247079510241747,0.008039665990509093,,,,,,,,,,,0.00015183299547061324
development,2113,single_interface,a19120623d9d018341fe,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,low_cgls24_matched,0.941013195078119,1.413423992329679,0.0007152125352684979,0.0019555647779721506,False,,True,False,,0,0,0,0,0,25,24,25,24,0,0,0.0,0.0,0.007692041981499642,0.007692041981499642,,,,,,,,,,,
development,2113,single_interface,a19120623d9d018341fe,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,component_damping,0.7971809597882445,1.2173338995301013,0.0009264390092721037,0.0030491233865205737,False,,True,False,,12,12,1,0,0,12,12,25,24,0,0,0.0036989999935030937,0.0,0.0038173749926500022,0.007516374986153096,,,,,,,,,,,
development,2113,single_interface,a19120623d9d018341fe,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,krylov_schedule_damping_anchor,0.7977682075702807,1.2190193971320946,0.0009157566735394065,0.004659790058880568,False,,True,False,4,12,12,1,2,2,10,10,25,24,0,0,0.0036989999935030937,0.0006786250160075724,0.00295558397192508,0.007333208981435746,,,,,,,,,,,
development,2113,single_interface,a19120623d9d018341fe,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,measurement_projection_oracle,0.7029629813092526,1.069540779384302,0.0010380548838140257,0.013575829274848909,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.0036989999935030937,0.0006786250160075724,0.002776250010356307,0.007153875019866973,3.1443136767325974,4.015622189436781,False,0.47025093809838836,0,0,,,,,
development,2113,single_interface,a19120623d9d018341fe,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,adjoint_projection_oracle,0.7196375758623605,1.1130695737459202,0.0009557232267084577,0.012167623476505718,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.0036989999935030937,0.0006786250160075724,0.0034450000384822488,0.007822625047992915,3.1257921948516008,4.015622189436781,False,0.3742077549800161,0,5,,,,,
development,2113,single_interface,a19120623d9d018341fe,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,frozen_global_pca_rank4_probe_tax_oracle,0.6932793725048879,1.0959769895641396,0.0005672840274373827,0.015168409681682342,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.0036989999935030937,0.0006786250160075724,0.0028739579720422626,0.007251582981552929,3.1221536034906077,4.015622189436781,False,0.48921021764132094,,,adjlr_camera_r4_tl21em02_a1e00_s1p0,,,,
development,2113,single_interface,a19120623d9d018341fe,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,truth_conditioned_finite_k_oracle_search,0.6542547910398154,0.9371816551853247,0.0014275985298830656,0.024229711554977513,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.0036989999935030937,0.0006786250160075724,0.0029775419970974326,0.007355167006608099,3.0376486335127293,4.015622189436781,,,,,,8380,8380,838,
development,2113,single_interface,a19120623d9d018341fe,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,exact_mismatch_refine12_oracle,0.6067485816907245,0.9566121625466495,0.0010261226358520936,0.01426953909312489,False,,True,True,,12,12,1,0,0,12,12,25,24,0,0,0.0036989999935030937,0.0,0.003968541976064444,0.007667541969567537,,,,,,,,,,,
development,2113,single_interface,a19120623d9d018341fe,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,exact_mismatch_oracle,0.6132349179324299,0.9583571928325867,0.0009756388453161063,0.023823931508292054,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.0036989999935030937,0.0006786250160075724,0.0028357499977573752,0.007213375007268041,,,,,,,,,,,
development,2113,single_interface,a19120623d9d018341fe,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,high_order_teacher_b0p75,0.7560644534843987,1.1694044215334103,0.0009381347332403867,0.007235393575789645,False,,True,True,4,12,12,1,2,2,10,10,25,24,1,0,0.0036989999935030937,0.0006786250160075724,0.0033496670075692236,0.00772729201707989,,,,,,,,,,,0.00016925000818446279
development,2129,smooth_no_interface,2fbb12616f11afd7c91c,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,low_cgls24_matched,0.6016062425660064,1.2002595254380695,0.018178734209104954,0.00028538920801457837,False,,True,False,,0,0,0,0,0,25,24,25,24,0,0,0.0,0.0,0.008016417035833001,0.008016417035833001,,,,,,,,,,,
development,2129,smooth_no_interface,2fbb12616f11afd7c91c,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,component_damping,0.593070289862967,1.063947924817149,0.019762770477079354,0.0009280687839359316,False,,True,False,,12,12,1,0,0,12,12,25,24,0,0,0.004367416026070714,0.0,0.0034044170170091093,0.007771833043079823,,,,,,,,,,,
development,2129,smooth_no_interface,2fbb12616f11afd7c91c,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,krylov_schedule_damping_anchor,0.5930526923597585,1.0640518580941638,0.019760884183853227,0.0013523346534440514,False,,True,False,4,12,12,1,2,2,10,10,25,24,0,0,0.004367416026070714,0.0006137500167824328,0.003864165977574885,0.008845332020428032,,,,,,,,,,,
development,2129,smooth_no_interface,2fbb12616f11afd7c91c,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,measurement_projection_oracle,0.5906401497728182,1.1075232215724726,0.01895494875534553,0.0007334012018564106,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004367416026070714,0.0006137500167824328,0.002778500027488917,0.007759666070342064,0.7339184499661993,1.0025200599484947,False,0.7093668199914979,0,0,,,,,
development,2129,smooth_no_interface,2fbb12616f11afd7c91c,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,adjoint_projection_oracle,0.5945276811603541,1.1221813980473532,0.018903771181874703,0.003345307999678965,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004367416026070714,0.0006137500167824328,0.003354292013682425,0.008335458056535572,0.7915585060786009,1.0025200599484947,False,0.6919676646277378,0,5,,,,,
development,2129,smooth_no_interface,2fbb12616f11afd7c91c,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,frozen_global_pca_rank4_probe_tax_oracle,0.5890318290056692,1.1138944770359573,0.0187188647701418,0.0016250508840926882,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004367416026070714,0.0006137500167824328,0.0028552080038934946,0.007836374046746641,0.8283866742957855,1.0025200599484947,False,0.3157633296782672,,,adjlr_camera_r4_tl21em02_a1e00_s1p0,,,,
