case_id,split,family,base_seed,method,model_seed,field_relative_l2,field_rmse,field_nrmse_dynamic_range,field_mean_bias,h1_seminorm_relative_error,measured_reprojection_relative_l2,clean_reprojection_relative_l2,gate,correction_rms,optimization_forward_calls,optimization_adjoint_calls,grouped_adjoint_calls,evaluation_forward_calls,neural_inference_seconds,reference_method,reference_field_relative_l2,reference_h1_relative_error,reference_measured_reprojection_relative_l2,reference_clean_reprojection_relative_l2,original_field_relative_l2,original_h1_relative_error,original_measured_reprojection_ratio_to_reference,field_gain_to_reference,h1_gain_to_reference,original_field_gain_to_reference,original_gain_retention,measured_reprojection_ratio_to_reference,clean_reprojection_ratio_to_reference,row_correction_energy_fraction,null_correction_energy_fraction,visible_null_correction_fraction,numerical_rank,active_voxel_count,numerical_nullity_lower_bound,internal_projection_residual,nullspace_residual,field_harm_to_reference,oracle_setup_excluded_from_reconstruction_budget
817ed62303fd3253a425,development,single_interface,2161,jacru_m2,29,0.3872346363492781,0.04026601117259575,0.04517012913224644,-0.0010652765809933819,0.6644032868817172,0.0011410923167996902,0.018877540933705837,0.8590428829193115,0.05682082630920971,24,24,1,1,0.0,cgls_24,0.6848882499093131,1.1591851677148095,0.0011410923167997284,0.01887754093370583,0.45041308923524676,0.6770541726656971,222.5099648181658,0.43460172312701767,0.42683593149185445,0.34235535608197903,1.269446250529668,0.9999999999999666,1.0000000000000004,0.38428720562505264,0.9232135958665728,2.571376047805887e-15,150,1000,850,2.3628260879238038e-15,5.358680305337462e-16,0,True
c12970cf110f1be99b82,ood,smooth_no_interface,3109,jacru_m2,29,0.3617109010556033,0.04502502746326216,0.041944568038910696,0.007784513527968344,0.6938199953627342,0.0006299792076363309,0.01648084650426066,0.8592246770858765,0.04883373882880953,24,24,1,1,0.0,cgls_24,0.6207561827319729,1.2556223121996104,0.0006299792076363119,0.016480846504260672,0.3737834378291887,0.6464805081246832,322.1979428929678,0.41730600335916257,0.4474293833252341,0.3978578897367517,1.0488820609672438,1.0000000000000302,0.9999999999999993,0.3940685998344306,0.9190810294117335,2.2595046481417534e-15,150,1000,850,2.2646236824472657e-15,5.462772059124466e-16,0,True
c574fbda17385d89b138,ood,single_interface,3109,jacru_m2,29,0.46194093187561214,0.05271768960314143,0.05336074471965863,-0.0012386815366687452,0.7715960701380421,0.0010999625496328417,0.02500789286596394,0.8592414855957031,0.05471317080965193,24,24,1,1,0.0,cgls_24,0.7032137617771279,1.1642260626026353,0.0010999625496328166,0.025007892865964002,0.4925559566976371,0.7693484857684223,204.07800019166032,0.3431002676793223,0.33724549301607815,0.2995643949673661,1.1453305981730535,1.0000000000000229,0.9999999999999976,0.42336835359797204,0.9059576354177616,2.531274301977409e-15,150,1000,850,2.164548385940395e-15,5.425593900416135e-16,0,True
49ed9e07a52fd9932a2e,ood,two_interface,3109,jacru_m2,29,0.4701444119291081,0.02794608991200319,0.07169561765948348,-0.005745402356748467,0.8426990910096047,0.001023545953713228,0.032422873370742275,0.8555552363395691,0.0379126403100861,24,24,1,1,0.0,cgls_24,0.6836107081967555,1.3119709987559975,0.0010235459537131662,0.03242287337074228,0.5186729538499678,0.8248647311340309,252.19415434049475,0.31226294981647357,0.3576846654318986,0.24127438667814963,1.2942233699800876,1.0000000000000604,0.9999999999999998,0.35929669551551735,0.9332233840788763,2.2763123734996844e-15,150,1000,850,1.9834838529873276e-15,4.451216278571376e-16,0,True
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,jacru_m2,29,0.333220838631549,0.03265931029194319,0.039329948840034254,0.004123386697571648,0.6265110036799729,0.0006360626864983837,0.022625773341484714,0.8574690818786621,0.042662909752435724,24,24,1,1,0.0,cgls_24,0.6040625884805845,1.2141662981333274,0.0006360626864983645,0.022625773341484728,0.34406302112559056,0.5961441802836163,349.6561712546578,0.4483670318506089,0.48399901673833495,0.4304182584936738,1.0417007712910462,1.0000000000000302,0.9999999999999993,0.38611706426282183,0.922449788706713,2.186044553862566e-15,150,1000,850,2.2821281742060385e-15,5.390828504339212e-16,0,True
92c050cb6b32ffd7819e,ood,single_interface,3121,jacru_m2,29,0.4582426718159918,0.05210521453709213,0.05266147949135957,0.0015543599785147813,0.758662905522103,0.0013850916614735493,0.025524239030638572,0.859693169593811,0.056460831590461794,24,24,1,1,0.0,cgls_24,0.6834011548604766,1.2383047399412006,0.0013850916614735803,0.0255242390306386,0.4522130069168551,0.6857304735271943,148.05425349944204,0.3294675191037001,0.3873374775597425,0.33829054326198926,0.9739187975128936,0.9999999999999776,0.9999999999999989,0.44625084817167304,0.8949079173334327,2.946530851974408e-15,150,1000,850,2.3815970747950307e-15,5.545952495830978e-16,0,True
d2bd02757c7386060fa0,ood,two_interface,3121,jacru_m2,29,0.5159702826809455,0.026298454267720654,0.07060738426425223,-0.007275220580569658,0.8692647798303147,0.0006604047577484485,0.024613374663787182,0.8542690873146057,0.026981428681893262,24,24,1,1,0.0,cgls_24,0.6997880166199621,1.2265616538388562,0.0006604047577484522,0.02461337466378719,0.4960598242912798,0.772168197547256,483.40349421869035,0.2626763099300736,0.2912995632060438,0.29112843817004397,0.9022694985800327,0.9999999999999944,0.9999999999999997,0.4815176412706163,0.8764363988020929,2.61468083896716e-15,150,1000,850,2.2357484086423207e-15,6.217700170235786e-16,0,True
efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,jacru_m2,29,0.3524514710004664,0.026291490270655624,0.03480146737214197,0.001741158066411277,0.6061018246663756,0.0006467371629526486,0.01626351153633744,0.8556745648384094,0.034019948986246704,24,24,1,1,0.0,cgls_24,0.6105537130114652,1.099066762715088,0.0006467371629526707,0.01626351153633737,0.3595347780167014,0.5939401351646711,436.7582329912041,0.4227347021410253,0.44853047582925054,0.411133254364551,1.02821821794592,0.9999999999999659,1.0000000000000042,0.4435897342091126,0.8962299636278003,2.1911987143860576e-15,150,1000,850,2.444212533255081e-15,6.891785455967301e-16,0,True
59d5c6804bd39f12f83e,ood,single_interface,3137,jacru_m2,29,0.4649621441552943,0.05105696000744158,0.05434649186534799,-0.0020503706971027468,0.7815190719871072,0.0012152533877771968,0.02468830748663054,0.8595848679542542,0.05555515729873002,24,24,1,1,0.0,cgls_24,0.6882352656291797,1.2411530990054818,0.0012152533877771944,0.024688307486630583,0.4861851324965231,0.7436321749476886,176.2820318258035,0.3244139506129067,0.3703282273449365,0.29357712866971997,1.105038229929276,1.000000000000002,0.9999999999999983,0.4497795960765601,0.8931395831297624,2.8633672514883335e-15,150,1000,850,2.3624874621044726e-15,5.926858379701463e-16,0,True
73a367367e8a2588b8c2,ood,two_interface,3137,jacru_m2,29,0.4815760294604934,0.026580081912261903,0.06966211855579271,-0.007173817847595105,0.8287471185992221,0.0007383563074614313,0.0195066313331039,0.8544666767120361,0.02977062939531862,24,24,1,1,0.0,cgls_24,0.6814431837520053,1.1921908916525907,0.0007383563074614383,0.019506631333103836,0.49435882431321604,0.7861667063818352,399.22590133887223,0.29329980702286795,0.30485367368439653,0.27454139082983925,1.0683263683349487,0.9999999999999906,1.000000000000003,0.4106557215315014,0.9117904794268478,2.559239457096567e-15,150,1000,850,2.3828657347622085e-15,5.631855481516658e-16,0,True
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,jacru_m2,29,0.34613787049256967,0.036583399009727464,0.039545637861645236,0.006842657626410357,0.66171635618067,0.0007358363277386378,0.01849391441724266,0.8580331802368164,0.0429586779662828,24,24,1,1,0.0,cgls_24,0.6078974473747861,1.2287890308487286,0.0007358363277386144,0.01849391441724264,0.3512355068825882,0.6178538740031904,295.14967926973287,0.43059824977490685,0.46148904362889664,0.42221256496568,1.0198612867191872,1.0000000000000318,1.000000000000001,0.41881262280328946,0.9080726771468405,2.5298942801276754e-15,150,1000,850,2.524657182410057e-15,6.628492506976276e-16,0,True
35d22c1380baf6593b39,ood,single_interface,3163,jacru_m2,29,0.6426837269256566,0.07749515684099877,0.07581177619836947,0.00014834306798114719,1.010718409870822,0.0015342248686114571,0.017693911114637615,0.8615155816078186,0.061348848324752396,24,24,1,1,0.0,cgls_24,0.811705306018926,1.4073713728261452,0.0015342248686114382,0.017693911114637594,0.6375335019885063,0.9243482027271315,121.17428012899364,0.20823022572348254,0.28183958450057406,0.21457517000185608,0.9704302027195474,1.0000000000000122,1.000000000000001,0.4578951843130879,0.8890061868079898,2.89779428937148e-15,150,1000,850,2.351805354556984e-15,5.784771792566638e-16,0,True
f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,29,0.43071080602364,0.026058952318262735,0.056988106416115895,-0.007558540906110998,0.7429309883747838,0.00046094344212393475,0.021849067776866512,0.8550205230712891,0.03362654444876304,24,24,1,1,0.0,cgls_24,0.6674385634364971,1.12833641206072,0.00046094344212388206,0.021849067776866564,0.45819082846011255,0.7408769263785218,587.0921447169152,0.3546809704761394,0.3415696059848471,0.3135086080417846,1.131327693652569,1.0000000000001144,0.9999999999999977,0.36968830293479393,0.9291558312108856,2.526256288509421e-15,150,1000,850,2.2785034512256568e-15,5.277182737359243e-16,0,True
e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,jacru_m2,29,0.36672620403151834,0.03726211595237192,0.035497631232225095,0.0039224575609138335,0.636669523795945,0.0005538612620061626,0.01645055156386229,0.8575894236564636,0.043129455634147745,24,24,1,1,0.0,cgls_24,0.6173916863626622,1.1193605624220202,0.0005538612620061404,0.016450551563862305,0.3808265783064545,0.6094180430670953,465.61837168824286,0.4060072201618542,0.43122033670871057,0.38316859990441615,1.0596046238213028,1.0000000000000402,0.9999999999999991,0.4510982536575498,0.8924742940539567,2.3807162287515007e-15,150,1000,850,2.3590414485025344e-15,7.214774537016568e-16,0,True
3362d0532ed7c2a38730,ood,single_interface,3181,jacru_m2,29,0.4340827520740942,0.056486209272555286,0.05118760457265807,0.00272977784602911,0.761928009342901,0.0009369945842313925,0.030712759563556544,0.8603296279907227,0.058512129519775496,24,24,1,1,0.0,cgls_24,0.6706156896659649,1.2253746516180335,0.0009369945842313704,0.030712759563556458,0.45943073332877216,0.7392343696624176,214.9739557047254,0.35271011584845,0.37820811917659564,0.3149120421599208,1.120027400125062,1.0000000000000235,1.0000000000000029,0.39192654732867827,0.9199965116776373,3.0300258555688938e-15,150,1000,850,2.2628561681989313e-15,5.844815921150119e-16,0,True
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,29,0.3871798339723595,0.026561880856271744,0.05352476693314114,-0.00791401180247356,0.6953132495568971,0.0006557765901858298,0.019699010138209624,0.8557822108268738,0.03852449626722037,24,24,1,1,0.0,cgls_24,0.6408767657766262,1.1693633357007107,0.0006557765901857882,0.019699010138209648,0.43423693467482755,0.6830984607094636,386.28496789623824,0.3958591500767423,0.40539161069194235,0.3224330201008126,1.2277252185677887,1.0000000000000635,0.9999999999999988,0.3427471757429146,0.9394276840290879,2.476208683227529e-15,150,1000,850,2.4549485136997155e-15,4.82783164523752e-16,0,True
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,29,0.3390957553740182,0.038505529170076644,0.03845513179761357,0.006475523187430913,0.6393058043976406,0.0006214398514559695,0.023961167793814006,0.8584080338478088,0.04642128348191909,24,24,1,1,0.0,cgls_24,0.6056652224897934,1.2067041340525906,0.0006214398514559756,0.023961167793814048,0.34913673355556724,0.6006302024559032,339.7598215198262,0.44012675190421285,0.47020501019533395,0.42354832242088847,1.039141766371701,0.9999999999999902,0.9999999999999982,0.4095031418952647,0.9123087069506166,2.0921620524614023e-15,150,1000,850,2.1312076257248423e-15,5.185381698095259e-16,0,True
2aa10b47cf2ae3da6dfc,ood,single_interface,3191,jacru_m2,29,0.3623232921051356,0.045104352633190514,0.0419122270388943,-0.0028956681156979158,0.6435399053919506,0.0012384136561072335,0.019259595965398255,0.8601396083831787,0.05895625638491409,24,24,1,1,0.0,cgls_24,0.6313239916763989,1.1527611042992734,0.0012384136561071771,0.019259595965398266,0.4191165078059108,0.6721054445266094,166.39040358851753,0.4260897781770765,0.4417404412832458,0.33613087205350556,1.2676305974931432,1.0000000000000455,0.9999999999999994,0.3828503223784545,0.9238103867432502,2.671971402621964e-15,150,1000,850,2.0126906538840224e-15,5.32028890973548e-16,0,True
00c3a80c137b7dc58c98,ood,two_interface,3191,jacru_m2,29,0.4804543772284294,0.03380573770106924,0.07221617089301341,-0.006503576656430347,0.8298579866115668,0.001493256378940819,0.02140622269399026,0.8561955094337463,0.04262684655453729,24,24,1,1,0.0,cgls_24,0.6942409139600563,1.3017200778938007,0.0014932563789407918,0.021406222693990312,0.4906737067498917,0.7498028947123007,178.09468545668602,0.3079428659889199,0.3624912139679927,0.29322271723944665,1.050201256192073,1.0000000000000182,0.9999999999999976,0.4428935015954788,0.8965742279613527,2.792329182237218e-15,150,1000,850,2.5350417033537735e-15,5.463421710349063e-16,0,True
6c144f9849f9520d81e5,development,smooth_no_interface,2101,jacru_m2,43,0.2470915710000986,0.025325260300715618,0.02873257681500234,0.0031779509732485643,0.49929523762827616,0.00041170936884825794,0.019187974095306187,0.8885008096694946,0.05091208293533391,24,24,1,1,0.0,cgls_24,0.5976501715338352,1.1689330066257904,0.0004117093688482586,0.019187974095306193,0.24437040688428066,0.44928284039176813,478.0084066037576,0.5865615325334014,0.572862401182829,0.591114637753524,0.992297424341535,0.9999999999999984,0.9999999999999997,0.29717435898535527,0.9548232299026054,2.5271543742188597e-15,150,1000,850,2.221099144562933e-15,4.814805674845452e-16,0,True
cee85dad2f56f6debc94,development,single_interface,2101,jacru_m2,43,0.38313746324938164,0.04765704238680839,0.04385097291932115,0.002623424038116667,0.6922624800468034,0.0009521463661171417,0.025037951263940053,0.889441728591919,0.06223774995589452,24,24,1,1,0.0,cgls_24,0.6786983078509875,1.1385085507311126,0.0009521463661171293,0.025037951263940057,0.42827706897402273,0.6906332915561224,251.73259300692436,0.4354819235330967,0.39195671424491696,0.3689728351760475,1.18025470174604,1.0000000000000129,0.9999999999999999,0.3685312390651666,0.9296153644562323,2.5903501556768943e-15,150,1000,850,2.2817020134509012e-15,5.455566914031057e-16,0,True
b06a75091983ab395677,development,smooth_no_interface,2113,jacru_m2,43,0.2568584104881858,0.022154086617454702,0.028175675726704548,0.0008161955066430216,0.506063426931997,0.00038876396816332444,0.018088995189720177,0.888035774230957,0.04451135615171649,24,24,1,1,0.0,cgls_24,0.5916267271872733,1.1369299302100238,0.0003887639681633095,0.018088995189720146,0.24938346854266852,0.45198424010515165,648.6739918147864,0.5658438020382404,0.5548860017797996,0.5784783596097937,0.9781589797411336,1.0000000000000384,1.0000000000000018,0.3552773030592225,0.9347609522925977,2.3557416084240784e-15,150,1000,850,2.2488043555482246e-15,5.509498293873847e-16,0,True
423593699e2b6baeef3f,development,single_interface,2113,jacru_m2,43,0.7647350949964562,0.0703716574240949,0.09009749960233758,-0.0015759010900263301,1.0623400091442272,0.0019440148641062243,0.014708148913321577,0.8894475698471069,0.058053969514474064,24,24,1,1,0.0,cgls_24,0.931374073646011,1.398204536593802,0.0019440148641061597,0.01470814891332157,0.675299529838856,0.8215475150222679,111.42598445089665,0.17891734735241252,0.2402112986042672,0.2749427443311909,0.6507440223150316,1.0000000000000333,1.0000000000000004,0.522537656594742,0.8526162075872569,3.3016874408125396e-15,150,1000,850,2.2709757418940894e-15,6.091279043423488e-16,0,True
5639798ee009ab4df707,development,smooth_no_interface,2129,jacru_m2,43,0.25609113152765833,0.023364129754540875,0.029733830794299778,0.0015982140481573181,0.5524424200033006,0.0006456115129701649,0.024700670917298183,0.8882704973220825,0.04690687536514546,24,24,1,1,0.0,cgls_24,0.6071014394164679,1.2135632692736806,0.0006456115129701778,0.024700670917298113,0.2509457353295698,0.4616147663555517,356.236208226282,0.5781740663079183,0.5447765815012363,0.5866494146830336,0.9855529586103918,0.99999999999998,1.0000000000000029,0.3386895195018026,0.9408981928878587,2.3767817078789542e-15,150,1000,850,2.3866241568265003e-15,4.877801443749523e-16,0,True
9f862d87f3c25fedf3e1,development,single_interface,2129,jacru_m2,43,0.47913745641599603,0.05734562625980939,0.056367309377468276,-0.007929188400330715,0.7914106911958181,0.0011480223074620164,0.018880271610444165,0.8896075487136841,0.06116130136574159,24,24,1,1,0.0,cgls_24,0.7209299567398954,1.18650429890877,0.001148022307462001,0.01888027161044418,0.4700004397726512,0.7109821431935328,223.34971719301876,0.3353897255390869,0.33298961333416166,0.34806365669969946,0.9635873182486636,1.0000000000000133,0.9999999999999992,0.44345371045981663,0.8962972758406779,2.22030286295807e-15,150,1000,850,2.242922081416897e-15,4.693437986705889e-16,0,True
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,jacru_m2,43,0.28386034065375776,0.030318561020320968,0.029853233607212367,0.0022657121820972687,0.5537805590156585,0.0002792170051096899,0.01581081937823994,0.8885510563850403,0.05127073828583136,24,24,1,1,0.0,cgls_24,0.6252367652255024,1.1458591295397733,0.00027921700510968525,0.015810819378239888,0.28340465898268297,0.49970265617703125,818.9709672081957,0.5459954429401178,0.5167114833408181,0.5467242575211197,0.998666943032112,1.0000000000000167,1.0000000000000033,0.33611964699355296,0.9418192941880776,2.0662057467366628e-15,150,1000,850,2.2586195358122704e-15,4.735161235582594e-16,0,True
6be92a896230a00c27bc,development,single_interface,2141,jacru_m2,43,0.41906337797090026,0.04276449484162796,0.05401855972237069,0.0006271100850393959,0.7738671579121629,0.0007187280781369826,0.02006791542814977,0.8885440230369568,0.05120631832343479,24,24,1,1,0.0,cgls_24,0.6999212401158345,1.2067629689056882,0.0007187280781369051,0.020067915428149733,0.35060806306441694,0.5938862012893266,416.34704740774384,0.40127066596586386,0.3587248052416475,0.49907497734117545,0.8040288216885475,1.000000000000108,1.000000000000002,0.4959027088290843,0.8683780878027592,2.9735694246733473e-15,150,1000,850,2.256881073074169e-15,6.190220608434107e-16,0,True
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,jacru_m2,43,0.2521672131524928,0.029449382017239095,0.02857615897400971,0.005217990933037575,0.5058688305856498,0.0005261207730046795,0.026861070865137886,0.8888945579528809,0.05286386025819766,24,24,1,1,0.0,cgls_24,0.575036567079253,1.1354333886992531,0.0005261207730046831,0.026861070865137927,0.24093571147838594,0.45544574218721057,389.1464019513733,0.5614762128375421,0.5544707108136299,0.5810080171037548,0.9663829005947696,0.9999999999999932,0.9999999999999984,0.3351191132090284,0.9421757691439505,1.9385129546741995e-15,150,1000,850,2.1223025974046166e-15,4.358089783162042e-16,0,True
317ac465ce89a727ceb8,development,single_interface,2153,jacru_m2,43,0.458502922351844,0.04076374544874959,0.05315217253679525,0.0028559493766993965,0.7673839160250163,0.0012627346319934606,0.02012025077026469,0.8886493444442749,0.05075885559988017,24,24,1,1,0.0,cgls_24,0.7165428119238058,1.2253829448407279,0.001262734631993423,0.020120250770264695,0.37804618906999354,0.5657529752041807,220.91170513676357,0.36011789564836316,0.37375991786407725,0.47240250997006245,0.7623115628051699,1.0000000000000298,0.9999999999999998,0.5126130462801891,0.8586197439980895,2.767513141883364e-15,150,1000,850,2.2480151679166245e-15,5.523973987396944e-16,0,True
80f83d2b9da59c138e54,development,smooth_no_interface,2161,jacru_m2,43,0.25686835565655275,0.019837514769799024,0.02956767888218597,-0.0006832221366884876,0.5145526931002044,0.00033193881273579614,0.02545909737777483,0.8878650069236755,0.04143250860139033,24,24,1,1,0.0,cgls_24,0.609880088823924,1.1894040308891924,0.0003319388127357672,0.025459097377774766,0.2565852339281657,0.4620343388071664,785.1462873708418,0.578821541539599,0.5673861196556335,0.5792857667759614,0.9991986248187209,1.0000000000000873,1.0000000000000024,0.35018424532767917,0.9366808390931699,2.2311275461078748e-15,150,1000,850,2.360404080203111e-15,5.046079858264575e-16,0,True
817ed62303fd3253a425,development,single_interface,2161,jacru_m2,43,0.4057611074089731,0.04219245839774939,0.04733120412806998,-0.0023380728640527873,0.6789109185895862,0.0011410923167996707,0.01887754093370583,0.8889161944389343,0.058112846426121176,24,24,1,1,0.0,cgls_24,0.6848882499093131,1.1591851677148095,0.0011410923167997284,0.01887754093370583,0.4750745524010113,0.6804191219220359,250.44659238395354,0.40755136701104094,0.4143205611162406,0.3063473457693039,1.330357101634395,0.9999999999999495,1.0,0.4122184503250652,0.9110850395059733,2.2889706999478347e-15,150,1000,850,2.231080981614092e-15,5.181434482549108e-16,0,True
c12970cf110f1be99b82,ood,smooth_no_interface,3109,jacru_m2,43,0.2968310273218437,0.036948914500809726,0.03442099528995647,0.0036937039770141133,0.6089096627848292,0.0006299792076363363,0.016480846504260658,0.8878140449523926,0.055610237437011156,24,24,1,1,0.0,cgls_24,0.6207561827319729,1.2556223121996104,0.0006299792076363119,0.016480846504260672,0.3052490919743402,0.5579253394028815,318.2591478105119,0.5218234862913834,0.5150534863320996,0.5082625023065792,1.0266810632758903,1.0000000000000386,0.9999999999999991,0.329325860848043,0.9442163297553674,2.293041459807892e-15,150,1000,850,2.2508345668396665e-15,4.940466158607854e-16,0,True
c574fbda17385d89b138,ood,single_interface,3109,jacru_m2,43,0.4621737815913739,0.052744262911962256,0.0533876421720891,-0.00422053256374461,0.7697287360239177,0.0010999625496328142,0.025007892865963957,0.8878284692764282,0.057701233329443,24,24,1,1,0.0,cgls_24,0.7032137617771279,1.1642260626026353,0.0010999625496328166,0.025007892865964002,0.487419564635616,0.7424175732121554,200.4662307907117,0.3427691454396589,0.3388494204440125,0.3068685638292505,1.1169900923132172,0.9999999999999978,0.9999999999999982,0.4117775655741277,0.9112843883716242,2.5243761373611586e-15,150,1000,850,2.1448459707281506e-15,5.069984763334776e-16,0,True
49ed9e07a52fd9932a2e,ood,two_interface,3109,jacru_m2,43,0.4899048987219431,0.029120682923438976,0.07470903283558049,-0.005876010789958787,0.8279465723627673,0.001023545953713229,0.032422873370742254,0.8862916827201843,0.04366011361881101,24,24,1,1,0.0,cgls_24,0.6836107081967555,1.3119709987559975,0.0010235459537131662,0.03242287337074228,0.6421051240664467,0.8562993718858645,362.3990259696008,0.2833568976497957,0.3689292117372862,0.060715234025214754,4.666981890115402,1.0000000000000615,0.9999999999999991,0.4153343644129773,0.9096688220103336,2.3527275832426004e-15,150,1000,850,2.142356675667658e-15,5.595780921142598e-16,0,True
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,jacru_m2,43,0.2763044620416878,0.027080878848774217,0.032612127143671045,0.0017619034811466373,0.5425828683167659,0.0006360626864983954,0.022625773341484707,0.8871473670005798,0.04777094831744995,24,24,1,1,0.0,cgls_24,0.6040625884805845,1.2141662981333274,0.0006360626864983645,0.022625773341484728,0.29744314479039685,0.5168779431932536,376.9537734044238,0.5425896797603637,0.5531231025346868,0.507595486854162,1.0689411033243799,1.0000000000000486,0.9999999999999991,0.36674593733787425,0.9303211367297661,2.236338859254921e-15,150,1000,850,2.2736195232885538e-15,5.354947651669e-16,0,True
92c050cb6b32ffd7819e,ood,single_interface,3121,jacru_m2,43,0.4542335072111221,0.05164934607546808,0.05220074426829504,-0.003999659726845493,0.7395180085541606,0.0013850916614735723,0.025524239030638562,0.8880839347839355,0.05862423884525966,24,24,1,1,0.0,cgls_24,0.6834011548604766,1.2383047399412006,0.0013850916614735803,0.0255242390306386,0.42746974806450205,0.6411451970870405,132.68592604101235,0.3353340070022876,0.4027980474424448,0.3744965968754115,0.8954260460578962,0.9999999999999942,0.9999999999999986,0.4248309403537832,0.9052727059390004,3.146118408308306e-15,150,1000,850,2.1935209582179877e-15,5.172269392592877e-16,0,True
d2bd02757c7386060fa0,ood,two_interface,3121,jacru_m2,43,0.5012016379631965,0.025545712218919166,0.06858638536635032,-0.0069922414052011874,0.8589815515443376,0.0006604047577483892,0.02461337466378717,0.8858222365379333,0.03391527382809953,24,24,1,1,0.0,cgls_24,0.6997880166199621,1.2265616538388562,0.0006604047577484522,0.02461337466378719,0.5689816590997179,0.7908975071926668,671.8919493833912,0.28378076494644106,0.29968334746490505,0.18692283150553296,1.5181706946165165,0.9999999999999046,0.9999999999999993,0.5216207643702347,0.8531774599564922,2.8102596137868377e-15,150,1000,850,2.358111655212469e-15,7.193621127480854e-16,0,True
efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,jacru_m2,43,0.3144822778120238,0.02345913814437591,0.03105234516208772,-0.0002788842980721335,0.5531976980809487,0.0006467371629526478,0.016263511536337413,0.8863396048545837,0.03726683451435848,24,24,1,1,0.0,cgls_24,0.6105537130114652,1.099066762715088,0.0006467371629526707,0.01626351153633737,0.3293307212188528,0.5394788699769191,534.7559343612777,0.48492283134126424,0.49666597439963295,0.46060319640924285,1.0527995357427211,0.9999999999999646,1.0000000000000027,0.47131044682254514,0.8819673818888837,2.1583062992986057e-15,150,1000,850,2.33242452647412e-15,7.466506793349896e-16,0,True
59d5c6804bd39f12f83e,ood,single_interface,3137,jacru_m2,43,0.4559725312079097,0.05006982091556812,0.05329575271795949,-0.005245229758331471,0.7535865300511029,0.0012152533877771772,0.02468830748663055,0.8879732489585876,0.058469590324876614,24,24,1,1,0.0,cgls_24,0.6882352656291797,1.2411530990054818,0.0012152533877771944,0.024688307486630583,0.4452179906092811,0.6710492129919333,167.3975687045581,0.3374757819318327,0.39283354273139953,0.35310203814931507,0.9557457773413516,0.9999999999999859,0.9999999999999988,0.42253984419492935,0.9063443496087598,2.7201776653359013e-15,150,1000,850,2.352973215673065e-15,5.154448767985296e-16,0,True
73a367367e8a2588b8c2,ood,two_interface,3137,jacru_m2,43,0.5420695179535293,0.029918956318250742,0.07841277122423301,-0.006702705403518757,0.9027941043090766,0.0007383563074614537,0.019506631333103836,0.8858388066291809,0.03557230594675268,24,24,1,1,0.0,cgls_24,0.6814431837520053,1.1921908916525907,0.0007383563074614383,0.019506631333103836,0.6469938898566652,0.8642181456280261,631.5358282773726,0.204527199217239,0.24274366577516643,0.05055343529252632,4.04576262787577,1.0000000000000209,1.0,0.5146887444086783,0.8573771027844277,2.8958281452095793e-15,150,1000,850,2.3462341384994772e-15,7.932060783268726e-16,0,True
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,jacru_m2,43,0.28833653840988316,0.030474361614121034,0.032941938176286226,0.0030406238633331425,0.5759626164431779,0.0007358363277386056,0.018493914417242654,0.8873405456542969,0.04908695476214784,24,24,1,1,0.0,cgls_24,0.6078974473747861,1.2287890308487286,0.0007358363277386144,0.01849391441724264,0.2941938722061016,0.523528076982539,329.20061030453866,0.5256822681933134,0.5312762386515132,0.5160468702795479,1.0186715557610997,0.9999999999999881,1.0000000000000007,0.4035500177043552,0.9149575854709416,2.431252070186338e-15,150,1000,850,2.558355817366957e-15,6.264889391286534e-16,0,True
35d22c1380baf6593b39,ood,single_interface,3163,jacru_m2,43,0.6214907913014271,0.07493970102141984,0.07331183100726245,-0.0044171785972012025,0.9995554022816249,0.0015342248686114452,0.01769391111463759,0.8888146877288818,0.06113680822978239,24,24,1,1,0.0,cgls_24,0.811705306018926,1.4073713728261452,0.0015342248686114382,0.017693911114637594,0.5511166041315351,0.8249277701219917,99.86510883395025,0.23433937576485886,0.2897713982383941,0.3210385591360357,0.7299415260132686,1.0000000000000044,0.9999999999999998,0.46390880912031884,0.8858829588724276,3.3567747037636257e-15,150,1000,850,2.211545930967996e-15,5.522757640480482e-16,0,True
